,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,PHOENIX_ACTION,PHILADELPHIA_SCORE,PHOENIX_SCORE
33,1,7:09.0,,A. Baynes makes 3-pt jump shot from 26 ft (assist by R. Rubio),11,14
34,1,7:01.0,Personal foul by D. Šarić (drawn by A. Horford),,11,14
35,1,6:56.0,T. Harris makes 2-pt jump shot from 13 ft,,13,14
36,1,6:39.0,,D. Šarić makes 2-pt layup from 1 ft,13,16
37,1,6:33.0,Turnover by B. Simmons (bad pass; steal by D. Šarić),,13,16
38,1,6:30.0,,Phoenix full timeout,13,16
39,1,6:30.0,J. Ennis enters the game for A. Horford,,13,16
40,1,6:30.0,K. O'Quinn enters the game for F. Korkmaz,,13,16
41,1,6:30.0,M. Thybulle enters the game for J. Richardson,,13,16
42,1,6:25.0,,Personal foul by M. Thybulle (drawn by A. Baynes),13,16
43,1,6:20.0,,D. Booker makes 2-pt layup at rim (assist by D. Šarić),13,18
44,1,5:54.0,M. Thybulle makes 2-pt jump shot from 4 ft (assist by T. Harris),,15,18
45,1,5:41.0,,D. Šarić misses 2-pt layup from 1 ft,15,18
46,1,5:39.0,Defensive rebound by K. O'Quinn,,15,18
47,1,5:28.0,M. Thybulle misses 3-pt jump shot from 25 ft,,15,18
48,1,5:24.0,,Defensive rebound by R. Rubio,15,18
49,1,5:15.0,,D. Booker makes 2-pt layup from 1 ft,15,20
50,1,5:08.0,Personal foul by D. Booker (drawn by J. Ennis),,15,20
51,1,5:08.0,,M. Bridges enters the game for A. Baynes,15,20
52,1,5:08.0,,J. Carter enters the game for K. Oubre,15,20
53,1,5:08.0,,F. Kaminsky enters the game for R. Rubio,15,20
54,1,4:51.0,T. Harris misses 2-pt jump shot from 9 ft,,15,20
55,1,4:49.0,Offensive rebound by K. O'Quinn,,15,20
56,1,4:47.0,Turnover by K. O'Quinn (bad pass; steal by M. Bridges),,15,20
57,1,4:43.0,,Personal foul by M. Thybulle (drawn by D. Booker),15,20
58,1,4:35.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by D. Booker),15,23
59,1,4:21.0,T. Harris makes 2-pt jump shot from 15 ft,,17,23
60,1,4:21.0,Shooting foul by M. Bridges (drawn by T. Harris),,17,23
61,1,4:21.0,,Phoenix full timeout,17,23
62,1,4:21.0,J. Richardson enters the game for M. Thybulle,,17,23
63,1,4:21.0,T. Harris makes free throw 1 of 1,,18,23
64,1,4:05.0,,F. Kaminsky misses 2-pt jump shot from 13 ft,18,23
65,1,4:04.0,Defensive rebound by T. Harris,,18,23
66,1,4:03.0,Turnover by T. Harris (lost ball; steal by J. Carter),,18,23
67,1,3:58.0,,J. Carter misses 3-pt jump shot from 25 ft,18,23
68,1,3:55.0,,Offensive rebound by D. Šarić,18,23
69,1,3:50.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,18,23
70,1,3:47.0,,Offensive rebound by J. Carter,18,23
71,1,3:42.0,,D. Šarić misses 3-pt jump shot from 25 ft,18,23
72,1,3:40.0,Defensive rebound by Team,,18,23
73,1,3:26.0,J. Richardson makes 3-pt jump shot from 26 ft,,21,23
74,1,3:17.0,,Personal foul by J. Richardson (drawn by M. Bridges),21,23
75,1,3:17.0,,C. Johnson enters the game for D. Šarić,21,23
76,1,3:02.0,,M. Bridges makes 2-pt jump shot from 9 ft,21,25
77,1,2:42.0,J. Richardson makes 2-pt jump shot from 17 ft,,23,25
78,1,2:28.0,,Turnover by M. Bridges (bad pass; steal by B. Simmons),23,25
79,1,2:23.0,J. Ennis misses 2-pt layup from 3 ft (block by F. Kaminsky),,23,25
80,1,2:21.0,Offensive rebound by J. Ennis,,23,25
81,1,2:20.0,J. Ennis misses 2-pt layup from 2 ft,,23,25
82,1,2:17.0,,Defensive rebound by D. Booker,23,25
83,1,2:17.0,,D. Booker makes 2-pt layup from 1 ft,23,27
84,1,2:17.0,Violation by Team (def goaltending),,23,27
85,1,2:17.0,Philadelphia full timeout,,23,27
86,1,2:17.0,,D. Šarić enters the game for C. Johnson,23,27
87,1,2:17.0,Instant Replay (Request: Ruling Stands),,23,27
88,1,2:17.0,A. Horford enters the game for J. Ennis,,23,27
89,1,2:17.0,F. Korkmaz enters the game for T. Harris,,23,27
90,1,2:17.0,R. Neto enters the game for K. O'Quinn,,23,27
91,1,2:17.0,M. Scott enters the game for B. Simmons,,23,27
92,1,2:17.0,,C. Johnson enters the game for D. Booker,23,27
93,1,2:17.0,,T. Johnson enters the game for D. Šarić,23,27
94,1,1:55.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,23,27
95,1,1:52.0,,Defensive rebound by F. Kaminsky,23,27
96,1,1:38.0,,C. Johnson misses 2-pt jump shot from 13 ft,23,27
97,1,1:35.0,Defensive rebound by J. Richardson,,23,27
98,1,1:27.0,J. Richardson misses 2-pt jump shot from 15 ft,,23,27
99,1,1:24.0,Offensive rebound by A. Horford,,23,27
100,1,1:23.0,M. Scott makes 3-pt jump shot from 26 ft (assist by R. Neto),,26,27
101,1,0:59.0,,T. Johnson misses 3-pt jump shot from 25 ft,26,27
102,1,0:56.0,Defensive rebound by M. Scott,,26,27
103,1,0:47.0,J. Richardson misses 3-pt jump shot from 26 ft,,26,27
104,1,0:46.0,,Defensive rebound by Team,26,27
105,1,0:34.0,,C. Johnson makes 2-pt layup from 1 ft (assist by F. Kaminsky),26,29
106,1,0:27.0,R. Neto makes 2-pt layup from 1 ft,,28,29
107,1,0:11.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,28,29
108,1,0:06.0,Defensive rebound by R. Neto,,28,29
109,1,0:00.0,A. Horford makes 3-pt jump shot from 23 ft (assist by R. Neto),,31,29
110,2,11:49.0,Personal foul by R. Rubio (drawn by A. Horford),,31,29
111,2,11:40.0,T. Harris makes 2-pt jump shot from 8 ft (assist by A. Horford),,33,29
112,2,11:24.0,,Turnover by A. Baynes (bad pass; steal by A. Horford),33,29
113,2,11:22.0,Turnover by J. Richardson (bad pass; steal by A. Baynes),,33,29
114,2,11:20.0,,Offensive foul by A. Baynes (drawn by R. Neto),33,29
115,2,11:20.0,,Turnover by A. Baynes (offensive foul),33,29
116,2,11:08.0,T. Harris makes 2-pt layup at rim (assist by A. Horford),,35,29
117,2,11:08.0,Shooting foul by F. Kaminsky (drawn by T. Harris),,35,29
118,2,11:08.0,T. Harris misses free throw 1 of 1,,35,29
119,2,11:05.0,,Defensive rebound by F. Kaminsky,35,29
120,2,10:45.0,,T. Johnson makes 2-pt layup from 1 ft (assist by F. Kaminsky),35,31
121,2,10:34.0,Turnover by T. Harris (bad pass),,35,31
122,2,10:21.0,,T. Johnson makes 2-pt layup from 1 ft (assist by R. Rubio),35,33
123,2,10:10.0,Turnover by R. Neto (traveling),,35,33
124,2,9:53.0,,R. Rubio misses 2-pt jump shot from 5 ft,35,33
125,2,9:51.0,Defensive rebound by T. Harris,,35,33
126,2,9:43.0,A. Horford misses 3-pt jump shot from 26 ft,,35,33
127,2,9:39.0,,Defensive rebound by M. Bridges,35,33
128,2,9:31.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by A. Baynes),35,36
129,2,9:10.0,M. Scott makes 2-pt jump shot from 20 ft (assist by A. Horford),,37,36
130,2,8:56.0,,Turnover by F. Kaminsky (traveling),37,36
131,2,8:56.0,,K. Oubre enters the game for M. Bridges,37,36
132,2,8:46.0,A. Horford makes 2-pt jump shot from 20 ft,,39,36
133,2,8:31.0,,R. Rubio misses 2-pt jump shot from 20 ft,39,36
134,2,8:29.0,Defensive rebound by T. Harris,,39,36
135,2,8:19.0,J. Richardson misses 2-pt layup from 1 ft (block by A. Baynes),,39,36
136,2,8:19.0,Offensive rebound by A. Horford,,39,36
137,2,8:19.0,T. Harris misses 3-pt jump shot from 25 ft,,39,36
138,2,8:19.0,,Defensive rebound by R. Rubio,39,36
139,2,8:19.0,,K. Oubre makes 2-pt layup at rim (assist by R. Rubio),39,38
140,2,8:04.0,Turnover by J. Richardson (traveling),,39,38
141,2,8:04.0,J. Ennis enters the game for A. Horford,,39,38
142,2,8:04.0,K. O'Quinn enters the game for R. Neto,,39,38
143,2,8:04.0,B. Simmons enters the game for J. Richardson,,39,38
144,2,8:04.0,M. Thybulle enters the game for M. Scott,,39,38
145,2,8:04.0,,D. Booker enters the game for T. Johnson,39,38
146,2,8:04.0,,D. Šarić enters the game for F. Kaminsky,39,38
147,2,7:50.0,,D. Booker makes 2-pt jump shot from 8 ft,39,40
148,2,7:29.0,Shooting foul by D. Booker (drawn by J. Ennis),,39,40
149,2,7:29.0,J. Ennis misses free throw 1 of 2,,39,40
150,2,7:29.0,Offensive rebound by Team,,39,40
151,2,7:29.0,J. Ennis makes free throw 2 of 2,,40,40
152,2,7:14.0,,Turnover by D. Booker (lost ball; steal by B. Simmons),40,40
153,2,7:08.0,K. O'Quinn makes 3-pt jump shot from 25 ft (assist by B. Simmons),,43,40
154,2,6:52.0,,A. Baynes makes 3-pt jump shot from 25 ft (assist by R. Rubio),43,43
155,2,6:35.0,T. Harris makes 2-pt jump shot from 19 ft,,45,43
156,2,6:26.0,,Personal foul by M. Thybulle (drawn by D. Booker),45,43
157,2,6:26.0,,Phoenix full timeout,45,43
158,2,6:26.0,F. Korkmaz enters the game for M. Thybulle,,45,43
159,2,6:19.0,,Shooting foul by J. Ennis (drawn by D. Booker),45,43
160,2,6:19.0,,D. Booker makes free throw 1 of 2,45,44
161,2,6:19.0,,D. Booker makes free throw 2 of 2,45,45
162,2,5:58.0,F. Korkmaz makes 2-pt jump shot from 3 ft,,47,45
163,2,5:53.0,,Offensive foul by K. Oubre (drawn by J. Ennis),47,45
164,2,5:53.0,,Turnover by K. Oubre (offensive foul),47,45
165,2,5:53.0,,T. Johnson enters the game for A. Baynes,47,45
166,2,5:53.0,,F. Kaminsky enters the game for R. Rubio,47,45
167,2,5:42.0,F. Korkmaz misses 2-pt jump shot from 16 ft,,47,45
168,2,5:39.0,,Defensive rebound by D. Booker,47,45
169,2,5:31.0,,Turnover by D. Booker (bad pass; steal by T. Harris),47,45
170,2,5:27.0,T. Harris misses 2-pt layup from 1 ft (block by D. Booker),,47,45
171,2,5:27.0,,Defensive rebound by Team,47,45
172,2,5:14.0,,Turnover by D. Šarić (lost ball; steal by T. Harris),47,45
173,2,5:08.0,T. Harris misses 3-pt jump shot from 25 ft,,47,45
174,2,5:04.0,,Defensive rebound by F. Kaminsky,47,45
175,2,4:57.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,47,45
176,2,4:54.0,Defensive rebound by B. Simmons,,47,45
177,2,4:37.0,J. Ennis misses 2-pt layup from 1 ft,,47,45
178,2,4:34.0,Offensive rebound by K. O'Quinn,,47,45
179,2,4:34.0,K. O'Quinn misses 2-pt hook shot from 1 ft,,47,45
180,2,4:34.0,,Defensive rebound by Team,47,45
181,2,4:15.0,,T. Johnson misses 3-pt jump shot from 26 ft,47,45
182,2,4:12.0,Defensive rebound by B. Simmons,,47,45
183,2,4:03.0,T. Harris misses 3-pt jump shot from 25 ft,,47,45
184,2,4:00.0,Offensive rebound by Team,,47,45
185,2,4:00.0,,Loose ball foul by T. Johnson (drawn by J. Ennis),47,45
186,2,4:00.0,Philadelphia full timeout,,47,45
187,2,4:00.0,A. Horford enters the game for J. Ennis,,47,45
188,2,4:00.0,J. Richardson enters the game for T. Harris,,47,45
189,2,4:00.0,M. Scott enters the game for K. O'Quinn,,47,45
190,2,3:45.0,F. Korkmaz misses 2-pt layup at rim,,47,45
191,2,3:43.0,Offensive rebound by M. Scott,,47,45
192,2,3:43.0,M. Scott misses 2-pt layup at rim,,47,45
193,2,3:43.0,,Defensive rebound by T. Johnson,47,45
194,2,3:35.0,,K. Oubre misses 2-pt layup from 1 ft,47,45
195,2,3:35.0,,Offensive rebound by K. Oubre,47,45
196,2,3:32.0,,K. Oubre makes 2-pt layup from 1 ft,47,47
197,2,3:27.0,B. Simmons makes 2-pt layup from 1 ft,,49,47
198,2,3:12.0,,Turnover by D. Šarić (out of bounds lost ball),49,47
199,2,2:58.0,A. Horford makes 2-pt hook shot from 9 ft,,51,47
200,2,2:35.0,,D. Booker misses 2-pt jump shot from 14 ft,51,47
201,2,2:32.0,Defensive rebound by M. Scott,,51,47
202,2,2:25.0,J. Richardson misses 3-pt jump shot from 23 ft,,51,47
203,2,2:25.0,,Defensive rebound by K. Oubre,51,47
204,2,2:08.0,,K. Oubre misses 2-pt layup at rim,51,47
205,2,2:06.0,Defensive rebound by B. Simmons,,51,47
206,2,1:57.0,M. Scott makes 2-pt jump shot from 7 ft (assist by J. Richardson),,53,47
207,2,1:42.0,,Shooting foul by A. Horford (drawn by F. Kaminsky),53,47
208,2,1:42.0,,F. Kaminsky makes free throw 1 of 2,53,48
209,2,1:42.0,,A. Baynes enters the game for D. Booker,53,48
210,2,1:42.0,,R. Rubio enters the game for D. Šarić,53,48
211,2,1:42.0,,F. Kaminsky makes free throw 2 of 2,53,49
212,2,1:30.0,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Richardson),,56,49
213,2,1:12.0,,A. Baynes makes 2-pt layup from 1 ft (assist by R. Rubio),56,51
214,2,0:56.0,Shooting foul by A. Baynes (drawn by F. Korkmaz),,56,51
215,2,0:56.0,F. Korkmaz makes free throw 1 of 3,,57,51
216,2,0:56.0,F. Korkmaz makes free throw 2 of 3,,58,51
217,2,0:56.0,F. Korkmaz misses free throw 3 of 3,,58,51
218,2,0:54.0,,Defensive rebound by A. Baynes,58,51
219,2,0:46.0,,Personal foul by J. Richardson (drawn by R. Rubio),58,51
220,2,0:46.0,,R. Rubio makes free throw 1 of 2,58,52
221,2,0:46.0,,R. Rubio makes free throw 2 of 2,58,53
222,2,0:23.0,B. Simmons misses 2-pt hook shot from 8 ft,,58,53
223,2,0:21.0,,Defensive rebound by R. Rubio,58,53
224,2,0:03.0,,R. Rubio makes 2-pt layup at rim,58,55
225,2,0:00.0,A. Horford makes 3-pt jump shot from 27 ft,,61,55
226,2,0:00.0,Instant Replay (Request: Ruling Stands),,61,55
227,3,11:46.0,Shooting foul by A. Baynes (drawn by A. Horford),,61,55
228,3,11:46.0,A. Horford makes free throw 1 of 2,,62,55
229,3,11:46.0,A. Horford misses free throw 2 of 2,,62,55
230,3,11:44.0,,Defensive rebound by A. Baynes,62,55
231,3,11:30.0,,Turnover by D. Šarić (bad pass; steal by A. Horford),62,55
232,3,11:27.0,Turnover by B. Simmons (off goaltending),,62,55
233,3,11:13.0,,R. Rubio misses 3-pt jump shot from 26 ft,62,55
234,3,11:10.0,Defensive rebound by Team,,62,55
235,3,11:01.0,F. Korkmaz misses 2-pt jump shot from 1 ft,,62,55
236,3,11:01.0,,Defensive rebound by D. Šarić,62,55
237,3,10:49.0,,D. Booker makes 2-pt layup from 2 ft,62,57
238,3,10:37.0,A. Horford makes 2-pt jump shot from 12 ft (assist by F. Korkmaz),,64,57
239,3,10:23.0,,D. Booker makes 2-pt jump shot from 6 ft (assist by A. Baynes),64,59
240,3,10:15.0,Personal foul by R. Rubio (drawn by B. Simmons),,64,59
241,3,10:09.0,Personal foul by K. Oubre (drawn by J. Richardson),,64,59
242,3,10:06.0,F. Korkmaz makes 2-pt layup from 1 ft (assist by B. Simmons),,66,59
243,3,9:51.0,,D. Booker misses 2-pt jump shot from 10 ft,66,59
244,3,9:49.0,,Offensive rebound by D. Šarić,66,59
245,3,9:47.0,,R. Rubio misses 2-pt layup from 2 ft,66,59
246,3,9:47.0,Defensive rebound by T. Harris,,66,59
247,3,9:39.0,A. Horford misses 3-pt jump shot from 23 ft,,66,59
248,3,9:35.0,,Defensive rebound by A. Baynes,66,59
249,3,9:31.0,,D. Booker makes 2-pt jump shot from 16 ft (assist by R. Rubio),66,61
250,3,9:22.0,Personal foul by R. Rubio (drawn by F. Korkmaz),,66,61
251,3,9:17.0,Offensive foul by B. Simmons (drawn by D. Booker),,66,61
252,3,9:17.0,Turnover by B. Simmons (offensive foul),,66,61
253,3,9:08.0,,D. Booker makes 2-pt dunk from 1 ft (assist by R. Rubio),66,63
254,3,8:45.0,F. Korkmaz makes 3-pt jump shot from 23 ft (assist by T. Harris),,69,63
255,3,8:38.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by R. Rubio),69,66
256,3,8:21.0,J. Richardson misses 2-pt jump shot from 11 ft,,69,66
257,3,8:19.0,,Defensive rebound by R. Rubio,69,66
258,3,8:17.0,,Turnover by K. Oubre (step out of bounds),69,66
259,3,8:07.0,T. Harris makes 2-pt jump shot from 13 ft,,71,66
260,3,7:43.0,,K. Oubre makes 3-pt jump shot from 24 ft (assist by D. Booker),71,69
261,3,7:21.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,71,69
262,3,7:18.0,,Defensive rebound by K. Oubre,71,69
263,3,7:11.0,,Shooting foul by A. Horford (drawn by K. Oubre),71,69
264,3,7:11.0,,K. Oubre misses free throw 1 of 2,71,69
265,3,7:11.0,,Offensive rebound by Team,71,69
266,3,7:11.0,,K. Oubre misses free throw 2 of 2,71,69
267,3,7:08.0,Defensive rebound by T. Harris,,71,69
268,3,7:00.0,A. Horford makes 3-pt jump shot from 26 ft (assist by B. Simmons),,74,69
269,3,6:43.0,,Turnover by A. Baynes (lost ball; steal by B. Simmons),74,69
270,3,6:38.0,Turnover by J. Richardson (traveling),,74,69
271,3,6:38.0,,Phoenix full timeout,74,69
272,3,6:38.0,J. Ennis enters the game for A. Horford,,74,69
273,3,6:38.0,K. O'Quinn enters the game for F. Korkmaz,,74,69
274,3,6:38.0,M. Thybulle enters the game for J. Richardson,,74,69
275,3,6:23.0,,R. Rubio misses 3-pt jump shot from 25 ft,74,69
276,3,6:20.0,Defensive rebound by T. Harris,,74,69
277,3,6:04.0,Personal foul by D. Booker (drawn by M. Thybulle),,74,69
278,3,6:04.0,M. Thybulle misses free throw 1 of 2,,74,69
279,3,6:04.0,Offensive rebound by Team,,74,69
280,3,6:04.0,M. Thybulle misses free throw 2 of 2,,74,69
281,3,6:02.0,,Defensive rebound by D. Šarić,74,69
282,3,5:52.0,,Turnover by D. Booker (lost ball; steal by B. Simmons),74,69
283,3,5:47.0,M. Thybulle misses 2-pt layup from 1 ft,,74,69
284,3,5:46.0,,Defensive rebound by A. Baynes,74,69
285,3,5:40.0,,Shooting foul by J. Ennis (drawn by K. Oubre),74,69
286,3,5:40.0,,K. Oubre makes free throw 1 of 2,74,70
287,3,5:40.0,,K. Oubre makes free throw 2 of 2,74,71
288,3,5:35.0,Offensive foul by M. Thybulle (drawn by R. Rubio),,74,71
289,3,5:35.0,Turnover by M. Thybulle (offensive foul),,74,71
290,3,5:35.0,Instant Replay (Request: Ruling Stands),,74,71
291,3,5:35.0,F. Korkmaz enters the game for M. Thybulle,,74,71
292,3,5:25.0,,Personal foul by T. Harris (drawn by A. Baynes),74,71
293,3,5:25.0,,Instant Replay (Request: Ruling Stands),74,71
294,3,5:19.0,,Personal foul by J. Ennis (drawn by D. Booker),74,71
295,3,5:17.0,,Personal foul by J. Ennis (drawn by D. Booker),74,71
296,3,5:17.0,,D. Booker makes free throw 1 of 2,74,72
297,3,5:17.0,,D. Booker makes free throw 2 of 2,74,73
298,3,5:05.0,Personal foul by A. Baynes (drawn by B. Simmons),,74,73
299,3,5:05.0,B. Simmons makes free throw 1 of 2,,75,73
300,3,5:05.0,J. Richardson enters the game for J. Ennis,,75,73
301,3,5:05.0,,M. Bridges enters the game for A. Baynes,75,73
302,3,5:05.0,,J. Carter enters the game for K. Oubre,75,73
303,3,5:05.0,,F. Kaminsky enters the game for R. Rubio,75,73
304,3,5:05.0,B. Simmons makes free throw 2 of 2,,76,73
305,3,4:50.0,,D. Booker makes 3-pt jump shot from 25 ft,76,76
306,3,4:32.0,B. Simmons misses 2-pt layup at rim,,76,76
307,3,4:31.0,Offensive rebound by K. O'Quinn,,76,76
308,3,4:27.0,J. Richardson misses 2-pt jump shot from 13 ft,,76,76
309,3,4:24.0,,Defensive rebound by F. Kaminsky,76,76
310,3,4:18.0,,D. Šarić misses 3-pt jump shot from 25 ft,76,76
311,3,4:15.0,Defensive rebound by K. O'Quinn,,76,76
312,3,3:53.0,T. Harris makes 2-pt jump shot from 14 ft,,78,76
313,3,3:53.0,Shooting foul by D. Booker (drawn by T. Harris),,78,76
314,3,3:53.0,,C. Johnson enters the game for D. Booker,78,76
315,3,3:53.0,,T. Johnson enters the game for D. Šarić,78,76
316,3,3:53.0,T. Harris makes free throw 1 of 1,,79,76
317,3,3:42.0,,Personal foul by K. O'Quinn (drawn by F. Kaminsky),79,76
318,3,3:42.0,,F. Kaminsky misses free throw 1 of 2,79,76
319,3,3:42.0,,Offensive rebound by Team,79,76
320,3,3:42.0,,F. Kaminsky makes free throw 2 of 2,79,77
321,3,3:30.0,T. Harris misses 2-pt jump shot from 18 ft,,79,77
322,3,3:29.0,,Defensive rebound by Team,79,77
323,3,3:29.0,Loose ball foul by K. O'Quinn (drawn by F. Kaminsky),,79,77
324,3,3:29.0,,F. Kaminsky misses free throw 1 of 2,79,77
325,3,3:29.0,,Offensive rebound by Team,79,77
326,3,3:29.0,A. Horford enters the game for F. Korkmaz,,79,77
327,3,3:29.0,R. Neto enters the game for K. O'Quinn,,79,77
328,3,3:29.0,M. Scott enters the game for B. Simmons,,79,77
329,3,3:29.0,,F. Kaminsky misses free throw 2 of 2,79,77
330,3,3:27.0,Defensive rebound by J. Richardson,,79,77
331,3,3:13.0,A. Horford misses 2-pt hook shot from 9 ft,,79,77
332,3,3:10.0,,Defensive rebound by M. Bridges,79,77
333,3,2:59.0,,F. Kaminsky misses 2-pt jump shot from 4 ft,79,77
334,3,2:57.0,Defensive rebound by J. Richardson,,79,77
335,3,2:41.0,A. Horford misses 2-pt jump shot from 13 ft,,79,77
336,3,2:39.0,Offensive rebound by Team,,79,77
337,3,2:39.0,,Loose ball foul by M. Bridges (drawn by T. Harris),79,77
338,3,2:39.0,Philadelphia full timeout,,79,77
339,3,2:39.0,T. Harris makes free throw 1 of 2,,80,77
340,3,2:39.0,T. Harris misses free throw 2 of 2,,80,77
341,3,2:34.0,Offensive rebound by Team,,80,77
342,3,2:26.0,A. Horford misses 2-pt layup from 1 ft,,80,77
343,3,2:24.0,,Defensive rebound by J. Carter,80,77
344,3,2:06.0,,J. Carter misses 3-pt jump shot from 25 ft,80,77
345,3,2:04.0,Defensive rebound by T. Harris,,80,77
346,3,1:49.0,J. Richardson misses 3-pt jump shot from 25 ft,,80,77
347,3,1:46.0,,Defensive rebound by Team,80,77
348,3,1:34.0,,Shooting foul by T. Harris (drawn by M. Bridges),80,77
349,3,1:34.0,,M. Bridges makes free throw 1 of 2,80,78
350,3,1:34.0,,M. Bridges makes free throw 2 of 2,80,79
351,3,1:24.0,Turnover by R. Neto (lost ball; steal by J. Carter),,80,79
352,3,1:21.0,,M. Bridges makes 2-pt dunk from 1 ft,80,81
353,3,1:09.0,Offensive foul by A. Horford (drawn by M. Bridges),,80,81
354,3,1:09.0,Turnover by A. Horford (offensive foul),,80,81
355,3,0:48.0,,C. Johnson misses 3-pt jump shot from 25 ft,80,81
356,3,0:46.0,Defensive rebound by T. Harris,,80,81
357,3,0:33.0,Turnover by A. Horford (3 sec),,80,81
358,3,0:33.0,,D. Booker enters the game for C. Johnson,80,81
359,3,0:12.0,,Turnover by F. Kaminsky (traveling),80,81
360,3,0:12.0,,K. Oubre enters the game for D. Booker,80,81
361,3,0:00.0,T. Harris makes 2-pt layup from 1 ft,,82,81
362,4,11:41.0,,Turnover by R. Rubio (bad pass),82,81
363,4,11:36.0,Personal foul by T. Johnson (drawn by J. Richardson),,82,81
364,4,11:27.0,Offensive foul by J. Richardson (drawn by A. Baynes),,82,81
365,4,11:27.0,Turnover by J. Richardson (offensive foul),,82,81
366,4,11:18.0,,T. Johnson misses 3-pt jump shot from 25 ft,82,81
367,4,11:15.0,Defensive rebound by F. Korkmaz,,82,81
368,4,11:06.0,A. Horford misses 2-pt hook shot from 5 ft,,82,81
369,4,11:03.0,,Defensive rebound by A. Baynes,82,81
370,4,10:58.0,,Shooting foul by J. Richardson (drawn by R. Rubio),82,81
371,4,10:58.0,,R. Rubio makes free throw 1 of 2,82,82
372,4,10:58.0,,R. Rubio makes free throw 2 of 2,82,83
373,4,10:41.0,R. Neto misses 2-pt layup from 2 ft,,82,83
374,4,10:39.0,,Defensive rebound by A. Baynes,82,83
375,4,10:25.0,,T. Johnson makes 2-pt jump shot from 18 ft,82,85
376,4,10:12.0,Turnover by F. Korkmaz (traveling),,82,85
377,4,10:00.0,,T. Johnson makes 2-pt jump shot from 21 ft,82,87
378,4,9:47.0,A. Horford makes 2-pt dunk from 1 ft (assist by F. Korkmaz),,84,87
379,4,9:27.0,,R. Rubio makes 3-pt jump shot from 23 ft (assist by M. Bridges),84,90
380,4,9:19.0,Offensive foul by M. Scott (drawn by T. Johnson),,84,90
381,4,9:19.0,Turnover by M. Scott (offensive foul),,84,90
382,4,9:19.0,B. Simmons enters the game for R. Neto,,84,90
383,4,9:08.0,,Turnover by T. Johnson (lost ball),84,90
384,4,9:07.0,,Loose ball foul by T. Johnson (drawn by J. Richardson),84,90
385,4,9:07.0,,K. Oubre enters the game for C. Johnson,84,90
