,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,BOSTON_ACTION,MEMPHIS_SCORE,BOSTON_SCORE
100,2,11:46.0,,J. Tatum makes 2-pt layup from 1 ft,27,27
101,2,11:25.0,K. Anderson misses 2-pt jump shot from 13 ft,,27,27
102,2,11:21.0,,Defensive rebound by J. Tatum,27,27
103,2,11:11.0,,J. Tatum makes 2-pt jump shot from 15 ft,27,29
104,2,10:56.0,J. Valančiūnas misses 3-pt jump shot from 25 ft,,27,29
105,2,10:53.0,,Defensive rebound by S. Ojeleye,27,29
106,2,10:44.0,,J. Tatum misses 3-pt jump shot from 25 ft,27,29
107,2,10:44.0,Defensive rebound by D. Melton,,27,29
108,2,10:33.0,J. Valančiūnas makes 2-pt jump shot from 7 ft (assist by D. Melton),,29,29
109,2,10:18.0,,K. Walker misses 3-pt jump shot from 26 ft,29,29
110,2,10:13.0,Defensive rebound by J. Valančiūnas,,29,29
111,2,10:04.0,D. Melton misses 2-pt jump shot from 11 ft,,29,29
112,2,10:03.0,,Defensive rebound by Team,29,29
113,2,10:03.0,Loose ball foul by J. Valančiūnas (drawn by E. Freedom),,29,29
114,2,10:03.0,G. Allen enters the game for K. Anderson,,29,29
115,2,10:03.0,D. Brooks enters the game for B. Clarke,,29,29
116,2,10:03.0,S. Hill enters the game for D. Melton,,29,29
117,2,9:51.0,,E. Freedom makes 2-pt layup from 2 ft (assist by S. Ojeleye),29,31
118,2,9:40.0,J. Morant makes 2-pt layup from 2 ft,,31,31
119,2,9:22.0,,J. Tatum misses 2-pt layup from 4 ft,31,31
120,2,9:20.0,Defensive rebound by G. Allen,,31,31
121,2,9:13.0,J. Valančiūnas misses 2-pt hook shot from 4 ft,,31,31
122,2,9:10.0,,Defensive rebound by B. Wanamaker,31,31
123,2,9:08.0,,B. Wanamaker makes 2-pt layup from 2 ft,31,33
124,2,9:07.0,Memphis full timeout,,31,33
125,2,8:51.0,Shooting foul by K. Walker (drawn by G. Allen),,31,33
126,2,8:51.0,G. Allen makes free throw 1 of 2,,32,33
127,2,8:51.0,G. Allen makes free throw 2 of 2,,33,33
128,2,8:40.0,,J. Tatum makes 2-pt jump shot from 9 ft (assist by K. Walker),33,35
129,2,8:31.0,Shooting foul by E. Freedom (drawn by D. Brooks),,33,35
130,2,8:31.0,D. Brooks makes free throw 1 of 2,,34,35
131,2,8:31.0,,G. Hayward enters the game for S. Ojeleye,34,35
132,2,8:31.0,D. Brooks makes free throw 2 of 2,,35,35
133,2,8:19.0,,G. Hayward misses 2-pt jump shot from 16 ft,35,35
134,2,8:15.0,Defensive rebound by S. Hill,,35,35
135,2,8:09.0,G. Allen makes 2-pt jump shot from 11 ft,,37,35
136,2,7:52.0,,Turnover by E. Freedom (lost ball; steal by J. Valančiūnas),37,35
137,2,7:42.0,J. Valančiūnas makes 2-pt jump shot from 7 ft (assist by J. Morant),,39,35
138,2,7:25.0,,K. Walker misses 2-pt jump shot from 8 ft,39,35
139,2,7:23.0,,Offensive rebound by K. Walker,39,35
140,2,7:23.0,,D. Theis enters the game for E. Freedom,39,35
141,2,7:19.0,Violation by Team (kicked ball),,39,35
142,2,7:09.0,,J. Tatum misses 2-pt jump shot from 11 ft,39,35
143,2,7:05.0,Defensive rebound by G. Allen,,39,35
144,2,6:53.0,D. Brooks makes 3-pt jump shot from 28 ft,,42,35
145,2,6:24.0,,D. Theis makes 3-pt jump shot from 25 ft (assist by J. Tatum),42,38
146,2,6:10.0,J. Morant misses 2-pt layup from 4 ft,,42,38
147,2,6:09.0,,Defensive rebound by Team,42,38
148,2,6:09.0,J. Jackson enters the game for J. Morant,,42,38
149,2,6:09.0,T. Jones enters the game for J. Valančiūnas,,42,38
150,2,6:09.0,,M. Smart enters the game for B. Wanamaker,42,38
151,2,5:59.0,,K. Walker misses 3-pt jump shot from 25 ft,42,38
152,2,5:55.0,Defensive rebound by J. Jackson,,42,38
153,2,5:43.0,J. Jackson misses 3-pt jump shot from 23 ft,,42,38
154,2,5:40.0,,Defensive rebound by J. Tatum,42,38
155,2,5:36.0,,J. Tatum makes 3-pt jump shot from 26 ft,42,41
156,2,5:17.0,T. Jones misses 2-pt jump shot from 15 ft,,42,41
157,2,5:14.0,,Defensive rebound by G. Hayward,42,41
158,2,5:01.0,,D. Theis makes 3-pt jump shot from 26 ft (assist by J. Tatum),42,44
159,2,4:32.0,Turnover by Team (shot clock),,42,44
160,2,4:32.0,,J. Green enters the game for J. Tatum,42,44
161,2,4:17.0,,Shooting foul by G. Allen (drawn by K. Walker),42,44
162,2,4:17.0,,K. Walker makes free throw 1 of 3,42,45
163,2,4:17.0,,K. Walker makes free throw 2 of 3,42,46
164,2,4:17.0,B. Clarke enters the game for G. Allen,,42,46
165,2,4:17.0,J. Crowder enters the game for S. Hill,,42,46
166,2,4:17.0,,K. Walker misses free throw 3 of 3,42,46
167,2,4:17.0,Defensive rebound by B. Clarke,,42,46
168,2,4:09.0,D. Brooks misses 3-pt jump shot from 25 ft (block by K. Walker),,42,46
169,2,4:04.0,Offensive rebound by D. Brooks,,42,46
170,2,4:03.0,D. Brooks misses 2-pt jump shot from 11 ft,,42,46
171,2,3:59.0,,Defensive rebound by J. Green,42,46
172,2,3:55.0,,J. Green makes 2-pt layup from 3 ft (assist by M. Smart),42,48
173,2,3:55.0,,Shooting foul by B. Clarke (drawn by J. Green),42,48
174,2,3:55.0,,J. Tatum enters the game for K. Walker,42,48
175,2,3:55.0,Memphis full timeout,,42,48
176,2,3:55.0,D. Melton enters the game for D. Brooks,,42,48
177,2,3:55.0,,J. Green makes free throw 1 of 1,42,49
178,2,3:41.0,J. Crowder misses 3-pt jump shot from 24 ft,,42,49
179,2,3:37.0,,Defensive rebound by M. Smart,42,49
180,2,3:31.0,,D. Theis misses 2-pt dunk from 2 ft (block by J. Jackson),42,49
181,2,3:27.0,Defensive rebound by T. Jones,,42,49
182,2,3:25.0,T. Jones misses 2-pt layup from 6 ft (block by J. Green),,42,49
183,2,3:24.0,Offensive rebound by Team,,42,49
184,2,3:14.0,Turnover by J. Jackson (bad pass; steal by J. Tatum),,42,49
185,2,3:10.0,,Shooting foul by J. Crowder (drawn by J. Green),42,49
186,2,3:10.0,,J. Green makes free throw 1 of 2,42,50
187,2,3:10.0,J. Morant enters the game for T. Jones,,42,50
188,2,3:10.0,,J. Green misses free throw 2 of 2,42,50
189,2,3:10.0,Defensive rebound by J. Crowder,,42,50
190,2,2:53.0,J. Jackson misses 2-pt hook shot from 8 ft,,42,50
191,2,2:51.0,,Defensive rebound by J. Tatum,42,50
192,2,2:45.0,,Turnover by G. Hayward (bad pass; steal by D. Melton),42,50
193,2,2:42.0,Turnover by J. Morant (bad pass; steal by J. Tatum),,42,50
194,2,2:40.0,,J. Tatum makes 2-pt dunk from 4 ft (assist by M. Smart),42,52
195,2,2:18.0,Turnover by J. Jackson (lost ball; steal by J. Green),,42,52
196,2,2:12.0,,Shooting foul by J. Jackson (drawn by D. Theis),42,52
197,2,2:12.0,,D. Theis misses free throw 1 of 2,42,52
198,2,2:12.0,,Offensive rebound by Team,42,52
199,2,2:12.0,,D. Theis makes free throw 2 of 2,42,53
200,2,1:59.0,Turnover by D. Melton (bad pass; steal by G. Hayward),,42,53
201,2,1:44.0,,G. Hayward misses 3-pt jump shot from 23 ft,42,53
202,2,1:42.0,Defensive rebound by J. Jackson,,42,53
203,2,1:19.0,J. Crowder misses 2-pt jump shot from 10 ft (block by D. Theis),,42,53
204,2,1:16.0,,Defensive rebound by D. Theis,42,53
205,2,1:12.0,,J. Tatum misses 3-pt jump shot from 25 ft,42,53
206,2,1:08.0,,Offensive rebound by J. Tatum,42,53
207,2,1:08.0,J. Valančiūnas enters the game for J. Jackson,,42,53
208,2,1:08.0,,K. Walker enters the game for M. Smart,42,53
209,2,0:56.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by D. Theis),42,56
210,2,0:35.0,J. Crowder misses 2-pt layup from 5 ft,,42,56
211,2,0:33.0,Offensive rebound by Team,,42,56
212,2,0:31.0,B. Clarke misses 3-pt jump shot from 26 ft (block by D. Theis),,42,56
213,2,0:31.0,Offensive rebound by Team,,42,56
214,2,0:31.0,Turnover by Team (shot clock),,42,56
215,2,0:13.0,,J. Tatum makes 2-pt jump shot from 15 ft (assist by K. Walker),42,58
216,2,0:01.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by J. Morant),,44,58
217,3,11:36.0,,Turnover by Team (shot clock),44,58
218,3,11:21.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by J. Morant),,47,58
219,3,10:59.0,,Shooting foul by D. Brooks (drawn by M. Smart),47,58
220,3,10:59.0,,M. Smart makes free throw 1 of 2,47,59
221,3,10:59.0,,M. Smart makes free throw 2 of 2,47,60
222,3,10:49.0,Turnover by D. Brooks (bad pass; steal by D. Theis),,47,60
223,3,10:40.0,,J. Tatum misses 2-pt dunk from 5 ft (block by J. Valančiūnas),47,60
224,3,10:37.0,Defensive rebound by J. Crowder,,47,60
225,3,10:35.0,Turnover by J. Crowder (bad pass; steal by K. Walker),,47,60
226,3,10:35.0,,Personal take foul by J. Crowder (drawn by K. Walker),47,60
227,3,10:22.0,,Turnover by J. Tatum (bad pass; steal by J. Crowder),47,60
228,3,10:16.0,J. Crowder misses 2-pt layup from 5 ft,,47,60
229,3,10:15.0,Offensive rebound by Team,,47,60
230,3,10:03.0,J. Jackson misses 3-pt jump shot from 24 ft,,47,60
231,3,10:00.0,,Defensive rebound by D. Theis,47,60
232,3,9:49.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by K. Walker),47,63
233,3,9:35.0,J. Jackson misses 2-pt hook shot from 6 ft,,47,63
234,3,9:33.0,Offensive rebound by J. Valančiūnas,,47,63
235,3,9:32.0,J. Valančiūnas makes 2-pt layup at rim,,49,63
236,3,9:25.0,,Personal foul by J. Morant (drawn by K. Walker),49,63
237,3,9:14.0,,J. Tatum misses 2-pt hook shot from 6 ft,49,63
238,3,9:14.0,Defensive rebound by J. Valančiūnas,,49,63
239,3,9:06.0,Turnover by D. Brooks (out of bounds lost ball),,49,63
240,3,8:55.0,,M. Smart makes 2-pt jump shot from 22 ft (assist by D. Theis),49,65
241,3,8:37.0,J. Jackson misses 2-pt hook shot from 6 ft,,49,65
242,3,8:36.0,Offensive rebound by J. Valančiūnas,,49,65
243,3,8:35.0,J. Valančiūnas makes 2-pt layup at rim,,51,65
244,3,8:22.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by K. Walker),51,68
245,3,8:22.0,,Instant Replay (Request: Ruling Stands),51,68
246,3,8:11.0,Personal foul by D. Theis (drawn by J. Valančiūnas),,51,68
247,3,8:03.0,D. Brooks misses 2-pt jump shot from 19 ft,,51,68
248,3,8:00.0,,Defensive rebound by D. Theis,51,68
249,3,7:53.0,,K. Walker makes 3-pt jump shot from 27 ft,51,71
250,3,7:38.0,J. Morant misses 2-pt layup from 4 ft (block by D. Theis),,51,71
251,3,7:36.0,,Defensive rebound by M. Smart,51,71
252,3,7:32.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by J. Tatum),51,74
253,3,7:20.0,J. Crowder misses 3-pt jump shot from 25 ft,,51,74
254,3,7:18.0,,Defensive rebound by Team,51,74
255,3,7:18.0,G. Allen enters the game for D. Brooks,,51,74
256,3,7:08.0,,D. Theis misses 2-pt layup from 2 ft,51,74
257,3,7:05.0,,Offensive rebound by D. Theis,51,74
258,3,7:04.0,,D. Theis makes 2-pt dunk from 1 ft,51,76
259,3,6:56.0,Memphis full timeout,,51,76
260,3,6:56.0,B. Clarke enters the game for J. Crowder,,51,76
261,3,6:56.0,D. Melton enters the game for J. Valančiūnas,,51,76
262,3,6:46.0,J. Jackson misses 2-pt layup from 3 ft (block by K. Walker),,51,76
263,3,6:43.0,,Defensive rebound by M. Smart,51,76
264,3,6:34.0,,G. Hayward makes 2-pt jump shot from 11 ft (assist by M. Smart),51,78
265,3,6:18.0,B. Clarke makes 3-pt jump shot from 26 ft (assist by G. Allen),,54,78
266,3,6:01.0,,Shooting foul by J. Morant (drawn by J. Tatum),54,78
267,3,6:01.0,,J. Tatum makes free throw 1 of 2,54,79
268,3,6:01.0,,E. Freedom enters the game for D. Theis,54,79
269,3,6:01.0,,J. Tatum makes free throw 2 of 2,54,80
270,3,5:43.0,Turnover by D. Melton (bad pass; steal by K. Walker),,54,80
271,3,5:25.0,,J. Tatum misses 3-pt jump shot from 27 ft,54,80
272,3,5:22.0,Defensive rebound by G. Allen,,54,80
273,3,5:11.0,Turnover by J. Morant (out of bounds lost ball),,54,80
274,3,5:11.0,T. Jones enters the game for J. Morant,,54,80
275,3,4:59.0,,J. Tatum misses 2-pt layup from 13 ft (block by J. Jackson),54,80
276,3,4:55.0,Defensive rebound by J. Jackson,,54,80
277,3,4:48.0,J. Jackson misses 3-pt jump shot from 25 ft,,54,80
278,3,4:45.0,,Defensive rebound by M. Smart,54,80
279,3,4:43.0,,Boston full timeout,54,80
280,3,4:43.0,,S. Ojeleye enters the game for J. Tatum,54,80
281,3,4:36.0,,G. Hayward makes 2-pt dunk from 2 ft (assist by E. Freedom),54,82
282,3,4:23.0,G. Allen misses 3-pt jump shot from 23 ft,,54,82
283,3,4:20.0,,Defensive rebound by E. Freedom,54,82
284,3,4:12.0,,S. Ojeleye makes 2-pt jump shot from 21 ft (assist by M. Smart),54,84
285,3,3:59.0,D. Melton misses 3-pt jump shot from 25 ft,,54,84
286,3,3:59.0,,Defensive rebound by S. Ojeleye,54,84
287,3,3:40.0,,G. Hayward makes 3-pt jump shot from 25 ft,54,87
288,3,3:26.0,Personal foul by M. Smart (drawn by J. Jackson),,54,87
289,3,3:26.0,S. Hill enters the game for J. Jackson,,54,87
290,3,3:26.0,,B. Wanamaker enters the game for K. Walker,54,87
291,3,3:19.0,B. Clarke misses 2-pt layup from 6 ft (block by E. Freedom),,54,87
292,3,3:17.0,,Defensive rebound by B. Wanamaker,54,87
293,3,3:15.0,,Offensive foul by G. Hayward (drawn by T. Jones),54,87
294,3,3:15.0,,Turnover by G. Hayward (offensive foul),54,87
295,3,2:59.0,T. Jones misses 2-pt jump shot from 10 ft,,54,87
296,3,2:57.0,,Defensive rebound by Team,54,87
297,3,2:45.0,,Turnover by G. Hayward (lost ball; steal by S. Hill),54,87
298,3,2:41.0,G. Allen makes 2-pt dunk from 2 ft (assist by S. Hill),,56,87
299,3,2:35.0,,Shooting foul by B. Clarke (drawn by E. Freedom),56,87
300,3,2:35.0,,E. Freedom makes free throw 1 of 2,56,88
301,3,2:35.0,,J. Green enters the game for G. Hayward,56,88
302,3,2:35.0,,E. Freedom misses free throw 2 of 2,56,88
303,3,2:35.0,Defensive rebound by S. Hill,,56,88
304,3,2:20.0,G. Allen makes 2-pt jump shot from 10 ft (assist by B. Clarke),,58,88
305,3,1:57.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by E. Freedom),58,91
306,3,1:48.0,G. Allen misses 3-pt jump shot from 25 ft,,58,91
307,3,1:46.0,,Defensive rebound by E. Freedom,58,91
308,3,1:40.0,,B. Wanamaker makes 2-pt layup from 2 ft (assist by M. Smart),58,93
309,3,1:21.0,T. Jones makes 3-pt jump shot from 23 ft (assist by G. Allen),,61,93
310,3,0:59.0,,E. Freedom misses 2-pt layup from 2 ft,61,93
311,3,0:59.0,,Offensive rebound by E. Freedom,61,93
312,3,0:55.0,,E. Freedom makes 2-pt layup from 1 ft,61,95
313,3,0:50.0,B. Clarke makes 2-pt jump shot from 16 ft (assist by G. Allen),,63,95
314,3,0:34.0,,J. Green misses 2-pt layup from 5 ft (block by D. Melton),63,95
315,3,0:33.0,,Offensive rebound by E. Freedom,63,95
316,3,0:33.0,,E. Freedom makes 2-pt layup from 1 ft,63,97
317,3,0:20.0,G. Allen misses 2-pt jump shot from 12 ft,,63,97
318,3,0:16.0,,Defensive rebound by E. Freedom,63,97
319,3,0:01.0,,E. Freedom makes 2-pt layup from 3 ft (assist by B. Wanamaker),63,99
320,4,11:42.0,Personal foul by E. Freedom (drawn by J. Valančiūnas),,63,99
321,4,11:31.0,J. Valančiūnas misses 2-pt jump shot from 8 ft,,63,99
322,4,11:28.0,,Defensive rebound by E. Freedom,63,99
323,4,11:09.0,,Personal foul by D. Melton (drawn by G. Williams),63,99
324,4,11:09.0,M. Guduric enters the game for D. Melton,,63,99
325,4,11:04.0,,C. Edwards makes 2-pt jump shot from 15 ft (assist by J. Green),63,101
326,4,10:49.0,K. Anderson makes 2-pt jump shot from 9 ft (assist by J. Valančiūnas),,65,101
327,4,10:30.0,,C. Edwards makes 2-pt jump shot from 15 ft (assist by G. Williams),65,103
328,4,10:18.0,K. Anderson misses 3-pt jump shot from 23 ft,,65,103
329,4,10:15.0,,Defensive rebound by G. Williams,65,103
330,4,10:11.0,,J. Green misses 2-pt dunk from 5 ft,65,103
331,4,10:09.0,Defensive rebound by J. Valančiūnas,,65,103
332,4,10:05.0,Shooting foul by G. Williams (drawn by S. Hill),,65,103
333,4,10:05.0,S. Hill makes free throw 1 of 2,,66,103
334,4,10:05.0,,V. Poirier enters the game for E. Freedom,66,103
335,4,10:05.0,S. Hill makes free throw 2 of 2,,67,103
336,4,9:51.0,,J. Green misses 2-pt jump shot from 9 ft,67,103
337,4,9:49.0,Defensive rebound by Team,,67,103
338,4,9:35.0,J. Valančiūnas misses 2-pt jump shot from 8 ft,,67,103
339,4,9:32.0,,Defensive rebound by B. Wanamaker,67,103
340,4,9:25.0,,V. Poirier misses 2-pt layup from 1 ft,67,103
341,4,9:23.0,Defensive rebound by J. Valančiūnas,,67,103
342,4,9:18.0,K. Anderson makes 2-pt jump shot from 18 ft,,69,103
343,4,9:01.0,,B. Wanamaker misses 3-pt jump shot from 25 ft,69,103
344,4,9:01.0,Defensive rebound by Team,,69,103
345,4,8:52.0,Turnover by M. Guduric (lost ball; steal by C. Edwards),,69,103
346,4,8:47.0,,J. Green makes 2-pt layup from 2 ft (assist by C. Edwards),69,105
347,4,8:36.0,S. Hill makes 2-pt layup from 4 ft (assist by T. Jones),,71,105
348,4,8:36.0,Shooting foul by V. Poirier (drawn by S. Hill),,71,105
349,4,8:36.0,S. Hill misses free throw 1 of 1,,71,105
350,4,8:36.0,,Defensive rebound by V. Poirier,71,105
351,4,8:21.0,,Turnover by C. Edwards (bad pass; steal by J. Valančiūnas),71,105
352,4,8:15.0,S. Hill makes 3-pt jump shot from 25 ft (assist by K. Anderson),,74,105
353,4,7:58.0,,G. Williams misses 2-pt jump shot from 10 ft,74,105
354,4,7:55.0,Defensive rebound by J. Valančiūnas,,74,105
355,4,7:48.0,S. Hill misses 3-pt jump shot from 25 ft,,74,105
356,4,7:45.0,,Defensive rebound by V. Poirier,74,105
357,4,7:38.0,,C. Edwards misses 3-pt jump shot from 25 ft,74,105
358,4,7:34.0,Defensive rebound by M. Guduric,,74,105
359,4,7:15.0,S. Hill makes 3-pt jump shot from 26 ft (assist by T. Jones),,77,105
360,4,6:57.0,,J. Green misses 2-pt jump shot from 9 ft (block by J. Valančiūnas),77,105
361,4,6:54.0,Defensive rebound by J. Valančiūnas,,77,105
362,4,6:47.0,Shooting foul by G. Williams (drawn by J. Valančiūnas),,77,105
363,4,6:47.0,,Boston full timeout,77,105
364,4,6:47.0,D. Melton enters the game for T. Jones,,77,105
365,4,6:47.0,J. Valančiūnas misses free throw 1 of 2,,77,105
366,4,6:47.0,Offensive rebound by Team,,77,105
367,4,6:47.0,J. Valančiūnas makes free throw 2 of 2,,78,105
368,4,6:24.0,,B. Wanamaker misses 2-pt jump shot from 4 ft,78,105
369,4,6:22.0,Defensive rebound by J. Valančiūnas,,78,105
370,4,6:22.0,B. Clarke enters the game for J. Valančiūnas,,78,105
371,4,6:00.0,S. Hill misses 2-pt jump shot from 22 ft (block by G. Williams),,78,105
372,4,6:00.0,Offensive rebound by Team,,78,105
373,4,6:00.0,Turnover by Team (shot clock),,78,105
374,4,5:41.0,,V. Poirier makes 2-pt hook shot from 7 ft (assist by J. Green),78,107
375,4,5:28.0,M. Guduric misses 3-pt jump shot from 26 ft,,78,107
376,4,5:25.0,,Defensive rebound by C. Edwards,78,107
377,4,5:20.0,,B. Wanamaker makes 2-pt layup from 2 ft (assist by C. Edwards),78,109
