,QUARTER,TIME_REMAINING,DENVER_ACTION,BOSTON_ACTION,DENVER_SCORE,BOSTON_SCORE
48,1,5:26.0,Defensive rebound by N. Jokić,,12,18
49,1,5:16.0,P. Millsap makes 2-pt layup from 4 ft (assist by N. Jokić),,14,18
50,1,5:16.0,,E. Freedom enters the game for J. Tatum,14,18
51,1,5:16.0,,S. Ojeleye enters the game for D. Theis,14,18
52,1,4:51.0,,K. Walker misses 2-pt jump shot from 11 ft,14,18
53,1,4:49.0,,Offensive rebound by E. Freedom,14,18
54,1,4:48.0,,E. Freedom makes 2-pt layup from 1 ft,14,20
55,1,4:35.0,W. Barton makes 2-pt jump shot from 15 ft,,16,20
56,1,4:15.0,,Shooting foul by N. Jokić (drawn by E. Freedom),16,20
57,1,4:15.0,,E. Freedom makes free throw 1 of 2,16,21
58,1,4:15.0,J. Grant enters the game for N. Jokić,,16,21
59,1,4:15.0,M. Plumlee enters the game for P. Millsap,,16,21
60,1,4:15.0,,E. Freedom makes free throw 2 of 2,16,22
61,1,4:01.0,Turnover by J. Murray (bad pass; steal by K. Walker),,16,22
62,1,3:56.0,,J. Brown misses 3-pt jump shot from 23 ft,16,22
63,1,3:55.0,,Offensive rebound by Team,16,22
64,1,3:55.0,Loose ball foul by G. Harris (drawn by E. Freedom),,16,22
65,1,3:48.0,,Turnover by K. Walker (bad pass; steal by M. Plumlee),16,22
66,1,3:46.0,J. Murray misses 2-pt layup from 3 ft,,16,22
67,1,3:44.0,Offensive rebound by Team,,16,22
68,1,3:44.0,,B. Wanamaker enters the game for K. Walker,16,22
69,1,3:38.0,M. Plumlee makes 2-pt dunk from 2 ft (assist by J. Murray),,18,22
70,1,3:24.0,,Boston full timeout,18,22
71,1,3:24.0,J. Hernangómez enters the game for W. Barton,,18,22
72,1,3:18.0,,E. Freedom makes 2-pt layup from 2 ft (assist by M. Smart),18,24
73,1,3:01.0,J. Hernangómez misses 3-pt jump shot from 27 ft,,18,24
74,1,2:58.0,,Defensive rebound by J. Brown,18,24
75,1,2:50.0,,M. Smart makes 2-pt layup from 3 ft,18,26
76,1,2:26.0,J. Murray misses 2-pt jump shot from 6 ft,,18,26
77,1,2:24.0,,Defensive rebound by E. Freedom,18,26
78,1,2:15.0,,J. Brown makes 2-pt layup from 2 ft (assist by B. Wanamaker),18,28
79,1,2:15.0,Denver full timeout,,18,28
80,1,2:15.0,M. Beasley enters the game for G. Harris,,18,28
81,1,2:15.0,M. Morris enters the game for J. Murray,,18,28
82,1,2:02.0,J. Grant misses 2-pt jump shot from 18 ft,,18,28
83,1,1:57.0,Offensive rebound by M. Plumlee,,18,28
84,1,1:55.0,J. Grant makes 2-pt layup from 2 ft (assist by M. Plumlee),,20,28
85,1,1:55.0,Shooting foul by E. Freedom (drawn by J. Grant),,20,28
86,1,1:55.0,J. Grant makes free throw 1 of 1,,21,28
87,1,1:42.0,,J. Brown misses 2-pt layup from 3 ft (block by J. Grant),21,28
88,1,1:38.0,Defensive rebound by Team,,21,28
89,1,1:24.0,J. Hernangómez makes 3-pt jump shot from 22 ft (assist by J. Grant),,24,28
90,1,1:13.0,,Shooting foul by J. Hernangómez (drawn by B. Wanamaker),24,28
91,1,1:13.0,,B. Wanamaker misses free throw 1 of 2,24,28
92,1,1:13.0,,Offensive rebound by Team,24,28
93,1,1:13.0,,J. Tatum enters the game for J. Brown,24,28
94,1,1:13.0,,B. Wanamaker makes free throw 2 of 2,24,29
95,1,0:58.0,M. Plumlee misses 2-pt hook shot from 6 ft,,24,29
96,1,0:56.0,,Defensive rebound by J. Tatum,24,29
97,1,0:52.0,,E. Freedom makes 2-pt layup from 2 ft (assist by J. Tatum),24,31
98,1,0:46.0,M. Beasley misses 2-pt jump shot from 4 ft,,24,31
99,1,0:45.0,,Defensive rebound by Team,24,31
100,1,0:33.0,,Shooting foul by M. Plumlee (drawn by J. Tatum),24,31
101,1,0:33.0,,J. Tatum makes free throw 1 of 2,24,32
102,1,0:33.0,,R. Williams enters the game for E. Freedom,24,32
103,1,0:33.0,,J. Tatum makes free throw 2 of 2,24,33
104,1,0:21.0,M. Morris misses 3-pt jump shot from 27 ft,,24,33
105,1,0:20.0,Offensive rebound by J. Hernangómez,,24,33
106,1,0:19.0,J. Hernangómez makes 2-pt layup from 8 ft,,26,33
107,1,0:05.0,,Turnover by M. Smart (step out of bounds),26,33
108,2,11:44.0,M. Beasley misses 2-pt jump shot from 16 ft,,26,33
109,2,11:42.0,,Defensive rebound by J. Tatum,26,33
110,2,11:25.0,,J. Tatum makes 2-pt jump shot from 15 ft,26,35
111,2,11:01.0,Personal foul by R. Williams (drawn by M. Plumlee),,26,35
112,2,10:45.0,M. Beasley misses 3-pt jump shot from 31 ft,,26,35
113,2,10:43.0,,Defensive rebound by J. Tatum,26,35
114,2,10:38.0,,J. Tatum makes 3-pt jump shot from 25 ft,26,38
115,2,10:09.0,M. Plumlee misses 2-pt jump shot from 12 ft,,26,38
116,2,10:07.0,,Defensive rebound by S. Ojeleye,26,38
117,2,9:44.0,,J. Tatum makes 3-pt jump shot from 26 ft,26,41
118,2,9:31.0,M. Morris makes 2-pt layup from 3 ft,,28,41
119,2,9:14.0,,J. Tatum misses 3-pt jump shot from 26 ft,28,41
120,2,9:12.0,Defensive rebound by J. Grant,,28,41
121,2,9:06.0,J. Hernangómez makes 2-pt dunk from 2 ft (assist by M. Morris),,30,41
122,2,8:49.0,,Turnover by C. Edwards (step out of bounds),30,41
123,2,8:49.0,W. Barton enters the game for J. Hernangómez,,30,41
124,2,8:35.0,Turnover by M. Morris (bad pass; steal by B. Wanamaker),,30,41
125,2,8:30.0,,B. Wanamaker makes 2-pt layup from 3 ft,30,43
126,2,8:16.0,J. Grant misses 3-pt jump shot from 27 ft,,30,43
127,2,8:13.0,,Defensive rebound by B. Wanamaker,30,43
128,2,8:10.0,,B. Wanamaker misses 2-pt layup from 3 ft,30,43
129,2,8:08.0,Defensive rebound by J. Grant,,30,43
130,2,8:04.0,Shooting foul by S. Ojeleye (drawn by M. Morris),,30,43
131,2,8:04.0,M. Morris makes free throw 1 of 2,,31,43
132,2,8:04.0,G. Harris enters the game for M. Beasley,,31,43
133,2,8:04.0,N. Jokić enters the game for M. Plumlee,,31,43
134,2,8:04.0,,K. Walker enters the game for B. Wanamaker,31,43
135,2,8:04.0,M. Morris makes free throw 2 of 2,,32,43
136,2,7:48.0,,C. Edwards misses 3-pt jump shot from 23 ft,32,43
137,2,7:45.0,Defensive rebound by J. Grant,,32,43
138,2,7:35.0,Turnover by W. Barton (bad pass),,32,43
139,2,7:35.0,J. Murray enters the game for M. Morris,,32,43
140,2,7:17.0,,J. Tatum makes 2-pt hook shot from 4 ft,32,45
141,2,6:57.0,J. Murray misses 3-pt jump shot from 26 ft,,32,45
142,2,6:54.0,,Defensive rebound by C. Edwards,32,45
143,2,6:30.0,,K. Walker makes 2-pt jump shot from 14 ft,32,47
144,2,6:15.0,J. Grant misses 3-pt jump shot from 25 ft,,32,47
145,2,6:14.0,,Defensive rebound by R. Williams,32,47
146,2,6:07.0,,K. Walker misses 2-pt layup from 3 ft (block by N. Jokić),32,47
147,2,6:06.0,,Offensive rebound by Team,32,47
148,2,6:06.0,,Boston full timeout,32,47
149,2,6:06.0,P. Millsap enters the game for J. Grant,,32,47
150,2,6:06.0,,J. Brown enters the game for J. Tatum,32,47
151,2,6:06.0,,D. Theis enters the game for R. Williams,32,47
152,2,5:55.0,,S. Ojeleye misses 3-pt jump shot from 23 ft,32,47
153,2,5:52.0,Defensive rebound by W. Barton,,32,47
154,2,5:38.0,N. Jokić makes 2-pt hook shot from 5 ft (assist by G. Harris),,34,47
155,2,5:24.0,,J. Brown makes 2-pt layup from 2 ft (assist by D. Theis),34,49
156,2,5:09.0,W. Barton makes 2-pt layup from 3 ft,,36,49
157,2,5:09.0,Shooting foul by C. Edwards (drawn by W. Barton),,36,49
158,2,5:09.0,,M. Smart enters the game for C. Edwards,36,49
159,2,5:09.0,W. Barton makes free throw 1 of 1,,37,49
160,2,4:53.0,,Turnover by M. Smart (bad pass),37,49
161,2,4:46.0,J. Murray misses 2-pt jump shot from 16 ft,,37,49
162,2,4:43.0,,Defensive rebound by J. Brown,37,49
163,2,4:36.0,,M. Smart makes 2-pt jump shot from 20 ft (assist by J. Brown),37,51
164,2,4:07.0,W. Barton makes 2-pt layup from 1 ft (assist by J. Murray),,39,51
165,2,3:55.0,,S. Ojeleye misses 3-pt jump shot from 26 ft,39,51
166,2,3:53.0,Defensive rebound by N. Jokić,,39,51
167,2,3:43.0,N. Jokić misses 3-pt jump shot from 28 ft,,39,51
168,2,3:40.0,,Defensive rebound by S. Ojeleye,39,51
169,2,3:34.0,,K. Walker misses 3-pt jump shot from 25 ft,39,51
170,2,3:31.0,Defensive rebound by P. Millsap,,39,51
171,2,3:24.0,W. Barton misses 2-pt layup from 2 ft,,39,51
172,2,3:22.0,Offensive rebound by N. Jokić,,39,51
173,2,3:21.0,N. Jokić makes 2-pt layup at rim,,41,51
174,2,3:08.0,,Offensive foul by D. Theis (drawn by N. Jokić),41,51
175,2,3:08.0,,Turnover by D. Theis (offensive foul),41,51
176,2,2:54.0,P. Millsap misses 2-pt jump shot from 8 ft,,41,51
177,2,2:52.0,Offensive rebound by Team,,41,51
178,2,2:51.0,Turnover by P. Millsap (traveling),,41,51
179,2,2:51.0,Denver full timeout,,41,51
180,2,2:51.0,,E. Freedom enters the game for S. Ojeleye,41,51
181,2,2:51.0,,J. Tatum enters the game for D. Theis,41,51
182,2,2:43.0,,Turnover by J. Brown (bad pass; steal by J. Murray),41,51
183,2,2:41.0,J. Murray makes 2-pt layup from 3 ft,,43,51
184,2,2:34.0,,Personal foul by G. Harris (drawn by M. Smart),43,51
185,2,2:27.0,,Turnover by K. Walker (bad pass; steal by J. Murray),43,51
186,2,2:19.0,G. Harris misses 2-pt jump shot from 10 ft,,43,51
187,2,2:16.0,,Defensive rebound by J. Brown,43,51
188,2,2:10.0,,Turnover by M. Smart (traveling),43,51
189,2,1:53.0,J. Murray makes 2-pt jump shot from 17 ft (assist by G. Harris),,45,51
190,2,1:37.0,,K. Walker misses 2-pt layup from 5 ft,45,51
191,2,1:35.0,Defensive rebound by P. Millsap,,45,51
192,2,1:19.0,G. Harris misses 3-pt jump shot from 26 ft,,45,51
193,2,1:17.0,,Defensive rebound by K. Walker,45,51
194,2,1:17.0,,Personal foul by W. Barton (drawn by K. Walker),45,51
195,2,1:17.0,M. Plumlee enters the game for N. Jokić,,45,51
196,2,1:02.0,,K. Walker makes 2-pt layup from 2 ft (assist by E. Freedom),45,53
197,2,0:35.0,J. Murray misses 2-pt jump shot from 20 ft,,45,53
198,2,0:33.0,,Defensive rebound by M. Smart,45,53
199,2,0:29.0,,K. Walker misses 3-pt jump shot from 26 ft,45,53
200,2,0:26.0,Defensive rebound by G. Harris,,45,53
201,2,0:05.0,Personal foul by M. Smart (drawn by G. Harris),,45,53
202,2,0:05.0,N. Jokić enters the game for M. Plumlee,,45,53
203,2,0:05.0,,D. Theis enters the game for E. Freedom,45,53
204,2,0:01.0,N. Jokić misses 3-pt jump shot from 27 ft,,45,53
205,2,0:00.0,Offensive rebound by Team,,45,53
206,3,11:45.0,N. Jokić makes 2-pt hook shot from 5 ft,,47,53
207,3,11:27.0,,Offensive foul by D. Theis (drawn by J. Murray),47,53
208,3,11:27.0,,Turnover by D. Theis (offensive foul),47,53
209,3,11:18.0,,Violation by Team (kicked ball),47,53
210,3,11:02.0,G. Harris misses 3-pt jump shot from 26 ft,,47,53
211,3,11:01.0,Offensive rebound by Team,,47,53
212,3,11:01.0,Turnover by Team (shot clock),,47,53
213,3,10:52.0,,K. Walker makes 2-pt layup from 3 ft,47,55
214,3,10:30.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by J. Murray),,50,55
215,3,10:08.0,,J. Tatum misses 3-pt jump shot from 24 ft (block by J. Murray),50,55
216,3,10:07.0,,Offensive rebound by Team,50,55
217,3,10:00.0,,J. Tatum makes 3-pt jump shot from 27 ft (assist by D. Theis),50,58
218,3,9:37.0,N. Jokić misses 2-pt jump shot from 5 ft,,50,58
219,3,9:36.0,,Defensive rebound by J. Tatum,50,58
220,3,9:30.0,,J. Tatum makes 2-pt layup from 3 ft,50,60
221,3,9:24.0,Personal foul by J. Brown (drawn by W. Barton),,50,60
222,3,9:17.0,Personal foul by K. Walker (drawn by N. Jokić),,50,60
223,3,9:04.0,P. Millsap misses 2-pt layup from 6 ft (block by D. Theis),,50,60
224,3,9:03.0,Offensive rebound by Team,,50,60
225,3,9:01.0,N. Jokić misses 2-pt jump shot from 11 ft,,50,60
226,3,9:00.0,Offensive rebound by P. Millsap,,50,60
227,3,9:00.0,Personal foul by J. Brown (drawn by P. Millsap),,50,60
228,3,8:52.0,,Violation by Team (kicked ball),50,60
229,3,8:43.0,G. Harris makes 3-pt jump shot from 24 ft (assist by P. Millsap),,53,60
230,3,8:23.0,,J. Tatum misses 2-pt jump shot from 3 ft,53,60
231,3,8:21.0,Defensive rebound by W. Barton,,53,60
232,3,8:12.0,P. Millsap misses 2-pt layup from 5 ft (block by K. Walker),,53,60
233,3,8:11.0,,Defensive rebound by D. Theis,53,60
234,3,7:56.0,,J. Brown misses 2-pt jump shot from 7 ft,53,60
235,3,7:53.0,Defensive rebound by P. Millsap,,53,60
236,3,7:49.0,W. Barton misses 3-pt jump shot from 28 ft,,53,60
237,3,7:47.0,,Defensive rebound by Team,53,60
238,3,7:47.0,Loose ball foul by J. Murray (drawn by D. Theis),,53,60
239,3,7:47.0,,E. Freedom enters the game for D. Theis,53,60
240,3,7:32.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by E. Freedom),53,63
241,3,7:22.0,N. Jokić misses 2-pt layup from 3 ft (block by K. Walker),,53,63
242,3,7:20.0,Offensive rebound by Team,,53,63
243,3,7:20.0,,Boston full timeout,53,63
244,3,7:20.0,,Instant Replay (Challenge: Ruling Stands),53,63
245,3,6:59.0,G. Harris misses 2-pt jump shot from 6 ft,,53,63
246,3,6:57.0,,Defensive rebound by J. Tatum,53,63
247,3,6:40.0,,K. Walker misses 3-pt jump shot from 28 ft,53,63
248,3,6:38.0,Defensive rebound by P. Millsap,,53,63
249,3,6:30.0,Offensive foul by P. Millsap (drawn by K. Walker),,53,63
250,3,6:30.0,Turnover by P. Millsap (offensive foul),,53,63
251,3,6:30.0,Violation by Team (delay of game),,53,63
252,3,6:10.0,,J. Tatum makes 2-pt layup from 3 ft,53,65
253,3,5:59.0,Shooting foul by E. Freedom (drawn by N. Jokić),,53,65
254,3,5:59.0,N. Jokić makes free throw 1 of 2,,54,65
255,3,5:59.0,N. Jokić makes free throw 2 of 2,,55,65
256,3,5:45.0,,J. Brown misses 3-pt jump shot from 26 ft,55,65
257,3,5:43.0,Defensive rebound by J. Murray,,55,65
258,3,5:27.0,J. Murray makes 2-pt jump shot from 19 ft (assist by N. Jokić),,57,65
259,3,5:16.0,,Personal foul by W. Barton (drawn by J. Tatum),57,65
260,3,5:16.0,J. Grant enters the game for W. Barton,,57,65
261,3,5:16.0,J. Hernangómez enters the game for P. Millsap,,57,65
262,3,5:16.0,,S. Ojeleye enters the game for J. Tatum,57,65
263,3,5:04.0,,K. Walker makes 2-pt layup from 2 ft,57,67
264,3,4:52.0,N. Jokić misses 3-pt jump shot from 25 ft,,57,67
265,3,4:50.0,,Defensive rebound by S. Ojeleye,57,67
266,3,4:32.0,,K. Walker misses 3-pt jump shot from 27 ft,57,67
267,3,4:30.0,Defensive rebound by J. Grant,,57,67
268,3,4:16.0,J. Hernangómez misses 2-pt jump shot from 8 ft,,57,67
269,3,4:14.0,,Defensive rebound by J. Brown,57,67
270,3,4:12.0,,J. Brown makes 2-pt layup from 2 ft,57,69
271,3,4:12.0,Denver full timeout,,57,69
272,3,3:57.0,N. Jokić makes 2-pt jump shot from 8 ft,,59,69
273,3,3:45.0,,J. Brown misses 3-pt jump shot from 23 ft,59,69
274,3,3:43.0,Defensive rebound by J. Hernangómez,,59,69
275,3,3:38.0,Personal foul by K. Walker (drawn by J. Grant),,59,69
276,3,3:38.0,J. Grant misses free throw 1 of 2,,59,69
277,3,3:38.0,Offensive rebound by Team,,59,69
278,3,3:38.0,,B. Wanamaker enters the game for K. Walker,59,69
279,3,3:38.0,J. Grant makes free throw 2 of 2,,60,69
280,3,3:24.0,,M. Smart makes 2-pt jump shot from 11 ft,60,71
281,3,3:08.0,N. Jokić makes 2-pt jump shot from 12 ft (assist by G. Harris),,62,71
282,3,2:50.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by E. Freedom),62,74
283,3,2:33.0,Turnover by J. Hernangómez (out of bounds lost ball),,62,74
284,3,2:25.0,,Offensive foul by E. Freedom (drawn by J. Hernangómez),62,74
285,3,2:25.0,,Turnover by E. Freedom (offensive foul),62,74
286,3,2:25.0,M. Beasley enters the game for G. Harris,,62,74
287,3,2:07.0,J. Murray makes 2-pt layup from 2 ft,,64,74
288,3,1:51.0,,J. Brown makes 2-pt jump shot from 14 ft,64,76
289,3,1:25.0,J. Hernangómez misses 2-pt jump shot from 17 ft,,64,76
290,3,1:23.0,Offensive rebound by Team,,64,76
291,3,1:23.0,Turnover by Team (shot clock),,64,76
292,3,1:23.0,M. Plumlee enters the game for N. Jokić,,64,76
293,3,1:02.0,,B. Wanamaker makes 2-pt layup from 2 ft,64,78
294,3,0:48.0,J. Murray misses 2-pt jump shot from 6 ft,,64,78
295,3,0:47.0,,Defensive rebound by E. Freedom,64,78
296,3,0:41.0,,Shooting foul by M. Beasley (drawn by J. Brown),64,78
297,3,0:41.0,,J. Brown makes free throw 1 of 2,64,79
298,3,0:41.0,M. Morris enters the game for J. Murray,,64,79
299,3,0:41.0,,J. Tatum enters the game for E. Freedom,64,79
300,3,0:41.0,,R. Williams enters the game for M. Smart,64,79
301,3,0:41.0,,J. Brown makes free throw 2 of 2,64,80
302,3,0:34.0,Turnover by M. Morris (lost ball; steal by J. Tatum),,64,80
303,3,0:30.0,,J. Brown makes 2-pt dunk from 2 ft (assist by J. Tatum),64,82
304,3,0:12.0,J. Grant misses 3-pt jump shot from 24 ft,,64,82
305,3,0:10.0,,Defensive rebound by R. Williams,64,82
306,3,0:01.0,,J. Tatum makes 3-pt jump shot from 27 ft,64,85
307,3,0:00.0,J. Hernangómez misses 3-pt jump shot from 52 ft,,64,85
308,3,0:00.0,Offensive rebound by Team,,64,85
309,4,11:44.0,,R. Williams misses 2-pt dunk from 3 ft,64,85
310,4,11:42.0,Defensive rebound by M. Plumlee,,64,85
311,4,11:40.0,Personal foul by S. Ojeleye (drawn by M. Plumlee),,64,85
312,4,11:29.0,M. Beasley misses 2-pt jump shot from 8 ft,,64,85
313,4,11:27.0,Offensive rebound by M. Plumlee,,64,85
314,4,11:24.0,Turnover by M. Plumlee (back court),,64,85
315,4,11:12.0,,B. Wanamaker misses 3-pt jump shot from 26 ft,64,85
316,4,11:10.0,Defensive rebound by J. Hernangómez,,64,85
317,4,11:08.0,M. Beasley misses 3-pt jump shot from 28 ft,,64,85
318,4,11:06.0,,Defensive rebound by R. Williams,64,85
319,4,10:53.0,,J. Tatum misses 2-pt jump shot from 15 ft,64,85
320,4,10:51.0,Defensive rebound by M. Plumlee,,64,85
321,4,10:44.0,Offensive foul by J. Grant (drawn by S. Ojeleye),,64,85
322,4,10:44.0,Turnover by J. Grant (offensive foul),,64,85
323,4,10:32.0,,Personal foul by J. Hernangómez (drawn by J. Tatum),64,85
324,4,10:18.0,,J. Tatum misses 2-pt jump shot from 18 ft,64,85
325,4,10:16.0,Defensive rebound by M. Plumlee,,64,85
326,4,10:06.0,Turnover by J. Grant (bad pass),,64,85
327,4,9:53.0,,Offensive foul by J. Tatum (drawn by J. Hernangómez),64,85
328,4,9:53.0,,Turnover by J. Tatum (offensive foul),64,85
329,4,9:39.0,M. Morris misses 2-pt jump shot from 7 ft,,64,85
330,4,9:38.0,Offensive rebound by Team,,64,85
331,4,9:37.0,M. Beasley misses 3-pt jump shot from 26 ft,,64,85
332,4,9:33.0,,Defensive rebound by J. Tatum,64,85
333,4,9:32.0,,J. Green makes 2-pt dunk at rim (assist by J. Tatum),64,87
334,4,9:32.0,Denver full timeout,,64,87
335,4,9:32.0,W. Barton enters the game for M. Beasley,,64,87
336,4,9:32.0,G. Harris enters the game for J. Grant,,64,87
337,4,9:32.0,N. Jokić enters the game for M. Morris,,64,87
338,4,9:32.0,J. Murray enters the game for M. Plumlee,,64,87
339,4,9:13.0,Personal foul by R. Williams (drawn by N. Jokić),,64,87
340,4,9:04.0,G. Harris makes 2-pt layup from 3 ft (assist by N. Jokić),,66,87
341,4,8:46.0,,J. Tatum makes 2-pt jump shot from 7 ft (assist by S. Ojeleye),66,89
342,4,8:31.0,J. Murray makes 2-pt jump shot from 19 ft,,68,89
343,4,8:09.0,,J. Tatum makes 2-pt jump shot from 3 ft,68,91
344,4,7:57.0,Turnover by N. Jokić (bad pass; steal by R. Williams),,68,91
345,4,7:57.0,,Personal foul by N. Jokić (drawn by R. Williams),68,91
346,4,7:57.0,M. Porter enters the game for J. Hernangómez,,68,91
347,4,7:36.0,,B. Wanamaker misses 3-pt jump shot from 26 ft,68,91
348,4,7:34.0,Defensive rebound by G. Harris,,68,91
349,4,7:18.0,M. Porter makes 2-pt layup from 1 ft (assist by N. Jokić),,70,91
350,4,7:06.0,,J. Tatum misses 2-pt layup from 3 ft,70,91
351,4,7:04.0,Defensive rebound by N. Jokić,,70,91
352,4,6:57.0,M. Porter misses 2-pt dunk from 3 ft (block by B. Wanamaker),,70,91
353,4,6:55.0,,Defensive rebound by S. Ojeleye,70,91
354,4,6:48.0,,S. Ojeleye misses 3-pt jump shot from 29 ft,70,91
355,4,6:46.0,Defensive rebound by W. Barton,,70,91
356,4,6:37.0,G. Harris misses 2-pt layup from 4 ft,,70,91
357,4,6:36.0,Offensive rebound by N. Jokić,,70,91
358,4,6:35.0,N. Jokić makes 2-pt layup from 1 ft,,72,91
359,4,6:35.0,Shooting foul by S. Ojeleye (drawn by N. Jokić),,72,91
360,4,6:35.0,,J. Brown enters the game for J. Tatum,72,91
361,4,6:35.0,,E. Freedom enters the game for B. Wanamaker,72,91
362,4,6:35.0,,K. Walker enters the game for R. Williams,72,91
363,4,6:35.0,N. Jokić makes free throw 1 of 1,,73,91
364,4,6:16.0,,J. Green makes 2-pt layup from 2 ft,73,93
365,4,6:06.0,N. Jokić makes 3-pt jump shot from 27 ft (assist by G. Harris),,76,93
366,4,5:49.0,,Boston full timeout,76,93
367,4,5:42.0,,E. Freedom misses 2-pt layup from 7 ft (block by N. Jokić),76,93
368,4,5:40.0,Defensive rebound by N. Jokić,,76,93
369,4,5:29.0,M. Porter makes 3-pt jump shot from 25 ft (assist by W. Barton),,79,93
370,4,5:12.0,,Turnover by K. Walker (bad pass; steal by N. Jokić),79,93
371,4,5:09.0,W. Barton misses 3-pt jump shot from 26 ft,,79,93
372,4,5:07.0,,Defensive rebound by E. Freedom,79,93
373,4,4:48.0,,K. Walker makes 3-pt jump shot from 27 ft,79,96
374,4,4:26.0,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),,81,96
375,4,4:07.0,,S. Ojeleye makes 3-pt jump shot from 28 ft (assist by K. Walker),81,99
376,4,4:06.0,Denver full timeout,,81,99
377,4,4:06.0,M. Beasley enters the game for W. Barton,,81,99
378,4,4:06.0,J. Hernangómez enters the game for G. Harris,,81,99
379,4,4:06.0,M. Morris enters the game for N. Jokić,,81,99
380,4,4:06.0,M. Plumlee enters the game for J. Murray,,81,99
381,4,3:56.0,Personal foul by E. Freedom (drawn by M. Porter),,81,99
382,4,3:46.0,M. Morris makes 2-pt layup from 1 ft,,83,99
383,4,3:29.0,,K. Walker makes 3-pt jump shot from 28 ft,83,102
384,4,3:17.0,M. Porter misses 3-pt jump shot from 26 ft,,83,102
385,4,3:15.0,,Defensive rebound by K. Walker,83,102
386,4,3:07.0,,J. Brown misses 2-pt jump shot from 18 ft,83,102
387,4,3:05.0,Defensive rebound by M. Porter,,83,102
388,4,2:56.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,83,102
