,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
91,1,1:56.0,Offensive rebound by Team,,26,26
92,1,1:56.0,C. Paul enters the game for S. Gilgeous-Alexander,,26,26
93,1,1:47.0,D. Schröder misses 2-pt jump shot from 12 ft,,26,26
94,1,1:44.0,,Defensive rebound by J. Poeltl,26,26
95,1,1:35.0,,Shooting foul by N. Noel (drawn by D. White),26,26
96,1,1:35.0,,D. White makes free throw 1 of 2,26,27
97,1,1:35.0,,L. Aldridge enters the game for J. Poeltl,26,27
98,1,1:35.0,,D. White makes free throw 2 of 2,26,28
99,1,1:31.0,Personal foul by D. White (drawn by C. Paul),,26,28
100,1,1:31.0,C. Paul makes free throw 1 of 2,,27,28
101,1,1:31.0,C. Paul misses free throw 2 of 2,,27,28
102,1,1:28.0,,Defensive rebound by L. Aldridge,27,28
103,1,1:15.0,,L. Aldridge makes 2-pt jump shot from 15 ft,27,30
104,1,1:03.0,Turnover by H. Diallo (bad pass; steal by P. Mills),,27,30
105,1,0:59.0,,Turnover by R. Gay (lost ball),27,30
106,1,0:49.0,Turnover by D. Schröder (dbl dribble),,27,30
107,1,0:37.0,,Shooting foul by N. Noel (drawn by L. Aldridge),27,30
108,1,0:37.0,,L. Aldridge misses free throw 1 of 2,27,30
109,1,0:37.0,,Offensive rebound by Team,27,30
110,1,0:37.0,M. Muscala enters the game for N. Noel,,27,30
111,1,0:37.0,,D. Murray enters the game for D. White,27,30
112,1,0:37.0,,L. Aldridge makes free throw 2 of 2,27,31
113,1,0:27.0,D. Bazley misses 3-pt jump shot from 23 ft,,27,31
114,1,0:24.0,,Defensive rebound by D. Murray,27,31
115,1,0:06.0,,L. Aldridge makes 2-pt jump shot from 6 ft (assist by D. Murray),27,33
116,1,0:00.0,C. Paul makes 3-pt jump shot from 29 ft,,30,33
117,1,0:00.0,Instant Replay (Request: Ruling Stands),,30,33
118,2,11:35.0,,M. Belinelli misses 2-pt jump shot from 19 ft,30,33
119,2,11:32.0,Defensive rebound by H. Diallo,,30,33
120,2,11:21.0,Personal foul by D. Murray (drawn by D. Schröder),,30,33
121,2,11:10.0,D. Schröder misses 2-pt jump shot from 19 ft,,30,33
122,2,11:06.0,,Defensive rebound by D. Murray,30,33
123,2,10:58.0,,D. Murray makes 2-pt jump shot from 5 ft,30,35
124,2,10:45.0,H. Diallo makes 2-pt layup from 2 ft (assist by S. Adams),,32,35
125,2,10:35.0,,Turnover by D. Murray (out of bounds lost ball),32,35
126,2,10:23.0,D. Bazley misses 3-pt jump shot from 26 ft,,32,35
127,2,10:18.0,,Defensive rebound by B. Forbes,32,35
128,2,10:06.0,,D. Murray misses 2-pt jump shot from 9 ft,32,35
129,2,10:03.0,Defensive rebound by C. Paul,,32,35
130,2,9:59.0,S. Adams makes 2-pt layup from 2 ft (assist by D. Schröder),,34,35
131,2,9:59.0,Shooting foul by M. Belinelli (drawn by S. Adams),,34,35
132,2,9:59.0,,D. Carroll enters the game for R. Gay,34,35
133,2,9:59.0,,D. White enters the game for D. Murray,34,35
134,2,9:59.0,S. Adams misses free throw 1 of 1,,34,35
135,2,9:56.0,,Defensive rebound by D. White,34,35
136,2,9:48.0,,B. Forbes misses 2-pt jump shot from 20 ft,34,35
137,2,9:43.0,Defensive rebound by D. Bazley,,34,35
138,2,9:26.0,Personal foul by B. Forbes (drawn by C. Paul),,34,35
139,2,9:26.0,N. Noel enters the game for S. Adams,,34,35
140,2,9:26.0,,P. Mills enters the game for B. Forbes,34,35
141,2,9:26.0,,D. Murray enters the game for D. White,34,35
142,2,9:19.0,C. Paul makes 2-pt jump shot from 15 ft,,36,35
143,2,8:56.0,,J. Poeltl misses 2-pt jump shot from 7 ft,36,35
144,2,8:55.0,Defensive rebound by D. Bazley,,36,35
145,2,8:39.0,C. Paul makes 3-pt jump shot from 27 ft (assist by D. Bazley),,39,35
146,2,8:17.0,,P. Mills makes 2-pt layup from 3 ft,39,37
147,2,8:04.0,D. Bazley misses 3-pt jump shot from 27 ft,,39,37
148,2,8:00.0,,Defensive rebound by M. Belinelli,39,37
149,2,7:49.0,,D. Carroll misses 2-pt layup from 7 ft,39,37
150,2,7:47.0,,Offensive rebound by D. Carroll,39,37
151,2,7:47.0,,D. Carroll misses 2-pt layup from 1 ft (block by N. Noel),39,37
152,2,7:47.0,,Offensive rebound by Team,39,37
153,2,7:47.0,T. Ferguson enters the game for C. Paul,,39,37
154,2,7:47.0,,D. DeRozan enters the game for M. Belinelli,39,37
155,2,7:40.0,,D. Murray misses 2-pt jump shot from 18 ft,39,37
156,2,7:35.0,Defensive rebound by T. Ferguson,,39,37
157,2,7:21.0,H. Diallo misses 2-pt layup from 6 ft,,39,37
158,2,7:20.0,Offensive rebound by N. Noel,,39,37
159,2,7:20.0,N. Noel makes 2-pt layup at rim,,41,37
160,2,7:20.0,,San Antonio full timeout,41,37
161,2,7:20.0,D. Gallinari enters the game for D. Bazley,,41,37
162,2,7:20.0,,L. Aldridge enters the game for J. Poeltl,41,37
163,2,7:06.0,,P. Mills misses 2-pt jump shot from 22 ft,41,37
164,2,7:03.0,Defensive rebound by T. Ferguson,,41,37
165,2,6:47.0,H. Diallo makes 2-pt layup from 3 ft (assist by D. Schröder),,43,37
166,2,6:26.0,,Personal foul by T. Ferguson (drawn by D. DeRozan),43,37
167,2,6:17.0,,D. DeRozan makes 2-pt jump shot from 9 ft,43,39
168,2,6:02.0,Oklahoma City full timeout,,43,39
169,2,6:02.0,S. Adams enters the game for T. Ferguson,,43,39
170,2,6:02.0,S. Gilgeous-Alexander enters the game for N. Noel,,43,39
171,2,6:02.0,,M. Belinelli enters the game for P. Mills,43,39
172,2,5:49.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by D. Gallinari),,46,39
173,2,5:32.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Murray),46,41
174,2,5:16.0,S. Gilgeous-Alexander misses 3-pt jump shot from 28 ft,,46,41
175,2,5:12.0,,Defensive rebound by D. Murray,46,41
176,2,5:05.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Murray),46,43
177,2,4:47.0,D. Schröder misses 2-pt jump shot from 17 ft,,46,43
178,2,4:44.0,,Defensive rebound by M. Belinelli,46,43
179,2,4:39.0,,M. Belinelli misses 3-pt jump shot from 26 ft,46,43
180,2,4:35.0,Defensive rebound by S. Adams,,46,43
181,2,4:30.0,S. Gilgeous-Alexander makes 2-pt layup from 3 ft (assist by D. Schröder),,48,43
182,2,4:28.0,,Turnover by L. Aldridge (inbound),48,43
183,2,4:28.0,,R. Gay enters the game for D. Carroll,48,43
184,2,4:21.0,S. Gilgeous-Alexander misses 2-pt layup from 4 ft (block by L. Aldridge),,48,43
185,2,4:18.0,,Defensive rebound by D. DeRozan,48,43
186,2,4:16.0,,D. Murray makes 2-pt dunk from 2 ft (assist by D. DeRozan),48,45
187,2,3:53.0,D. Gallinari makes 3-pt jump shot from 24 ft,,51,45
188,2,3:53.0,Instant Replay (Request: Ruling Stands),,51,45
189,2,3:33.0,,Turnover by D. DeRozan (out of bounds lost ball),51,45
190,2,3:33.0,C. Paul enters the game for H. Diallo,,51,45
191,2,3:22.0,D. Schröder misses 2-pt layup from 4 ft,,51,45
192,2,3:20.0,,Defensive rebound by D. Murray,51,45
193,2,3:16.0,,L. Aldridge makes 2-pt layup from 3 ft (assist by D. Murray),51,47
194,2,3:01.0,S. Gilgeous-Alexander misses 2-pt jump shot from 9 ft,,51,47
195,2,2:58.0,,Defensive rebound by D. Murray,51,47
196,2,2:53.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. Murray),51,50
197,2,2:33.0,Shooting foul by R. Gay (drawn by D. Gallinari),,51,50
198,2,2:33.0,D. Gallinari makes free throw 1 of 2,,52,50
199,2,2:33.0,H. Diallo enters the game for D. Schröder,,52,50
200,2,2:33.0,,P. Mills enters the game for M. Belinelli,52,50
201,2,2:33.0,,D. White enters the game for D. Murray,52,50
202,2,2:33.0,D. Gallinari makes free throw 2 of 2,,53,50
203,2,2:19.0,,L. Aldridge makes 2-pt jump shot from 19 ft,53,52
204,2,2:13.0,Personal foul by P. Mills (drawn by C. Paul),,53,52
205,2,2:13.0,C. Paul makes free throw 1 of 2,,54,52
206,2,2:13.0,C. Paul makes free throw 2 of 2,,55,52
207,2,1:55.0,,D. White misses 2-pt jump shot from 19 ft,55,52
208,2,1:52.0,Defensive rebound by D. Gallinari,,55,52
209,2,1:45.0,C. Paul misses 2-pt jump shot from 13 ft,,55,52
210,2,1:42.0,,Defensive rebound by D. White,55,52
211,2,1:37.0,,Personal foul by H. Diallo (drawn by D. DeRozan),55,52
212,2,1:32.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. DeRozan),55,54
213,2,1:22.0,S. Gilgeous-Alexander misses 2-pt layup from 6 ft,,55,54
214,2,1:21.0,Offensive rebound by S. Adams,,55,54
215,2,1:21.0,Personal foul by R. Gay (drawn by S. Adams),,55,54
216,2,1:21.0,S. Adams misses free throw 1 of 2,,55,54
217,2,1:21.0,Offensive rebound by Team,,55,54
218,2,1:21.0,,M. Belinelli enters the game for D. White,55,54
219,2,1:21.0,S. Adams misses free throw 2 of 2,,55,54
220,2,1:19.0,,Defensive rebound by D. DeRozan,55,54
221,2,1:05.0,,Turnover by D. DeRozan (bad pass; steal by C. Paul),55,54
222,2,1:00.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by C. Paul),,57,54
223,2,0:52.0,,D. DeRozan makes 2-pt layup from 1 ft,57,56
224,2,0:29.0,C. Paul misses 2-pt jump shot from 20 ft,,57,56
225,2,0:25.0,,Defensive rebound by L. Aldridge,57,56
226,2,0:08.0,,M. Belinelli misses 3-pt jump shot from 26 ft,57,56
227,2,0:04.0,,Offensive rebound by R. Gay,57,56
228,2,0:00.0,,M. Belinelli misses 2-pt jump shot from 11 ft,57,56
229,2,0:00.0,Defensive rebound by H. Diallo,,57,56
230,3,11:49.0,,D. DeRozan misses 2-pt jump shot from 14 ft,57,56
231,3,11:45.0,Defensive rebound by D. Gallinari,,57,56
232,3,11:34.0,S. Gilgeous-Alexander makes 2-pt jump shot from 15 ft,,59,56
233,3,11:20.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Murray),59,58
234,3,11:02.0,S. Gilgeous-Alexander makes 2-pt layup from 3 ft,,61,58
235,3,11:02.0,Shooting foul by B. Forbes (drawn by S. Gilgeous-Alexander),,61,58
236,3,11:02.0,S. Gilgeous-Alexander makes free throw 1 of 1,,62,58
237,3,10:47.0,,T. Lyles makes 3-pt jump shot from 26 ft (assist by D. DeRozan),62,61
238,3,10:31.0,Turnover by S. Gilgeous-Alexander (traveling),,62,61
239,3,10:17.0,,T. Lyles makes 3-pt jump shot from 23 ft (assist by D. Murray),62,64
240,3,10:00.0,Personal foul by T. Lyles (drawn by S. Adams),,62,64
241,3,9:55.0,Shooting foul by T. Lyles (drawn by D. Gallinari),,62,64
242,3,9:55.0,D. Gallinari makes free throw 1 of 3,,63,64
243,3,9:55.0,D. Gallinari makes free throw 2 of 3,,64,64
244,3,9:55.0,D. Gallinari makes free throw 3 of 3,,65,64
245,3,9:44.0,,B. Forbes misses 3-pt jump shot from 25 ft,65,64
246,3,9:42.0,,Offensive rebound by D. Murray,65,64
247,3,9:36.0,,L. Aldridge makes 2-pt hook shot from 7 ft (assist by D. Murray),65,66
248,3,9:34.0,Oklahoma City full timeout,,65,66
249,3,9:21.0,D. Gallinari misses 2-pt jump shot from 19 ft,,65,66
250,3,9:18.0,,Defensive rebound by T. Lyles,65,66
251,3,9:11.0,,D. Murray makes 2-pt layup from 2 ft,65,68
252,3,9:11.0,,Shooting foul by D. Gallinari (drawn by D. Murray),65,68
253,3,9:11.0,,D. Murray makes free throw 1 of 1,65,69
254,3,8:53.0,S. Gilgeous-Alexander misses 2-pt layup from 5 ft,,65,69
255,3,8:51.0,,Defensive rebound by B. Forbes,65,69
256,3,8:42.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. DeRozan),65,71
257,3,8:23.0,C. Paul makes 2-pt jump shot from 12 ft,,67,71
258,3,8:06.0,,L. Aldridge misses 2-pt jump shot from 16 ft,67,71
259,3,8:04.0,,Offensive rebound by D. Murray,67,71
260,3,8:03.0,,Turnover by D. Murray (bad pass; steal by D. Gallinari),67,71
261,3,7:50.0,D. Gallinari misses 2-pt jump shot from 18 ft,,67,71
262,3,7:44.0,,Defensive rebound by B. Forbes,67,71
263,3,7:38.0,,D. Murray makes 2-pt jump shot from 11 ft,67,73
264,3,7:25.0,C. Paul misses 2-pt jump shot from 14 ft,,67,73
265,3,7:25.0,,Defensive rebound by L. Aldridge,67,73
266,3,7:14.0,,D. Murray misses 2-pt jump shot from 11 ft (block by T. Ferguson),67,73
267,3,7:14.0,Defensive rebound by S. Adams,,67,73
268,3,7:03.0,C. Paul makes 2-pt layup from 3 ft,,69,73
269,3,7:03.0,,San Antonio full timeout,69,73
270,3,6:46.0,,B. Forbes makes 2-pt jump shot from 20 ft (assist by L. Aldridge),69,75
271,3,6:25.0,C. Paul misses 2-pt jump shot from 8 ft,,69,75
272,3,6:22.0,,Defensive rebound by D. Murray,69,75
273,3,6:08.0,,Turnover by B. Forbes (lost ball; steal by D. Gallinari),69,75
274,3,6:01.0,Turnover by S. Adams (lost ball),,69,75
275,3,6:01.0,Loose ball foul by S. Adams (drawn by D. DeRozan),,69,75
276,3,6:01.0,H. Diallo enters the game for S. Adams,,69,75
277,3,6:01.0,N. Noel enters the game for T. Ferguson,,69,75
278,3,6:01.0,,D. White enters the game for D. Murray,69,75
279,3,5:44.0,,L. Aldridge makes 2-pt jump shot from 13 ft,69,77
280,3,5:32.0,N. Noel makes 2-pt layup from 4 ft (assist by S. Gilgeous-Alexander),,71,77
281,3,5:19.0,,Turnover by L. Aldridge (lost ball),71,77
282,3,5:19.0,,Loose ball foul by L. Aldridge (drawn by H. Diallo),71,77
283,3,5:19.0,D. Schröder enters the game for C. Paul,,71,77
284,3,5:08.0,Turnover by D. Schröder (bad pass; steal by L. Aldridge),,71,77
285,3,4:46.0,,Shooting foul by H. Diallo (drawn by D. DeRozan),71,77
286,3,4:46.0,,D. DeRozan makes free throw 1 of 2,71,78
287,3,4:46.0,,R. Gay enters the game for B. Forbes,71,78
288,3,4:46.0,,P. Mills enters the game for T. Lyles,71,78
289,3,4:46.0,,D. DeRozan makes free throw 2 of 2,71,79
290,3,4:30.0,H. Diallo makes 3-pt jump shot from 25 ft (assist by N. Noel),,74,79
291,3,4:11.0,,R. Gay makes 2-pt layup from 1 ft,74,81
292,3,3:54.0,H. Diallo misses 2-pt jump shot from 14 ft,,74,81
293,3,3:50.0,,Defensive rebound by P. Mills,74,81
294,3,3:40.0,,P. Mills makes 2-pt jump shot from 14 ft (assist by D. DeRozan),74,83
295,3,3:17.0,D. Gallinari makes 3-pt jump shot from 28 ft (assist by H. Diallo),,77,83
296,3,2:57.0,,Personal foul by S. Gilgeous-Alexander (drawn by L. Aldridge),77,83
297,3,2:57.0,D. Bazley enters the game for D. Gallinari,,77,83
298,3,2:57.0,,M. Belinelli enters the game for D. DeRozan,77,83
299,3,2:47.0,,Turnover by D. White (lost ball; steal by N. Noel),77,83
300,3,2:37.0,S. Gilgeous-Alexander misses 2-pt jump shot from 13 ft,,77,83
301,3,2:35.0,,Defensive rebound by R. Gay,77,83
302,3,2:31.0,,M. Belinelli misses 2-pt layup from 5 ft,77,83
303,3,2:31.0,,Offensive rebound by L. Aldridge,77,83
304,3,2:31.0,,L. Aldridge misses 2-pt dunk at rim,77,83
305,3,2:31.0,,Offensive rebound by Team,77,83
306,3,2:13.0,,M. Belinelli misses 2-pt jump shot from 22 ft,77,83
307,3,2:05.0,,Offensive rebound by L. Aldridge,77,83
308,3,2:05.0,,L. Aldridge makes 2-pt layup at rim,77,85
309,3,1:57.0,D. Schröder makes 2-pt jump shot from 18 ft (assist by N. Noel),,79,85
310,3,1:57.0,T. Ferguson enters the game for S. Gilgeous-Alexander,,79,85
311,3,1:42.0,,P. Mills misses 2-pt jump shot from 17 ft,79,85
312,3,1:39.0,Defensive rebound by D. Bazley,,79,85
313,3,1:28.0,D. Schröder makes 2-pt layup from 4 ft,,81,85
314,3,1:18.0,,D. White makes 2-pt layup from 3 ft,81,87
315,3,1:01.0,T. Ferguson makes 3-pt jump shot from 28 ft (assist by D. Schröder),,84,87
316,3,0:53.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by R. Gay),84,90
317,3,0:33.0,D. Schröder misses 3-pt jump shot from 27 ft,,84,90
318,3,0:32.0,,Defensive rebound by Team,84,90
319,3,0:32.0,Loose ball foul by N. Noel (drawn by R. Gay),,84,90
320,3,0:32.0,,R. Gay makes free throw 1 of 2,84,91
321,3,0:32.0,D. Gallinari enters the game for D. Bazley,,84,91
322,3,0:32.0,,B. Forbes enters the game for L. Aldridge,84,91
323,3,0:32.0,,J. Poeltl enters the game for D. White,84,91
324,3,0:32.0,,R. Gay makes free throw 2 of 2,84,92
325,3,0:15.0,D. Schröder misses 2-pt layup from 3 ft,,84,92
326,3,0:13.0,,Defensive rebound by J. Poeltl,84,92
327,3,0:05.0,,B. Forbes misses 3-pt jump shot from 26 ft,84,92
328,3,0:02.0,Defensive rebound by D. Schröder,,84,92
329,3,0:00.0,H. Diallo misses 2-pt layup from 3 ft,,84,92
330,3,0:00.0,Offensive rebound by Team,,84,92
331,4,11:49.0,H. Diallo misses 2-pt layup from 5 ft (block by J. Poeltl),,84,92
332,4,11:45.0,,Defensive rebound by J. Poeltl,84,92
333,4,11:34.0,,R. Gay makes 2-pt layup from 3 ft (assist by D. White),84,94
334,4,11:21.0,N. Noel makes 2-pt dunk from 2 ft (assist by D. Schröder),,86,94
335,4,11:21.0,Shooting foul by J. Poeltl (drawn by N. Noel),,86,94
336,4,11:21.0,N. Noel makes free throw 1 of 1,,87,94
337,4,11:01.0,,D. White misses 2-pt jump shot from 7 ft,87,94
338,4,10:59.0,Defensive rebound by D. Bazley,,87,94
339,4,10:54.0,H. Diallo makes 2-pt layup from 2 ft,,89,94
340,4,10:40.0,,R. Gay misses 3-pt jump shot from 26 ft,89,94
341,4,10:37.0,Defensive rebound by N. Noel,,89,94
342,4,10:32.0,Turnover by D. Schröder (discontinued dribble),,89,94
343,4,10:13.0,,D. White makes 2-pt layup from 3 ft (assist by P. Mills),89,96
344,4,10:01.0,D. Bazley misses 3-pt jump shot from 26 ft,,89,96
345,4,9:57.0,Offensive rebound by T. Ferguson,,89,96
346,4,9:50.0,T. Ferguson misses 2-pt layup from 2 ft,,89,96
347,4,9:48.0,,Defensive rebound by J. Poeltl,89,96
348,4,9:41.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Belinelli),89,99
349,4,9:24.0,T. Ferguson misses 3-pt jump shot from 23 ft,,89,99
350,4,9:21.0,,Defensive rebound by D. White,89,99
351,4,9:19.0,,M. Belinelli misses 3-pt jump shot from 28 ft,89,99
352,4,9:19.0,Defensive rebound by D. Schröder,,89,99
353,4,9:16.0,Oklahoma City full timeout,,89,99
354,4,9:16.0,C. Paul enters the game for H. Diallo,,89,99
355,4,9:16.0,,D. DeRozan enters the game for R. Gay,89,99
356,4,9:09.0,Offensive foul by D. Schröder (drawn by P. Mills),,89,99
357,4,9:09.0,Turnover by D. Schröder (offensive foul),,89,99
358,4,8:56.0,,D. DeRozan makes 2-pt jump shot from 12 ft (assist by D. White),89,101
359,4,8:45.0,D. Schröder misses 3-pt jump shot from 28 ft,,89,101
360,4,8:42.0,,Defensive rebound by M. Belinelli,89,101
361,4,8:37.0,,M. Belinelli misses 3-pt jump shot from 25 ft,89,101
362,4,8:37.0,,Offensive rebound by J. Poeltl,89,101
363,4,8:33.0,,P. Mills misses 3-pt jump shot from 25 ft,89,101
364,4,8:31.0,Defensive rebound by N. Noel,,89,101
365,4,8:31.0,S. Adams enters the game for D. Bazley,,89,101
366,4,8:31.0,D. Gallinari enters the game for N. Noel,,89,101
367,4,8:31.0,,B. Forbes enters the game for P. Mills,89,101
368,4,8:31.0,,D. Murray enters the game for D. White,89,101
369,4,8:05.0,D. Gallinari makes 2-pt jump shot from 20 ft (assist by C. Paul),,91,101
370,4,7:49.0,,D. Murray makes 2-pt layup from 5 ft (assist by B. Forbes),91,103
371,4,7:41.0,Shooting foul by M. Belinelli (drawn by D. Schröder),,91,103
372,4,7:41.0,D. Schröder makes free throw 1 of 2,,92,103
373,4,7:41.0,S. Gilgeous-Alexander enters the game for T. Ferguson,,92,103
374,4,7:41.0,,L. Aldridge enters the game for M. Belinelli,92,103
375,4,7:41.0,,T. Lyles enters the game for J. Poeltl,92,103
