,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
95,1,1:07.0,Shooting foul by W. Ellington (drawn by W. Carter),,21,27
96,1,1:07.0,W. Carter makes free throw 1 of 2,,22,27
97,1,1:07.0,,B. Portis enters the game for J. Randle,22,27
98,1,1:07.0,W. Carter makes free throw 2 of 2,,23,27
99,1,0:54.0,,K. Knox misses 3-pt jump shot from 24 ft,23,27
100,1,0:51.0,,Offensive rebound by M. Robinson,23,27
101,1,0:49.0,,M. Robinson makes 2-pt layup from 1 ft,23,29
102,1,0:34.0,C. White makes 2-pt jump shot from 22 ft,,25,29
103,1,0:34.0,Instant Replay (Request: Ruling Stands),,25,29
104,1,0:13.0,,Shooting foul by A. Mokoka (drawn by K. Knox),25,29
105,1,0:13.0,,K. Knox makes free throw 1 of 2,25,30
106,1,0:13.0,,K. Knox makes free throw 2 of 2,25,31
107,1,0:01.0,D. Valentine misses 3-pt jump shot from 31 ft,,25,31
108,1,0:01.0,Offensive rebound by Team,,25,31
109,2,11:48.0,C. White misses 3-pt jump shot from 25 ft,,25,31
110,2,11:43.0,,Defensive rebound by F. Ntilikina,25,31
111,2,11:29.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),25,34
112,2,11:06.0,C. White misses 2-pt layup from 2 ft,,25,34
113,2,11:06.0,Offensive rebound by W. Carter,,25,34
114,2,11:06.0,Shooting foul by F. Ntilikina (drawn by W. Carter),,25,34
115,2,11:06.0,W. Carter misses free throw 1 of 2,,25,34
116,2,11:06.0,Offensive rebound by Team,,25,34
117,2,11:06.0,W. Carter misses free throw 2 of 2,,25,34
118,2,11:03.0,Offensive rebound by A. Mokoka,,25,34
119,2,11:02.0,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by A. Mokoka),,28,34
120,2,10:43.0,,M. Robinson misses 2-pt dunk from 1 ft,28,34
121,2,10:41.0,,Offensive rebound by K. Knox,28,34
122,2,10:39.0,,K. Knox makes 3-pt jump shot from 25 ft,28,37
123,2,10:28.0,C. White makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),,31,37
124,2,10:18.0,,Offensive foul by W. Ellington (drawn by C. White),31,37
125,2,10:18.0,,Turnover by W. Ellington (offensive foul),31,37
126,2,10:18.0,D. Gafford enters the game for W. Carter,,31,37
127,2,10:03.0,A. Mokoka makes 3-pt jump shot from 24 ft (assist by C. White),,34,37
128,2,9:45.0,,W. Ellington misses 3-pt jump shot from 26 ft,34,37
129,2,9:42.0,,Offensive rebound by M. Robinson,34,37
130,2,9:40.0,,M. Robinson makes 2-pt layup from 2 ft,34,39
131,2,9:28.0,D. Valentine misses 2-pt layup from 3 ft,,34,39
132,2,9:27.0,Offensive rebound by D. Gafford,,34,39
133,2,9:27.0,Shooting foul by M. Robinson (drawn by D. Gafford),,34,39
134,2,9:27.0,D. Gafford misses free throw 1 of 2,,34,39
135,2,9:27.0,Offensive rebound by Team,,34,39
136,2,9:27.0,Z. LaVine enters the game for D. Valentine,,34,39
137,2,9:27.0,D. Gafford misses free throw 2 of 2,,34,39
138,2,9:24.0,,Defensive rebound by W. Ellington,34,39
139,2,9:10.0,,Turnover by K. Knox (bad pass; steal by A. Mokoka),34,39
140,2,9:07.0,Shooting foul by F. Ntilikina (drawn by C. White),,34,39
141,2,9:07.0,C. White makes free throw 1 of 2,,35,39
142,2,9:07.0,,E. Payton enters the game for F. Ntilikina,35,39
143,2,9:07.0,C. White makes free throw 2 of 2,,36,39
144,2,8:55.0,,Personal foul by C. White (drawn by K. Knox),36,39
145,2,8:55.0,T. Satoranský enters the game for C. White,,36,39
146,2,8:44.0,,Turnover by B. Portis (bad pass; steal by Z. LaVine),36,39
147,2,8:36.0,R. Arcidiacono makes 2-pt jump shot from 11 ft,,38,39
148,2,8:27.0,,New York full timeout,38,39
149,2,8:19.0,,K. Knox misses 2-pt jump shot from 8 ft,38,39
150,2,8:16.0,Defensive rebound by R. Arcidiacono,,38,39
151,2,8:08.0,Turnover by D. Gafford (lost ball; steal by M. Robinson),,38,39
152,2,7:56.0,,K. Knox misses 2-pt layup from 2 ft,38,39
153,2,7:56.0,,Offensive rebound by Team,38,39
154,2,7:54.0,,B. Portis misses 2-pt jump shot from 13 ft,38,39
155,2,7:51.0,Defensive rebound by Z. LaVine,,38,39
156,2,7:29.0,Shooting foul by B. Portis (drawn by A. Mokoka),,38,39
157,2,7:29.0,Instant Replay (Request: Stands),,38,39
158,2,7:29.0,A. Mokoka makes free throw 1 of 2,,39,39
159,2,7:29.0,C. Felício enters the game for D. Gafford,,39,39
160,2,7:29.0,,R. Barrett enters the game for W. Ellington,39,39
161,2,7:29.0,,M. Harkless enters the game for K. Knox,39,39
162,2,7:29.0,A. Mokoka makes free throw 2 of 2,,40,39
163,2,7:11.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Payton),40,41
164,2,6:52.0,Z. LaVine makes 3-pt jump shot from 26 ft,,43,41
165,2,6:36.0,,R. Barrett misses 2-pt jump shot from 20 ft,43,41
166,2,6:34.0,,Offensive rebound by M. Robinson,43,41
167,2,6:32.0,,B. Portis makes 2-pt dunk from 1 ft (assist by M. Robinson),43,43
168,2,6:16.0,Z. LaVine makes 3-pt jump shot from 25 ft,,46,43
169,2,6:00.0,,E. Payton misses 2-pt jump shot from 17 ft,46,43
170,2,5:57.0,Defensive rebound by Z. LaVine,,46,43
171,2,5:51.0,Z. LaVine misses 2-pt jump shot from 20 ft,,46,43
172,2,5:48.0,,Defensive rebound by M. Robinson,46,43
173,2,5:40.0,,B. Portis makes 2-pt layup at rim (assist by E. Payton),46,45
174,2,5:31.0,Shooting foul by R. Barrett (drawn by T. Satoranský),,46,45
175,2,5:31.0,T. Satoranský makes free throw 1 of 2,,47,45
176,2,5:31.0,C. White enters the game for R. Arcidiacono,,47,45
177,2,5:31.0,T. Young enters the game for A. Mokoka,,47,45
178,2,5:31.0,,J. Randle enters the game for B. Portis,47,45
179,2,5:31.0,T. Satoranský makes free throw 2 of 2,,48,45
180,2,5:17.0,,Personal foul by T. Young (drawn by J. Randle),48,45
181,2,5:08.0,Violation by Team (kicked ball),,48,45
182,2,4:53.0,,R. Barrett makes 2-pt layup from 1 ft,48,47
183,2,4:46.0,C. White misses 3-pt jump shot from 25 ft,,48,47
184,2,4:44.0,,Defensive rebound by J. Randle,48,47
185,2,4:38.0,,Turnover by E. Payton (bad pass; steal by C. White),48,47
186,2,4:28.0,Z. LaVine misses 2-pt jump shot from 13 ft,,48,47
187,2,4:25.0,,Defensive rebound by J. Randle,48,47
188,2,4:16.0,,R. Barrett makes 3-pt jump shot from 22 ft (assist by M. Harkless),48,50
189,2,3:56.0,Z. LaVine misses 2-pt layup from 2 ft (block by M. Robinson),,48,50
190,2,3:55.0,Offensive rebound by C. Felício,,48,50
191,2,3:49.0,T. Satoranský misses 2-pt jump shot from 15 ft,,48,50
192,2,3:45.0,Offensive rebound by T. Satoranský,,48,50
193,2,3:43.0,T. Young makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,51,50
194,2,3:26.0,,J. Randle makes 2-pt layup from 1 ft (assist by E. Payton),51,52
195,2,3:10.0,C. White misses 3-pt jump shot from 26 ft,,51,52
196,2,3:07.0,Offensive rebound by C. Felício,,51,52
197,2,3:06.0,T. Young misses 3-pt jump shot from 23 ft,,51,52
198,2,3:03.0,,Defensive rebound by Team,51,52
199,2,3:03.0,Chicago full timeout,,51,52
200,2,3:03.0,W. Carter enters the game for C. Felício,,51,52
201,2,3:03.0,,T. Gibson enters the game for M. Robinson,51,52
202,2,2:47.0,,R. Barrett makes 2-pt layup from 2 ft (assist by J. Randle),51,54
203,2,2:34.0,Z. LaVine misses 3-pt jump shot from 27 ft,,51,54
204,2,2:30.0,,Defensive rebound by M. Harkless,51,54
205,2,2:27.0,,M. Harkless makes 2-pt layup from 2 ft,51,56
206,2,2:27.0,,Shooting foul by W. Carter (drawn by M. Harkless),51,56
207,2,2:27.0,,M. Harkless makes free throw 1 of 1,51,57
208,2,2:11.0,Shooting foul by M. Harkless (drawn by W. Carter),,51,57
209,2,2:11.0,W. Carter makes free throw 1 of 2,,52,57
210,2,2:11.0,W. Carter makes free throw 2 of 2,,53,57
211,2,1:50.0,,R. Barrett makes 2-pt jump shot from 3 ft (assist by E. Payton),53,59
212,2,1:32.0,W. Carter misses 2-pt hook shot from 2 ft,,53,59
213,2,1:31.0,,Defensive rebound by J. Randle,53,59
214,2,1:17.0,,Turnover by J. Randle (lost ball; steal by T. Young),53,59
215,2,1:12.0,C. White misses 2-pt layup from 2 ft,,53,59
216,2,1:10.0,,Defensive rebound by E. Payton,53,59
217,2,1:08.0,,Shooting foul by W. Carter (drawn by T. Gibson),53,59
218,2,1:08.0,,T. Gibson makes free throw 1 of 2,53,60
219,2,1:08.0,,T. Gibson makes free throw 2 of 2,53,61
220,2,0:59.0,Shooting foul by T. Gibson (drawn by Z. LaVine),,53,61
221,2,0:59.0,Z. LaVine misses free throw 1 of 2,,53,61
222,2,0:59.0,Offensive rebound by Team,,53,61
223,2,0:59.0,Z. LaVine misses free throw 2 of 2,,53,61
224,2,0:58.0,,Defensive rebound by R. Barrett,53,61
225,2,0:52.0,,Personal foul by T. Satoranský (drawn by M. Harkless),53,61
226,2,0:52.0,,M. Harkless makes free throw 1 of 2,53,62
227,2,0:52.0,,M. Harkless makes free throw 2 of 2,53,63
228,2,0:37.0,Z. LaVine misses 2-pt dunk from 2 ft,,53,63
229,2,0:35.0,,Defensive rebound by J. Randle,53,63
230,2,0:30.0,,T. Gibson misses 3-pt jump shot from 23 ft,53,63
231,2,0:30.0,,Offensive rebound by T. Gibson,53,63
232,2,0:14.0,,R. Barrett makes 3-pt jump shot from 26 ft,53,66
233,2,0:00.0,Turnover by T. Satoranský (bad pass; steal by M. Harkless),,53,66
234,3,11:47.0,T. Young misses 3-pt jump shot from 23 ft,,53,66
235,3,11:45.0,,Defensive rebound by T. Gibson,53,66
236,3,11:27.0,,Shooting foul by W. Carter (drawn by T. Gibson),53,66
237,3,11:27.0,,T. Gibson makes free throw 1 of 2,53,67
238,3,11:27.0,,T. Gibson makes free throw 2 of 2,53,68
239,3,11:16.0,Turnover by Z. LaVine (bad pass; steal by M. Harkless),,53,68
240,3,11:08.0,,T. Gibson makes 2-pt layup at rim (assist by M. Harkless),53,70
241,3,10:52.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by T. Young),,56,70
242,3,10:36.0,,M. Harkless misses 3-pt jump shot from 25 ft,56,70
243,3,10:34.0,Defensive rebound by W. Carter,,56,70
244,3,10:27.0,Turnover by T. Young (bad pass),,56,70
245,3,10:06.0,,J. Randle misses 2-pt jump shot from 7 ft,56,70
246,3,10:04.0,Defensive rebound by W. Carter,,56,70
247,3,9:57.0,T. Satoranský misses 2-pt layup from 3 ft,,56,70
248,3,9:55.0,Offensive rebound by T. Satoranský,,56,70
249,3,9:51.0,T. Satoranský misses 3-pt jump shot from 25 ft,,56,70
250,3,9:46.0,,Defensive rebound by T. Gibson,56,70
251,3,9:40.0,,E. Payton makes 2-pt layup at rim,56,72
252,3,9:18.0,S. Harrison makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,59,72
253,3,9:04.0,,M. Harkless misses 2-pt hook shot from 3 ft,59,72
254,3,9:02.0,Defensive rebound by W. Carter,,59,72
255,3,8:57.0,T. Young makes 3-pt jump shot from 24 ft (assist by S. Harrison),,62,72
256,3,8:39.0,,Shooting foul by S. Harrison (drawn by E. Payton),62,72
257,3,8:39.0,,E. Payton misses free throw 1 of 2,62,72
258,3,8:39.0,,Offensive rebound by Team,62,72
259,3,8:39.0,D. Gafford enters the game for W. Carter,,62,72
260,3,8:39.0,,E. Payton makes free throw 2 of 2,62,73
261,3,8:26.0,Z. LaVine misses 3-pt jump shot from 28 ft,,62,73
262,3,8:21.0,,Defensive rebound by T. Gibson,62,73
263,3,8:13.0,,Turnover by E. Payton (bad pass; steal by D. Gafford),62,73
264,3,8:08.0,T. Young makes 2-pt dunk from 1 ft,,64,73
265,3,8:08.0,,New York full timeout,64,73
266,3,7:53.0,,J. Randle misses 3-pt jump shot from 25 ft,64,73
267,3,7:49.0,Defensive rebound by T. Satoranský,,64,73
268,3,7:35.0,D. Gafford makes 2-pt dunk at rim (assist by T. Satoranský),,66,73
269,3,7:12.0,,Shooting foul by D. Gafford (drawn by E. Payton),66,73
270,3,7:12.0,,E. Payton misses free throw 1 of 2,66,73
271,3,7:12.0,,Offensive rebound by Team,66,73
272,3,7:12.0,,E. Payton misses free throw 2 of 2,66,73
273,3,7:09.0,,Offensive rebound by T. Gibson,66,73
274,3,6:58.0,,M. Harkless misses 2-pt jump shot from 8 ft,66,73
275,3,6:58.0,Defensive rebound by Team,,66,73
276,3,6:58.0,,Loose ball foul by T. Gibson (drawn by D. Gafford),66,73
277,3,6:47.0,D. Gafford misses 2-pt dunk from 1 ft,,66,73
278,3,6:45.0,,Defensive rebound by R. Barrett,66,73
279,3,6:40.0,,Shooting foul by D. Gafford (drawn by R. Barrett),66,73
280,3,6:40.0,,R. Barrett misses free throw 1 of 2,66,73
281,3,6:40.0,,Offensive rebound by Team,66,73
282,3,6:40.0,,M. Robinson enters the game for T. Gibson,66,73
283,3,6:40.0,,R. Barrett misses free throw 2 of 2,66,73
284,3,6:38.0,Defensive rebound by T. Young,,66,73
285,3,6:21.0,Turnover by S. Harrison (bad pass; steal by J. Randle),,66,73
286,3,6:06.0,,M. Harkless misses 3-pt jump shot from 22 ft,66,73
287,3,6:02.0,Defensive rebound by T. Young,,66,73
288,3,5:58.0,Shooting foul by M. Robinson (drawn by D. Gafford),,66,73
289,3,5:58.0,D. Gafford makes free throw 1 of 2,,67,73
290,3,5:58.0,C. White enters the game for S. Harrison,,67,73
291,3,5:58.0,D. Gafford makes free throw 2 of 2,,68,73
292,3,5:43.0,,M. Robinson makes 2-pt dunk at rim (assist by J. Randle),68,75
293,3,5:30.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by T. Satoranský),,70,75
294,3,5:15.0,,R. Barrett misses 3-pt jump shot from 25 ft,70,75
295,3,5:13.0,Defensive rebound by C. White,,70,75
296,3,4:59.0,T. Young misses 3-pt jump shot from 25 ft,,70,75
297,3,4:55.0,,Defensive rebound by J. Randle,70,75
298,3,4:40.0,,J. Randle makes 2-pt jump shot from 11 ft,70,77
299,3,4:27.0,D. Gafford makes 2-pt dunk from 2 ft (assist by Z. LaVine),,72,77
300,3,4:15.0,,Turnover by E. Payton (bad pass; steal by T. Satoranský),72,77
301,3,4:08.0,Z. LaVine makes 2-pt layup from 1 ft (assist by C. White),,74,77
302,3,4:08.0,,New York full timeout,74,77
303,3,4:08.0,R. Arcidiacono enters the game for T. Satoranský,,74,77
304,3,4:08.0,,K. Knox enters the game for M. Harkless,74,77
305,3,4:08.0,,F. Ntilikina enters the game for E. Payton,74,77
306,3,3:51.0,,Personal foul by D. Gafford (drawn by J. Randle),74,77
307,3,3:51.0,,J. Randle makes free throw 1 of 2,74,78
308,3,3:51.0,W. Carter enters the game for D. Gafford,,74,78
309,3,3:51.0,,J. Randle makes free throw 2 of 2,74,79
310,3,3:36.0,Z. LaVine misses 2-pt jump shot from 19 ft,,74,79
311,3,3:34.0,,Defensive rebound by K. Knox,74,79
312,3,3:22.0,,K. Knox misses 2-pt jump shot from 10 ft,74,79
313,3,3:21.0,,Offensive rebound by Team,74,79
314,3,3:21.0,Loose ball foul by Z. LaVine (drawn by J. Randle),,74,79
315,3,3:21.0,,J. Randle makes free throw 1 of 2,74,80
316,3,3:21.0,,J. Randle makes free throw 2 of 2,74,81
317,3,3:09.0,C. White misses 3-pt jump shot from 25 ft,,74,81
318,3,3:06.0,,Defensive rebound by M. Robinson,74,81
319,3,2:58.0,,Turnover by R. Barrett (bad pass; steal by T. Young),74,81
320,3,2:52.0,C. White makes 2-pt layup from 2 ft (assist by Z. LaVine),,76,81
321,3,2:34.0,,J. Randle misses 2-pt jump shot from 16 ft,76,81
322,3,2:30.0,,Offensive rebound by M. Robinson,76,81
323,3,2:30.0,,M. Robinson makes 2-pt dunk at rim,76,83
324,3,2:17.0,Shooting foul by M. Robinson (drawn by C. White),,76,83
325,3,2:17.0,C. White makes free throw 1 of 2,,77,83
326,3,2:17.0,A. Mokoka enters the game for Z. LaVine,,77,83
327,3,2:17.0,D. Valentine enters the game for T. Young,,77,83
328,3,2:17.0,,W. Ellington enters the game for R. Barrett,77,83
329,3,2:17.0,,B. Portis enters the game for J. Randle,77,83
330,3,2:17.0,C. White makes free throw 2 of 2,,78,83
331,3,1:58.0,,F. Ntilikina makes 3-pt jump shot from 23 ft (assist by M. Robinson),78,86
332,3,1:40.0,Personal foul by W. Ellington (drawn by R. Arcidiacono),,78,86
333,3,1:33.0,C. White misses 2-pt layup from 4 ft (block by M. Robinson),,78,86
334,3,1:31.0,Offensive rebound by D. Valentine,,78,86
335,3,1:28.0,D. Valentine makes 3-pt jump shot from 24 ft,,81,86
336,3,1:15.0,,Shooting foul by A. Mokoka (drawn by M. Robinson),81,86
337,3,1:15.0,,M. Robinson makes free throw 1 of 2,81,87
338,3,1:15.0,,M. Robinson misses free throw 2 of 2,81,87
339,3,1:11.0,Defensive rebound by D. Valentine,,81,87
340,3,0:56.0,D. Valentine makes 2-pt jump shot from 10 ft (assist by C. White),,83,87
341,3,0:40.0,,B. Portis makes 2-pt hook shot from 10 ft,83,89
342,3,0:26.0,D. Valentine makes 3-pt jump shot from 26 ft (assist by W. Carter),,86,89
343,3,0:07.0,,B. Portis misses 2-pt jump shot from 16 ft,86,89
344,3,0:05.0,,Offensive rebound by M. Robinson,86,89
345,3,0:03.0,,M. Robinson misses 2-pt layup from 2 ft,86,89
346,3,0:01.0,Defensive rebound by W. Carter,,86,89
347,3,0:00.0,D. Valentine misses 3-pt jump shot from 46 ft,,86,89
348,3,0:00.0,Offensive rebound by Team,,86,89
349,4,11:45.0,,W. Ellington misses 3-pt jump shot from 26 ft,86,89
350,4,11:41.0,,Offensive rebound by K. Knox,86,89
351,4,11:40.0,,K. Knox makes 2-pt dunk from 1 ft,86,91
352,4,11:25.0,D. Valentine misses 2-pt jump shot from 14 ft,,86,91
353,4,11:24.0,,Defensive rebound by Team,86,91
354,4,11:10.0,,F. Ntilikina misses 2-pt jump shot from 15 ft,86,91
355,4,11:07.0,Defensive rebound by D. Valentine,,86,91
356,4,10:53.0,C. White misses 2-pt layup from 2 ft,,86,91
357,4,10:51.0,,Defensive rebound by F. Ntilikina,86,91
358,4,10:41.0,,K. Knox makes 2-pt dunk from 1 ft (assist by B. Portis),86,93
359,4,10:41.0,Chicago full timeout,,86,93
360,4,10:28.0,Personal foul by W. Ellington (drawn by R. Arcidiacono),,86,93
361,4,10:20.0,A. Mokoka misses 2-pt layup from 1 ft (block by B. Portis),,86,93
362,4,10:17.0,Offensive rebound by C. Felício,,86,93
363,4,10:16.0,C. Felício makes 2-pt layup from 1 ft,,88,93
364,4,10:01.0,,Turnover by F. Ntilikina (lost ball; steal by C. White),88,93
365,4,9:57.0,C. White makes 2-pt layup at rim,,90,93
366,4,9:40.0,,B. Portis makes 2-pt jump shot from 5 ft (assist by F. Ntilikina),90,95
367,4,9:28.0,C. White makes 3-pt jump shot from 28 ft,,93,95
368,4,9:07.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),93,98
369,4,8:51.0,Turnover by R. Arcidiacono (bad pass),,93,98
370,4,8:51.0,Z. LaVine enters the game for D. Valentine,,93,98
371,4,8:41.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by K. Knox),93,101
372,4,8:40.0,Chicago full timeout,,93,101
373,4,8:40.0,T. Satoranský enters the game for C. White,,93,101
374,4,8:31.0,A. Mokoka makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,96,101
375,4,8:18.0,Violation by Team (kicked ball),,96,101
376,4,8:12.0,,M. Robinson makes 2-pt dunk from 2 ft (assist by F. Ntilikina),96,103
377,4,7:55.0,Z. LaVine misses 2-pt layup from 2 ft,,96,103
378,4,7:54.0,,Defensive rebound by M. Robinson,96,103
379,4,7:54.0,,Personal take foul by Z. LaVine (drawn by M. Robinson),96,103
380,4,7:54.0,,Technical foul by Z. LaVine,96,103
381,4,7:54.0,,F. Ntilikina makes technical free throw,96,104
382,4,7:34.0,,M. Robinson misses 2-pt layup from 3 ft,96,104
383,4,7:31.0,Defensive rebound by C. Felício,,96,104
384,4,7:18.0,Z. LaVine misses 3-pt jump shot from 23 ft,,96,104
385,4,7:16.0,,Defensive rebound by B. Portis,96,104
386,4,6:59.0,,B. Portis misses 2-pt jump shot from 15 ft,96,104
387,4,6:56.0,Defensive rebound by Z. LaVine,,96,104
