,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
382,4,2:33.0,Shooting foul by M. Morris (drawn by D. Mitchell),,91,98
383,4,2:33.0,D. Mitchell makes free throw 1 of 2,,92,98
384,4,2:33.0,D. Mitchell makes free throw 2 of 2,,93,98
385,4,2:11.0,,W. Barton misses 2-pt jump shot from 16 ft,93,98
386,4,2:10.0,,Offensive rebound by Team,93,98
387,4,2:10.0,Loose ball foul by J. Ingles (drawn by N. Jokić),,93,98
388,4,2:10.0,,N. Jokić misses free throw 1 of 2,93,98
389,4,2:10.0,,Offensive rebound by Team,93,98
390,4,2:10.0,,N. Jokić makes free throw 2 of 2,93,99
391,4,1:55.0,Shooting foul by T. Craig (drawn by J. Clarkson),,93,99
392,4,1:55.0,Instant Replay (Challenge: Ruling Stands),,93,99
393,4,1:55.0,,Denver full timeout,93,99
394,4,1:55.0,J. Clarkson makes free throw 1 of 3,,94,99
395,4,1:55.0,J. Clarkson makes free throw 2 of 3,,95,99
396,4,1:55.0,J. Clarkson makes free throw 3 of 3,,96,99
397,4,1:41.0,,Shooting foul by R. Gobert (drawn by N. Jokić),96,99
398,4,1:41.0,,N. Jokić makes free throw 1 of 2,96,100
399,4,1:41.0,,N. Jokić makes free throw 2 of 2,96,101
400,4,1:32.0,J. Clarkson makes 2-pt jump shot from 14 ft,,98,101
401,4,1:12.0,,N. Jokić makes 2-pt jump shot from 18 ft (assist by M. Morris),98,103
402,4,1:05.0,J. Clarkson misses 3-pt jump shot from 25 ft,,98,103
403,4,1:02.0,,Defensive rebound by T. Craig,98,103
404,4,0:43.0,,N. Jokić makes 2-pt layup from 2 ft (assist by M. Morris),98,105
405,4,0:43.0,Utah full timeout,,98,105
406,4,0:38.0,J. Clarkson makes 2-pt layup from 1 ft,,100,105
407,4,0:19.0,,Turnover by J. Grant (bad pass),100,105
408,4,0:13.0,J. Clarkson misses 2-pt jump shot from 22 ft,,100,105
409,4,0:09.0,,Defensive rebound by W. Barton,100,105
410,4,0:09.0,,Personal take foul by D. Mitchell (drawn by W. Barton),100,105
411,4,0:09.0,,W. Barton misses free throw 1 of 2,100,105
412,4,0:09.0,,Offensive rebound by Team,100,105
413,4,0:09.0,,W. Barton makes free throw 2 of 2,100,106
414,4,0:09.0,Utah full timeout,,100,106
415,4,0:09.0,,M. Beasley enters the game for N. Jokić,100,106
416,4,0:07.0,D. Mitchell misses 3-pt jump shot from 24 ft,,100,106
417,4,0:04.0,,Defensive rebound by W. Barton,100,106
