,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
68,1,3:41.0,,Turnover by D. Bembry (bad pass; steal by Z. LaVine),22,12
69,1,3:36.0,K. Dunn makes 2-pt layup from 1 ft (assist by L. Markkanen),,24,12
70,1,3:16.0,,D. Hunter misses 3-pt jump shot from 25 ft (block by Z. LaVine),24,12
71,1,3:13.0,Defensive rebound by L. Markkanen,,24,12
72,1,3:12.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by L. Markkanen),,26,12
73,1,2:59.0,,Offensive foul by J. Parker (drawn by C. White),26,12
74,1,2:59.0,,Turnover by J. Parker (offensive foul),26,12
75,1,2:59.0,W. Carter enters the game for Z. LaVine,,26,12
76,1,2:59.0,C. Hutchison enters the game for L. Markkanen,,26,12
77,1,2:59.0,,V. Carter enters the game for B. Fernando,26,12
78,1,2:59.0,,D. Jones enters the game for D. Hunter,26,12
79,1,2:59.0,,T. Wallace enters the game for J. Parker,26,12
80,1,2:41.0,Shooting foul by D. Bembry (drawn by C. White),,26,12
81,1,2:41.0,C. White misses free throw 1 of 2,,26,12
82,1,2:41.0,Offensive rebound by Team,,26,12
83,1,2:41.0,C. White makes free throw 2 of 2,,27,12
84,1,2:30.0,,Turnover by V. Carter (bad pass),27,12
85,1,2:22.0,Personal foul by D. Jones (drawn by C. Hutchison),,27,12
86,1,2:15.0,K. Dunn makes 2-pt jump shot from 5 ft (assist by T. Young),,29,12
87,1,2:15.0,,Violation by Team (def goaltending),29,12
88,1,2:15.0,Shooting foul by T. Wallace (drawn by K. Dunn),,29,12
89,1,2:15.0,K. Dunn makes free throw 1 of 1,,30,12
90,1,2:00.0,,V. Carter misses 3-pt jump shot from 25 ft,30,12
91,1,1:57.0,Defensive rebound by C. White,,30,12
92,1,1:48.0,C. Hutchison misses 2-pt layup from 2 ft,,30,12
93,1,1:45.0,,Defensive rebound by V. Carter,30,12
94,1,1:42.0,,V. Carter makes 3-pt jump shot from 26 ft,30,15
95,1,1:41.0,Chicago full timeout,,30,15
96,1,1:16.0,Turnover by W. Carter (bad pass; steal by T. Wallace),,30,15
97,1,1:06.0,,V. Carter misses 2-pt jump shot from 7 ft,30,15
98,1,1:04.0,Defensive rebound by Team,,30,15
99,1,0:54.0,W. Carter makes 2-pt jump shot from 19 ft (assist by C. White),,32,15
100,1,0:41.0,,Shooting foul by W. Carter (drawn by K. Huerter),32,15
101,1,0:41.0,,K. Huerter misses free throw 1 of 2,32,15
102,1,0:41.0,,Offensive rebound by Team,32,15
103,1,0:41.0,,K. Huerter makes free throw 2 of 2,32,16
104,1,0:31.0,C. White misses 3-pt jump shot from 26 ft,,32,16
105,1,0:27.0,,Defensive rebound by T. Wallace,32,16
106,1,0:25.0,,K. Huerter misses 3-pt jump shot from 25 ft,32,16
107,1,0:21.0,Defensive rebound by C. White,,32,16
108,1,0:06.0,Shooting foul by V. Carter (drawn by C. Hutchison),,32,16
109,1,0:06.0,C. Hutchison misses free throw 1 of 2,,32,16
110,1,0:06.0,Offensive rebound by Team,,32,16
111,1,0:06.0,S. Harrison enters the game for W. Carter,,32,16
112,1,0:06.0,,T. Young enters the game for T. Wallace,32,16
113,1,0:06.0,C. Hutchison makes free throw 2 of 2,,33,16
114,1,0:01.0,,T. Young makes 2-pt layup from 3 ft (assist by D. Bembry),33,18
115,1,0:01.0,,Shooting foul by S. Harrison (drawn by T. Young),33,18
116,1,0:01.0,,T. Young makes free throw 1 of 1,33,19
117,2,12:00.0,,Violation by Team (delay of game),33,19
118,2,11:41.0,C. Hutchison misses 3-pt jump shot from 23 ft,,33,19
119,2,11:37.0,,Defensive rebound by D. Bembry,33,19
120,2,11:24.0,,V. Carter misses 3-pt jump shot from 24 ft,33,19
121,2,11:21.0,Defensive rebound by K. Dunn,,33,19
122,2,11:17.0,C. White misses 2-pt layup from 2 ft,,33,19
123,2,11:16.0,,Defensive rebound by V. Carter,33,19
124,2,11:14.0,,Turnover by T. Young (bad pass),33,19
125,2,11:01.0,C. White misses 2-pt layup from 2 ft (block by A. Len),,33,19
126,2,11:01.0,,Defensive rebound by D. Bembry,33,19
127,2,10:57.0,,Turnover by D. Bembry (bad pass),33,19
128,2,10:50.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),,36,19
129,2,10:30.0,,A. Len makes 2-pt dunk from 1 ft (assist by K. Huerter),36,21
130,2,10:13.0,K. Dunn misses 2-pt layup from 2 ft,,36,21
131,2,10:13.0,Offensive rebound by K. Dunn,,36,21
132,2,10:12.0,K. Dunn misses 2-pt layup from 1 ft,,36,21
133,2,10:11.0,,Defensive rebound by A. Len,36,21
134,2,10:01.0,,V. Carter makes 3-pt jump shot from 23 ft (assist by D. Bembry),36,24
135,2,9:48.0,T. Young misses 3-pt jump shot from 23 ft,,36,24
136,2,9:45.0,,Defensive rebound by T. Young,36,24
137,2,9:31.0,,A. Len misses 2-pt layup from 3 ft,36,24
138,2,9:27.0,Defensive rebound by C. Hutchison,,36,24
139,2,9:26.0,Shooting foul by D. Bembry (drawn by C. Hutchison),,36,24
140,2,9:26.0,C. Hutchison makes free throw 1 of 2,,37,24
141,2,9:26.0,O. Porter enters the game for T. Young,,37,24
142,2,9:26.0,,D. Hunter enters the game for D. Bembry,37,24
143,2,9:26.0,,J. Parker enters the game for V. Carter,37,24
144,2,9:26.0,C. Hutchison misses free throw 2 of 2,,37,24
145,2,9:23.0,,Defensive rebound by A. Len,37,24
146,2,9:12.0,,K. Huerter makes 2-pt layup from 1 ft,37,26
147,2,9:03.0,Personal foul by K. Huerter (drawn by O. Porter),,37,26
148,2,9:03.0,,C. Reddish enters the game for K. Huerter,37,26
149,2,8:59.0,C. White makes 2-pt layup from 1 ft (assist by L. Markkanen),,39,26
150,2,8:39.0,,C. Reddish misses 2-pt jump shot from 16 ft (block by L. Markkanen),39,26
151,2,8:35.0,Defensive rebound by L. Markkanen,,39,26
152,2,8:33.0,C. Hutchison misses 2-pt layup from 1 ft (block by A. Len),,39,26
153,2,8:29.0,,Defensive rebound by A. Len,39,26
154,2,8:21.0,,A. Len misses 3-pt jump shot from 26 ft,39,26
155,2,8:18.0,Defensive rebound by O. Porter,,39,26
156,2,8:11.0,L. Markkanen misses 3-pt jump shot from 26 ft,,39,26
157,2,8:07.0,,Defensive rebound by C. Reddish,39,26
158,2,7:57.0,,T. Young misses 3-pt jump shot from 24 ft,39,26
159,2,7:53.0,Defensive rebound by L. Markkanen,,39,26
160,2,7:48.0,C. Hutchison misses 2-pt dunk from 1 ft,,39,26
161,2,7:46.0,,Defensive rebound by J. Parker,39,26
162,2,7:46.0,Violation by Team (kicked ball),,39,26
163,2,7:46.0,Z. LaVine enters the game for K. Dunn,,39,26
164,2,7:46.0,T. Satoranský enters the game for C. Hutchison,,39,26
165,2,7:46.0,,B. Fernando enters the game for A. Len,39,26
166,2,7:27.0,,D. Hunter misses 2-pt layup from 6 ft (block by O. Porter),39,26
167,2,7:27.0,Defensive rebound by Team,,39,26
168,2,7:27.0,W. Carter enters the game for L. Markkanen,,39,26
169,2,7:15.0,O. Porter makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,42,26
170,2,7:14.0,,Atlanta full timeout,42,26
171,2,6:59.0,,C. Reddish misses 3-pt jump shot from 24 ft,42,26
172,2,6:58.0,Defensive rebound by O. Porter,,42,26
173,2,6:54.0,,Violation by Team (kicked ball),42,26
174,2,6:46.0,C. White misses 3-pt jump shot from 23 ft,,42,26
175,2,6:43.0,,Defensive rebound by Team,42,26
176,2,6:43.0,Loose ball foul by W. Carter (drawn by B. Fernando),,42,26
177,2,6:43.0,T. Young enters the game for W. Carter,,42,26
178,2,6:29.0,,T. Young misses 3-pt jump shot from 26 ft,42,26
179,2,6:27.0,Defensive rebound by Z. LaVine,,42,26
180,2,6:18.0,Shooting foul by T. Young (drawn by Z. LaVine),,42,26
181,2,6:18.0,Z. LaVine makes free throw 1 of 2,,43,26
182,2,6:18.0,Z. LaVine makes free throw 2 of 2,,44,26
183,2,6:08.0,,J. Parker makes 2-pt layup from 3 ft,44,28
184,2,5:51.0,Turnover by Z. LaVine (lost ball; steal by J. Parker),,44,28
185,2,5:50.0,,Turnover by J. Parker (lost ball; steal by T. Satoranský),44,28
186,2,5:43.0,T. Satoranský misses 2-pt layup from 6 ft,,44,28
187,2,5:40.0,,Defensive rebound by T. Young,44,28
188,2,5:38.0,,B. Fernando makes 2-pt layup from 2 ft (assist by T. Young),44,30
189,2,5:38.0,,Shooting foul by O. Porter (drawn by B. Fernando),44,30
190,2,5:38.0,,T. Wallace enters the game for T. Young,44,30
191,2,5:38.0,,B. Fernando makes free throw 1 of 1,44,31
192,2,5:22.0,O. Porter misses 3-pt jump shot from 26 ft,,44,31
193,2,5:19.0,,Defensive rebound by B. Fernando,44,31
194,2,5:07.0,,Turnover by B. Fernando (bad pass; steal by O. Porter),44,31
195,2,5:02.0,Z. LaVine makes 2-pt dunk from 2 ft,,46,31
196,2,4:50.0,,Turnover by T. Wallace (bad pass),46,31
197,2,4:50.0,,Atlanta full timeout,46,31
198,2,4:50.0,R. Arcidiacono enters the game for O. Porter,,46,31
199,2,4:50.0,L. Markkanen enters the game for C. White,,46,31
200,2,4:50.0,,D. Bembry enters the game for C. Reddish,46,31
201,2,4:50.0,,K. Huerter enters the game for T. Wallace,46,31
202,2,4:41.0,Turnover by Z. LaVine (traveling),,46,31
203,2,4:33.0,,J. Parker makes 2-pt dunk from 1 ft (assist by D. Bembry),46,33
204,2,4:11.0,T. Young misses 2-pt jump shot from 9 ft,,46,33
205,2,4:08.0,,Defensive rebound by D. Hunter,46,33
206,2,3:58.0,,D. Bembry makes 2-pt layup from 1 ft (assist by K. Huerter),46,35
207,2,3:45.0,T. Young makes 3-pt jump shot from 25 ft,,49,35
208,2,3:25.0,,J. Parker misses 2-pt jump shot from 20 ft,49,35
209,2,3:20.0,Defensive rebound by T. Young,,49,35
210,2,3:17.0,Personal foul by K. Huerter (drawn by L. Markkanen),,49,35
211,2,3:17.0,,D. Jones enters the game for B. Fernando,49,35
212,2,3:12.0,T. Satoranský misses 2-pt layup from 1 ft,,49,35
213,2,3:12.0,Offensive rebound by T. Satoranský,,49,35
214,2,3:12.0,Personal foul by D. Jones (drawn by T. Satoranský),,49,35
215,2,3:12.0,T. Satoranský makes free throw 1 of 2,,50,35
216,2,3:12.0,,C. Reddish enters the game for K. Huerter,50,35
217,2,3:12.0,T. Satoranský makes free throw 2 of 2,,51,35
218,2,2:54.0,,J. Parker makes 2-pt layup from 1 ft,51,37
219,2,2:30.0,T. Satoranský misses 3-pt jump shot from 26 ft,,51,37
220,2,2:26.0,,Defensive rebound by J. Parker,51,37
221,2,2:16.0,,J. Parker misses 3-pt jump shot from 25 ft,51,37
222,2,2:12.0,Defensive rebound by T. Satoranský,,51,37
223,2,2:11.0,Personal foul by J. Parker (drawn by T. Young),,51,37
224,2,2:11.0,T. Young misses free throw 1 of 2,,51,37
225,2,2:11.0,Offensive rebound by Team,,51,37
226,2,2:11.0,,V. Carter enters the game for D. Hunter,51,37
227,2,2:11.0,,T. Young enters the game for J. Parker,51,37
228,2,2:11.0,T. Young misses free throw 2 of 2,,51,37
229,2,2:08.0,,Defensive rebound by D. Jones,51,37
230,2,1:57.0,,Personal foul by Z. LaVine (drawn by V. Carter),51,37
231,2,1:48.0,,V. Carter misses 3-pt jump shot from 26 ft,51,37
232,2,1:45.0,Defensive rebound by Z. LaVine,,51,37
233,2,1:38.0,Z. LaVine makes 2-pt jump shot from 16 ft,,53,37
234,2,1:17.0,,D. Jones makes 2-pt layup from 1 ft (assist by V. Carter),53,39
235,2,1:00.0,T. Young misses 2-pt jump shot from 9 ft,,53,39
236,2,0:57.0,,Defensive rebound by V. Carter,53,39
237,2,0:41.0,,Shooting foul by T. Young (drawn by V. Carter),53,39
238,2,0:41.0,,V. Carter makes free throw 1 of 2,53,40
239,2,0:41.0,C. White enters the game for T. Young,,53,40
240,2,0:41.0,,D. Hunter enters the game for D. Jones,53,40
241,2,0:41.0,,V. Carter makes free throw 2 of 2,53,41
242,2,0:31.0,Z. LaVine misses 2-pt jump shot from 10 ft,,53,41
243,2,0:27.0,,Defensive rebound by T. Young,53,41
244,2,0:10.0,,T. Young misses 3-pt jump shot from 34 ft,53,41
245,2,0:06.0,Defensive rebound by Z. LaVine,,53,41
246,2,0:00.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),,56,41
247,2,0:00.0,Instant Replay (Request: Ruling Stands),,56,41
248,3,11:47.0,Z. LaVine makes 2-pt layup from 2 ft (assist by T. Satoranský),,58,41
249,3,11:37.0,,Personal foul by T. Satoranský (drawn by T. Young),58,41
250,3,11:25.0,,Shooting foul by T. Satoranský (drawn by T. Young),58,41
251,3,11:25.0,,T. Young makes free throw 1 of 2,58,42
252,3,11:25.0,,T. Young makes free throw 2 of 2,58,43
253,3,11:09.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,61,43
254,3,10:50.0,,Offensive foul by J. Parker (drawn by C. Hutchison),61,43
255,3,10:50.0,,Turnover by J. Parker (offensive foul),61,43
256,3,10:41.0,Shooting foul by A. Len (drawn by C. Hutchison),,61,43
257,3,10:41.0,C. Hutchison makes free throw 1 of 2,,62,43
258,3,10:41.0,,D. Bembry enters the game for D. Hunter,62,43
259,3,10:41.0,C. Hutchison makes free throw 2 of 2,,63,43
260,3,10:31.0,,Turnover by D. Bembry (traveling),63,43
261,3,10:22.0,W. Carter misses 2-pt layup from 3 ft (block by J. Parker),,63,43
262,3,10:22.0,,Defensive rebound by Team,63,43
263,3,10:15.0,,T. Young misses 3-pt jump shot from 26 ft,63,43
264,3,10:15.0,Defensive rebound by C. Hutchison,,63,43
265,3,10:09.0,Personal foul by C. Reddish (drawn by C. Hutchison),,63,43
266,3,10:02.0,L. Markkanen misses 3-pt jump shot from 23 ft,,63,43
267,3,9:56.0,,Defensive rebound by A. Len,63,43
268,3,9:48.0,,C. Reddish misses 2-pt jump shot from 5 ft,63,43
269,3,9:47.0,Defensive rebound by Team,,63,43
270,3,9:41.0,T. Satoranský makes 2-pt jump shot from 10 ft,,65,43
271,3,9:40.0,,Atlanta full timeout,65,43
272,3,9:40.0,,V. Carter enters the game for A. Len,65,43
273,3,9:40.0,,K. Huerter enters the game for C. Reddish,65,43
274,3,9:25.0,,Shooting foul by C. Hutchison (drawn by K. Huerter),65,43
275,3,9:25.0,,K. Huerter makes free throw 1 of 2,65,44
276,3,9:25.0,,K. Huerter makes free throw 2 of 2,65,45
277,3,9:10.0,Turnover by T. Satoranský (bad pass; steal by J. Parker),,65,45
278,3,9:04.0,Violation by Team (kicked ball),,65,45
279,3,8:58.0,,J. Parker makes 3-pt jump shot from 23 ft (assist by D. Bembry),65,48
280,3,8:58.0,,Shooting foul by W. Carter (drawn by J. Parker),65,48
281,3,8:58.0,T. Young enters the game for W. Carter,,65,48
282,3,8:58.0,,J. Parker makes free throw 1 of 1,65,49
283,3,8:44.0,Turnover by Z. LaVine (lost ball),,65,49
284,3,8:44.0,,Personal foul by C. Hutchison (drawn by D. Bembry),65,49
285,3,8:44.0,,D. Bembry misses free throw 1 of 2,65,49
286,3,8:44.0,,Offensive rebound by Team,65,49
287,3,8:44.0,C. White enters the game for C. Hutchison,,65,49
288,3,8:44.0,,D. Bembry misses free throw 2 of 2,65,49
289,3,8:40.0,Defensive rebound by Z. LaVine,,65,49
290,3,8:26.0,Offensive foul by T. Young (drawn by V. Carter),,65,49
291,3,8:26.0,Turnover by T. Young (offensive foul),,65,49
292,3,8:15.0,,D. Bembry makes 2-pt dunk from 1 ft (assist by T. Young),65,51
293,3,8:15.0,Chicago full timeout,,65,51
294,3,8:03.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by T. Satoranský),,68,51
295,3,7:51.0,,Personal foul by T. Young (drawn by J. Parker),68,51
296,3,7:51.0,,J. Parker makes free throw 1 of 2,68,52
297,3,7:51.0,,J. Parker makes free throw 2 of 2,68,53
298,3,7:36.0,L. Markkanen misses 2-pt jump shot from 9 ft,,68,53
299,3,7:35.0,,Defensive rebound by V. Carter,68,53
300,3,7:25.0,,K. Huerter misses 2-pt layup from 7 ft,68,53
301,3,7:22.0,Defensive rebound by T. Young,,68,53
302,3,7:15.0,T. Young misses 3-pt jump shot from 26 ft,,68,53
303,3,7:12.0,Offensive rebound by Z. LaVine,,68,53
304,3,7:11.0,C. White makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,71,53
305,3,6:46.0,,Turnover by K. Huerter (bad pass; steal by Z. LaVine),71,53
306,3,6:42.0,C. White misses 2-pt layup from 2 ft,,71,53
307,3,6:42.0,Offensive rebound by T. Satoranský,,71,53
308,3,6:42.0,T. Satoranský makes 2-pt layup at rim,,73,53
309,3,6:22.0,,Shooting foul by T. Satoranský (drawn by D. Bembry),73,53
310,3,6:22.0,,D. Bembry misses free throw 1 of 2,73,53
311,3,6:22.0,,Offensive rebound by Team,73,53
312,3,6:22.0,K. Dunn enters the game for T. Satoranský,,73,53
313,3,6:22.0,,B. Fernando enters the game for V. Carter,73,53
314,3,6:22.0,,T. Wallace enters the game for T. Young,73,53
315,3,6:22.0,,D. Bembry makes free throw 2 of 2,73,54
316,3,6:03.0,Turnover by T. Young (bad pass; steal by K. Huerter),,73,54
317,3,5:59.0,,Turnover by T. Wallace (lost ball; steal by K. Dunn),73,54
318,3,5:44.0,C. White misses 3-pt jump shot from 26 ft,,73,54
319,3,5:39.0,Offensive rebound by T. Young,,73,54
320,3,5:37.0,Shooting foul by T. Wallace (drawn by C. White),,73,54
321,3,5:37.0,C. White makes free throw 1 of 2,,74,54
322,3,5:37.0,C. White misses free throw 2 of 2,,74,54
323,3,5:35.0,,Defensive rebound by B. Fernando,74,54
324,3,5:20.0,,Personal foul by T. Young (drawn by J. Parker),74,54
325,3,5:20.0,,J. Parker makes free throw 1 of 2,74,55
326,3,5:20.0,C. Hutchison enters the game for T. Young,,74,55
327,3,5:20.0,,J. Parker makes free throw 2 of 2,74,56
328,3,5:09.0,Turnover by K. Dunn (bad pass; steal by K. Huerter),,74,56
329,3,5:05.0,,D. Bembry misses 2-pt layup from 2 ft,74,56
330,3,5:05.0,Defensive rebound by Team,,74,56
331,3,5:05.0,,D. Jones enters the game for J. Parker,74,56
332,3,4:43.0,Z. LaVine misses 2-pt layup from 4 ft,,74,56
333,3,4:40.0,,Defensive rebound by B. Fernando,74,56
334,3,4:32.0,,B. Fernando misses 2-pt layup from 2 ft (block by Z. LaVine),74,56
335,3,4:32.0,,Offensive rebound by K. Huerter,74,56
336,3,4:30.0,,K. Huerter makes 2-pt layup from 2 ft,74,58
337,3,4:18.0,C. White makes 2-pt layup from 3 ft,,76,58
338,3,4:01.0,,K. Huerter misses 2-pt jump shot from 10 ft (block by L. Markkanen),76,58
339,3,3:59.0,Defensive rebound by L. Markkanen,,76,58
340,3,3:57.0,Shooting foul by T. Wallace (drawn by L. Markkanen),,76,58
341,3,3:57.0,L. Markkanen makes free throw 1 of 2,,77,58
342,3,3:57.0,R. Arcidiacono enters the game for Z. LaVine,,77,58
343,3,3:57.0,,C. Reddish enters the game for K. Huerter,77,58
344,3,3:57.0,L. Markkanen misses free throw 2 of 2,,77,58
345,3,3:55.0,,Defensive rebound by D. Jones,77,58
346,3,3:38.0,,Turnover by C. Reddish (lost ball; steal by K. Dunn),77,58
347,3,3:33.0,K. Dunn makes 2-pt layup from 1 ft,,79,58
348,3,3:10.0,,Turnover by D. Bembry (bad pass; steal by K. Dunn),79,58
349,3,3:05.0,C. White misses 3-pt jump shot from 24 ft,,79,58
350,3,3:01.0,Offensive rebound by C. Hutchison,,79,58
351,3,3:01.0,L. Kornet enters the game for L. Markkanen,,79,58
352,3,2:48.0,Turnover by Team (shot clock),,79,58
353,3,2:37.0,,T. Wallace makes 2-pt layup from 1 ft (assist by B. Fernando),79,60
354,3,2:22.0,Offensive foul by K. Dunn (drawn by C. Reddish),,79,60
355,3,2:22.0,Turnover by K. Dunn (offensive foul),,79,60
356,3,2:07.0,,Offensive foul by B. Fernando (drawn by C. Hutchison),79,60
357,3,2:07.0,,Turnover by B. Fernando (offensive foul),79,60
358,3,1:55.0,L. Kornet makes 2-pt layup from 2 ft (assist by C. Hutchison),,81,60
359,3,1:55.0,Shooting foul by B. Fernando (drawn by L. Kornet),,81,60
360,3,1:55.0,L. Kornet makes free throw 1 of 1,,82,60
361,3,1:44.0,,Turnover by T. Wallace (back court),82,60
362,3,1:44.0,,T. Young enters the game for D. Bembry,82,60
363,3,1:35.0,K. Dunn makes 2-pt jump shot from 11 ft,,84,60
364,3,1:18.0,,T. Wallace misses 2-pt layup from 1 ft (block by L. Kornet),84,60
365,3,1:18.0,,Offensive rebound by Team,84,60
366,3,1:11.0,,C. Reddish misses 2-pt jump shot from 18 ft,84,60
367,3,1:07.0,Defensive rebound by L. Kornet,,84,60
368,3,0:59.0,Shooting foul by T. Wallace (drawn by C. White),,84,60
369,3,0:59.0,C. White misses free throw 1 of 2,,84,60
370,3,0:59.0,Offensive rebound by Team,,84,60
371,3,0:59.0,T. Satoranský enters the game for C. Hutchison,,84,60
372,3,0:59.0,C. White makes free throw 2 of 2,,85,60
373,3,0:48.0,,T. Young makes 2-pt layup from 1 ft,85,62
374,3,0:33.0,T. Satoranský makes 2-pt jump shot from 5 ft,,87,62
375,3,0:27.0,,Turnover by T. Young (lost ball; steal by R. Arcidiacono),87,62
376,3,0:27.0,Personal foul by B. Fernando (drawn by R. Arcidiacono),,87,62
377,3,0:27.0,Instant Replay (Request: Ruling Stands),,87,62
378,3,0:27.0,R. Arcidiacono makes free throw 1 of 2,,88,62
379,3,0:27.0,,V. Carter enters the game for B. Fernando,88,62
380,3,0:27.0,R. Arcidiacono makes free throw 2 of 2,,89,62
381,3,0:04.0,,V. Carter makes 3-pt jump shot from 23 ft (assist by T. Wallace),89,65
382,3,0:00.0,R. Arcidiacono makes 2-pt jump shot from 13 ft (assist by T. Satoranský),,91,65
383,3,0:00.0,Instant Replay (Request: Ruling Stands),,91,65
384,4,11:41.0,,C. Reddish misses 2-pt layup from 5 ft (block by W. Carter),91,65
385,4,11:37.0,,Offensive rebound by C. Reddish,91,65
386,4,11:35.0,,J. Parker misses 3-pt jump shot from 26 ft,91,65
387,4,11:33.0,Defensive rebound by W. Carter,,91,65
388,4,11:30.0,K. Dunn makes 2-pt layup from 1 ft (assist by C. White),,93,65
389,4,11:17.0,,Personal foul by K. Dunn (drawn by T. Young),93,65
390,4,11:13.0,,T. Young misses 3-pt jump shot from 26 ft,93,65
391,4,11:12.0,Defensive rebound by W. Carter,,93,65
392,4,10:52.0,C. White misses 3-pt jump shot from 27 ft,,93,65
