,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
106,2,11:40.0,,Shooting foul by A. Schofield (drawn by K. Olynyk),28,27
107,2,11:40.0,,K. Olynyk makes free throw 1 of 2,28,28
108,2,11:40.0,,K. Olynyk makes free throw 2 of 2,28,29
109,2,11:25.0,D. Bertāns makes 3-pt jump shot from 28 ft (assist by I. Bonga),,31,29
110,2,11:12.0,,T. Herro misses 2-pt jump shot from 15 ft,31,29
111,2,11:09.0,Defensive rebound by C. Chiozza,,31,29
112,2,11:08.0,I. Bonga makes 2-pt hook shot from 3 ft (assist by T. Brown),,33,29
113,2,11:08.0,Shooting foul by K. Olynyk (drawn by I. Bonga),,33,29
114,2,11:08.0,I. Bonga makes free throw 1 of 1,,34,29
115,2,10:59.0,,Turnover by K. Olynyk (bad pass),34,29
116,2,10:51.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by C. Chiozza),,37,29
117,2,10:50.0,,Miami full timeout,37,29
118,2,10:38.0,,K. Nunn misses 3-pt jump shot from 25 ft,37,29
119,2,10:36.0,Defensive rebound by D. Bertāns,,37,29
120,2,10:24.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by T. Brown),,40,29
121,2,10:03.0,,K. Olynyk misses 2-pt layup from 3 ft (block by D. Bertāns),40,29
122,2,10:03.0,,Offensive rebound by K. Olynyk,40,29
123,2,10:03.0,,Shooting foul by I. Bonga (drawn by K. Olynyk),40,29
124,2,10:03.0,,K. Olynyk makes free throw 1 of 2,40,30
125,2,10:03.0,R. Hachimura enters the game for I. Bonga,,40,30
126,2,10:03.0,,D. Robinson enters the game for C. Silva,40,30
127,2,10:03.0,,K. Olynyk makes free throw 2 of 2,40,31
128,2,9:37.0,D. Bertāns misses 3-pt jump shot from 26 ft,,40,31
129,2,9:35.0,,Defensive rebound by K. Olynyk,40,31
130,2,9:18.0,,T. Herro makes 2-pt layup from 1 ft (assist by K. Nunn),40,33
131,2,9:08.0,R. Hachimura makes 2-pt layup from 1 ft (assist by C. Chiozza),,42,33
132,2,8:56.0,,K. Nunn misses 2-pt jump shot from 3 ft,42,33
133,2,8:53.0,,Offensive rebound by K. Nunn,42,33
134,2,8:51.0,,D. Robinson misses 2-pt jump shot from 6 ft,42,33
135,2,8:51.0,Defensive rebound by D. Bertāns,,42,33
136,2,8:40.0,R. Hachimura makes 2-pt dunk from 1 ft (assist by D. Bertāns),,44,33
137,2,8:19.0,,D. Jones makes 3-pt jump shot from 22 ft (assist by T. Herro),44,36
138,2,8:00.0,Shooting foul by K. Olynyk (drawn by R. Hachimura),,44,36
139,2,8:00.0,R. Hachimura makes free throw 1 of 2,,45,36
140,2,8:00.0,,B. Adebayo enters the game for K. Olynyk,45,36
141,2,8:00.0,R. Hachimura makes free throw 2 of 2,,46,36
142,2,7:35.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Jones),46,38
143,2,7:29.0,Washington full timeout,,46,38
144,2,7:29.0,B. Beal enters the game for C. Chiozza,,46,38
145,2,7:29.0,I. Smith enters the game for A. Schofield,,46,38
146,2,7:29.0,,J. Butler enters the game for T. Herro,46,38
147,2,7:16.0,R. Hachimura misses 2-pt layup from 4 ft (block by D. Jones),,46,38
148,2,7:12.0,,Defensive rebound by D. Jones,46,38
149,2,7:05.0,,Turnover by D. Robinson (bad pass; steal by I. Smith),46,38
150,2,7:00.0,R. Hachimura makes 2-pt dunk from 1 ft (assist by I. Smith),,48,38
151,2,6:40.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Adebayo),48,40
152,2,6:24.0,I. Smith makes 2-pt layup from 1 ft,,50,40
153,2,6:14.0,,J. Butler makes 2-pt layup from 2 ft,50,42
154,2,6:10.0,Turnover by R. Hachimura (bad pass; steal by D. Jones),,50,42
155,2,6:06.0,,D. Jones makes 2-pt dunk from 1 ft (assist by J. Butler),50,44
156,2,5:49.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by B. Beal),,53,44
157,2,5:36.0,,Shooting foul by T. Brown (drawn by J. Butler),53,44
158,2,5:36.0,,J. Butler makes free throw 1 of 2,53,45
159,2,5:36.0,M. Wagner enters the game for T. Brown,,53,45
160,2,5:36.0,,T. Herro enters the game for D. Jones,53,45
161,2,5:36.0,,J. Butler misses free throw 2 of 2,53,45
162,2,5:33.0,Defensive rebound by R. Hachimura,,53,45
163,2,5:21.0,B. Beal misses 3-pt jump shot from 26 ft (block by J. Butler),,53,45
164,2,5:17.0,,Defensive rebound by J. Butler,53,45
165,2,5:13.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Butler),53,47
166,2,5:03.0,M. Wagner makes 2-pt layup from 1 ft,,55,47
167,2,5:03.0,,Violation by Team (def goaltending),55,47
168,2,4:53.0,,J. Butler makes 2-pt layup from 3 ft,55,49
169,2,4:39.0,D. Bertāns misses 2-pt layup from 2 ft,,55,49
170,2,4:35.0,,Defensive rebound by B. Adebayo,55,49
171,2,4:32.0,,Offensive foul by B. Adebayo (drawn by D. Bertāns),55,49
172,2,4:32.0,,Turnover by B. Adebayo (offensive foul),55,49
173,2,4:19.0,Turnover by I. Smith (bad pass),,55,49
174,2,4:08.0,,J. Butler makes 2-pt layup from 1 ft,55,51
175,2,3:53.0,M. Wagner makes 2-pt layup from 1 ft (assist by B. Beal),,57,51
176,2,3:53.0,Violation by Team (delay of game),,57,51
177,2,3:53.0,,J. Butler misses technical free throw,57,51
178,2,3:53.0,,Offensive rebound by Team,57,51
179,2,3:41.0,,J. Butler misses 3-pt jump shot from 25 ft,57,51
180,2,3:37.0,Defensive rebound by B. Beal,,57,51
181,2,3:37.0,T. Brown enters the game for D. Bertāns,,57,51
182,2,3:37.0,,D. Jones enters the game for K. Nunn,57,51
183,2,3:13.0,I. Smith misses 2-pt jump shot from 20 ft,,57,51
184,2,3:11.0,,Defensive rebound by B. Adebayo,57,51
185,2,3:05.0,,T. Herro makes 2-pt jump shot from 17 ft,57,53
186,2,2:47.0,R. Hachimura misses 3-pt jump shot from 23 ft,,57,53
187,2,2:44.0,,Defensive rebound by D. Robinson,57,53
188,2,2:36.0,,T. Herro misses 2-pt jump shot from 12 ft,57,53
189,2,2:34.0,Defensive rebound by B. Beal,,57,53
190,2,2:25.0,I. Smith misses 2-pt layup from 1 ft,,57,53
191,2,2:22.0,,Defensive rebound by J. Butler,57,53
192,2,2:14.0,,D. Robinson misses 3-pt jump shot from 24 ft,57,53
193,2,2:12.0,Defensive rebound by T. Brown,,57,53
194,2,1:56.0,B. Beal misses 2-pt layup from 1 ft (block by B. Adebayo),,57,53
195,2,1:53.0,,Defensive rebound by B. Adebayo,57,53
196,2,1:45.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by D. Jones),57,56
197,2,1:45.0,Washington full timeout,,57,56
198,2,1:33.0,M. Wagner misses 2-pt layup from 1 ft (block by B. Adebayo),,57,56
199,2,1:29.0,Offensive rebound by M. Wagner,,57,56
200,2,1:28.0,M. Wagner misses 2-pt jump shot from 11 ft (block by J. Butler),,57,56
201,2,1:28.0,,Defensive rebound by D. Robinson,57,56
202,2,1:11.0,,T. Herro makes 3-pt jump shot from 23 ft (assist by J. Butler),57,59
203,2,0:50.0,B. Beal makes 2-pt layup from 1 ft (assist by I. Smith),,59,59
204,2,0:38.0,,Shooting foul by B. Beal (drawn by J. Butler),59,59
205,2,0:38.0,,J. Butler makes free throw 1 of 2,59,60
206,2,0:38.0,,J. Butler makes free throw 2 of 2,59,61
207,2,0:34.0,B. Beal makes 3-pt jump shot from 25 ft (assist by I. Smith),,62,61
208,2,0:16.0,,Offensive foul by J. Butler (drawn by M. Wagner),62,61
209,2,0:16.0,,Turnover by J. Butler (offensive foul),62,61
210,2,0:01.0,I. Smith makes 3-pt jump shot from 25 ft (assist by B. Beal),,65,61
211,2,0:00.0,Instant Replay (Request: Ruling Stands),,65,61
212,3,11:41.0,,K. Nunn misses 3-pt jump shot from 24 ft,65,61
213,3,11:38.0,Defensive rebound by I. Bonga,,65,61
214,3,11:19.0,R. Hachimura misses 2-pt jump shot from 19 ft,,65,61
215,3,11:17.0,,Defensive rebound by B. Adebayo,65,61
216,3,11:03.0,,K. Nunn makes 2-pt layup from 1 ft (assist by B. Adebayo),65,63
217,3,10:47.0,R. Hachimura makes 2-pt layup from 1 ft (assist by M. Wagner),,67,63
218,3,10:34.0,,D. Robinson misses 3-pt jump shot from 26 ft,67,63
219,3,10:32.0,Defensive rebound by M. Wagner,,67,63
220,3,10:12.0,I. Smith misses 3-pt jump shot from 26 ft,,67,63
221,3,10:09.0,,Defensive rebound by B. Adebayo,67,63
222,3,9:54.0,,M. Leonard makes 2-pt dunk from 1 ft (assist by K. Nunn),67,65
223,3,9:54.0,,Shooting foul by B. Beal (drawn by M. Leonard),67,65
224,3,9:54.0,,M. Leonard makes free throw 1 of 1,67,66
225,3,9:42.0,I. Bonga makes 2-pt layup at rim (assist by B. Beal),,69,66
226,3,9:28.0,,B. Adebayo misses 2-pt jump shot from 15 ft,69,66
227,3,9:25.0,Defensive rebound by R. Hachimura,,69,66
228,3,9:19.0,Turnover by B. Beal (bad pass; steal by J. Butler),,69,66
229,3,9:15.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler),69,68
230,3,9:03.0,R. Hachimura misses 2-pt jump shot from 18 ft,,69,68
231,3,9:01.0,,Defensive rebound by D. Robinson,69,68
232,3,8:50.0,,K. Nunn makes 2-pt jump shot from 16 ft,69,70
233,3,8:30.0,M. Wagner makes 2-pt dunk from 1 ft (assist by I. Smith),,71,70
234,3,8:11.0,,Shooting foul by M. Wagner (drawn by B. Adebayo),71,70
235,3,8:11.0,,B. Adebayo makes free throw 1 of 2,71,71
236,3,8:11.0,,B. Adebayo misses free throw 2 of 2,71,71
237,3,8:09.0,Defensive rebound by R. Hachimura,,71,71
238,3,7:53.0,R. Hachimura misses 3-pt jump shot from 25 ft,,71,71
239,3,7:50.0,,Defensive rebound by J. Butler,71,71
240,3,7:45.0,,J. Butler misses 3-pt jump shot from 26 ft,71,71
241,3,7:42.0,,Offensive rebound by J. Butler,71,71
242,3,7:40.0,,J. Butler makes 2-pt dunk from 1 ft,71,73
243,3,7:40.0,Washington full timeout,,71,73
244,3,7:40.0,D. Bertāns enters the game for I. Bonga,,71,73
245,3,7:22.0,D. Bertāns misses 2-pt layup from 6 ft,,71,73
246,3,7:20.0,Offensive rebound by R. Hachimura,,71,73
247,3,7:17.0,R. Hachimura makes 2-pt dunk from 1 ft,,73,73
248,3,7:06.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler),73,75
249,3,7:06.0,,Shooting foul by M. Wagner (drawn by B. Adebayo),73,75
250,3,7:06.0,,B. Adebayo makes free throw 1 of 1,73,76
251,3,6:52.0,D. Bertāns misses 3-pt jump shot from 25 ft,,73,76
252,3,6:49.0,,Defensive rebound by M. Leonard,73,76
253,3,6:40.0,,K. Nunn misses 2-pt jump shot from 15 ft,73,76
254,3,6:38.0,Defensive rebound by M. Wagner,,73,76
255,3,6:34.0,Shooting foul by J. Butler (drawn by B. Beal),,73,76
256,3,6:34.0,B. Beal makes free throw 1 of 2,,74,76
257,3,6:34.0,B. Beal makes free throw 2 of 2,,75,76
258,3,6:21.0,,K. Nunn misses 2-pt layup from 1 ft,75,76
259,3,6:19.0,,Offensive rebound by K. Nunn,75,76
260,3,6:09.0,,K. Nunn makes 2-pt jump shot from 5 ft,75,78
261,3,5:54.0,B. Beal misses 3-pt jump shot from 23 ft,,75,78
262,3,5:51.0,,Defensive rebound by J. Butler,75,78
263,3,5:35.0,,M. Leonard misses 2-pt jump shot from 11 ft,75,78
264,3,5:35.0,Defensive rebound by Team,,75,78
265,3,5:35.0,,Loose ball foul by B. Adebayo (drawn by R. Hachimura),75,78
266,3,5:35.0,,D. Jones enters the game for M. Leonard,75,78
267,3,5:19.0,B. Beal makes 3-pt jump shot from 26 ft (assist by I. Smith),,78,78
268,3,5:11.0,,D. Jones misses 2-pt layup from 5 ft (block by B. Beal),78,78
269,3,5:11.0,Defensive rebound by M. Wagner,,78,78
270,3,5:08.0,Turnover by B. Beal (lost ball; steal by D. Jones),,78,78
271,3,5:05.0,,Shooting foul by B. Beal (drawn by J. Butler),78,78
272,3,5:05.0,,J. Butler makes free throw 1 of 2,78,79
273,3,5:05.0,,J. Butler makes free throw 2 of 2,78,80
274,3,4:54.0,B. Beal misses 2-pt jump shot from 5 ft,,78,80
275,3,4:50.0,Offensive rebound by D. Bertāns,,78,80
276,3,4:50.0,D. Bertāns misses 2-pt layup at rim,,78,80
277,3,4:49.0,Offensive rebound by D. Bertāns,,78,80
278,3,4:49.0,I. Smith misses 3-pt jump shot from 25 ft,,78,80
279,3,4:49.0,Offensive rebound by Team,,78,80
280,3,4:49.0,Personal foul by K. Nunn (drawn by D. Bertāns),,78,80
281,3,4:49.0,,K. Olynyk enters the game for B. Adebayo,78,80
282,3,4:42.0,Turnover by B. Beal (bad pass),,78,80
283,3,4:27.0,,J. Butler misses 2-pt jump shot from 21 ft,78,80
284,3,4:23.0,Defensive rebound by D. Bertāns,,78,80
285,3,4:18.0,D. Bertāns makes 2-pt layup from 1 ft (assist by B. Beal),,80,80
286,3,4:06.0,,K. Nunn misses 2-pt jump shot from 14 ft,80,80
287,3,4:03.0,,Offensive rebound by J. Butler,80,80
288,3,4:01.0,,D. Jones misses 3-pt jump shot from 23 ft,80,80
289,3,3:57.0,Defensive rebound by I. Smith,,80,80
290,3,3:54.0,,Violation by Team (kicked ball),80,80
291,3,3:54.0,T. Brown enters the game for R. Hachimura,,80,80
292,3,3:54.0,,T. Herro enters the game for K. Nunn,80,80
293,3,3:46.0,B. Beal misses 2-pt jump shot from 18 ft,,80,80
294,3,3:44.0,Offensive rebound by Team,,80,80
295,3,3:44.0,C. Chiozza enters the game for I. Smith,,80,80
296,3,3:38.0,D. Bertāns misses 3-pt jump shot from 26 ft,,80,80
297,3,3:35.0,,Defensive rebound by K. Olynyk,80,80
298,3,3:33.0,,Turnover by K. Olynyk (discontinued dribble),80,80
299,3,3:19.0,D. Bertāns misses 2-pt jump shot from 14 ft,,80,80
300,3,3:17.0,,Defensive rebound by D. Jones,80,80
301,3,3:03.0,,D. Robinson misses 3-pt jump shot from 24 ft,80,80
302,3,3:01.0,Defensive rebound by D. Bertāns,,80,80
303,3,2:50.0,Turnover by B. Beal (bad pass; steal by D. Jones),,80,80
304,3,2:40.0,,K. Olynyk makes 3-pt jump shot from 28 ft (assist by T. Herro),80,83
305,3,2:22.0,Shooting foul by K. Olynyk (drawn by M. Wagner),,80,83
306,3,2:22.0,,Miami full timeout,80,83
307,3,2:22.0,,B. Adebayo enters the game for K. Olynyk,80,83
308,3,2:22.0,M. Wagner makes free throw 1 of 2,,81,83
309,3,2:22.0,M. Wagner makes free throw 2 of 2,,82,83
310,3,2:06.0,,Turnover by B. Adebayo (bad pass; steal by B. Beal),82,83
311,3,1:47.0,M. Wagner misses 3-pt jump shot from 24 ft,,82,83
312,3,1:45.0,,Defensive rebound by B. Adebayo,82,83
313,3,1:34.0,,B. Adebayo misses 2-pt jump shot from 10 ft,82,83
314,3,1:31.0,Defensive rebound by B. Beal,,82,83
315,3,1:31.0,,K. Nunn enters the game for J. Butler,82,83
316,3,1:14.0,Shooting foul by T. Herro (drawn by B. Beal),,82,83
317,3,1:14.0,B. Beal makes free throw 1 of 2,,83,83
318,3,1:14.0,A. Schofield enters the game for M. Wagner,,83,83
319,3,1:14.0,B. Beal misses free throw 2 of 2,,83,83
320,3,1:12.0,,Defensive rebound by B. Adebayo,83,83
321,3,1:00.0,,Personal foul by C. Chiozza (drawn by B. Adebayo),83,83
322,3,1:00.0,,B. Adebayo misses free throw 1 of 2,83,83
323,3,1:00.0,,Offensive rebound by Team,83,83
324,3,1:00.0,,B. Adebayo makes free throw 2 of 2,83,84
325,3,0:44.0,C. Chiozza makes 2-pt layup from 2 ft (assist by T. Brown),,85,84
326,3,0:22.0,,T. Herro makes 2-pt jump shot from 20 ft,85,86
327,3,0:02.0,T. Brown misses 3-pt jump shot from 23 ft,,85,86
328,3,0:01.0,Offensive rebound by Team,,85,86
329,4,11:45.0,C. Chiozza misses 2-pt layup from 1 ft (block by K. Nunn),,85,86
330,4,11:40.0,,Defensive rebound by T. Herro,85,86
331,4,11:31.0,,K. Nunn misses 2-pt jump shot from 14 ft,85,86
332,4,11:29.0,,Offensive rebound by B. Adebayo,85,86
333,4,11:27.0,,B. Adebayo misses 2-pt layup from 1 ft,85,86
334,4,11:25.0,Defensive rebound by T. Brown,,85,86
335,4,11:10.0,D. Bertāns misses 3-pt jump shot from 27 ft,,85,86
336,4,11:07.0,,Defensive rebound by T. Herro,85,86
337,4,10:59.0,,T. Herro misses 3-pt jump shot from 25 ft,85,86
338,4,10:57.0,Defensive rebound by D. Bertāns,,85,86
339,4,10:40.0,T. Brown makes 2-pt jump shot from 9 ft,,87,86
340,4,10:22.0,,K. Nunn makes 2-pt layup from 1 ft,87,88
341,4,10:05.0,A. Schofield misses 3-pt jump shot from 25 ft,,87,88
342,4,10:03.0,,Defensive rebound by T. Herro,87,88
343,4,9:53.0,,T. Herro makes 2-pt layup from 2 ft (assist by B. Adebayo),87,90
344,4,9:35.0,Turnover by A. Schofield (lost ball; steal by T. Herro),,87,90
345,4,9:34.0,Loose ball foul by A. Schofield (drawn by T. Herro),,87,90
346,4,9:18.0,,D. Robinson misses 2-pt jump shot from 11 ft,87,90
347,4,9:18.0,,Offensive rebound by Team,87,90
348,4,9:12.0,,K. Nunn makes 2-pt layup at rim (assist by B. Adebayo),87,92
349,4,9:12.0,,Shooting foul by A. Schofield (drawn by K. Nunn),87,92
350,4,9:12.0,B. Beal enters the game for A. Schofield,,87,92
351,4,9:12.0,,K. Nunn makes free throw 1 of 1,87,93
352,4,9:01.0,D. Bertāns misses 3-pt jump shot from 23 ft,,87,93
353,4,8:59.0,,Defensive rebound by T. Herro,87,93
354,4,8:37.0,,T. Herro makes 2-pt jump shot from 22 ft,87,95
355,4,8:37.0,Washington full timeout,,87,95
356,4,8:37.0,I. Smith enters the game for C. Chiozza,,87,95
357,4,8:22.0,D. Bertāns makes 2-pt layup from 2 ft (assist by R. Hachimura),,89,95
358,4,8:01.0,,T. Herro misses 3-pt jump shot from 25 ft,89,95
359,4,7:58.0,Defensive rebound by I. Smith,,89,95
360,4,7:54.0,B. Beal misses 3-pt jump shot from 26 ft,,89,95
361,4,7:50.0,,Defensive rebound by B. Adebayo,89,95
362,4,7:38.0,,D. Robinson misses 3-pt jump shot from 24 ft,89,95
363,4,7:36.0,Defensive rebound by D. Bertāns,,89,95
364,4,7:22.0,T. Brown misses 3-pt jump shot from 24 ft,,89,95
365,4,7:20.0,,Defensive rebound by D. Robinson,89,95
366,4,7:04.0,,K. Nunn misses 2-pt jump shot from 17 ft,89,95
367,4,7:00.0,Defensive rebound by R. Hachimura,,89,95
368,4,6:56.0,B. Beal misses 3-pt jump shot from 26 ft,,89,95
369,4,6:51.0,Offensive rebound by T. Brown,,89,95
370,4,6:42.0,I. Smith makes 2-pt layup from 2 ft,,91,95
371,4,6:42.0,,Miami full timeout,91,95
372,4,6:42.0,M. Wagner enters the game for T. Brown,,91,95
373,4,6:42.0,,J. Butler enters the game for B. Adebayo,91,95
374,4,6:42.0,,D. Jones enters the game for K. Nunn,91,95
375,4,6:27.0,,J. Butler misses 2-pt jump shot from 10 ft,91,95
376,4,6:25.0,Defensive rebound by M. Wagner,,91,95
377,4,6:11.0,B. Beal makes 3-pt jump shot from 24 ft (assist by I. Smith),,94,95
378,4,5:58.0,,T. Herro misses 2-pt jump shot from 16 ft,94,95
379,4,5:58.0,,Offensive rebound by Team,94,95
380,4,5:58.0,Loose ball foul by R. Hachimura (drawn by D. Jones),,94,95
381,4,5:58.0,,B. Adebayo enters the game for K. Olynyk,94,95
382,4,5:50.0,,J. Butler makes 3-pt jump shot from 25 ft,94,98
