,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHOENIX_ACTION,NEW YORK_SCORE,PHOENIX_SCORE
47,1,6:54.0,,D. Booker makes 2-pt jump shot from 12 ft (assist by E. Okobo),8,10
48,1,6:31.0,M. Morris makes 3-pt jump shot from 23 ft (assist by J. Randle),,11,10
49,1,6:15.0,,A. Baynes makes 2-pt layup from 1 ft (assist by D. Booker),11,12
50,1,5:58.0,R. Barrett misses 3-pt jump shot from 22 ft,,11,12
51,1,5:52.0,Offensive rebound by M. Morris,,11,12
52,1,5:49.0,R. Barrett misses 3-pt jump shot from 23 ft,,11,12
53,1,5:46.0,Offensive rebound by M. Morris,,11,12
54,1,5:43.0,M. Robinson makes 2-pt layup from 1 ft (assist by M. Morris),,13,12
55,1,5:38.0,,Phoenix full timeout,13,12
56,1,5:38.0,,C. Johnson enters the game for K. Oubre,13,12
57,1,5:18.0,,A. Baynes misses 2-pt hook shot from 6 ft,13,12
58,1,5:16.0,Defensive rebound by J. Randle,,13,12
59,1,5:10.0,M. Robinson misses 2-pt layup from 2 ft (block by C. Johnson),,13,12
60,1,5:10.0,Offensive rebound by Team,,13,12
61,1,5:10.0,,D. Šarić enters the game for A. Baynes,13,12
62,1,5:10.0,,Violation by Team (delay of game),13,12
63,1,5:06.0,Shooting foul by C. Johnson (drawn by M. Morris),,13,12
64,1,5:06.0,M. Morris makes free throw 1 of 2,,14,12
65,1,5:06.0,M. Morris makes free throw 2 of 2,,15,12
66,1,4:57.0,,D. Booker makes 2-pt layup at rim (assist by E. Okobo),15,14
67,1,4:45.0,J. Randle makes 2-pt jump shot from 6 ft,,17,14
68,1,4:45.0,Shooting foul by D. Šarić (drawn by J. Randle),,17,14
69,1,4:45.0,J. Randle makes free throw 1 of 1,,18,14
70,1,4:31.0,,D. Šarić misses 3-pt jump shot from 23 ft,18,14
71,1,4:27.0,Defensive rebound by M. Robinson,,18,14
72,1,4:15.0,M. Morris makes 2-pt jump shot from 20 ft,,20,14
73,1,4:02.0,,D. Booker makes 2-pt jump shot from 12 ft,20,16
74,1,3:44.0,R. Barrett makes 2-pt layup at rim,,22,16
75,1,3:44.0,Shooting foul by D. Booker (drawn by R. Barrett),,22,16
76,1,3:44.0,R. Barrett misses free throw 1 of 1,,22,16
77,1,3:42.0,,Defensive rebound by E. Okobo,22,16
78,1,3:32.0,,D. Ayton misses 2-pt jump shot from 19 ft,22,16
79,1,3:28.0,Defensive rebound by J. Randle,,22,16
80,1,3:19.0,Turnover by J. Randle (traveling),,22,16
81,1,3:19.0,R. Bullock enters the game for R. Barrett,,22,16
82,1,3:19.0,K. Knox enters the game for E. Payton,,22,16
83,1,3:19.0,F. Ntilikina enters the game for J. Randle,,22,16
84,1,3:19.0,,A. Baynes enters the game for D. Ayton,22,16
85,1,3:19.0,,M. Bridges enters the game for D. Šarić,22,16
86,1,3:13.0,,Personal foul by K. Knox (drawn by M. Bridges),22,16
87,1,2:57.0,,E. Okobo misses 2-pt hook shot from 4 ft,22,16
88,1,2:57.0,,Offensive rebound by E. Okobo,22,16
89,1,2:57.0,,Personal foul by M. Robinson (drawn by E. Okobo),22,16
90,1,2:57.0,New York full timeout,,22,16
91,1,2:57.0,,E. Okobo makes free throw 1 of 2,22,17
92,1,2:57.0,,E. Okobo makes free throw 2 of 2,22,18
93,1,2:36.0,R. Bullock makes 2-pt jump shot from 17 ft,,24,18
94,1,2:20.0,,Personal foul by R. Bullock (drawn by D. Booker),24,18
95,1,2:20.0,,D. Booker makes free throw 1 of 2,24,19
96,1,2:20.0,B. Portis enters the game for M. Morris,,24,19
97,1,2:20.0,,R. Rubio enters the game for E. Okobo,24,19
98,1,2:20.0,,D. Booker makes free throw 2 of 2,24,20
99,1,2:11.0,R. Bullock makes 2-pt jump shot from 15 ft,,26,20
100,1,2:00.0,,Shooting foul by M. Robinson (drawn by A. Baynes),26,20
101,1,2:00.0,,Technical foul by M. Robinson,26,20
102,1,2:00.0,,D. Booker makes technical free throw,26,21
103,1,2:00.0,,A. Baynes makes free throw 1 of 2,26,22
104,1,2:00.0,W. Ellington enters the game for M. Robinson,,26,22
105,1,2:00.0,,K. Oubre enters the game for D. Booker,26,22
106,1,2:00.0,,A. Baynes makes free throw 2 of 2,26,23
107,1,1:47.0,Personal foul by A. Baynes (drawn by B. Portis),,26,23
108,1,1:47.0,B. Portis makes 2-pt layup at rim (assist by W. Ellington),,28,23
109,1,1:47.0,B. Portis makes free throw 1 of 1,,29,23
110,1,1:24.0,,R. Rubio misses 2-pt jump shot from 13 ft,29,23
111,1,1:20.0,,Offensive rebound by A. Baynes,29,23
112,1,1:20.0,,A. Baynes misses 2-pt layup from 1 ft,29,23
113,1,1:19.0,,Offensive rebound by A. Baynes,29,23
114,1,1:19.0,,A. Baynes makes 2-pt layup from 1 ft,29,25
115,1,1:10.0,K. Knox makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,32,25
116,1,0:55.0,,Shooting foul by K. Knox (drawn by M. Bridges),32,25
117,1,0:55.0,,M. Bridges makes free throw 1 of 2,32,26
118,1,0:55.0,,M. Bridges makes free throw 2 of 2,32,27
119,1,0:46.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,32,27
120,1,0:43.0,,Defensive rebound by A. Baynes,32,27
121,1,0:37.0,,K. Oubre makes 2-pt jump shot from 11 ft,32,29
122,1,0:31.0,B. Portis makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),,35,29
123,1,0:13.0,,R. Rubio misses 3-pt jump shot from 23 ft,35,29
124,1,0:10.0,Defensive rebound by W. Ellington,,35,29
125,1,0:00.0,F. Ntilikina makes 2-pt hook shot from 6 ft,,37,29
126,1,0:00.0,Instant Replay (Request: Ruling Stands),,37,29
127,2,11:48.0,,K. Oubre misses 2-pt jump shot from 11 ft,37,29
128,2,11:43.0,Defensive rebound by K. Knox,,37,29
129,2,11:30.0,W. Ellington misses 3-pt jump shot from 25 ft,,37,29
130,2,11:27.0,,Defensive rebound by K. Oubre,37,29
131,2,11:22.0,,K. Oubre misses 3-pt jump shot from 25 ft,37,29
132,2,11:19.0,Defensive rebound by B. Portis,,37,29
133,2,11:10.0,B. Portis misses 3-pt jump shot from 24 ft,,37,29
134,2,11:07.0,,Defensive rebound by M. Bridges,37,29
135,2,11:01.0,,D. Ayton makes 2-pt jump shot from 12 ft (assist by R. Rubio),37,31
136,2,10:44.0,F. Ntilikina makes 2-pt jump shot from 11 ft,,39,31
137,2,10:26.0,,C. Johnson makes 2-pt jump shot from 10 ft (assist by D. Ayton),39,33
138,2,10:09.0,R. Bullock makes 2-pt jump shot from 11 ft (assist by B. Portis),,41,33
139,2,9:57.0,,M. Bridges misses 3-pt jump shot from 26 ft,41,33
140,2,9:53.0,Defensive rebound by W. Ellington,,41,33
141,2,9:47.0,R. Bullock misses 3-pt jump shot from 31 ft,,41,33
142,2,9:43.0,,Defensive rebound by D. Ayton,41,33
143,2,9:39.0,,K. Oubre makes 2-pt layup at rim (assist by R. Rubio),41,35
144,2,9:24.0,Turnover by F. Ntilikina (palming),,41,35
145,2,9:09.0,,D. Ayton misses 2-pt jump shot from 18 ft,41,35
146,2,9:06.0,Defensive rebound by K. Knox,,41,35
147,2,8:59.0,B. Portis misses 3-pt jump shot from 25 ft,,41,35
148,2,8:55.0,,Defensive rebound by C. Johnson,41,35
149,2,8:44.0,,D. Ayton makes 2-pt hook shot from 10 ft,41,37
150,2,8:38.0,New York full timeout,,41,37
151,2,8:38.0,R. Barrett enters the game for W. Ellington,,41,37
152,2,8:38.0,T. Gibson enters the game for K. Knox,,41,37
153,2,8:38.0,J. Randle enters the game for B. Portis,,41,37
154,2,8:38.0,,D. Booker enters the game for C. Johnson,41,37
155,2,8:24.0,J. Randle makes 2-pt jump shot from 15 ft,,43,37
156,2,8:00.0,,Shooting foul by T. Gibson (drawn by K. Oubre),43,37
157,2,8:00.0,,K. Oubre makes free throw 1 of 2,43,38
158,2,8:00.0,,K. Oubre misses free throw 2 of 2,43,38
159,2,7:57.0,Defensive rebound by R. Barrett,,43,38
160,2,7:45.0,J. Randle misses 2-pt jump shot from 16 ft,,43,38
161,2,7:41.0,Offensive rebound by R. Barrett,,43,38
162,2,7:28.0,J. Randle misses 3-pt jump shot from 25 ft,,43,38
163,2,7:23.0,Offensive rebound by F. Ntilikina,,43,38
164,2,7:22.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,43,38
165,2,7:19.0,,Defensive rebound by M. Bridges,43,38
166,2,7:15.0,,Shooting foul by T. Gibson (drawn by D. Ayton),43,38
167,2,7:15.0,,D. Ayton misses free throw 1 of 2,43,38
168,2,7:15.0,,Offensive rebound by Team,43,38
169,2,7:15.0,M. Morris enters the game for R. Bullock,,43,38
170,2,7:15.0,,D. Ayton makes free throw 2 of 2,43,39
171,2,7:02.0,Turnover by F. Ntilikina (bad pass; steal by K. Oubre),,43,39
172,2,6:59.0,,D. Ayton makes 2-pt dunk at rim (assist by K. Oubre),43,41
173,2,6:36.0,M. Morris misses 2-pt jump shot from 16 ft,,43,41
174,2,6:31.0,Offensive rebound by T. Gibson,,43,41
175,2,6:29.0,T. Gibson misses 2-pt layup from 2 ft,,43,41
176,2,6:29.0,Offensive rebound by R. Barrett,,43,41
177,2,6:28.0,Shooting foul by K. Oubre (drawn by R. Barrett),,43,41
178,2,6:28.0,R. Barrett makes free throw 1 of 2,,44,41
179,2,6:28.0,E. Payton enters the game for F. Ntilikina,,44,41
180,2,6:28.0,,A. Baynes enters the game for D. Ayton,44,41
181,2,6:28.0,,E. Okobo enters the game for R. Rubio,44,41
182,2,6:28.0,R. Barrett makes free throw 2 of 2,,45,41
183,2,6:16.0,,E. Okobo misses 3-pt jump shot from 25 ft,45,41
184,2,6:13.0,Defensive rebound by J. Randle,,45,41
185,2,5:59.0,Turnover by R. Barrett (lost ball; steal by E. Okobo),,45,41
186,2,5:54.0,,K. Oubre makes 2-pt dunk at rim (assist by D. Booker),45,43
187,2,5:53.0,Technical foul by K. Oubre,,45,43
188,2,5:53.0,M. Morris misses technical free throw,,45,43
189,2,5:53.0,Offensive rebound by Team,,45,43
190,2,5:33.0,R. Barrett makes 3-pt jump shot from 25 ft (assist by J. Randle),,48,43
191,2,5:17.0,,D. Booker misses 2-pt jump shot from 10 ft,48,43
192,2,5:14.0,Defensive rebound by R. Barrett,,48,43
193,2,5:02.0,J. Randle makes 2-pt jump shot from 6 ft,,50,43
194,2,5:02.0,Shooting foul by M. Bridges (drawn by J. Randle),,50,43
195,2,5:02.0,,C. Johnson enters the game for K. Oubre,50,43
196,2,5:02.0,J. Randle makes free throw 1 of 1,,51,43
197,2,4:46.0,,D. Booker misses 2-pt jump shot from 8 ft,51,43
198,2,4:46.0,,Offensive rebound by Team,51,43
199,2,4:36.0,,M. Bridges makes 2-pt dunk at rim (assist by E. Okobo),51,45
200,2,4:19.0,Offensive foul by T. Gibson (drawn by M. Bridges),,51,45
201,2,4:19.0,Turnover by T. Gibson (offensive foul),,51,45
202,2,4:19.0,,D. Ayton enters the game for M. Bridges,51,45
203,2,4:06.0,,Turnover by D. Booker (bad pass; steal by M. Morris),51,45
204,2,3:57.0,E. Payton misses 2-pt layup from 1 ft,,51,45
205,2,3:57.0,Offensive rebound by T. Gibson,,51,45
206,2,3:57.0,Personal foul by A. Baynes (drawn by T. Gibson),,51,45
207,2,3:57.0,B. Portis enters the game for T. Gibson,,51,45
208,2,3:46.0,J. Randle misses 3-pt jump shot from 25 ft,,51,45
209,2,3:41.0,,Defensive rebound by A. Baynes,51,45
210,2,3:40.0,,Turnover by D. Booker (bad pass),51,45
211,2,3:40.0,,R. Rubio enters the game for E. Okobo,51,45
212,2,3:21.0,M. Morris misses 2-pt jump shot from 17 ft,,51,45
213,2,3:18.0,,Defensive rebound by R. Rubio,51,45
214,2,3:03.0,,D. Ayton makes 2-pt jump shot from 18 ft (assist by A. Baynes),51,47
215,2,2:41.0,J. Randle misses 2-pt jump shot from 4 ft (block by D. Ayton),,51,47
216,2,2:41.0,Offensive rebound by Team,,51,47
217,2,2:41.0,,Phoenix full timeout,51,47
218,2,2:41.0,,K. Oubre enters the game for C. Johnson,51,47
219,2,2:37.0,M. Morris makes 2-pt jump shot from 19 ft,,53,47
220,2,2:14.0,,D. Booker misses 2-pt jump shot from 14 ft,53,47
221,2,2:11.0,Defensive rebound by E. Payton,,53,47
222,2,2:07.0,R. Barrett misses 3-pt jump shot from 23 ft,,53,47
223,2,2:07.0,Offensive rebound by Team,,53,47
224,2,2:07.0,,Loose ball foul by A. Baynes (drawn by J. Randle),53,47
225,2,2:07.0,,D. Šarić enters the game for A. Baynes,53,47
226,2,1:55.0,J. Randle misses 3-pt jump shot from 25 ft,,53,47
227,2,1:49.0,,Defensive rebound by D. Šarić,53,47
228,2,1:45.0,,K. Oubre misses 3-pt jump shot from 25 ft,53,47
229,2,1:43.0,Defensive rebound by E. Payton,,53,47
230,2,1:27.0,B. Portis makes 2-pt hook shot from 6 ft,,55,47
231,2,1:11.0,,D. Booker misses 2-pt jump shot from 11 ft,55,47
232,2,1:10.0,,Offensive rebound by Team,55,47
233,2,1:10.0,Loose ball foul by B. Portis (drawn by D. Šarić),,55,47
234,2,1:07.0,,Shooting foul by E. Payton (drawn by D. Booker),55,47
235,2,1:07.0,,D. Booker makes free throw 1 of 2,55,48
236,2,1:07.0,,D. Booker makes free throw 2 of 2,55,49
237,2,0:48.0,B. Portis makes 3-pt jump shot from 26 ft (assist by E. Payton),,58,49
238,2,0:39.0,,K. Oubre misses 2-pt layup from 1 ft (block by R. Barrett),58,49
239,2,0:37.0,Defensive rebound by B. Portis,,58,49
240,2,0:34.0,J. Randle misses 2-pt layup from 1 ft,,58,49
241,2,0:33.0,Offensive rebound by E. Payton,,58,49
242,2,0:33.0,E. Payton makes 2-pt layup at rim,,60,49
243,2,0:17.0,,D. Booker makes 2-pt jump shot from 16 ft,60,51
244,2,0:02.0,Shooting foul by K. Oubre (drawn by E. Payton),,60,51
245,2,0:02.0,E. Payton misses free throw 1 of 2,,60,51
246,2,0:02.0,Offensive rebound by Team,,60,51
247,2,0:02.0,E. Payton makes free throw 2 of 2,,61,51
248,2,0:01.0,,Turnover by D. Ayton (bad pass; steal by J. Randle),61,51
249,3,11:49.0,,Shooting foul by R. Barrett (drawn by R. Rubio),61,51
250,3,11:49.0,,R. Rubio makes free throw 1 of 2,61,52
251,3,11:49.0,,R. Rubio makes free throw 2 of 2,61,53
252,3,11:37.0,Offensive foul by R. Barrett (drawn by R. Rubio),,61,53
253,3,11:37.0,Turnover by R. Barrett (offensive foul),,61,53
254,3,11:25.0,,D. Ayton makes 2-pt hook shot from 8 ft (assist by R. Rubio),61,55
255,3,11:15.0,Personal foul by D. Ayton (drawn by J. Randle),,61,55
256,3,11:09.0,J. Randle misses 2-pt jump shot from 17 ft,,61,55
257,3,11:06.0,,Defensive rebound by R. Rubio,61,55
258,3,10:53.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by R. Rubio),61,58
259,3,10:52.0,New York full timeout,,61,58
260,3,10:34.0,R. Barrett misses 2-pt jump shot from 12 ft,,61,58
261,3,10:31.0,,Defensive rebound by A. Baynes,61,58
262,3,10:23.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by R. Rubio),61,61
263,3,10:09.0,R. Barrett makes 2-pt jump shot from 8 ft,,63,61
264,3,10:09.0,Shooting foul by A. Baynes (drawn by R. Barrett),,63,61
265,3,10:09.0,,C. Diallo enters the game for A. Baynes,63,61
266,3,10:09.0,R. Barrett makes free throw 1 of 1,,64,61
267,3,9:58.0,,Turnover by D. Booker (bad pass; steal by R. Barrett),64,61
268,3,9:56.0,Personal foul by R. Rubio (drawn by R. Barrett),,64,61
269,3,9:48.0,E. Payton misses 2-pt jump shot from 5 ft,,64,61
270,3,9:47.0,,Defensive rebound by D. Ayton,64,61
271,3,9:37.0,,R. Rubio misses 3-pt jump shot from 25 ft,64,61
272,3,9:34.0,Defensive rebound by E. Payton,,64,61
273,3,9:28.0,Personal foul by K. Oubre (drawn by M. Morris),,64,61
274,3,9:10.0,T. Gibson makes 2-pt hook shot from 8 ft,,66,61
275,3,9:01.0,,Personal foul by E. Payton (drawn by D. Booker),66,61
276,3,8:49.0,,D. Booker makes 2-pt jump shot from 16 ft,66,63
277,3,8:35.0,M. Morris makes 3-pt jump shot from 25 ft (assist by E. Payton),,69,63
278,3,8:23.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),69,66
279,3,8:04.0,R. Barrett misses 3-pt jump shot from 25 ft,,69,66
280,3,8:03.0,,Defensive rebound by C. Diallo,69,66
281,3,7:45.0,,D. Booker misses 2-pt layup from 3 ft,69,66
282,3,7:45.0,,Offensive rebound by Team,69,66
283,3,7:43.0,,D. Ayton misses 2-pt jump shot from 15 ft,69,66
284,3,7:40.0,Defensive rebound by J. Randle,,69,66
285,3,7:32.0,J. Randle misses 3-pt jump shot from 25 ft,,69,66
286,3,7:30.0,Offensive rebound by M. Morris,,69,66
287,3,7:30.0,Personal foul by R. Rubio (drawn by M. Morris),,69,66
288,3,7:30.0,M. Morris misses free throw 1 of 2,,69,66
289,3,7:30.0,Offensive rebound by Team,,69,66
290,3,7:30.0,M. Robinson enters the game for T. Gibson,,69,66
291,3,7:30.0,M. Morris makes free throw 2 of 2,,70,66
292,3,7:16.0,,D. Ayton misses 2-pt layup from 5 ft (block by J. Randle),70,66
293,3,7:13.0,,Offensive rebound by C. Diallo,70,66
294,3,7:11.0,,C. Diallo misses 2-pt jump shot from 12 ft,70,66
295,3,7:09.0,Defensive rebound by M. Robinson,,70,66
296,3,7:02.0,Turnover by R. Barrett (lost ball; steal by R. Rubio),,70,66
297,3,6:54.0,,C. Diallo misses 2-pt hook shot from 5 ft (block by M. Robinson),70,66
298,3,6:52.0,Defensive rebound by M. Robinson,,70,66
299,3,6:38.0,Turnover by J. Randle (lost ball; steal by K. Oubre),,70,66
300,3,6:35.0,,D. Booker makes 2-pt layup from 1 ft (assist by R. Rubio),70,68
301,3,6:22.0,Shooting foul by D. Booker (drawn by E. Payton),,70,68
302,3,6:22.0,E. Payton misses free throw 1 of 2,,70,68
303,3,6:22.0,Offensive rebound by Team,,70,68
304,3,6:22.0,R. Bullock enters the game for R. Barrett,,70,68
305,3,6:22.0,,E. Okobo enters the game for R. Rubio,70,68
306,3,6:22.0,E. Payton misses free throw 2 of 2,,70,68
307,3,6:20.0,,Defensive rebound by D. Ayton,70,68
308,3,6:07.0,,K. Oubre misses 2-pt jump shot from 12 ft (block by M. Robinson),70,68
309,3,6:05.0,Defensive rebound by R. Bullock,,70,68
310,3,6:02.0,M. Robinson misses 2-pt dunk from 1 ft,,70,68
311,3,5:59.0,,Defensive rebound by E. Okobo,70,68
312,3,5:56.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by D. Booker),70,71
313,3,5:39.0,M. Robinson makes 2-pt layup from 1 ft (assist by E. Payton),,72,71
314,3,5:20.0,,K. Oubre makes 2-pt jump shot from 10 ft,72,73
315,3,5:06.0,M. Morris makes 2-pt jump shot from 11 ft,,74,73
316,3,4:49.0,,D. Booker misses 2-pt jump shot from 15 ft,74,73
317,3,4:46.0,Defensive rebound by J. Randle,,74,73
318,3,4:30.0,J. Randle misses 2-pt jump shot from 11 ft,,74,73
319,3,4:27.0,,Defensive rebound by D. Ayton,74,73
320,3,4:25.0,,Shooting foul by R. Bullock (drawn by D. Booker),74,73
321,3,4:25.0,,D. Booker makes free throw 1 of 2,74,74
322,3,4:25.0,,D. Booker makes free throw 2 of 2,74,75
323,3,4:12.0,E. Payton makes 2-pt layup from 1 ft,,76,75
324,3,3:59.0,,C. Diallo misses 2-pt layup at rim (block by J. Randle),76,75
325,3,3:57.0,Defensive rebound by M. Robinson,,76,75
326,3,3:54.0,R. Bullock misses 3-pt jump shot from 25 ft,,76,75
327,3,3:51.0,,Defensive rebound by K. Oubre,76,75
328,3,3:41.0,,Phoenix full timeout,76,75
329,3,3:41.0,F. Ntilikina enters the game for E. Payton,,76,75
330,3,3:41.0,,C. Johnson enters the game for K. Oubre,76,75
331,3,3:35.0,,D. Booker makes 2-pt jump shot from 13 ft,76,77
332,3,3:23.0,R. Bullock makes 3-pt jump shot from 25 ft (assist by M. Morris),,79,77
333,3,3:07.0,,D. Booker makes 2-pt hook shot from 11 ft (assist by D. Ayton),79,79
334,3,2:53.0,Personal foul by D. Booker (drawn by M. Morris),,79,79
335,3,2:53.0,M. Morris makes free throw 1 of 2,,80,79
336,3,2:53.0,B. Portis enters the game for J. Randle,,80,79
337,3,2:53.0,M. Morris makes free throw 2 of 2,,81,79
338,3,2:40.0,,D. Booker misses 2-pt jump shot from 20 ft,81,79
339,3,2:36.0,,Offensive rebound by D. Ayton,81,79
340,3,2:34.0,,D. Booker makes 2-pt jump shot from 15 ft (assist by D. Ayton),81,81
341,3,2:20.0,M. Morris misses 2-pt jump shot from 6 ft,,81,81
342,3,2:19.0,,Defensive rebound by D. Ayton,81,81
343,3,2:09.0,,Turnover by E. Okobo (bad pass; steal by R. Bullock),81,81
344,3,2:05.0,R. Bullock misses 3-pt jump shot from 25 ft,,81,81
345,3,2:05.0,Offensive rebound by M. Robinson,,81,81
346,3,2:05.0,Shooting foul by D. Ayton (drawn by M. Robinson),,81,81
347,3,2:05.0,M. Robinson makes free throw 1 of 2,,82,81
348,3,2:05.0,K. Knox enters the game for M. Morris,,82,81
349,3,2:05.0,,M. Bridges enters the game for C. Diallo,82,81
350,3,2:05.0,,R. Rubio enters the game for E. Okobo,82,81
351,3,2:05.0,M. Robinson misses free throw 2 of 2,,82,81
352,3,2:03.0,,Defensive rebound by D. Ayton,82,81
353,3,1:52.0,,C. Johnson misses 2-pt jump shot from 12 ft,82,81
354,3,1:49.0,Defensive rebound by F. Ntilikina,,82,81
355,3,1:42.0,R. Bullock misses 2-pt jump shot from 7 ft,,82,81
356,3,1:38.0,Offensive rebound by R. Bullock,,82,81
357,3,1:38.0,R. Bullock misses 2-pt layup from 1 ft,,82,81
358,3,1:37.0,,Defensive rebound by D. Ayton,82,81
359,3,1:31.0,,D. Booker misses 2-pt jump shot from 12 ft,82,81
360,3,1:28.0,Defensive rebound by K. Knox,,82,81
361,3,1:17.0,Turnover by B. Portis (traveling),,82,81
362,3,1:17.0,,A. Baynes enters the game for D. Ayton,82,81
363,3,1:17.0,,K. Oubre enters the game for C. Johnson,82,81
364,3,1:05.0,,Turnover by R. Rubio (bad pass; steal by R. Bullock),82,81
365,3,0:49.0,Turnover by M. Robinson (bad pass; steal by M. Bridges),,82,81
366,3,0:49.0,,K. Oubre makes 2-pt dunk from 1 ft (assist by R. Rubio),82,83
367,3,0:33.0,Shooting foul by R. Rubio (drawn by F. Ntilikina),,82,83
368,3,0:33.0,F. Ntilikina makes free throw 1 of 2,,83,83
369,3,0:33.0,F. Ntilikina makes free throw 2 of 2,,84,83
370,3,0:21.0,,Offensive foul by D. Booker (drawn by M. Robinson),84,83
371,3,0:21.0,,Turnover by D. Booker (offensive foul),84,83
372,3,0:21.0,,C. Johnson enters the game for D. Booker,84,83
373,3,0:04.0,B. Portis makes 3-pt jump shot from 26 ft (assist by R. Bullock),,87,83
374,3,0:00.0,Instant Replay (Request: Ruling Stands),,87,83
375,4,11:49.0,K. Knox misses 2-pt jump shot from 11 ft,,87,83
376,4,11:47.0,,Defensive rebound by M. Bridges,87,83
377,4,11:38.0,,C. Johnson misses 3-pt jump shot from 27 ft,87,83
378,4,11:35.0,,Offensive rebound by A. Baynes,87,83
379,4,11:34.0,,Turnover by A. Baynes (bad pass),87,83
380,4,11:28.0,Offensive foul by F. Ntilikina (drawn by R. Rubio),,87,83
381,4,11:28.0,Turnover by F. Ntilikina (offensive foul),,87,83
382,4,11:10.0,,A. Baynes makes 2-pt layup at rim (assist by R. Rubio),87,85
383,4,10:56.0,Shooting foul by K. Oubre (drawn by B. Portis),,87,85
384,4,10:56.0,B. Portis makes free throw 1 of 2,,88,85
385,4,10:56.0,B. Portis makes free throw 2 of 2,,89,85
386,4,10:48.0,,Def 3 sec tech foul by Team,89,85
387,4,10:48.0,,R. Rubio misses technical free throw,89,85
388,4,10:48.0,,Offensive rebound by Team,89,85
389,4,10:40.0,,A. Baynes makes 3-pt jump shot from 25 ft (assist by R. Rubio),89,88
