,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
28,1,7:57.0,,T. Maker misses 2-pt layup from 3 ft (block by C. Zeller),7,5
29,1,7:53.0,Defensive rebound by D. Graham,,7,5
30,1,7:51.0,Turnover by M. Bridges (lost ball; steal by T. Snell),,7,5
31,1,7:47.0,,Offensive foul by C. Wood (drawn by D. Graham),7,5
32,1,7:47.0,,Turnover by C. Wood (offensive foul),7,5
33,1,7:47.0,M. Monk enters the game for M. Bridges,,7,5
34,1,7:47.0,,S. Doumbouya enters the game for C. Wood,7,5
35,1,7:31.0,,Violation by Team (kicked ball),7,5
36,1,7:24.0,C. Zeller misses 2-pt hook shot from 7 ft,,7,5
37,1,7:22.0,,Defensive rebound by S. Doumbouya,7,5
38,1,7:16.0,,S. Doumbouya misses 2-pt layup from 1 ft,7,5
39,1,7:14.0,,Offensive rebound by T. Maker,7,5
40,1,7:14.0,,T. Maker misses 2-pt layup from 1 ft,7,5
41,1,7:14.0,Defensive rebound by Team,,7,5
42,1,7:08.0,T. Rozier misses 3-pt jump shot from 26 ft,,7,5
43,1,7:05.0,,Defensive rebound by S. Doumbouya,7,5
44,1,6:44.0,,B. Brown makes 2-pt layup from 2 ft,7,7
45,1,6:17.0,M. Monk makes 3-pt jump shot from 23 ft (assist by D. Graham),,10,7
46,1,6:09.0,,Detroit full timeout,10,7
47,1,6:09.0,C. Martin enters the game for D. Graham,,10,7
48,1,6:09.0,,L. Galloway enters the game for B. Brown,10,7
49,1,6:09.0,,J. Henson enters the game for T. Maker,10,7
50,1,6:02.0,,Turnover by R. Jackson (bad pass; steal by P. Washington),10,7
51,1,5:53.0,Shooting foul by R. Jackson (drawn by M. Monk),,10,7
52,1,5:53.0,M. Monk makes free throw 1 of 2,,11,7
53,1,5:53.0,M. Monk makes free throw 2 of 2,,12,7
54,1,5:29.0,,R. Jackson misses 2-pt jump shot from 13 ft,12,7
55,1,5:24.0,,Offensive rebound by L. Galloway,12,7
56,1,5:19.0,,L. Galloway misses 3-pt jump shot from 23 ft,12,7
57,1,5:17.0,,Offensive rebound by Team,12,7
58,1,5:17.0,W. Hernangómez enters the game for C. Zeller,,12,7
59,1,5:09.0,,S. Doumbouya makes 2-pt layup from 3 ft,12,9
60,1,4:44.0,M. Monk misses 2-pt layup from 4 ft (block by J. Henson),,12,9
61,1,4:43.0,,Defensive rebound by S. Doumbouya,12,9
62,1,4:40.0,,S. Doumbouya misses 2-pt layup from 2 ft,12,9
63,1,4:38.0,Defensive rebound by W. Hernangómez,,12,9
64,1,4:34.0,C. Martin misses 2-pt dunk from 3 ft (block by J. Henson),,12,9
65,1,4:34.0,Offensive rebound by Team,,12,9
66,1,4:34.0,,B. Knight enters the game for T. Snell,12,9
67,1,4:29.0,Personal foul by J. Henson (drawn by W. Hernangómez),,12,9
68,1,4:29.0,,T. Snell enters the game for R. Jackson,12,9
69,1,4:22.0,P. Washington makes 2-pt dunk from 1 ft (assist by T. Rozier),,14,9
70,1,3:58.0,,S. Doumbouya misses 3-pt jump shot from 25 ft,14,9
71,1,3:56.0,,Offensive rebound by J. Henson,14,9
72,1,3:51.0,,S. Doumbouya misses 2-pt layup from 4 ft,14,9
73,1,3:49.0,Defensive rebound by T. Rozier,,14,9
74,1,3:45.0,C. Martin misses 3-pt jump shot from 24 ft,,14,9
75,1,3:43.0,,Defensive rebound by Team,14,9
76,1,3:43.0,M. Bridges enters the game for P. Washington,,14,9
77,1,3:36.0,,Personal foul by C. Martin (drawn by B. Knight),14,9
78,1,3:28.0,,B. Knight misses 3-pt jump shot from 26 ft,14,9
79,1,3:24.0,Defensive rebound by M. Bridges,,14,9
80,1,3:08.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by W. Hernangómez),,17,9
81,1,2:48.0,,T. Snell misses 3-pt jump shot from 23 ft,17,9
82,1,2:45.0,Defensive rebound by M. Monk,,17,9
83,1,2:39.0,Turnover by M. Monk (bad pass),,17,9
84,1,2:39.0,Charlotte full timeout,,17,9
85,1,2:39.0,D. Graham enters the game for T. Rozier,,17,9
86,1,2:39.0,,B. Brown enters the game for T. Snell,17,9
87,1,2:17.0,,Turnover by B. Knight (bad pass; steal by M. Monk),17,9
88,1,2:12.0,C. Martin misses 2-pt layup from 1 ft,,17,9
89,1,2:08.0,,Defensive rebound by L. Galloway,17,9
90,1,2:01.0,,B. Knight misses 3-pt jump shot from 25 ft,17,9
91,1,1:57.0,Defensive rebound by D. Graham,,17,9
92,1,1:42.0,W. Hernangómez misses 2-pt hook shot from 3 ft (block by J. Henson),,17,9
93,1,1:40.0,Offensive rebound by W. Hernangómez,,17,9
94,1,1:39.0,W. Hernangómez misses 2-pt layup from 2 ft,,17,9
95,1,1:35.0,Offensive rebound by C. Martin,,17,9
96,1,1:35.0,C. Martin makes 2-pt layup at rim,,19,9
97,1,1:12.0,,B. Brown misses 2-pt layup from 3 ft,19,9
98,1,1:09.0,,Offensive rebound by J. Henson,19,9
99,1,1:09.0,,J. Henson makes 2-pt layup from 1 ft,19,11
100,1,0:49.0,M. Bridges misses 2-pt layup from 5 ft,,19,11
101,1,0:47.0,,Defensive rebound by J. Henson,19,11
102,1,0:30.0,,Turnover by B. Brown (bad pass; steal by D. Graham),19,11
103,1,0:10.0,Personal foul by B. Knight (drawn by D. Graham),,19,11
104,1,0:02.0,D. Graham makes 2-pt jump shot from 8 ft,,21,11
105,2,11:43.0,,B. Brown misses 3-pt jump shot from 23 ft,21,11
106,2,11:39.0,Defensive rebound by M. Bridges,,21,11
107,2,11:34.0,C. Martin misses 2-pt layup from 3 ft,,21,11
108,2,11:32.0,,Defensive rebound by B. Brown,21,11
109,2,11:32.0,,Personal foul by J. McDaniels (drawn by B. Brown),21,11
110,2,11:24.0,,Turnover by B. Knight (bad pass),21,11
111,2,11:08.0,P. Washington makes 2-pt layup from 1 ft (assist by D. Graham),,23,11
112,2,10:53.0,,Personal foul by D. Graham (drawn by L. Galloway),23,11
113,2,10:53.0,,R. Jackson enters the game for B. Knight,23,11
114,2,10:43.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by L. Galloway),23,14
115,2,10:22.0,P. Washington makes 2-pt layup from 4 ft,,25,14
116,2,10:11.0,,Offensive foul by B. Brown (drawn by D. Graham),25,14
117,2,10:11.0,,Turnover by B. Brown (offensive foul),25,14
118,2,10:00.0,D. Graham misses 3-pt jump shot from 29 ft,,25,14
119,2,9:56.0,,Defensive rebound by C. Wood,25,14
120,2,9:51.0,,Personal foul by P. Washington (drawn by C. Wood),25,14
121,2,9:34.0,,R. Jackson misses 2-pt jump shot from 14 ft,25,14
122,2,9:29.0,,Offensive rebound by C. Wood,25,14
123,2,9:25.0,,Shooting foul by C. Martin (drawn by L. Galloway),25,14
124,2,9:25.0,,L. Galloway makes free throw 1 of 2,25,15
125,2,9:25.0,,L. Galloway makes free throw 2 of 2,25,16
126,2,9:04.0,M. Bridges misses 3-pt jump shot from 26 ft,,25,16
127,2,9:02.0,,Defensive rebound by Team,25,16
128,2,8:55.0,,Offensive foul by M. Morris (drawn by C. Martin),25,16
129,2,8:55.0,,Turnover by M. Morris (offensive foul),25,16
130,2,8:55.0,T. Rozier enters the game for M. Bridges,,25,16
131,2,8:55.0,C. Zeller enters the game for C. Martin,,25,16
132,2,8:42.0,J. McDaniels makes 3-pt jump shot from 23 ft (assist by C. Zeller),,28,16
133,2,8:32.0,,R. Jackson misses 2-pt jump shot from 7 ft,28,16
134,2,8:28.0,,Offensive rebound by M. Morris,28,16
135,2,8:24.0,,L. Galloway makes 2-pt jump shot from 6 ft (assist by M. Morris),28,18
136,2,8:23.0,Charlotte full timeout,,28,18
137,2,8:23.0,,T. Snell enters the game for B. Brown,28,18
138,2,8:02.0,P. Washington misses 3-pt jump shot from 23 ft,,28,18
139,2,7:59.0,Offensive rebound by P. Washington,,28,18
140,2,7:58.0,P. Washington misses 2-pt jump shot from 10 ft,,28,18
141,2,7:58.0,,Defensive rebound by R. Jackson,28,18
142,2,7:47.0,,M. Morris misses 3-pt jump shot from 26 ft,28,18
143,2,7:44.0,Defensive rebound by C. Zeller,,28,18
144,2,7:26.0,D. Graham makes 2-pt jump shot from 11 ft,,30,18
145,2,7:05.0,,M. Morris misses 2-pt jump shot from 13 ft,30,18
146,2,7:02.0,Defensive rebound by J. McDaniels,,30,18
147,2,6:58.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by D. Graham),,33,18
148,2,6:57.0,,Detroit full timeout,33,18
149,2,6:57.0,M. Monk enters the game for D. Graham,,33,18
150,2,6:43.0,,Personal foul by T. Rozier (drawn by R. Jackson),33,18
151,2,6:43.0,,R. Jackson makes free throw 1 of 2,33,19
152,2,6:43.0,,R. Jackson makes free throw 2 of 2,33,20
153,2,6:30.0,P. Washington misses 2-pt layup from 8 ft,,33,20
154,2,6:28.0,Offensive rebound by C. Zeller,,33,20
155,2,6:21.0,T. Rozier makes 2-pt layup from 2 ft (assist by P. Washington),,35,20
156,2,6:09.0,,M. Morris makes 2-pt layup from 2 ft (assist by R. Jackson),35,22
157,2,5:59.0,C. Zeller misses 3-pt jump shot from 25 ft,,35,22
158,2,5:56.0,,Defensive rebound by L. Galloway,35,22
159,2,5:49.0,,C. Wood makes 3-pt jump shot from 27 ft (assist by T. Snell),35,25
160,2,5:31.0,M. Monk misses 2-pt jump shot from 9 ft,,35,25
161,2,5:27.0,,Defensive rebound by C. Wood,35,25
162,2,5:25.0,,L. Galloway misses 3-pt jump shot from 26 ft,35,25
163,2,5:20.0,Defensive rebound by C. Zeller,,35,25
164,2,5:16.0,Shooting foul by T. Snell (drawn by J. McDaniels),,35,25
165,2,5:16.0,J. McDaniels makes free throw 1 of 2,,36,25
166,2,5:16.0,M. Bridges enters the game for P. Washington,,36,25
167,2,5:16.0,,B. Brown enters the game for L. Galloway,36,25
168,2,5:16.0,J. McDaniels makes free throw 2 of 2,,37,25
169,2,5:00.0,,R. Jackson misses 2-pt layup from 4 ft,37,25
170,2,4:59.0,Defensive rebound by C. Zeller,,37,25
171,2,4:51.0,M. Bridges misses 2-pt layup from 2 ft,,37,25
172,2,4:51.0,Offensive rebound by Team,,37,25
173,2,4:51.0,Turnover by M. Bridges (off goaltending),,37,25
174,2,4:31.0,,C. Wood makes 2-pt layup from 2 ft (assist by R. Jackson),37,27
175,2,4:31.0,,Shooting foul by J. McDaniels (drawn by C. Wood),37,27
176,2,4:31.0,D. Graham enters the game for J. McDaniels,,37,27
177,2,4:31.0,,T. Maker enters the game for M. Morris,37,27
178,2,4:31.0,,C. Wood makes free throw 1 of 1,37,28
179,2,4:18.0,Shooting foul by T. Snell (drawn by M. Monk),,37,28
180,2,4:18.0,M. Monk makes free throw 1 of 2,,38,28
181,2,4:18.0,M. Monk makes free throw 2 of 2,,39,28
182,2,3:57.0,,R. Jackson makes 3-pt jump shot from 24 ft (assist by C. Wood),39,31
183,2,3:47.0,Shooting foul by C. Wood (drawn by M. Bridges),,39,31
184,2,3:47.0,M. Bridges makes free throw 1 of 2,,40,31
185,2,3:47.0,,S. Doumbouya enters the game for C. Wood,40,31
186,2,3:47.0,M. Bridges makes free throw 2 of 2,,41,31
187,2,3:30.0,,R. Jackson misses 3-pt jump shot from 26 ft,41,31
188,2,3:27.0,Defensive rebound by M. Bridges,,41,31
189,2,3:21.0,T. Rozier misses 2-pt jump shot from 8 ft,,41,31
190,2,3:18.0,,Defensive rebound by T. Maker,41,31
191,2,3:11.0,,T. Snell misses 3-pt jump shot from 23 ft,41,31
192,2,3:04.0,Defensive rebound by D. Graham,,41,31
193,2,2:53.0,M. Bridges makes 2-pt hook shot from 8 ft,,43,31
194,2,2:34.0,,Turnover by T. Maker (bad pass; steal by M. Monk),43,31
195,2,2:30.0,M. Monk misses 2-pt layup from 1 ft (block by T. Maker),,43,31
196,2,2:30.0,Offensive rebound by Team,,43,31
197,2,2:30.0,P. Washington enters the game for C. Zeller,,43,31
198,2,2:30.0,,L. Galloway enters the game for R. Jackson,43,31
199,2,2:14.0,M. Monk misses 3-pt jump shot from 23 ft,,43,31
200,2,2:14.0,,Defensive rebound by T. Snell,43,31
201,2,1:56.0,,T. Maker makes 2-pt dunk from 1 ft (assist by L. Galloway),43,33
202,2,1:51.0,Personal foul by T. Snell (drawn by M. Monk),,43,33
203,2,1:43.0,D. Graham misses 3-pt jump shot from 23 ft,,43,33
204,2,1:40.0,,Defensive rebound by T. Snell,43,33
205,2,1:36.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by B. Brown),43,36
206,2,1:18.0,T. Rozier misses 3-pt jump shot from 23 ft,,43,36
207,2,1:13.0,Offensive rebound by T. Rozier,,43,36
208,2,1:09.0,D. Graham makes 2-pt jump shot from 15 ft (assist by P. Washington),,45,36
209,2,0:50.0,,L. Galloway misses 2-pt jump shot from 19 ft,45,36
210,2,0:48.0,,Offensive rebound by L. Galloway,45,36
211,2,0:46.0,,S. Doumbouya misses 3-pt jump shot from 23 ft,45,36
212,2,0:44.0,,Offensive rebound by T. Maker,45,36
213,2,0:44.0,,Shooting foul by P. Washington (drawn by T. Maker),45,36
214,2,0:44.0,,T. Maker misses free throw 1 of 2,45,36
215,2,0:44.0,,Offensive rebound by Team,45,36
216,2,0:44.0,,B. Knight enters the game for T. Snell,45,36
217,2,0:44.0,,T. Maker makes free throw 2 of 2,45,37
218,2,0:30.0,D. Graham misses 2-pt jump shot from 15 ft,,45,37
219,2,0:27.0,,Defensive rebound by T. Maker,45,37
220,2,0:21.0,,Turnover by B. Knight (bad pass; steal by D. Graham),45,37
221,2,0:17.0,M. Bridges makes 2-pt dunk from 1 ft (assist by D. Graham),,47,37
222,2,0:00.0,,Turnover by B. Knight (bad pass),47,37
223,3,11:43.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by B. Brown),47,40
224,3,11:27.0,P. Washington misses 2-pt layup from 4 ft,,47,40
225,3,11:23.0,Offensive rebound by C. Zeller,,47,40
226,3,11:23.0,C. Zeller misses 2-pt layup from 1 ft,,47,40
227,3,11:22.0,,Defensive rebound by B. Brown,47,40
228,3,11:10.0,,T. Maker misses 3-pt jump shot from 26 ft,47,40
229,3,11:07.0,Defensive rebound by M. Bridges,,47,40
230,3,10:58.0,T. Rozier makes 2-pt layup from 1 ft (assist by C. Zeller),,49,40
231,3,10:58.0,Shooting foul by T. Maker (drawn by T. Rozier),,49,40
232,3,10:58.0,T. Rozier makes free throw 1 of 1,,50,40
233,3,10:33.0,,R. Jackson misses 3-pt jump shot from 26 ft,50,40
234,3,10:30.0,Defensive rebound by T. Rozier,,50,40
235,3,10:15.0,D. Graham misses 2-pt jump shot from 16 ft,,50,40
236,3,10:11.0,,Defensive rebound by B. Brown,50,40
237,3,9:56.0,,C. Wood makes 2-pt layup from 3 ft (assist by B. Brown),50,42
238,3,9:45.0,C. Zeller misses 2-pt layup from 4 ft,,50,42
239,3,9:45.0,Offensive rebound by Team,,50,42
240,3,9:39.0,P. Washington misses 3-pt jump shot from 27 ft,,50,42
241,3,9:39.0,,Defensive rebound by C. Wood,50,42
242,3,9:25.0,,T. Maker misses 3-pt jump shot from 24 ft,50,42
243,3,9:24.0,,Offensive rebound by C. Wood,50,42
244,3,9:22.0,,C. Wood makes 2-pt dunk from 1 ft,50,44
245,3,9:00.0,C. Zeller makes 2-pt jump shot from 5 ft (assist by D. Graham),,52,44
246,3,8:40.0,,T. Snell misses 3-pt jump shot from 27 ft,52,44
247,3,8:38.0,Defensive rebound by T. Rozier,,52,44
248,3,8:38.0,W. Hernangómez enters the game for C. Zeller,,52,44
249,3,8:24.0,W. Hernangómez misses 3-pt jump shot from 26 ft,,52,44
250,3,8:20.0,,Defensive rebound by B. Brown,52,44
251,3,8:06.0,,C. Wood misses 3-pt jump shot from 23 ft,52,44
252,3,8:03.0,Defensive rebound by T. Rozier,,52,44
253,3,7:59.0,Turnover by T. Rozier (bad pass; steal by T. Maker),,52,44
254,3,7:56.0,,Turnover by T. Maker (bad pass),52,44
255,3,7:44.0,T. Rozier misses 3-pt jump shot from 24 ft,,52,44
256,3,7:41.0,,Defensive rebound by B. Brown,52,44
257,3,7:32.0,,R. Jackson misses 3-pt jump shot from 30 ft,52,44
258,3,7:29.0,,Offensive rebound by T. Maker,52,44
259,3,7:29.0,,T. Maker makes 2-pt dunk from 2 ft,52,46
260,3,7:29.0,Charlotte full timeout,,52,46
261,3,7:29.0,M. Monk enters the game for M. Bridges,,52,46
262,3,7:06.0,W. Hernangómez misses 2-pt layup from 6 ft (block by T. Maker),,52,46
263,3,7:05.0,Offensive rebound by Team,,52,46
264,3,7:03.0,T. Rozier misses 3-pt jump shot from 27 ft,,52,46
265,3,7:03.0,Offensive rebound by Team,,52,46
266,3,7:03.0,Turnover by Team (shot clock),,52,46
267,3,6:42.0,,C. Wood misses 2-pt layup from 2 ft,52,46
268,3,6:40.0,Defensive rebound by W. Hernangómez,,52,46
269,3,6:31.0,Turnover by M. Monk (traveling),,52,46
270,3,6:31.0,C. Martin enters the game for D. Graham,,52,46
271,3,6:15.0,,B. Brown makes 2-pt hook shot from 7 ft,52,48
272,3,5:55.0,C. Martin misses 3-pt jump shot from 26 ft,,52,48
273,3,5:51.0,,Defensive rebound by C. Wood,52,48
274,3,5:41.0,,T. Maker makes 2-pt hook shot from 2 ft (assist by R. Jackson),52,50
275,3,5:25.0,C. Martin makes 3-pt jump shot from 27 ft (assist by T. Rozier),,55,50
276,3,5:13.0,Violation by Team (kicked ball),,55,50
277,3,5:13.0,,L. Galloway enters the game for R. Jackson,55,50
278,3,5:06.0,,T. Snell misses 3-pt jump shot from 26 ft,55,50
279,3,5:03.0,,Offensive rebound by C. Wood,55,50
280,3,4:59.0,,Turnover by T. Maker (bad pass; steal by P. Washington),55,50
281,3,4:59.0,,J. Henson enters the game for T. Maker,55,50
282,3,4:45.0,Turnover by M. Monk (lost ball; steal by L. Galloway),,55,50
283,3,4:34.0,,J. Henson makes 2-pt dunk at rim (assist by T. Snell),55,52
284,3,4:18.0,T. Rozier misses 2-pt jump shot from 9 ft,,55,52
285,3,4:14.0,,Defensive rebound by J. Henson,55,52
286,3,4:13.0,,Turnover by J. Henson (bad pass; steal by C. Martin),55,52
287,3,4:04.0,M. Monk makes 2-pt layup from 1 ft,,57,52
288,3,3:38.0,,L. Galloway makes 2-pt jump shot from 18 ft (assist by B. Brown),57,54
289,3,3:20.0,P. Washington misses 2-pt layup from 3 ft,,57,54
290,3,3:18.0,,Defensive rebound by Team,57,54
291,3,3:18.0,Loose ball foul by W. Hernangómez (drawn by J. Henson),,57,54
292,3,3:18.0,M. Bridges enters the game for T. Rozier,,57,54
293,3,3:18.0,D. Graham enters the game for P. Washington,,57,54
294,3,3:18.0,,M. Morris enters the game for C. Wood,57,54
295,3,3:00.0,,Turnover by J. Henson (bad pass; steal by M. Monk),57,54
296,3,2:57.0,M. Monk makes 2-pt dunk at rim,,59,54
297,3,2:35.0,,B. Brown misses 2-pt layup from 6 ft (block by D. Graham),59,54
298,3,2:33.0,,Offensive rebound by B. Brown,59,54
299,3,2:29.0,,M. Morris misses 3-pt jump shot from 22 ft,59,54
300,3,2:29.0,Defensive rebound by D. Graham,,59,54
301,3,2:25.0,Personal foul by B. Brown (drawn by M. Monk),,59,54
302,3,2:25.0,,Detroit full timeout,59,54
303,3,2:25.0,,S. Doumbouya enters the game for T. Snell,59,54
304,3,2:22.0,M. Bridges misses 2-pt layup from 6 ft,,59,54
305,3,2:20.0,,Defensive rebound by J. Henson,59,54
306,3,1:59.0,,J. Henson makes 2-pt jump shot from 9 ft (assist by L. Galloway),59,56
307,3,1:59.0,,Shooting foul by W. Hernangómez (drawn by J. Henson),59,56
308,3,1:59.0,,J. Henson makes free throw 1 of 1,59,57
309,3,1:48.0,Shooting foul by B. Brown (drawn by D. Graham),,59,57
310,3,1:48.0,D. Graham makes free throw 1 of 2,,60,57
311,3,1:48.0,D. Graham misses free throw 2 of 2,,60,57
312,3,1:46.0,,Defensive rebound by J. Henson,60,57
313,3,1:29.0,,Offensive foul by M. Morris (drawn by M. Bridges),60,57
314,3,1:29.0,,Turnover by M. Morris (offensive foul),60,57
315,3,1:19.0,D. Graham misses 3-pt jump shot from 26 ft,,60,57
316,3,1:15.0,Offensive rebound by M. Bridges,,60,57
317,3,1:09.0,M. Monk makes 3-pt jump shot from 27 ft (assist by D. Graham),,63,57
318,3,0:47.0,,B. Brown makes 2-pt layup from 1 ft (assist by L. Galloway),63,59
319,3,0:38.0,D. Graham misses 2-pt layup from 5 ft,,63,59
320,3,0:34.0,Offensive rebound by D. Graham,,63,59
321,3,0:31.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Graham),,66,59
322,3,0:08.0,,B. Brown misses 2-pt jump shot from 13 ft,66,59
323,3,0:05.0,,Offensive rebound by B. Brown,66,59
324,3,0:02.0,,B. Brown misses 2-pt layup from 2 ft,66,59
325,3,0:02.0,Defensive rebound by W. Hernangómez,,66,59
326,4,11:45.0,Turnover by C. Martin (traveling),,66,59
327,4,11:34.0,,S. Doumbouya misses 3-pt jump shot from 23 ft,66,59
328,4,11:31.0,Defensive rebound by C. Zeller,,66,59
329,4,11:27.0,D. Graham misses 3-pt jump shot from 26 ft,,66,59
330,4,11:26.0,,Defensive rebound by Team,66,59
331,4,11:11.0,,Shooting foul by C. Martin (drawn by M. Morris),66,59
332,4,11:11.0,,M. Morris makes free throw 1 of 2,66,60
333,4,11:11.0,,M. Morris makes free throw 2 of 2,66,61
334,4,10:53.0,J. McDaniels misses 3-pt jump shot from 26 ft,,66,61
335,4,10:50.0,,Defensive rebound by S. Doumbouya,66,61
336,4,10:36.0,,M. Morris misses 3-pt jump shot from 23 ft,66,61
337,4,10:33.0,Defensive rebound by D. Graham,,66,61
338,4,10:23.0,M. Bridges misses 3-pt jump shot from 23 ft,,66,61
339,4,10:19.0,Turnover by D. Graham (step out of bounds),,66,61
340,4,10:19.0,Offensive rebound by D. Graham,,66,61
341,4,10:08.0,,L. Galloway misses 2-pt jump shot from 3 ft,66,61
342,4,10:07.0,,Offensive rebound by J. Henson,66,61
343,4,10:07.0,,J. Henson misses 2-pt layup at rim,66,61
344,4,10:05.0,Defensive rebound by J. McDaniels,,66,61
345,4,9:54.0,C. Zeller makes 2-pt jump shot from 8 ft (assist by D. Graham),,68,61
346,4,9:37.0,,Turnover by R. Jackson (bad pass),68,61
347,4,9:37.0,T. Rozier enters the game for M. Bridges,,68,61
348,4,9:37.0,P. Washington enters the game for C. Martin,,68,61
349,4,9:26.0,T. Rozier makes 2-pt jump shot from 12 ft (assist by D. Graham),,70,61
350,4,9:25.0,,Detroit full timeout,70,61
351,4,9:25.0,,B. Brown enters the game for S. Doumbouya,70,61
352,4,9:25.0,,T. Snell enters the game for L. Galloway,70,61
353,4,9:09.0,,Offensive foul by M. Morris (drawn by T. Rozier),70,61
354,4,9:09.0,,Turnover by M. Morris (offensive foul),70,61
355,4,9:04.0,Offensive foul by C. Zeller (drawn by B. Brown),,70,61
356,4,9:04.0,Turnover by C. Zeller (offensive foul),,70,61
357,4,8:45.0,,Turnover by B. Brown (bad pass),70,61
358,4,8:22.0,D. Graham misses 3-pt jump shot from 26 ft,,70,61
359,4,8:16.0,Offensive rebound by P. Washington,,70,61
360,4,8:07.0,T. Rozier misses 3-pt jump shot from 25 ft,,70,61
361,4,8:03.0,Offensive rebound by C. Zeller,,70,61
362,4,8:01.0,T. Rozier misses 2-pt layup from 1 ft,,70,61
363,4,8:01.0,,Defensive rebound by J. Henson,70,61
364,4,7:51.0,,B. Brown makes 2-pt jump shot from 20 ft (assist by M. Morris),70,63
365,4,7:27.0,J. McDaniels makes 3-pt jump shot from 22 ft (assist by D. Graham),,73,63
366,4,7:11.0,,R. Jackson misses 3-pt jump shot from 23 ft,73,63
367,4,7:09.0,Defensive rebound by J. McDaniels,,73,63
368,4,6:50.0,C. Zeller misses 2-pt jump shot from 11 ft,,73,63
369,4,6:48.0,Offensive rebound by C. Zeller,,73,63
370,4,6:48.0,C. Zeller makes 2-pt layup from 1 ft,,75,63
371,4,6:34.0,,M. Morris misses 2-pt jump shot from 7 ft,75,63
372,4,6:33.0,Defensive rebound by C. Zeller,,75,63
373,4,6:19.0,D. Graham makes 3-pt jump shot from 33 ft,,78,63
374,4,6:19.0,,Detroit full timeout,78,63
375,4,6:19.0,M. Bridges enters the game for D. Graham,,78,63
376,4,6:19.0,M. Monk enters the game for C. Zeller,,78,63
377,4,6:19.0,,B. Knight enters the game for J. Henson,78,63
378,4,6:19.0,,T. Maker enters the game for R. Jackson,78,63
379,4,6:19.0,,C. Wood enters the game for M. Morris,78,63
380,4,5:57.0,,B. Brown misses 2-pt hook shot from 8 ft,78,63
381,4,5:55.0,,Offensive rebound by T. Maker,78,63
382,4,5:55.0,,T. Maker makes 2-pt dunk at rim,78,65
383,4,5:55.0,,Shooting foul by J. McDaniels (drawn by T. Maker),78,65
384,4,5:55.0,,T. Maker makes free throw 1 of 1,78,66
385,4,5:38.0,M. Monk misses 3-pt jump shot from 27 ft,,78,66
386,4,5:36.0,,Defensive rebound by T. Maker,78,66
387,4,5:25.0,,C. Wood misses 2-pt jump shot from 7 ft,78,66
388,4,5:24.0,,Offensive rebound by T. Maker,78,66
389,4,5:14.0,,B. Brown misses 2-pt layup from 2 ft,78,66
390,4,5:13.0,,Offensive rebound by C. Wood,78,66
391,4,5:13.0,,C. Wood misses 2-pt layup from 1 ft (block by P. Washington),78,66
392,4,5:10.0,Defensive rebound by M. Monk,,78,66
393,4,4:55.0,Turnover by T. Rozier (bad pass; steal by B. Knight),,78,66
