,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,CHICAGO_ACTION,MINNESOTA_SCORE,CHICAGO_SCORE
39,1,6:13.0,Shooting foul by L. Kornet (drawn by K. Towns),,10,12
40,1,6:13.0,K. Towns misses free throw 1 of 2,,10,12
41,1,6:13.0,Offensive rebound by Team,,10,12
42,1,6:13.0,,C. Felício enters the game for L. Kornet,10,12
43,1,6:13.0,K. Towns makes free throw 2 of 2,,11,12
44,1,6:04.0,,Z. LaVine makes 2-pt dunk from 1 ft (assist by T. Satoranský),11,14
45,1,5:55.0,Turnover by A. Wiggins (bad pass; steal by K. Dunn),,11,14
46,1,5:52.0,,T. Satoranský misses 2-pt layup from 2 ft,11,14
47,1,5:51.0,,Offensive rebound by C. Felício,11,14
48,1,5:51.0,,C. Felício makes 2-pt dunk at rim,11,16
49,1,5:35.0,J. Okogie misses 3-pt jump shot from 23 ft,,11,16
50,1,5:29.0,Offensive rebound by J. Okogie,,11,16
51,1,5:27.0,K. Towns makes 3-pt jump shot from 23 ft (assist by J. Okogie),,14,16
52,1,5:19.0,,Turnover by L. Markkanen (bad pass),14,16
53,1,5:19.0,,C. White enters the game for T. Satoranský,14,16
54,1,5:10.0,Turnover by K. Towns (traveling),,14,16
55,1,5:00.0,,K. Dunn makes 2-pt layup from 2 ft,14,18
56,1,5:00.0,,Shooting foul by R. Covington (drawn by K. Dunn),14,18
57,1,5:00.0,,K. Dunn makes free throw 1 of 1,14,19
58,1,4:46.0,R. Covington makes 2-pt layup from 1 ft (assist by A. Wiggins),,16,19
59,1,4:28.0,,Shooting foul by K. Towns (drawn by L. Markkanen),16,19
60,1,4:28.0,,L. Markkanen makes free throw 1 of 2,16,20
61,1,4:28.0,,L. Markkanen makes free throw 2 of 2,16,21
62,1,4:14.0,R. Covington makes 2-pt layup from 1 ft (assist by J. Okogie),,18,21
63,1,3:56.0,,K. Dunn makes 2-pt jump shot from 6 ft,18,23
64,1,3:48.0,A. Wiggins misses 3-pt jump shot from 29 ft,,18,23
65,1,3:45.0,,Defensive rebound by L. Markkanen,18,23
66,1,3:35.0,,L. Markkanen makes 2-pt layup from 1 ft,18,25
67,1,3:34.0,Minnesota full timeout,,18,25
68,1,3:34.0,A. Crabbe enters the game for S. Napier,,18,25
69,1,3:34.0,J. McLaughlin enters the game for A. Wiggins,,18,25
70,1,3:34.0,,T. Young enters the game for C. Felício,18,25
71,1,3:15.0,Turnover by K. Towns (lost ball; steal by T. Young),,18,25
72,1,2:56.0,,T. Young makes 2-pt hook shot from 6 ft,18,27
73,1,2:37.0,J. McLaughlin misses 3-pt jump shot from 26 ft,,18,27
74,1,2:35.0,,Defensive rebound by Z. LaVine,18,27
75,1,2:27.0,,Z. LaVine makes 3-pt jump shot from 24 ft,18,30
76,1,2:05.0,A. Crabbe misses 3-pt jump shot from 23 ft,,18,30
77,1,2:01.0,,Defensive rebound by L. Markkanen,18,30
78,1,1:54.0,,Z. LaVine makes 2-pt layup from 2 ft,18,32
79,1,1:45.0,Personal foul by C. White (drawn by J. McLaughlin),,18,32
80,1,1:45.0,K. Bates-Diop enters the game for R. Covington,,18,32
81,1,1:45.0,G. Dieng enters the game for K. Towns,,18,32
82,1,1:45.0,,C. Felício enters the game for K. Dunn,18,32
83,1,1:45.0,,C. Hutchison enters the game for L. Markkanen,18,32
84,1,1:42.0,Turnover by J. Okogie (traveling),,18,32
85,1,1:30.0,,C. White misses 3-pt jump shot from 23 ft,18,32
86,1,1:27.0,Defensive rebound by A. Crabbe,,18,32
87,1,1:19.0,J. Okogie misses 2-pt layup from 1 ft,,18,32
88,1,1:18.0,Offensive rebound by J. Okogie,,18,32
89,1,1:05.0,A. Crabbe makes 3-pt jump shot from 22 ft (assist by J. Okogie),,21,32
90,1,0:47.0,,Z. LaVine misses 2-pt jump shot from 10 ft,21,32
91,1,0:46.0,,Offensive rebound by C. Felício,21,32
92,1,0:46.0,,C. Felício makes 2-pt layup at rim,21,34
93,1,0:46.0,Violation by Team (def goaltending),,21,34
94,1,0:26.0,Personal foul by C. White (drawn by J. McLaughlin),,21,34
95,1,0:26.0,J. McLaughlin makes free throw 1 of 2,,22,34
96,1,0:26.0,,L. Markkanen enters the game for C. Felício,22,34
97,1,0:26.0,J. McLaughlin makes free throw 2 of 2,,23,34
98,1,0:04.0,,Shooting foul by K. Bates-Diop (drawn by L. Markkanen),23,34
99,1,0:04.0,,L. Markkanen misses free throw 1 of 2,23,34
100,1,0:04.0,,Offensive rebound by Team,23,34
101,1,0:04.0,R. Covington enters the game for K. Bates-Diop,,23,34
102,1,0:04.0,K. Towns enters the game for G. Dieng,,23,34
103,1,0:04.0,,R. Arcidiacono enters the game for Z. LaVine,23,34
104,1,0:04.0,,L. Markkanen makes free throw 2 of 2,23,35
105,1,0:00.0,J. McLaughlin makes 3-pt jump shot from 25 ft,,26,35
106,1,0:00.0,Instant Replay (Request: Ruling Stands),,26,35
107,2,11:43.0,,Loose ball foul by R. Arcidiacono (drawn by K. Bates-Diop),26,35
108,2,11:43.0,K. Bates-Diop makes free throw 1 of 2,,27,35
109,2,11:43.0,K. Bates-Diop misses free throw 2 of 2,,27,35
110,2,11:41.0,,Defensive rebound by T. Young,27,35
111,2,11:30.0,,C. White misses 3-pt jump shot from 25 ft,27,35
112,2,11:28.0,,Offensive rebound by Team,27,35
113,2,11:28.0,Loose ball foul by G. Dieng (drawn by C. Felício),,27,35
114,2,11:18.0,,T. Young makes 2-pt hook shot from 1 ft (assist by C. White),27,37
115,2,11:02.0,K. Bates-Diop misses 2-pt layup from 1 ft,,27,37
116,2,10:58.0,Offensive rebound by K. Bates-Diop,,27,37
117,2,10:58.0,K. Bates-Diop misses 2-pt layup from 1 ft,,27,37
118,2,10:57.0,,Defensive rebound by C. Hutchison,27,37
119,2,10:48.0,,T. Young misses 3-pt jump shot from 22 ft,27,37
120,2,10:44.0,Defensive rebound by K. Bates-Diop,,27,37
121,2,10:40.0,Offensive foul by K. Bates-Diop (drawn by C. Hutchison),,27,37
122,2,10:40.0,Turnover by K. Bates-Diop (offensive foul),,27,37
123,2,10:24.0,,R. Arcidiacono misses 2-pt layup from 2 ft,27,37
124,2,10:23.0,Defensive rebound by G. Dieng,,27,37
125,2,10:12.0,J. Culver misses 2-pt layup from 1 ft,,27,37
126,2,10:10.0,,Defensive rebound by C. Hutchison,27,37
127,2,10:06.0,,T. Young makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),27,39
128,2,9:44.0,A. Crabbe misses 2-pt jump shot from 8 ft,,27,39
129,2,9:42.0,,Defensive rebound by C. Hutchison,27,39
130,2,9:38.0,,Personal foul by A. Crabbe (drawn by C. Hutchison),27,39
131,2,9:31.0,,R. Arcidiacono misses 2-pt layup from 3 ft,27,39
132,2,9:31.0,,Offensive rebound by C. Felício,27,39
133,2,9:31.0,Loose ball foul by J. Culver (drawn by C. Felício),,27,39
134,2,9:25.0,,C. White misses 2-pt layup from 2 ft,27,39
135,2,9:23.0,Defensive rebound by G. Dieng,,27,39
136,2,9:14.0,J. Culver misses 2-pt layup from 1 ft,,27,39
137,2,9:11.0,,Defensive rebound by C. Felício,27,39
138,2,8:50.0,,C. Hutchison makes 2-pt layup from 1 ft,27,41
139,2,8:37.0,J. McLaughlin misses 2-pt layup from 1 ft,,27,41
140,2,8:35.0,,Defensive rebound by C. White,27,41
141,2,8:30.0,,C. White misses 2-pt layup from 2 ft,27,41
142,2,8:26.0,Defensive rebound by G. Dieng,,27,41
143,2,8:15.0,G. Dieng misses 3-pt jump shot from 26 ft,,27,41
144,2,8:12.0,,Defensive rebound by C. Hutchison,27,41
145,2,8:08.0,,Chicago full timeout,27,41
146,2,8:08.0,,L. Kornet enters the game for C. Felício,27,41
147,2,7:59.0,,L. Kornet misses 3-pt jump shot from 26 ft,27,41
148,2,7:55.0,Defensive rebound by A. Crabbe,,27,41
149,2,7:41.0,J. Culver misses 3-pt jump shot from 25 ft,,27,41
150,2,7:41.0,,Defensive rebound by T. Young,27,41
151,2,7:33.0,,C. White makes 2-pt layup from 1 ft (assist by R. Arcidiacono),27,43
152,2,7:22.0,K. Bates-Diop misses 3-pt jump shot from 24 ft,,27,43
153,2,7:19.0,,Defensive rebound by C. Hutchison,27,43
154,2,7:05.0,,L. Kornet makes 2-pt layup from 1 ft (assist by C. Hutchison),27,45
155,2,6:41.0,J. Culver makes 3-pt jump shot from 27 ft (assist by J. McLaughlin),,30,45
156,2,6:17.0,,C. Hutchison misses 2-pt layup from 2 ft,30,45
157,2,6:17.0,,Offensive rebound by L. Kornet,30,45
158,2,6:15.0,,L. Kornet makes 2-pt layup from 1 ft,30,47
159,2,5:57.0,A. Crabbe misses 3-pt jump shot from 23 ft,,30,47
160,2,5:56.0,Offensive rebound by G. Dieng,,30,47
161,2,5:52.0,Shooting foul by C. Hutchison (drawn by K. Bates-Diop),,30,47
162,2,5:52.0,K. Bates-Diop misses free throw 1 of 2,,30,47
163,2,5:52.0,Offensive rebound by Team,,30,47
164,2,5:52.0,S. Napier enters the game for A. Crabbe,,30,47
165,2,5:52.0,K. Towns enters the game for G. Dieng,,30,47
166,2,5:52.0,A. Wiggins enters the game for J. McLaughlin,,30,47
167,2,5:52.0,,K. Dunn enters the game for R. Arcidiacono,30,47
168,2,5:52.0,K. Bates-Diop misses free throw 2 of 2,,30,47
169,2,5:46.0,,Defensive rebound by C. Hutchison,30,47
170,2,5:41.0,,C. White makes 2-pt layup from 3 ft (assist by K. Dunn),30,49
171,2,5:41.0,Minnesota full timeout,,30,49
172,2,5:41.0,R. Covington enters the game for K. Bates-Diop,,30,49
173,2,5:41.0,,Z. LaVine enters the game for C. Hutchison,30,49
174,2,5:41.0,,L. Markkanen enters the game for C. White,30,49
175,2,5:41.0,,T. Satoranský enters the game for T. Young,30,49
176,2,5:26.0,R. Covington makes 2-pt jump shot from 11 ft (assist by S. Napier),,32,49
177,2,5:09.0,,L. Markkanen misses 2-pt jump shot from 9 ft,32,49
178,2,5:06.0,Defensive rebound by R. Covington,,32,49
179,2,4:59.0,Turnover by R. Covington (traveling),,32,49
180,2,4:59.0,Violation by Team (delay of game),,32,49
181,2,4:51.0,Violation by Team (kicked ball),,32,49
182,2,4:42.0,,T. Satoranský misses 2-pt layup from 3 ft,32,49
183,2,4:41.0,Defensive rebound by S. Napier,,32,49
184,2,4:34.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Culver),,35,49
185,2,4:22.0,,Z. LaVine makes 2-pt jump shot from 18 ft,35,51
186,2,4:03.0,K. Towns misses 2-pt jump shot from 17 ft,,35,51
187,2,4:03.0,,Defensive rebound by K. Dunn,35,51
188,2,4:00.0,,Shooting foul by A. Wiggins (drawn by K. Dunn),35,51
189,2,4:00.0,,K. Dunn makes free throw 1 of 2,35,52
190,2,4:00.0,J. Okogie enters the game for J. Culver,,35,52
191,2,4:00.0,,K. Dunn misses free throw 2 of 2,35,52
192,2,3:52.0,,Offensive rebound by Z. LaVine,35,52
193,2,3:52.0,,Z. LaVine misses 2-pt layup at rim,35,52
194,2,3:51.0,Defensive rebound by R. Covington,,35,52
195,2,3:37.0,K. Towns makes 2-pt layup from 1 ft (assist by S. Napier),,37,52
196,2,3:23.0,,Personal foul by K. Towns (drawn by L. Kornet),37,52
197,2,3:23.0,,L. Kornet makes free throw 1 of 2,37,53
198,2,3:23.0,,L. Kornet makes free throw 2 of 2,37,54
199,2,3:16.0,Shooting foul by L. Kornet (drawn by A. Wiggins),,37,54
200,2,3:16.0,A. Wiggins misses free throw 1 of 2,,37,54
201,2,3:16.0,Offensive rebound by Team,,37,54
202,2,3:16.0,,T. Young enters the game for L. Kornet,37,54
203,2,3:16.0,A. Wiggins misses free throw 2 of 2,,37,54
204,2,3:13.0,,Defensive rebound by Z. LaVine,37,54
205,2,3:05.0,Violation by Team (kicked ball),,37,54
206,2,2:58.0,,Z. LaVine misses 2-pt jump shot from 23 ft,37,54
207,2,2:55.0,Defensive rebound by S. Napier,,37,54
208,2,2:49.0,R. Covington misses 3-pt jump shot from 25 ft,,37,54
209,2,2:46.0,Offensive rebound by J. Okogie,,37,54
210,2,2:45.0,S. Napier makes 3-pt jump shot from 27 ft (assist by J. Okogie),,40,54
211,2,2:31.0,,Shooting foul by S. Napier (drawn by K. Dunn),40,54
212,2,2:31.0,Technical foul by K. Dunn,,40,54
213,2,2:31.0,S. Napier makes technical free throw,,41,54
214,2,2:31.0,,K. Dunn makes free throw 1 of 2,41,55
215,2,2:31.0,,K. Dunn makes free throw 2 of 2,41,56
216,2,2:16.0,K. Towns makes 2-pt hook shot from 5 ft,,43,56
217,2,2:02.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by T. Satoranský),43,58
218,2,1:42.0,A. Wiggins misses 3-pt jump shot from 26 ft,,43,58
219,2,1:39.0,Offensive rebound by R. Covington,,43,58
220,2,1:37.0,K. Towns makes 2-pt layup from 2 ft (assist by A. Wiggins),,45,58
221,2,1:37.0,Shooting foul by K. Dunn (drawn by K. Towns),,45,58
222,2,1:37.0,K. Towns makes free throw 1 of 1,,46,58
223,2,1:22.0,,Z. LaVine misses 3-pt jump shot from 25 ft,46,58
224,2,1:19.0,Defensive rebound by R. Covington,,46,58
225,2,1:10.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by J. Okogie),,49,58
226,2,0:49.0,,K. Dunn misses 3-pt jump shot from 25 ft,49,58
227,2,0:47.0,Defensive rebound by J. Okogie,,49,58
228,2,0:36.0,A. Wiggins misses 3-pt jump shot from 27 ft,,49,58
229,2,0:36.0,,Defensive rebound by T. Young,49,58
230,2,0:28.0,,Turnover by T. Satoranský (lost ball; steal by A. Wiggins),49,58
231,2,0:07.0,Turnover by A. Wiggins (lost ball; steal by K. Dunn),,49,58
232,2,0:04.0,,Shooting foul by J. Okogie (drawn by Z. LaVine),49,58
233,2,0:04.0,,Z. LaVine makes free throw 1 of 2,49,59
234,2,0:04.0,,Z. LaVine misses free throw 2 of 2,49,59
235,2,0:02.0,Defensive rebound by R. Covington,,49,59
236,2,0:00.0,Shooting foul by Z. LaVine (drawn by S. Napier),,49,59
237,2,0:00.0,Instant Replay (Request: Ruling Stands),,49,59
238,2,0:00.0,S. Napier makes free throw 1 of 3,,50,59
239,2,0:00.0,S. Napier makes free throw 2 of 3,,51,59
240,2,0:00.0,S. Napier makes free throw 3 of 3,,52,59
241,3,11:40.0,K. Towns misses 2-pt hook shot from 10 ft,,52,59
242,3,11:37.0,,Defensive rebound by Z. LaVine,52,59
243,3,11:31.0,,L. Markkanen misses 3-pt jump shot from 25 ft,52,59
244,3,11:27.0,Defensive rebound by S. Napier,,52,59
245,3,11:11.0,Shooting foul by T. Satoranský (drawn by J. Culver),,52,59
246,3,11:11.0,J. Culver misses free throw 1 of 2,,52,59
247,3,11:11.0,Offensive rebound by Team,,52,59
248,3,11:11.0,J. Culver misses free throw 2 of 2,,52,59
249,3,11:08.0,,Defensive rebound by T. Satoranský,52,59
250,3,10:57.0,,Z. LaVine misses 2-pt jump shot from 19 ft,52,59
251,3,10:53.0,Defensive rebound by A. Wiggins,,52,59
252,3,10:46.0,A. Wiggins makes 2-pt layup from 1 ft,,54,59
253,3,10:37.0,,Personal foul by J. Culver (drawn by T. Satoranský),54,59
254,3,10:23.0,,T. Satoranský misses 3-pt jump shot from 25 ft,54,59
255,3,10:19.0,,Offensive rebound by C. Felício,54,59
256,3,10:15.0,,L. Markkanen misses 3-pt jump shot from 23 ft,54,59
257,3,10:11.0,Defensive rebound by K. Towns,,54,59
258,3,9:56.0,A. Wiggins misses 2-pt dunk from 3 ft (block by Z. LaVine),,54,59
259,3,9:53.0,,Defensive rebound by Z. LaVine,54,59
260,3,9:43.0,,T. Satoranský misses 2-pt layup from 1 ft,54,59
261,3,9:41.0,,Offensive rebound by T. Satoranský,54,59
262,3,9:38.0,,Shooting foul by S. Napier (drawn by Z. LaVine),54,59
263,3,9:38.0,,Z. LaVine makes free throw 1 of 2,54,60
264,3,9:38.0,,Z. LaVine makes free throw 2 of 2,54,61
265,3,9:32.0,Personal foul by K. Dunn (drawn by A. Wiggins),,54,61
266,3,9:25.0,K. Towns misses 2-pt hook shot from 7 ft,,54,61
267,3,9:23.0,,Defensive rebound by T. Satoranský,54,61
268,3,9:15.0,,Shooting foul by K. Towns (drawn by L. Markkanen),54,61
269,3,9:15.0,,L. Markkanen makes free throw 1 of 2,54,62
270,3,9:15.0,,L. Markkanen makes free throw 2 of 2,54,63
271,3,9:07.0,S. Napier makes 2-pt layup from 2 ft,,56,63
272,3,8:55.0,,Shooting foul by K. Towns (drawn by Z. LaVine),56,63
273,3,8:55.0,,Z. LaVine makes free throw 1 of 2,56,64
274,3,8:55.0,G. Dieng enters the game for K. Towns,,56,64
275,3,8:55.0,,Z. LaVine misses free throw 2 of 2,56,64
276,3,8:53.0,Defensive rebound by G. Dieng,,56,64
277,3,8:38.0,R. Covington makes 3-pt jump shot from 23 ft (assist by S. Napier),,59,64
278,3,8:19.0,,Turnover by K. Dunn (lost ball; steal by S. Napier),59,64
279,3,8:12.0,A. Wiggins misses 3-pt jump shot from 27 ft,,59,64
280,3,8:07.0,,Defensive rebound by C. Felício,59,64
281,3,8:01.0,,Z. LaVine misses 2-pt layup from 2 ft,59,64
282,3,7:59.0,Defensive rebound by A. Wiggins,,59,64
283,3,7:52.0,A. Wiggins makes 2-pt layup from 2 ft,,61,64
284,3,7:38.0,,Shooting foul by G. Dieng (drawn by C. Felício),61,64
285,3,7:38.0,,C. Felício makes free throw 1 of 2,61,65
286,3,7:38.0,,C. Felício makes free throw 2 of 2,61,66
287,3,7:16.0,S. Napier makes 2-pt jump shot from 20 ft,,63,66
288,3,6:58.0,,Turnover by Z. LaVine (bad pass; steal by G. Dieng),63,66
289,3,6:54.0,Personal foul by Z. LaVine (drawn by S. Napier),,63,66
290,3,6:54.0,,Chicago full timeout,63,66
291,3,6:54.0,,L. Kornet enters the game for C. Felício,63,66
292,3,6:40.0,G. Dieng makes 3-pt jump shot from 23 ft (assist by A. Wiggins),,66,66
293,3,6:25.0,,Personal foul by G. Dieng (drawn by L. Kornet),66,66
294,3,6:25.0,,L. Kornet makes free throw 1 of 2,66,67
295,3,6:25.0,,L. Kornet makes free throw 2 of 2,66,68
296,3,6:11.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by S. Napier),,69,68
297,3,5:47.0,,T. Satoranský misses 2-pt jump shot from 15 ft,69,68
298,3,5:45.0,Defensive rebound by S. Napier,,69,68
299,3,5:35.0,G. Dieng misses 2-pt layup from 2 ft (block by L. Kornet),,69,68
300,3,5:31.0,Offensive rebound by S. Napier,,69,68
301,3,5:25.0,Turnover by J. Culver (back court),,69,68
302,3,5:25.0,J. Okogie enters the game for J. Culver,,69,68
303,3,5:25.0,,C. White enters the game for T. Satoranský,69,68
304,3,5:08.0,,Z. LaVine makes 2-pt jump shot from 17 ft (assist by L. Kornet),69,70
305,3,4:48.0,R. Covington misses 2-pt layup from 4 ft,,69,70
306,3,4:46.0,,Defensive rebound by L. Kornet,69,70
307,3,4:42.0,,C. White misses 3-pt jump shot from 28 ft,69,70
308,3,4:38.0,Defensive rebound by J. Okogie,,69,70
309,3,4:24.0,J. Okogie misses 3-pt jump shot from 23 ft,,69,70
310,3,4:19.0,,Defensive rebound by L. Kornet,69,70
311,3,4:07.0,,Turnover by Z. LaVine (lost ball; steal by S. Napier),69,70
312,3,4:02.0,S. Napier makes 3-pt jump shot from 25 ft,,72,70
313,3,3:51.0,,L. Markkanen misses 3-pt jump shot from 25 ft,72,70
314,3,3:47.0,Defensive rebound by J. Okogie,,72,70
315,3,3:38.0,G. Dieng misses 3-pt jump shot from 25 ft,,72,70
316,3,3:35.0,,Defensive rebound by C. White,72,70
317,3,3:30.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by C. White),72,73
318,3,3:29.0,Minnesota full timeout,,72,73
319,3,3:29.0,A. Crabbe enters the game for R. Covington,,72,73
320,3,3:29.0,,R. Arcidiacono enters the game for K. Dunn,72,73
321,3,3:29.0,,C. Hutchison enters the game for Z. LaVine,72,73
322,3,3:29.0,,T. Young enters the game for L. Markkanen,72,73
323,3,3:16.0,Turnover by S. Napier (lost ball; steal by C. Hutchison),,72,73
324,3,3:11.0,,C. Hutchison makes 2-pt dunk at rim,72,75
325,3,3:00.0,A. Wiggins makes 2-pt layup from 3 ft,,74,75
326,3,2:44.0,,L. Kornet misses 3-pt jump shot from 25 ft,74,75
327,3,2:41.0,Defensive rebound by S. Napier,,74,75
328,3,2:35.0,A. Wiggins misses 3-pt jump shot from 27 ft,,74,75
329,3,2:31.0,,Defensive rebound by T. Young,74,75
330,3,2:30.0,,Shooting foul by A. Wiggins (drawn by C. Hutchison),74,75
331,3,2:30.0,,C. Hutchison makes free throw 1 of 2,74,76
332,3,2:30.0,J. McLaughlin enters the game for S. Napier,,74,76
333,3,2:30.0,,C. Hutchison makes free throw 2 of 2,74,77
334,3,2:19.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by G. Dieng),,77,77
335,3,1:58.0,,Personal foul by J. McLaughlin (drawn by C. Hutchison),77,77
336,3,1:58.0,,Technical foul by R. Saunders,77,77
337,3,1:58.0,,R. Arcidiacono makes technical free throw,77,78
338,3,1:58.0,,C. Hutchison misses free throw 1 of 2,77,78
339,3,1:58.0,,Offensive rebound by Team,77,78
340,3,1:58.0,,C. Hutchison makes free throw 2 of 2,77,79
341,3,1:42.0,A. Crabbe makes 2-pt layup from 2 ft (assist by A. Wiggins),,79,79
342,3,1:36.0,,Turnover by T. Young (bad pass; steal by G. Dieng),79,79
343,3,1:32.0,G. Dieng misses 3-pt jump shot from 25 ft,,79,79
344,3,1:29.0,,Defensive rebound by C. White,79,79
345,3,1:15.0,,Turnover by T. Young (bad pass; steal by J. McLaughlin),79,79
346,3,1:13.0,Personal foul by C. White (drawn by J. Okogie),,79,79
347,3,1:06.0,A. Crabbe misses 3-pt jump shot from 27 ft,,79,79
348,3,1:02.0,,Defensive rebound by C. Hutchison,79,79
349,3,0:47.0,,T. Young misses 2-pt layup from 2 ft,79,79
350,3,0:45.0,Defensive rebound by G. Dieng,,79,79
351,3,0:43.0,Offensive foul by J. Okogie (drawn by C. Hutchison),,79,79
352,3,0:43.0,Turnover by J. Okogie (offensive foul),,79,79
353,3,0:34.0,,C. White makes 2-pt jump shot from 4 ft,79,81
354,3,0:14.0,A. Wiggins misses 2-pt layup from 2 ft,,79,81
355,3,0:11.0,,Defensive rebound by T. Young,79,81
356,3,0:01.0,,L. Kornet misses 2-pt layup from 3 ft (block by G. Dieng),79,81
357,3,0:01.0,Defensive rebound by G. Dieng,,79,81
358,4,11:36.0,,C. Hutchison misses 3-pt jump shot from 26 ft,79,81
359,4,11:36.0,,Offensive rebound by Team,79,81
360,4,11:36.0,,Turnover by Team (shot clock),79,81
361,4,11:24.0,A. Crabbe misses 3-pt jump shot from 26 ft,,79,81
362,4,11:21.0,Offensive rebound by J. Culver,,79,81
363,4,11:18.0,K. Towns makes 2-pt layup from 2 ft (assist by J. Culver),,81,81
364,4,11:01.0,,C. White makes 3-pt jump shot from 26 ft (assist by C. Felício),81,84
365,4,10:42.0,K. Towns makes 2-pt hook shot from 2 ft,,83,84
366,4,10:33.0,,Turnover by C. White (bad pass),83,84
367,4,10:19.0,K. Towns misses 3-pt jump shot from 25 ft,,83,84
368,4,10:17.0,,Defensive rebound by Team,83,84
369,4,10:07.0,,Shooting foul by A. Crabbe (drawn by C. White),83,84
370,4,10:07.0,,C. White misses free throw 1 of 3,83,84
371,4,10:07.0,,Offensive rebound by Team,83,84
372,4,10:07.0,,C. White misses free throw 2 of 3,83,84
373,4,10:07.0,,Offensive rebound by Team,83,84
374,4,10:07.0,,C. White makes free throw 3 of 3,83,85
375,4,9:58.0,K. Towns makes 3-pt jump shot from 25 ft (assist by J. McLaughlin),,86,85
376,4,9:37.0,,C. White misses 2-pt layup from 6 ft,86,85
377,4,9:32.0,,Offensive rebound by C. Felício,86,85
378,4,9:32.0,,C. Felício makes 2-pt layup from 1 ft,86,87
379,4,9:25.0,K. Towns misses 3-pt jump shot from 25 ft,,86,87
380,4,9:21.0,,Defensive rebound by R. Arcidiacono,86,87
381,4,9:18.0,,C. Felício makes 2-pt dunk at rim (assist by R. Arcidiacono),86,89
382,4,9:18.0,Minnesota full timeout,,86,89
383,4,9:18.0,,L. Markkanen enters the game for T. Young,86,89
384,4,9:07.0,Turnover by A. Crabbe (bad pass; steal by C. Hutchison),,86,89
385,4,9:03.0,,C. White misses 2-pt layup from 3 ft (block by J. Culver),86,89
386,4,9:03.0,,Offensive rebound by Team,86,89
