,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
74,1,3:43.0,,T. Warren misses 2-pt jump shot from 14 ft,16,18
75,1,3:39.0,,Offensive rebound by T. McConnell,16,18
76,1,3:39.0,,T. McConnell misses 2-pt layup at rim,16,18
77,1,3:38.0,,Offensive rebound by T. Leaf,16,18
78,1,3:38.0,,T. Leaf misses 2-pt layup at rim,16,18
79,1,3:37.0,Defensive rebound by L. Markkanen,,16,18
80,1,3:20.0,T. Young misses 2-pt jump shot from 6 ft,,16,18
81,1,3:18.0,,Defensive rebound by T. Warren,16,18
82,1,3:10.0,,A. Holiday misses 2-pt layup from 1 ft,16,18
83,1,3:08.0,Defensive rebound by T. Young,,16,18
84,1,2:53.0,L. Markkanen misses 3-pt jump shot from 28 ft,,16,18
85,1,2:50.0,,Defensive rebound by T. Leaf,16,18
86,1,2:29.0,,Shooting foul by R. Arcidiacono (drawn by T. Warren),16,18
87,1,2:29.0,Chicago full timeout,,16,18
88,1,2:29.0,,T. Warren makes free throw 1 of 2,16,19
89,1,2:29.0,,T. Warren makes free throw 2 of 2,16,20
90,1,2:15.0,T. Young misses 3-pt jump shot from 27 ft,,16,20
91,1,2:11.0,,Defensive rebound by T. McConnell,16,20
92,1,1:55.0,,T. Leaf misses 3-pt jump shot from 28 ft,16,20
93,1,1:51.0,Defensive rebound by R. Arcidiacono,,16,20
94,1,1:41.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,16,20
95,1,1:38.0,,Defensive rebound by T. Leaf,16,20
96,1,1:23.0,,J. Holiday makes 2-pt jump shot from 17 ft (assist by T. McConnell),16,22
97,1,1:08.0,Turnover by C. White (bad pass; steal by T. Leaf),,16,22
98,1,1:04.0,,T. Warren misses 2-pt layup from 3 ft,16,22
99,1,1:02.0,Defensive rebound by C. White,,16,22
100,1,0:48.0,L. Markkanen misses 3-pt jump shot from 26 ft,,16,22
101,1,0:45.0,,Defensive rebound by J. Holiday,16,22
102,1,0:42.0,,T. Leaf makes 2-pt dunk from 2 ft (assist by T. McConnell),16,24
103,1,0:42.0,Chicago full timeout,,16,24
104,1,0:42.0,,D. McDermott enters the game for T. Warren,16,24
105,1,0:28.0,T. Young makes 2-pt hook shot from 7 ft,,18,24
106,1,0:05.0,,J. Holiday misses 3-pt jump shot from 27 ft,18,24
107,1,0:00.0,Defensive rebound by L. Markkanen,,18,24
108,1,0:00.0,L. Markkanen misses 3-pt jump shot from 50 ft,,18,24
109,1,0:00.0,Offensive rebound by Team,,18,24
110,2,11:51.0,,Offensive foul by D. McDermott (drawn by R. Arcidiacono),18,24
111,2,11:51.0,,Turnover by D. McDermott (offensive foul),18,24
112,2,11:51.0,,G. Bitadze enters the game for T. Leaf,18,24
113,2,11:41.0,K. Dunn misses 3-pt jump shot from 24 ft,,18,24
114,2,11:38.0,,Defensive rebound by T. McConnell,18,24
115,2,11:34.0,,Personal foul by R. Arcidiacono (drawn by T. McConnell),18,24
116,2,11:24.0,,G. Bitadze misses 2-pt jump shot from 18 ft,18,24
117,2,11:20.0,Defensive rebound by K. Dunn,,18,24
118,2,11:13.0,L. Markkanen makes 2-pt layup from 8 ft (assist by K. Dunn),,20,24
119,2,10:53.0,,G. Bitadze makes 2-pt layup from 2 ft (assist by D. McDermott),20,26
120,2,10:41.0,W. Carter makes 2-pt layup from 1 ft,,22,26
121,2,10:23.0,,D. McDermott misses 3-pt jump shot from 23 ft,22,26
122,2,10:20.0,Defensive rebound by W. Carter,,22,26
123,2,9:59.0,Shooting foul by G. Bitadze (drawn by L. Markkanen),,22,26
124,2,9:59.0,L. Markkanen makes free throw 1 of 2,,23,26
125,2,9:59.0,L. Markkanen makes free throw 2 of 2,,24,26
126,2,9:47.0,,G. Bitadze makes 2-pt dunk from 3 ft (assist by A. Holiday),24,28
127,2,9:34.0,Turnover by K. Dunn (bad pass; steal by A. Holiday),,24,28
128,2,9:29.0,,J. Holiday misses 3-pt jump shot from 22 ft,24,28
129,2,9:25.0,,Offensive rebound by D. McDermott,24,28
130,2,9:22.0,,Shooting foul by K. Dunn (drawn by A. Holiday),24,28
131,2,9:22.0,,A. Holiday misses free throw 1 of 2,24,28
132,2,9:22.0,,Offensive rebound by Team,24,28
133,2,9:22.0,T. Young enters the game for L. Markkanen,,24,28
134,2,9:22.0,,A. Holiday makes free throw 2 of 2,24,29
135,2,9:06.0,T. Young misses 2-pt jump shot from 5 ft (block by G. Bitadze),,24,29
136,2,9:03.0,Offensive rebound by W. Carter,,24,29
137,2,9:02.0,W. Carter makes 2-pt layup at rim,,26,29
138,2,8:50.0,,D. McDermott misses 2-pt layup from 3 ft (block by R. Arcidiacono),26,29
139,2,8:49.0,,Offensive rebound by Team,26,29
140,2,8:49.0,Z. LaVine enters the game for K. Dunn,,26,29
141,2,8:49.0,,J. Lamb enters the game for A. Holiday,26,29
142,2,8:49.0,,Away from play foul by R. Arcidiacono (drawn by D. McDermott),26,29
143,2,8:49.0,,D. McDermott makes free throw 1 of 1,26,30
144,2,8:49.0,T. Satoranský enters the game for R. Arcidiacono,,26,30
145,2,8:48.0,,D. McDermott makes 2-pt jump shot from 7 ft (assist by J. Lamb),26,32
146,2,8:35.0,Personal foul by J. Lamb (drawn by Z. LaVine),,26,32
147,2,8:28.0,Z. LaVine makes 3-pt jump shot from 27 ft (assist by W. Carter),,29,32
148,2,8:06.0,,G. Bitadze makes 3-pt jump shot from 29 ft (assist by J. Lamb),29,35
149,2,7:50.0,C. White misses 2-pt jump shot from 20 ft,,29,35
150,2,7:47.0,,Defensive rebound by G. Bitadze,29,35
151,2,7:47.0,,M. Brogdon enters the game for J. Holiday,29,35
152,2,7:47.0,,T. Warren enters the game for T. McConnell,29,35
153,2,7:24.0,,D. McDermott misses 2-pt jump shot from 18 ft,29,35
154,2,7:20.0,Defensive rebound by Z. LaVine,,29,35
155,2,7:08.0,Z. LaVine makes 3-pt jump shot from 29 ft (assist by T. Young),,32,35
156,2,6:54.0,,Shooting foul by Z. LaVine (drawn by J. Lamb),32,35
157,2,6:54.0,,Indiana full timeout,32,35
158,2,6:54.0,L. Kornet enters the game for W. Carter,,32,35
159,2,6:54.0,O. Porter enters the game for C. White,,32,35
160,2,6:54.0,,J. Lamb makes free throw 1 of 3,32,36
161,2,6:54.0,,J. Lamb makes free throw 2 of 3,32,37
162,2,6:54.0,,J. Lamb makes free throw 3 of 3,32,38
163,2,6:42.0,L. Kornet makes 2-pt dunk from 2 ft (assist by O. Porter),,34,38
164,2,6:27.0,,D. McDermott makes 3-pt jump shot from 29 ft (assist by M. Brogdon),34,41
165,2,6:11.0,Turnover by O. Porter (traveling),,34,41
166,2,6:11.0,,T. Leaf enters the game for G. Bitadze,34,41
167,2,5:58.0,,T. Leaf makes 2-pt layup from 7 ft (assist by M. Brogdon),34,43
168,2,5:42.0,Turnover by Z. LaVine (out of bounds lost ball),,34,43
169,2,5:31.0,,M. Brogdon makes 2-pt layup from 2 ft,34,45
170,2,5:20.0,T. Satoranský makes 2-pt layup from 2 ft,,36,45
171,2,5:07.0,,Turnover by D. McDermott (lost ball; steal by T. Young),36,45
172,2,5:01.0,T. Satoranský misses 3-pt jump shot from 27 ft,,36,45
173,2,4:58.0,,Defensive rebound by T. Leaf,36,45
174,2,4:41.0,,T. Warren makes 3-pt jump shot from 23 ft (assist by D. McDermott),36,48
175,2,4:27.0,Offensive foul by T. Young (drawn by T. Warren),,36,48
176,2,4:27.0,Turnover by T. Young (offensive foul),,36,48
177,2,4:27.0,S. Harrison enters the game for L. Kornet,,36,48
178,2,4:27.0,L. Markkanen enters the game for Z. LaVine,,36,48
179,2,4:15.0,,T. Warren misses 3-pt jump shot from 24 ft,36,48
180,2,4:10.0,Defensive rebound by S. Harrison,,36,48
181,2,3:58.0,L. Markkanen misses 2-pt layup from 1 ft (block by J. Lamb),,36,48
182,2,3:53.0,,Defensive rebound by J. Lamb,36,48
183,2,3:51.0,,J. Lamb misses 3-pt jump shot from 26 ft,36,48
184,2,3:47.0,Defensive rebound by T. Young,,36,48
185,2,3:44.0,Shooting foul by D. McDermott (drawn by T. Young),,36,48
186,2,3:44.0,T. Young misses free throw 1 of 2,,36,48
187,2,3:44.0,Offensive rebound by Team,,36,48
188,2,3:44.0,Z. LaVine enters the game for S. Harrison,,36,48
189,2,3:44.0,T. Young misses free throw 2 of 2,,36,48
190,2,3:43.0,,Defensive rebound by T. Leaf,36,48
191,2,3:34.0,,Offensive foul by M. Brogdon (drawn by T. Satoranský),36,48
192,2,3:34.0,,Turnover by M. Brogdon (offensive foul),36,48
193,2,3:34.0,W. Carter enters the game for T. Young,,36,48
194,2,3:34.0,,G. Bitadze enters the game for T. Leaf,36,48
195,2,3:24.0,Personal foul by G. Bitadze (drawn by W. Carter),,36,48
196,2,3:24.0,,T. Leaf enters the game for G. Bitadze,36,48
197,2,3:20.0,O. Porter misses 2-pt jump shot from 14 ft,,36,48
198,2,3:16.0,Offensive rebound by W. Carter,,36,48
199,2,3:16.0,W. Carter makes 2-pt layup from 1 ft,,38,48
200,2,2:59.0,,M. Brogdon makes 2-pt jump shot from 17 ft (assist by D. McDermott),38,50
201,2,2:49.0,Z. LaVine misses 3-pt jump shot from 26 ft,,38,50
202,2,2:46.0,,Defensive rebound by D. McDermott,38,50
203,2,2:40.0,,Personal foul by O. Porter (drawn by D. McDermott),38,50
204,2,2:40.0,Chicago full timeout,,38,50
205,2,2:40.0,,D. McDermott makes free throw 1 of 2,38,51
206,2,2:40.0,,D. McDermott misses free throw 2 of 2,38,51
207,2,2:38.0,Defensive rebound by W. Carter,,38,51
208,2,2:23.0,W. Carter makes 2-pt dunk at rim (assist by T. Satoranský),,40,51
209,2,2:09.0,,T. Warren makes 2-pt jump shot from 12 ft,40,53
210,2,1:58.0,W. Carter makes 2-pt dunk from 2 ft (assist by T. Satoranský),,42,53
211,2,1:40.0,,M. Brogdon misses 3-pt jump shot from 32 ft,42,53
212,2,1:37.0,Defensive rebound by L. Markkanen,,42,53
213,2,1:21.0,O. Porter misses 3-pt jump shot from 24 ft,,42,53
214,2,1:16.0,Offensive rebound by T. Satoranský,,42,53
215,2,1:12.0,O. Porter misses 2-pt jump shot from 11 ft,,42,53
216,2,1:10.0,,Defensive rebound by Team,42,53
217,2,1:10.0,Loose ball foul by O. Porter (drawn by J. Lamb),,42,53
218,2,1:10.0,,J. Lamb makes free throw 1 of 2,42,54
219,2,1:10.0,,J. Lamb makes free throw 2 of 2,42,55
220,2,0:57.0,Z. LaVine misses 3-pt jump shot from 29 ft,,42,55
221,2,0:56.0,,Defensive rebound by Team,42,55
222,2,0:47.0,,J. Lamb misses 3-pt jump shot from 28 ft,42,55
223,2,0:43.0,Defensive rebound by Team,,42,55
224,2,0:35.0,Offensive foul by W. Carter (drawn by J. Lamb),,42,55
225,2,0:35.0,Turnover by W. Carter (offensive foul),,42,55
226,2,0:29.0,,M. Brogdon misses 3-pt jump shot from 28 ft,42,55
227,2,0:27.0,Defensive rebound by Z. LaVine,,42,55
228,2,0:09.0,Z. LaVine misses 2-pt layup from 1 ft,,42,55
229,2,0:06.0,Offensive rebound by W. Carter,,42,55
230,2,0:02.0,Turnover by Z. LaVine (traveling),,42,55
231,3,11:43.0,,Turnover by J. Lamb (traveling),42,55
232,3,11:33.0,T. Satoranský makes 2-pt jump shot from 10 ft,,44,55
233,3,11:21.0,,G. Bitadze misses 2-pt jump shot from 20 ft,44,55
234,3,11:16.0,,Offensive rebound by J. Sampson,44,55
235,3,11:11.0,,T. Warren makes 2-pt jump shot from 8 ft (assist by M. Brogdon),44,57
236,3,11:01.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,47,57
237,3,10:49.0,,M. Brogdon makes 2-pt layup from 1 ft,47,59
238,3,10:33.0,Turnover by O. Porter (bad pass; steal by T. Warren),,47,59
239,3,10:18.0,,T. Warren makes 2-pt jump shot from 10 ft (assist by M. Brogdon),47,61
240,3,9:58.0,O. Porter misses 2-pt jump shot from 19 ft,,47,61
241,3,9:55.0,,Defensive rebound by J. Sampson,47,61
242,3,9:38.0,,M. Brogdon makes 2-pt layup from 2 ft,47,63
243,3,9:22.0,L. Markkanen misses 2-pt jump shot from 5 ft (block by G. Bitadze),,47,63
244,3,9:21.0,Offensive rebound by Team,,47,63
245,3,9:15.0,Turnover by L. Markkanen (lost ball; steal by M. Brogdon),,47,63
246,3,9:01.0,,Turnover by G. Bitadze (lost ball; steal by T. Satoranský),47,63
247,3,8:56.0,Z. LaVine makes 2-pt layup from 2 ft,,49,63
248,3,8:38.0,,Turnover by M. Brogdon (step out of bounds),49,63
249,3,8:28.0,Z. LaVine makes 3-pt jump shot from 29 ft (assist by W. Carter),,52,63
250,3,8:05.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by T. Warren),52,65
251,3,7:56.0,Z. LaVine misses 2-pt layup from 2 ft,,52,65
252,3,7:53.0,,Defensive rebound by G. Bitadze,52,65
253,3,7:48.0,,M. Brogdon misses 2-pt layup from 4 ft,52,65
254,3,7:45.0,Defensive rebound by T. Satoranský,,52,65
255,3,7:42.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by T. Satoranský),,54,65
256,3,7:42.0,Shooting foul by G. Bitadze (drawn by L. Markkanen),,54,65
257,3,7:42.0,,T. Leaf enters the game for G. Bitadze,54,65
258,3,7:42.0,L. Markkanen misses free throw 1 of 1,,54,65
259,3,7:40.0,,Defensive rebound by J. Lamb,54,65
260,3,7:24.0,,J. Lamb misses 2-pt jump shot from 11 ft,54,65
261,3,7:22.0,Defensive rebound by T. Satoranský,,54,65
262,3,7:18.0,W. Carter makes 2-pt layup from 2 ft (assist by T. Satoranský),,56,65
263,3,7:11.0,,Indiana full timeout,56,65
264,3,7:11.0,T. Young enters the game for L. Markkanen,,56,65
265,3,6:55.0,,T. Leaf makes 2-pt layup from 3 ft (assist by J. Lamb),56,67
266,3,6:41.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by T. Satoranský),,58,67
267,3,6:23.0,,J. Sampson misses 2-pt jump shot from 4 ft,58,67
268,3,6:19.0,,Offensive rebound by T. Leaf,58,67
269,3,6:19.0,,T. Leaf makes 2-pt layup from 1 ft,58,69
270,3,6:10.0,T. Young misses 2-pt layup from 3 ft (block by J. Lamb),,58,69
271,3,6:07.0,,Defensive rebound by T. Leaf,58,69
272,3,5:55.0,,Offensive foul by T. Warren (drawn by Z. LaVine),58,69
273,3,5:55.0,,Turnover by T. Warren (offensive foul),58,69
274,3,5:55.0,K. Dunn enters the game for W. Carter,,58,69
275,3,5:55.0,L. Kornet enters the game for O. Porter,,58,69
276,3,5:55.0,C. White enters the game for T. Satoranský,,58,69
277,3,5:55.0,,J. Holiday enters the game for J. Sampson,58,69
278,3,5:44.0,Personal foul by J. Lamb (drawn by Z. LaVine),,58,69
279,3,5:30.0,C. White misses 3-pt jump shot from 24 ft,,58,69
280,3,5:28.0,,Defensive rebound by T. Leaf,58,69
281,3,5:13.0,,T. Warren misses 3-pt jump shot from 23 ft,58,69
282,3,5:10.0,Defensive rebound by C. White,,58,69
283,3,5:05.0,C. White misses 2-pt layup from 1 ft (block by T. Leaf),,58,69
284,3,5:02.0,,Defensive rebound by J. Lamb,58,69
285,3,5:00.0,,T. Warren makes 2-pt layup from 1 ft (assist by J. Lamb),58,71
286,3,4:40.0,Shooting foul by J. Lamb (drawn by Z. LaVine),,58,71
287,3,4:40.0,Z. LaVine makes free throw 1 of 2,,59,71
288,3,4:40.0,,T. McConnell enters the game for J. Lamb,59,71
289,3,4:40.0,Z. LaVine misses free throw 2 of 2,,59,71
290,3,4:38.0,,Defensive rebound by J. Holiday,59,71
291,3,4:23.0,,T. Leaf misses 2-pt jump shot from 10 ft,59,71
292,3,4:20.0,,Offensive rebound by T. Leaf,59,71
293,3,4:20.0,,T. Leaf misses 2-pt layup from 1 ft,59,71
294,3,4:20.0,,Offensive rebound by T. Leaf,59,71
295,3,4:18.0,,T. Leaf misses 2-pt jump shot from 1 ft,59,71
296,3,4:16.0,Defensive rebound by Z. LaVine,,59,71
297,3,4:16.0,,A. Holiday enters the game for M. Brogdon,59,71
298,3,3:55.0,T. Young misses 3-pt jump shot from 28 ft,,59,71
299,3,3:52.0,Offensive rebound by Z. LaVine,,59,71
300,3,3:51.0,Z. LaVine misses 2-pt layup from 2 ft,,59,71
301,3,3:50.0,Offensive rebound by L. Kornet,,59,71
302,3,3:50.0,Shooting foul by T. Leaf (drawn by L. Kornet),,59,71
303,3,3:50.0,L. Kornet makes free throw 1 of 2,,60,71
304,3,3:50.0,R. Arcidiacono enters the game for Z. LaVine,,60,71
305,3,3:50.0,L. Kornet makes free throw 2 of 2,,61,71
306,3,3:41.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by T. McConnell),61,74
307,3,3:27.0,L. Kornet makes 3-pt jump shot from 28 ft (assist by R. Arcidiacono),,64,74
308,3,3:07.0,,T. Leaf makes 2-pt layup from 2 ft (assist by T. Warren),64,76
309,3,2:52.0,K. Dunn makes 2-pt layup from 1 ft (assist by C. White),,66,76
310,3,2:37.0,,A. Holiday misses 3-pt jump shot from 28 ft,66,76
311,3,2:33.0,,Offensive rebound by T. Leaf,66,76
312,3,2:31.0,,A. Holiday makes 3-pt jump shot from 27 ft (assist by T. Leaf),66,79
313,3,2:23.0,T. Young makes 2-pt layup from 1 ft (assist by K. Dunn),,68,79
314,3,2:08.0,,Turnover by T. Leaf (bad pass; steal by K. Dunn),68,79
315,3,2:04.0,L. Kornet misses 3-pt jump shot from 26 ft,,68,79
316,3,2:01.0,,Defensive rebound by A. Holiday,68,79
317,3,1:57.0,,Turnover by A. Holiday (lost ball; steal by T. Young),68,79
318,3,1:53.0,T. Young makes 2-pt layup from 2 ft (assist by K. Dunn),,70,79
319,3,1:33.0,,T. Leaf makes 3-pt jump shot from 27 ft (assist by T. McConnell),70,82
320,3,1:20.0,L. Kornet makes 2-pt dunk from 2 ft (assist by K. Dunn),,72,82
321,3,0:57.0,,T. Warren misses 2-pt layup from 1 ft,72,82
322,3,0:56.0,,Offensive rebound by T. Warren,72,82
323,3,0:56.0,,T. Warren makes 2-pt layup from 1 ft,72,84
324,3,0:56.0,,Shooting foul by R. Arcidiacono (drawn by T. Warren),72,84
325,3,0:56.0,Chicago full timeout,,72,84
326,3,0:56.0,L. Markkanen enters the game for L. Kornet,,72,84
327,3,0:56.0,,J. Sampson enters the game for T. Leaf,72,84
328,3,0:56.0,,T. Warren misses free throw 1 of 1,72,84
329,3,0:55.0,Defensive rebound by T. Young,,72,84
330,3,0:45.0,T. Young makes 2-pt layup from 2 ft (assist by K. Dunn),,74,84
331,3,0:32.0,,J. Holiday misses 2-pt jump shot from 18 ft,74,84
332,3,0:30.0,Defensive rebound by L. Markkanen,,74,84
333,3,0:28.0,Turnover by L. Markkanen (bad pass),,74,84
334,3,0:06.0,,T. Warren makes 2-pt jump shot from 8 ft (assist by A. Holiday),74,86
335,4,11:46.0,Offensive foul by W. Carter (drawn by D. McDermott),,74,86
336,4,11:46.0,Turnover by W. Carter (offensive foul),,74,86
337,4,11:39.0,,Offensive foul by J. Sampson (drawn by L. Markkanen),74,86
338,4,11:39.0,,Turnover by J. Sampson (offensive foul),74,86
339,4,11:32.0,C. White misses 2-pt jump shot from 17 ft,,74,86
340,4,11:31.0,Offensive rebound by Team,,74,86
341,4,11:31.0,,Loose ball foul by D. McDermott (drawn by W. Carter),74,86
342,4,11:25.0,W. Carter makes 2-pt layup from 3 ft (assist by C. White),,76,86
343,4,11:08.0,,A. Holiday misses 2-pt jump shot from 17 ft,76,86
344,4,11:05.0,Defensive rebound by K. Dunn,,76,86
345,4,10:58.0,K. Dunn misses 2-pt jump shot from 9 ft,,76,86
346,4,10:54.0,,Defensive rebound by T. McConnell,76,86
347,4,10:47.0,,D. McDermott misses 3-pt jump shot from 23 ft,76,86
348,4,10:43.0,Defensive rebound by L. Markkanen,,76,86
349,4,10:39.0,Personal foul by J. Holiday (drawn by L. Markkanen),,76,86
350,4,10:37.0,Personal foul by A. Holiday (drawn by L. Markkanen),,76,86
351,4,10:37.0,,Indiana full timeout,76,86
352,4,10:37.0,,Instant Replay (Challenge: Stands),76,86
353,4,10:37.0,,G. Bitadze enters the game for J. Sampson,76,86
354,4,10:24.0,Turnover by C. White (traveling),,76,86
355,4,10:08.0,,J. Holiday misses 3-pt jump shot from 24 ft,76,86
356,4,10:04.0,Defensive rebound by W. Carter,,76,86
357,4,9:44.0,L. Markkanen misses 2-pt layup from 2 ft,,76,86
358,4,9:42.0,,Defensive rebound by G. Bitadze,76,86
359,4,9:39.0,,T. McConnell makes 2-pt layup from 2 ft (assist by G. Bitadze),76,88
360,4,9:34.0,Turnover by K. Dunn (bad pass; steal by T. McConnell),,76,88
361,4,9:31.0,,D. McDermott misses 3-pt jump shot from 28 ft,76,88
362,4,9:29.0,Defensive rebound by R. Arcidiacono,,76,88
363,4,9:18.0,Shooting foul by J. Holiday (drawn by L. Markkanen),,76,88
364,4,9:18.0,L. Markkanen makes free throw 1 of 2,,77,88
365,4,9:18.0,L. Markkanen makes free throw 2 of 2,,78,88
366,4,8:57.0,,A. Holiday makes 2-pt layup from 2 ft,78,90
367,4,8:46.0,Personal foul by D. McDermott (drawn by W. Carter),,78,90
368,4,8:46.0,W. Carter misses free throw 1 of 2,,78,90
369,4,8:46.0,Offensive rebound by Team,,78,90
370,4,8:46.0,T. Young enters the game for L. Markkanen,,78,90
371,4,8:46.0,W. Carter misses free throw 2 of 2,,78,90
372,4,8:45.0,,Defensive rebound by D. McDermott,78,90
373,4,8:34.0,,T. McConnell misses 2-pt jump shot from 5 ft,78,90
374,4,8:31.0,Defensive rebound by W. Carter,,78,90
375,4,8:25.0,R. Arcidiacono makes 3-pt jump shot from 23 ft (assist by K. Dunn),,81,90
376,4,8:07.0,,A. Holiday makes 3-pt jump shot from 28 ft,81,93
377,4,7:50.0,W. Carter misses 2-pt layup from 2 ft (block by G. Bitadze),,81,93
378,4,7:49.0,Offensive rebound by Team,,81,93
379,4,7:49.0,Z. LaVine enters the game for K. Dunn,,81,93
