,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,HOUSTON_ACTION,BROOKLYN_SCORE,HOUSTON_SCORE
86,1,2:19.0,,Defensive rebound by Team,18,35
87,1,2:19.0,Loose ball foul by D. Jordan (drawn by I. Hartenstein),,18,35
88,1,2:19.0,,R. Westbrook enters the game for J. Harden,18,35
89,1,2:06.0,,R. Westbrook makes 2-pt jump shot from 18 ft,18,37
90,1,1:44.0,Turnover by R. Kurucs (out of bounds lost ball),,18,37
91,1,1:34.0,,I. Hartenstein makes 2-pt layup from 2 ft (assist by R. Westbrook),18,39
92,1,1:16.0,W. Chandler makes 2-pt jump shot from 7 ft,,20,39
93,1,1:01.0,,B. McLemore makes 3-pt jump shot from 27 ft (assist by A. Rivers),20,42
94,1,1:01.0,T. Prince enters the game for W. Chandler,,20,42
95,1,0:50.0,G. Temple misses 3-pt jump shot from 23 ft,,20,42
96,1,0:48.0,,Defensive rebound by I. Hartenstein,20,42
97,1,0:29.0,,R. Westbrook misses 2-pt jump shot from 19 ft,20,42
98,1,0:28.0,,Offensive rebound by I. Hartenstein,20,42
99,1,0:19.0,,A. Rivers misses 3-pt jump shot from 28 ft,20,42
100,1,0:18.0,Defensive rebound by D. Jordan,,20,42
101,1,0:00.0,T. Prince misses 2-pt jump shot from 13 ft,,20,42
102,1,0:00.0,Offensive rebound by Team,,20,42
103,2,11:47.0,,Turnover by R. Westbrook (lost ball; steal by G. Temple),20,42
104,2,11:42.0,T. Prince misses 2-pt layup from 1 ft,,20,42
105,2,11:39.0,,Defensive rebound by I. Hartenstein,20,42
106,2,11:27.0,,R. Westbrook misses 2-pt jump shot from 20 ft,20,42
107,2,11:25.0,,Offensive rebound by I. Hartenstein,20,42
108,2,11:22.0,,R. Westbrook misses 2-pt layup from 2 ft,20,42
109,2,11:22.0,Defensive rebound by T. Prince,,20,42
110,2,11:13.0,T. Prince makes 3-pt jump shot from 27 ft (assist by G. Temple),,23,42
111,2,11:01.0,,R. Westbrook misses 2-pt layup from 2 ft,23,42
112,2,11:00.0,,Offensive rebound by I. Hartenstein,23,42
113,2,11:00.0,,I. Hartenstein makes 2-pt dunk at rim,23,44
114,2,10:47.0,Turnover by G. Temple (lost ball; steal by I. Hartenstein),,23,44
115,2,10:43.0,,R. Westbrook misses 2-pt layup from 3 ft (block by G. Temple),23,44
116,2,10:43.0,,Offensive rebound by Team,23,44
117,2,10:36.0,,R. Westbrook misses 2-pt jump shot from 14 ft,23,44
118,2,10:35.0,Defensive rebound by D. Jordan,,23,44
119,2,10:31.0,G. Temple makes 2-pt layup from 2 ft,,25,44
120,2,10:19.0,,Personal foul by R. Kurucs (drawn by B. McLemore),25,44
121,2,10:19.0,,T. Chandler enters the game for I. Hartenstein,25,44
122,2,10:06.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by B. McLemore),25,47
123,2,9:54.0,T. Prince misses 3-pt jump shot from 26 ft,,25,47
124,2,9:54.0,,Defensive rebound by B. McLemore,25,47
125,2,9:39.0,,A. Rivers misses 3-pt jump shot from 27 ft,25,47
126,2,9:36.0,Defensive rebound by T. Luwawu-Cabarrot,,25,47
127,2,9:24.0,Turnover by R. Kurucs (bad pass; steal by R. Westbrook),,25,47
128,2,9:21.0,,Personal foul by R. Kurucs (drawn by A. Rivers),25,47
129,2,9:21.0,,D. House enters the game for B. McLemore,25,47
130,2,9:15.0,,R. Westbrook misses 2-pt jump shot from 16 ft,25,47
131,2,9:14.0,Defensive rebound by D. Jordan,,25,47
132,2,9:08.0,Personal foul by A. Rivers (drawn by T. Luwawu-Cabarrot),,25,47
133,2,9:01.0,G. Temple misses 2-pt jump shot from 20 ft,,25,47
134,2,8:59.0,,Defensive rebound by R. Westbrook,25,47
135,2,8:54.0,,R. Westbrook misses 2-pt layup from 3 ft,25,47
136,2,8:54.0,Defensive rebound by T. Prince,,25,47
137,2,8:47.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 27 ft (assist by T. Prince),,28,47
138,2,8:34.0,,R. Westbrook misses 2-pt jump shot from 19 ft,28,47
139,2,8:33.0,Defensive rebound by D. Jordan,,28,47
140,2,8:26.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,,28,47
141,2,8:25.0,,Defensive rebound by T. Chandler,28,47
142,2,8:15.0,,R. Westbrook misses 2-pt jump shot from 20 ft,28,47
143,2,8:13.0,Defensive rebound by T. Luwawu-Cabarrot,,28,47
144,2,8:00.0,T. Prince misses 2-pt jump shot from 16 ft,,28,47
145,2,7:58.0,,Defensive rebound by A. Rivers,28,47
146,2,7:52.0,,A. Rivers misses 2-pt jump shot from 12 ft,28,47
147,2,7:51.0,Defensive rebound by T. Luwawu-Cabarrot,,28,47
148,2,7:47.0,R. Kurucs makes 2-pt layup from 2 ft (assist by T. Luwawu-Cabarrot),,30,47
149,2,7:47.0,,Houston full timeout,30,47
150,2,7:47.0,S. Dinwiddie enters the game for R. Kurucs,,30,47
151,2,7:47.0,J. Harris enters the game for T. Luwawu-Cabarrot,,30,47
152,2,7:47.0,,J. Harden enters the game for A. Rivers,30,47
153,2,7:47.0,,B. McLemore enters the game for R. Westbrook,30,47
154,2,7:31.0,,B. McLemore misses 3-pt jump shot from 26 ft,30,47
155,2,7:31.0,Defensive rebound by T. Prince,,30,47
156,2,7:14.0,S. Dinwiddie misses 2-pt layup from 2 ft,,30,47
157,2,7:09.0,Offensive rebound by D. Jordan,,30,47
158,2,7:09.0,D. Jordan makes 2-pt layup from 1 ft,,32,47
159,2,7:04.0,,J. Harden misses 2-pt layup from 2 ft,32,47
160,2,7:02.0,Defensive rebound by G. Temple,,32,47
161,2,6:57.0,S. Dinwiddie makes 2-pt layup from 1 ft,,34,47
162,2,6:38.0,,T. Chandler makes 2-pt dunk from 1 ft (assist by J. Harden),34,49
163,2,6:16.0,S. Dinwiddie misses 2-pt layup from 3 ft,,34,49
164,2,6:14.0,,Defensive rebound by J. Harden,34,49
165,2,6:00.0,,Turnover by J. Harden (bad pass; steal by J. Harris),34,49
166,2,5:55.0,T. Prince makes 2-pt layup from 2 ft (assist by J. Harris),,36,49
167,2,5:55.0,,I. Hartenstein enters the game for T. Chandler,36,49
168,2,5:40.0,,P. Tucker misses 3-pt jump shot from 23 ft,36,49
169,2,5:35.0,Defensive rebound by Team,,36,49
170,2,5:24.0,T. Prince makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,39,49
171,2,5:09.0,,D. House misses 3-pt jump shot from 23 ft,39,49
172,2,5:08.0,Defensive rebound by T. Prince,,39,49
173,2,4:58.0,Shooting foul by I. Hartenstein (drawn by S. Dinwiddie),,39,49
174,2,4:58.0,S. Dinwiddie makes free throw 1 of 2,,40,49
175,2,4:58.0,S. Dinwiddie misses free throw 2 of 2,,40,49
176,2,4:58.0,,Defensive rebound by J. Harden,40,49
177,2,4:47.0,,B. McLemore misses 3-pt jump shot from 24 ft,40,49
178,2,4:46.0,,Offensive rebound by I. Hartenstein,40,49
179,2,4:40.0,,Shooting foul by D. Jordan (drawn by I. Hartenstein),40,49
180,2,4:40.0,,I. Hartenstein misses free throw 1 of 2,40,49
181,2,4:40.0,,Offensive rebound by Team,40,49
182,2,4:40.0,,I. Hartenstein makes free throw 2 of 2,40,50
183,2,4:27.0,J. Harris misses 2-pt layup from 4 ft (block by D. House),,40,50
184,2,4:27.0,Offensive rebound by Team,,40,50
185,2,4:27.0,J. Allen enters the game for D. Jordan,,40,50
186,2,4:27.0,,R. Westbrook enters the game for B. McLemore,40,50
187,2,4:26.0,Personal foul by I. Hartenstein (drawn by J. Harris),,40,50
188,2,4:20.0,J. Harris makes 2-pt layup from 2 ft (assist by G. Temple),,42,50
189,2,4:05.0,,R. Westbrook makes 2-pt layup from 2 ft,42,52
190,2,3:44.0,G. Temple misses 3-pt jump shot from 25 ft (block by J. Harden),,42,52
191,2,3:44.0,Offensive rebound by Team,,42,52
192,2,3:39.0,J. Harris misses 3-pt jump shot from 26 ft,,42,52
193,2,3:38.0,Offensive rebound by J. Allen,,42,52
194,2,3:38.0,J. Allen misses 2-pt layup from 1 ft,,42,52
195,2,3:36.0,,Defensive rebound by R. Westbrook,42,52
196,2,3:30.0,,I. Hartenstein makes 2-pt dunk from 1 ft (assist by R. Westbrook),42,54
197,2,3:30.0,Brooklyn full timeout,,42,54
198,2,3:30.0,W. Chandler enters the game for T. Prince,,42,54
199,2,3:30.0,T. Luwawu-Cabarrot enters the game for G. Temple,,42,54
200,2,3:14.0,J. Allen makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,44,54
201,2,2:58.0,,P. Tucker misses 3-pt jump shot from 24 ft,44,54
202,2,2:57.0,Defensive rebound by J. Allen,,44,54
203,2,2:52.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,46,54
204,2,2:36.0,,D. House misses 2-pt jump shot from 23 ft (block by J. Harris),46,54
205,2,2:34.0,Defensive rebound by W. Chandler,,46,54
206,2,2:32.0,Shooting foul by R. Westbrook (drawn by J. Allen),,46,54
207,2,2:32.0,J. Allen makes free throw 1 of 2,,47,54
208,2,2:32.0,J. Allen makes free throw 2 of 2,,48,54
209,2,2:21.0,,I. Hartenstein makes 2-pt jump shot from 11 ft (assist by R. Westbrook),48,56
210,2,2:13.0,Personal foul by J. Harden (drawn by J. Allen),,48,56
211,2,2:13.0,J. Allen makes free throw 1 of 2,,49,56
212,2,2:13.0,J. Allen makes free throw 2 of 2,,50,56
213,2,1:59.0,,D. House makes 3-pt jump shot from 22 ft (assist by R. Westbrook),50,59
214,2,1:38.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,50,59
215,2,1:38.0,Offensive rebound by J. Allen,,50,59
216,2,1:25.0,S. Dinwiddie makes 2-pt jump shot from 10 ft,,52,59
217,2,1:12.0,,J. Harden makes 2-pt layup from 2 ft,52,61
218,2,1:01.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,54,61
219,2,0:42.0,,Turnover by P. Tucker (traveling),54,61
220,2,0:34.0,S. Dinwiddie misses 2-pt layup from 2 ft (block by R. Westbrook),,54,61
221,2,0:34.0,Offensive rebound by Team,,54,61
222,2,0:28.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,54,61
223,2,0:28.0,,Defensive rebound by Team,54,61
224,2,0:06.0,,R. Westbrook makes 2-pt dunk from 1 ft,54,63
225,2,0:01.0,Turnover by S. Dinwiddie (out of bounds lost ball),,54,63
226,3,11:43.0,,Turnover by D. House (bad pass; steal by T. Prince),54,63
227,3,11:34.0,Turnover by T. Prince (bad pass),,54,63
228,3,11:19.0,,R. Westbrook misses 2-pt layup from 2 ft,54,63
229,3,11:16.0,,Offensive rebound by R. Westbrook,54,63
230,3,11:12.0,,R. Westbrook misses 3-pt jump shot from 25 ft,54,63
231,3,11:10.0,,Offensive rebound by P. Tucker,54,63
232,3,11:08.0,,P. Tucker makes 2-pt layup at rim,54,65
233,3,10:53.0,Shooting foul by T. Chandler (drawn by S. Dinwiddie),,54,65
234,3,10:53.0,S. Dinwiddie misses free throw 1 of 2,,54,65
235,3,10:53.0,Offensive rebound by Team,,54,65
236,3,10:53.0,S. Dinwiddie misses free throw 2 of 2,,54,65
237,3,10:53.0,,Defensive rebound by T. Chandler,54,65
238,3,10:40.0,,R. Westbrook misses 2-pt layup from 3 ft,54,65
239,3,10:40.0,,Offensive rebound by T. Chandler,54,65
240,3,10:40.0,,Shooting foul by T. Prince (drawn by T. Chandler),54,65
241,3,10:40.0,Technical foul by R. Westbrook,,54,65
242,3,10:40.0,S. Dinwiddie misses technical free throw,,54,65
243,3,10:40.0,,Defensive rebound by Team,54,65
244,3,10:40.0,,T. Chandler misses free throw 1 of 2,54,65
245,3,10:40.0,,Offensive rebound by Team,54,65
246,3,10:40.0,,T. Chandler misses free throw 2 of 2,54,65
247,3,10:40.0,,Offensive rebound by D. House,54,65
248,3,10:35.0,,J. Harden makes 2-pt jump shot from 7 ft,54,67
249,3,10:35.0,,Shooting foul by J. Harris (drawn by J. Harden),54,67
250,3,10:35.0,,J. Harden makes free throw 1 of 1,54,68
251,3,10:17.0,J. Harris misses 2-pt layup from 1 ft (block by T. Chandler),,54,68
252,3,10:15.0,,Defensive rebound by T. Chandler,54,68
253,3,10:09.0,,J. Harden makes 3-pt jump shot from 26 ft,54,71
254,3,9:58.0,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),,56,71
255,3,9:38.0,,D. House misses 3-pt jump shot from 23 ft,56,71
256,3,9:38.0,Defensive rebound by J. Allen,,56,71
257,3,9:32.0,J. Harris misses 2-pt layup from 1 ft (block by J. Harden),,56,71
258,3,9:31.0,Offensive rebound by Team,,56,71
259,3,9:20.0,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),,58,71
260,3,9:07.0,,D. House misses 3-pt jump shot from 24 ft,58,71
261,3,9:07.0,Defensive rebound by J. Allen,,58,71
262,3,9:01.0,J. Harris misses 2-pt layup from 1 ft,,58,71
263,3,8:59.0,,Defensive rebound by P. Tucker,58,71
264,3,8:47.0,,Turnover by J. Harden (bad pass; steal by J. Allen),58,71
265,3,8:41.0,G. Temple misses 2-pt layup from 1 ft,,58,71
266,3,8:39.0,,Defensive rebound by R. Westbrook,58,71
267,3,8:35.0,,J. Harden makes 2-pt layup at rim (assist by R. Westbrook),58,73
268,3,8:27.0,G. Temple misses 3-pt jump shot from 24 ft,,58,73
269,3,8:27.0,,Defensive rebound by R. Westbrook,58,73
270,3,8:16.0,,J. Harden misses 3-pt jump shot from 29 ft,58,73
271,3,8:16.0,Defensive rebound by T. Prince,,58,73
272,3,8:09.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,58,73
273,3,8:07.0,,Defensive rebound by R. Westbrook,58,73
274,3,7:51.0,,D. House makes 3-pt jump shot from 25 ft (assist by R. Westbrook),58,76
275,3,7:51.0,Brooklyn full timeout,,58,76
276,3,7:51.0,,I. Hartenstein enters the game for T. Chandler,58,76
277,3,7:38.0,J. Harris makes 2-pt jump shot from 22 ft (assist by G. Temple),,60,76
278,3,7:23.0,,J. Harden misses 2-pt jump shot from 10 ft,60,76
279,3,7:20.0,,Offensive rebound by J. Harden,60,76
280,3,7:18.0,,P. Tucker misses 3-pt jump shot from 24 ft,60,76
281,3,7:18.0,Defensive rebound by G. Temple,,60,76
282,3,7:10.0,Turnover by J. Harris (bad pass),,60,76
283,3,7:02.0,,D. House misses 3-pt jump shot from 23 ft,60,76
284,3,6:59.0,,Offensive rebound by P. Tucker,60,76
285,3,6:59.0,,Turnover by P. Tucker (bad pass),60,76
286,3,6:40.0,T. Prince makes 2-pt layup from 1 ft,,62,76
287,3,6:28.0,,Turnover by I. Hartenstein (out of bounds lost ball),62,76
288,3,6:28.0,W. Chandler enters the game for T. Prince,,62,76
289,3,6:28.0,T. Luwawu-Cabarrot enters the game for G. Temple,,62,76
290,3,6:28.0,,B. McLemore enters the game for P. Tucker,62,76
291,3,6:08.0,S. Dinwiddie misses 2-pt jump shot from 20 ft,,62,76
292,3,6:08.0,,Defensive rebound by J. Harden,62,76
293,3,5:59.0,,Turnover by J. Harden (out of bounds lost ball),62,76
294,3,5:59.0,,A. Rivers enters the game for R. Westbrook,62,76
295,3,5:47.0,J. Harris misses 2-pt jump shot from 19 ft,,62,76
296,3,5:44.0,,Defensive rebound by B. McLemore,62,76
297,3,5:31.0,,J. Harden misses 2-pt jump shot from 6 ft (block by J. Allen),62,76
298,3,5:28.0,Defensive rebound by J. Allen,,62,76
299,3,5:21.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,65,76
300,3,4:57.0,,D. House makes 2-pt layup from 1 ft (assist by I. Hartenstein),65,78
301,3,4:53.0,Shooting foul by A. Rivers (drawn by S. Dinwiddie),,65,78
302,3,4:53.0,S. Dinwiddie makes free throw 1 of 2,,66,78
303,3,4:53.0,D. Jordan enters the game for J. Allen,,66,78
304,3,4:53.0,R. Kurucs enters the game for J. Harris,,66,78
305,3,4:53.0,S. Dinwiddie makes free throw 2 of 2,,67,78
306,3,4:44.0,,J. Harden makes 3-pt jump shot from 28 ft,67,81
307,3,4:24.0,W. Chandler misses 3-pt jump shot from 28 ft,,67,81
308,3,4:24.0,,Defensive rebound by I. Hartenstein,67,81
309,3,4:18.0,,Turnover by B. McLemore (lost ball; steal by W. Chandler),67,81
310,3,4:11.0,S. Dinwiddie makes 2-pt layup from 1 ft (assist by T. Luwawu-Cabarrot),,69,81
311,3,3:54.0,,Personal foul by S. Dinwiddie (drawn by J. Harden),69,81
312,3,3:54.0,T. Pinson enters the game for S. Dinwiddie,,69,81
313,3,3:44.0,,A. Rivers makes 3-pt jump shot from 25 ft,69,84
314,3,3:21.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by R. Kurucs),,72,84
315,3,2:58.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by J. Harden),72,87
316,3,2:39.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by D. House),,72,87
317,3,2:28.0,,J. Harden misses 3-pt jump shot from 28 ft,72,87
318,3,2:26.0,Defensive rebound by Team,,72,87
319,3,2:26.0,,Houston full timeout,72,87
320,3,2:26.0,,R. Westbrook enters the game for J. Harden,72,87
321,3,2:15.0,T. Pinson misses 3-pt jump shot from 27 ft,,72,87
322,3,2:14.0,,Defensive rebound by D. House,72,87
323,3,2:03.0,,Def 3 sec tech foul by Team,72,87
324,3,2:03.0,,R. Westbrook makes technical free throw,72,88
325,3,1:56.0,,R. Westbrook misses 2-pt jump shot from 19 ft,72,88
326,3,1:55.0,Defensive rebound by T. Luwawu-Cabarrot,,72,88
327,3,1:46.0,T. Pinson misses 2-pt jump shot from 8 ft,,72,88
328,3,1:44.0,,Defensive rebound by I. Hartenstein,72,88
329,3,1:39.0,,D. House misses 3-pt jump shot from 23 ft,72,88
330,3,1:37.0,Defensive rebound by D. Jordan,,72,88
331,3,1:34.0,T. Pinson makes 2-pt layup from 2 ft,,74,88
332,3,1:18.0,,A. Rivers misses 3-pt jump shot from 28 ft,74,88
333,3,1:18.0,Defensive rebound by W. Chandler,,74,88
334,3,1:07.0,W. Chandler misses 2-pt layup from 6 ft,,74,88
335,3,1:04.0,Offensive rebound by D. Jordan,,74,88
336,3,1:04.0,D. Jordan makes 2-pt dunk at rim,,76,88
337,3,0:46.0,,B. McLemore misses 3-pt jump shot from 23 ft,76,88
338,3,0:46.0,Defensive rebound by D. Jordan,,76,88
339,3,0:40.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,76,88
340,3,0:38.0,Offensive rebound by T. Luwawu-Cabarrot,,76,88
341,3,0:33.0,T. Pinson misses 3-pt jump shot from 28 ft,,76,88
342,3,0:33.0,,Defensive rebound by I. Hartenstein,76,88
343,3,0:21.0,,A. Rivers misses 2-pt layup from 2 ft,76,88
344,3,0:19.0,,Offensive rebound by I. Hartenstein,76,88
345,3,0:18.0,,I. Hartenstein misses 2-pt layup from 1 ft,76,88
346,3,0:17.0,Defensive rebound by D. Jordan,,76,88
347,3,0:00.0,R. Kurucs makes 3-pt jump shot from 26 ft (assist by T. Pinson),,79,88
348,3,0:00.0,Instant Replay (Request: Ruling Stands),,79,88
349,4,11:38.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,79,88
350,4,11:37.0,Offensive rebound by R. Kurucs,,79,88
351,4,11:30.0,W. Chandler makes 2-pt jump shot from 4 ft (assist by T. Luwawu-Cabarrot),,81,88
352,4,11:13.0,,P. Tucker misses 3-pt jump shot from 23 ft,81,88
353,4,11:12.0,,Offensive rebound by I. Hartenstein,81,88
354,4,11:12.0,,I. Hartenstein misses 2-pt layup from 1 ft,81,88
355,4,11:12.0,Defensive rebound by Team,,81,88
356,4,11:12.0,,Violation by Team (kicked ball),81,88
357,4,10:54.0,T. Pinson makes 3-pt jump shot from 27 ft,,84,88
358,4,10:31.0,,I. Hartenstein misses 2-pt jump shot from 10 ft,84,88
359,4,10:29.0,Defensive rebound by T. Luwawu-Cabarrot,,84,88
360,4,10:26.0,T. Pinson makes 2-pt layup from 2 ft,,86,88
361,4,10:26.0,,Violation by Team (def goaltending),86,88
362,4,10:17.0,,Turnover by P. Tucker (traveling),86,88
363,4,10:04.0,T. Pinson misses 3-pt jump shot from 27 ft,,86,88
364,4,10:03.0,,Defensive rebound by I. Hartenstein,86,88
365,4,9:57.0,,Turnover by I. Hartenstein (bad pass; steal by T. Luwawu-Cabarrot),86,88
366,4,9:49.0,Shooting foul by I. Hartenstein (drawn by T. Luwawu-Cabarrot),,86,88
367,4,9:49.0,T. Luwawu-Cabarrot misses free throw 1 of 2,,86,88
368,4,9:49.0,Offensive rebound by Team,,86,88
369,4,9:49.0,,D. House enters the game for I. Hartenstein,86,88
370,4,9:49.0,T. Luwawu-Cabarrot misses free throw 2 of 2,,86,88
371,4,9:49.0,Offensive rebound by D. Jordan,,86,88
372,4,9:46.0,D. Jordan misses 2-pt layup at rim,,86,88
373,4,9:46.0,,Defensive rebound by Team,86,88
374,4,9:36.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Harden),86,88
375,4,9:36.0,,J. Harden makes free throw 1 of 2,86,89
376,4,9:36.0,,J. Harden misses free throw 2 of 2,86,89
377,4,9:36.0,Defensive rebound by D. Jordan,,86,89
378,4,9:17.0,Shooting foul by P. Tucker (drawn by T. Pinson),,86,89
379,4,9:17.0,T. Pinson makes free throw 1 of 2,,87,89
