,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
40,1,7:41.0,Defensive rebound by M. Gasol,,1,12
41,1,7:38.0,Shooting foul by E. Bledsoe (drawn by K. Lowry),,1,12
42,1,7:38.0,K. Lowry makes free throw 1 of 2,,2,12
43,1,7:38.0,,G. Hill enters the game for E. Bledsoe,2,12
44,1,7:38.0,K. Lowry makes free throw 2 of 2,,3,12
45,1,7:32.0,,Milwaukee full timeout,3,12
46,1,7:22.0,,B. Lopez misses 3-pt jump shot from 27 ft,3,12
47,1,7:19.0,Defensive rebound by M. Gasol,,3,12
48,1,7:06.0,P. Siakam misses 2-pt jump shot from 15 ft,,3,12
49,1,6:58.0,,Defensive rebound by B. Lopez,3,12
50,1,6:55.0,,K. Middleton misses 3-pt jump shot from 29 ft,3,12
51,1,6:51.0,Defensive rebound by M. Gasol,,3,12
52,1,6:48.0,K. Lowry makes 3-pt jump shot from 28 ft,,6,12
53,1,6:24.0,,B. Lopez makes 2-pt jump shot from 11 ft (assist by G. Antetokounmpo),6,14
54,1,6:02.0,P. Siakam misses 3-pt jump shot from 26 ft,,6,14
55,1,5:59.0,,Defensive rebound by G. Hill,6,14
56,1,5:54.0,,Personal foul by P. Siakam (drawn by G. Antetokounmpo),6,14
57,1,5:54.0,N. Powell enters the game for P. Siakam,,6,14
58,1,5:54.0,,D. DiVincenzo enters the game for W. Matthews,6,14
59,1,5:53.0,Violation by Team (delay of game),,6,14
60,1,5:36.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),6,17
61,1,5:28.0,Personal foul by D. DiVincenzo (drawn by F. VanVleet),,6,17
62,1,5:28.0,F. VanVleet makes free throw 1 of 2,,7,17
63,1,5:28.0,,E. İlyasova enters the game for G. Antetokounmpo,7,17
64,1,5:28.0,,R. Lopez enters the game for B. Lopez,7,17
65,1,5:28.0,F. VanVleet makes free throw 2 of 2,,8,17
66,1,5:14.0,,K. Middleton makes 2-pt jump shot from 12 ft (assist by R. Lopez),8,19
67,1,5:09.0,K. Lowry makes 3-pt jump shot from 28 ft,,11,19
68,1,4:50.0,,R. Lopez misses 2-pt hook shot from 8 ft,11,19
69,1,4:47.0,Defensive rebound by N. Powell,,11,19
70,1,4:41.0,M. Gasol misses 3-pt jump shot from 28 ft,,11,19
71,1,4:37.0,,Defensive rebound by K. Middleton,11,19
72,1,4:32.0,,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by K. Middleton),11,22
73,1,4:15.0,Turnover by K. Lowry (bad pass; steal by D. DiVincenzo),,11,22
74,1,4:10.0,,G. Hill makes 2-pt layup from 2 ft (assist by K. Middleton),11,24
75,1,4:10.0,Toronto full timeout,,11,24
76,1,4:10.0,C. Boucher enters the game for O. Anunoby,,11,24
77,1,4:10.0,S. Ibaka enters the game for M. Gasol,,11,24
78,1,4:10.0,M. Thomas enters the game for F. VanVleet,,11,24
79,1,4:10.0,,S. Brown enters the game for K. Middleton,11,24
80,1,3:52.0,S. Ibaka misses 2-pt jump shot from 15 ft,,11,24
81,1,3:49.0,,Defensive rebound by S. Brown,11,24
82,1,3:26.0,,R. Lopez makes 2-pt hook shot from 6 ft,11,26
83,1,3:15.0,K. Lowry misses 3-pt jump shot from 27 ft,,11,26
84,1,3:12.0,,Defensive rebound by R. Lopez,11,26
85,1,3:04.0,,R. Lopez misses 2-pt hook shot from 8 ft (block by S. Ibaka),11,26
86,1,3:04.0,Defensive rebound by Team,,11,26
87,1,3:04.0,,Loose ball foul by R. Lopez (drawn by S. Ibaka),11,26
88,1,3:04.0,S. Ibaka misses free throw 1 of 2,,11,26
89,1,3:04.0,Offensive rebound by Team,,11,26
90,1,3:04.0,S. Ibaka makes free throw 2 of 2,,12,26
91,1,2:46.0,,G. Hill misses 2-pt jump shot from 18 ft,12,26
92,1,2:43.0,,Offensive rebound by S. Brown,12,26
93,1,2:39.0,,Shooting foul by S. Ibaka (drawn by E. İlyasova),12,26
94,1,2:39.0,,E. İlyasova makes free throw 1 of 2,12,27
95,1,2:39.0,,E. İlyasova makes free throw 2 of 2,12,28
96,1,2:30.0,M. Thomas makes 3-pt jump shot from 27 ft (assist by K. Lowry),,15,28
97,1,2:16.0,,D. DiVincenzo makes 3-pt jump shot from 28 ft (assist by E. İlyasova),15,31
98,1,2:04.0,Turnover by K. Lowry (bad pass),,15,31
99,1,2:04.0,F. VanVleet enters the game for K. Lowry,,15,31
100,1,1:46.0,,E. İlyasova misses 2-pt jump shot from 11 ft,15,31
101,1,1:43.0,Defensive rebound by N. Powell,,15,31
102,1,1:41.0,Turnover by N. Powell (traveling),,15,31
103,1,1:24.0,,S. Brown makes 3-pt jump shot from 27 ft (assist by G. Hill),15,34
104,1,1:00.0,S. Ibaka misses 2-pt jump shot from 13 ft,,15,34
105,1,0:55.0,Offensive rebound by C. Boucher,,15,34
106,1,0:52.0,M. Thomas misses 3-pt jump shot from 28 ft,,15,34
107,1,0:48.0,,Defensive rebound by E. İlyasova,15,34
108,1,0:44.0,,S. Brown misses 2-pt layup from 2 ft (block by S. Ibaka),15,34
109,1,0:40.0,Defensive rebound by F. VanVleet,,15,34
110,1,0:33.0,N. Powell misses 3-pt jump shot from 23 ft,,15,34
111,1,0:30.0,,Defensive rebound by E. İlyasova,15,34
112,1,0:08.0,,R. Lopez misses 3-pt jump shot from 27 ft,15,34
113,1,0:06.0,Defensive rebound by F. VanVleet,,15,34
114,1,0:04.0,Shooting foul by S. Brown (drawn by F. VanVleet),,15,34
115,1,0:04.0,F. VanVleet makes free throw 1 of 2,,16,34
116,1,0:04.0,O. Anunoby enters the game for M. Thomas,,16,34
117,1,0:04.0,,G. Antetokounmpo enters the game for S. Brown,16,34
118,1,0:04.0,,K. Korver enters the game for R. Lopez,16,34
119,1,0:04.0,F. VanVleet makes free throw 2 of 2,,17,34
120,1,0:01.0,,Shooting foul by O. Anunoby (drawn by G. Antetokounmpo),17,34
121,1,0:01.0,,Instant Replay (Request: Ruling Stands),17,34
122,1,0:01.0,,G. Antetokounmpo makes free throw 1 of 2,17,35
123,1,0:01.0,M. Gasol enters the game for C. Boucher,,17,35
124,1,0:01.0,,B. Lopez enters the game for G. Hill,17,35
125,1,0:01.0,,R. Lopez enters the game for K. Korver,17,35
126,1,0:01.0,,G. Antetokounmpo makes free throw 2 of 2,17,36
127,1,0:01.0,,Violation by Team (delay of game),17,36
128,1,0:00.0,N. Powell misses 3-pt jump shot from 61 ft,,17,36
129,1,0:00.0,Offensive rebound by Team,,17,36
130,2,11:43.0,F. VanVleet misses 2-pt jump shot from 16 ft,,17,36
131,2,11:40.0,,Defensive rebound by G. Antetokounmpo,17,36
132,2,11:36.0,,Turnover by B. Lopez (traveling),17,36
133,2,11:19.0,S. Ibaka misses 2-pt jump shot from 19 ft,,17,36
134,2,11:16.0,,Defensive rebound by G. Antetokounmpo,17,36
135,2,11:08.0,,Turnover by W. Matthews (lost ball; steal by O. Anunoby),17,36
136,2,11:01.0,F. VanVleet makes 3-pt jump shot from 29 ft (assist by N. Powell),,20,36
137,2,10:43.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,20,36
138,2,10:40.0,Defensive rebound by N. Powell,,20,36
139,2,10:33.0,S. Ibaka misses 2-pt hook shot from 5 ft,,20,36
140,2,10:30.0,,Defensive rebound by G. Antetokounmpo,20,36
141,2,10:13.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),20,39
142,2,9:58.0,M. Thomas makes 2-pt jump shot from 19 ft (assist by S. Ibaka),,22,39
143,2,9:42.0,,W. Matthews makes 2-pt jump shot from 10 ft (assist by G. Antetokounmpo),22,41
144,2,9:28.0,N. Powell misses 2-pt jump shot from 18 ft,,22,41
145,2,9:22.0,,Defensive rebound by G. Antetokounmpo,22,41
146,2,9:19.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),22,44
147,2,9:06.0,S. Ibaka misses 2-pt jump shot from 16 ft,,22,44
148,2,9:02.0,,Defensive rebound by G. Antetokounmpo,22,44
149,2,8:52.0,,Turnover by W. Matthews (bad pass; steal by N. Powell),22,44
150,2,8:49.0,Shooting foul by K. Korver (drawn by N. Powell),,22,44
151,2,8:49.0,N. Powell makes free throw 1 of 2,,23,44
152,2,8:49.0,,E. Bledsoe enters the game for G. Hill,23,44
153,2,8:49.0,,K. Middleton enters the game for W. Matthews,23,44
154,2,8:49.0,N. Powell misses free throw 2 of 2,,23,44
155,2,8:46.0,,Defensive rebound by B. Lopez,23,44
156,2,8:39.0,,K. Korver misses 3-pt jump shot from 27 ft,23,44
157,2,8:36.0,Defensive rebound by F. VanVleet,,23,44
158,2,8:32.0,Offensive foul by F. VanVleet (drawn by K. Korver),,23,44
159,2,8:32.0,Turnover by F. VanVleet (offensive foul),,23,44
160,2,8:32.0,P. Siakam enters the game for N. Powell,,23,44
161,2,8:16.0,,B. Lopez misses 3-pt jump shot from 24 ft,23,44
162,2,8:16.0,Defensive rebound by P. Siakam,,23,44
163,2,8:03.0,Shooting foul by B. Lopez (drawn by S. Ibaka),,23,44
164,2,8:03.0,S. Ibaka makes free throw 1 of 2,,24,44
165,2,8:03.0,S. Ibaka makes free throw 2 of 2,,25,44
166,2,7:50.0,,G. Antetokounmpo makes 2-pt jump shot from 13 ft (assist by E. Bledsoe),25,46
167,2,7:36.0,P. Siakam misses 2-pt layup from 6 ft,,25,46
168,2,7:33.0,,Defensive rebound by K. Middleton,25,46
169,2,7:30.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),25,48
170,2,7:17.0,Toronto full timeout,,25,48
171,2,7:17.0,M. Gasol enters the game for S. Ibaka,,25,48
172,2,7:17.0,K. Lowry enters the game for M. Thomas,,25,48
173,2,7:09.0,K. Lowry misses 3-pt jump shot from 26 ft,,25,48
174,2,7:08.0,Offensive rebound by Team,,25,48
175,2,7:08.0,,Loose ball foul by K. Korver (drawn by F. VanVleet),25,48
176,2,6:57.0,M. Gasol misses 2-pt jump shot from 17 ft,,25,48
177,2,6:54.0,,Defensive rebound by E. Bledsoe,25,48
178,2,6:45.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),25,51
179,2,6:24.0,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),,27,51
180,2,5:58.0,,B. Lopez misses 3-pt jump shot from 24 ft,27,51
181,2,5:55.0,Defensive rebound by F. VanVleet,,27,51
182,2,5:50.0,M. Gasol makes 3-pt jump shot from 27 ft (assist by F. VanVleet),,30,51
183,2,5:40.0,,Offensive foul by K. Middleton (drawn by K. Lowry),30,51
184,2,5:40.0,,Turnover by K. Middleton (offensive foul),30,51
185,2,5:40.0,,E. İlyasova enters the game for G. Antetokounmpo,30,51
186,2,5:40.0,,R. Lopez enters the game for B. Lopez,30,51
187,2,5:29.0,P. Siakam misses 3-pt jump shot from 27 ft,,30,51
188,2,5:26.0,,Defensive rebound by E. Bledsoe,30,51
189,2,5:21.0,,E. Bledsoe makes 2-pt jump shot from 9 ft,30,53
190,2,5:08.0,P. Siakam misses 2-pt layup from 2 ft,,30,53
191,2,5:05.0,,Defensive rebound by R. Lopez,30,53
192,2,4:59.0,,K. Middleton makes 2-pt layup from 3 ft,30,55
193,2,4:39.0,O. Anunoby makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,33,55
194,2,4:16.0,,E. Bledsoe misses 2-pt jump shot from 13 ft,33,55
195,2,4:14.0,,Offensive rebound by E. Bledsoe,33,55
196,2,4:13.0,,K. Middleton misses 3-pt jump shot from 27 ft,33,55
197,2,4:10.0,Defensive rebound by F. VanVleet,,33,55
198,2,4:06.0,P. Siakam makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,36,55
199,2,3:46.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by E. Bledsoe),36,57
200,2,3:26.0,K. Lowry makes 2-pt jump shot from 14 ft,,38,57
201,2,3:13.0,,K. Korver misses 2-pt jump shot from 14 ft,38,57
202,2,3:10.0,Defensive rebound by P. Siakam,,38,57
203,2,3:02.0,K. Lowry misses 2-pt layup from 2 ft (block by E. İlyasova),,38,57
204,2,2:59.0,,Defensive rebound by E. İlyasova,38,57
205,2,2:56.0,,E. İlyasova misses 3-pt jump shot from 27 ft,38,57
206,2,2:52.0,Defensive rebound by M. Gasol,,38,57
207,2,2:45.0,M. Gasol misses 3-pt jump shot from 28 ft,,38,57
208,2,2:41.0,,Defensive rebound by E. İlyasova,38,57
209,2,2:38.0,,Milwaukee full timeout,38,57
210,2,2:38.0,T. Davis enters the game for O. Anunoby,,38,57
211,2,2:38.0,,G. Antetokounmpo enters the game for E. Bledsoe,38,57
212,2,2:38.0,,D. DiVincenzo enters the game for E. İlyasova,38,57
213,2,2:38.0,,G. Hill enters the game for K. Korver,38,57
214,2,2:31.0,,Shooting foul by M. Gasol (drawn by R. Lopez),38,57
215,2,2:31.0,,R. Lopez makes free throw 1 of 2,38,58
216,2,2:31.0,,R. Lopez makes free throw 2 of 2,38,59
217,2,2:20.0,K. Lowry makes 2-pt layup at rim (assist by M. Gasol),,40,59
218,2,2:07.0,,K. Middleton misses 2-pt jump shot from 11 ft,40,59
219,2,2:04.0,Defensive rebound by F. VanVleet,,40,59
220,2,2:03.0,Shooting foul by G. Hill (drawn by F. VanVleet),,40,59
221,2,2:03.0,F. VanVleet makes free throw 1 of 2,,41,59
222,2,2:03.0,F. VanVleet makes free throw 2 of 2,,42,59
223,2,1:49.0,,G. Antetokounmpo makes 2-pt hook shot from 7 ft (assist by K. Middleton),42,61
224,2,1:37.0,Shooting foul by D. DiVincenzo (drawn by K. Lowry),,42,61
225,2,1:37.0,K. Lowry makes free throw 1 of 3,,43,61
226,2,1:37.0,K. Lowry makes free throw 2 of 3,,44,61
227,2,1:37.0,O. Anunoby enters the game for P. Siakam,,44,61
228,2,1:37.0,,E. İlyasova enters the game for R. Lopez,44,61
229,2,1:37.0,K. Lowry makes free throw 3 of 3,,45,61
230,2,1:21.0,,Turnover by G. Antetokounmpo (bad pass),45,61
231,2,1:02.0,O. Anunoby makes 3-pt jump shot from 23 ft (assist by K. Lowry),,48,61
232,2,0:46.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,48,63
233,2,0:46.0,,S. Brown enters the game for K. Middleton,48,63
234,2,0:31.0,K. Lowry makes 2-pt layup from 1 ft,,50,63
235,2,0:23.0,,S. Brown makes 3-pt jump shot from 24 ft (assist by G. Hill),50,66
236,2,0:00.0,K. Lowry misses 2-pt layup from 4 ft (block by E. İlyasova),,50,66
237,2,0:00.0,,Defensive rebound by D. DiVincenzo,50,66
238,3,11:40.0,M. Gasol makes 2-pt layup from 1 ft (assist by O. Anunoby),,52,66
239,3,11:31.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,52,66
240,3,11:28.0,Defensive rebound by P. Siakam,,52,66
241,3,11:08.0,Turnover by Team (shot clock),,52,66
242,3,10:59.0,,E. Bledsoe makes 2-pt jump shot from 5 ft,52,68
243,3,10:59.0,,Shooting foul by M. Gasol (drawn by E. Bledsoe),52,68
244,3,10:59.0,,E. Bledsoe makes free throw 1 of 1,52,69
245,3,10:50.0,Def 3 sec tech foul by Team,,52,69
246,3,10:50.0,K. Lowry makes technical free throw,,53,69
247,3,10:44.0,O. Anunoby misses 3-pt jump shot from 24 ft,,53,69
248,3,10:41.0,,Defensive rebound by G. Antetokounmpo,53,69
249,3,10:33.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,53,69
250,3,10:29.0,,Offensive rebound by E. Bledsoe,53,69
251,3,10:27.0,,Shooting foul by F. VanVleet (drawn by G. Antetokounmpo),53,69
252,3,10:27.0,,G. Antetokounmpo makes free throw 1 of 2,53,70
253,3,10:27.0,,G. Antetokounmpo makes free throw 2 of 2,53,71
254,3,10:16.0,K. Lowry misses 2-pt layup from 5 ft (block by G. Antetokounmpo),,53,71
255,3,10:13.0,,Defensive rebound by G. Antetokounmpo,53,71
256,3,10:08.0,,D. DiVincenzo misses 3-pt jump shot from 23 ft,53,71
257,3,10:06.0,,Offensive rebound by G. Antetokounmpo,53,71
258,3,10:04.0,,D. DiVincenzo makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),53,73
259,3,10:02.0,Toronto full timeout,,53,73
260,3,9:51.0,K. Lowry makes 2-pt layup from 2 ft,,55,73
261,3,9:51.0,Shooting foul by G. Antetokounmpo (drawn by K. Lowry),,55,73
262,3,9:51.0,K. Lowry makes free throw 1 of 1,,56,73
263,3,9:35.0,,B. Lopez misses 3-pt jump shot from 26 ft,56,73
264,3,9:32.0,Defensive rebound by M. Gasol,,56,73
265,3,9:20.0,M. Gasol makes 3-pt jump shot from 27 ft (assist by O. Anunoby),,59,73
266,3,9:07.0,,K. Middleton makes 2-pt jump shot from 13 ft (assist by B. Lopez),59,75
267,3,8:54.0,P. Siakam makes 2-pt layup from 2 ft (assist by F. VanVleet),,61,75
268,3,8:35.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,61,75
269,3,8:35.0,,Offensive rebound by Team,61,75
270,3,8:35.0,Loose ball foul by P. Siakam (drawn by D. DiVincenzo),,61,75
271,3,8:24.0,,Turnover by G. Antetokounmpo (lost ball; steal by O. Anunoby),61,75
272,3,8:14.0,P. Siakam misses 3-pt jump shot from 27 ft,,61,75
273,3,8:09.0,,Defensive rebound by D. DiVincenzo,61,75
274,3,7:55.0,,B. Lopez misses 2-pt hook shot from 6 ft,61,75
275,3,7:53.0,Defensive rebound by M. Gasol,,61,75
276,3,7:46.0,P. Siakam makes 2-pt layup from 3 ft,,63,75
277,3,7:46.0,,Violation by Team (def goaltending),63,75
278,3,7:28.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,63,77
279,3,7:02.0,F. VanVleet misses 2-pt layup from 5 ft,,63,77
280,3,6:59.0,,Defensive rebound by G. Antetokounmpo,63,77
281,3,6:55.0,,K. Middleton misses 2-pt layup from 2 ft,63,77
282,3,6:53.0,Defensive rebound by P. Siakam,,63,77
283,3,6:42.0,K. Lowry makes 3-pt jump shot from 27 ft,,66,77
284,3,6:23.0,,Shooting foul by M. Gasol (drawn by E. Bledsoe),66,77
285,3,6:23.0,,E. Bledsoe makes free throw 1 of 2,66,78
286,3,6:23.0,,E. İlyasova enters the game for B. Lopez,66,78
287,3,6:23.0,,E. Bledsoe makes free throw 2 of 2,66,79
288,3,6:13.0,K. Lowry makes 3-pt jump shot from 28 ft (assist by O. Anunoby),,69,79
289,3,5:57.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),69,81
290,3,5:46.0,Turnover by K. Lowry (traveling),,69,81
291,3,5:46.0,,S. Brown enters the game for E. Bledsoe,69,81
292,3,5:46.0,,G. Hill enters the game for D. DiVincenzo,69,81
293,3,5:31.0,,K. Middleton misses 2-pt jump shot from 17 ft,69,81
294,3,5:28.0,,Offensive rebound by G. Hill,69,81
295,3,5:20.0,,E. İlyasova makes 2-pt layup at rim (assist by G. Antetokounmpo),69,83
296,3,5:04.0,Offensive foul by P. Siakam (drawn by G. Hill),,69,83
297,3,5:04.0,Turnover by P. Siakam (offensive foul),,69,83
298,3,5:04.0,N. Powell enters the game for P. Siakam,,69,83
299,3,4:44.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,69,83
300,3,4:41.0,Defensive rebound by K. Lowry,,69,83
301,3,4:37.0,Shooting foul by E. İlyasova (drawn by K. Lowry),,69,83
302,3,4:37.0,K. Lowry makes free throw 1 of 2,,70,83
303,3,4:37.0,S. Ibaka enters the game for F. VanVleet,,70,83
304,3,4:37.0,,R. Lopez enters the game for G. Antetokounmpo,70,83
305,3,4:37.0,K. Lowry makes free throw 2 of 2,,71,83
306,3,4:15.0,,S. Brown makes 3-pt jump shot from 24 ft,71,86
307,3,3:54.0,O. Anunoby makes 2-pt jump shot from 16 ft (assist by M. Gasol),,73,86
308,3,3:43.0,,Personal foul by K. Lowry (drawn by K. Middleton),73,86
309,3,3:43.0,,K. Middleton makes free throw 1 of 2,73,87
310,3,3:43.0,,K. Middleton misses free throw 2 of 2,73,87
311,3,3:40.0,Defensive rebound by S. Ibaka,,73,87
312,3,3:26.0,K. Lowry makes 2-pt jump shot from 15 ft (assist by M. Gasol),,75,87
313,3,3:07.0,,R. Lopez misses 3-pt jump shot from 23 ft,75,87
314,3,3:05.0,Defensive rebound by O. Anunoby,,75,87
315,3,3:02.0,K. Lowry makes 3-pt jump shot from 26 ft,,78,87
316,3,2:54.0,,Milwaukee full timeout,78,87
317,3,2:54.0,T. Davis enters the game for O. Anunoby,,78,87
318,3,2:54.0,,G. Antetokounmpo enters the game for R. Lopez,78,87
319,3,2:54.0,,K. Korver enters the game for K. Middleton,78,87
320,3,2:41.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by G. Hill),78,90
321,3,2:32.0,N. Powell makes 3-pt jump shot from 24 ft (assist by K. Lowry),,81,90
322,3,2:23.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by G. Hill),81,92
323,3,2:07.0,T. Davis misses 2-pt layup from 4 ft,,81,92
324,3,2:07.0,,Defensive rebound by Team,81,92
325,3,2:07.0,Loose ball foul by M. Gasol (drawn by E. İlyasova),,81,92
326,3,2:07.0,,E. İlyasova misses free throw 1 of 2,81,92
327,3,2:07.0,,Offensive rebound by Team,81,92
328,3,2:07.0,P. Siakam enters the game for M. Gasol,,81,92
329,3,2:07.0,,E. İlyasova makes free throw 2 of 2,81,93
330,3,1:53.0,P. Siakam misses 2-pt layup from 3 ft (block by G. Antetokounmpo),,81,93
331,3,1:49.0,Offensive rebound by N. Powell,,81,93
332,3,1:49.0,Offensive foul by S. Ibaka (drawn by E. İlyasova),,81,93
333,3,1:49.0,Turnover by S. Ibaka (offensive foul),,81,93
334,3,1:37.0,,K. Korver misses 3-pt jump shot from 27 ft,81,93
335,3,1:33.0,Defensive rebound by Team,,81,93
336,3,1:19.0,P. Siakam makes 3-pt jump shot from 26 ft (assist by N. Powell),,84,93
337,3,1:05.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. İlyasova),84,95
338,3,1:00.0,P. Siakam makes 2-pt layup from 3 ft (assist by K. Lowry),,86,95
339,3,0:39.0,,Turnover by S. Brown (bad pass; steal by T. Davis),86,95
340,3,0:27.0,S. Ibaka makes 2-pt jump shot from 13 ft (assist by P. Siakam),,88,95
341,3,0:06.0,,E. İlyasova misses 3-pt jump shot from 23 ft,88,95
342,3,0:03.0,Defensive rebound by T. Davis,,88,95
343,3,0:00.0,T. Davis makes 2-pt layup from 3 ft (assist by K. Lowry),,90,95
344,3,0:00.0,Instant Replay (Request: Ruling Stands),,90,95
345,4,11:48.0,,Personal foul by F. VanVleet (drawn by B. Lopez),90,95
346,4,11:35.0,,G. Hill misses 3-pt jump shot from 23 ft,90,95
347,4,11:29.0,,Offensive rebound by D. DiVincenzo,90,95
348,4,11:29.0,,D. DiVincenzo misses 2-pt layup from 1 ft,90,95
349,4,11:29.0,Defensive rebound by S. Ibaka,,90,95
350,4,11:18.0,,Violation by Team (kicked ball),90,95
351,4,11:18.0,,E. Bledsoe enters the game for G. Hill,90,95
352,4,11:06.0,P. Siakam misses 2-pt hook shot from 6 ft (block by G. Antetokounmpo),,90,95
353,4,11:04.0,,Defensive rebound by E. Bledsoe,90,95
354,4,11:04.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by S. Ibaka),90,95
355,4,11:04.0,,Offensive rebound by Team,90,95
356,4,10:58.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by D. DiVincenzo),90,98
357,4,10:40.0,S. Ibaka misses 2-pt jump shot from 23 ft,,90,98
358,4,10:37.0,,Defensive rebound by E. Bledsoe,90,98
359,4,10:23.0,,Shooting foul by T. Davis (drawn by G. Antetokounmpo),90,98
360,4,10:23.0,,G. Antetokounmpo makes free throw 1 of 2,90,99
361,4,10:23.0,,G. Antetokounmpo makes free throw 2 of 2,90,100
362,4,9:59.0,P. Siakam misses 2-pt layup from 5 ft,,90,100
363,4,9:59.0,Offensive rebound by Team,,90,100
364,4,9:59.0,,Loose ball foul by E. Bledsoe (drawn by S. Ibaka),90,100
365,4,9:50.0,F. VanVleet misses 3-pt jump shot from 29 ft,,90,100
366,4,9:48.0,Offensive rebound by T. Davis,,90,100
367,4,9:45.0,S. Ibaka misses 3-pt jump shot from 25 ft,,90,100
368,4,9:43.0,,Defensive rebound by G. Antetokounmpo,90,100
369,4,9:33.0,,E. Bledsoe misses 3-pt jump shot from 28 ft,90,100
