,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
52,1,4:11.0,,M. Turner makes 2-pt jump shot from 16 ft (assist by D. Sabonis),21,17
53,1,3:55.0,D. Jones makes 2-pt layup from 1 ft (assist by J. Butler),,23,17
54,1,3:36.0,,A. Holiday makes 2-pt layup from 2 ft,23,19
55,1,3:30.0,Miami full timeout,,23,19
56,1,3:30.0,G. Dragić enters the game for D. Robinson,,23,19
57,1,3:30.0,,J. Holiday enters the game for A. Holiday,23,19
58,1,3:30.0,,T. McConnell enters the game for J. Lamb,23,19
59,1,3:30.0,,E. Sumner enters the game for D. Sabonis,23,19
60,1,3:17.0,J. Butler makes 2-pt jump shot from 12 ft,,25,19
61,1,2:59.0,,J. Holiday makes 2-pt layup at rim (assist by M. Turner),25,21
62,1,2:59.0,,Shooting foul by K. Nunn (drawn by J. Holiday),25,21
63,1,2:59.0,T. Herro enters the game for K. Nunn,,25,21
64,1,2:59.0,,J. Holiday misses free throw 1 of 1,25,21
65,1,2:58.0,Defensive rebound by B. Adebayo,,25,21
66,1,2:50.0,J. Butler makes 2-pt dunk from 2 ft (assist by G. Dragić),,27,21
67,1,2:32.0,,Turnover by T. McConnell (bad pass; steal by J. Butler),27,21
68,1,2:29.0,J. Butler makes 2-pt dunk from 3 ft,,29,21
69,1,2:06.0,,M. Turner misses 2-pt hook shot from 11 ft,29,21
70,1,2:03.0,Defensive rebound by B. Adebayo,,29,21
71,1,1:43.0,T. Herro misses 2-pt jump shot from 16 ft,,29,21
72,1,1:40.0,,Defensive rebound by T. McConnell,29,21
73,1,1:26.0,,T. McConnell misses 2-pt jump shot from 14 ft,29,21
74,1,1:24.0,Defensive rebound by T. Herro,,29,21
75,1,1:07.0,T. Herro misses 2-pt jump shot from 10 ft,,29,21
76,1,1:03.0,,Defensive rebound by M. Turner,29,21
77,1,1:00.0,,E. Sumner makes 2-pt jump shot from 3 ft (assist by T. McConnell),29,23
78,1,0:50.0,G. Dragić misses 3-pt jump shot from 27 ft,,29,23
79,1,0:47.0,,Defensive rebound by T. Warren,29,23
80,1,0:31.0,,M. Turner misses 2-pt jump shot from 2 ft (block by D. Jones),29,23
81,1,0:31.0,Defensive rebound by T. Herro,,29,23
82,1,0:09.0,J. Butler makes 2-pt jump shot from 15 ft,,31,23
83,1,0:02.0,,Turnover by E. Sumner (out of bounds lost ball),31,23
84,2,11:51.0,,E. Sumner misses 2-pt layup from 2 ft,31,23
85,2,11:49.0,Defensive rebound by T. Herro,,31,23
86,2,11:30.0,T. Herro makes 3-pt jump shot from 30 ft (assist by M. Leonard),,34,23
87,2,11:16.0,,D. McDermott misses 3-pt jump shot from 27 ft,34,23
88,2,11:13.0,Defensive rebound by M. Leonard,,34,23
89,2,11:01.0,G. Dragić misses 3-pt jump shot from 28 ft,,34,23
90,2,10:58.0,,Defensive rebound by D. Sabonis,34,23
91,2,10:50.0,,D. McDermott misses 3-pt jump shot from 26 ft,34,23
92,2,10:47.0,Defensive rebound by M. Leonard,,34,23
93,2,10:37.0,Turnover by T. Herro (traveling),,34,23
94,2,10:23.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by D. Sabonis),34,26
95,2,10:09.0,T. Herro misses 3-pt jump shot from 27 ft,,34,26
96,2,10:07.0,,Defensive rebound by Team,34,26
97,2,9:57.0,,T. McConnell makes 2-pt layup at rim,34,28
98,2,9:49.0,Turnover by G. Dragić (step out of bounds),,34,28
99,2,9:39.0,,Shooting foul by M. Leonard (drawn by D. Sabonis),34,28
100,2,9:39.0,,D. Sabonis makes free throw 1 of 2,34,29
101,2,9:39.0,,D. Sabonis makes free throw 2 of 2,34,30
102,2,9:20.0,J. Winslow misses 3-pt jump shot from 27 ft,,34,30
103,2,9:17.0,Offensive rebound by D. Jones,,34,30
104,2,9:15.0,T. Herro makes 3-pt jump shot from 26 ft (assist by G. Dragić),,37,30
105,2,8:55.0,,D. Sabonis misses 2-pt layup from 1 ft,37,30
106,2,8:53.0,Defensive rebound by D. Jones,,37,30
107,2,8:50.0,Shooting foul by D. McDermott (drawn by G. Dragić),,37,30
108,2,8:50.0,G. Dragić makes free throw 1 of 2,,38,30
109,2,8:50.0,G. Dragić misses free throw 2 of 2,,38,30
110,2,8:49.0,,Defensive rebound by D. Sabonis,38,30
111,2,8:36.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by T. McConnell),38,32
112,2,8:25.0,Personal foul by E. Sumner (drawn by G. Dragić),,38,32
113,2,8:16.0,Turnover by G. Dragić (bad pass; steal by J. Holiday),,38,32
114,2,8:08.0,,Personal foul by D. Jones (drawn by D. McDermott),38,32
115,2,7:54.0,,D. Sabonis misses 2-pt hook shot from 4 ft,38,32
116,2,7:51.0,Defensive rebound by D. Jones,,38,32
117,2,7:37.0,D. Jones misses 2-pt layup from 1 ft,,38,32
118,2,7:35.0,,Defensive rebound by D. Sabonis,38,32
119,2,7:31.0,,E. Sumner makes 2-pt layup from 1 ft (assist by T. McConnell),38,34
120,2,7:12.0,D. Jones makes 3-pt jump shot from 23 ft (assist by T. Herro),,41,34
121,2,6:58.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by D. McDermott),41,36
122,2,6:58.0,,Shooting foul by M. Leonard (drawn by D. Sabonis),41,36
123,2,6:58.0,,Indiana full timeout,41,36
124,2,6:58.0,B. Adebayo enters the game for D. Jones,,41,36
125,2,6:58.0,D. Robinson enters the game for M. Leonard,,41,36
126,2,6:58.0,,D. Sabonis makes free throw 1 of 1,41,37
127,2,6:48.0,Personal foul by J. Holiday (drawn by D. Robinson),,41,37
128,2,6:39.0,G. Dragić makes 2-pt layup from 2 ft (assist by B. Adebayo),,43,37
129,2,6:21.0,,Shooting foul by T. Herro (drawn by E. Sumner),43,37
130,2,6:21.0,,E. Sumner makes free throw 1 of 2,43,38
131,2,6:21.0,,E. Sumner makes free throw 2 of 2,43,39
132,2,6:04.0,T. Herro makes 3-pt jump shot from 26 ft (assist by D. Robinson),,46,39
133,2,5:43.0,,E. Sumner misses 2-pt hook shot from 6 ft,46,39
134,2,5:41.0,Defensive rebound by B. Adebayo,,46,39
135,2,5:41.0,Personal foul by E. Sumner (drawn by B. Adebayo),,46,39
136,2,5:41.0,J. Butler enters the game for J. Winslow,,46,39
137,2,5:41.0,,J. Lamb enters the game for J. Holiday,46,39
138,2,5:41.0,,T. Warren enters the game for E. Sumner,46,39
139,2,5:28.0,T. Herro misses 3-pt jump shot from 27 ft,,46,39
140,2,5:26.0,,Defensive rebound by T. Warren,46,39
141,2,5:14.0,,T. McConnell makes 2-pt layup from 1 ft (assist by D. Sabonis),46,41
142,2,4:54.0,Shooting foul by T. McConnell (drawn by J. Butler),,46,41
143,2,4:54.0,Instant Replay (Request: Ruling Stands),,46,41
144,2,4:54.0,J. Butler makes free throw 1 of 2,,47,41
145,2,4:54.0,K. Nunn enters the game for T. Herro,,47,41
146,2,4:54.0,J. Butler makes free throw 2 of 2,,48,41
147,2,4:41.0,,D. McDermott misses 2-pt jump shot from 19 ft,48,41
148,2,4:39.0,Defensive rebound by B. Adebayo,,48,41
149,2,4:30.0,B. Adebayo makes 2-pt jump shot from 12 ft (assist by J. Butler),,50,41
150,2,4:12.0,,Turnover by J. Lamb (out of bounds lost ball),50,41
151,2,4:12.0,,A. Holiday enters the game for T. McConnell,50,41
152,2,4:12.0,,M. Turner enters the game for D. Sabonis,50,41
153,2,4:01.0,B. Adebayo misses 2-pt jump shot from 4 ft,,50,41
154,2,3:58.0,,Defensive rebound by T. Warren,50,41
155,2,3:51.0,,A. Holiday makes 2-pt jump shot from 17 ft,50,43
156,2,3:31.0,D. Robinson misses 3-pt jump shot from 27 ft,,50,43
157,2,3:30.0,,Defensive rebound by Team,50,43
158,2,3:30.0,,J. Holiday enters the game for D. McDermott,50,43
159,2,3:12.0,,A. Holiday makes 2-pt layup from 2 ft (assist by T. Warren),50,45
160,2,2:59.0,G. Dragić makes 3-pt jump shot from 26 ft,,53,45
161,2,2:42.0,,Turnover by T. Warren (bad pass; steal by J. Butler),53,45
162,2,2:40.0,Personal foul by T. Warren (drawn by J. Butler),,53,45
163,2,2:40.0,Miami full timeout,,53,45
164,2,2:40.0,J. Butler makes free throw 1 of 2,,54,45
165,2,2:40.0,J. Butler makes free throw 2 of 2,,55,45
166,2,2:21.0,,J. Lamb makes 2-pt jump shot from 19 ft,55,47
167,2,2:09.0,Offensive foul by D. Robinson (drawn by J. Holiday),,55,47
168,2,2:09.0,Turnover by D. Robinson (offensive foul),,55,47
169,2,2:09.0,T. Herro enters the game for G. Dragić,,55,47
170,2,1:59.0,,A. Holiday misses 3-pt jump shot from 27 ft,55,47
171,2,1:56.0,Defensive rebound by B. Adebayo,,55,47
172,2,1:49.0,B. Adebayo makes 2-pt layup from 3 ft,,57,47
173,2,1:49.0,Shooting foul by M. Turner (drawn by B. Adebayo),,57,47
174,2,1:49.0,D. Jones enters the game for D. Robinson,,57,47
175,2,1:49.0,B. Adebayo makes free throw 1 of 1,,58,47
176,2,1:27.0,,J. Holiday misses 3-pt jump shot from 24 ft,58,47
177,2,1:24.0,,Offensive rebound by J. Holiday,58,47
178,2,1:19.0,,Shooting foul by K. Nunn (drawn by A. Holiday),58,47
179,2,1:19.0,,A. Holiday makes free throw 1 of 2,58,48
180,2,1:19.0,,A. Holiday makes free throw 2 of 2,58,49
181,2,1:02.0,T. Herro misses 2-pt layup from 2 ft (block by M. Turner),,58,49
182,2,1:01.0,Offensive rebound by Team,,58,49
183,2,0:56.0,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Nunn),,60,49
184,2,0:56.0,Shooting foul by M. Turner (drawn by B. Adebayo),,60,49
185,2,0:56.0,J. Winslow enters the game for K. Nunn,,60,49
186,2,0:56.0,,D. Sabonis enters the game for M. Turner,60,49
187,2,0:56.0,B. Adebayo misses free throw 1 of 1,,60,49
188,2,0:54.0,,Defensive rebound by D. Sabonis,60,49
189,2,0:33.0,,J. Lamb misses 3-pt jump shot from 34 ft,60,49
190,2,0:31.0,Defensive rebound by J. Winslow,,60,49
191,2,0:24.0,J. Butler makes 2-pt layup from 3 ft,,62,49
192,2,0:03.0,,A. Holiday misses 2-pt jump shot from 22 ft,62,49
193,2,0:01.0,Defensive rebound by J. Winslow,,62,49
194,3,11:49.0,,J. Lamb misses 3-pt jump shot from 25 ft,62,49
195,3,11:46.0,Defensive rebound by J. Butler,,62,49
196,3,11:27.0,K. Nunn makes 3-pt jump shot from 24 ft (assist by M. Leonard),,65,49
197,3,11:13.0,,A. Holiday misses 3-pt jump shot from 28 ft,65,49
198,3,11:10.0,Defensive rebound by J. Butler,,65,49
199,3,10:53.0,K. Nunn misses 3-pt jump shot from 29 ft,,65,49
200,3,10:51.0,,Defensive rebound by M. Turner,65,49
201,3,10:42.0,,Offensive foul by D. Sabonis (drawn by M. Leonard),65,49
202,3,10:42.0,,Turnover by D. Sabonis (offensive foul),65,49
203,3,10:36.0,B. Adebayo makes 2-pt dunk from 2 ft,,67,49
204,3,10:36.0,,Indiana full timeout,67,49
205,3,10:19.0,,D. Sabonis makes 2-pt jump shot from 19 ft (assist by A. Holiday),67,51
206,3,9:59.0,D. Robinson makes 3-pt jump shot from 27 ft (assist by B. Adebayo),,70,51
207,3,9:39.0,,A. Holiday misses 3-pt jump shot from 23 ft,70,51
208,3,9:36.0,Defensive rebound by D. Robinson,,70,51
209,3,9:22.0,Turnover by K. Nunn (bad pass; steal by M. Turner),,70,51
210,3,9:16.0,,T. Warren misses 3-pt jump shot from 24 ft,70,51
211,3,9:13.0,Defensive rebound by M. Leonard,,70,51
212,3,9:03.0,M. Leonard misses 3-pt jump shot from 28 ft,,70,51
213,3,9:01.0,,Defensive rebound by J. Lamb,70,51
214,3,8:48.0,,J. Lamb makes 3-pt jump shot from 27 ft (assist by A. Holiday),70,54
215,3,8:36.0,Personal foul by T. Warren (drawn by J. Butler),,70,54
216,3,8:21.0,Shooting foul by A. Holiday (drawn by K. Nunn),,70,54
217,3,8:21.0,K. Nunn makes free throw 1 of 3,,71,54
218,3,8:21.0,K. Nunn misses free throw 2 of 3,,71,54
219,3,8:21.0,Offensive rebound by Team,,71,54
220,3,8:21.0,K. Nunn makes free throw 3 of 3,,72,54
221,3,8:07.0,,T. Warren misses 2-pt jump shot from 12 ft,72,54
222,3,8:05.0,Defensive rebound by M. Leonard,,72,54
223,3,7:56.0,D. Robinson makes 3-pt jump shot from 30 ft (assist by K. Nunn),,75,54
224,3,7:37.0,,Shooting foul by B. Adebayo (drawn by M. Turner),75,54
225,3,7:37.0,,M. Turner makes free throw 1 of 2,75,55
226,3,7:37.0,,M. Turner makes free throw 2 of 2,75,56
227,3,7:20.0,K. Nunn makes 2-pt layup from 5 ft (assist by J. Butler),,77,56
228,3,7:07.0,,Turnover by A. Holiday (lost ball; steal by D. Robinson),77,56
229,3,7:03.0,D. Robinson makes 2-pt layup from 3 ft,,79,56
230,3,6:42.0,,M. Turner misses 3-pt jump shot from 27 ft,79,56
231,3,6:39.0,Defensive rebound by J. Butler,,79,56
232,3,6:29.0,Personal foul by T. Warren (drawn by J. Butler),,79,56
233,3,6:29.0,Technical foul by T. Warren,,79,56
234,3,6:29.0,,Technical foul by J. Butler,79,56
235,3,6:22.0,Offensive foul by J. Butler (drawn by T. Warren),,79,56
236,3,6:22.0,Turnover by J. Butler (offensive foul),,79,56
237,3,6:22.0,Technical foul by T. Warren,,79,56
238,3,6:22.0,,T. Warren ejected from game,79,56
239,3,6:22.0,,J. Holiday enters the game for T. Warren,79,56
240,3,6:22.0,D. Robinson makes technical free throw,,80,56
241,3,6:08.0,,A. Holiday makes 3-pt jump shot from 27 ft (assist by M. Turner),80,59
242,3,5:47.0,D. Robinson misses 3-pt jump shot from 24 ft,,80,59
243,3,5:44.0,,Defensive rebound by D. Sabonis,80,59
244,3,5:36.0,,J. Lamb makes 3-pt jump shot from 23 ft (assist by A. Holiday),80,62
245,3,5:34.0,Miami full timeout,,80,62
246,3,5:34.0,D. Jones enters the game for M. Leonard,,80,62
247,3,5:15.0,Turnover by J. Butler (bad pass; steal by J. Lamb),,80,62
248,3,5:05.0,,Personal foul by J. Butler (drawn by D. Sabonis),80,62
249,3,4:53.0,,A. Holiday misses 2-pt jump shot from 5 ft,80,62
250,3,4:50.0,Defensive rebound by B. Adebayo,,80,62
251,3,4:45.0,Shooting foul by J. Lamb (drawn by D. Jones),,80,62
252,3,4:45.0,D. Jones makes free throw 1 of 3,,81,62
253,3,4:45.0,D. Jones makes free throw 2 of 3,,82,62
254,3,4:45.0,,T. McConnell enters the game for A. Holiday,82,62
255,3,4:45.0,,J. Sampson enters the game for D. Sabonis,82,62
256,3,4:45.0,D. Jones makes free throw 3 of 3,,83,62
257,3,4:21.0,,J. Holiday misses 3-pt jump shot from 26 ft,83,62
258,3,4:19.0,Defensive rebound by D. Jones,,83,62
259,3,4:19.0,Personal foul by J. Sampson (drawn by D. Jones),,83,62
260,3,4:19.0,D. Jones makes free throw 1 of 2,,84,62
261,3,4:19.0,G. Dragić enters the game for K. Nunn,,84,62
262,3,4:19.0,D. Jones makes free throw 2 of 2,,85,62
263,3,4:12.0,,J. Lamb misses 2-pt jump shot from 19 ft,85,62
264,3,4:08.0,Defensive rebound by G. Dragić,,85,62
265,3,3:54.0,D. Robinson misses 3-pt jump shot from 25 ft,,85,62
266,3,3:52.0,Offensive rebound by J. Butler,,85,62
267,3,3:50.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler),,87,62
268,3,3:50.0,Shooting foul by J. Lamb (drawn by B. Adebayo),,87,62
269,3,3:50.0,B. Adebayo makes free throw 1 of 1,,88,62
270,3,3:32.0,,J. Sampson makes 2-pt layup from 1 ft (assist by J. Holiday),88,64
271,3,3:32.0,,Shooting foul by D. Jones (drawn by J. Sampson),88,64
272,3,3:32.0,,D. McDermott enters the game for J. Lamb,88,64
273,3,3:32.0,,D. Sabonis enters the game for M. Turner,88,64
274,3,3:32.0,,J. Sampson misses free throw 1 of 1,88,64
275,3,3:30.0,Defensive rebound by Team,,88,64
276,3,3:16.0,J. Butler misses 2-pt jump shot from 10 ft,,88,64
277,3,3:14.0,,Defensive rebound by D. Sabonis,88,64
278,3,2:54.0,,D. Sabonis makes 2-pt layup from 1 ft,88,66
279,3,2:38.0,D. Jones makes 3-pt jump shot from 27 ft (assist by B. Adebayo),,91,66
280,3,2:18.0,,Turnover by D. Sabonis (bad pass; steal by D. Jones),91,66
281,3,2:09.0,Shooting foul by J. Holiday (drawn by D. Robinson),,91,66
282,3,2:09.0,D. Robinson misses free throw 1 of 3,,91,66
283,3,2:09.0,Offensive rebound by Team,,91,66
284,3,2:09.0,D. Robinson makes free throw 2 of 3,,92,66
285,3,2:09.0,M. Leonard enters the game for B. Adebayo,,92,66
286,3,2:09.0,,E. Sumner enters the game for J. Sampson,92,66
287,3,2:09.0,D. Robinson makes free throw 3 of 3,,93,66
288,3,1:58.0,,T. McConnell misses 2-pt layup from 2 ft,93,66
289,3,1:56.0,Defensive rebound by J. Butler,,93,66
290,3,1:40.0,M. Leonard misses 3-pt jump shot from 29 ft,,93,66
291,3,1:37.0,,Defensive rebound by J. Holiday,93,66
292,3,1:30.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by D. Sabonis),93,69
293,3,1:30.0,,Shooting foul by D. Jones (drawn by J. Holiday),93,69
294,3,1:30.0,T. Herro enters the game for J. Butler,,93,69
295,3,1:30.0,J. Winslow enters the game for D. Robinson,,93,69
296,3,1:30.0,,J. Holiday makes free throw 1 of 1,93,70
297,3,1:16.0,G. Dragić makes 2-pt jump shot from 17 ft,,95,70
298,3,1:03.0,,E. Sumner makes 2-pt layup from 2 ft (assist by T. McConnell),95,72
299,3,0:46.0,M. Leonard makes 3-pt jump shot from 27 ft (assist by G. Dragić),,98,72
300,3,0:33.0,,E. Sumner misses 2-pt layup from 2 ft,98,72
301,3,0:31.0,Defensive rebound by T. Herro,,98,72
302,3,0:13.0,Personal foul by T. McConnell (drawn by G. Dragić),,98,72
303,3,0:13.0,G. Dragić makes free throw 1 of 2,,99,72
304,3,0:13.0,G. Dragić makes free throw 2 of 2,,100,72
305,3,0:07.0,,T. McConnell misses 2-pt jump shot from 19 ft,100,72
306,3,0:04.0,Defensive rebound by D. Jones,,100,72
307,3,0:00.0,D. Jones misses 3-pt jump shot from 27 ft,,100,72
308,3,0:00.0,Offensive rebound by Team,,100,72
309,4,11:49.0,D. Jones misses 3-pt jump shot from 25 ft,,100,72
310,4,11:46.0,,Defensive rebound by D. Sabonis,100,72
311,4,11:36.0,,Turnover by E. Sumner (traveling),100,72
312,4,11:22.0,G. Dragić makes 3-pt jump shot from 30 ft (assist by T. Herro),,103,72
313,4,10:57.0,,Turnover by D. McDermott (lost ball; steal by J. Winslow),103,72
314,4,10:53.0,Turnover by D. Jones (lost ball; steal by E. Sumner),,103,72
315,4,10:45.0,,J. Holiday makes 3-pt jump shot from 22 ft (assist by T. McConnell),103,75
316,4,10:23.0,T. Herro misses 3-pt jump shot from 28 ft,,103,75
317,4,10:19.0,,Defensive rebound by T. McConnell,103,75
318,4,10:16.0,,T. McConnell makes 2-pt layup from 1 ft,103,77
319,4,10:06.0,Turnover by T. Herro (lost ball; steal by E. Sumner),,103,77
320,4,10:01.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by E. Sumner),103,79
321,4,10:01.0,Miami full timeout,,103,79
322,4,9:43.0,G. Dragić makes 2-pt layup from 2 ft (assist by J. Winslow),,105,79
323,4,9:21.0,,Personal foul by J. Winslow (drawn by J. Holiday),105,79
324,4,9:12.0,,Shooting foul by M. Leonard (drawn by D. Sabonis),105,79
325,4,9:12.0,,D. Sabonis makes free throw 1 of 2,105,80
326,4,9:12.0,,D. Sabonis makes free throw 2 of 2,105,81
327,4,9:01.0,D. Jones makes 2-pt dunk from 1 ft (assist by G. Dragić),,107,81
328,4,8:50.0,,Turnover by T. McConnell (lost ball; steal by G. Dragić),107,81
329,4,8:44.0,D. Jones misses 2-pt dunk from 2 ft,,107,81
330,4,8:39.0,,Defensive rebound by J. Holiday,107,81
331,4,8:36.0,,E. Sumner makes 2-pt dunk from 1 ft (assist by J. Holiday),107,83
332,4,8:16.0,G. Dragić misses 3-pt jump shot from 26 ft,,107,83
333,4,8:13.0,,Defensive rebound by J. Holiday,107,83
334,4,8:10.0,,J. Holiday makes 2-pt layup from 1 ft,107,85
335,4,7:56.0,T. Herro makes 2-pt jump shot from 20 ft,,109,85
336,4,7:42.0,,D. McDermott misses 3-pt jump shot from 27 ft,109,85
337,4,7:39.0,Defensive rebound by T. Herro,,109,85
338,4,7:32.0,T. Herro makes 3-pt jump shot from 27 ft,,112,85
339,4,7:30.0,,Indiana full timeout,112,85
340,4,7:30.0,,A. Holiday enters the game for J. Holiday,112,85
341,4,7:30.0,,J. Lamb enters the game for T. McConnell,112,85
342,4,7:30.0,,M. Turner enters the game for E. Sumner,112,85
343,4,7:12.0,,D. McDermott misses 3-pt jump shot from 28 ft (block by J. Winslow),112,85
344,4,7:08.0,Defensive rebound by D. Jones,,112,85
345,4,6:58.0,J. Winslow misses 2-pt layup from 1 ft,,112,85
346,4,6:55.0,,Defensive rebound by M. Turner,112,85
347,4,6:40.0,,M. Turner makes 2-pt jump shot from 10 ft,112,87
348,4,6:40.0,,Shooting foul by J. Winslow (drawn by M. Turner),112,87
349,4,6:40.0,,M. Turner misses free throw 1 of 1,112,87
350,4,6:38.0,Defensive rebound by T. Herro,,112,87
351,4,6:21.0,Shooting foul by M. Turner (drawn by D. Jones),,112,87
352,4,6:21.0,D. Jones makes free throw 1 of 2,,113,87
353,4,6:21.0,D. Jones misses free throw 2 of 2,,113,87
354,4,6:19.0,,Defensive rebound by D. Sabonis,113,87
355,4,6:11.0,,D. Sabonis makes 2-pt layup from 1 ft,113,89
356,4,6:11.0,,Shooting foul by M. Leonard (drawn by D. Sabonis),113,89
357,4,6:11.0,,D. Sabonis makes free throw 1 of 1,113,90
358,4,5:56.0,G. Dragić misses 2-pt jump shot from 21 ft,,113,90
359,4,5:52.0,,Defensive rebound by D. Sabonis,113,90
360,4,5:47.0,,M. Turner misses 3-pt jump shot from 28 ft,113,90
361,4,5:42.0,,Offensive rebound by Team,113,90
362,4,5:38.0,,J. Lamb misses 2-pt jump shot from 15 ft,113,90
363,4,5:36.0,,Offensive rebound by J. Lamb,113,90
364,4,5:35.0,,J. Lamb makes 2-pt layup from 4 ft,113,92
365,4,5:16.0,T. Herro misses 2-pt layup from 2 ft (block by M. Turner),,113,92
366,4,5:14.0,Offensive rebound by Team,,113,92
367,4,5:14.0,Violation by Team (kicked ball),,113,92
368,4,5:14.0,D. Robinson enters the game for J. Winslow,,113,92
369,4,5:04.0,,J. Lamb misses 3-pt jump shot from 24 ft,113,92
370,4,5:01.0,,Offensive rebound by M. Turner,113,92
371,4,4:56.0,,D. Sabonis makes 2-pt jump shot from 18 ft (assist by D. McDermott),113,94
372,4,4:46.0,Offensive foul by G. Dragić (drawn by A. Holiday),,113,94
373,4,4:46.0,Turnover by G. Dragić (offensive foul),,113,94
374,4,4:38.0,,A. Holiday misses 2-pt jump shot from 17 ft,113,94
375,4,4:35.0,Defensive rebound by M. Leonard,,113,94
376,4,4:24.0,T. Herro misses 2-pt jump shot from 20 ft,,113,94
377,4,4:21.0,,Defensive rebound by D. Sabonis,113,94
378,4,4:05.0,,Shooting foul by M. Leonard (drawn by D. Sabonis),113,94
379,4,4:05.0,,D. Sabonis misses free throw 1 of 2,113,94
380,4,4:05.0,,Offensive rebound by Team,113,94
381,4,4:05.0,,D. Sabonis makes free throw 2 of 2,113,95
382,4,4:01.0,Miami full timeout,,113,95
