,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
385,4,8:40.0,,T. Bryant makes 2-pt jump shot from 19 ft (assist by I. Smith),86,97
386,4,8:27.0,C. Zeller misses 2-pt dunk from 2 ft,,86,97
387,4,8:24.0,,Defensive rebound by T. Bryant,86,97
388,4,8:21.0,,I. Smith misses 3-pt jump shot from 25 ft,86,97
389,4,8:17.0,Defensive rebound by T. Rozier,,86,97
390,4,8:15.0,D. Graham makes 3-pt jump shot from 30 ft (assist by T. Rozier),,89,97
391,4,8:07.0,,Shooting foul by C. Zeller (drawn by T. Bryant),89,97
392,4,8:07.0,,T. Bryant makes free throw 1 of 2,89,98
393,4,8:07.0,,B. Beal enters the game for I. Bonga,89,98
394,4,8:07.0,,T. Bryant makes free throw 2 of 2,89,99
395,4,7:44.0,Turnover by T. Rozier (bad pass; steal by T. Brown),,89,99
396,4,7:39.0,,Shooting foul by C. Martin (drawn by D. Bertāns),89,99
397,4,7:39.0,,D. Bertāns makes free throw 1 of 3,89,100
398,4,7:39.0,,D. Bertāns makes free throw 2 of 3,89,101
399,4,7:39.0,,D. Bertāns makes free throw 3 of 3,89,102
400,4,7:22.0,,Violation by Team (kicked ball),89,102
401,4,7:12.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by C. Zeller),,92,102
402,4,7:01.0,,T. Brown makes 3-pt jump shot from 23 ft (assist by I. Smith),92,105
403,4,6:47.0,D. Graham misses 3-pt jump shot from 26 ft,,92,105
404,4,6:45.0,Offensive rebound by C. Martin,,92,105
405,4,6:45.0,Shooting foul by I. Smith (drawn by C. Zeller),,92,105
406,4,6:45.0,C. Zeller misses free throw 1 of 2,,92,105
407,4,6:45.0,Offensive rebound by Team,,92,105
408,4,6:45.0,C. Zeller makes free throw 2 of 2,,93,105
409,4,6:37.0,,T. Bryant makes 2-pt dunk from 2 ft (assist by I. Smith),93,107
410,4,6:26.0,C. Zeller makes 2-pt layup from 1 ft (assist by D. Graham),,95,107
411,4,6:06.0,,Turnover by T. Bryant (bad pass),95,107
412,4,5:49.0,C. Martin misses 2-pt layup from 6 ft,,95,107
413,4,5:47.0,,Defensive rebound by Team,95,107
414,4,5:47.0,Loose ball foul by C. Zeller (drawn by T. Bryant),,95,107
415,4,5:30.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by T. Bryant),95,110
416,4,5:14.0,T. Rozier makes 2-pt jump shot from 9 ft (assist by D. Graham),,97,110
417,4,5:03.0,,T. Bryant makes 2-pt hook shot from 2 ft (assist by B. Beal),97,112
418,4,4:49.0,T. Rozier misses 2-pt jump shot from 17 ft,,97,112
419,4,4:46.0,,Defensive rebound by B. Beal,97,112
420,4,4:37.0,,D. Bertāns misses 3-pt jump shot from 28 ft,97,112
421,4,4:33.0,,Offensive rebound by T. Brown,97,112
422,4,4:29.0,,I. Smith makes 2-pt layup from 5 ft,97,114
423,4,4:29.0,Charlotte full timeout,,97,114
424,4,4:29.0,W. Hernangómez enters the game for C. Martin,,97,114
425,4,4:29.0,M. Monk enters the game for C. Zeller,,97,114
426,4,4:29.0,,I. Mahinmi enters the game for D. Bertāns,97,114
427,4,4:29.0,,G. Payton enters the game for T. Bryant,97,114
428,4,4:16.0,M. Bridges misses 2-pt jump shot from 9 ft,,97,114
429,4,4:13.0,Offensive rebound by M. Bridges,,97,114
430,4,4:11.0,D. Graham misses 3-pt jump shot from 28 ft,,97,114
431,4,4:08.0,,Defensive rebound by I. Mahinmi,97,114
432,4,3:51.0,,B. Beal misses 3-pt jump shot from 26 ft,97,114
433,4,3:48.0,Defensive rebound by W. Hernangómez,,97,114
434,4,3:40.0,W. Hernangómez makes 2-pt layup from 2 ft (assist by M. Monk),,99,114
435,4,3:28.0,,Personal foul by M. Bridges (drawn by B. Beal),99,114
436,4,3:26.0,,Turnover by G. Payton (bad pass; steal by T. Rozier),99,114
437,4,3:22.0,T. Rozier misses 3-pt jump shot from 27 ft,,99,114
438,4,3:22.0,Offensive rebound by Team,,99,114
439,4,3:22.0,,Loose ball foul by I. Mahinmi (drawn by W. Hernangómez),99,114
440,4,3:22.0,,T. Bryant enters the game for I. Mahinmi,99,114
441,4,3:15.0,M. Monk misses 3-pt jump shot from 26 ft,,99,114
442,4,3:12.0,Offensive rebound by M. Bridges,,99,114
443,4,3:09.0,T. Rozier makes 3-pt jump shot from 23 ft (assist by M. Bridges),,102,114
444,4,3:02.0,,Washington full timeout,102,114
445,4,3:01.0,,Shooting foul by W. Hernangómez (drawn by B. Beal),102,114
446,4,3:01.0,,B. Beal makes free throw 1 of 2,102,115
447,4,3:01.0,,B. Beal makes free throw 2 of 2,102,116
448,4,2:49.0,T. Rozier misses 3-pt jump shot from 27 ft,,102,116
449,4,2:45.0,,Defensive rebound by B. Beal,102,116
450,4,2:38.0,,B. Beal makes 3-pt jump shot from 25 ft,102,119
451,4,2:36.0,Technical foul by B. Beal,,102,119
452,4,2:36.0,T. Rozier makes technical free throw,,103,119
453,4,2:36.0,,A. Schofield enters the game for B. Beal,103,119
454,4,2:36.0,,J. Williams enters the game for T. Bryant,103,119
455,4,2:24.0,T. Rozier misses 2-pt layup from 2 ft (block by J. Williams),,103,119
456,4,2:22.0,Offensive rebound by T. Rozier,,103,119
457,4,2:21.0,Turnover by T. Rozier (bad pass; steal by A. Schofield),,103,119
458,4,1:58.0,,Turnover by J. Williams (off goaltending),103,119
459,4,1:46.0,D. Graham misses 3-pt jump shot from 26 ft,,103,119
460,4,1:44.0,,Defensive rebound by A. Schofield,103,119
461,4,1:28.0,,I. Smith misses 2-pt jump shot from 18 ft,103,119
462,4,1:26.0,,Offensive rebound by J. Williams,103,119
463,4,1:26.0,,J. Williams makes 2-pt layup from 3 ft,103,121
464,4,1:14.0,W. Hernangómez makes 2-pt layup from 2 ft,,105,121
465,4,0:55.0,,Turnover by I. Smith (bad pass),105,121
466,4,0:55.0,C. Martin enters the game for D. Graham,,105,121
467,4,0:33.0,C. Martin makes 2-pt layup from 2 ft,,107,121
468,4,0:09.0,,Turnover by Team (shot clock),107,121
469,4,0:00.0,T. Rozier misses 3-pt jump shot from 28 ft,,107,121
470,4,0:00.0,Offensive rebound by Team,,107,121
