,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
71,1,3:46.0,,M. Robinson misses 2-pt layup from 4 ft (block by J. Holiday),10,13
72,1,3:44.0,Defensive rebound by M. Brogdon,,10,13
73,1,3:37.0,M. Turner makes 2-pt dunk from 1 ft (assist by M. Brogdon),,12,13
74,1,3:26.0,,J. Randle makes 2-pt jump shot from 10 ft,12,15
75,1,3:10.0,T. Warren misses 2-pt jump shot from 18 ft,,12,15
76,1,3:07.0,,Defensive rebound by R. Barrett,12,15
77,1,2:48.0,,R. Barrett misses 3-pt jump shot from 25 ft,12,15
78,1,2:46.0,Defensive rebound by M. Brogdon,,12,15
79,1,2:38.0,Indiana full timeout,,12,15
80,1,2:38.0,J. Lamb enters the game for M. Brogdon,,12,15
81,1,2:38.0,T. McConnell enters the game for V. Oladipo,,12,15
82,1,2:38.0,,K. Knox enters the game for R. Barrett,12,15
83,1,2:38.0,,B. Portis enters the game for J. Randle,12,15
84,1,2:38.0,Instant Replay (Challenge: Ruling Stands),,12,15
85,1,2:38.0,Shooting foul by M. Robinson (drawn by M. Turner),,12,15
86,1,2:38.0,M. Turner makes free throw 1 of 2,,13,15
87,1,2:38.0,M. Turner misses free throw 2 of 2,,13,15
88,1,2:35.0,Offensive rebound by M. Turner,,13,15
89,1,2:26.0,,Violation by Team (kicked ball),13,15
90,1,2:26.0,D. Sabonis enters the game for M. Turner,,13,15
91,1,2:21.0,Turnover by T. McConnell (lost ball; steal by D. Smith),,13,15
92,1,2:14.0,,M. Robinson makes 2-pt layup from 1 ft (assist by D. Smith),13,17
93,1,1:54.0,J. Holiday misses 3-pt jump shot from 23 ft,,13,17
94,1,1:51.0,,Defensive rebound by B. Portis,13,17
95,1,1:44.0,,Turnover by B. Portis (traveling),13,17
96,1,1:44.0,D. McDermott enters the game for T. Warren,,13,17
97,1,1:33.0,D. Sabonis makes 2-pt jump shot from 19 ft (assist by J. Lamb),,15,17
98,1,1:14.0,,Turnover by K. Knox (out of bounds lost ball),15,17
99,1,1:00.0,D. Sabonis misses 2-pt jump shot from 20 ft,,15,17
100,1,0:57.0,Offensive rebound by T. McConnell,,15,17
101,1,0:55.0,J. Lamb misses 3-pt jump shot from 23 ft,,15,17
102,1,0:52.0,,Defensive rebound by M. Harkless,15,17
103,1,0:46.0,,Turnover by K. Knox (bad pass),15,17
104,1,0:35.0,Personal foul by M. Robinson (drawn by D. Sabonis),,15,17
105,1,0:35.0,,R. Bullock enters the game for M. Robinson,15,17
106,1,0:24.0,J. Lamb misses 2-pt jump shot from 8 ft,,15,17
107,1,0:21.0,,Defensive rebound by M. Harkless,15,17
108,1,0:03.0,,D. Smith makes 3-pt jump shot from 26 ft,15,20
109,1,0:00.0,J. Lamb misses 3-pt jump shot from 45 ft,,15,20
110,1,0:00.0,Offensive rebound by Team,,15,20
111,2,11:49.0,D. McDermott makes 2-pt jump shot from 18 ft (assist by D. Sabonis),,17,20
112,2,11:32.0,,B. Portis makes 2-pt jump shot from 22 ft (assist by K. Knox),17,22
113,2,11:18.0,Shooting foul by D. Smith (drawn by D. McDermott),,17,22
114,2,11:18.0,D. McDermott makes free throw 1 of 3,,18,22
115,2,11:18.0,D. McDermott makes free throw 2 of 3,,19,22
116,2,11:18.0,D. McDermott makes free throw 3 of 3,,20,22
117,2,11:03.0,,Shooting foul by D. McDermott (drawn by R. Bullock),20,22
118,2,11:03.0,,R. Bullock makes free throw 1 of 2,20,23
119,2,11:03.0,,R. Bullock makes free throw 2 of 2,20,24
120,2,10:51.0,J. Lamb makes 2-pt jump shot from 11 ft,,22,24
121,2,10:29.0,,B. Portis makes 2-pt jump shot from 16 ft (assist by D. Smith),22,26
122,2,10:11.0,D. Sabonis makes 2-pt layup from 1 ft,,24,26
123,2,10:00.0,,M. Harkless makes 3-pt jump shot from 26 ft (assist by D. Smith),24,29
124,2,9:35.0,D. Sabonis misses 2-pt hook shot from 7 ft,,24,29
125,2,9:33.0,Offensive rebound by D. Sabonis,,24,29
126,2,9:32.0,D. Sabonis makes 2-pt layup from 1 ft,,26,29
127,2,9:12.0,,B. Portis misses 2-pt layup from 3 ft,26,29
128,2,9:09.0,Defensive rebound by D. Sabonis,,26,29
129,2,9:07.0,Shooting foul by K. Knox (drawn by J. Lamb),,26,29
130,2,9:07.0,J. Lamb makes free throw 1 of 2,,27,29
131,2,9:07.0,J. Lamb misses free throw 2 of 2,,27,29
132,2,9:05.0,,Defensive rebound by M. Harkless,27,29
133,2,8:50.0,,Turnover by B. Portis (bad pass; steal by J. Lamb),27,29
134,2,8:48.0,Turnover by J. Lamb (bad pass),,27,29
135,2,8:37.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by D. Smith),27,32
136,2,8:27.0,D. McDermott makes 2-pt layup from 1 ft (assist by T. McConnell),,29,32
137,2,8:22.0,,New York full timeout,29,32
138,2,8:22.0,,D. Dotson enters the game for M. Harkless,29,32
139,2,8:06.0,,K. Knox makes 2-pt jump shot from 21 ft,29,34
140,2,8:06.0,,Instant Replay (Request: Ruling Stands),29,34
141,2,7:51.0,T. McConnell makes 2-pt jump shot from 7 ft,,31,34
142,2,7:39.0,,B. Portis misses 3-pt jump shot from 25 ft,31,34
143,2,7:37.0,Defensive rebound by T. McConnell,,31,34
144,2,7:31.0,D. Sabonis makes 2-pt layup from 1 ft (assist by T. McConnell),,33,34
145,2,7:05.0,,D. Smith misses 3-pt jump shot from 24 ft,33,34
146,2,7:02.0,Defensive rebound by J. Lamb,,33,34
147,2,6:57.0,Shooting foul by K. Knox (drawn by J. Lamb),,33,34
148,2,6:57.0,J. Lamb misses free throw 1 of 2,,33,34
149,2,6:57.0,Offensive rebound by Team,,33,34
150,2,6:57.0,M. Brogdon enters the game for J. Holiday,,33,34
151,2,6:57.0,V. Oladipo enters the game for T. McConnell,,33,34
152,2,6:57.0,T. Warren enters the game for D. McDermott,,33,34
153,2,6:57.0,,T. Gibson enters the game for K. Knox,33,34
154,2,6:57.0,,F. Ntilikina enters the game for B. Portis,33,34
155,2,6:57.0,,J. Randle enters the game for D. Smith,33,34
156,2,6:57.0,J. Lamb makes free throw 2 of 2,,34,34
157,2,6:35.0,,T. Gibson makes 2-pt jump shot from 12 ft,34,36
158,2,6:17.0,J. Lamb misses 3-pt jump shot from 26 ft,,34,36
159,2,6:14.0,,Defensive rebound by T. Gibson,34,36
160,2,6:07.0,,F. Ntilikina misses 2-pt jump shot from 11 ft,34,36
161,2,6:06.0,,Offensive rebound by Team,34,36
162,2,6:06.0,Loose ball foul by D. Sabonis (drawn by T. Gibson),,34,36
163,2,6:06.0,M. Turner enters the game for J. Lamb,,34,36
164,2,6:06.0,,R. Barrett enters the game for R. Bullock,34,36
165,2,5:54.0,,D. Dotson misses 2-pt jump shot from 18 ft,34,36
166,2,5:52.0,Defensive rebound by M. Turner,,34,36
167,2,5:45.0,M. Brogdon makes 2-pt jump shot from 19 ft,,36,36
168,2,5:32.0,,R. Barrett misses 2-pt jump shot from 19 ft,36,36
169,2,5:32.0,Defensive rebound by Team,,36,36
170,2,5:09.0,M. Brogdon misses 2-pt jump shot from 15 ft,,36,36
171,2,5:09.0,Offensive rebound by M. Brogdon,,36,36
172,2,5:05.0,T. Warren makes 2-pt layup from 1 ft (assist by M. Brogdon),,38,36
173,2,4:46.0,,Turnover by J. Randle (traveling),38,36
174,2,4:35.0,Turnover by V. Oladipo (bad pass; steal by F. Ntilikina),,38,36
175,2,4:32.0,,R. Barrett makes 2-pt layup from 2 ft,38,38
176,2,4:32.0,,Shooting foul by V. Oladipo (drawn by R. Barrett),38,38
177,2,4:32.0,,R. Barrett misses free throw 1 of 1,38,38
178,2,4:28.0,Defensive rebound by Team,,38,38
179,2,4:28.0,J. Holiday enters the game for D. Sabonis,,38,38
180,2,4:17.0,T. Warren makes 3-pt jump shot from 26 ft,,41,38
181,2,3:53.0,,R. Barrett misses 2-pt layup from 5 ft (block by T. Warren),41,38
182,2,3:52.0,Defensive rebound by V. Oladipo,,41,38
183,2,3:46.0,J. Holiday misses 3-pt jump shot from 23 ft,,41,38
184,2,3:42.0,,Defensive rebound by D. Dotson,41,38
185,2,3:40.0,Violation by Team (kicked ball),,41,38
186,2,3:30.0,,J. Randle misses 2-pt hook shot from 10 ft,41,38
187,2,3:25.0,Defensive rebound by J. Holiday,,41,38
188,2,3:20.0,Shooting foul by J. Randle (drawn by T. Warren),,41,38
189,2,3:20.0,T. Warren makes free throw 1 of 2,,42,38
190,2,3:20.0,T. Warren makes free throw 2 of 2,,43,38
191,2,3:20.0,,M. Harkless enters the game for D. Dotson,43,38
192,2,3:03.0,,Personal foul by T. Warren (drawn by J. Randle),43,38
193,2,2:58.0,,Shooting foul by J. Holiday (drawn by T. Gibson),43,38
194,2,2:58.0,Indiana full timeout,,43,38
195,2,2:58.0,,T. Gibson misses free throw 1 of 2,43,38
196,2,2:58.0,,Offensive rebound by Team,43,38
197,2,2:58.0,,T. Gibson makes free throw 2 of 2,43,39
198,2,2:48.0,Turnover by V. Oladipo (bad pass; steal by J. Randle),,43,39
199,2,2:45.0,,Offensive foul by R. Barrett (drawn by V. Oladipo),43,39
200,2,2:45.0,,Turnover by R. Barrett (offensive foul),43,39
201,2,2:35.0,M. Brogdon misses 3-pt jump shot from 26 ft,,43,39
202,2,2:32.0,,Defensive rebound by J. Randle,43,39
203,2,2:11.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,43,39
204,2,2:09.0,,Offensive rebound by Team,43,39
205,2,2:09.0,Loose ball foul by T. Warren (drawn by J. Randle),,43,39
206,2,2:09.0,,J. Randle makes free throw 1 of 2,43,40
207,2,2:09.0,,J. Randle makes free throw 2 of 2,43,41
208,2,1:47.0,T. Warren misses 3-pt jump shot from 25 ft,,43,41
209,2,1:45.0,Offensive rebound by M. Brogdon,,43,41
210,2,1:31.0,M. Brogdon misses 2-pt layup from 1 ft,,43,41
211,2,1:29.0,,Defensive rebound by J. Randle,43,41
212,2,1:20.0,,J. Randle misses 2-pt layup from 4 ft (block by M. Turner),43,41
213,2,1:17.0,Defensive rebound by T. Warren,,43,41
214,2,1:14.0,M. Turner makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,46,41
215,2,0:50.0,,Shooting foul by M. Brogdon (drawn by T. Gibson),46,41
216,2,0:50.0,,T. Gibson misses free throw 1 of 2,46,41
217,2,0:50.0,,Offensive rebound by Team,46,41
218,2,0:50.0,,T. Gibson makes free throw 2 of 2,46,42
219,2,0:41.0,V. Oladipo makes 3-pt jump shot from 27 ft,,49,42
220,2,0:32.0,,F. Ntilikina makes 2-pt jump shot from 13 ft,49,44
221,2,0:14.0,V. Oladipo makes 2-pt layup at rim,,51,44
222,2,0:01.0,,R. Barrett misses 2-pt jump shot from 4 ft,51,44
223,2,0:01.0,Defensive rebound by V. Oladipo,,51,44
224,3,11:44.0,V. Oladipo misses 2-pt layup from 2 ft (block by T. Gibson),,51,44
225,3,11:41.0,Offensive rebound by D. Sabonis,,51,44
226,3,11:38.0,Turnover by D. Sabonis (bad pass; steal by F. Ntilikina),,51,44
227,3,11:34.0,,R. Barrett misses 2-pt layup from 2 ft,51,44
228,3,11:31.0,Defensive rebound by M. Turner,,51,44
229,3,11:30.0,V. Oladipo misses 3-pt jump shot from 25 ft,,51,44
230,3,11:26.0,Offensive rebound by D. Sabonis,,51,44
231,3,11:19.0,D. Sabonis makes 2-pt layup from 1 ft,,53,44
232,3,10:52.0,,F. Ntilikina misses 3-pt jump shot from 23 ft,53,44
233,3,10:50.0,Defensive rebound by V. Oladipo,,53,44
234,3,10:36.0,M. Turner makes 2-pt jump shot from 8 ft (assist by T. Warren),,55,44
235,3,10:20.0,,J. Randle misses 3-pt jump shot from 26 ft,55,44
236,3,10:17.0,Defensive rebound by M. Turner,,55,44
237,3,10:13.0,V. Oladipo misses 2-pt layup from 1 ft,,55,44
238,3,10:10.0,Offensive rebound by T. Warren,,55,44
239,3,10:10.0,T. Warren makes 2-pt dunk from 1 ft,,57,44
240,3,10:10.0,,New York full timeout,57,44
241,3,9:57.0,,R. Barrett makes 2-pt layup from 7 ft,57,46
242,3,9:41.0,D. Sabonis misses 2-pt jump shot from 6 ft,,57,46
243,3,9:41.0,,Defensive rebound by Team,57,46
244,3,9:41.0,Loose ball foul by D. Sabonis (drawn by T. Gibson),,57,46
245,3,9:20.0,,J. Randle misses 2-pt jump shot from 17 ft,57,46
246,3,9:15.0,Defensive rebound by D. Sabonis,,57,46
247,3,9:06.0,M. Brogdon makes 2-pt jump shot from 13 ft,,59,46
248,3,8:55.0,,Turnover by R. Barrett (bad pass; steal by D. Sabonis),59,46
249,3,8:51.0,T. Warren misses 2-pt jump shot from 4 ft,,59,46
250,3,8:48.0,Offensive rebound by T. Warren,,59,46
251,3,8:47.0,T. Warren makes 2-pt layup from 2 ft,,61,46
252,3,8:37.0,,Personal foul by M. Turner (drawn by J. Randle),61,46
253,3,8:37.0,,R. Bullock enters the game for T. Gibson,61,46
254,3,8:37.0,,M. Robinson enters the game for M. Harkless,61,46
255,3,8:25.0,,Turnover by R. Bullock (lost ball; steal by T. Warren),61,46
256,3,8:23.0,T. Warren makes 2-pt layup from 1 ft,,63,46
257,3,8:20.0,,New York full timeout,63,46
258,3,8:20.0,,D. Dotson enters the game for R. Barrett,63,46
259,3,8:20.0,,B. Portis enters the game for F. Ntilikina,63,46
260,3,8:20.0,,D. Smith enters the game for J. Randle,63,46
261,3,8:01.0,,D. Smith misses 2-pt jump shot from 6 ft,63,46
262,3,8:00.0,,Offensive rebound by M. Robinson,63,46
263,3,8:00.0,,M. Robinson makes 2-pt layup from 2 ft,63,48
264,3,7:47.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by V. Oladipo),,65,48
265,3,7:30.0,,R. Bullock misses 2-pt jump shot from 20 ft,65,48
266,3,7:27.0,Defensive rebound by M. Turner,,65,48
267,3,7:22.0,M. Brogdon misses 2-pt jump shot from 19 ft,,65,48
268,3,7:18.0,,Defensive rebound by R. Bullock,65,48
269,3,7:04.0,,D. Dotson misses 3-pt jump shot from 26 ft,65,48
270,3,7:01.0,Defensive rebound by M. Turner,,65,48
271,3,6:43.0,Personal foul by R. Bullock (drawn by V. Oladipo),,65,48
272,3,6:36.0,M. Brogdon makes 2-pt jump shot from 16 ft,,67,48
273,3,6:20.0,,M. Robinson makes 2-pt dunk from 2 ft (assist by D. Smith),67,50
274,3,5:57.0,M. Brogdon misses 2-pt layup from 2 ft (block by M. Robinson),,67,50
275,3,5:55.0,,Defensive rebound by M. Robinson,67,50
276,3,5:49.0,,Personal foul by V. Oladipo (drawn by D. Dotson),67,50
277,3,5:49.0,J. Holiday enters the game for D. Sabonis,,67,50
278,3,5:42.0,,D. Smith misses 2-pt jump shot from 16 ft,67,50
279,3,5:40.0,Defensive rebound by M. Brogdon,,67,50
280,3,5:30.0,J. Holiday misses 2-pt layup from 4 ft (block by M. Robinson),,67,50
281,3,5:28.0,,Defensive rebound by M. Robinson,67,50
282,3,5:19.0,,B. Portis makes 2-pt hook shot from 6 ft (assist by D. Dotson),67,52
283,3,4:59.0,T. Warren makes 3-pt jump shot from 23 ft (assist by J. Holiday),,70,52
284,3,4:44.0,,Offensive foul by B. Portis (drawn by T. Warren),70,52
285,3,4:44.0,,Turnover by B. Portis (offensive foul),70,52
286,3,4:34.0,Turnover by V. Oladipo (lost ball; steal by D. Smith),,70,52
287,3,4:28.0,,D. Smith misses 2-pt layup from 1 ft,70,52
288,3,4:27.0,,Offensive rebound by B. Portis,70,52
289,3,4:25.0,,B. Portis misses 2-pt layup from 2 ft (block by J. Holiday),70,52
290,3,4:23.0,Defensive rebound by J. Holiday,,70,52
291,3,4:20.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,73,52
292,3,3:58.0,,Turnover by D. Smith (bad pass; steal by M. Turner),73,52
293,3,3:56.0,Personal take foul by D. Smith (drawn by V. Oladipo),,73,52
294,3,3:45.0,Shooting foul by R. Bullock (drawn by V. Oladipo),,73,52
295,3,3:45.0,V. Oladipo makes free throw 1 of 2,,74,52
296,3,3:45.0,V. Oladipo misses free throw 2 of 2,,74,52
297,3,3:44.0,,Defensive rebound by R. Bullock,74,52
298,3,3:30.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by R. Bullock),74,55
299,3,3:15.0,M. Turner misses 3-pt jump shot from 26 ft,,74,55
300,3,3:12.0,,Defensive rebound by D. Dotson,74,55
301,3,3:06.0,,D. Dotson misses 3-pt jump shot from 25 ft,74,55
302,3,3:06.0,Defensive rebound by Team,,74,55
303,3,3:06.0,,Loose ball foul by M. Robinson (drawn by M. Turner),74,55
304,3,3:06.0,Indiana full timeout,,74,55
305,3,3:06.0,J. Lamb enters the game for M. Brogdon,,74,55
306,3,3:06.0,T. McConnell enters the game for V. Oladipo,,74,55
307,3,3:06.0,D. Sabonis enters the game for M. Turner,,74,55
308,3,2:54.0,D. Sabonis makes 2-pt layup from 1 ft (assist by T. Warren),,76,55
309,3,2:38.0,,D. Smith misses 2-pt jump shot from 16 ft,76,55
310,3,2:38.0,,Offensive rebound by Team,76,55
311,3,2:38.0,Loose ball foul by D. Sabonis (drawn by M. Robinson),,76,55
312,3,2:31.0,,Personal foul by J. Lamb (drawn by R. Bullock),76,55
313,3,2:31.0,,R. Bullock makes free throw 1 of 2,76,56
314,3,2:31.0,,R. Bullock misses free throw 2 of 2,76,56
315,3,2:28.0,,Offensive rebound by R. Bullock,76,56
316,3,2:26.0,,R. Bullock misses 2-pt jump shot from 16 ft,76,56
317,3,2:23.0,,Offensive rebound by M. Robinson,76,56
318,3,2:14.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by D. Smith),76,59
319,3,1:55.0,D. Sabonis misses 2-pt jump shot from 19 ft,,76,59
320,3,1:54.0,Offensive rebound by Team,,76,59
321,3,1:54.0,,Loose ball foul by B. Portis (drawn by J. Lamb),76,59
322,3,1:54.0,,K. Knox enters the game for R. Bullock,76,59
323,3,1:54.0,,F. Ntilikina enters the game for D. Smith,76,59
324,3,1:54.0,J. Lamb makes free throw 1 of 2,,77,59
325,3,1:54.0,J. Lamb makes free throw 2 of 2,,78,59
326,3,1:39.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by K. Knox),78,61
327,3,1:28.0,T. Warren makes 2-pt jump shot from 15 ft (assist by D. Sabonis),,80,61
328,3,1:14.0,,F. Ntilikina makes 2-pt jump shot from 9 ft,80,63
329,3,0:56.0,J. Lamb misses 2-pt jump shot from 20 ft,,80,63
330,3,0:54.0,,Defensive rebound by M. Robinson,80,63
331,3,0:45.0,,Shooting foul by T. Warren (drawn by B. Portis),80,63
332,3,0:45.0,,B. Portis makes free throw 1 of 2,80,64
333,3,0:45.0,D. McDermott enters the game for T. Warren,,80,64
334,3,0:45.0,,B. Portis makes free throw 2 of 2,80,65
335,3,0:35.0,J. Holiday misses 3-pt jump shot from 25 ft,,80,65
336,3,0:32.0,,Defensive rebound by M. Robinson,80,65
337,3,0:14.0,,D. Dotson misses 2-pt jump shot from 15 ft,80,65
338,3,0:14.0,Defensive rebound by J. Lamb,,80,65
339,3,0:00.0,J. Lamb misses 2-pt jump shot from 21 ft,,80,65
340,3,0:00.0,,Defensive rebound by B. Portis,80,65
341,4,11:42.0,,B. Portis makes 3-pt jump shot from 23 ft (assist by F. Ntilikina),80,68
342,4,11:21.0,D. McDermott misses 2-pt jump shot from 23 ft,,80,68
343,4,11:19.0,,Defensive rebound by M. Robinson,80,68
344,4,11:12.0,,K. Knox misses 3-pt jump shot from 25 ft,80,68
345,4,11:06.0,Defensive rebound by T. McConnell,,80,68
346,4,10:59.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by T. McConnell),,83,68
347,4,10:40.0,,B. Portis misses 2-pt jump shot from 23 ft,83,68
348,4,10:38.0,Defensive rebound by D. Sabonis,,83,68
349,4,10:30.0,D. McDermott misses 3-pt jump shot from 26 ft (block by K. Knox),,83,68
350,4,10:28.0,,Defensive rebound by F. Ntilikina,83,68
351,4,10:24.0,,F. Ntilikina makes 3-pt jump shot from 24 ft (assist by D. Dotson),83,71
352,4,10:05.0,T. McConnell misses 2-pt jump shot from 9 ft,,83,71
353,4,10:04.0,Offensive rebound by D. Sabonis,,83,71
354,4,9:59.0,J. Lamb misses 2-pt layup from 4 ft (block by B. Portis),,83,71
355,4,9:59.0,,Defensive rebound by Team,83,71
356,4,9:47.0,,Offensive foul by M. Robinson (drawn by J. Lamb),83,71
357,4,9:47.0,,Turnover by M. Robinson (offensive foul),83,71
358,4,9:33.0,Personal foul by M. Robinson (drawn by D. Sabonis),,83,71
359,4,9:33.0,,J. Randle enters the game for M. Robinson,83,71
360,4,9:33.0,,New York full timeout,83,71
361,4,9:33.0,,Instant Replay (Challenge: Stands),83,71
362,4,9:21.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,86,71
363,4,9:00.0,,B. Portis makes 3-pt jump shot from 27 ft (assist by J. Randle),86,74
364,4,8:49.0,Shooting foul by J. Randle (drawn by D. Sabonis),,86,74
365,4,8:49.0,M. Brogdon enters the game for J. Lamb,,86,74
366,4,8:49.0,D. Sabonis misses free throw 1 of 2,,86,74
367,4,8:49.0,Offensive rebound by Team,,86,74
368,4,8:49.0,D. Sabonis makes free throw 2 of 2,,87,74
369,4,8:40.0,,Shooting foul by J. Holiday (drawn by K. Knox),87,74
370,4,8:40.0,,K. Knox makes free throw 1 of 2,87,75
371,4,8:40.0,,K. Knox makes free throw 2 of 2,87,76
372,4,8:20.0,M. Brogdon misses 3-pt jump shot from 23 ft,,87,76
373,4,8:16.0,,Defensive rebound by B. Portis,87,76
374,4,8:08.0,,Shooting foul by J. Holiday (drawn by B. Portis),87,76
375,4,8:08.0,,B. Portis makes free throw 1 of 2,87,77
376,4,8:08.0,T. Warren enters the game for J. Holiday,,87,77
377,4,8:08.0,,B. Portis makes free throw 2 of 2,87,78
378,4,7:58.0,Turnover by D. Sabonis (3 sec),,87,78
379,4,7:44.0,,K. Knox misses 2-pt layup from 4 ft (block by D. Sabonis),87,78
380,4,7:42.0,Defensive rebound by M. Brogdon,,87,78
381,4,7:40.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,90,78
382,4,7:40.0,Shooting foul by D. Dotson (drawn by D. McDermott),,90,78
383,4,7:40.0,J. Lamb enters the game for T. McConnell,,90,78
384,4,7:40.0,,R. Barrett enters the game for D. Dotson,90,78
385,4,7:40.0,D. McDermott makes free throw 1 of 1,,91,78
