,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
65,1,3:26.0,Defensive rebound by M. Bamba,,20,16
66,1,3:22.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by W. Iwundu),,23,16
67,1,3:00.0,,D. McDermott makes 3-pt jump shot from 26 ft (assist by T. McConnell),23,19
68,1,2:38.0,T. Ross misses 2-pt jump shot from 16 ft,,23,19
69,1,2:34.0,Offensive rebound by A. Aminu,,23,19
70,1,2:25.0,D. Augustin misses 2-pt jump shot from 15 ft,,23,19
71,1,2:21.0,,Defensive rebound by T. Warren,23,19
72,1,2:16.0,,T. Warren misses 3-pt jump shot from 25 ft,23,19
73,1,2:12.0,Defensive rebound by T. Ross,,23,19
74,1,2:05.0,T. Ross misses 2-pt jump shot from 14 ft,,23,19
75,1,2:02.0,,Defensive rebound by T. McConnell,23,19
76,1,1:57.0,Orlando full timeout,,23,19
77,1,1:57.0,E. Fournier enters the game for W. Iwundu,,23,19
78,1,1:57.0,,T. Leaf enters the game for T. Warren,23,19
79,1,1:48.0,,Turnover by T. Leaf (lost ball; steal by A. Aminu),23,19
80,1,1:38.0,M. Bamba makes 2-pt hook shot from 3 ft (assist by A. Aminu),,25,19
81,1,1:24.0,,J. Holiday misses 3-pt jump shot from 24 ft,25,19
82,1,1:20.0,,Offensive rebound by T. Leaf,25,19
83,1,1:17.0,,T. Leaf misses 2-pt layup from 2 ft (block by A. Aminu),25,19
84,1,1:13.0,,Offensive rebound by T. Leaf,25,19
85,1,1:11.0,,D. McDermott misses 3-pt jump shot from 28 ft,25,19
86,1,1:08.0,Defensive rebound by M. Bamba,,25,19
87,1,1:01.0,M. Bamba misses 3-pt jump shot from 26 ft,,25,19
88,1,0:57.0,,Defensive rebound by T. Leaf,25,19
89,1,0:49.0,,T. McConnell makes 2-pt jump shot from 7 ft,25,21
90,1,0:35.0,E. Fournier misses 2-pt jump shot from 4 ft,,25,21
91,1,0:31.0,,Defensive rebound by G. Bitadze,25,21
92,1,0:23.0,,T. Leaf makes 3-pt jump shot from 24 ft (assist by J. Holiday),25,24
93,1,0:07.0,Personal take foul by T. McConnell (drawn by D. Augustin),,25,24
94,1,0:07.0,,T. Warren enters the game for D. McDermott,25,24
95,1,0:00.0,D. Augustin misses 2-pt hook shot from 11 ft,,25,24
96,1,0:00.0,Offensive rebound by Team,,25,24
97,2,11:43.0,T. Ross misses 2-pt jump shot from 14 ft,,25,24
98,2,11:40.0,,Defensive rebound by T. McConnell,25,24
99,2,11:32.0,,G. Bitadze makes 2-pt layup from 2 ft (assist by D. McDermott),25,26
100,2,11:07.0,M. Bamba misses 2-pt jump shot from 16 ft (block by G. Bitadze),,25,26
101,2,11:04.0,,Defensive rebound by T. McConnell,25,26
102,2,10:58.0,,T. McConnell makes 2-pt jump shot from 10 ft,25,28
103,2,10:41.0,M. Bamba misses 2-pt jump shot from 20 ft,,25,28
104,2,10:39.0,Offensive rebound by Team,,25,28
105,2,10:39.0,Away from play foul by T. Leaf (drawn by A. Aminu),,25,28
106,2,10:39.0,D. Augustin makes free throw 1 of 1,,26,28
107,2,10:29.0,Turnover by T. Ross (lost ball; steal by J. Holiday),,26,28
108,2,10:22.0,,J. Holiday misses 2-pt layup from 3 ft,26,28
109,2,10:20.0,Defensive rebound by A. Aminu,,26,28
110,2,10:13.0,A. Aminu makes 2-pt jump shot from 5 ft,,28,28
111,2,9:59.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Holiday),28,31
112,2,9:41.0,E. Fournier makes 2-pt jump shot from 13 ft (assist by D. Augustin),,30,31
113,2,9:26.0,,G. Bitadze makes 2-pt jump shot from 16 ft (assist by T. McConnell),30,33
114,2,9:10.0,A. Aminu misses 2-pt layup from 3 ft,,30,33
115,2,9:07.0,,Defensive rebound by G. Bitadze,30,33
116,2,8:56.0,,T. Leaf makes 3-pt jump shot from 26 ft (assist by T. McConnell),30,36
117,2,8:30.0,Turnover by M. Bamba (off goaltending),,30,36
118,2,8:12.0,,G. Bitadze makes 2-pt layup from 1 ft (assist by T. McConnell),30,38
119,2,8:11.0,Orlando full timeout,,30,38
120,2,8:11.0,K. Birch enters the game for A. Aminu,,30,38
121,2,8:11.0,J. Isaac enters the game for M. Bamba,,30,38
122,2,7:55.0,K. Birch misses 2-pt jump shot from 9 ft,,30,38
123,2,7:51.0,Offensive rebound by J. Isaac,,30,38
124,2,7:51.0,J. Isaac misses 2-pt dunk from 1 ft,,30,38
125,2,7:50.0,,Defensive rebound by J. Holiday,30,38
126,2,7:39.0,,T. McConnell misses 2-pt jump shot from 12 ft,30,38
127,2,7:36.0,Defensive rebound by J. Isaac,,30,38
128,2,7:33.0,J. Isaac misses 2-pt jump shot from 16 ft,,30,38
129,2,7:30.0,,Defensive rebound by T. Leaf,30,38
130,2,7:22.0,,D. McDermott misses 2-pt jump shot from 14 ft,30,38
131,2,7:19.0,Defensive rebound by J. Isaac,,30,38
132,2,7:09.0,E. Fournier misses 2-pt layup from 1 ft,,30,38
133,2,7:07.0,,Defensive rebound by T. McConnell,30,38
134,2,7:02.0,,T. Leaf makes 2-pt layup from 1 ft (assist by J. Holiday),30,40
135,2,6:55.0,Orlando full timeout,,30,40
136,2,6:55.0,M. Fultz enters the game for E. Fournier,,30,40
137,2,6:55.0,W. Iwundu enters the game for T. Ross,,30,40
138,2,6:55.0,,J. Lamb enters the game for T. Leaf,30,40
139,2,6:55.0,,D. Sabonis enters the game for D. McDermott,30,40
140,2,6:54.0,Personal foul by G. Bitadze (drawn by K. Birch),,30,40
141,2,6:43.0,D. Augustin misses 3-pt jump shot from 26 ft,,30,40
142,2,6:40.0,Offensive rebound by Team,,30,40
143,2,6:40.0,,Loose ball foul by D. Sabonis (drawn by K. Birch),30,40
144,2,6:40.0,,A. Holiday enters the game for J. Holiday,30,40
145,2,6:33.0,M. Fultz misses 2-pt jump shot from 14 ft,,30,40
146,2,6:29.0,,Defensive rebound by D. Sabonis,30,40
147,2,6:15.0,,G. Bitadze misses 2-pt jump shot from 17 ft,30,40
148,2,6:11.0,Defensive rebound by J. Isaac,,30,40
149,2,6:04.0,J. Isaac makes 2-pt layup from 2 ft (assist by M. Fultz),,32,40
150,2,5:52.0,,J. Lamb misses 3-pt jump shot from 26 ft,32,40
151,2,5:48.0,Defensive rebound by K. Birch,,32,40
152,2,5:35.0,W. Iwundu makes 2-pt dunk from 2 ft (assist by M. Fultz),,34,40
153,2,5:26.0,,Indiana full timeout,34,40
154,2,5:26.0,,M. Turner enters the game for G. Bitadze,34,40
155,2,5:26.0,,T. Warren enters the game for T. McConnell,34,40
156,2,5:13.0,,M. Turner misses 2-pt jump shot from 23 ft,34,40
157,2,5:10.0,Defensive rebound by J. Isaac,,34,40
158,2,4:56.0,Turnover by D. Augustin (lost ball; steal by J. Lamb),,34,40
159,2,4:51.0,,J. Lamb misses 2-pt layup from 2 ft,34,40
160,2,4:50.0,,Offensive rebound by D. Sabonis,34,40
161,2,4:50.0,,D. Sabonis makes 2-pt dunk at rim,34,42
162,2,4:32.0,Turnover by M. Fultz (bad pass; steal by A. Holiday),,34,42
163,2,4:15.0,,D. Sabonis misses 2-pt jump shot from 7 ft,34,42
164,2,4:11.0,,Offensive rebound by D. Sabonis,34,42
165,2,4:11.0,,D. Sabonis makes 2-pt layup at rim,34,44
166,2,4:11.0,E. Fournier enters the game for D. Augustin,,34,44
167,2,4:11.0,T. Ross enters the game for W. Iwundu,,34,44
168,2,3:52.0,T. Ross misses 2-pt jump shot from 19 ft,,34,44
169,2,3:49.0,,Defensive rebound by J. Lamb,34,44
170,2,3:45.0,,A. Holiday makes 2-pt layup from 2 ft,34,46
171,2,3:42.0,,Violation by Team (delay of game),34,46
172,2,3:25.0,J. Isaac misses 3-pt jump shot from 25 ft,,34,46
173,2,3:21.0,Offensive rebound by K. Birch,,34,46
174,2,3:19.0,E. Fournier misses 3-pt jump shot from 24 ft,,34,46
175,2,3:16.0,,Defensive rebound by J. Lamb,34,46
176,2,3:10.0,,Turnover by J. Lamb (lost ball; steal by J. Isaac),34,46
177,2,3:06.0,T. Ross makes 2-pt layup from 5 ft,,36,46
178,2,2:52.0,,M. Turner makes 3-pt jump shot from 25 ft (assist by A. Holiday),36,49
179,2,2:34.0,K. Birch misses 2-pt jump shot from 8 ft,,36,49
180,2,2:31.0,,Defensive rebound by M. Turner,36,49
181,2,2:26.0,,Shooting foul by J. Isaac (drawn by D. Sabonis),36,49
182,2,2:26.0,,D. Sabonis makes free throw 1 of 2,36,50
183,2,2:26.0,M. Bamba enters the game for K. Birch,,36,50
184,2,2:26.0,,D. Sabonis makes free throw 2 of 2,36,51
185,2,2:09.0,J. Isaac makes 3-pt jump shot from 24 ft (assist by M. Fultz),,39,51
186,2,1:57.0,,Turnover by J. Lamb (traveling),39,51
187,2,1:57.0,,J. Holiday enters the game for D. Sabonis,39,51
188,2,1:41.0,J. Isaac makes 2-pt layup from 1 ft (assist by E. Fournier),,41,51
189,2,1:23.0,,J. Lamb makes 2-pt jump shot from 14 ft (assist by J. Holiday),41,53
190,2,1:09.0,M. Bamba makes 2-pt layup at rim (assist by M. Fultz),,43,53
191,2,0:56.0,,A. Holiday misses 2-pt layup from 3 ft,43,53
192,2,0:53.0,Defensive rebound by M. Bamba,,43,53
193,2,0:41.0,M. Bamba misses 2-pt layup from 1 ft (block by J. Holiday),,43,53
194,2,0:40.0,Offensive rebound by M. Bamba,,43,53
195,2,0:40.0,M. Bamba makes 2-pt layup from 1 ft,,45,53
196,2,0:27.0,,J. Holiday makes 2-pt layup from 2 ft (assist by A. Holiday),45,55
197,2,0:27.0,Violation by Team (def goaltending),,45,55
198,2,0:04.0,T. Ross misses 2-pt jump shot from 7 ft,,45,55
199,2,0:01.0,,Defensive rebound by T. Warren,45,55
200,2,0:00.0,,T. Warren misses 2-pt jump shot from 23 ft,45,55
201,2,0:00.0,,Offensive rebound by Team,45,55
202,3,11:52.0,Offensive foul by E. Fournier (drawn by A. Holiday),,45,55
203,3,11:52.0,Turnover by E. Fournier (offensive foul),,45,55
204,3,11:43.0,,A. Holiday misses 3-pt jump shot from 26 ft,45,55
205,3,11:39.0,Defensive rebound by J. Isaac,,45,55
206,3,11:30.0,E. Fournier makes 3-pt jump shot from 27 ft (assist by M. Fultz),,48,55
207,3,11:08.0,,D. Sabonis makes 2-pt jump shot from 20 ft (assist by A. Holiday),48,57
208,3,10:53.0,J. Isaac makes 3-pt jump shot from 27 ft (assist by M. Fultz),,51,57
209,3,10:36.0,,Shooting foul by E. Fournier (drawn by J. Lamb),51,57
210,3,10:36.0,,J. Lamb makes free throw 1 of 2,51,58
211,3,10:36.0,,J. Lamb makes free throw 2 of 2,51,59
212,3,10:21.0,E. Fournier misses 3-pt jump shot from 27 ft (block by J. Lamb),,51,59
213,3,10:17.0,,Defensive rebound by J. Lamb,51,59
214,3,10:15.0,,A. Holiday misses 3-pt jump shot from 23 ft,51,59
215,3,10:10.0,,Offensive rebound by A. Holiday,51,59
216,3,10:01.0,,M. Turner makes 3-pt jump shot from 24 ft (assist by D. Sabonis),51,62
217,3,9:39.0,J. Isaac makes 3-pt jump shot from 26 ft,,54,62
218,3,9:28.0,,Personal foul by W. Iwundu (drawn by T. Warren),54,62
219,3,9:18.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by A. Holiday),54,64
220,3,9:05.0,M. Fultz makes 2-pt layup from 2 ft,,56,64
221,3,8:49.0,,Turnover by A. Holiday (bad pass; steal by W. Iwundu),56,64
222,3,8:44.0,J. Isaac makes 3-pt jump shot from 23 ft (assist by M. Fultz),,59,64
223,3,8:29.0,,J. Lamb makes 2-pt jump shot from 10 ft,59,66
224,3,8:16.0,M. Fultz misses 2-pt layup from 1 ft (block by M. Turner),,59,66
225,3,8:15.0,Offensive rebound by Team,,59,66
226,3,8:09.0,E. Fournier misses 3-pt jump shot from 25 ft,,59,66
227,3,8:05.0,,Defensive rebound by D. Sabonis,59,66
228,3,7:59.0,,A. Holiday makes 2-pt jump shot from 18 ft,59,68
229,3,7:39.0,E. Fournier makes 2-pt layup from 9 ft,,61,68
230,3,7:26.0,,J. Lamb makes 2-pt layup from 2 ft,61,70
231,3,7:25.0,Orlando full timeout,,61,70
232,3,7:13.0,M. Fultz makes 2-pt layup from 4 ft,,63,70
233,3,6:58.0,,J. Lamb makes 2-pt jump shot from 11 ft,63,72
234,3,6:38.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by J. Isaac),,66,72
235,3,6:15.0,,A. Holiday misses 3-pt jump shot from 26 ft,66,72
236,3,6:13.0,Defensive rebound by M. Fultz,,66,72
237,3,6:08.0,M. Fultz misses 2-pt layup from 2 ft (block by M. Turner),,66,72
238,3,6:05.0,,Defensive rebound by J. Lamb,66,72
239,3,6:01.0,,Turnover by A. Holiday (bad pass),66,72
240,3,6:01.0,A. Aminu enters the game for E. Fournier,,66,72
241,3,5:51.0,J. Isaac misses 3-pt jump shot from 27 ft,,66,72
242,3,5:46.0,,Defensive rebound by A. Holiday,66,72
243,3,5:42.0,,Turnover by D. Sabonis (lost ball; steal by J. Isaac),66,72
244,3,5:38.0,W. Iwundu makes 2-pt dunk from 2 ft (assist by A. Aminu),,68,72
245,3,5:22.0,,A. Holiday misses 2-pt jump shot from 13 ft,68,72
246,3,5:19.0,Defensive rebound by M. Fultz,,68,72
247,3,5:08.0,J. Isaac misses 2-pt layup from 6 ft,,68,72
248,3,5:06.0,,Defensive rebound by M. Turner,68,72
249,3,5:01.0,,Shooting foul by J. Isaac (drawn by D. Sabonis),68,72
250,3,5:01.0,,D. Sabonis makes free throw 1 of 2,68,73
251,3,5:01.0,D. Augustin enters the game for M. Fultz,,68,73
252,3,5:01.0,T. Ross enters the game for J. Isaac,,68,73
253,3,5:01.0,,D. Sabonis makes free throw 2 of 2,68,74
254,3,4:44.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by A. Aminu),,71,74
255,3,4:28.0,,J. Lamb misses 3-pt jump shot from 26 ft,71,74
256,3,4:24.0,Defensive rebound by T. Ross,,71,74
257,3,4:12.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. Augustin),,74,74
258,3,4:10.0,,Indiana full timeout,74,74
259,3,4:10.0,,J. Holiday enters the game for A. Holiday,74,74
260,3,4:10.0,,T. McConnell enters the game for J. Lamb,74,74
261,3,4:10.0,,D. McDermott enters the game for D. Sabonis,74,74
262,3,3:59.0,,M. Turner makes 2-pt dunk from 1 ft (assist by T. McConnell),74,76
263,3,3:32.0,T. Ross misses 3-pt jump shot from 26 ft,,74,76
264,3,3:32.0,Offensive rebound by Team,,74,76
265,3,3:32.0,Turnover by Team (shot clock),,74,76
266,3,3:32.0,M. Bamba enters the game for K. Birch,,74,76
267,3,3:22.0,,M. Turner misses 3-pt jump shot from 26 ft,74,76
268,3,3:19.0,Defensive rebound by W. Iwundu,,74,76
269,3,3:13.0,W. Iwundu misses 2-pt layup from 3 ft (block by M. Turner),,74,76
270,3,3:12.0,Offensive rebound by A. Aminu,,74,76
271,3,3:12.0,Shooting foul by T. Warren (drawn by A. Aminu),,74,76
272,3,3:12.0,A. Aminu makes free throw 1 of 2,,75,76
273,3,3:12.0,A. Aminu makes free throw 2 of 2,,76,76
274,3,2:59.0,,Turnover by M. Turner (bad pass; steal by T. Ross),76,76
275,3,2:50.0,M. Bamba misses 2-pt hook shot from 5 ft,,76,76
276,3,2:47.0,,Defensive rebound by T. McConnell,76,76
277,3,2:37.0,,M. Turner misses 3-pt jump shot from 26 ft,76,76
278,3,2:33.0,Defensive rebound by M. Bamba,,76,76
279,3,2:25.0,M. Bamba makes 3-pt jump shot from 26 ft (assist by D. Augustin),,79,76
280,3,2:08.0,,D. McDermott misses 3-pt jump shot from 27 ft,79,76
281,3,2:05.0,Defensive rebound by T. Ross,,79,76
282,3,1:59.0,Shooting foul by T. McConnell (drawn by D. Augustin),,79,76
283,3,1:59.0,D. Augustin makes free throw 1 of 2,,80,76
284,3,1:59.0,E. Fournier enters the game for W. Iwundu,,80,76
285,3,1:59.0,,G. Bitadze enters the game for M. Turner,80,76
286,3,1:59.0,,D. Sabonis enters the game for T. Warren,80,76
287,3,1:59.0,D. Augustin makes free throw 2 of 2,,81,76
288,3,1:45.0,,D. Sabonis makes 2-pt layup from 1 ft,81,78
289,3,1:28.0,A. Aminu misses 3-pt jump shot from 26 ft,,81,78
290,3,1:24.0,,Defensive rebound by D. McDermott,81,78
291,3,1:09.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Sabonis),81,81
292,3,0:50.0,E. Fournier makes 2-pt jump shot from 19 ft (assist by M. Bamba),,83,81
293,3,0:30.0,,Personal foul by A. Aminu (drawn by D. Sabonis),83,81
294,3,0:26.0,,Shooting foul by T. Ross (drawn by J. Holiday),83,81
295,3,0:26.0,,J. Holiday misses free throw 1 of 3,83,81
296,3,0:26.0,,Offensive rebound by Team,83,81
297,3,0:26.0,,J. Holiday makes free throw 2 of 3,83,82
298,3,0:26.0,,J. Holiday makes free throw 3 of 3,83,83
299,3,0:04.0,E. Fournier makes 2-pt jump shot from 15 ft,,85,83
300,3,0:00.0,,T. McConnell misses 2-pt jump shot from 22 ft,85,83
301,3,0:00.0,,Offensive rebound by Team,85,83
302,4,11:49.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by T. McConnell),85,86
303,4,11:31.0,Turnover by D. Augustin (traveling),,85,86
304,4,11:14.0,,Turnover by T. McConnell (bad pass; steal by A. Aminu),85,86
305,4,11:10.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by D. Augustin),,88,86
306,4,10:52.0,,D. McDermott makes 2-pt dunk from 1 ft (assist by D. Sabonis),88,88
307,4,10:35.0,Personal foul by D. Sabonis (drawn by A. Aminu),,88,88
308,4,10:21.0,A. Aminu misses 3-pt jump shot from 25 ft,,88,88
309,4,10:18.0,,Defensive rebound by D. Sabonis,88,88
310,4,10:02.0,,T. McConnell makes 2-pt jump shot from 22 ft (assist by J. Holiday),88,90
311,4,9:41.0,E. Fournier makes 2-pt jump shot from 18 ft,,90,90
312,4,9:27.0,,Turnover by T. McConnell (traveling),90,90
313,4,9:27.0,,J. Lamb enters the game for G. Bitadze,90,90
314,4,9:09.0,Turnover by M. Bamba (3 sec),,90,90
315,4,8:59.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by J. Lamb),90,93
316,4,8:34.0,Turnover by A. Aminu (bad pass; steal by T. McConnell),,90,93
317,4,8:28.0,,D. Sabonis misses 2-pt layup from 2 ft (block by M. Bamba),90,93
318,4,8:25.0,Defensive rebound by E. Fournier,,90,93
319,4,8:22.0,E. Fournier makes 2-pt jump shot from 2 ft,,92,93
320,4,8:06.0,,D. McDermott makes 2-pt layup from 2 ft,92,95
321,4,7:53.0,D. Augustin misses 3-pt jump shot from 26 ft,,92,95
322,4,7:50.0,,Defensive rebound by D. Sabonis,92,95
323,4,7:43.0,,D. Sabonis misses 2-pt layup from 2 ft,92,95
324,4,7:40.0,Defensive rebound by A. Aminu,,92,95
325,4,7:28.0,E. Fournier misses 3-pt jump shot from 26 ft,,92,95
326,4,7:25.0,,Defensive rebound by J. Holiday,92,95
327,4,7:14.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by T. McConnell),92,97
328,4,7:14.0,,Shooting foul by A. Aminu (drawn by D. Sabonis),92,97
329,4,7:14.0,K. Birch enters the game for A. Aminu,,92,97
330,4,7:14.0,M. Fultz enters the game for M. Bamba,,92,97
331,4,7:14.0,J. Isaac enters the game for E. Fournier,,92,97
332,4,7:14.0,,D. Sabonis makes free throw 1 of 1,92,98
333,4,7:04.0,Personal foul by D. Sabonis (drawn by K. Birch),,92,98
334,4,7:04.0,W. Iwundu enters the game for T. Ross,,92,98
335,4,6:58.0,M. Fultz makes 2-pt layup from 2 ft,,94,98
336,4,6:58.0,Shooting foul by J. Lamb (drawn by M. Fultz),,94,98
337,4,6:58.0,,Indiana full timeout,94,98
338,4,6:58.0,M. Fultz makes free throw 1 of 1,,95,98
339,4,6:43.0,,T. McConnell makes 2-pt jump shot from 9 ft,95,100
340,4,6:31.0,Offensive foul by M. Fultz (drawn by J. Lamb),,95,100
341,4,6:31.0,Turnover by M. Fultz (offensive foul),,95,100
342,4,6:31.0,,M. Turner enters the game for J. Holiday,95,100
343,4,6:19.0,,D. Sabonis misses 2-pt layup from 1 ft (block by J. Isaac),95,100
344,4,6:16.0,Defensive rebound by D. Augustin,,95,100
345,4,6:08.0,J. Isaac makes 2-pt layup from 1 ft,,97,100
346,4,5:52.0,,J. Lamb misses 2-pt jump shot from 18 ft,97,100
347,4,5:49.0,Defensive rebound by J. Isaac,,97,100
348,4,5:28.0,W. Iwundu misses 2-pt layup from 2 ft,,97,100
349,4,5:25.0,,Defensive rebound by J. Lamb,97,100
350,4,5:22.0,,Shooting foul by J. Isaac (drawn by J. Lamb),97,100
351,4,5:22.0,,J. Lamb makes free throw 1 of 2,97,101
352,4,5:22.0,,J. Lamb makes free throw 2 of 2,97,102
353,4,5:11.0,J. Isaac makes 2-pt jump shot from 14 ft (assist by M. Fultz),,99,102
354,4,4:51.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by D. McDermott),99,104
355,4,4:39.0,D. Augustin makes 2-pt jump shot from 20 ft,,101,104
356,4,4:21.0,,Turnover by M. Turner (traveling),101,104
357,4,4:08.0,M. Fultz misses 2-pt layup from 3 ft,,101,104
358,4,4:05.0,Offensive rebound by K. Birch,,101,104
359,4,4:02.0,J. Isaac misses 2-pt jump shot from 12 ft,,101,104
360,4,3:59.0,,Defensive rebound by D. Sabonis,101,104
361,4,3:54.0,,Indiana full timeout,101,104
362,4,3:54.0,E. Fournier enters the game for D. Augustin,,101,104
363,4,3:54.0,T. Ross enters the game for W. Iwundu,,101,104
364,4,3:54.0,,A. Holiday enters the game for J. Lamb,101,104
365,4,3:54.0,,J. Holiday enters the game for T. McConnell,101,104
366,4,3:37.0,,A. Holiday misses 2-pt layup from 3 ft,101,104
367,4,3:35.0,,Offensive rebound by D. Sabonis,101,104
368,4,3:33.0,,Turnover by D. Sabonis (bad pass; steal by E. Fournier),101,104
369,4,3:20.0,E. Fournier misses 3-pt jump shot from 27 ft,,101,104
370,4,3:17.0,,Defensive rebound by D. Sabonis,101,104
371,4,3:06.0,,D. Sabonis misses 2-pt jump shot from 12 ft,101,104
372,4,3:04.0,Defensive rebound by J. Isaac,,101,104
373,4,3:04.0,Orlando full timeout,,101,104
374,4,3:04.0,,T. Warren enters the game for D. McDermott,101,104
375,4,2:50.0,T. Ross misses 3-pt jump shot from 25 ft,,101,104
376,4,2:46.0,,Defensive rebound by A. Holiday,101,104
377,4,2:36.0,,M. Turner misses 3-pt jump shot from 23 ft,101,104
378,4,2:32.0,Defensive rebound by K. Birch,,101,104
379,4,2:15.0,E. Fournier misses 2-pt layup from 6 ft,,101,104
