,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
38,1,7:11.0,Offensive rebound by C. Sexton,,15,12
39,1,7:09.0,C. Sexton makes 2-pt jump shot from 17 ft,,17,12
40,1,7:01.0,,T. Bryant makes 2-pt hook shot from 3 ft (assist by B. Beal),17,14
41,1,6:45.0,C. Sexton makes 2-pt jump shot from 15 ft (assist by D. Garland),,19,14
42,1,6:39.0,,R. Hachimura makes 2-pt layup from 2 ft (assist by I. Thomas),19,16
43,1,6:11.0,D. Garland makes 2-pt jump shot from 12 ft,,21,16
44,1,6:01.0,,T. Brown misses 2-pt layup from 2 ft (block by T. Thompson),21,16
45,1,5:59.0,Defensive rebound by K. Love,,21,16
46,1,5:52.0,D. Garland makes 2-pt layup from 2 ft,,23,16
47,1,5:42.0,,Offensive foul by T. Bryant (drawn by C. Sexton),23,16
48,1,5:42.0,,Turnover by T. Bryant (offensive foul),23,16
49,1,5:34.0,Turnover by D. Garland (bad pass; steal by R. Hachimura),,23,16
50,1,5:29.0,,T. Brown misses 3-pt jump shot from 25 ft,23,16
51,1,5:25.0,Defensive rebound by C. Osman,,23,16
52,1,5:25.0,J. Clarkson enters the game for D. Garland,,23,16
53,1,5:25.0,L. Nance enters the game for K. Love,,23,16
54,1,5:25.0,,D. Bertāns enters the game for T. Brown,23,16
55,1,5:25.0,,C. Miles enters the game for R. Hachimura,23,16
56,1,5:01.0,C. Sexton misses 2-pt jump shot from 21 ft,,23,16
57,1,5:00.0,,Defensive rebound by C. Miles,23,16
58,1,4:58.0,,C. Miles misses 2-pt layup from 4 ft,23,16
59,1,4:58.0,Defensive rebound by T. Thompson,,23,16
60,1,4:49.0,C. Sexton misses 3-pt jump shot from 27 ft,,23,16
61,1,4:47.0,,Defensive rebound by T. Bryant,23,16
62,1,4:38.0,,B. Beal makes 2-pt layup from 2 ft (assist by I. Thomas),23,18
63,1,4:20.0,J. Clarkson misses 3-pt jump shot from 25 ft,,23,18
64,1,4:18.0,,Defensive rebound by T. Bryant,23,18
65,1,4:12.0,,I. Thomas misses 3-pt jump shot from 26 ft,23,18
66,1,4:09.0,Defensive rebound by L. Nance,,23,18
67,1,3:58.0,Turnover by C. Osman (traveling),,23,18
68,1,3:58.0,K. Porter enters the game for C. Osman,,23,18
69,1,3:58.0,,I. Smith enters the game for T. Bryant,23,18
70,1,3:58.0,,M. Wagner enters the game for I. Thomas,23,18
71,1,3:33.0,,B. Beal misses 3-pt jump shot from 28 ft,23,18
72,1,3:33.0,,Offensive rebound by Team,23,18
73,1,3:33.0,,Turnover by Team (shot clock),23,18
74,1,3:18.0,K. Porter misses 2-pt jump shot from 15 ft,,23,18
75,1,3:15.0,,Defensive rebound by C. Miles,23,18
76,1,3:07.0,,C. Miles misses 2-pt jump shot from 9 ft,23,18
77,1,3:04.0,,Offensive rebound by M. Wagner,23,18
78,1,3:03.0,,M. Wagner makes 2-pt layup from 1 ft,23,20
79,1,2:46.0,Personal foul by M. Wagner (drawn by T. Thompson),,23,20
80,1,2:46.0,Cleveland full timeout,,23,20
81,1,2:46.0,M. Dellavedova enters the game for C. Sexton,,23,20
82,1,2:46.0,K. Love enters the game for T. Thompson,,23,20
83,1,2:46.0,,J. McRae enters the game for B. Beal,23,20
84,1,2:39.0,M. Dellavedova makes 2-pt jump shot from 13 ft,,25,20
85,1,2:21.0,,D. Bertāns misses 3-pt jump shot from 27 ft,25,20
86,1,2:21.0,,Offensive rebound by Team,25,20
87,1,2:21.0,Loose ball foul by K. Love (drawn by M. Wagner),,25,20
88,1,2:21.0,C. Osman enters the game for K. Love,,25,20
89,1,2:15.0,,I. Smith makes 2-pt jump shot from 14 ft,25,22
90,1,1:58.0,J. Clarkson misses 3-pt jump shot from 26 ft,,25,22
91,1,1:55.0,,Defensive rebound by M. Wagner,25,22
92,1,1:52.0,,C. Miles misses 3-pt jump shot from 26 ft,25,22
93,1,1:48.0,Defensive rebound by L. Nance,,25,22
94,1,1:29.0,J. Clarkson makes 3-pt jump shot from 28 ft (assist by M. Dellavedova),,28,22
95,1,1:13.0,,M. Wagner makes 2-pt dunk from 3 ft (assist by I. Smith),28,24
96,1,0:59.0,K. Porter makes 2-pt jump shot from 13 ft,,30,24
97,1,0:49.0,,D. Bertāns misses 3-pt jump shot from 26 ft,30,24
98,1,0:46.0,Defensive rebound by M. Dellavedova,,30,24
99,1,0:40.0,Offensive foul by M. Dellavedova (drawn by I. Smith),,30,24
100,1,0:40.0,Turnover by M. Dellavedova (offensive foul),,30,24
101,1,0:34.0,,Personal foul by J. Clarkson (drawn by J. McRae),30,24
102,1,0:28.0,,J. McRae makes 2-pt jump shot from 21 ft,30,26
103,1,0:11.0,J. Clarkson misses 3-pt jump shot from 27 ft,,30,26
104,1,0:09.0,,Defensive rebound by J. McRae,30,26
105,1,0:02.0,,Turnover by J. McRae (lost ball; steal by K. Porter),30,26
106,2,11:48.0,,C. Miles misses 2-pt layup from 1 ft,30,26
107,2,11:44.0,,Offensive rebound by M. Wagner,30,26
108,2,11:44.0,,M. Wagner makes 2-pt layup at rim,30,28
109,2,11:33.0,Def 3 sec tech foul by Team,,30,28
110,2,11:33.0,J. Clarkson makes technical free throw,,31,28
111,2,11:28.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by C. Osman),,34,28
112,2,11:11.0,,D. Bertāns misses 3-pt jump shot from 26 ft,34,28
113,2,11:06.0,Defensive rebound by M. Dellavedova,,34,28
114,2,11:03.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,34,28
115,2,10:59.0,,Defensive rebound by M. Wagner,34,28
116,2,10:48.0,,Turnover by M. Wagner (3 sec),34,28
117,2,10:36.0,L. Nance misses 2-pt layup from 4 ft (block by M. Wagner),,34,28
118,2,10:33.0,Offensive rebound by L. Nance,,34,28
119,2,10:32.0,L. Nance makes 2-pt layup from 2 ft,,36,28
120,2,10:23.0,,J. McRae misses 2-pt jump shot from 14 ft,36,28
121,2,10:22.0,Defensive rebound by L. Nance,,36,28
122,2,10:22.0,Personal foul by M. Wagner (drawn by L. Nance),,36,28
123,2,10:08.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,36,28
124,2,10:05.0,,Defensive rebound by C. Miles,36,28
125,2,9:56.0,,D. Bertāns misses 2-pt jump shot from 4 ft,36,28
126,2,9:54.0,,Offensive rebound by J. McRae,36,28
127,2,9:53.0,,M. Wagner misses 3-pt jump shot from 26 ft,36,28
128,2,9:49.0,Defensive rebound by K. Porter,,36,28
129,2,9:47.0,Shooting foul by I. Smith (drawn by L. Nance),,36,28
130,2,9:47.0,L. Nance makes free throw 1 of 2,,37,28
131,2,9:47.0,L. Nance makes free throw 2 of 2,,38,28
132,2,9:40.0,,C. Miles misses 3-pt jump shot from 30 ft,38,28
133,2,9:37.0,Defensive rebound by L. Nance,,38,28
134,2,9:37.0,Personal foul by D. Bertāns (drawn by L. Nance),,38,28
135,2,9:37.0,D. Garland enters the game for M. Dellavedova,,38,28
136,2,9:37.0,,R. Hachimura enters the game for D. Bertāns,38,28
137,2,9:18.0,K. Porter makes 2-pt layup from 1 ft,,40,28
138,2,9:18.0,Shooting foul by M. Wagner (drawn by K. Porter),,40,28
139,2,9:18.0,,T. Bryant enters the game for M. Wagner,40,28
140,2,9:18.0,,Washington full timeout,40,28
141,2,9:18.0,,B. Beal enters the game for J. McRae,40,28
142,2,9:18.0,K. Porter makes free throw 1 of 1,,41,28
143,2,9:02.0,,R. Hachimura makes 2-pt dunk from 2 ft (assist by T. Bryant),41,30
144,2,8:46.0,K. Porter misses 3-pt jump shot from 26 ft,,41,30
145,2,8:41.0,Offensive rebound by J. Clarkson,,41,30
146,2,8:36.0,K. Porter makes 2-pt jump shot from 13 ft,,43,30
147,2,8:21.0,,Turnover by T. Bryant (lost ball; steal by L. Nance),43,30
148,2,8:14.0,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Nance),,45,30
149,2,8:01.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by I. Smith),45,32
150,2,7:49.0,C. Osman makes 2-pt jump shot from 9 ft (assist by D. Garland),,47,32
151,2,7:31.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by T. Bryant),47,35
152,2,7:09.0,C. Osman misses 3-pt jump shot from 26 ft,,47,35
153,2,7:07.0,Offensive rebound by Team,,47,35
154,2,7:07.0,,Loose ball foul by C. Miles (drawn by K. Porter),47,35
155,2,7:07.0,T. Thompson enters the game for C. Osman,,47,35
156,2,7:07.0,K. Porter makes free throw 1 of 2,,48,35
157,2,7:07.0,,T. Brown enters the game for C. Miles,48,35
158,2,7:07.0,K. Porter makes free throw 2 of 2,,49,35
159,2,6:55.0,,T. Brown misses 2-pt jump shot from 16 ft,49,35
160,2,6:51.0,Defensive rebound by L. Nance,,49,35
161,2,6:42.0,K. Porter makes 2-pt jump shot from 18 ft,,51,35
162,2,6:34.0,Violation by Team (kicked ball),,51,35
163,2,6:34.0,K. Love enters the game for J. Clarkson,,51,35
164,2,6:34.0,C. Sexton enters the game for L. Nance,,51,35
165,2,6:34.0,,I. Thomas enters the game for I. Smith,51,35
166,2,6:29.0,,Offensive foul by I. Thomas (drawn by K. Love),51,35
167,2,6:29.0,,Turnover by I. Thomas (offensive foul),51,35
168,2,6:14.0,Shooting foul by T. Bryant (drawn by K. Love),,51,35
169,2,6:14.0,K. Love makes free throw 1 of 2,,52,35
170,2,6:14.0,K. Love makes free throw 2 of 2,,53,35
171,2,6:06.0,,I. Thomas misses 2-pt jump shot from 19 ft,53,35
172,2,6:02.0,,Offensive rebound by R. Hachimura,53,35
173,2,5:55.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by B. Beal),53,37
174,2,5:45.0,Shooting foul by R. Hachimura (drawn by K. Love),,53,37
175,2,5:45.0,K. Love makes free throw 1 of 3,,54,37
176,2,5:45.0,K. Love misses free throw 2 of 3,,54,37
177,2,5:45.0,Offensive rebound by Team,,54,37
178,2,5:45.0,K. Love misses free throw 3 of 3,,54,37
179,2,5:43.0,,Defensive rebound by R. Hachimura,54,37
180,2,5:28.0,,Turnover by T. Brown (bad pass),54,37
181,2,5:16.0,C. Sexton misses 2-pt jump shot from 18 ft,,54,37
182,2,5:12.0,Offensive rebound by T. Thompson,,54,37
183,2,5:11.0,K. Porter misses 3-pt jump shot from 26 ft,,54,37
184,2,5:08.0,,Defensive rebound by I. Thomas,54,37
185,2,5:04.0,,B. Beal misses 3-pt jump shot from 25 ft,54,37
186,2,4:59.0,,Offensive rebound by T. Brown,54,37
187,2,4:56.0,,B. Beal misses 3-pt jump shot from 26 ft,54,37
188,2,4:53.0,Defensive rebound by K. Porter,,54,37
189,2,4:43.0,Turnover by K. Porter (lost ball; steal by T. Brown),,54,37
190,2,4:42.0,,Personal take foul by K. Porter (drawn by B. Beal),54,37
191,2,4:42.0,C. Osman enters the game for K. Porter,,54,37
192,2,4:33.0,,Personal foul by C. Osman (drawn by R. Hachimura),54,37
193,2,4:21.0,,I. Thomas makes 2-pt jump shot from 20 ft,54,39
194,2,4:01.0,C. Sexton makes 3-pt jump shot from 27 ft (assist by D. Garland),,57,39
195,2,3:51.0,,Turnover by I. Thomas (bad pass; steal by T. Thompson),57,39
196,2,3:41.0,D. Garland misses 2-pt layup from 6 ft,,57,39
197,2,3:41.0,Offensive rebound by Team,,57,39
198,2,3:41.0,,Loose ball foul by B. Beal (drawn by T. Thompson),57,39
199,2,3:41.0,T. Thompson misses free throw 1 of 2,,57,39
200,2,3:41.0,Offensive rebound by Team,,57,39
201,2,3:41.0,Technical foul by S. Brooks,,57,39
202,2,3:41.0,K. Love makes technical free throw,,58,39
203,2,3:41.0,T. Thompson makes free throw 2 of 2,,59,39
204,2,3:31.0,,Personal foul by D. Garland (drawn by I. Thomas),59,39
205,2,3:15.0,,B. Beal misses 2-pt jump shot from 17 ft,59,39
206,2,3:10.0,,Offensive rebound by T. Bryant,59,39
207,2,3:10.0,,T. Bryant makes 2-pt layup at rim,59,41
208,2,2:52.0,Personal foul by I. Thomas (drawn by T. Thompson),,59,41
209,2,2:52.0,Cleveland full timeout,,59,41
210,2,2:52.0,,D. Bertāns enters the game for T. Brown,59,41
211,2,2:52.0,T. Thompson makes free throw 1 of 2,,60,41
212,2,2:52.0,T. Thompson makes free throw 2 of 2,,61,41
213,2,2:42.0,,Personal foul by C. Sexton (drawn by B. Beal),61,41
214,2,2:37.0,,B. Beal makes 3-pt jump shot from 26 ft,61,44
215,2,2:17.0,T. Thompson makes 2-pt hook shot from 5 ft (assist by K. Love),,63,44
216,2,2:04.0,,R. Hachimura makes 2-pt jump shot from 14 ft,63,46
217,2,1:49.0,K. Love misses 3-pt jump shot from 26 ft,,63,46
218,2,1:46.0,,Defensive rebound by D. Bertāns,63,46
219,2,1:41.0,,R. Hachimura makes 2-pt layup from 4 ft (assist by T. Bryant),63,48
220,2,1:31.0,D. Garland misses 2-pt jump shot from 18 ft,,63,48
221,2,1:28.0,Offensive rebound by T. Thompson,,63,48
222,2,1:21.0,C. Sexton misses 2-pt jump shot from 15 ft,,63,48
223,2,1:18.0,,Defensive rebound by T. Bryant,63,48
224,2,1:11.0,,Offensive foul by R. Hachimura (drawn by C. Sexton),63,48
225,2,1:11.0,,Turnover by R. Hachimura (offensive foul),63,48
226,2,1:11.0,J. Clarkson enters the game for K. Love,,63,48
227,2,1:11.0,L. Nance enters the game for C. Sexton,,63,48
228,2,0:53.0,J. Clarkson misses 2-pt jump shot from 7 ft,,63,48
229,2,0:51.0,,Defensive rebound by R. Hachimura,63,48
230,2,0:47.0,,R. Hachimura makes 2-pt jump shot from 3 ft,63,50
231,2,0:34.0,D. Garland makes 2-pt jump shot from 5 ft,,65,50
232,2,0:27.0,,T. Bryant misses 3-pt jump shot from 26 ft,65,50
233,2,0:24.0,,Offensive rebound by R. Hachimura,65,50
234,2,0:16.0,,R. Hachimura makes 2-pt jump shot from 20 ft,65,52
235,2,0:01.0,T. Thompson makes 2-pt dunk from 2 ft (assist by D. Garland),,67,52
236,3,11:53.0,,Personal foul by C. Sexton (drawn by B. Beal),67,52
237,3,11:45.0,,Shooting foul by T. Thompson (drawn by T. Bryant),67,52
238,3,11:45.0,,T. Bryant makes free throw 1 of 2,67,53
239,3,11:45.0,,T. Bryant misses free throw 2 of 2,67,53
240,3,11:42.0,Defensive rebound by K. Love,,67,53
241,3,11:41.0,Turnover by K. Love (bad pass; steal by T. Brown),,67,53
242,3,11:35.0,,B. Beal misses 2-pt jump shot from 14 ft,67,53
243,3,11:32.0,,Offensive rebound by T. Brown,67,53
244,3,11:30.0,,Turnover by T. Bryant (traveling),67,53
245,3,11:15.0,Offensive foul by C. Osman (drawn by T. Brown),,67,53
246,3,11:15.0,Turnover by C. Osman (offensive foul),,67,53
247,3,11:03.0,,I. Thomas misses 3-pt jump shot from 24 ft,67,53
248,3,11:01.0,,Offensive rebound by T. Brown,67,53
249,3,10:59.0,,T. Brown misses 2-pt layup from 4 ft (block by K. Love),67,53
250,3,10:59.0,Defensive rebound by C. Sexton,,67,53
251,3,10:51.0,Turnover by C. Sexton (lost ball; steal by T. Bryant),,67,53
252,3,10:45.0,,R. Hachimura misses 2-pt jump shot from 3 ft,67,53
253,3,10:42.0,Defensive rebound by K. Love,,67,53
254,3,10:23.0,C. Sexton misses 2-pt jump shot from 11 ft,,67,53
255,3,10:20.0,,Defensive rebound by B. Beal,67,53
256,3,10:10.0,,I. Thomas makes 3-pt jump shot from 28 ft (assist by B. Beal),67,56
257,3,9:57.0,Personal foul by T. Brown (drawn by C. Osman),,67,56
258,3,9:53.0,K. Love makes 2-pt layup from 3 ft,,69,56
259,3,9:36.0,,B. Beal misses 2-pt layup from 1 ft,69,56
260,3,9:34.0,Defensive rebound by T. Thompson,,69,56
261,3,9:30.0,C. Sexton makes 2-pt layup from 2 ft (assist by T. Thompson),,71,56
262,3,9:23.0,,T. Brown misses 2-pt layup from 2 ft (block by T. Thompson),71,56
263,3,9:19.0,Defensive rebound by C. Osman,,71,56
264,3,9:18.0,C. Sexton makes 2-pt layup from 2 ft (assist by C. Osman),,73,56
265,3,9:18.0,,Washington full timeout,73,56
266,3,9:02.0,,T. Bryant misses 3-pt jump shot from 26 ft,73,56
267,3,8:59.0,Defensive rebound by K. Love,,73,56
268,3,8:45.0,Shooting foul by B. Beal (drawn by K. Love),,73,56
269,3,8:45.0,K. Love makes free throw 1 of 2,,74,56
270,3,8:45.0,K. Love makes free throw 2 of 2,,75,56
271,3,8:32.0,,Turnover by I. Thomas (bad pass; steal by C. Osman),75,56
272,3,8:29.0,K. Love makes 2-pt layup from 1 ft (assist by C. Osman),,77,56
273,3,8:15.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by T. Bryant),77,59
274,3,7:55.0,T. Thompson makes 2-pt hook shot from 7 ft (assist by D. Garland),,79,59
275,3,7:45.0,,R. Hachimura makes 2-pt hook shot from 1 ft (assist by B. Beal),79,61
276,3,7:34.0,C. Sexton misses 2-pt jump shot from 14 ft,,79,61
277,3,7:33.0,Offensive rebound by C. Osman,,79,61
278,3,7:32.0,C. Osman misses 2-pt layup at rim,,79,61
279,3,7:30.0,,Defensive rebound by T. Brown,79,61
280,3,7:23.0,,I. Thomas makes 2-pt jump shot from 7 ft,79,63
281,3,6:58.0,Turnover by T. Thompson (lost ball; steal by R. Hachimura),,79,63
282,3,6:58.0,Violation by Team (kicked ball),,79,63
283,3,6:47.0,,Personal foul by K. Love (drawn by R. Hachimura),79,63
284,3,6:39.0,,T. Bryant makes 2-pt jump shot from 12 ft (assist by B. Beal),79,65
285,3,6:24.0,C. Sexton misses 3-pt jump shot from 26 ft,,79,65
286,3,6:21.0,,Defensive rebound by R. Hachimura,79,65
287,3,6:13.0,,B. Beal misses 2-pt jump shot from 3 ft,79,65
288,3,6:13.0,,Offensive rebound by B. Beal,79,65
289,3,6:12.0,,B. Beal misses 2-pt layup from 1 ft,79,65
290,3,6:12.0,,Offensive rebound by T. Bryant,79,65
291,3,6:10.0,,T. Bryant makes 2-pt dunk from 1 ft,79,67
292,3,6:07.0,Cleveland full timeout,,79,67
293,3,6:07.0,L. Nance enters the game for K. Love,,79,67
294,3,5:56.0,C. Osman misses 2-pt jump shot from 21 ft,,79,67
295,3,5:54.0,Offensive rebound by T. Thompson,,79,67
296,3,5:54.0,Shooting foul by T. Brown (drawn by T. Thompson),,79,67
297,3,5:54.0,T. Thompson makes free throw 1 of 2,,80,67
298,3,5:54.0,T. Thompson makes free throw 2 of 2,,81,67
299,3,5:42.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by R. Hachimura),81,69
300,3,5:27.0,D. Garland makes 3-pt jump shot from 26 ft (assist by T. Thompson),,84,69
301,3,5:12.0,,R. Hachimura makes 2-pt jump shot from 15 ft,84,71
302,3,4:51.0,C. Sexton misses 3-pt jump shot from 25 ft,,84,71
303,3,4:49.0,,Defensive rebound by I. Thomas,84,71
304,3,4:44.0,,T. Bryant misses 2-pt jump shot from 13 ft,84,71
305,3,4:41.0,,Offensive rebound by T. Brown,84,71
306,3,4:41.0,,T. Brown misses 2-pt layup from 2 ft (block by L. Nance),84,71
307,3,4:38.0,,Offensive rebound by T. Brown,84,71
308,3,4:33.0,,B. Beal misses 3-pt jump shot from 26 ft,84,71
309,3,4:29.0,Defensive rebound by L. Nance,,84,71
310,3,4:10.0,C. Osman makes 2-pt hook shot from 8 ft,,86,71
311,3,3:52.0,,T. Brown misses 2-pt hook shot from 4 ft,86,71
312,3,3:52.0,,Offensive rebound by T. Bryant,86,71
313,3,3:52.0,,Personal foul by T. Thompson (drawn by T. Bryant),86,71
314,3,3:52.0,J. Clarkson enters the game for C. Osman,,86,71
315,3,3:52.0,K. Porter enters the game for C. Sexton,,86,71
316,3,3:52.0,,D. Bertāns enters the game for T. Brown,86,71
317,3,3:52.0,,I. Smith enters the game for I. Thomas,86,71
318,3,3:48.0,,B. Beal makes 2-pt hook shot from 7 ft,86,73
319,3,3:48.0,,Shooting foul by J. Clarkson (drawn by B. Beal),86,73
320,3,3:48.0,,B. Beal makes free throw 1 of 1,86,74
321,3,3:35.0,Turnover by D. Garland (traveling),,86,74
322,3,3:18.0,,R. Hachimura makes 2-pt dunk from 1 ft (assist by B. Beal),86,76
323,3,2:58.0,J. Clarkson misses 3-pt jump shot from 27 ft,,86,76
324,3,2:56.0,,Defensive rebound by D. Bertāns,86,76
325,3,2:49.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by B. Beal),86,78
326,3,2:40.0,Cleveland full timeout,,86,78
327,3,2:40.0,C. Sexton enters the game for D. Garland,,86,78
328,3,2:22.0,K. Porter misses 3-pt jump shot from 26 ft,,86,78
329,3,2:19.0,,Defensive rebound by B. Beal,86,78
330,3,2:09.0,,B. Beal misses 2-pt jump shot from 15 ft,86,78
331,3,2:02.0,,Offensive rebound by R. Hachimura,86,78
332,3,2:02.0,,R. Hachimura misses 2-pt layup from 1 ft,86,78
333,3,2:02.0,Defensive rebound by J. Clarkson,,86,78
334,3,1:45.0,K. Porter makes 2-pt jump shot from 5 ft,,88,78
335,3,1:33.0,,Turnover by R. Hachimura (lost ball; steal by J. Clarkson),88,78
336,3,1:33.0,Personal foul by R. Hachimura (drawn by J. Clarkson),,88,78
337,3,1:33.0,K. Love enters the game for T. Thompson,,88,78
338,3,1:33.0,,C. Miles enters the game for T. Bryant,88,78
339,3,1:33.0,,M. Wagner enters the game for R. Hachimura,88,78
340,3,1:12.0,J. Clarkson misses 3-pt jump shot from 25 ft,,88,78
341,3,1:08.0,,Defensive rebound by M. Wagner,88,78
342,3,0:57.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by I. Smith),88,81
343,3,0:49.0,C. Sexton misses 2-pt jump shot from 13 ft,,88,81
344,3,0:47.0,,Defensive rebound by B. Beal,88,81
345,3,0:38.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by B. Beal),88,84
346,3,0:20.0,J. Clarkson misses 2-pt layup from 4 ft (block by M. Wagner),,88,84
347,3,0:16.0,,Defensive rebound by B. Beal,88,84
348,3,0:05.0,,D. Bertāns misses 3-pt jump shot from 27 ft,88,84
349,3,0:02.0,Defensive rebound by K. Love,,88,84
350,4,11:37.0,Shooting foul by C. Miles (drawn by K. Love),,88,84
351,4,11:37.0,K. Love makes free throw 1 of 2,,89,84
352,4,11:37.0,K. Love misses free throw 2 of 2,,89,84
353,4,11:34.0,,Defensive rebound by M. Wagner,89,84
354,4,11:22.0,,D. Bertāns makes 2-pt layup from 1 ft,89,86
355,4,10:55.0,J. Clarkson misses 3-pt jump shot from 26 ft,,89,86
356,4,10:52.0,,Defensive rebound by I. Smith,89,86
357,4,10:50.0,,Personal foul by M. Dellavedova (drawn by I. Smith),89,86
358,4,10:44.0,,I. Smith makes 2-pt jump shot from 11 ft,89,88
359,4,10:22.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,89,88
360,4,10:19.0,,Defensive rebound by D. Bertāns,89,88
361,4,10:06.0,,D. Bertāns misses 3-pt jump shot from 24 ft,89,88
362,4,9:59.0,Defensive rebound by K. Porter,,89,88
363,4,9:54.0,K. Porter misses 2-pt jump shot from 5 ft (block by M. Wagner),,89,88
364,4,9:51.0,Offensive rebound by K. Love,,89,88
365,4,9:51.0,K. Love makes 2-pt layup from 2 ft,,91,88
366,4,9:46.0,,D. Bertāns misses 3-pt jump shot from 28 ft,91,88
367,4,9:46.0,,Offensive rebound by C. Miles,91,88
368,4,9:43.0,,C. Miles misses 2-pt layup from 5 ft (block by K. Love),91,88
369,4,9:43.0,,Offensive rebound by Team,91,88
370,4,9:39.0,,M. Wagner makes 2-pt layup from 3 ft (assist by J. McRae),91,90
371,4,9:23.0,K. Love misses 3-pt jump shot from 27 ft,,91,90
372,4,9:21.0,,Defensive rebound by C. Miles,91,90
373,4,9:15.0,,I. Smith misses 2-pt layup from 3 ft,91,90
374,4,9:13.0,Defensive rebound by K. Love,,91,90
375,4,9:10.0,Personal take foul by J. McRae (drawn by J. Clarkson),,91,90
376,4,9:10.0,T. Thompson enters the game for K. Love,,91,90
377,4,9:01.0,Shooting foul by J. McRae (drawn by M. Dellavedova),,91,90
378,4,9:01.0,M. Dellavedova makes free throw 1 of 2,,92,90
379,4,9:01.0,C. Osman enters the game for L. Nance,,92,90
380,4,9:01.0,M. Dellavedova makes free throw 2 of 2,,93,90
381,4,8:48.0,,C. Miles misses 3-pt jump shot from 25 ft,93,90
382,4,8:44.0,Defensive rebound by J. Clarkson,,93,90
383,4,8:36.0,J. Clarkson makes 2-pt layup from 4 ft,,95,90
384,4,8:27.0,,Offensive foul by J. McRae (drawn by J. Clarkson),95,90
385,4,8:27.0,,Turnover by J. McRae (offensive foul),95,90
386,4,8:27.0,,Washington full timeout,95,90
