,QUARTER,TIME_REMAINING,DETROIT_ACTION,SAN ANTONIO_ACTION,DETROIT_SCORE,SAN ANTONIO_SCORE
39,1,6:49.0,,Defensive rebound by D. Murray,10,17
40,1,6:47.0,,B. Forbes misses 3-pt jump shot from 26 ft,10,17
41,1,6:47.0,Defensive rebound by T. Snell,,10,17
42,1,6:40.0,A. Drummond makes 2-pt layup from 1 ft (assist by T. Frazier),,12,17
43,1,6:40.0,Shooting foul by B. Forbes (drawn by A. Drummond),,12,17
44,1,6:40.0,A. Drummond misses free throw 1 of 1,,12,17
45,1,6:37.0,,Defensive rebound by L. Aldridge,12,17
46,1,6:27.0,,D. DeRozan makes 2-pt jump shot from 7 ft (assist by D. Murray),12,19
47,1,6:23.0,Turnover by T. Frazier (lost ball; steal by B. Forbes),,12,19
48,1,6:20.0,,B. Forbes makes 2-pt layup from 2 ft,12,21
49,1,5:59.0,B. Griffin misses 2-pt layup from 2 ft,,12,21
50,1,5:54.0,Offensive rebound by A. Drummond,,12,21
51,1,5:54.0,A. Drummond makes 2-pt layup at rim,,14,21
52,1,5:47.0,,D. Murray misses 2-pt jump shot from 7 ft,14,21
53,1,5:45.0,Defensive rebound by T. Frazier,,14,21
54,1,5:37.0,A. Drummond misses 2-pt jump shot from 1 ft (block by L. Aldridge),,14,21
55,1,5:34.0,,Defensive rebound by D. Murray,14,21
56,1,5:30.0,,T. Lyles misses 3-pt jump shot from 26 ft,14,21
57,1,5:27.0,Defensive rebound by A. Drummond,,14,21
58,1,5:11.0,Shooting foul by T. Lyles (drawn by B. Griffin),,14,21
59,1,5:11.0,B. Griffin misses free throw 1 of 2,,14,21
60,1,5:11.0,Offensive rebound by Team,,14,21
61,1,5:11.0,L. Galloway enters the game for T. Frazier,,14,21
62,1,5:11.0,D. Rose enters the game for T. Snell,,14,21
63,1,5:11.0,,R. Gay enters the game for T. Lyles,14,21
64,1,5:11.0,,D. White enters the game for D. Murray,14,21
65,1,5:11.0,B. Griffin makes free throw 2 of 2,,15,21
66,1,4:58.0,,D. DeRozan misses 2-pt jump shot from 10 ft,15,21
67,1,4:55.0,Defensive rebound by A. Drummond,,15,21
68,1,4:48.0,A. Drummond misses 2-pt layup from 2 ft,,15,21
69,1,4:48.0,,Defensive rebound by Team,15,21
70,1,4:48.0,Loose ball foul by A. Drummond (drawn by L. Aldridge),,15,21
71,1,4:34.0,,L. Aldridge misses 3-pt jump shot from 25 ft,15,21
72,1,4:31.0,Defensive rebound by A. Drummond,,15,21
73,1,4:31.0,,P. Mills enters the game for L. Aldridge,15,21
74,1,4:31.0,,J. Poeltl enters the game for B. Forbes,15,21
75,1,4:09.0,B. Griffin misses 3-pt jump shot from 23 ft,,15,21
76,1,4:07.0,,Defensive rebound by D. DeRozan,15,21
77,1,4:01.0,,D. DeRozan makes 2-pt layup from 1 ft,15,23
78,1,3:44.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,15,23
79,1,3:44.0,,Defensive rebound by P. Mills,15,23
80,1,3:34.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by D. White),15,25
81,1,3:27.0,Detroit full timeout,,15,25
82,1,3:27.0,B. Brown enters the game for B. Griffin,,15,25
83,1,3:27.0,C. Wood enters the game for S. Mykhailiuk,,15,25
84,1,3:20.0,L. Galloway makes 2-pt jump shot from 12 ft (assist by A. Drummond),,17,25
85,1,3:05.0,,P. Mills misses 2-pt layup from 2 ft,17,25
86,1,3:03.0,Defensive rebound by Team,,17,25
87,1,2:53.0,D. Rose makes 2-pt layup from 2 ft (assist by C. Wood),,19,25
88,1,2:36.0,,P. Mills misses 3-pt jump shot from 25 ft,19,25
89,1,2:36.0,Defensive rebound by A. Drummond,,19,25
90,1,2:24.0,D. Rose makes 2-pt jump shot from 9 ft,,21,25
91,1,2:12.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by D. DeRozan),21,28
92,1,1:58.0,D. Rose makes 2-pt layup at rim,,23,28
93,1,1:45.0,,D. DeRozan makes 2-pt jump shot from 12 ft,23,30
94,1,1:27.0,C. Wood misses 3-pt jump shot from 23 ft,,23,30
95,1,1:25.0,Offensive rebound by Team,,23,30
96,1,1:25.0,,Loose ball foul by D. DeRozan (drawn by B. Brown),23,30
97,1,1:25.0,B. Brown makes free throw 1 of 2,,24,30
98,1,1:25.0,B. Brown misses free throw 2 of 2,,24,30
99,1,1:22.0,,Defensive rebound by J. Poeltl,24,30
100,1,1:14.0,,P. Mills misses 2-pt jump shot from 18 ft,24,30
101,1,1:10.0,Defensive rebound by A. Drummond,,24,30
102,1,1:01.0,Shooting foul by J. Poeltl (drawn by A. Drummond),,24,30
103,1,1:01.0,A. Drummond makes free throw 1 of 2,,25,30
104,1,1:01.0,,L. Walker enters the game for D. DeRozan,25,30
105,1,1:01.0,A. Drummond makes free throw 2 of 2,,26,30
106,1,0:49.0,,D. White misses 2-pt jump shot from 17 ft,26,30
107,1,0:46.0,Defensive rebound by D. Rose,,26,30
108,1,0:42.0,C. Wood misses 3-pt jump shot from 25 ft,,26,30
109,1,0:38.0,,Defensive rebound by J. Poeltl,26,30
110,1,0:37.0,,Turnover by J. Poeltl (bad pass; steal by D. Rose),26,30
111,1,0:36.0,D. Rose makes 2-pt layup from 1 ft,,28,30
112,1,0:28.0,,P. Mills misses 3-pt jump shot from 25 ft,28,30
113,1,0:28.0,Defensive rebound by Team,,28,30
114,1,0:04.0,Turnover by D. Rose (bad pass; steal by J. Poeltl),,28,30
115,1,0:03.0,,Personal take foul by L. Galloway (drawn by P. Mills),28,30
116,1,0:00.0,,D. White misses 3-pt jump shot from 31 ft,28,30
117,1,0:00.0,,Offensive rebound by Team,28,30
118,2,11:48.0,,R. Gay misses 3-pt jump shot from 26 ft,28,30
119,2,11:43.0,Defensive rebound by L. Galloway,,28,30
120,2,11:27.0,Shooting foul by R. Gay (drawn by B. Griffin),,28,30
121,2,11:27.0,B. Griffin makes free throw 1 of 2,,29,30
122,2,11:27.0,B. Griffin makes free throw 2 of 2,,30,30
123,2,11:15.0,,R. Gay makes 2-pt jump shot from 11 ft (assist by P. Mills),30,32
124,2,11:03.0,D. Rose makes 2-pt jump shot from 12 ft,,32,32
125,2,10:48.0,,L. Walker misses 2-pt jump shot from 11 ft,32,32
126,2,10:44.0,Defensive rebound by L. Galloway,,32,32
127,2,10:38.0,B. Griffin misses 3-pt jump shot from 24 ft,,32,32
128,2,10:35.0,,Defensive rebound by R. Gay,32,32
129,2,10:27.0,,P. Mills misses 3-pt jump shot from 25 ft,32,32
130,2,10:23.0,Defensive rebound by C. Wood,,32,32
131,2,10:18.0,Turnover by B. Brown (lost ball; steal by R. Gay),,32,32
132,2,10:13.0,,L. Walker makes 2-pt dunk from 1 ft (assist by R. Gay),32,34
133,2,9:56.0,Shooting foul by L. Walker (drawn by C. Wood),,32,34
134,2,9:56.0,C. Wood makes free throw 1 of 2,,33,34
135,2,9:56.0,,B. Forbes enters the game for P. Mills,33,34
136,2,9:56.0,,D. Murray enters the game for D. White,33,34
137,2,9:56.0,C. Wood misses free throw 2 of 2,,33,34
138,2,9:54.0,,Defensive rebound by R. Gay,33,34
139,2,9:41.0,,L. Walker makes 2-pt layup from 1 ft,33,36
140,2,9:34.0,D. Rose misses 2-pt layup from 1 ft,,33,36
141,2,9:30.0,,Defensive rebound by R. Gay,33,36
142,2,9:29.0,,Turnover by R. Gay (lost ball; steal by D. Rose),33,36
143,2,9:25.0,C. Wood makes 2-pt layup from 1 ft,,35,36
144,2,9:08.0,,R. Gay misses 3-pt jump shot from 26 ft,35,36
145,2,9:05.0,Defensive rebound by D. Rose,,35,36
146,2,8:53.0,B. Griffin makes 3-pt jump shot from 26 ft,,38,36
147,2,8:52.0,,San Antonio full timeout,38,36
148,2,8:36.0,,Turnover by L. Walker (lost ball; steal by D. Rose),38,36
149,2,8:33.0,D. Rose misses 2-pt layup from 1 ft (block by J. Poeltl),,38,36
150,2,8:33.0,Offensive rebound by C. Wood,,38,36
151,2,8:33.0,Shooting foul by L. Walker (drawn by C. Wood),,38,36
152,2,8:33.0,C. Wood misses free throw 1 of 2,,38,36
153,2,8:33.0,Offensive rebound by Team,,38,36
154,2,8:33.0,,L. Aldridge enters the game for R. Gay,38,36
155,2,8:33.0,C. Wood makes free throw 2 of 2,,39,36
156,2,8:17.0,,Turnover by L. Aldridge (bad pass),39,36
157,2,8:06.0,D. Rose makes 2-pt layup from 8 ft (assist by B. Brown),,41,36
158,2,7:50.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by B. Forbes),41,38
159,2,7:35.0,D. Rose makes 3-pt jump shot from 26 ft (assist by B. Griffin),,44,38
160,2,7:21.0,,D. Murray makes 2-pt layup from 5 ft,44,40
161,2,7:02.0,Shooting foul by L. Aldridge (drawn by B. Brown),,44,40
162,2,7:02.0,B. Brown makes free throw 1 of 2,,45,40
163,2,7:02.0,,D. DeRozan enters the game for L. Walker,45,40
164,2,7:02.0,B. Brown misses free throw 2 of 2,,45,40
165,2,7:00.0,,Defensive rebound by J. Poeltl,45,40
166,2,6:47.0,,Shooting foul by B. Griffin (drawn by L. Aldridge),45,40
167,2,6:47.0,,L. Aldridge makes free throw 1 of 2,45,41
168,2,6:47.0,A. Drummond enters the game for C. Wood,,45,41
169,2,6:47.0,,L. Aldridge makes free throw 2 of 2,45,42
170,2,6:37.0,Turnover by D. Rose (bad pass; steal by L. Aldridge),,45,42
171,2,6:28.0,,L. Aldridge makes 3-pt jump shot from 25 ft (assist by D. DeRozan),45,45
172,2,6:11.0,B. Griffin misses 3-pt jump shot from 25 ft,,45,45
173,2,6:08.0,,Defensive rebound by D. Murray,45,45
174,2,6:03.0,,Shooting foul by B. Griffin (drawn by D. DeRozan),45,45
175,2,6:03.0,,D. DeRozan misses free throw 1 of 2,45,45
176,2,6:03.0,,Offensive rebound by Team,45,45
177,2,6:03.0,T. Frazier enters the game for L. Galloway,,45,45
178,2,6:03.0,T. Snell enters the game for D. Rose,,45,45
179,2,6:03.0,,D. DeRozan misses free throw 2 of 2,45,45
180,2,6:00.0,Defensive rebound by A. Drummond,,45,45
181,2,5:47.0,B. Griffin misses 2-pt jump shot from 14 ft,,45,45
182,2,5:43.0,,Defensive rebound by J. Poeltl,45,45
183,2,5:32.0,,L. Aldridge makes 2-pt jump shot from 12 ft,45,47
184,2,5:06.0,T. Snell makes 3-pt jump shot from 23 ft,,48,47
185,2,4:48.0,,L. Aldridge misses 2-pt jump shot from 19 ft,48,47
186,2,4:46.0,Defensive rebound by B. Griffin,,48,47
187,2,4:27.0,B. Griffin misses 3-pt jump shot from 25 ft,,48,47
188,2,4:24.0,,Defensive rebound by J. Poeltl,48,47
189,2,4:15.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. DeRozan),48,50
190,2,4:08.0,Detroit full timeout,,48,50
191,2,4:08.0,C. Wood enters the game for B. Griffin,,48,50
192,2,3:54.0,A. Drummond misses 2-pt layup from 1 ft,,48,50
193,2,3:52.0,,Defensive rebound by Team,48,50
194,2,3:40.0,,Personal foul by T. Frazier (drawn by B. Forbes),48,50
195,2,3:40.0,,T. Lyles enters the game for J. Poeltl,48,50
196,2,3:24.0,,D. DeRozan makes 2-pt jump shot from 8 ft,48,52
197,2,3:12.0,T. Frazier misses 2-pt layup from 1 ft,,48,52
198,2,3:10.0,,Defensive rebound by T. Lyles,48,52
199,2,3:04.0,,Turnover by D. DeRozan (bad pass; steal by B. Brown),48,52
200,2,3:01.0,Turnover by T. Frazier (lost ball; steal by D. Murray),,48,52
201,2,2:58.0,,Turnover by D. Murray (bad pass; steal by T. Snell),48,52
202,2,2:49.0,T. Frazier makes 2-pt layup from 1 ft (assist by A. Drummond),,50,52
203,2,2:31.0,,D. DeRozan misses 2-pt jump shot from 20 ft,50,52
204,2,2:31.0,Defensive rebound by B. Brown,,50,52
205,2,2:21.0,B. Brown misses 2-pt layup from 1 ft,,50,52
206,2,2:21.0,Offensive rebound by A. Drummond,,50,52
207,2,2:16.0,A. Drummond misses 2-pt layup at rim,,50,52
208,2,2:14.0,Offensive rebound by A. Drummond,,50,52
209,2,2:14.0,A. Drummond makes 2-pt layup at rim,,52,52
210,2,2:00.0,,L. Aldridge misses 2-pt jump shot from 12 ft,52,52
211,2,1:58.0,Defensive rebound by C. Wood,,52,52
212,2,1:51.0,T. Snell misses 3-pt jump shot from 25 ft,,52,52
213,2,1:47.0,,Defensive rebound by B. Forbes,52,52
214,2,1:37.0,,D. DeRozan makes 2-pt layup from 1 ft,52,54
215,2,1:36.0,,Violation by Team (delay of game),52,54
216,2,1:36.0,Detroit full timeout,,52,54
217,2,1:36.0,L. Galloway enters the game for B. Brown,,52,54
218,2,1:36.0,D. Rose enters the game for C. Wood,,52,54
219,2,1:20.0,L. Galloway misses 3-pt jump shot from 23 ft,,52,54
220,2,1:15.0,,Defensive rebound by B. Forbes,52,54
221,2,0:57.0,,T. Lyles misses 2-pt jump shot from 9 ft,52,54
222,2,0:55.0,,Offensive rebound by T. Lyles,52,54
223,2,0:55.0,,T. Lyles makes 2-pt layup from 1 ft,52,56
224,2,0:33.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by D. Rose),,55,56
225,2,0:19.0,,Personal foul by A. Drummond (drawn by D. DeRozan),55,56
226,2,0:10.0,,L. Aldridge makes 3-pt jump shot from 23 ft (assist by D. Murray),55,59
227,2,0:01.0,D. Rose misses 2-pt jump shot from 14 ft,,55,59
228,2,0:01.0,Offensive rebound by Team,,55,59
229,3,11:39.0,,B. Forbes misses 3-pt jump shot from 26 ft,55,59
230,3,11:39.0,Defensive rebound by Team,,55,59
231,3,11:20.0,B. Griffin misses 2-pt layup from 4 ft,,55,59
232,3,11:18.0,,Defensive rebound by L. Aldridge,55,59
233,3,11:10.0,,D. Murray makes 2-pt layup from 5 ft,55,61
234,3,11:01.0,Personal foul by D. Murray (drawn by B. Griffin),,55,61
235,3,10:47.0,T. Frazier misses 3-pt jump shot from 27 ft,,55,61
236,3,10:44.0,,Defensive rebound by T. Lyles,55,61
237,3,10:36.0,,B. Forbes makes 2-pt jump shot from 18 ft (assist by T. Lyles),55,63
238,3,10:27.0,T. Frazier makes 2-pt layup from 3 ft,,57,63
239,3,10:09.0,,L. Aldridge misses 2-pt jump shot from 15 ft,57,63
240,3,10:06.0,Defensive rebound by B. Griffin,,57,63
241,3,10:01.0,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by T. Frazier),,60,63
242,3,9:45.0,,Shooting foul by S. Mykhailiuk (drawn by B. Forbes),60,63
243,3,9:45.0,,B. Forbes makes free throw 1 of 3,60,64
244,3,9:45.0,,B. Forbes makes free throw 2 of 3,60,65
245,3,9:45.0,,B. Forbes makes free throw 3 of 3,60,66
246,3,9:34.0,T. Snell misses 3-pt jump shot from 23 ft,,60,66
247,3,9:31.0,,Defensive rebound by L. Aldridge,60,66
248,3,9:19.0,,D. Murray misses 3-pt jump shot from 24 ft,60,66
249,3,9:16.0,Defensive rebound by S. Mykhailiuk,,60,66
250,3,9:12.0,Turnover by S. Mykhailiuk (out of bounds lost ball),,60,66
251,3,8:58.0,,Turnover by D. DeRozan (lost ball; steal by S. Mykhailiuk),60,66
252,3,8:53.0,S. Mykhailiuk makes 2-pt layup from 6 ft,,62,66
253,3,8:29.0,,L. Aldridge makes 2-pt jump shot from 16 ft,62,68
254,3,8:14.0,Turnover by S. Mykhailiuk (bad pass; steal by T. Lyles),,62,68
255,3,8:01.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Lyles),62,70
256,3,7:41.0,T. Frazier makes 2-pt jump shot from 14 ft,,64,70
257,3,7:28.0,,D. Murray makes 2-pt jump shot from 10 ft,64,72
258,3,7:28.0,,Shooting foul by T. Frazier (drawn by D. Murray),64,72
259,3,7:28.0,,D. Murray makes free throw 1 of 1,64,73
260,3,7:19.0,B. Griffin makes 3-pt jump shot from 26 ft (assist by T. Frazier),,67,73
261,3,7:03.0,,D. Murray misses 2-pt hook shot from 8 ft,67,73
262,3,7:01.0,Defensive rebound by A. Drummond,,67,73
263,3,6:52.0,B. Griffin misses 3-pt jump shot from 25 ft,,67,73
264,3,6:49.0,,Defensive rebound by D. DeRozan,67,73
265,3,6:47.0,,D. DeRozan makes 2-pt layup from 15 ft,67,75
266,3,6:47.0,,Shooting foul by T. Snell (drawn by D. DeRozan),67,75
267,3,6:47.0,,San Antonio full timeout,67,75
268,3,6:47.0,B. Brown enters the game for T. Frazier,,67,75
269,3,6:47.0,D. Rose enters the game for S. Mykhailiuk,,67,75
270,3,6:47.0,,D. DeRozan makes free throw 1 of 1,67,76
271,3,6:27.0,A. Drummond makes 2-pt hook shot from 8 ft,,69,76
272,3,6:11.0,,D. DeRozan makes 2-pt layup from 3 ft,69,78
273,3,5:56.0,B. Griffin misses 3-pt jump shot from 27 ft,,69,78
274,3,5:54.0,,Defensive rebound by L. Aldridge,69,78
275,3,5:48.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. Murray),69,81
276,3,5:48.0,,R. Gay enters the game for T. Lyles,69,81
277,3,5:48.0,,D. White enters the game for D. Murray,69,81
278,3,5:23.0,Shooting foul by D. DeRozan (drawn by A. Drummond),,69,81
279,3,5:23.0,A. Drummond misses free throw 1 of 2,,69,81
280,3,5:23.0,Offensive rebound by Team,,69,81
281,3,5:23.0,L. Galloway enters the game for T. Snell,,69,81
282,3,5:23.0,A. Drummond misses free throw 2 of 2,,69,81
283,3,5:20.0,,Defensive rebound by L. Aldridge,69,81
284,3,5:07.0,,D. DeRozan misses 2-pt jump shot from 15 ft,69,81
285,3,5:05.0,,Offensive rebound by L. Aldridge,69,81
286,3,5:03.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. White),69,84
287,3,4:46.0,D. Rose makes 2-pt jump shot from 16 ft,,71,84
288,3,4:30.0,,L. Aldridge misses 2-pt jump shot from 16 ft,71,84
289,3,4:28.0,Defensive rebound by A. Drummond,,71,84
290,3,4:21.0,B. Griffin misses 2-pt layup from 4 ft,,71,84
291,3,4:19.0,,Defensive rebound by D. DeRozan,71,84
292,3,3:56.0,,D. White makes 3-pt jump shot from 27 ft (assist by D. DeRozan),71,87
293,3,3:33.0,B. Griffin misses 3-pt jump shot from 27 ft,,71,87
294,3,3:31.0,,Defensive rebound by D. White,71,87
295,3,3:24.0,,L. Aldridge misses 2-pt layup from 6 ft (block by A. Drummond),71,87
296,3,3:23.0,,Offensive rebound by L. Aldridge,71,87
297,3,3:22.0,,L. Aldridge misses 2-pt layup from 3 ft (block by A. Drummond),71,87
298,3,3:21.0,,Offensive rebound by L. Aldridge,71,87
299,3,3:18.0,,L. Aldridge misses 2-pt layup at rim (block by A. Drummond),71,87
300,3,3:18.0,,Offensive rebound by D. White,71,87
301,3,3:07.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by D. DeRozan),71,90
302,3,3:07.0,Detroit full timeout,,71,90
303,3,3:07.0,C. Wood enters the game for B. Griffin,,71,90
304,3,3:07.0,,J. Poeltl enters the game for L. Aldridge,71,90
305,3,2:54.0,D. Rose misses 3-pt jump shot from 26 ft,,71,90
306,3,2:50.0,,Defensive rebound by D. DeRozan,71,90
307,3,2:41.0,,R. Gay makes 3-pt jump shot from 27 ft (assist by D. DeRozan),71,93
308,3,2:24.0,L. Galloway makes 2-pt jump shot from 12 ft (assist by D. Rose),,73,93
309,3,2:08.0,,D. DeRozan makes 2-pt jump shot from 10 ft,73,95
310,3,1:47.0,Turnover by B. Brown (bad pass; steal by J. Poeltl),,73,95
311,3,1:43.0,,Flagrant foul type 1 by B. Brown (drawn by J. Poeltl),73,95
312,3,1:43.0,,Instant Replay (Request: Ruling Stands),73,95
313,3,1:43.0,,J. Poeltl makes flagrant free throw 1 of 2,73,96
314,3,1:43.0,,J. Poeltl makes flagrant free throw 2 of 2,73,97
315,3,1:32.0,,Turnover by D. White (lost ball; steal by D. Rose),73,97
316,3,1:31.0,B. Brown makes 2-pt dunk from 6 ft (assist by L. Galloway),,75,97
317,3,1:31.0,Shooting foul by D. White (drawn by B. Brown),,75,97
318,3,1:31.0,B. Brown misses free throw 1 of 1,,75,97
319,3,1:28.0,,Defensive rebound by R. Gay,75,97
320,3,1:13.0,,Turnover by B. Forbes (lost ball; steal by B. Brown),75,97
321,3,1:08.0,B. Brown makes 2-pt layup from 2 ft (assist by D. Rose),,77,97
322,3,0:52.0,,Turnover by R. Gay (traveling),77,97
323,3,0:42.0,D. Rose misses 3-pt jump shot from 27 ft,,77,97
324,3,0:40.0,Offensive rebound by C. Wood,,77,97
325,3,0:35.0,D. Rose misses 2-pt layup from 1 ft (block by R. Gay),,77,97
326,3,0:35.0,,Defensive rebound by J. Poeltl,77,97
327,3,0:13.0,,D. DeRozan makes 2-pt jump shot from 10 ft,77,99
328,3,0:04.0,B. Brown makes 3-pt jump shot from 27 ft (assist by D. Rose),,80,99
329,3,0:01.0,,D. DeRozan makes 2-pt jump shot from 16 ft,80,101
330,4,11:47.0,Personal foul by D. White (drawn by T. Maker),,80,101
331,4,11:39.0,T. Maker misses 2-pt layup from 10 ft (block by J. Poeltl),,80,101
332,4,11:36.0,,Defensive rebound by J. Poeltl,80,101
333,4,11:21.0,,R. Gay misses 3-pt jump shot from 27 ft,80,101
334,4,11:18.0,Defensive rebound by D. Rose,,80,101
335,4,11:17.0,Shooting foul by R. Gay (drawn by D. Rose),,80,101
336,4,11:17.0,D. Rose makes free throw 1 of 2,,81,101
337,4,11:17.0,D. Rose makes free throw 2 of 2,,82,101
338,4,11:02.0,,D. White misses 3-pt jump shot from 26 ft,82,101
339,4,10:56.0,,Offensive rebound by L. Walker,82,101
340,4,10:56.0,,L. Walker makes 2-pt dunk at rim,82,103
341,4,10:48.0,L. Galloway misses 2-pt jump shot from 16 ft,,82,103
342,4,10:44.0,Offensive rebound by L. Galloway,,82,103
343,4,10:40.0,T. Maker misses 2-pt hook shot from 4 ft,,82,103
344,4,10:40.0,,Defensive rebound by R. Gay,82,103
345,4,10:33.0,,P. Mills misses 3-pt jump shot from 26 ft,82,103
346,4,10:30.0,Defensive rebound by B. Brown,,82,103
347,4,10:25.0,B. Brown makes 2-pt layup from 2 ft,,84,103
348,4,10:25.0,Shooting foul by L. Walker (drawn by B. Brown),,84,103
349,4,10:25.0,B. Brown misses free throw 1 of 1,,84,103
350,4,10:22.0,,Defensive rebound by J. Poeltl,84,103
351,4,10:05.0,,P. Mills makes 3-pt jump shot from 26 ft,84,106
352,4,9:51.0,D. Rose misses 2-pt layup from 6 ft,,84,106
353,4,9:49.0,,Defensive rebound by J. Poeltl,84,106
354,4,9:46.0,,L. Walker makes 2-pt dunk from 3 ft (assist by D. White),84,108
355,4,9:46.0,Detroit full timeout,,84,108
356,4,9:46.0,A. Drummond enters the game for T. Maker,,84,108
357,4,9:46.0,B. Griffin enters the game for C. Wood,,84,108
358,4,9:26.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by A. Drummond),,87,108
359,4,9:15.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by J. Poeltl),87,111
360,4,8:52.0,A. Drummond misses 2-pt layup from 6 ft,,87,111
361,4,8:47.0,,Defensive rebound by R. Gay,87,111
362,4,8:37.0,,J. Poeltl misses 2-pt hook shot from 6 ft,87,111
363,4,8:37.0,Defensive rebound by Team,,87,111
364,4,8:21.0,D. Rose makes 3-pt jump shot from 27 ft (assist by B. Brown),,90,111
365,4,8:06.0,,D. White misses 3-pt jump shot from 26 ft,90,111
366,4,8:04.0,Defensive rebound by A. Drummond,,90,111
367,4,7:52.0,Shooting foul by R. Gay (drawn by A. Drummond),,90,111
368,4,7:52.0,A. Drummond misses free throw 1 of 2,,90,111
369,4,7:52.0,Offensive rebound by Team,,90,111
370,4,7:52.0,,L. Aldridge enters the game for R. Gay,90,111
371,4,7:52.0,,D. Murray enters the game for D. White,90,111
372,4,7:52.0,A. Drummond makes free throw 2 of 2,,91,111
373,4,7:33.0,,P. Mills makes 2-pt layup from 4 ft,91,113
374,4,7:21.0,D. Rose makes 2-pt layup from 5 ft,,93,113
375,4,7:12.0,,Personal foul by L. Galloway (drawn by P. Mills),93,113
376,4,6:57.0,,D. Murray makes 3-pt jump shot from 26 ft (assist by P. Mills),93,116
377,4,6:44.0,Personal foul by L. Aldridge (drawn by A. Drummond),,93,116
378,4,6:44.0,A. Drummond makes free throw 1 of 2,,94,116
379,4,6:44.0,A. Drummond makes free throw 2 of 2,,95,116
380,4,6:34.0,,P. Mills misses 2-pt jump shot from 17 ft,95,116
381,4,6:32.0,Defensive rebound by A. Drummond,,95,116
382,4,6:11.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by B. Griffin),,98,116
383,4,6:11.0,,San Antonio full timeout,98,116
