,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHILADELPHIA_ACTION,MILWAUKEE_SCORE,PHILADELPHIA_SCORE
36,1,7:11.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by A. Horford),14,14
37,1,7:03.0,Milwaukee full timeout,,14,14
38,1,7:03.0,,J. Ennis enters the game for J. Embiid,14,14
39,1,7:03.0,,F. Korkmaz enters the game for J. Richardson,14,14
40,1,6:55.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,17,14
41,1,6:38.0,,Shooting foul by D. DiVincenzo (drawn by F. Korkmaz),17,14
42,1,6:38.0,,F. Korkmaz makes free throw 1 of 3,17,15
43,1,6:38.0,,F. Korkmaz makes free throw 2 of 3,17,16
44,1,6:38.0,,F. Korkmaz misses free throw 3 of 3,17,16
45,1,6:36.0,Defensive rebound by G. Antetokounmpo,,17,16
46,1,6:21.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft,,17,16
47,1,6:18.0,,Defensive rebound by J. Ennis,17,16
48,1,6:08.0,,F. Korkmaz misses 2-pt jump shot from 16 ft,17,16
49,1,6:06.0,Defensive rebound by W. Matthews,,17,16
50,1,5:59.0,W. Matthews makes 2-pt jump shot from 10 ft,,19,16
51,1,5:48.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by A. Horford),19,19
52,1,5:38.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,19,19
53,1,5:35.0,,Defensive rebound by T. Harris,19,19
54,1,5:24.0,,T. Harris makes 2-pt jump shot from 17 ft (assist by B. Simmons),19,21
55,1,5:13.0,K. Middleton misses 2-pt jump shot from 11 ft,,19,21
56,1,5:09.0,,Defensive rebound by B. Simmons,19,21
57,1,5:06.0,,T. Harris misses 2-pt layup from 4 ft (block by B. Lopez),19,21
58,1,5:06.0,,Offensive rebound by Team,19,21
59,1,5:06.0,P. Connaughton enters the game for G. Antetokounmpo,,19,21
60,1,5:06.0,G. Hill enters the game for D. DiVincenzo,,19,21
61,1,5:06.0,E. İlyasova enters the game for K. Middleton,,19,21
62,1,4:59.0,,A. Horford misses 3-pt jump shot from 26 ft,19,21
63,1,4:57.0,,Offensive rebound by J. Ennis,19,21
64,1,4:54.0,,A. Horford misses 2-pt jump shot from 12 ft,19,21
65,1,4:50.0,Defensive rebound by G. Hill,,19,21
66,1,4:35.0,P. Connaughton misses 2-pt layup from 2 ft,,19,21
67,1,4:31.0,,Defensive rebound by A. Horford,19,21
68,1,4:30.0,,J. Ennis misses 3-pt jump shot from 24 ft,19,21
69,1,4:26.0,,Offensive rebound by A. Horford,19,21
70,1,4:21.0,,B. Simmons makes 2-pt layup from 2 ft (assist by A. Horford),19,23
71,1,4:10.0,Personal foul by B. Simmons (drawn by B. Lopez),,19,23
72,1,4:10.0,K. Korver enters the game for B. Lopez,,19,23
73,1,4:10.0,R. Lopez enters the game for W. Matthews,,19,23
74,1,4:10.0,,M. Scott enters the game for T. Harris,19,23
75,1,3:59.0,G. Hill makes 3-pt jump shot from 26 ft,,22,23
76,1,3:43.0,,Turnover by B. Simmons (bad pass; steal by P. Connaughton),22,23
77,1,3:34.0,E. İlyasova misses 2-pt layup from 3 ft,,22,23
78,1,3:32.0,,Defensive rebound by A. Horford,22,23
79,1,3:25.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by B. Simmons),22,26
80,1,3:00.0,Turnover by E. İlyasova (bad pass; steal by A. Horford),,22,26
81,1,2:52.0,,A. Horford misses 3-pt jump shot from 26 ft,22,26
82,1,2:46.0,,Offensive rebound by J. Ennis,22,26
83,1,2:45.0,,Turnover by J. Ennis (bad pass; steal by P. Connaughton),22,26
84,1,2:41.0,E. İlyasova makes 2-pt jump shot from 7 ft (assist by K. Korver),,24,26
85,1,2:41.0,,Philadelphia full timeout,24,26
86,1,2:41.0,,T. Burke enters the game for J. Ennis,24,26
87,1,2:41.0,,J. Embiid enters the game for A. Horford,24,26
88,1,2:41.0,,J. Richardson enters the game for B. Simmons,24,26
89,1,2:28.0,,J. Richardson makes 2-pt layup from 1 ft,24,28
90,1,2:17.0,Turnover by P. Connaughton (bad pass),,24,28
91,1,2:01.0,,Shooting foul by R. Lopez (drawn by J. Embiid),24,28
92,1,2:01.0,,J. Embiid makes free throw 1 of 2,24,29
93,1,2:01.0,,J. Embiid makes free throw 2 of 2,24,30
94,1,1:49.0,K. Korver makes 3-pt jump shot from 27 ft (assist by E. İlyasova),,27,30
95,1,1:29.0,,J. Embiid makes 2-pt jump shot from 13 ft,27,32
96,1,1:14.0,R. Lopez misses 3-pt jump shot from 26 ft,,27,32
97,1,1:10.0,,Defensive rebound by M. Scott,27,32
98,1,1:01.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by J. Richardson),27,35
99,1,0:49.0,R. Lopez misses 3-pt jump shot from 25 ft,,27,35
100,1,0:46.0,,Defensive rebound by M. Scott,27,35
101,1,0:34.0,,J. Embiid misses 2-pt jump shot from 8 ft,27,35
102,1,0:32.0,Defensive rebound by K. Korver,,27,35
103,1,0:29.0,G. Hill makes 3-pt jump shot from 29 ft,,30,35
104,1,0:08.0,,J. Richardson misses 3-pt jump shot from 26 ft (block by P. Connaughton),30,35
105,1,0:06.0,,Offensive rebound by J. Embiid,30,35
106,1,0:06.0,,J. Embiid makes 3-pt jump shot from 25 ft,30,38
107,1,0:02.0,Turnover by P. Connaughton (bad pass; steal by J. Richardson),,30,38
108,1,0:00.0,,Turnover by M. Scott (out of bounds lost ball),30,38
109,2,11:43.0,B. Lopez misses 3-pt jump shot from 27 ft,,30,38
110,2,11:39.0,,Defensive rebound by Team,30,38
111,2,11:21.0,,J. Embiid makes 2-pt jump shot from 15 ft,30,40
112,2,11:11.0,G. Antetokounmpo misses 2-pt hook shot from 9 ft,,30,40
113,2,11:08.0,,Defensive rebound by J. Embiid,30,40
114,2,10:54.0,,T. Harris misses 2-pt jump shot from 7 ft,30,40
115,2,10:52.0,Defensive rebound by G. Antetokounmpo,,30,40
116,2,10:46.0,B. Lopez misses 2-pt layup from 3 ft,,30,40
117,2,10:45.0,,Defensive rebound by J. Embiid,30,40
118,2,10:40.0,,M. Scott misses 3-pt jump shot from 26 ft,30,40
119,2,10:36.0,Defensive rebound by K. Korver,,30,40
120,2,10:21.0,K. Middleton misses 2-pt jump shot from 16 ft,,30,40
121,2,10:19.0,,Defensive rebound by J. Embiid,30,40
122,2,10:07.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Embiid),30,43
123,2,9:51.0,G. Hill makes 2-pt jump shot from 10 ft,,32,43
124,2,9:34.0,,J. Embiid makes 2-pt dunk at rim (assist by J. Richardson),32,45
125,2,9:18.0,Personal foul by J. Richardson (drawn by K. Middleton),,32,45
126,2,9:18.0,D. DiVincenzo enters the game for G. Hill,,32,45
127,2,9:07.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,32,45
128,2,9:05.0,,Defensive rebound by J. Embiid,32,45
129,2,8:55.0,,Turnover by J. Embiid (lost ball; steal by G. Antetokounmpo),32,45
130,2,8:48.0,G. Antetokounmpo makes 2-pt dunk from 2 ft,,34,45
131,2,8:26.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by T. Harris),34,48
132,2,8:02.0,K. Middleton makes 2-pt layup from 2 ft,,36,48
133,2,8:02.0,,Violation by Team (def goaltending),36,48
134,2,7:50.0,,T. Burke misses 2-pt layup from 3 ft (block by G. Antetokounmpo),36,48
135,2,7:45.0,Defensive rebound by B. Lopez,,36,48
136,2,7:45.0,Shooting foul by J. Embiid (drawn by G. Antetokounmpo),,36,48
137,2,7:45.0,G. Antetokounmpo misses free throw 1 of 2,,36,48
138,2,7:45.0,Offensive rebound by Team,,36,48
139,2,7:45.0,G. Antetokounmpo makes free throw 2 of 2,,37,48
140,2,7:45.0,,J. Ennis enters the game for T. Burke,37,48
141,2,7:45.0,,A. Horford enters the game for J. Embiid,37,48
142,2,7:45.0,,B. Simmons enters the game for M. Scott,37,48
143,2,7:31.0,,J. Richardson misses 2-pt jump shot from 13 ft,37,48
144,2,7:27.0,Defensive rebound by B. Lopez,,37,48
145,2,7:19.0,B. Lopez misses 3-pt jump shot from 27 ft,,37,48
146,2,7:18.0,,Defensive rebound by Team,37,48
147,2,7:18.0,W. Matthews enters the game for K. Korver,,37,48
148,2,7:05.0,,Turnover by J. Richardson (bad pass; steal by D. DiVincenzo),37,48
149,2,6:58.0,G. Antetokounmpo makes 2-pt layup from 3 ft,,39,48
150,2,6:42.0,,J. Richardson misses 3-pt jump shot from 25 ft,39,48
151,2,6:39.0,Defensive rebound by G. Antetokounmpo,,39,48
152,2,6:35.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,39,48
153,2,6:31.0,Offensive rebound by D. DiVincenzo,,39,48
154,2,6:26.0,,Philadelphia full timeout,39,48
155,2,6:26.0,,F. Korkmaz enters the game for J. Richardson,39,48
156,2,6:17.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,39,48
157,2,6:16.0,Offensive rebound by G. Antetokounmpo,,39,48
158,2,6:14.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,39,48
159,2,6:14.0,,Defensive rebound by J. Ennis,39,48
160,2,6:01.0,,A. Horford misses 2-pt jump shot from 17 ft,39,48
161,2,5:58.0,,Offensive rebound by T. Harris,39,48
162,2,5:55.0,,T. Harris misses 2-pt layup from 3 ft,39,48
163,2,5:55.0,Defensive rebound by G. Antetokounmpo,,39,48
164,2,5:52.0,Turnover by G. Antetokounmpo (lost ball; steal by B. Simmons),,39,48
165,2,5:46.0,,T. Harris makes 2-pt jump shot from 20 ft (assist by B. Simmons),39,50
166,2,5:39.0,D. DiVincenzo misses 3-pt jump shot from 28 ft,,39,50
167,2,5:37.0,,Defensive rebound by J. Ennis,39,50
168,2,5:32.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by B. Simmons),39,53
169,2,5:31.0,Milwaukee full timeout,,39,53
170,2,5:31.0,G. Hill enters the game for G. Antetokounmpo,,39,53
171,2,5:31.0,E. İlyasova enters the game for D. DiVincenzo,,39,53
172,2,5:31.0,K. Korver enters the game for B. Lopez,,39,53
173,2,5:15.0,E. İlyasova misses 2-pt jump shot from 16 ft,,39,53
174,2,5:12.0,,Defensive rebound by F. Korkmaz,39,53
175,2,4:56.0,,F. Korkmaz misses 2-pt layup from 7 ft,39,53
176,2,4:55.0,,Offensive rebound by A. Horford,39,53
177,2,4:54.0,,J. Ennis misses 3-pt jump shot from 26 ft,39,53
178,2,4:54.0,Defensive rebound by Team,,39,53
179,2,4:38.0,K. Middleton misses 3-pt jump shot from 23 ft,,39,53
180,2,4:35.0,,Defensive rebound by T. Harris,39,53
181,2,4:31.0,,J. Ennis makes 2-pt layup from 1 ft (assist by B. Simmons),39,55
182,2,4:17.0,K. Middleton misses 2-pt layup from 2 ft (block by A. Horford),,39,55
183,2,4:14.0,Offensive rebound by K. Middleton,,39,55
184,2,4:13.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by K. Middleton),,42,55
185,2,3:53.0,,A. Horford misses 2-pt hook shot from 6 ft (block by E. İlyasova),42,55
186,2,3:49.0,Defensive rebound by K. Korver,,42,55
187,2,3:34.0,Turnover by E. İlyasova (lost ball; steal by F. Korkmaz),,42,55
188,2,3:31.0,,Personal foul by W. Matthews (drawn by B. Simmons),42,55
189,2,3:31.0,R. Lopez enters the game for K. Middleton,,42,55
190,2,3:31.0,,J. Embiid enters the game for J. Ennis,42,55
191,2,3:31.0,,J. Richardson enters the game for T. Harris,42,55
192,2,3:31.0,,M. Scott enters the game for A. Horford,42,55
193,2,3:18.0,,M. Scott misses 3-pt jump shot from 23 ft,42,55
194,2,3:14.0,Defensive rebound by K. Korver,,42,55
195,2,3:04.0,K. Korver misses 2-pt jump shot from 18 ft,,42,55
196,2,3:01.0,,Defensive rebound by J. Embiid,42,55
197,2,2:56.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),42,58
198,2,2:36.0,R. Lopez makes 2-pt hook shot from 6 ft,,44,58
199,2,2:26.0,,B. Simmons makes 2-pt jump shot from 5 ft (assist by J. Richardson),44,60
200,2,2:06.0,G. Hill makes 2-pt jump shot from 6 ft,,46,60
201,2,1:56.0,,Personal foul by G. Hill (drawn by J. Richardson),46,60
202,2,1:56.0,G. Antetokounmpo enters the game for E. İlyasova,,46,60
203,2,1:56.0,D. DiVincenzo enters the game for K. Korver,,46,60
204,2,1:44.0,,J. Richardson makes 2-pt jump shot from 17 ft (assist by J. Embiid),46,62
205,2,1:24.0,G. Hill makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),,48,62
206,2,1:06.0,,J. Richardson misses 2-pt layup from 3 ft (block by G. Hill),48,62
207,2,1:06.0,,Offensive rebound by Team,48,62
208,2,1:05.0,,Personal foul by G. Antetokounmpo (drawn by J. Embiid),48,62
209,2,1:05.0,,J. Embiid makes free throw 1 of 2,48,63
210,2,1:05.0,,J. Embiid makes free throw 2 of 2,48,64
211,2,0:54.0,G. Antetokounmpo misses 2-pt hook shot from 7 ft,,48,64
212,2,0:51.0,,Defensive rebound by B. Simmons,48,64
213,2,0:49.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by B. Simmons),48,67
214,2,0:30.0,R. Lopez misses 3-pt jump shot from 24 ft,,48,67
215,2,0:27.0,,Defensive rebound by J. Embiid,48,67
216,2,0:06.0,,F. Korkmaz makes 2-pt jump shot from 8 ft (assist by J. Embiid),48,69
217,2,0:00.0,W. Matthews misses 3-pt jump shot from 27 ft,,48,69
218,2,0:00.0,Offensive rebound by Team,,48,69
219,3,11:43.0,K. Middleton makes 2-pt jump shot from 20 ft,,50,69
220,3,11:17.0,,B. Simmons misses 2-pt hook shot from 11 ft,50,69
221,3,11:15.0,Defensive rebound by G. Antetokounmpo,,50,69
222,3,11:10.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,50,69
223,3,11:08.0,,Defensive rebound by T. Harris,50,69
224,3,11:03.0,,Turnover by B. Simmons (bad pass; steal by D. DiVincenzo),50,69
225,3,10:54.0,G. Antetokounmpo makes 2-pt jump shot at rim (assist by D. DiVincenzo),,52,69
226,3,10:40.0,,Personal foul by B. Lopez (drawn by J. Embiid),52,69
227,3,10:31.0,,T. Harris misses 3-pt jump shot from 23 ft,52,69
228,3,10:27.0,Defensive rebound by D. DiVincenzo,,52,69
229,3,10:20.0,K. Middleton makes 2-pt jump shot from 9 ft,,54,69
230,3,10:05.0,,T. Harris misses 2-pt jump shot from 20 ft,54,69
231,3,10:03.0,,Offensive rebound by Team,54,69
232,3,10:03.0,Loose ball foul by K. Middleton (drawn by A. Horford),,54,69
233,3,9:51.0,,J. Embiid misses 2-pt jump shot from 19 ft,54,69
234,3,9:48.0,Defensive rebound by D. DiVincenzo,,54,69
235,3,9:43.0,G. Antetokounmpo misses 2-pt layup from 7 ft (block by J. Embiid),,54,69
236,3,9:40.0,,Defensive rebound by A. Horford,54,69
237,3,9:38.0,,J. Richardson misses 3-pt jump shot from 23 ft,54,69
238,3,9:38.0,Defensive rebound by K. Middleton,,54,69
239,3,9:35.0,Personal foul by B. Simmons (drawn by W. Matthews),,54,69
240,3,9:22.0,G. Antetokounmpo misses 3-pt jump shot from 28 ft,,54,69
241,3,9:18.0,,Defensive rebound by B. Simmons,54,69
242,3,9:15.0,,Personal foul by B. Lopez (drawn by J. Embiid),54,69
243,3,9:03.0,,A. Horford misses 2-pt layup from 4 ft,54,69
244,3,9:01.0,,Offensive rebound by J. Embiid,54,69
245,3,9:00.0,,J. Embiid makes 2-pt dunk from 2 ft,54,71
246,3,8:43.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,54,71
247,3,8:41.0,,Defensive rebound by A. Horford,54,71
248,3,8:36.0,,J. Richardson misses 2-pt layup at rim,54,71
249,3,8:34.0,Defensive rebound by B. Lopez,,54,71
250,3,8:32.0,,Violation by Team (kicked ball),54,71
251,3,8:26.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,54,71
252,3,8:21.0,Offensive rebound by K. Middleton,,54,71
253,3,8:17.0,K. Middleton misses 3-pt jump shot from 28 ft,,54,71
254,3,8:13.0,,Defensive rebound by J. Richardson,54,71
255,3,7:56.0,,J. Embiid misses 2-pt layup from 2 ft,54,71
256,3,7:50.0,,Offensive rebound by J. Richardson,54,71
257,3,7:45.0,,Shooting foul by K. Middleton (drawn by J. Embiid),54,71
258,3,7:45.0,Milwaukee full timeout,,54,71
259,3,7:45.0,,J. Embiid makes free throw 1 of 2,54,72
260,3,7:45.0,,J. Embiid makes free throw 2 of 2,54,73
261,3,7:31.0,B. Lopez misses 2-pt layup from 9 ft,,54,73
262,3,7:27.0,,Defensive rebound by A. Horford,54,73
263,3,7:14.0,,J. Embiid makes 2-pt jump shot from 5 ft (assist by B. Simmons),54,75
264,3,6:59.0,K. Middleton misses 3-pt jump shot from 27 ft,,54,75
265,3,6:55.0,,Defensive rebound by J. Embiid,54,75
266,3,6:41.0,,B. Simmons makes 2-pt jump shot from 3 ft,54,77
267,3,6:30.0,W. Matthews misses 2-pt jump shot from 21 ft,,54,77
268,3,6:26.0,,Defensive rebound by J. Embiid,54,77
269,3,6:24.0,,Personal foul by G. Antetokounmpo (drawn by B. Simmons),54,77
270,3,6:24.0,,B. Simmons makes free throw 1 of 2,54,78
271,3,6:24.0,G. Hill enters the game for D. DiVincenzo,,54,78
272,3,6:24.0,E. İlyasova enters the game for B. Lopez,,54,78
273,3,6:24.0,,B. Simmons misses free throw 2 of 2,54,78
274,3,6:21.0,Defensive rebound by G. Antetokounmpo,,54,78
275,3,6:18.0,Personal foul by J. Embiid (drawn by G. Antetokounmpo),,54,78
276,3,6:18.0,,J. Ennis enters the game for J. Embiid,54,78
277,3,6:18.0,,F. Korkmaz enters the game for J. Richardson,54,78
278,3,6:07.0,W. Matthews misses 2-pt layup from 4 ft (block by F. Korkmaz),,54,78
279,3,6:07.0,Offensive rebound by Team,,54,78
280,3,6:04.0,Shooting foul by B. Simmons (drawn by K. Middleton),,54,78
281,3,6:04.0,K. Middleton makes free throw 1 of 2,,55,78
282,3,6:04.0,K. Middleton makes free throw 2 of 2,,56,78
283,3,5:51.0,,A. Horford makes 3-pt jump shot from 27 ft (assist by B. Simmons),56,81
284,3,5:37.0,,Violation by Team (kicked ball),56,81
285,3,5:32.0,G. Antetokounmpo makes 2-pt jump shot from 13 ft,,58,81
286,3,5:10.0,,J. Ennis misses 3-pt jump shot from 25 ft,58,81
287,3,5:08.0,Defensive rebound by K. Middleton,,58,81
288,3,4:59.0,E. İlyasova makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,60,81
289,3,4:59.0,,Philadelphia full timeout,60,81
290,3,4:41.0,,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by J. Ennis),60,84
291,3,4:24.0,Turnover by G. Antetokounmpo (lost ball; steal by T. Harris),,60,84
292,3,4:19.0,,Turnover by T. Harris (lost ball; steal by K. Middleton),60,84
293,3,4:06.0,G. Hill makes 3-pt jump shot from 27 ft (assist by W. Matthews),,63,84
294,3,3:38.0,,J. Ennis misses 2-pt layup from 2 ft (block by E. İlyasova),63,84
295,3,3:33.0,Defensive rebound by K. Middleton,,63,84
296,3,3:29.0,K. Middleton makes 2-pt layup from 2 ft (assist by W. Matthews),,65,84
297,3,3:16.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by B. Simmons),65,87
298,3,3:02.0,K. Middleton makes 2-pt jump shot from 4 ft,,67,87
299,3,2:45.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by T. Harris),67,90
300,3,2:36.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,67,90
301,3,2:36.0,,Defensive rebound by J. Ennis,67,90
302,3,2:27.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by B. Simmons),67,93
303,3,2:27.0,,Shooting foul by G. Antetokounmpo (drawn by F. Korkmaz),67,93
304,3,2:27.0,P. Connaughton enters the game for G. Antetokounmpo,,67,93
305,3,2:27.0,K. Korver enters the game for W. Matthews,,67,93
306,3,2:27.0,B. Lopez enters the game for K. Middleton,,67,93
307,3,2:27.0,,J. Embiid enters the game for J. Ennis,67,93
308,3,2:27.0,,J. Richardson enters the game for T. Harris,67,93
309,3,2:27.0,,M. Scott enters the game for A. Horford,67,93
310,3,2:27.0,,F. Korkmaz misses free throw 1 of 1,67,93
311,3,2:24.0,Defensive rebound by E. İlyasova,,67,93
312,3,2:16.0,P. Connaughton misses 2-pt layup from 2 ft,,67,93
313,3,2:16.0,Offensive rebound by Team,,67,93
314,3,2:03.0,P. Connaughton misses 2-pt jump shot from 6 ft (block by J. Embiid),,67,93
315,3,2:00.0,,Defensive rebound by B. Simmons,67,93
316,3,1:57.0,,B. Simmons makes 2-pt layup from 1 ft,67,95
317,3,1:35.0,G. Hill misses 2-pt layup from 2 ft (block by B. Simmons),,67,95
318,3,1:32.0,,Defensive rebound by B. Simmons,67,95
319,3,1:14.0,,J. Embiid misses 2-pt jump shot from 20 ft,67,95
320,3,1:10.0,Defensive rebound by P. Connaughton,,67,95
321,3,0:56.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,70,95
322,3,0:44.0,,M. Scott makes 3-pt jump shot from 27 ft (assist by B. Simmons),70,98
323,3,0:31.0,P. Connaughton makes 2-pt layup from 3 ft (assist by K. Korver),,72,98
324,3,0:31.0,Shooting foul by F. Korkmaz (drawn by P. Connaughton),,72,98
325,3,0:31.0,P. Connaughton makes free throw 1 of 1,,73,98
326,3,0:13.0,,J. Embiid makes 2-pt hook shot from 5 ft,73,100
327,3,0:05.0,Turnover by G. Hill (bad pass; steal by B. Simmons),,73,100
328,3,0:00.0,,J. Richardson misses 2-pt layup from 3 ft,73,100
329,3,0:00.0,,Offensive rebound by F. Korkmaz,73,100
330,3,0:00.0,,F. Korkmaz misses 2-pt layup from 1 ft,73,100
331,3,0:00.0,,Offensive rebound by Team,73,100
332,4,11:44.0,,J. Embiid misses 2-pt jump shot from 19 ft,73,100
333,4,11:40.0,,Offensive rebound by J. Ennis,73,100
334,4,11:36.0,,J. Embiid misses 3-pt jump shot from 26 ft,73,100
335,4,11:32.0,,Offensive rebound by J. Richardson,73,100
336,4,11:19.0,,J. Richardson makes 2-pt jump shot from 9 ft,73,102
337,4,11:04.0,B. Lopez makes 3-pt jump shot from 27 ft (assist by G. Hill),,76,102
338,4,10:47.0,,J. Richardson misses 2-pt jump shot from 18 ft,76,102
339,4,10:42.0,,Offensive rebound by J. Richardson,76,102
340,4,10:32.0,,J. Embiid misses 2-pt jump shot from 19 ft,76,102
341,4,10:28.0,Defensive rebound by P. Connaughton,,76,102
342,4,10:21.0,Personal foul by J. Embiid (drawn by B. Lopez),,76,102
343,4,10:18.0,K. Korver misses 2-pt jump shot from 20 ft,,76,102
344,4,10:15.0,,Defensive rebound by J. Embiid,76,102
345,4,10:02.0,,T. Burke misses 2-pt jump shot from 17 ft,76,102
346,4,10:00.0,,Offensive rebound by T. Burke,76,102
347,4,9:58.0,,J. Ennis misses 3-pt jump shot from 26 ft,76,102
348,4,9:56.0,Defensive rebound by P. Connaughton,,76,102
349,4,9:48.0,S. Brown makes 2-pt layup from 1 ft (assist by B. Lopez),,78,102
350,4,9:48.0,Shooting foul by J. Embiid (drawn by S. Brown),,78,102
351,4,9:48.0,,A. Horford enters the game for J. Embiid,78,102
352,4,9:48.0,S. Brown makes free throw 1 of 1,,79,102
353,4,9:31.0,,J. Richardson misses 3-pt jump shot from 24 ft,79,102
354,4,9:27.0,Defensive rebound by B. Lopez,,79,102
355,4,9:24.0,Personal foul by T. Burke (drawn by G. Hill),,79,102
356,4,9:17.0,B. Lopez makes 2-pt hook shot from 19 ft,,81,102
357,4,9:17.0,G. Antetokounmpo enters the game for G. Hill,,81,102
358,4,9:17.0,,T. Harris enters the game for T. Burke,81,102
359,4,9:17.0,,B. Simmons enters the game for M. Scott,81,102
360,4,8:52.0,,A. Horford misses 2-pt jump shot from 19 ft,81,102
361,4,8:48.0,Defensive rebound by G. Antetokounmpo,,81,102
362,4,8:35.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,81,102
363,4,8:31.0,Offensive rebound by P. Connaughton,,81,102
364,4,8:30.0,P. Connaughton makes 2-pt layup from 1 ft,,83,102
365,4,8:12.0,,J. Richardson misses 3-pt jump shot from 29 ft,83,102
366,4,8:09.0,Defensive rebound by G. Antetokounmpo,,83,102
367,4,8:04.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,85,102
368,4,8:04.0,,Philadelphia full timeout,85,102
369,4,8:04.0,D. DiVincenzo enters the game for P. Connaughton,,85,102
370,4,8:04.0,K. Middleton enters the game for B. Lopez,,85,102
371,4,8:04.0,,F. Korkmaz enters the game for J. Ennis,85,102
