,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
77,1,2:55.0,D. McDermott enters the game for T. Warren,,27,12
78,1,2:55.0,,M. Bridges enters the game for P. Washington,27,12
79,1,2:43.0,,M. Monk makes 2-pt jump shot from 13 ft,27,14
80,1,2:24.0,A. Holiday misses 2-pt layup from 4 ft (block by M. Williams),,27,14
81,1,2:21.0,,Defensive rebound by M. Monk,27,14
82,1,2:19.0,,M. Bridges makes 2-pt layup from 2 ft (assist by M. Monk),27,16
83,1,2:04.0,Turnover by D. McDermott (traveling),,27,16
84,1,1:52.0,,D. Graham makes 2-pt jump shot from 3 ft,27,18
85,1,1:52.0,,Shooting foul by T. Leaf (drawn by D. Graham),27,18
86,1,1:52.0,,D. Graham misses free throw 1 of 1,27,18
87,1,1:46.0,Defensive rebound by T. McConnell,,27,18
88,1,1:33.0,J. Holiday misses 3-pt jump shot from 22 ft,,27,18
89,1,1:29.0,,Defensive rebound by C. Martin,27,18
90,1,1:27.0,,M. Monk misses 3-pt jump shot from 27 ft,27,18
91,1,1:23.0,Defensive rebound by D. McDermott,,27,18
92,1,1:19.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by A. Holiday),,30,18
93,1,0:54.0,,D. Graham makes 2-pt layup from 2 ft (assist by M. Williams),30,20
94,1,0:38.0,T. McConnell makes 2-pt layup from 1 ft (assist by A. Holiday),,32,20
95,1,0:31.0,,D. Graham misses 3-pt jump shot from 27 ft,32,20
96,1,0:31.0,Defensive rebound by A. Holiday,,32,20
97,1,0:07.0,A. Holiday makes 3-pt jump shot from 25 ft,,35,20
98,1,0:00.0,,M. Monk misses 3-pt jump shot from 24 ft,35,20
99,1,0:00.0,,Offensive rebound by Team,35,20
100,2,11:42.0,,M. Bridges misses 2-pt layup from 6 ft (block by A. Holiday),35,20
101,2,11:39.0,,Offensive rebound by C. Martin,35,20
102,2,11:34.0,,D. Graham misses 2-pt jump shot from 20 ft,35,20
103,2,11:33.0,,Offensive rebound by M. Williams,35,20
104,2,11:28.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by M. Monk),35,22
105,2,11:13.0,D. McDermott misses 3-pt jump shot from 26 ft,,35,22
106,2,11:11.0,,Defensive rebound by M. Monk,35,22
107,2,11:02.0,,M. Monk makes 2-pt dunk from 2 ft,35,24
108,2,10:46.0,D. McDermott misses 2-pt layup from 2 ft,,35,24
109,2,10:46.0,,Defensive rebound by Team,35,24
110,2,10:46.0,Loose ball foul by T. Leaf (drawn by M. Williams),,35,24
111,2,10:46.0,G. Bitadze enters the game for T. Leaf,,35,24
112,2,10:46.0,,D. Bacon enters the game for C. Martin,35,24
113,2,10:32.0,,M. Williams makes 2-pt layup from 2 ft (assist by M. Monk),35,26
114,2,10:16.0,A. Holiday misses 2-pt jump shot from 9 ft,,35,26
115,2,10:13.0,,Defensive rebound by D. Graham,35,26
116,2,10:06.0,,D. Graham misses 2-pt layup from 5 ft (block by G. Bitadze),35,26
117,2,10:03.0,Defensive rebound by J. Holiday,,35,26
118,2,10:03.0,Personal take foul by M. Bridges (drawn by T. McConnell),,35,26
119,2,9:52.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by J. Holiday),,38,26
120,2,9:41.0,,M. Williams misses 3-pt jump shot from 27 ft,38,26
121,2,9:38.0,Defensive rebound by A. Holiday,,38,26
122,2,9:35.0,Offensive foul by A. Holiday (drawn by D. Graham),,38,26
123,2,9:35.0,Turnover by A. Holiday (offensive foul),,38,26
124,2,9:26.0,,Offensive foul by M. Williams (drawn by T. McConnell),38,26
125,2,9:26.0,,Turnover by M. Williams (offensive foul),38,26
126,2,9:26.0,,T. Rozier enters the game for M. Bridges,38,26
127,2,9:26.0,,C. Zeller enters the game for D. Graham,38,26
128,2,9:10.0,A. Holiday misses 3-pt jump shot from 23 ft,,38,26
129,2,9:07.0,,Defensive rebound by M. Williams,38,26
130,2,9:05.0,,Personal foul by D. McDermott (drawn by C. Zeller),38,26
131,2,8:58.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by T. Rozier),38,29
132,2,8:48.0,Indiana full timeout,,38,29
133,2,8:48.0,J. Lamb enters the game for A. Holiday,,38,29
134,2,8:37.0,G. Bitadze makes 2-pt layup from 1 ft (assist by D. McDermott),,40,29
135,2,8:22.0,,T. Rozier misses 2-pt jump shot from 11 ft,40,29
136,2,8:19.0,Defensive rebound by J. Lamb,,40,29
137,2,8:10.0,J. Lamb misses 2-pt layup from 2 ft,,40,29
138,2,8:09.0,Offensive rebound by G. Bitadze,,40,29
139,2,8:09.0,G. Bitadze misses 2-pt layup from 2 ft (block by M. Monk),,40,29
140,2,8:08.0,,Defensive rebound by Team,40,29
141,2,8:08.0,M. Brogdon enters the game for J. Holiday,,40,29
142,2,8:08.0,T. Warren enters the game for T. McConnell,,40,29
143,2,7:54.0,,M. Monk misses 2-pt layup from 3 ft,40,29
144,2,7:52.0,Defensive rebound by D. McDermott,,40,29
145,2,7:41.0,T. Warren makes 2-pt layup from 1 ft (assist by G. Bitadze),,42,29
146,2,7:23.0,,M. Monk misses 3-pt jump shot from 25 ft,42,29
147,2,7:21.0,Defensive rebound by G. Bitadze,,42,29
148,2,6:57.0,M. Brogdon makes 2-pt jump shot from 12 ft,,44,29
149,2,6:48.0,,Personal foul by D. McDermott (drawn by M. Williams),44,29
150,2,6:48.0,,P. Washington enters the game for M. Williams,44,29
151,2,6:43.0,,Shooting foul by G. Bitadze (drawn by C. Zeller),44,29
152,2,6:43.0,,C. Zeller makes free throw 1 of 2,44,30
153,2,6:43.0,,C. Zeller misses free throw 2 of 2,44,30
154,2,6:40.0,Defensive rebound by G. Bitadze,,44,30
155,2,6:23.0,T. Warren makes 3-pt jump shot from 23 ft (assist by M. Brogdon),,47,30
156,2,6:23.0,,Charlotte full timeout,47,30
157,2,6:23.0,,D. Graham enters the game for M. Monk,47,30
158,2,6:13.0,,Shooting foul by M. Brogdon (drawn by P. Washington),47,30
159,2,6:13.0,,P. Washington makes free throw 1 of 2,47,31
160,2,6:13.0,,P. Washington makes free throw 2 of 2,47,32
161,2,5:51.0,T. Warren makes 2-pt layup from 1 ft (assist by M. Brogdon),,49,32
162,2,5:42.0,,T. Rozier misses 2-pt layup from 3 ft,49,32
163,2,5:39.0,Defensive rebound by M. Brogdon,,49,32
164,2,5:33.0,D. McDermott makes 2-pt layup from 2 ft (assist by M. Brogdon),,51,32
165,2,5:24.0,,Def 3 sec tech foul by Team,51,32
166,2,5:24.0,,T. Rozier makes technical free throw,51,33
167,2,5:24.0,,M. Bridges enters the game for D. Bacon,51,33
168,2,5:24.0,,C. Martin enters the game for C. Zeller,51,33
169,2,5:17.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by P. Washington),51,36
170,2,5:00.0,Def 3 sec tech foul by Team,,51,36
171,2,5:00.0,M. Brogdon makes technical free throw,,52,36
172,2,5:00.0,J. Sampson enters the game for G. Bitadze,,52,36
173,2,4:54.0,Turnover by M. Brogdon (bad pass; steal by D. Graham),,52,36
174,2,4:39.0,,P. Washington makes 2-pt hook shot from 5 ft (assist by D. Graham),52,38
175,2,4:33.0,Shooting foul by T. Rozier (drawn by M. Brogdon),,52,38
176,2,4:33.0,M. Brogdon makes free throw 1 of 2,,53,38
177,2,4:33.0,M. Brogdon makes free throw 2 of 2,,54,38
178,2,4:17.0,,M. Bridges makes 2-pt jump shot from 6 ft (assist by P. Washington),54,40
179,2,4:07.0,Turnover by M. Brogdon (bad pass; steal by D. Graham),,54,40
180,2,4:01.0,,D. Graham makes 2-pt layup from 3 ft,54,42
181,2,3:36.0,J. Lamb misses 2-pt layup from 7 ft,,54,42
182,2,3:34.0,,Defensive rebound by P. Washington,54,42
183,2,3:26.0,,D. Graham makes 3-pt jump shot from 26 ft (assist by C. Martin),54,45
184,2,2:58.0,D. McDermott misses 3-pt jump shot from 23 ft,,54,45
185,2,2:56.0,,Defensive rebound by M. Bridges,54,45
186,2,2:51.0,,P. Washington makes 2-pt dunk from 2 ft (assist by T. Rozier),54,47
187,2,2:30.0,T. Warren makes 2-pt jump shot from 15 ft,,56,47
188,2,2:19.0,,D. Graham makes 3-pt jump shot from 28 ft,56,50
189,2,2:03.0,D. McDermott misses 2-pt jump shot from 9 ft,,56,50
190,2,2:03.0,,Defensive rebound by C. Martin,56,50
191,2,1:56.0,,P. Washington makes 2-pt dunk from 2 ft (assist by C. Martin),56,52
192,2,1:42.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,59,52
193,2,1:29.0,,Personal foul by J. Sampson (drawn by D. Graham),59,52
194,2,1:29.0,,D. Graham misses free throw 1 of 2,59,52
195,2,1:29.0,,Offensive rebound by Team,59,52
196,2,1:29.0,J. Holiday enters the game for D. McDermott,,59,52
197,2,1:29.0,,D. Graham makes free throw 2 of 2,59,53
198,2,1:16.0,J. Sampson makes 2-pt layup from 2 ft (assist by J. Lamb),,61,53
199,2,0:57.0,,P. Washington makes 2-pt layup from 1 ft,61,55
200,2,0:42.0,M. Brogdon makes 2-pt layup from 2 ft,,63,55
201,2,0:42.0,Shooting foul by P. Washington (drawn by M. Brogdon),,63,55
202,2,0:42.0,,M. Williams enters the game for M. Bridges,63,55
203,2,0:42.0,M. Brogdon makes free throw 1 of 1,,64,55
204,2,0:25.0,,D. Graham makes 2-pt layup from 2 ft,64,57
205,2,0:00.0,J. Lamb misses 2-pt jump shot from 13 ft,,64,57
206,2,0:00.0,,Defensive rebound by C. Martin,64,57
207,3,11:38.0,,P. Washington misses 2-pt layup from 5 ft (block by G. Bitadze),64,57
208,3,11:35.0,Defensive rebound by J. Sampson,,64,57
209,3,11:26.0,M. Brogdon makes 2-pt jump shot from 19 ft,,66,57
210,3,11:07.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by P. Washington),66,60
211,3,10:42.0,G. Bitadze makes 2-pt hook shot from 6 ft,,68,60
212,3,10:24.0,,Turnover by T. Rozier (bad pass; steal by T. Warren),68,60
213,3,10:20.0,T. Warren makes 2-pt dunk from 1 ft,,70,60
214,3,10:13.0,,Charlotte full timeout,70,60
215,3,9:54.0,,P. Washington misses 3-pt jump shot from 23 ft,70,60
216,3,9:52.0,,Offensive rebound by T. Rozier,70,60
217,3,9:50.0,,T. Rozier makes 2-pt layup from 2 ft,70,62
218,3,9:22.0,T. Warren makes 2-pt jump shot from 13 ft (assist by M. Brogdon),,72,62
219,3,9:09.0,,M. Bridges makes 2-pt layup from 3 ft (assist by C. Zeller),72,64
220,3,9:09.0,,Shooting foul by T. Warren (drawn by M. Bridges),72,64
221,3,9:09.0,,M. Bridges misses free throw 1 of 1,72,64
222,3,9:05.0,Defensive rebound by J. Sampson,,72,64
223,3,8:55.0,J. Lamb misses 2-pt jump shot from 6 ft,,72,64
224,3,8:54.0,Offensive rebound by Team,,72,64
225,3,8:44.0,T. Warren makes 2-pt layup from 6 ft,,74,64
226,3,8:32.0,,D. Bacon misses 2-pt layup from 3 ft (block by G. Bitadze),74,64
227,3,8:29.0,Defensive rebound by T. Warren,,74,64
228,3,8:21.0,Turnover by M. Brogdon (bad pass),,74,64
229,3,8:05.0,,C. Zeller misses 2-pt layup from 6 ft (block by J. Sampson),74,64
230,3,8:02.0,Defensive rebound by T. Warren,,74,64
231,3,7:59.0,M. Brogdon makes 2-pt layup from 2 ft (assist by T. Warren),,76,64
232,3,7:52.0,,Shooting foul by J. Sampson (drawn by C. Zeller),76,64
233,3,7:52.0,,C. Zeller makes free throw 1 of 2,76,65
234,3,7:52.0,,D. Graham enters the game for D. Bacon,76,65
235,3,7:52.0,,C. Zeller makes free throw 2 of 2,76,66
236,3,7:41.0,Turnover by T. Warren (traveling),,76,66
237,3,7:24.0,,D. Graham misses 2-pt jump shot from 18 ft,76,66
238,3,7:22.0,Defensive rebound by G. Bitadze,,76,66
239,3,7:11.0,J. Lamb makes 2-pt layup from 3 ft,,78,66
240,3,6:51.0,,P. Washington makes 2-pt dunk from 2 ft (assist by T. Rozier),78,68
241,3,6:35.0,G. Bitadze misses 3-pt jump shot from 26 ft,,78,68
242,3,6:33.0,,Defensive rebound by Team,78,68
243,3,6:33.0,,C. Martin enters the game for C. Zeller,78,68
244,3,6:22.0,,M. Bridges misses 3-pt jump shot from 26 ft,78,68
245,3,6:18.0,Defensive rebound by G. Bitadze,,78,68
246,3,6:18.0,Personal foul by D. Graham (drawn by J. Lamb),,78,68
247,3,6:18.0,,M. Williams enters the game for P. Washington,78,68
248,3,6:10.0,M. Brogdon misses 3-pt jump shot from 26 ft,,78,68
249,3,6:08.0,,Defensive rebound by C. Martin,78,68
250,3,6:01.0,,D. Graham misses 3-pt jump shot from 23 ft,78,68
251,3,5:58.0,,Offensive rebound by C. Martin,78,68
252,3,5:56.0,,M. Bridges makes 3-pt jump shot from 26 ft (assist by C. Martin),78,71
253,3,5:37.0,Turnover by T. Warren (bad pass; steal by T. Rozier),,78,71
254,3,5:32.0,,Personal foul by J. Sampson (drawn by D. Graham),78,71
255,3,5:32.0,J. Holiday enters the game for J. Sampson,,78,71
256,3,5:24.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Graham),78,74
257,3,5:09.0,M. Brogdon misses 3-pt jump shot from 27 ft,,78,74
258,3,5:06.0,,Defensive rebound by C. Martin,78,74
259,3,5:01.0,,C. Martin misses 2-pt layup from 2 ft,78,74
260,3,4:58.0,Defensive rebound by J. Holiday,,78,74
261,3,4:49.0,J. Lamb misses 3-pt jump shot from 26 ft,,78,74
262,3,4:44.0,Offensive rebound by G. Bitadze,,78,74
263,3,4:43.0,J. Lamb misses 2-pt layup from 6 ft,,78,74
264,3,4:41.0,,Defensive rebound by D. Graham,78,74
265,3,4:35.0,,T. Rozier misses 3-pt jump shot from 23 ft,78,74
266,3,4:32.0,Defensive rebound by T. Warren,,78,74
267,3,4:30.0,Indiana full timeout,,78,74
268,3,4:30.0,A. Holiday enters the game for M. Brogdon,,78,74
269,3,4:30.0,T. McConnell enters the game for J. Lamb,,78,74
270,3,4:30.0,,M. Monk enters the game for T. Rozier,78,74
271,3,4:18.0,T. Warren makes 2-pt jump shot from 17 ft,,80,74
272,3,3:58.0,,Def 3 sec tech foul by Team,80,74
273,3,3:58.0,,M. Monk misses technical free throw,80,74
274,3,3:58.0,,Offensive rebound by Team,80,74
275,3,3:58.0,T. Leaf enters the game for G. Bitadze,,80,74
276,3,3:45.0,,D. Graham misses 2-pt jump shot from 21 ft,80,74
277,3,3:40.0,Defensive rebound by T. McConnell,,80,74
278,3,3:34.0,A. Holiday misses 3-pt jump shot from 28 ft,,80,74
279,3,3:32.0,,Defensive rebound by M. Bridges,80,74
280,3,3:29.0,,Offensive foul by M. Bridges (drawn by J. Holiday),80,74
281,3,3:29.0,,Turnover by M. Bridges (offensive foul),80,74
282,3,3:29.0,,P. Washington enters the game for M. Bridges,80,74
283,3,3:16.0,T. Warren makes 2-pt jump shot from 18 ft,,82,74
284,3,2:51.0,,M. Monk misses 3-pt jump shot from 26 ft,82,74
285,3,2:47.0,Defensive rebound by A. Holiday,,82,74
286,3,2:39.0,A. Holiday makes 3-pt jump shot from 26 ft (assist by T. Leaf),,85,74
287,3,2:20.0,,Offensive foul by C. Martin (drawn by T. Warren),85,74
288,3,2:20.0,,Turnover by C. Martin (offensive foul),85,74
289,3,2:08.0,Turnover by T. McConnell (bad pass; steal by C. Martin),,85,74
290,3,2:04.0,,M. Monk misses 2-pt layup from 2 ft (block by T. Warren),85,74
291,3,2:04.0,,Offensive rebound by Team,85,74
292,3,1:59.0,,Shooting foul by T. Leaf (drawn by P. Washington),85,74
293,3,1:59.0,,P. Washington makes free throw 1 of 2,85,75
294,3,1:59.0,,P. Washington makes free throw 2 of 2,85,76
295,3,1:37.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by A. Holiday),,88,76
296,3,1:20.0,,M. Williams misses 3-pt jump shot from 26 ft,88,76
297,3,1:17.0,Defensive rebound by T. McConnell,,88,76
298,3,1:14.0,Offensive foul by T. McConnell (drawn by C. Martin),,88,76
299,3,1:14.0,Turnover by T. McConnell (offensive foul),,88,76
300,3,1:14.0,D. McDermott enters the game for T. Warren,,88,76
301,3,0:59.0,,Turnover by P. Washington (bad pass; steal by T. Leaf),88,76
302,3,0:50.0,T. McConnell makes 2-pt jump shot from 6 ft,,90,76
303,3,0:44.0,,Shooting foul by T. McConnell (drawn by D. Graham),90,76
304,3,0:44.0,,D. Graham makes free throw 1 of 2,90,77
305,3,0:44.0,,T. Rozier enters the game for P. Washington,90,77
306,3,0:44.0,,D. Graham makes free throw 2 of 2,90,78
307,3,0:27.0,J. Holiday misses 2-pt jump shot from 12 ft,,90,78
308,3,0:24.0,Offensive rebound by T. Leaf,,90,78
309,3,0:23.0,T. Leaf misses 2-pt layup from 3 ft,,90,78
310,3,0:23.0,,Defensive rebound by D. Graham,90,78
311,3,0:18.0,,Turnover by T. Rozier (bad pass),90,78
312,3,0:05.0,Personal foul by C. Martin (drawn by A. Holiday),,90,78
313,3,0:00.0,T. McConnell makes 2-pt jump shot from 11 ft,,92,78
314,4,11:47.0,J. Holiday misses 2-pt jump shot from 11 ft,,92,78
315,4,11:44.0,,Defensive rebound by M. Bridges,92,78
316,4,11:40.0,,T. Rozier misses 2-pt layup from 3 ft,92,78
317,4,11:40.0,,Offensive rebound by B. Biyombo,92,78
318,4,11:36.0,,B. Biyombo makes 2-pt layup at rim,92,80
319,4,11:24.0,T. McConnell misses 2-pt jump shot from 8 ft,,92,80
320,4,11:21.0,,Defensive rebound by C. Martin,92,80
321,4,11:08.0,,D. Graham misses 3-pt jump shot from 26 ft,92,80
322,4,11:04.0,Defensive rebound by T. Leaf,,92,80
323,4,10:54.0,Turnover by T. Leaf (traveling),,92,80
324,4,10:42.0,,Shooting foul by J. Holiday (drawn by B. Biyombo),92,80
325,4,10:42.0,,B. Biyombo misses free throw 1 of 2,92,80
326,4,10:42.0,,Offensive rebound by Team,92,80
327,4,10:42.0,,B. Biyombo makes free throw 2 of 2,92,81
328,4,10:21.0,J. Holiday makes 2-pt layup from 2 ft,,94,81
329,4,10:08.0,,T. Rozier makes 2-pt jump shot from 14 ft,94,83
330,4,9:50.0,T. McConnell misses 2-pt layup from 3 ft (block by B. Biyombo),,94,83
331,4,9:47.0,,Defensive rebound by T. Rozier,94,83
332,4,9:47.0,,T. Rozier makes 2-pt layup from 2 ft,94,85
333,4,9:47.0,,Shooting foul by J. Holiday (drawn by T. Rozier),94,85
334,4,9:47.0,,T. Rozier makes free throw 1 of 1,94,86
335,4,9:36.0,Turnover by T. McConnell (bad pass; steal by B. Biyombo),,94,86
336,4,9:34.0,,B. Biyombo makes 2-pt dunk from 1 ft,94,88
337,4,9:34.0,Indiana full timeout,,94,88
338,4,9:34.0,G. Bitadze enters the game for T. Leaf,,94,88
339,4,9:34.0,M. Brogdon enters the game for T. McConnell,,94,88
340,4,9:12.0,M. Brogdon misses 3-pt jump shot from 24 ft,,94,88
341,4,9:10.0,,Defensive rebound by B. Biyombo,94,88
342,4,8:50.0,,D. Graham makes 3-pt jump shot from 24 ft (assist by T. Rozier),94,91
343,4,8:23.0,Turnover by M. Brogdon (bad pass; steal by D. Graham),,94,91
344,4,8:16.0,,B. Biyombo makes 2-pt dunk from 2 ft (assist by D. Graham),94,93
345,4,7:57.0,Offensive foul by D. McDermott (drawn by C. Martin),,94,93
346,4,7:57.0,Turnover by D. McDermott (offensive foul),,94,93
347,4,7:57.0,J. Lamb enters the game for A. Holiday,,94,93
348,4,7:57.0,T. Warren enters the game for D. McDermott,,94,93
349,4,7:43.0,,Def 3 sec tech foul by Team,94,93
350,4,7:43.0,,T. Rozier makes technical free throw,94,94
351,4,7:40.0,,D. Graham misses 2-pt jump shot from 9 ft,94,94
352,4,7:38.0,,Offensive rebound by B. Biyombo,94,94
353,4,7:32.0,,T. Rozier misses 3-pt jump shot from 25 ft,94,94
354,4,7:28.0,,Offensive rebound by T. Rozier,94,94
355,4,7:19.0,,T. Rozier makes 3-pt jump shot from 25 ft,94,97
356,4,7:05.0,Turnover by G. Bitadze (bad pass),,94,97
357,4,6:45.0,,T. Rozier misses 2-pt jump shot from 13 ft,94,97
358,4,6:43.0,Defensive rebound by G. Bitadze,,94,97
359,4,6:29.0,M. Brogdon makes 2-pt layup from 2 ft (assist by J. Holiday),,96,97
360,4,6:24.0,,Charlotte full timeout,96,97
361,4,6:24.0,A. Holiday enters the game for J. Holiday,,96,97
362,4,6:16.0,,B. Biyombo makes 2-pt jump shot from 6 ft (assist by D. Graham),96,99
363,4,6:16.0,Violation by Team (def goaltending),,96,99
364,4,5:57.0,G. Bitadze misses 3-pt jump shot from 26 ft,,96,99
365,4,5:49.0,,Defensive rebound by C. Martin,96,99
366,4,5:36.0,,D. Graham makes 3-pt jump shot from 25 ft,96,102
367,4,5:20.0,J. Lamb misses 2-pt layup from 5 ft,,96,102
368,4,5:18.0,,Defensive rebound by T. Rozier,96,102
369,4,5:16.0,,Shooting foul by M. Brogdon (drawn by M. Bridges),96,102
370,4,5:16.0,,M. Bridges misses free throw 1 of 2,96,102
371,4,5:16.0,,Offensive rebound by Team,96,102
372,4,5:16.0,,M. Bridges misses free throw 2 of 2,96,102
373,4,5:12.0,Defensive rebound by J. Lamb,,96,102
374,4,5:04.0,Personal foul by D. Graham (drawn by T. Warren),,96,102
375,4,4:51.0,J. Lamb makes 2-pt layup from 2 ft (assist by A. Holiday),,98,102
376,4,4:39.0,,D. Graham misses 3-pt jump shot from 25 ft,98,102
377,4,4:35.0,Defensive rebound by M. Brogdon,,98,102
378,4,4:26.0,M. Brogdon makes 2-pt layup from 3 ft,,100,102
379,4,4:26.0,Shooting foul by C. Martin (drawn by M. Brogdon),,100,102
380,4,4:26.0,M. Brogdon makes free throw 1 of 1,,101,102
381,4,4:18.0,,Personal foul by A. Holiday (drawn by D. Graham),101,102
382,4,4:14.0,,M. Bridges makes 2-pt hook shot from 8 ft,101,104
