,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
61,1,5:58.0,M. Hezonja enters the game for C. Anthony,,15,14
62,1,5:58.0,A. Simons enters the game for C. McCollum,,15,14
63,1,5:58.0,,J. Okogie enters the game for J. Culver,15,14
64,1,5:47.0,,N. Vonleh makes 2-pt layup from 1 ft (assist by A. Wiggins),15,16
65,1,5:28.0,K. Bazemore misses 2-pt jump shot from 10 ft,,15,16
66,1,5:26.0,,Defensive rebound by R. Covington,15,16
67,1,5:17.0,,R. Covington misses 2-pt jump shot from 8 ft,15,16
68,1,5:14.0,Defensive rebound by M. Hezonja,,15,16
69,1,5:11.0,A. Simons makes 2-pt layup from 1 ft (assist by M. Hezonja),,17,16
70,1,4:52.0,,A. Wiggins misses 2-pt jump shot from 20 ft,17,16
71,1,4:49.0,Defensive rebound by M. Hezonja,,17,16
72,1,4:46.0,Shooting foul by A. Wiggins (drawn by M. Hezonja),,17,16
73,1,4:46.0,M. Hezonja makes free throw 1 of 2,,18,16
74,1,4:46.0,G. Trent enters the game for K. Bazemore,,18,16
75,1,4:46.0,,J. Teague enters the game for S. Napier,18,16
76,1,4:46.0,M. Hezonja makes free throw 2 of 2,,19,16
77,1,4:31.0,,Shooting foul by A. Simons (drawn by J. Teague),19,16
78,1,4:31.0,,J. Teague makes free throw 1 of 2,19,17
79,1,4:31.0,,J. Teague makes free throw 2 of 2,19,18
80,1,4:08.0,Turnover by A. Simons (traveling),,19,18
81,1,4:00.0,,A. Wiggins misses 2-pt layup from 2 ft,19,18
82,1,3:58.0,Defensive rebound by D. Lillard,,19,18
83,1,3:55.0,M. Hezonja makes 2-pt layup from 3 ft (assist by D. Lillard),,21,18
84,1,3:55.0,Shooting foul by N. Vonleh (drawn by M. Hezonja),,21,18
85,1,3:55.0,,K. Bates-Diop enters the game for R. Covington,21,18
86,1,3:55.0,,J. Culver enters the game for A. Wiggins,21,18
87,1,3:55.0,M. Hezonja makes free throw 1 of 1,,22,18
88,1,3:43.0,,J. Culver misses 2-pt layup from 2 ft (block by H. Whiteside),22,18
89,1,3:40.0,,Offensive rebound by N. Vonleh,22,18
90,1,3:38.0,,J. Okogie makes 3-pt jump shot from 25 ft (assist by K. Bates-Diop),22,21
91,1,3:22.0,D. Lillard misses 2-pt jump shot from 19 ft,,22,21
92,1,3:22.0,Offensive rebound by Team,,22,21
93,1,3:22.0,,Loose ball foul by J. Teague (drawn by H. Whiteside),22,21
94,1,3:22.0,H. Whiteside misses free throw 1 of 2,,22,21
95,1,3:22.0,Offensive rebound by Team,,22,21
96,1,3:22.0,H. Whiteside makes free throw 2 of 2,,23,21
97,1,3:11.0,,J. Teague misses 2-pt jump shot from 12 ft,23,21
98,1,3:08.0,,Offensive rebound by J. Culver,23,21
99,1,3:07.0,,J. Culver misses 2-pt layup from 1 ft,23,21
100,1,3:07.0,Defensive rebound by A. Simons,,23,21
101,1,3:01.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by M. Hezonja),,26,21
102,1,3:00.0,,Minnesota full timeout,26,21
103,1,2:36.0,,N. Vonleh misses 2-pt layup from 7 ft,26,21
104,1,2:34.0,Defensive rebound by H. Whiteside,,26,21
105,1,2:25.0,G. Trent makes 3-pt jump shot from 25 ft,,29,21
106,1,2:19.0,,Shooting foul by M. Hezonja (drawn by K. Bates-Diop),29,21
107,1,2:19.0,,K. Bates-Diop misses free throw 1 of 2,29,21
108,1,2:19.0,,Offensive rebound by Team,29,21
109,1,2:19.0,,K. Bates-Diop misses free throw 2 of 2,29,21
110,1,2:19.0,Defensive rebound by H. Whiteside,,29,21
111,1,2:00.0,D. Lillard misses 3-pt jump shot from 26 ft,,29,21
112,1,1:58.0,Offensive rebound by M. Hezonja,,29,21
113,1,1:56.0,G. Trent misses 3-pt jump shot from 24 ft,,29,21
114,1,1:52.0,,Defensive rebound by N. Vonleh,29,21
115,1,1:47.0,,Turnover by N. Vonleh (lost ball; steal by M. Hezonja),29,21
116,1,1:41.0,M. Hezonja misses 2-pt layup from 4 ft (block by J. Okogie),,29,21
117,1,1:41.0,,Defensive rebound by K. Bates-Diop,29,21
118,1,1:41.0,,Personal foul by G. Trent (drawn by K. Bates-Diop),29,21
119,1,1:41.0,C. Anthony enters the game for D. Lillard,,29,21
120,1,1:41.0,C. McCollum enters the game for A. Simons,,29,21
121,1,1:41.0,A. Tolliver enters the game for H. Whiteside,,29,21
122,1,1:26.0,,J. Teague makes 2-pt layup from 1 ft,29,23
123,1,1:01.0,C. Anthony makes 2-pt jump shot from 13 ft,,31,23
124,1,0:37.0,,J. Okogie makes 3-pt jump shot from 25 ft (assist by J. Teague),31,26
125,1,0:32.0,C. McCollum makes 3-pt jump shot from 25 ft,,34,26
126,1,0:12.0,,K. Bates-Diop misses 3-pt jump shot from 25 ft,34,26
127,1,0:09.0,,Offensive rebound by J. Okogie,34,26
128,1,0:06.0,,K. Bates-Diop makes 2-pt dunk from 1 ft (assist by J. Okogie),34,28
129,1,0:00.0,C. McCollum misses 2-pt jump shot from 7 ft,,34,28
130,1,0:00.0,,Defensive rebound by K. Bates-Diop,34,28
131,2,11:49.0,,K. Bates-Diop makes 2-pt layup from 1 ft (assist by J. Teague),34,30
132,2,11:35.0,Turnover by C. McCollum (bad pass; steal by J. Okogie),,34,30
133,2,11:30.0,,J. Culver makes 2-pt dunk at rim (assist by J. Okogie),34,32
134,2,11:07.0,C. Anthony misses 2-pt layup from 2 ft,,34,32
135,2,11:04.0,,Defensive rebound by N. Reid,34,32
136,2,10:58.0,,K. Bates-Diop makes 3-pt jump shot from 23 ft (assist by J. Culver),34,35
137,2,10:39.0,M. Hezonja misses 2-pt jump shot from 13 ft,,34,35
138,2,10:37.0,,Defensive rebound by J. Culver,34,35
139,2,10:33.0,,J. Teague misses 2-pt layup from 2 ft (block by A. Tolliver),34,35
140,2,10:30.0,Defensive rebound by M. Hezonja,,34,35
141,2,10:27.0,G. Trent misses 2-pt layup from 4 ft,,34,35
142,2,10:24.0,,Defensive rebound by J. Okogie,34,35
143,2,10:10.0,,J. Teague makes 2-pt layup from 2 ft,34,37
144,2,10:09.0,Portland full timeout,,34,37
145,2,10:09.0,A. Simons enters the game for M. Hezonja,,34,37
146,2,10:09.0,,T. Graham enters the game for J. Okogie,34,37
147,2,9:49.0,A. Simons makes 2-pt jump shot from 9 ft,,36,37
148,2,9:37.0,,J. Culver makes 2-pt jump shot from 22 ft (assist by J. Teague),36,39
149,2,9:16.0,C. Anthony misses 3-pt jump shot from 25 ft,,36,39
150,2,9:14.0,,Defensive rebound by Team,36,39
151,2,8:56.0,,T. Graham misses 3-pt jump shot from 25 ft,36,39
152,2,8:53.0,Defensive rebound by A. Tolliver,,36,39
153,2,8:42.0,C. McCollum misses 3-pt jump shot from 24 ft,,36,39
154,2,8:38.0,,Defensive rebound by T. Graham,36,39
155,2,8:30.0,,Personal foul by A. Simons (drawn by N. Reid),36,39
156,2,8:30.0,K. Bazemore enters the game for G. Trent,,36,39
157,2,8:30.0,,S. Napier enters the game for J. Teague,36,39
158,2,8:22.0,,N. Reid misses 2-pt hook shot from 12 ft,36,39
159,2,8:20.0,Defensive rebound by C. Anthony,,36,39
160,2,8:12.0,C. McCollum misses 2-pt jump shot from 9 ft,,36,39
161,2,8:09.0,,Defensive rebound by T. Graham,36,39
162,2,8:02.0,,S. Napier misses 2-pt layup from 1 ft,36,39
163,2,8:02.0,,Offensive rebound by Team,36,39
164,2,8:02.0,Loose ball foul by A. Tolliver (drawn by N. Reid),,36,39
165,2,8:02.0,,A. Wiggins enters the game for J. Culver,36,39
166,2,7:47.0,,T. Graham misses 2-pt jump shot from 9 ft,36,39
167,2,7:43.0,Defensive rebound by C. McCollum,,36,39
168,2,7:39.0,A. Tolliver misses 3-pt jump shot from 26 ft,,36,39
169,2,7:36.0,,Defensive rebound by K. Bates-Diop,36,39
170,2,7:25.0,,N. Reid misses 2-pt jump shot from 8 ft,36,39
171,2,7:22.0,Defensive rebound by K. Bazemore,,36,39
172,2,7:19.0,A. Simons misses 2-pt layup from 4 ft,,36,39
173,2,7:18.0,,Defensive rebound by Team,36,39
174,2,7:18.0,Loose ball foul by C. Anthony (drawn by A. Wiggins),,36,39
175,2,7:18.0,D. Lillard enters the game for C. Anthony,,36,39
176,2,7:18.0,H. Whiteside enters the game for C. McCollum,,36,39
177,2,7:18.0,,R. Covington enters the game for K. Bates-Diop,36,39
178,2,7:08.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by N. Reid),36,42
179,2,6:47.0,A. Simons misses 3-pt jump shot from 27 ft,,36,42
180,2,6:46.0,Offensive rebound by Team,,36,42
181,2,6:46.0,,Loose ball foul by N. Reid (drawn by H. Whiteside),36,42
182,2,6:37.0,D. Lillard misses 2-pt layup from 3 ft,,36,42
183,2,6:34.0,,Defensive rebound by S. Napier,36,42
184,2,6:30.0,,R. Covington misses 3-pt jump shot from 25 ft,36,42
185,2,6:26.0,,Offensive rebound by A. Wiggins,36,42
186,2,6:26.0,,A. Wiggins makes 2-pt layup at rim,36,44
187,2,6:09.0,A. Tolliver misses 3-pt jump shot from 25 ft,,36,44
188,2,6:05.0,,Defensive rebound by N. Reid,36,44
189,2,6:00.0,,N. Reid misses 3-pt jump shot from 25 ft,36,44
190,2,5:57.0,Defensive rebound by H. Whiteside,,36,44
191,2,5:47.0,D. Lillard makes 2-pt layup from 1 ft,,38,44
192,2,5:38.0,,Turnover by S. Napier (bad pass),38,44
193,2,5:38.0,,Loose ball foul by N. Reid (drawn by D. Lillard),38,44
194,2,5:38.0,,G. Dieng enters the game for N. Reid,38,44
195,2,5:20.0,Turnover by A. Tolliver (bad pass; steal by R. Covington),,38,44
196,2,5:11.0,,A. Wiggins makes 2-pt jump shot from 6 ft,38,46
197,2,4:49.0,A. Simons makes 2-pt layup from 2 ft,,40,46
198,2,4:40.0,,Personal foul by K. Bazemore (drawn by A. Wiggins),40,46
199,2,4:40.0,C. Anthony enters the game for A. Simons,,40,46
200,2,4:40.0,C. McCollum enters the game for A. Tolliver,,40,46
201,2,4:35.0,,Personal foul by K. Bazemore (drawn by A. Wiggins),40,46
202,2,4:35.0,,A. Wiggins misses free throw 1 of 2,40,46
203,2,4:35.0,,Offensive rebound by Team,40,46
204,2,4:35.0,,A. Wiggins makes free throw 2 of 2,40,47
205,2,4:13.0,C. Anthony misses 2-pt layup from 2 ft,,40,47
206,2,4:12.0,,Defensive rebound by R. Covington,40,47
207,2,4:12.0,,Personal foul by C. Anthony (drawn by R. Covington),40,47
208,2,4:12.0,,R. Covington makes free throw 1 of 2,40,48
209,2,4:12.0,,J. Okogie enters the game for T. Graham,40,48
210,2,4:12.0,,R. Covington misses free throw 2 of 2,40,48
211,2,4:09.0,Defensive rebound by H. Whiteside,,40,48
212,2,3:57.0,D. Lillard makes 2-pt layup from 1 ft,,42,48
213,2,3:43.0,,R. Covington makes 2-pt layup from 1 ft (assist by A. Wiggins),42,50
214,2,3:21.0,Turnover by H. Whiteside (lost ball; steal by R. Covington),,42,50
215,2,3:17.0,,R. Covington makes 2-pt layup from 1 ft (assist by A. Wiggins),42,52
216,2,3:17.0,Portland full timeout,,42,52
217,2,2:57.0,Turnover by K. Bazemore (bad pass; steal by G. Dieng),,42,52
218,2,2:43.0,,G. Dieng makes 2-pt layup from 1 ft (assist by S. Napier),42,54
219,2,2:25.0,D. Lillard makes 3-pt jump shot from 27 ft,,45,54
220,2,2:10.0,,Shooting foul by C. McCollum (drawn by A. Wiggins),45,54
221,2,2:10.0,,A. Wiggins misses free throw 1 of 2,45,54
222,2,2:10.0,,Offensive rebound by Team,45,54
223,2,2:10.0,,J. Teague enters the game for S. Napier,45,54
224,2,2:10.0,,A. Wiggins makes free throw 2 of 2,45,55
225,2,1:48.0,D. Lillard misses 2-pt jump shot from 11 ft,,45,55
226,2,1:44.0,,Defensive rebound by A. Wiggins,45,55
227,2,1:28.0,,R. Covington misses 3-pt jump shot from 26 ft,45,55
228,2,1:24.0,Defensive rebound by H. Whiteside,,45,55
229,2,1:20.0,Personal foul by J. Okogie (drawn by D. Lillard),,45,55
230,2,1:14.0,D. Lillard misses 3-pt jump shot from 27 ft,,45,55
231,2,1:11.0,,Defensive rebound by J. Teague,45,55
232,2,1:01.0,,G. Dieng makes 2-pt layup from 2 ft (assist by A. Wiggins),45,57
233,2,0:48.0,H. Whiteside misses 2-pt hook shot from 2 ft (block by R. Covington),,45,57
234,2,0:47.0,Offensive rebound by H. Whiteside,,45,57
235,2,0:47.0,H. Whiteside makes 2-pt layup from 1 ft,,47,57
236,2,0:34.0,,A. Wiggins misses 3-pt jump shot from 26 ft,47,57
237,2,0:31.0,Defensive rebound by D. Lillard,,47,57
238,2,0:22.0,K. Bazemore misses 3-pt jump shot from 23 ft,,47,57
239,2,0:19.0,,Defensive rebound by A. Wiggins,47,57
240,2,0:02.0,,R. Covington makes 2-pt jump shot from 9 ft (assist by A. Wiggins),47,59
241,3,11:48.0,,Personal foul by C. Anthony (drawn by G. Dieng),47,59
242,3,11:41.0,,G. Dieng makes 3-pt jump shot from 26 ft (assist by A. Wiggins),47,62
243,3,11:24.0,Turnover by K. Bazemore (bad pass; steal by G. Dieng),,47,62
244,3,11:21.0,,Personal foul by H. Whiteside (drawn by J. Culver),47,62
245,3,11:17.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by A. Wiggins),47,65
246,3,10:49.0,D. Lillard makes 2-pt layup from 2 ft,,49,65
247,3,10:30.0,,Shooting foul by C. McCollum (drawn by S. Napier),49,65
248,3,10:30.0,,S. Napier makes free throw 1 of 2,49,66
249,3,10:30.0,,S. Napier makes free throw 2 of 2,49,67
250,3,10:13.0,Shooting foul by R. Covington (drawn by C. Anthony),,49,67
251,3,10:13.0,C. Anthony makes free throw 1 of 2,,50,67
252,3,10:13.0,A. Simons enters the game for K. Bazemore,,50,67
253,3,10:13.0,C. Anthony makes free throw 2 of 2,,51,67
254,3,10:06.0,,A. Wiggins misses 3-pt jump shot from 25 ft,51,67
255,3,10:03.0,,Offensive rebound by G. Dieng,51,67
256,3,9:53.0,,A. Wiggins makes 2-pt jump shot from 23 ft,51,69
257,3,9:39.0,C. Anthony misses 3-pt jump shot from 25 ft,,51,69
258,3,9:37.0,,Defensive rebound by G. Dieng,51,69
259,3,9:19.0,,R. Covington misses 2-pt layup from 3 ft,51,69
260,3,9:18.0,,Offensive rebound by G. Dieng,51,69
261,3,9:18.0,,G. Dieng makes 2-pt layup from 1 ft,51,71
262,3,9:18.0,Portland full timeout,,51,71
263,3,9:10.0,D. Lillard makes 3-pt jump shot from 25 ft,,54,71
264,3,8:53.0,,Shooting foul by C. Anthony (drawn by S. Napier),54,71
265,3,8:53.0,,S. Napier makes free throw 1 of 2,54,72
266,3,8:53.0,,S. Napier makes free throw 2 of 2,54,73
267,3,8:41.0,C. McCollum makes 2-pt layup from 2 ft (assist by D. Lillard),,56,73
268,3,8:22.0,,A. Wiggins makes 2-pt layup from 1 ft,56,75
269,3,8:10.0,D. Lillard misses 3-pt jump shot from 25 ft,,56,75
270,3,8:08.0,,Defensive rebound by G. Dieng,56,75
271,3,8:02.0,,G. Dieng makes 3-pt jump shot from 26 ft (assist by S. Napier),56,78
272,3,7:39.0,C. McCollum misses 2-pt jump shot from 14 ft,,56,78
273,3,7:36.0,Offensive rebound by H. Whiteside,,56,78
274,3,7:24.0,C. Anthony misses 3-pt jump shot from 25 ft,,56,78
275,3,7:21.0,Offensive rebound by D. Lillard,,56,78
276,3,7:11.0,C. McCollum makes 2-pt jump shot from 10 ft (assist by D. Lillard),,58,78
277,3,6:53.0,,A. Wiggins misses 2-pt jump shot from 20 ft,58,78
278,3,6:51.0,Defensive rebound by C. McCollum,,58,78
279,3,6:48.0,C. McCollum makes 3-pt jump shot from 25 ft,,61,78
280,3,6:47.0,,Minnesota full timeout,61,78
281,3,6:47.0,M. Hezonja enters the game for H. Whiteside,,61,78
282,3,6:28.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by A. Wiggins),61,81
283,3,6:06.0,C. Anthony misses 2-pt layup from 1 ft,,61,81
284,3,6:04.0,,Defensive rebound by G. Dieng,61,81
285,3,5:54.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by S. Napier),61,84
286,3,5:33.0,D. Lillard misses 3-pt jump shot from 25 ft,,61,84
287,3,5:29.0,,Defensive rebound by R. Covington,61,84
288,3,5:25.0,,S. Napier makes 2-pt layup from 2 ft,61,86
289,3,5:15.0,C. McCollum misses 2-pt layup from 3 ft (block by R. Covington),,61,86
290,3,5:12.0,,Defensive rebound by S. Napier,61,86
291,3,5:09.0,,G. Dieng misses 3-pt jump shot from 23 ft,61,86
292,3,5:08.0,Defensive rebound by Team,,61,86
293,3,5:08.0,H. Whiteside enters the game for C. Anthony,,61,86
294,3,5:08.0,,J. Okogie enters the game for J. Culver,61,86
295,3,5:08.0,,J. Teague enters the game for G. Dieng,61,86
296,3,5:08.0,,N. Vonleh enters the game for S. Napier,61,86
297,3,4:45.0,C. McCollum misses 2-pt jump shot from 22 ft,,61,86
298,3,4:44.0,Offensive rebound by Team,,61,86
299,3,4:44.0,Turnover by Team (shot clock),,61,86
300,3,4:44.0,J. Hoard enters the game for M. Hezonja,,61,86
301,3,4:34.0,,Personal foul by C. McCollum (drawn by N. Vonleh),61,86
302,3,4:34.0,,N. Vonleh makes free throw 1 of 2,61,87
303,3,4:34.0,G. Trent enters the game for C. McCollum,,61,87
304,3,4:34.0,,N. Vonleh makes free throw 2 of 2,61,88
305,3,4:18.0,Turnover by H. Whiteside (off goaltending),,61,88
306,3,4:02.0,,Turnover by J. Teague (lost ball; steal by A. Simons),61,88
307,3,3:55.0,D. Lillard misses 3-pt jump shot from 24 ft,,61,88
308,3,3:54.0,Offensive rebound by Team,,61,88
309,3,3:50.0,H. Whiteside makes 2-pt jump shot from 15 ft (assist by D. Lillard),,63,88
310,3,3:36.0,,A. Wiggins makes 2-pt jump shot from 18 ft,63,90
311,3,3:24.0,D. Lillard misses 2-pt layup from 3 ft (block by J. Teague),,63,90
312,3,3:24.0,Offensive rebound by Team,,63,90
313,3,3:24.0,,K. Bates-Diop enters the game for R. Covington,63,90
314,3,3:21.0,H. Whiteside makes 2-pt jump shot from 19 ft (assist by D. Lillard),,65,90
315,3,3:07.0,,Turnover by A. Wiggins (bad pass; steal by J. Hoard),65,90
316,3,3:05.0,Turnover by J. Hoard (lost ball; steal by K. Bates-Diop),,65,90
317,3,3:04.0,,Offensive foul by N. Vonleh (drawn by H. Whiteside),65,90
318,3,3:04.0,,Turnover by N. Vonleh (offensive foul),65,90
319,3,2:53.0,Shooting foul by J. Okogie (drawn by D. Lillard),,65,90
320,3,2:53.0,D. Lillard misses free throw 1 of 2,,65,90
321,3,2:53.0,Offensive rebound by Team,,65,90
322,3,2:53.0,D. Lillard makes free throw 2 of 2,,66,90
323,3,2:46.0,,J. Teague misses 2-pt jump shot from 10 ft,66,90
324,3,2:44.0,Defensive rebound by J. Hoard,,66,90
325,3,2:33.0,H. Whiteside misses 2-pt dunk at rim,,66,90
326,3,2:32.0,Offensive rebound by D. Lillard,,66,90
327,3,2:31.0,D. Lillard misses 2-pt layup from 2 ft,,66,90
328,3,2:29.0,Offensive rebound by H. Whiteside,,66,90
329,3,2:29.0,H. Whiteside misses 2-pt layup at rim,,66,90
330,3,2:29.0,Offensive rebound by H. Whiteside,,66,90
331,3,2:29.0,H. Whiteside makes 2-pt layup at rim,,68,90
332,3,2:29.0,Shooting foul by K. Bates-Diop (drawn by H. Whiteside),,68,90
333,3,2:29.0,,T. Graham enters the game for A. Wiggins,68,90
334,3,2:29.0,H. Whiteside makes free throw 1 of 1,,69,90
335,3,2:27.0,,Personal foul by G. Trent (drawn by J. Okogie),69,90
336,3,2:27.0,,J. Okogie makes free throw 1 of 2,69,91
337,3,2:27.0,,J. Okogie makes free throw 2 of 2,69,92
338,3,2:15.0,H. Whiteside makes 2-pt jump shot from 12 ft (assist by D. Lillard),,71,92
339,3,1:59.0,,J. Teague makes 3-pt jump shot from 26 ft (assist by N. Vonleh),71,95
340,3,1:59.0,,Shooting foul by A. Simons (drawn by J. Teague),71,95
341,3,1:59.0,,J. Teague makes free throw 1 of 1,71,96
342,3,1:47.0,Shooting foul by J. Okogie (drawn by D. Lillard),,71,96
343,3,1:47.0,D. Lillard makes free throw 1 of 2,,72,96
344,3,1:47.0,D. Lillard makes free throw 2 of 2,,73,96
345,3,1:36.0,,N. Vonleh makes 2-pt layup from 1 ft (assist by J. Teague),73,98
346,3,1:23.0,G. Trent misses 3-pt jump shot from 25 ft,,73,98
347,3,1:20.0,Offensive rebound by H. Whiteside,,73,98
348,3,1:17.0,D. Lillard misses 3-pt jump shot from 26 ft,,73,98
349,3,1:13.0,,Defensive rebound by J. Teague,73,98
350,3,1:03.0,,J. Teague misses 3-pt jump shot from 26 ft,73,98
351,3,1:00.0,,Offensive rebound by N. Vonleh,73,98
352,3,0:57.0,,T. Graham misses 3-pt jump shot from 25 ft,73,98
353,3,0:54.0,Defensive rebound by H. Whiteside,,73,98
354,3,0:49.0,G. Trent misses 2-pt jump shot from 2 ft,,73,98
355,3,0:47.0,,Defensive rebound by K. Bates-Diop,73,98
356,3,0:29.0,,N. Vonleh makes 2-pt layup from 2 ft (assist by J. Teague),73,100
357,3,0:26.0,Shooting foul by J. Teague (drawn by A. Simons),,73,100
358,3,0:26.0,A. Simons makes free throw 1 of 2,,74,100
359,3,0:26.0,,R. Covington enters the game for T. Graham,74,100
360,3,0:26.0,A. Simons misses free throw 2 of 2,,74,100
361,3,0:24.0,,Defensive rebound by N. Vonleh,74,100
362,3,0:06.0,,R. Covington misses 3-pt jump shot from 26 ft,74,100
363,3,0:02.0,Defensive rebound by Team,,74,100
364,3,0:00.0,A. Simons misses 2-pt layup from 2 ft (block by J. Okogie),,74,100
365,3,0:00.0,Offensive rebound by Team,,74,100
366,4,11:46.0,A. Tolliver misses 2-pt layup from 2 ft (block by N. Reid),,74,100
367,4,11:46.0,Offensive rebound by Team,,74,100
368,4,11:35.0,J. Hoard misses 3-pt jump shot from 25 ft,,74,100
369,4,11:32.0,Offensive rebound by A. Tolliver,,74,100
370,4,11:28.0,K. Bazemore misses 2-pt layup from 1 ft,,74,100
371,4,11:27.0,Offensive rebound by A. Tolliver,,74,100
372,4,11:27.0,Shooting foul by K. Bates-Diop (drawn by A. Tolliver),,74,100
373,4,11:27.0,A. Tolliver makes free throw 1 of 2,,75,100
374,4,11:27.0,A. Tolliver misses free throw 2 of 2,,75,100
375,4,11:25.0,,Defensive rebound by N. Reid,75,100
376,4,11:09.0,,K. Bates-Diop makes 2-pt layup from 1 ft (assist by T. Graham),75,102
377,4,11:03.0,Personal foul by N. Reid (drawn by K. Bazemore),,75,102
378,4,10:56.0,Personal foul by K. Bates-Diop (drawn by A. Tolliver),,75,102
379,4,10:49.0,G. Trent misses 3-pt jump shot from 25 ft,,75,102
380,4,10:45.0,Offensive rebound by G. Trent,,75,102
381,4,10:44.0,G. Trent makes 2-pt layup from 2 ft,,77,102
382,4,10:20.0,,N. Reid misses 2-pt layup from 3 ft,77,102
383,4,10:18.0,,Offensive rebound by K. Bates-Diop,77,102
