,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
31,1,7:48.0,,T. Harris misses 2-pt jump shot from 17 ft,15,9
32,1,7:47.0,,Offensive rebound by Team,15,9
33,1,7:47.0,Loose ball foul by T. Maker (drawn by J. Embiid),,15,9
34,1,7:47.0,D. Hall enters the game for T. Maker,,15,9
35,1,7:41.0,,S. Milton makes 2-pt jump shot from 14 ft,15,11
36,1,7:23.0,Shooting foul by A. Horford (drawn by S. Mykhailiuk),,15,11
37,1,7:23.0,S. Mykhailiuk makes free throw 1 of 2,,16,11
38,1,7:23.0,S. Mykhailiuk makes free throw 2 of 2,,17,11
39,1,6:59.0,,Turnover by A. Horford (bad pass; steal by S. Mykhailiuk),17,11
40,1,6:58.0,S. Mykhailiuk misses 2-pt layup from 3 ft (block by J. Richardson),,17,11
41,1,6:56.0,Offensive rebound by B. Knight,,17,11
42,1,6:54.0,T. Snell misses 3-pt jump shot from 26 ft,,17,11
43,1,6:51.0,,Defensive rebound by T. Harris,17,11
44,1,6:40.0,,T. Harris makes 2-pt layup from 2 ft,17,13
45,1,6:28.0,C. Wood misses 2-pt jump shot from 7 ft,,17,13
46,1,6:26.0,,Defensive rebound by A. Horford,17,13
47,1,6:18.0,,Shooting foul by D. Hall (drawn by J. Embiid),17,13
48,1,6:18.0,,J. Embiid makes free throw 1 of 2,17,14
49,1,6:18.0,,A. Burks enters the game for A. Horford,17,14
50,1,6:18.0,,M. Thybulle enters the game for S. Milton,17,14
51,1,6:18.0,,J. Embiid misses free throw 2 of 2,17,14
52,1,6:15.0,Defensive rebound by D. Hall,,17,14
53,1,6:15.0,,A. Horford enters the game for J. Embiid,17,14
54,1,6:15.0,,F. Korkmaz enters the game for J. Richardson,17,14
55,1,6:01.0,C. Wood makes 2-pt dunk at rim (assist by S. Mykhailiuk),,19,14
56,1,5:38.0,,T. Harris misses 2-pt jump shot from 10 ft,19,14
57,1,5:36.0,Defensive rebound by B. Knight,,19,14
58,1,5:18.0,B. Knight misses 3-pt jump shot from 26 ft,,19,14
59,1,5:16.0,,Defensive rebound by T. Harris,19,14
60,1,5:10.0,,A. Horford misses 3-pt jump shot from 26 ft,19,14
61,1,5:07.0,Defensive rebound by D. Hall,,19,14
62,1,4:53.0,C. Wood misses 2-pt layup from 5 ft (block by A. Horford),,19,14
63,1,4:52.0,Offensive rebound by Team,,19,14
64,1,4:52.0,S. Doumbouya enters the game for D. Hall,,19,14
65,1,4:46.0,S. Mykhailiuk misses 3-pt jump shot from 28 ft,,19,14
66,1,4:46.0,,Defensive rebound by A. Horford,19,14
67,1,4:37.0,,Personal foul by S. Doumbouya (drawn by T. Harris),19,14
68,1,4:37.0,,T. Harris makes free throw 1 of 2,19,15
69,1,4:37.0,,T. Harris makes free throw 2 of 2,19,16
70,1,4:37.0,L. Galloway enters the game for T. Snell,,19,16
71,1,4:26.0,Turnover by S. Mykhailiuk (step out of bounds),,19,16
72,1,4:16.0,,F. Korkmaz misses 3-pt jump shot from 24 ft,19,16
73,1,4:13.0,,Offensive rebound by A. Burks,19,16
74,1,4:03.0,,M. Thybulle makes 3-pt jump shot from 27 ft (assist by A. Horford),19,19
75,1,3:54.0,Detroit full timeout,,19,19
76,1,3:54.0,J. McRae enters the game for S. Mykhailiuk,,19,19
77,1,3:41.0,L. Galloway misses 3-pt jump shot from 23 ft,,19,19
78,1,3:39.0,,Defensive rebound by T. Harris,19,19
79,1,3:31.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by T. Harris),19,22
80,1,3:17.0,C. Wood makes 2-pt layup from 2 ft (assist by B. Knight),,21,22
81,1,3:02.0,,T. Harris misses 3-pt jump shot from 23 ft,21,22
82,1,2:59.0,Defensive rebound by S. Doumbouya,,21,22
83,1,2:44.0,L. Galloway makes 2-pt jump shot from 14 ft (assist by S. Doumbouya),,23,22
84,1,2:34.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by A. Burks),23,25
85,1,2:11.0,J. McRae makes 2-pt jump shot from 14 ft,,25,25
86,1,1:58.0,,T. Harris misses 3-pt jump shot from 26 ft,25,25
87,1,1:55.0,,Offensive rebound by A. Horford,25,25
88,1,1:50.0,,F. Korkmaz makes 2-pt jump shot from 8 ft (assist by A. Horford),25,27
89,1,1:28.0,S. Doumbouya makes 2-pt layup from 2 ft,,27,27
90,1,1:19.0,,A. Horford makes 2-pt dunk from 2 ft (assist by M. Thybulle),27,29
91,1,1:06.0,Turnover by B. Knight (lost ball; steal by M. Thybulle),,27,29
92,1,1:03.0,,M. Thybulle makes 2-pt dunk from 1 ft,27,31
93,1,0:47.0,L. Galloway misses 2-pt layup from 4 ft (block by A. Horford),,27,31
94,1,0:45.0,,Defensive rebound by A. Horford,27,31
95,1,0:37.0,,M. Thybulle misses 3-pt jump shot from 24 ft,27,31
96,1,0:34.0,Defensive rebound by J. McRae,,27,31
97,1,0:27.0,J. McRae makes 2-pt layup from 2 ft,,29,31
98,1,0:06.0,,F. Korkmaz makes 3-pt jump shot from 22 ft (assist by A. Burks),29,34
99,1,0:00.0,J. McRae misses 3-pt jump shot from 27 ft,,29,34
100,1,0:00.0,Offensive rebound by Team,,29,34
101,2,11:49.0,,Shooting foul by D. Hall (drawn by S. Milton),29,34
102,2,11:49.0,,S. Milton misses free throw 1 of 2,29,34
103,2,11:49.0,,Offensive rebound by Team,29,34
104,2,11:49.0,,S. Milton makes free throw 2 of 2,29,35
105,2,11:24.0,L. Galloway misses 2-pt jump shot from 17 ft,,29,35
106,2,11:24.0,Offensive rebound by Team,,29,35
107,2,11:24.0,Turnover by Team (shot clock),,29,35
108,2,11:13.0,,Shooting foul by D. Hall (drawn by J. Embiid),29,35
109,2,11:13.0,,J. Embiid makes free throw 1 of 2,29,36
110,2,11:13.0,,J. Embiid makes free throw 2 of 2,29,37
111,2,11:05.0,Personal foul by G. Robinson (drawn by J. McRae),,29,37
112,2,10:57.0,J. McRae misses 2-pt jump shot from 10 ft,,29,37
113,2,10:54.0,Offensive rebound by D. Hall,,29,37
114,2,10:54.0,Shooting foul by M. Scott (drawn by D. Hall),,29,37
115,2,10:54.0,D. Hall misses free throw 1 of 2,,29,37
116,2,10:54.0,Offensive rebound by Team,,29,37
117,2,10:54.0,D. Hall makes free throw 2 of 2,,30,37
118,2,10:30.0,,J. Embiid makes 2-pt jump shot from 9 ft,30,39
119,2,10:11.0,J. McRae misses 2-pt jump shot from 14 ft,,30,39
120,2,10:10.0,,Defensive rebound by J. Embiid,30,39
121,2,10:01.0,,S. Milton misses 3-pt jump shot from 26 ft,30,39
122,2,9:59.0,Defensive rebound by J. McRae,,30,39
123,2,9:51.0,K. Thomas makes 3-pt jump shot from 27 ft (assist by L. Galloway),,33,39
124,2,9:37.0,,J. Richardson makes 3-pt jump shot from 27 ft (assist by S. Milton),33,42
125,2,9:16.0,S. Doumbouya misses 3-pt jump shot from 27 ft,,33,42
126,2,9:14.0,,Defensive rebound by Team,33,42
127,2,8:59.0,,M. Scott makes 2-pt dunk from 1 ft (assist by J. Embiid),33,44
128,2,8:59.0,,Shooting foul by K. Thomas (drawn by M. Scott),33,44
129,2,8:59.0,,M. Scott misses free throw 1 of 1,33,44
130,2,8:56.0,Defensive rebound by D. Hall,,33,44
131,2,8:49.0,Detroit full timeout,,33,44
132,2,8:49.0,C. Wood enters the game for D. Hall,,33,44
133,2,8:39.0,C. Wood makes 3-pt jump shot from 24 ft (assist by J. McRae),,36,44
134,2,8:12.0,,S. Milton misses 2-pt jump shot from 12 ft,36,44
135,2,8:11.0,,Offensive rebound by M. Scott,36,44
136,2,8:11.0,,M. Scott misses 2-pt layup from 1 ft,36,44
137,2,8:10.0,,Offensive rebound by M. Scott,36,44
138,2,8:09.0,,M. Scott makes 2-pt layup from 1 ft,36,46
139,2,7:55.0,K. Thomas misses 3-pt jump shot from 26 ft,,36,46
140,2,7:52.0,,Defensive rebound by J. Embiid,36,46
141,2,7:44.0,,M. Scott misses 3-pt jump shot from 26 ft,36,46
142,2,7:41.0,,Offensive rebound by G. Robinson,36,46
143,2,7:33.0,,J. Embiid misses 2-pt jump shot from 12 ft (block by C. Wood),36,46
144,2,7:32.0,,Offensive rebound by Team,36,46
145,2,7:32.0,T. Snell enters the game for S. Doumbouya,,36,46
146,2,7:28.0,,J. Richardson misses 2-pt jump shot from 19 ft,36,46
147,2,7:28.0,,Offensive rebound by Team,36,46
148,2,7:28.0,,Turnover by Team (shot clock),36,46
149,2,7:12.0,Shooting foul by S. Milton (drawn by K. Thomas),,36,46
150,2,7:12.0,K. Thomas makes free throw 1 of 2,,37,46
151,2,7:12.0,K. Thomas misses free throw 2 of 2,,37,46
152,2,7:10.0,,Defensive rebound by G. Robinson,37,46
153,2,6:55.0,,Shooting foul by T. Snell (drawn by J. Embiid),37,46
154,2,6:55.0,,J. Embiid makes free throw 1 of 2,37,47
155,2,6:55.0,S. Mykhailiuk enters the game for J. McRae,,37,47
156,2,6:55.0,,J. Embiid makes free throw 2 of 2,37,48
157,2,6:38.0,L. Galloway makes 2-pt layup from 2 ft,,39,48
158,2,6:36.0,,Turnover by J. Embiid (bad pass; steal by K. Thomas),39,48
159,2,6:31.0,L. Galloway makes 3-pt jump shot from 27 ft (assist by K. Thomas),,42,48
160,2,6:15.0,,G. Robinson misses 2-pt jump shot from 17 ft,42,48
161,2,6:13.0,,Offensive rebound by J. Embiid,42,48
162,2,6:13.0,,J. Embiid makes 2-pt dunk from 1 ft,42,50
163,2,6:13.0,,Shooting foul by C. Wood (drawn by J. Embiid),42,50
164,2,6:13.0,,J. Embiid misses free throw 1 of 1,42,50
165,2,6:10.0,Defensive rebound by C. Wood,,42,50
166,2,5:57.0,Personal foul by J. Embiid (drawn by C. Wood),,42,50
167,2,5:57.0,B. Knight enters the game for K. Thomas,,42,50
168,2,5:55.0,S. Mykhailiuk misses 2-pt hook shot from 1 ft,,42,50
169,2,5:54.0,,Defensive rebound by J. Richardson,42,50
170,2,5:54.0,,Personal foul by S. Mykhailiuk (drawn by J. Richardson),42,50
171,2,5:54.0,,J. Richardson makes free throw 1 of 2,42,51
172,2,5:54.0,,J. Richardson misses free throw 2 of 2,42,51
173,2,5:51.0,Defensive rebound by C. Wood,,42,51
174,2,5:34.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,42,51
175,2,5:30.0,,Defensive rebound by M. Scott,42,51
176,2,5:25.0,,S. Milton misses 2-pt jump shot from 8 ft,42,51
177,2,5:23.0,Defensive rebound by T. Snell,,42,51
178,2,5:18.0,T. Snell makes 2-pt layup from 1 ft,,44,51
179,2,5:01.0,,J. Richardson makes 2-pt layup from 1 ft (assist by M. Scott),44,53
180,2,4:57.0,Turnover by B. Knight (bad pass; steal by S. Milton),,44,53
181,2,4:50.0,,J. Embiid misses 2-pt layup from 2 ft,44,53
182,2,4:48.0,,Offensive rebound by Team,44,53
183,2,4:48.0,,T. Harris enters the game for J. Embiid,44,53
184,2,4:48.0,,A. Horford enters the game for M. Scott,44,53
185,2,4:47.0,,Turnover by S. Milton (bad pass),44,53
186,2,4:38.0,,Violation by Team (kicked ball),44,53
187,2,4:30.0,Shooting foul by S. Milton (drawn by B. Knight),,44,53
188,2,4:30.0,B. Knight makes free throw 1 of 2,,45,53
189,2,4:30.0,,A. Burks enters the game for S. Milton,45,53
190,2,4:30.0,,F. Korkmaz enters the game for G. Robinson,45,53
191,2,4:30.0,B. Knight makes free throw 2 of 2,,46,53
192,2,4:15.0,,F. Korkmaz makes 3-pt jump shot from 24 ft (assist by T. Harris),46,56
193,2,4:06.0,B. Knight misses 3-pt jump shot from 26 ft,,46,56
194,2,4:04.0,,Defensive rebound by A. Horford,46,56
195,2,3:57.0,,F. Korkmaz makes 2-pt layup from 3 ft (assist by A. Horford),46,58
196,2,3:45.0,,Violation by Team (kicked ball),46,58
197,2,3:45.0,J. McRae enters the game for L. Galloway,,46,58
198,2,3:45.0,,M. Thybulle enters the game for J. Richardson,46,58
199,2,3:36.0,B. Knight misses 2-pt layup from 2 ft,,46,58
200,2,3:35.0,,Defensive rebound by A. Horford,46,58
201,2,3:32.0,,Philadelphia full timeout,46,58
202,2,3:17.0,,Shooting foul by T. Snell (drawn by F. Korkmaz),46,58
203,2,3:17.0,,F. Korkmaz makes free throw 1 of 3,46,59
204,2,3:17.0,,F. Korkmaz makes free throw 2 of 3,46,60
205,2,3:17.0,,F. Korkmaz makes free throw 3 of 3,46,61
206,2,3:13.0,Personal foul by F. Korkmaz (drawn by T. Snell),,46,61
207,2,3:13.0,T. Snell makes free throw 1 of 2,,47,61
208,2,3:13.0,T. Snell makes free throw 2 of 2,,48,61
209,2,3:02.0,,T. Harris makes 2-pt layup from 2 ft (assist by A. Horford),48,63
210,2,2:42.0,Personal foul by T. Harris (drawn by C. Wood),,48,63
211,2,2:42.0,C. Wood makes free throw 1 of 2,,49,63
212,2,2:42.0,C. Wood misses free throw 2 of 2,,49,63
213,2,2:39.0,,Defensive rebound by A. Burks,49,63
214,2,2:28.0,,A. Horford misses 3-pt jump shot from 26 ft,49,63
215,2,2:25.0,Defensive rebound by S. Mykhailiuk,,49,63
216,2,2:14.0,S. Mykhailiuk makes 2-pt layup from 1 ft,,51,63
217,2,1:59.0,,T. Harris makes 2-pt jump shot from 5 ft,51,65
218,2,1:45.0,C. Wood makes 2-pt dunk from 1 ft (assist by S. Mykhailiuk),,53,65
219,2,1:19.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by F. Korkmaz),53,68
220,2,1:04.0,Turnover by C. Wood (bad pass; steal by M. Thybulle),,53,68
221,2,1:01.0,,M. Thybulle makes 2-pt dunk from 1 ft,53,70
222,2,1:00.0,,Violation by Team (delay of game),53,70
223,2,0:39.0,C. Wood makes 2-pt layup from 4 ft (assist by T. Snell),,55,70
224,2,0:33.0,,T. Harris misses 3-pt jump shot from 26 ft,55,70
225,2,0:30.0,Defensive rebound by J. McRae,,55,70
226,2,0:20.0,J. McRae misses 2-pt jump shot from 13 ft,,55,70
227,2,0:17.0,,Defensive rebound by A. Horford,55,70
228,2,0:00.0,,Turnover by A. Burks (bad pass),55,70
229,3,11:48.0,,Turnover by A. Horford (bad pass; steal by C. Wood),55,70
230,3,11:28.0,Shooting foul by J. Richardson (drawn by T. Maker),,55,70
231,3,11:28.0,T. Maker makes free throw 1 of 2,,56,70
232,3,11:28.0,T. Maker misses free throw 2 of 2,,56,70
233,3,11:25.0,,Defensive rebound by J. Embiid,56,70
234,3,11:06.0,,J. Richardson misses 2-pt jump shot from 10 ft,56,70
235,3,11:04.0,Defensive rebound by C. Wood,,56,70
236,3,11:00.0,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by B. Knight),,59,70
237,3,10:32.0,,J. Embiid makes 2-pt jump shot from 11 ft (assist by A. Horford),59,72
238,3,10:13.0,Shooting foul by J. Richardson (drawn by B. Knight),,59,72
239,3,10:13.0,B. Knight misses free throw 1 of 3,,59,72
240,3,10:13.0,Offensive rebound by Team,,59,72
241,3,10:13.0,B. Knight misses free throw 2 of 3,,59,72
242,3,10:13.0,Offensive rebound by Team,,59,72
243,3,10:13.0,B. Knight makes free throw 3 of 3,,60,72
244,3,9:53.0,,S. Milton misses 3-pt jump shot from 25 ft,60,72
245,3,9:50.0,,Offensive rebound by J. Embiid,60,72
246,3,9:45.0,,J. Embiid misses 2-pt jump shot from 17 ft,60,72
247,3,9:43.0,Defensive rebound by C. Wood,,60,72
248,3,9:33.0,T. Maker makes 2-pt layup from 2 ft (assist by B. Knight),,62,72
249,3,9:17.0,,A. Horford makes 3-pt jump shot from 28 ft (assist by J. Richardson),62,75
250,3,9:04.0,T. Maker makes 3-pt jump shot from 26 ft (assist by S. Mykhailiuk),,65,75
251,3,8:52.0,,Personal foul by B. Knight (drawn by S. Milton),65,75
252,3,8:43.0,,T. Harris misses 3-pt jump shot from 27 ft,65,75
253,3,8:41.0,,Offensive rebound by J. Embiid,65,75
254,3,8:40.0,,Shooting foul by B. Knight (drawn by J. Embiid),65,75
255,3,8:40.0,,Technical foul by J. Embiid,65,75
256,3,8:40.0,T. Snell makes technical free throw,,66,75
257,3,8:40.0,,J. Embiid makes free throw 1 of 2,66,76
258,3,8:40.0,,J. Embiid makes free throw 2 of 2,66,77
259,3,8:26.0,T. Maker misses 2-pt hook shot from 9 ft,,66,77
260,3,8:22.0,,Defensive rebound by T. Harris,66,77
261,3,8:06.0,,J. Embiid misses 2-pt jump shot from 22 ft,66,77
262,3,8:02.0,Defensive rebound by T. Maker,,66,77
263,3,7:52.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,66,77
264,3,7:52.0,Offensive rebound by Team,,66,77
265,3,7:52.0,,Loose ball foul by J. Embiid (drawn by T. Maker),66,77
266,3,7:46.0,S. Mykhailiuk misses 2-pt jump shot from 15 ft,,66,77
267,3,7:42.0,Offensive rebound by T. Maker,,66,77
268,3,7:37.0,T. Snell makes 2-pt layup from 4 ft (assist by T. Maker),,68,77
269,3,7:29.0,,Turnover by J. Embiid (bad pass; steal by S. Mykhailiuk),68,77
270,3,7:25.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft,,68,77
271,3,7:24.0,Offensive rebound by T. Maker,,68,77
272,3,7:22.0,T. Maker misses 3-pt jump shot from 24 ft,,68,77
273,3,7:20.0,,Defensive rebound by A. Horford,68,77
274,3,7:11.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by T. Harris),68,80
275,3,6:53.0,B. Knight misses 3-pt jump shot from 24 ft,,68,80
276,3,6:50.0,,Defensive rebound by T. Harris,68,80
277,3,6:43.0,,J. Embiid makes 3-pt jump shot from 28 ft (assist by T. Harris),68,83
278,3,6:41.0,Detroit full timeout,,68,83
279,3,6:41.0,,A. Burks enters the game for J. Embiid,68,83
280,3,6:41.0,,F. Korkmaz enters the game for S. Milton,68,83
281,3,6:41.0,,M. Thybulle enters the game for J. Richardson,68,83
282,3,6:20.0,T. Maker makes 2-pt dunk from 1 ft (assist by S. Mykhailiuk),,70,83
283,3,6:09.0,,M. Thybulle makes 2-pt dunk at rim (assist by A. Burks),70,85
284,3,5:41.0,C. Wood makes 2-pt dunk from 1 ft (assist by T. Snell),,72,85
285,3,5:17.0,,T. Harris misses 2-pt jump shot from 20 ft,72,85
286,3,5:13.0,Defensive rebound by B. Knight,,72,85
287,3,5:07.0,C. Wood makes 2-pt dunk from 1 ft (assist by B. Knight),,74,85
288,3,5:07.0,,Philadelphia full timeout,74,85
289,3,5:07.0,S. Doumbouya enters the game for T. Maker,,74,85
290,3,4:55.0,,A. Horford misses 2-pt hook shot from 7 ft,74,85
291,3,4:54.0,Defensive rebound by Team,,74,85
292,3,4:35.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,74,85
293,3,4:31.0,,Defensive rebound by A. Burks,74,85
294,3,4:24.0,,A. Burks misses 2-pt jump shot from 20 ft,74,85
295,3,4:21.0,,Offensive rebound by A. Horford,74,85
296,3,4:20.0,,A. Horford makes 2-pt layup from 3 ft,74,87
297,3,3:57.0,Turnover by T. Snell (bad pass; steal by M. Thybulle),,74,87
298,3,3:55.0,,Turnover by M. Thybulle (bad pass; steal by T. Snell),74,87
299,3,3:54.0,T. Snell misses 2-pt jump shot from 15 ft,,74,87
300,3,3:51.0,,Defensive rebound by F. Korkmaz,74,87
301,3,3:44.0,,Turnover by F. Korkmaz (bad pass; steal by T. Snell),74,87
302,3,3:42.0,Turnover by C. Wood (bad pass; steal by A. Burks),,74,87
303,3,3:31.0,,A. Horford makes 2-pt hook shot from 2 ft (assist by F. Korkmaz),74,89
304,3,3:12.0,B. Knight makes 3-pt jump shot from 26 ft,,77,89
305,3,2:55.0,,Personal foul by T. Snell (drawn by T. Harris),77,89
306,3,2:55.0,L. Galloway enters the game for B. Knight,,77,89
307,3,2:55.0,K. Thomas enters the game for S. Mykhailiuk,,77,89
308,3,2:55.0,,J. Embiid enters the game for T. Harris,77,89
309,3,2:55.0,,J. Richardson enters the game for A. Horford,77,89
310,3,2:55.0,,M. Scott enters the game for F. Korkmaz,77,89
311,3,2:47.0,,J. Embiid misses 2-pt jump shot from 17 ft (block by C. Wood),77,89
312,3,2:45.0,,Offensive rebound by J. Embiid,77,89
313,3,2:40.0,,Turnover by J. Embiid (lost ball; steal by L. Galloway),77,89
314,3,2:32.0,C. Wood makes 3-pt jump shot from 28 ft (assist by T. Snell),,80,89
315,3,2:29.0,,Philadelphia full timeout,80,89
316,3,2:29.0,J. McRae enters the game for T. Snell,,80,89
317,3,2:13.0,,A. Burks makes 3-pt jump shot from 27 ft,80,92
318,3,2:13.0,,F. Korkmaz enters the game for M. Thybulle,80,92
319,3,1:50.0,C. Wood misses 3-pt jump shot from 27 ft,,80,92
320,3,1:48.0,Offensive rebound by L. Galloway,,80,92
321,3,1:46.0,L. Galloway misses 3-pt jump shot from 24 ft,,80,92
322,3,1:43.0,,Defensive rebound by J. Embiid,80,92
323,3,1:32.0,,Shooting foul by K. Thomas (drawn by F. Korkmaz),80,92
324,3,1:32.0,,F. Korkmaz misses free throw 1 of 2,80,92
325,3,1:32.0,,Offensive rebound by Team,80,92
326,3,1:32.0,,F. Korkmaz makes free throw 2 of 2,80,93
327,3,1:16.0,C. Wood makes 2-pt jump shot from 3 ft (assist by L. Galloway),,82,93
328,3,1:16.0,Shooting foul by F. Korkmaz (drawn by C. Wood),,82,93
329,3,1:16.0,C. Wood misses free throw 1 of 1,,82,93
330,3,1:13.0,,Defensive rebound by F. Korkmaz,82,93
331,3,0:59.0,,A. Burks misses 3-pt jump shot from 24 ft,82,93
332,3,0:54.0,Defensive rebound by C. Wood,,82,93
333,3,0:53.0,Turnover by C. Wood (bad pass; steal by J. Embiid),,82,93
334,3,0:53.0,,Shooting foul by K. Thomas (drawn by J. Embiid),82,93
335,3,0:53.0,,J. Embiid makes free throw 1 of 2,82,94
336,3,0:53.0,,J. Embiid makes free throw 2 of 2,82,95
337,3,0:38.0,C. Wood misses 2-pt jump shot from 23 ft,,82,95
338,3,0:35.0,,Defensive rebound by A. Burks,82,95
339,3,0:33.0,,Shooting foul by K. Thomas (drawn by A. Burks),82,95
340,3,0:33.0,,A. Burks makes free throw 1 of 2,82,96
341,3,0:33.0,,A. Burks makes free throw 2 of 2,82,97
342,3,0:25.0,Shooting foul by M. Scott (drawn by J. McRae),,82,97
343,3,0:25.0,J. McRae makes free throw 1 of 2,,83,97
344,3,0:25.0,D. Hall enters the game for C. Wood,,83,97
345,3,0:25.0,J. McRae makes free throw 2 of 2,,84,97
346,3,0:05.0,,Shooting foul by D. Hall (drawn by A. Burks),84,97
347,3,0:05.0,,M. Thybulle enters the game for J. Embiid,84,97
348,3,0:05.0,,A. Burks makes free throw 1 of 2,84,98
349,3,0:05.0,,A. Burks makes free throw 2 of 2,84,99
350,3,0:00.0,L. Galloway misses 3-pt jump shot from 33 ft,,84,99
351,3,0:00.0,Offensive rebound by Team,,84,99
352,4,11:45.0,J. McRae misses 2-pt layup from 2 ft,,84,99
353,4,11:43.0,,Defensive rebound by J. Embiid,84,99
354,4,11:29.0,,S. Milton misses 3-pt jump shot from 27 ft,84,99
355,4,11:28.0,,Offensive rebound by Team,84,99
356,4,11:28.0,Loose ball foul by T. Maker (drawn by J. Embiid),,84,99
357,4,11:19.0,,J. Embiid misses 2-pt layup from 4 ft,84,99
358,4,11:17.0,,Offensive rebound by J. Embiid,84,99
359,4,11:16.0,,J. Embiid makes 2-pt layup from 2 ft,84,101
360,4,10:59.0,T. Maker makes 2-pt layup from 1 ft (assist by L. Galloway),,86,101
361,4,10:48.0,,S. Milton misses 2-pt layup from 3 ft (block by T. Maker),86,101
362,4,10:46.0,Defensive rebound by J. McRae,,86,101
363,4,10:39.0,L. Galloway makes 2-pt layup from 1 ft (assist by J. McRae),,88,101
364,4,10:22.0,,Personal foul by J. McRae (drawn by J. Richardson),88,101
365,4,10:09.0,,J. Embiid makes 2-pt layup from 3 ft (assist by S. Milton),88,103
366,4,9:45.0,S. Doumbouya misses 2-pt jump shot from 8 ft,,88,103
367,4,9:43.0,,Defensive rebound by J. Embiid,88,103
368,4,9:33.0,,J. Embiid makes 3-pt jump shot from 27 ft (assist by S. Milton),88,106
369,4,9:33.0,Detroit full timeout,,88,106
370,4,9:20.0,L. Galloway makes 2-pt jump shot from 19 ft (assist by S. Doumbouya),,90,106
371,4,9:06.0,,S. Milton makes 2-pt jump shot from 18 ft (assist by J. Embiid),90,108
372,4,8:46.0,J. McRae makes 2-pt jump shot from 21 ft,,92,108
373,4,8:46.0,T. Snell enters the game for S. Doumbouya,,92,108
374,4,8:21.0,,S. Milton makes 2-pt jump shot from 20 ft,92,110
375,4,8:03.0,T. Maker misses 2-pt layup from 5 ft,,92,110
376,4,8:01.0,,Defensive rebound by G. Robinson,92,110
377,4,7:50.0,,J. Embiid makes 2-pt layup from 2 ft (assist by S. Milton),92,112
378,4,7:40.0,K. Thomas misses 3-pt jump shot from 27 ft,,92,112
379,4,7:37.0,,Defensive rebound by J. Embiid,92,112
380,4,7:25.0,,J. Richardson misses 3-pt jump shot from 26 ft,92,112
381,4,7:23.0,,Offensive rebound by M. Scott,92,112
