,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
101,2,11:05.0,,G. Niang misses 3-pt jump shot from 25 ft,24,37
102,2,11:02.0,Defensive rebound by A. Simons,,24,37
103,2,10:55.0,A. Simons makes 2-pt layup from 3 ft,,26,37
104,2,10:55.0,,Utah full timeout,26,37
105,2,10:55.0,,B. Bogdanović enters the game for G. Niang,26,37
106,2,10:37.0,,J. Clarkson misses 3-pt jump shot from 25 ft,26,37
107,2,10:33.0,Defensive rebound by A. Simons,,26,37
108,2,10:18.0,G. Trent makes 2-pt layup from 2 ft,,28,37
109,2,10:01.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,28,37
110,2,9:58.0,Defensive rebound by A. Simons,,28,37
111,2,9:48.0,A. Simons makes 3-pt jump shot from 24 ft,,31,37
112,2,9:27.0,,T. Bradley makes 2-pt jump shot from 6 ft (assist by D. Mitchell),31,39
113,2,9:03.0,C. Anthony misses 2-pt jump shot from 14 ft,,31,39
114,2,9:01.0,,Defensive rebound by J. Ingles,31,39
115,2,8:53.0,,J. Clarkson makes 2-pt jump shot from 4 ft,31,41
116,2,8:34.0,C. McCollum misses 3-pt jump shot from 24 ft,,31,41
117,2,8:31.0,,Defensive rebound by B. Bogdanović,31,41
118,2,8:21.0,,Personal foul by C. Anthony (drawn by B. Bogdanović),31,41
119,2,8:21.0,,R. Gobert enters the game for T. Bradley,31,41
120,2,8:21.0,,E. Mudiay enters the game for J. Ingles,31,41
121,2,8:21.0,,R. O'Neale enters the game for D. Mitchell,31,41
122,2,8:08.0,,J. Clarkson makes 3-pt jump shot from 25 ft,31,44
123,2,7:55.0,C. McCollum misses 2-pt jump shot from 13 ft,,31,44
124,2,7:53.0,Offensive rebound by S. Labissière,,31,44
125,2,7:53.0,S. Labissière misses 2-pt layup at rim,,31,44
126,2,7:53.0,Offensive rebound by Team,,31,44
127,2,7:52.0,G. Trent misses 3-pt jump shot from 25 ft,,31,44
128,2,7:48.0,Offensive rebound by C. Anthony,,31,44
129,2,7:47.0,Shooting foul by R. Gobert (drawn by C. Anthony),,31,44
130,2,7:47.0,C. Anthony makes free throw 1 of 2,,32,44
131,2,7:47.0,C. Anthony misses free throw 2 of 2,,32,44
132,2,7:46.0,,Defensive rebound by R. Gobert,32,44
133,2,7:30.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,32,44
134,2,7:26.0,Defensive rebound by C. Anthony,,32,44
135,2,7:17.0,C. McCollum makes 2-pt layup from 2 ft,,34,44
136,2,7:05.0,,E. Mudiay makes 2-pt jump shot from 5 ft,34,46
137,2,6:55.0,C. McCollum misses 2-pt layup from 5 ft,,34,46
138,2,6:52.0,Offensive rebound by C. McCollum,,34,46
139,2,6:51.0,C. McCollum misses 2-pt layup at rim,,34,46
140,2,6:50.0,,Defensive rebound by R. Gobert,34,46
141,2,6:46.0,,E. Mudiay misses 2-pt layup from 2 ft,34,46
142,2,6:44.0,Defensive rebound by A. Simons,,34,46
143,2,6:35.0,A. Simons makes 2-pt jump shot from 16 ft (assist by S. Labissière),,36,46
144,2,6:16.0,,J. Clarkson misses 2-pt layup from 3 ft,36,46
145,2,6:14.0,Defensive rebound by C. McCollum,,36,46
146,2,6:05.0,Shooting foul by J. Clarkson (drawn by S. Labissière),,36,46
147,2,6:05.0,S. Labissière makes free throw 1 of 2,,37,46
148,2,6:05.0,D. Lillard enters the game for C. Anthony,,37,46
149,2,6:05.0,N. Little enters the game for C. McCollum,,37,46
150,2,6:05.0,S. Labissière makes free throw 2 of 2,,38,46
151,2,5:50.0,,J. Clarkson misses 2-pt jump shot from 9 ft,38,46
152,2,5:48.0,Defensive rebound by A. Simons,,38,46
153,2,5:37.0,A. Simons makes 2-pt jump shot from 11 ft,,40,46
154,2,5:17.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,40,46
155,2,5:14.0,Defensive rebound by S. Labissière,,40,46
156,2,5:07.0,G. Trent misses 2-pt jump shot from 13 ft,,40,46
157,2,5:04.0,,Defensive rebound by E. Mudiay,40,46
158,2,5:00.0,,R. O'Neale makes 2-pt layup from 2 ft (assist by E. Mudiay),40,48
159,2,4:57.0,Portland full timeout,,40,48
160,2,4:57.0,K. Bazemore enters the game for S. Labissière,,40,48
161,2,4:57.0,H. Whiteside enters the game for G. Trent,,40,48
162,2,4:57.0,,J. Ingles enters the game for B. Bogdanović,40,48
163,2,4:57.0,,D. Mitchell enters the game for J. Clarkson,40,48
164,2,4:57.0,,G. Niang enters the game for E. Mudiay,40,48
165,2,4:40.0,D. Lillard makes 2-pt jump shot from 19 ft,,42,48
166,2,4:23.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by D. Mitchell),42,50
167,2,4:02.0,N. Little misses 2-pt layup from 10 ft,,42,50
168,2,3:59.0,Offensive rebound by H. Whiteside,,42,50
169,2,3:59.0,Shooting foul by R. Gobert (drawn by H. Whiteside),,42,50
170,2,3:59.0,H. Whiteside misses free throw 1 of 2,,42,50
171,2,3:59.0,Offensive rebound by Team,,42,50
172,2,3:59.0,H. Whiteside makes free throw 2 of 2,,43,50
173,2,3:40.0,,J. Ingles makes 3-pt jump shot from 26 ft,43,53
174,2,3:30.0,D. Lillard makes 3-pt jump shot from 25 ft,,46,53
175,2,3:16.0,,Shooting foul by H. Whiteside (drawn by R. Gobert),46,53
176,2,3:16.0,,R. Gobert makes free throw 1 of 2,46,54
177,2,3:16.0,C. McCollum enters the game for A. Simons,,46,54
178,2,3:16.0,,B. Bogdanović enters the game for G. Niang,46,54
179,2,3:16.0,,R. Gobert misses free throw 2 of 2,46,54
180,2,3:14.0,Defensive rebound by K. Bazemore,,46,54
181,2,3:07.0,D. Lillard misses 2-pt jump shot from 17 ft,,46,54
182,2,3:03.0,,Defensive rebound by B. Bogdanović,46,54
183,2,2:56.0,,B. Bogdanović misses 2-pt layup from 5 ft,46,54
184,2,2:54.0,Defensive rebound by H. Whiteside,,46,54
185,2,2:49.0,D. Lillard makes 2-pt layup from 2 ft,,48,54
186,2,2:34.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),48,56
187,2,2:23.0,Turnover by C. McCollum (out of bounds lost ball),,48,56
188,2,2:23.0,C. Anthony enters the game for N. Little,,48,56
189,2,2:08.0,,J. Ingles misses 3-pt jump shot from 25 ft,48,56
190,2,2:04.0,Defensive rebound by D. Lillard,,48,56
191,2,1:53.0,K. Bazemore misses 3-pt jump shot from 28 ft,,48,56
192,2,1:50.0,,Defensive rebound by R. Gobert,48,56
193,2,1:39.0,,B. Bogdanović makes 2-pt layup from 2 ft,48,58
194,2,1:23.0,Turnover by K. Bazemore (bad pass; steal by B. Bogdanović),,48,58
195,2,1:10.0,,D. Mitchell makes 2-pt jump shot from 10 ft,48,60
196,2,0:53.0,C. McCollum misses 3-pt jump shot from 23 ft,,48,60
197,2,0:51.0,,Defensive rebound by R. O'Neale,48,60
198,2,0:51.0,,Personal foul by D. Lillard (drawn by R. O'Neale),48,60
199,2,0:36.0,,D. Mitchell makes 2-pt jump shot from 13 ft,48,62
200,2,0:29.0,H. Whiteside misses 2-pt dunk from 5 ft,,48,62
201,2,0:29.0,Offensive rebound by D. Lillard,,48,62
202,2,0:29.0,Shooting foul by R. O'Neale (drawn by D. Lillard),,48,62
203,2,0:29.0,D. Lillard misses free throw 1 of 2,,48,62
204,2,0:29.0,Offensive rebound by Team,,48,62
205,2,0:29.0,D. Lillard makes free throw 2 of 2,,49,62
206,2,0:16.0,,Offensive foul by B. Bogdanović (drawn by D. Lillard),49,62
207,2,0:16.0,,Turnover by B. Bogdanović (offensive foul),49,62
208,2,0:16.0,A. Simons enters the game for H. Whiteside,,49,62
209,2,0:02.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Lillard),,52,62
210,2,0:00.0,,D. Mitchell misses 3-pt jump shot from 48 ft,52,62
211,2,0:00.0,,Offensive rebound by Team,52,62
212,3,11:43.0,,J. Ingles misses 3-pt jump shot from 27 ft,52,62
213,3,11:40.0,Defensive rebound by D. Lillard,,52,62
214,3,11:36.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,55,62
215,3,11:19.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by R. O'Neale),55,64
216,3,11:00.0,Offensive foul by C. Anthony (drawn by D. Mitchell),,55,64
217,3,11:00.0,Turnover by C. Anthony (offensive foul),,55,64
218,3,10:47.0,,B. Bogdanović misses 2-pt layup from 2 ft,55,64
219,3,10:45.0,Defensive rebound by H. Whiteside,,55,64
220,3,10:28.0,C. McCollum misses 3-pt jump shot from 25 ft,,55,64
221,3,10:25.0,,Defensive rebound by R. Gobert,55,64
222,3,10:15.0,,Shooting foul by D. Lillard (drawn by B. Bogdanović),55,64
223,3,10:15.0,,B. Bogdanović makes free throw 1 of 2,55,65
224,3,10:15.0,,B. Bogdanović makes free throw 2 of 2,55,66
225,3,9:56.0,C. Anthony misses 3-pt jump shot from 23 ft,,55,66
226,3,9:52.0,,Defensive rebound by R. O'Neale,55,66
227,3,9:35.0,,J. Ingles makes 2-pt jump shot from 13 ft,55,68
228,3,9:25.0,D. Lillard misses 3-pt jump shot from 29 ft,,55,68
229,3,9:23.0,,Defensive rebound by J. Ingles,55,68
230,3,9:12.0,,D. Mitchell makes 2-pt jump shot from 8 ft,55,70
231,3,8:56.0,D. Lillard misses 2-pt layup from 3 ft,,55,70
232,3,8:54.0,,Defensive rebound by R. O'Neale,55,70
233,3,8:50.0,,R. O'Neale misses 3-pt jump shot from 25 ft,55,70
234,3,8:47.0,Defensive rebound by K. Bazemore,,55,70
235,3,8:41.0,K. Bazemore misses 3-pt jump shot from 26 ft,,55,70
236,3,8:38.0,,Defensive rebound by R. Gobert,55,70
237,3,8:32.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),55,73
238,3,8:30.0,Portland full timeout,,55,73
239,3,8:11.0,Turnover by K. Bazemore (bad pass; steal by J. Ingles),,55,73
240,3,8:04.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Ingles),55,76
241,3,7:47.0,Offensive foul by C. Anthony (drawn by R. Gobert),,55,76
242,3,7:47.0,Turnover by C. Anthony (offensive foul),,55,76
243,3,7:24.0,,Turnover by B. Bogdanović (traveling),55,76
244,3,7:14.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by D. Lillard),,57,76
245,3,7:14.0,Shooting foul by R. Gobert (drawn by H. Whiteside),,57,76
246,3,7:14.0,H. Whiteside makes free throw 1 of 1,,58,76
247,3,7:01.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),58,78
248,3,6:48.0,C. McCollum misses 2-pt layup from 2 ft,,58,78
249,3,6:47.0,Offensive rebound by Team,,58,78
250,3,6:42.0,Turnover by H. Whiteside (out of bounds lost ball),,58,78
251,3,6:32.0,,J. Ingles misses 3-pt jump shot from 23 ft,58,78
252,3,6:28.0,Defensive rebound by C. Anthony,,58,78
253,3,6:22.0,D. Lillard misses 3-pt jump shot from 29 ft,,58,78
254,3,6:18.0,Offensive rebound by H. Whiteside,,58,78
255,3,6:17.0,H. Whiteside makes 2-pt jump shot from 6 ft,,60,78
256,3,6:03.0,,Shooting foul by H. Whiteside (drawn by D. Mitchell),60,78
257,3,6:03.0,,D. Mitchell makes free throw 1 of 2,60,79
258,3,6:03.0,,D. Mitchell misses free throw 2 of 2,60,79
259,3,6:00.0,Defensive rebound by H. Whiteside,,60,79
260,3,5:44.0,C. McCollum makes 2-pt jump shot from 17 ft (assist by H. Whiteside),,62,79
261,3,5:44.0,Shooting foul by D. Mitchell (drawn by C. McCollum),,62,79
262,3,5:44.0,,E. Mudiay enters the game for D. Mitchell,62,79
263,3,5:44.0,C. McCollum makes free throw 1 of 1,,63,79
264,3,5:24.0,,R. O'Neale makes 3-pt jump shot from 25 ft (assist by J. Ingles),63,82
265,3,5:11.0,D. Lillard misses 2-pt layup from 2 ft,,63,82
266,3,5:09.0,,Defensive rebound by R. O'Neale,63,82
267,3,5:09.0,,Personal foul by K. Bazemore (drawn by E. Mudiay),63,82
268,3,4:54.0,,Turnover by B. Bogdanović (lost ball; steal by K. Bazemore),63,82
269,3,4:42.0,D. Lillard misses 2-pt layup from 3 ft,,63,82
270,3,4:40.0,,Defensive rebound by R. O'Neale,63,82
271,3,4:30.0,,J. Ingles misses 2-pt jump shot from 9 ft,63,82
272,3,4:27.0,Defensive rebound by K. Bazemore,,63,82
273,3,4:22.0,C. Anthony misses 2-pt jump shot from 20 ft,,63,82
274,3,4:19.0,,Defensive rebound by R. Gobert,63,82
275,3,4:19.0,G. Trent enters the game for K. Bazemore,,63,82
276,3,4:19.0,,J. Clarkson enters the game for J. Ingles,63,82
277,3,4:19.0,,G. Niang enters the game for R. O'Neale,63,82
278,3,3:59.0,,E. Mudiay makes 2-pt jump shot from 10 ft,63,84
279,3,3:34.0,C. McCollum misses 2-pt jump shot from 9 ft,,63,84
280,3,3:32.0,,Defensive rebound by G. Niang,63,84
281,3,3:25.0,,R. Gobert makes 2-pt jump shot from 8 ft (assist by E. Mudiay),63,86
282,3,3:23.0,Portland full timeout,,63,86
283,3,3:23.0,S. Labissière enters the game for C. Anthony,,63,86
284,3,3:23.0,N. Little enters the game for C. McCollum,,63,86
285,3,3:23.0,A. Simons enters the game for H. Whiteside,,63,86
286,3,3:23.0,,E. Davis enters the game for B. Bogdanović,63,86
287,3,3:23.0,,D. Mitchell enters the game for R. Gobert,63,86
288,3,3:10.0,D. Lillard makes 3-pt jump shot from 25 ft,,66,86
289,3,2:54.0,,G. Niang misses 3-pt jump shot from 25 ft,66,86
290,3,2:51.0,Defensive rebound by A. Simons,,66,86
291,3,2:41.0,D. Lillard makes 2-pt jump shot from 17 ft (assist by S. Labissière),,68,86
292,3,2:24.0,,Turnover by E. Davis (traveling),68,86
293,3,2:03.0,D. Lillard makes 3-pt jump shot from 25 ft,,71,86
294,3,2:01.0,,Utah full timeout,71,86
295,3,1:53.0,,Shooting foul by D. Lillard (drawn by D. Mitchell),71,86
296,3,1:53.0,,D. Mitchell makes free throw 1 of 2,71,87
297,3,1:53.0,,D. Mitchell makes free throw 2 of 2,71,88
298,3,1:43.0,D. Lillard misses 3-pt jump shot from 30 ft,,71,88
299,3,1:39.0,Offensive rebound by A. Simons,,71,88
300,3,1:39.0,Turnover by A. Simons (step out of bounds),,71,88
301,3,1:29.0,,D. Mitchell makes 2-pt layup from 3 ft,71,90
302,3,1:17.0,Turnover by S. Labissière (traveling),,71,90
303,3,1:07.0,,D. Mitchell makes 2-pt layup from 9 ft,71,92
304,3,0:56.0,Shooting foul by E. Davis (drawn by D. Lillard),,71,92
305,3,0:56.0,D. Lillard makes free throw 1 of 2,,72,92
306,3,0:56.0,D. Lillard makes free throw 2 of 2,,73,92
307,3,0:37.0,,Shooting foul by N. Little (drawn by D. Mitchell),73,92
308,3,0:37.0,,D. Mitchell makes free throw 1 of 2,73,93
309,3,0:37.0,,D. Mitchell makes free throw 2 of 2,73,94
310,3,0:30.0,G. Trent makes 3-pt jump shot from 25 ft (assist by D. Lillard),,76,94
311,3,0:12.0,,J. Clarkson misses 3-pt jump shot from 26 ft,76,94
312,3,0:08.0,,Offensive rebound by E. Davis,76,94
313,3,0:02.0,,D. Mitchell makes 2-pt jump shot from 18 ft,76,96
314,3,0:00.0,D. Lillard misses 3-pt jump shot from 63 ft,,76,96
315,3,0:00.0,Offensive rebound by Team,,76,96
316,4,11:42.0,C. McCollum makes 2-pt jump shot from 7 ft,,78,96
317,4,11:25.0,,Turnover by J. Ingles (bad pass; steal by C. McCollum),78,96
318,4,11:20.0,A. Simons makes 2-pt layup from 3 ft (assist by C. McCollum),,80,96
319,4,11:04.0,,Offensive foul by J. Clarkson (drawn by G. Trent),80,96
320,4,11:04.0,,Turnover by J. Clarkson (offensive foul),80,96
321,4,10:54.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by S. Labissière),,83,96
322,4,10:35.0,,D. Mitchell makes 2-pt jump shot from 9 ft,83,98
323,4,10:16.0,Turnover by C. Anthony (traveling),,83,98
324,4,10:05.0,,Turnover by D. Mitchell (lost ball; steal by C. Anthony),83,98
325,4,9:59.0,A. Simons misses 3-pt jump shot from 26 ft,,83,98
326,4,9:55.0,,Defensive rebound by D. Mitchell,83,98
327,4,9:52.0,,J. Ingles makes 2-pt layup from 4 ft (assist by D. Mitchell),83,100
328,4,9:38.0,C. McCollum misses 2-pt layup from 4 ft,,83,100
329,4,9:36.0,Offensive rebound by S. Labissière,,83,100
330,4,9:36.0,S. Labissière makes 2-pt layup from 1 ft,,85,100
331,4,9:22.0,,Turnover by D. Mitchell (bad pass; steal by G. Trent),85,100
332,4,9:20.0,Personal foul by J. Ingles (drawn by G. Trent),,85,100
333,4,9:20.0,,B. Bogdanović enters the game for E. Davis,85,100
334,4,9:20.0,,R. Gobert enters the game for D. Mitchell,85,100
335,4,9:20.0,,E. Mudiay enters the game for G. Niang,85,100
336,4,9:14.0,C. Anthony makes 3-pt jump shot from 23 ft (assist by C. McCollum),,88,100
337,4,8:57.0,,Personal foul by S. Labissière (drawn by R. Gobert),88,100
338,4,8:46.0,,E. Mudiay misses 3-pt jump shot from 26 ft,88,100
339,4,8:43.0,Defensive rebound by C. Anthony,,88,100
340,4,8:36.0,C. McCollum misses 3-pt jump shot from 25 ft,,88,100
341,4,8:33.0,Offensive rebound by S. Labissière,,88,100
342,4,8:29.0,A. Simons makes 2-pt jump shot from 15 ft,,90,100
343,4,8:12.0,,J. Clarkson misses 2-pt layup from 4 ft,90,100
344,4,8:10.0,Defensive rebound by A. Simons,,90,100
345,4,8:08.0,Personal take foul by J. Clarkson (drawn by A. Simons),,90,100
346,4,8:08.0,Technical foul by Q. Snyder,,90,100
347,4,8:08.0,C. McCollum makes technical free throw,,91,100
348,4,8:01.0,C. McCollum misses 2-pt layup from 6 ft,,91,100
349,4,7:59.0,,Defensive rebound by J. Ingles,91,100
350,4,7:45.0,,J. Clarkson misses 3-pt jump shot from 23 ft,91,100
351,4,7:42.0,Defensive rebound by C. Anthony,,91,100
352,4,7:28.0,C. McCollum makes 2-pt jump shot from 19 ft,,93,100
353,4,7:23.0,,Utah full timeout,93,100
354,4,7:23.0,D. Lillard enters the game for G. Trent,,93,100
355,4,7:23.0,,D. Mitchell enters the game for J. Ingles,93,100
356,4,7:23.0,,R. O'Neale enters the game for E. Mudiay,93,100
357,4,7:13.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by R. O'Neale),93,102
358,4,6:53.0,S. Labissière makes 2-pt hook shot from 5 ft,,95,102
359,4,6:28.0,,Turnover by R. O'Neale (back court),95,102
360,4,6:28.0,,J. Ingles enters the game for J. Clarkson,95,102
361,4,6:19.0,C. Anthony misses 3-pt jump shot from 25 ft,,95,102
362,4,6:15.0,,Defensive rebound by R. O'Neale,95,102
363,4,6:09.0,,Shooting foul by S. Labissière (drawn by R. Gobert),95,102
364,4,6:09.0,,R. Gobert makes free throw 1 of 2,95,103
365,4,6:09.0,,R. Gobert misses free throw 2 of 2,95,103
366,4,6:04.0,Defensive rebound by C. McCollum,,95,103
367,4,5:52.0,C. McCollum makes 3-pt jump shot from 24 ft,,98,103
368,4,5:26.0,,D. Mitchell misses 3-pt jump shot from 25 ft,98,103
369,4,5:24.0,,Offensive rebound by R. Gobert,98,103
370,4,5:24.0,,Turnover by Team (shot clock),98,103
371,4,5:07.0,A. Simons makes 2-pt jump shot from 20 ft,,100,103
372,4,4:51.0,,J. Ingles misses 3-pt jump shot from 25 ft,100,103
373,4,4:48.0,Defensive rebound by A. Simons,,100,103
374,4,4:40.0,C. McCollum makes 2-pt jump shot from 3 ft,,102,103
375,4,4:39.0,,Utah full timeout,102,103
376,4,4:30.0,,Personal foul by C. Anthony (drawn by J. Ingles),102,103
377,4,4:22.0,,D. Mitchell makes 2-pt jump shot from 8 ft,102,105
378,4,4:02.0,S. Labissière misses 2-pt hook shot from 6 ft,,102,105
379,4,4:00.0,,Defensive rebound by R. Gobert,102,105
380,4,3:47.0,,J. Ingles makes 2-pt jump shot from 3 ft (assist by D. Mitchell),102,107
381,4,3:46.0,Portland full timeout,,102,107
382,4,3:31.0,D. Lillard makes 3-pt jump shot from 29 ft,,105,107
