,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
380,4,2:58.0,,L. Kennard misses 3-pt jump shot from 24 ft,108,99
381,4,2:54.0,Defensive rebound by W. Carter,,108,99
382,4,2:44.0,Offensive foul by Z. LaVine (drawn by T. Frazier),,108,99
383,4,2:44.0,Turnover by Z. LaVine (offensive foul),,108,99
384,4,2:29.0,,T. Snell misses 2-pt jump shot from 17 ft,108,99
385,4,2:25.0,,Offensive rebound by T. Snell,108,99
386,4,2:15.0,,T. Frazier makes 2-pt layup from 3 ft,108,101
387,4,2:04.0,Z. LaVine makes 3-pt jump shot from 24 ft,,111,101
388,4,1:44.0,,M. Morris misses 3-pt jump shot from 25 ft,111,101
389,4,1:43.0,Defensive rebound by Team,,111,101
390,4,1:25.0,Shooting foul by M. Morris (drawn by W. Carter),,111,101
391,4,1:25.0,W. Carter makes free throw 1 of 2,,112,101
392,4,1:25.0,W. Carter makes free throw 2 of 2,,113,101
393,4,1:18.0,,L. Kennard makes 3-pt jump shot from 25 ft (assist by M. Morris),113,104
394,4,1:01.0,Turnover by Z. LaVine (bad pass; steal by A. Drummond),,113,104
395,4,0:54.0,,L. Kennard misses 3-pt jump shot from 26 ft,113,104
396,4,0:54.0,Defensive rebound by Z. LaVine,,113,104
397,4,0:54.0,Personal take foul by L. Kennard (drawn by Z. LaVine),,113,104
398,4,0:54.0,Z. LaVine makes free throw 1 of 2,,114,104
399,4,0:54.0,Z. LaVine makes free throw 2 of 2,,115,104
400,4,0:54.0,,Detroit full timeout,115,104
401,4,0:46.0,,M. Morris makes 3-pt jump shot from 22 ft (assist by T. Frazier),115,107
402,4,0:42.0,Personal foul by T. Frazier (drawn by Z. LaVine),,115,107
403,4,0:42.0,Z. LaVine makes free throw 1 of 2,,116,107
404,4,0:42.0,Z. LaVine makes free throw 2 of 2,,117,107
405,4,0:42.0,,Detroit full timeout,117,107
406,4,0:40.0,,Offensive foul by A. Drummond (drawn by W. Carter),117,107
407,4,0:40.0,,Turnover by A. Drummond (offensive foul),117,107
408,4,0:38.0,Personal foul by T. Frazier (drawn by L. Markkanen),,117,107
409,4,0:38.0,L. Markkanen makes free throw 1 of 2,,118,107
410,4,0:38.0,L. Markkanen makes free throw 2 of 2,,119,107
411,4,0:30.0,,A. Drummond misses 2-pt layup from 6 ft,119,107
412,4,0:29.0,Defensive rebound by Team,,119,107
413,4,0:05.0,Turnover by Team (shot clock),,119,107
