,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
208,2,3:03.0,,D. Fox makes free throw 2 of 2,54,51
209,2,2:47.0,Shooting foul by R. Holmes (drawn by D. Melton),,54,51
210,2,2:47.0,D. Melton makes free throw 1 of 2,,55,51
211,2,2:47.0,D. Melton makes free throw 2 of 2,,56,51
212,2,2:39.0,,Turnover by D. Fox (lost ball; steal by B. Clarke),56,51
213,2,2:32.0,J. Morant makes 2-pt jump shot from 6 ft (assist by J. Crowder),,58,51
214,2,2:14.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,58,51
215,2,2:12.0,,Offensive rebound by Team,58,51
216,2,2:10.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),58,54
217,2,1:50.0,J. Jackson misses 2-pt layup from 4 ft,,58,54
218,2,1:47.0,,Defensive rebound by R. Holmes,58,54
219,2,1:43.0,,H. Barnes makes 2-pt layup from 2 ft (assist by D. Fox),58,56
220,2,1:24.0,J. Crowder misses 3-pt jump shot from 23 ft,,58,56
221,2,1:24.0,,Defensive rebound by D. Fox,58,56
222,2,1:19.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),58,59
223,2,1:01.0,Turnover by J. Morant (lost ball; steal by D. Fox),,58,59
224,2,0:56.0,,B. Hield misses 2-pt layup from 2 ft,58,59
225,2,0:54.0,Defensive rebound by J. Jackson,,58,59
226,2,0:48.0,J. Crowder misses 2-pt hook shot from 6 ft,,58,59
227,2,0:46.0,,Defensive rebound by B. Hield,58,59
228,2,0:40.0,,R. Holmes misses 2-pt jump shot from 7 ft,58,59
229,2,0:37.0,,Offensive rebound by R. Holmes,58,59
230,2,0:37.0,,Shooting foul by J. Jackson (drawn by R. Holmes),58,59
231,2,0:37.0,,R. Holmes makes free throw 1 of 2,58,60
232,2,0:37.0,,R. Holmes makes free throw 2 of 2,58,61
233,2,0:27.0,J. Morant misses 2-pt jump shot from 3 ft (block by H. Barnes),,58,61
234,2,0:27.0,,Defensive rebound by B. Hield,58,61
235,2,0:24.0,,D. Fox makes 2-pt layup from 1 ft (assist by B. Hield),58,63
236,2,0:01.0,J. Crowder makes 2-pt layup from 2 ft,,60,63
237,2,0:00.0,,B. Hield misses 3-pt jump shot from 37 ft,60,63
238,2,0:00.0,,Offensive rebound by Team,60,63
239,3,11:42.0,,H. Barnes makes 2-pt jump shot from 5 ft,60,65
240,3,11:20.0,J. Valančiūnas misses 2-pt layup from 5 ft,,60,65
241,3,11:17.0,,Defensive rebound by B. Hield,60,65
242,3,11:10.0,,D. Fox makes 3-pt jump shot from 23 ft (assist by N. Bjelica),60,68
243,3,10:53.0,J. Jackson makes 2-pt layup from 2 ft (assist by J. Morant),,62,68
244,3,10:45.0,,D. Fox misses 2-pt jump shot from 8 ft,62,68
245,3,10:42.0,Defensive rebound by J. Valančiūnas,,62,68
246,3,10:41.0,Shooting foul by N. Bjelica (drawn by J. Morant),,62,68
247,3,10:41.0,J. Morant makes free throw 1 of 2,,63,68
248,3,10:41.0,J. Morant makes free throw 2 of 2,,64,68
249,3,10:17.0,,N. Bjelica misses 2-pt jump shot from 22 ft,64,68
250,3,10:17.0,,Offensive rebound by Team,64,68
251,3,10:17.0,,Turnover by Team (shot clock),64,68
252,3,10:01.0,J. Valančiūnas makes 2-pt hook shot from 6 ft (assist by J. Crowder),,66,68
253,3,9:49.0,,R. Holmes makes 2-pt dunk at rim (assist by D. Fox),66,70
254,3,9:38.0,J. Morant makes 3-pt jump shot from 25 ft (assist by J. Jackson),,69,70
255,3,9:25.0,,B. Hield misses 2-pt jump shot from 15 ft,69,70
256,3,9:25.0,Defensive rebound by J. Jackson,,69,70
257,3,9:11.0,J. Jackson misses 2-pt layup from 4 ft,,69,70
258,3,9:09.0,,Defensive rebound by H. Barnes,69,70
259,3,8:55.0,,D. Fox misses 2-pt jump shot from 9 ft,69,70
260,3,8:52.0,,Offensive rebound by D. Fox,69,70
261,3,8:51.0,,D. Fox makes 2-pt layup from 2 ft,69,72
262,3,8:39.0,J. Morant misses 2-pt layup from 3 ft (block by D. Fox),,69,72
263,3,8:39.0,Offensive rebound by Team,,69,72
264,3,8:35.0,J. Jackson misses 3-pt jump shot from 23 ft,,69,72
265,3,8:32.0,,Defensive rebound by D. Fox,69,72
266,3,8:23.0,,Shooting foul by J. Valančiūnas (drawn by D. Fox),69,72
267,3,8:23.0,,D. Fox makes free throw 1 of 2,69,73
268,3,8:23.0,,D. Fox makes free throw 2 of 2,69,74
269,3,8:01.0,J. Crowder misses 3-pt jump shot from 25 ft,,69,74
270,3,8:01.0,Offensive rebound by Team,,69,74
271,3,8:01.0,Personal foul by R. Holmes (drawn by J. Valančiūnas),,69,74
272,3,7:54.0,J. Crowder makes 2-pt layup from 1 ft (assist by J. Valančiūnas),,71,74
273,3,7:41.0,,Offensive foul by B. Hield (drawn by D. Brooks),71,74
274,3,7:41.0,,Turnover by B. Hield (offensive foul),71,74
275,3,7:23.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by D. Brooks),,74,74
276,3,7:17.0,,Sacramento full timeout,74,74
277,3,7:10.0,,N. Bjelica misses 3-pt jump shot from 26 ft,74,74
278,3,7:07.0,,Offensive rebound by R. Holmes,74,74
279,3,7:03.0,,H. Barnes makes 3-pt jump shot from 26 ft,74,77
280,3,6:40.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by J. Morant),,76,77
281,3,6:20.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by H. Barnes),76,80
282,3,6:01.0,J. Morant makes 3-pt jump shot from 27 ft (assist by J. Crowder),,79,80
283,3,5:45.0,,Turnover by N. Bjelica (lost ball; steal by D. Brooks),79,80
284,3,5:37.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Morant),,82,80
285,3,5:16.0,,B. Hield makes 3-pt jump shot from 25 ft,82,83
286,3,4:55.0,J. Jackson misses 2-pt jump shot from 6 ft,,82,83
287,3,4:52.0,,Defensive rebound by N. Bjelica,82,83
288,3,4:46.0,,Personal foul by J. Jackson (drawn by N. Bjelica),82,83
289,3,4:46.0,T. Jones enters the game for D. Brooks,,82,83
290,3,4:46.0,D. Melton enters the game for J. Morant,,82,83
291,3,4:46.0,,T. Ariza enters the game for N. Bjelica,82,83
292,3,4:40.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),82,86
293,3,4:29.0,J. Crowder makes 2-pt layup from 3 ft (assist by T. Jones),,84,86
294,3,4:14.0,,D. Fox misses 2-pt jump shot from 13 ft,84,86
295,3,4:12.0,Defensive rebound by D. Melton,,84,86
296,3,4:02.0,J. Crowder makes 3-pt jump shot from 25 ft,,87,86
297,3,3:46.0,,Offensive foul by R. Holmes (drawn by D. Melton),87,86
298,3,3:46.0,,Turnover by R. Holmes (offensive foul),87,86
299,3,3:46.0,B. Clarke enters the game for J. Jackson,,87,86
300,3,3:46.0,,C. Joseph enters the game for D. Fox,87,86
301,3,3:33.0,J. Valančiūnas makes 3-pt jump shot from 25 ft (assist by T. Jones),,90,86
302,3,3:21.0,,B. Hield misses 3-pt jump shot from 26 ft,90,86
303,3,3:17.0,Defensive rebound by B. Clarke,,90,86
304,3,3:05.0,Personal foul by B. Hield (drawn by D. Melton),,90,86
305,3,3:05.0,,B. Bogdanović enters the game for B. Hield,90,86
306,3,3:05.0,,H. Giles enters the game for R. Holmes,90,86
307,3,3:02.0,Turnover by J. Valančiūnas (bad pass),,90,86
308,3,2:51.0,,Offensive foul by H. Giles (drawn by D. Melton),90,86
309,3,2:51.0,,Turnover by H. Giles (offensive foul),90,86
310,3,2:51.0,Memphis full timeout,,90,86
311,3,2:32.0,J. Crowder misses 2-pt jump shot from 21 ft,,90,86
312,3,2:29.0,,Defensive rebound by H. Giles,90,86
313,3,2:20.0,,H. Barnes misses 3-pt jump shot from 25 ft,90,86
314,3,2:17.0,Defensive rebound by D. Melton,,90,86
315,3,2:13.0,D. Melton makes 2-pt layup from 1 ft,,92,86
316,3,1:55.0,,C. Joseph makes 2-pt jump shot from 19 ft,92,88
317,3,1:41.0,Turnover by T. Jones (bad pass; steal by T. Ariza),,92,88
318,3,1:33.0,,H. Giles misses 2-pt jump shot from 16 ft,92,88
319,3,1:29.0,Defensive rebound by B. Clarke,,92,88
320,3,1:29.0,D. Melton makes 2-pt layup from 2 ft (assist by B. Clarke),,94,88
321,3,1:29.0,Shooting foul by C. Joseph (drawn by D. Melton),,94,88
322,3,1:29.0,K. Anderson enters the game for J. Crowder,,94,88
323,3,1:29.0,S. Hill enters the game for J. Valančiūnas,,94,88
324,3,1:29.0,D. Melton makes free throw 1 of 1,,95,88
325,3,1:15.0,,Personal foul by B. Clarke (drawn by H. Giles),95,88
326,3,1:15.0,,N. Bjelica enters the game for H. Giles,95,88
327,3,1:11.0,,T. Ariza misses 3-pt jump shot from 24 ft,95,88
328,3,1:06.0,Defensive rebound by D. Melton,,95,88
329,3,0:55.0,B. Clarke makes 2-pt layup from 2 ft (assist by T. Jones),,97,88
330,3,0:40.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,97,88
331,3,0:37.0,Defensive rebound by B. Clarke,,97,88
332,3,0:27.0,K. Anderson misses 2-pt jump shot from 4 ft,,97,88
333,3,0:25.0,,Defensive rebound by T. Ariza,97,88
334,3,0:04.0,,Shooting foul by B. Clarke (drawn by C. Joseph),97,88
335,3,0:04.0,,C. Joseph makes free throw 1 of 2,97,89
336,3,0:04.0,,J. James enters the game for N. Bjelica,97,89
337,3,0:04.0,,C. Joseph makes free throw 2 of 2,97,90
338,3,0:00.0,T. Jones misses 2-pt jump shot from 16 ft,,97,90
339,3,0:00.0,Offensive rebound by Team,,97,90
340,4,11:36.0,B. Clarke misses 2-pt jump shot from 5 ft,,97,90
341,4,11:36.0,Offensive rebound by D. Melton,,97,90
342,4,11:35.0,D. Melton makes 2-pt layup from 1 ft,,99,90
343,4,11:13.0,,N. Bjelica makes 2-pt layup from 2 ft (assist by C. Joseph),99,92
344,4,10:57.0,S. Hill misses 3-pt jump shot from 26 ft,,99,92
345,4,10:54.0,,Defensive rebound by N. Bjelica,99,92
346,4,10:50.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by C. Joseph),99,94
347,4,10:31.0,Turnover by B. Clarke (bad pass),,99,94
348,4,10:20.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by H. Giles),99,96
349,4,10:20.0,Memphis full timeout,,99,96
350,4,10:20.0,G. Allen enters the game for K. Anderson,,99,96
351,4,9:56.0,B. Clarke makes 2-pt layup from 4 ft (assist by J. Morant),,101,96
352,4,9:41.0,,Turnover by C. Joseph (lost ball; steal by D. Melton),101,96
353,4,9:38.0,Personal foul by N. Bjelica (drawn by S. Hill),,101,96
354,4,9:28.0,B. Clarke misses 2-pt jump shot from 15 ft,,101,96
355,4,9:27.0,,Defensive rebound by T. Ariza,101,96
356,4,9:27.0,,Personal foul by S. Hill (drawn by T. Ariza),101,96
357,4,9:11.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by H. Giles),101,98
358,4,8:56.0,G. Allen misses 3-pt jump shot from 28 ft,,101,98
359,4,8:51.0,,Defensive rebound by H. Giles,101,98
360,4,8:48.0,,B. Bogdanović makes 2-pt jump shot from 8 ft,101,100
361,4,8:29.0,Turnover by J. Morant (lost ball; steal by C. Joseph),,101,100
362,4,8:24.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,101,100
363,4,8:23.0,,Offensive rebound by H. Giles,101,100
364,4,8:23.0,,Shooting foul by B. Clarke (drawn by H. Giles),101,100
365,4,8:23.0,,H. Giles makes free throw 1 of 2,101,101
366,4,8:23.0,D. Brooks enters the game for G. Allen,,101,101
367,4,8:23.0,J. Crowder enters the game for B. Clarke,,101,101
368,4,8:23.0,J. Jackson enters the game for D. Melton,,101,101
369,4,8:23.0,,H. Barnes enters the game for N. Bjelica,101,101
370,4,8:23.0,,H. Giles makes free throw 2 of 2,101,102
371,4,8:01.0,D. Brooks misses 2-pt layup from 6 ft,,101,102
372,4,8:00.0,Offensive rebound by J. Jackson,,101,102
373,4,7:59.0,J. Jackson makes 2-pt layup from 1 ft,,103,102
374,4,7:43.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,103,102
375,4,7:41.0,Defensive rebound by S. Hill,,103,102
376,4,7:32.0,Turnover by J. Jackson (bad pass; steal by H. Giles),,103,102
377,4,7:27.0,,H. Barnes makes 2-pt layup from 2 ft (assist by C. Joseph),103,104
