,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
28,1,7:41.0,D. Gallinari misses 2-pt jump shot from 13 ft (block by J. Grant),,4,13
29,1,7:38.0,,Defensive rebound by N. Jokić,4,13
30,1,7:34.0,,G. Harris makes 2-pt layup from 2 ft,4,15
31,1,7:29.0,Personal foul by J. Grant (drawn by C. Paul),,4,15
32,1,7:29.0,D. Schröder enters the game for S. Gilgeous-Alexander,,4,15
33,1,7:20.0,Turnover by C. Paul (discontinued dribble),,4,15
34,1,7:18.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by N. Jokić),4,18
35,1,6:56.0,S. Adams makes 2-pt dunk from 1 ft (assist by A. Nader),,6,18
36,1,6:40.0,,N. Jokić makes 2-pt hook shot from 6 ft (assist by G. Harris),6,20
37,1,6:28.0,A. Nader misses 3-pt jump shot from 24 ft,,6,20
38,1,6:25.0,,Defensive rebound by N. Jokić,6,20
39,1,6:20.0,,W. Barton misses 3-pt jump shot from 25 ft,6,20
40,1,6:16.0,Defensive rebound by D. Gallinari,,6,20
41,1,6:04.0,D. Gallinari misses 2-pt jump shot from 18 ft,,6,20
42,1,6:00.0,,Defensive rebound by N. Jokić,6,20
43,1,5:57.0,,Shooting foul by A. Nader (drawn by J. Grant),6,20
44,1,5:57.0,Oklahoma City full timeout,,6,20
45,1,5:57.0,S. Gilgeous-Alexander enters the game for S. Adams,,6,20
46,1,5:57.0,N. Noel enters the game for C. Paul,,6,20
47,1,5:57.0,,T. Craig enters the game for W. Barton,6,20
48,1,5:57.0,,J. Grant makes free throw 1 of 2,6,21
49,1,5:57.0,,J. Grant makes free throw 2 of 2,6,22
50,1,5:46.0,D. Schröder makes 2-pt jump shot from 15 ft,,8,22
51,1,5:24.0,,G. Harris misses 2-pt layup from 1 ft,8,22
52,1,5:22.0,Defensive rebound by D. Gallinari,,8,22
53,1,5:09.0,D. Schröder misses 2-pt jump shot from 12 ft,,8,22
54,1,5:06.0,,Defensive rebound by J. Murray,8,22
55,1,4:56.0,,Turnover by J. Grant (lost ball; steal by A. Nader),8,22
56,1,4:39.0,Shooting foul by T. Craig (drawn by A. Nader),,8,22
57,1,4:39.0,A. Nader makes free throw 1 of 3,,9,22
58,1,4:39.0,A. Nader makes free throw 2 of 3,,10,22
59,1,4:39.0,A. Nader makes free throw 3 of 3,,11,22
60,1,4:27.0,,J. Murray misses 2-pt dunk from 2 ft,11,22
61,1,4:25.0,Defensive rebound by D. Gallinari,,11,22
62,1,4:17.0,Offensive foul by N. Noel (drawn by J. Murray),,11,22
63,1,4:17.0,Turnover by N. Noel (offensive foul),,11,22
64,1,4:17.0,D. Bazley enters the game for D. Gallinari,,11,22
65,1,4:17.0,L. Dort enters the game for A. Nader,,11,22
66,1,4:06.0,,J. Grant misses 3-pt jump shot from 25 ft,11,22
67,1,4:03.0,,Offensive rebound by J. Grant,11,22
68,1,4:02.0,,J. Grant makes 2-pt layup from 1 ft,11,24
69,1,4:02.0,,Shooting foul by D. Schröder (drawn by J. Grant),11,24
70,1,4:02.0,,J. Grant makes free throw 1 of 1,11,25
71,1,3:45.0,Personal foul by T. Craig (drawn by S. Gilgeous-Alexander),,11,25
72,1,3:45.0,S. Gilgeous-Alexander makes free throw 1 of 2,,12,25
73,1,3:45.0,,M. Morris enters the game for J. Grant,12,25
74,1,3:45.0,,M. Porter enters the game for J. Murray,12,25
75,1,3:45.0,S. Gilgeous-Alexander makes free throw 2 of 2,,13,25
76,1,3:33.0,,G. Harris misses 2-pt jump shot from 12 ft,13,25
77,1,3:32.0,Defensive rebound by N. Noel,,13,25
78,1,3:19.0,S. Gilgeous-Alexander makes 2-pt jump shot from 17 ft,,15,25
79,1,2:59.0,,Turnover by G. Harris (bad pass; steal by N. Noel),15,25
80,1,2:54.0,Turnover by D. Schröder (bad pass; steal by T. Craig),,15,25
81,1,2:52.0,,Personal take foul by S. Gilgeous-Alexander (drawn by T. Craig),15,25
82,1,2:52.0,,W. Barton enters the game for G. Harris,15,25
83,1,2:52.0,,M. Plumlee enters the game for N. Jokić,15,25
84,1,2:36.0,,M. Porter misses 3-pt jump shot from 23 ft,15,25
85,1,2:33.0,,Offensive rebound by M. Plumlee,15,25
86,1,2:31.0,,M. Plumlee makes 2-pt layup from 1 ft,15,27
87,1,2:10.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,17,27
88,1,1:48.0,,T. Craig misses 3-pt jump shot from 26 ft,17,27
89,1,1:45.0,Defensive rebound by D. Schröder,,17,27
90,1,1:32.0,D. Schröder misses 3-pt jump shot from 26 ft,,17,27
91,1,1:30.0,,Defensive rebound by Team,17,27
92,1,1:30.0,S. Adams enters the game for S. Gilgeous-Alexander,,17,27
93,1,1:30.0,C. Paul enters the game for N. Noel,,17,27
94,1,1:19.0,,Turnover by M. Morris (bad pass; steal by C. Paul),17,27
95,1,1:19.0,Personal foul by M. Plumlee (drawn by C. Paul),,17,27
96,1,1:19.0,C. Paul misses free throw 1 of 2,,17,27
97,1,1:19.0,Offensive rebound by Team,,17,27
98,1,1:19.0,C. Paul makes free throw 2 of 2,,18,27
99,1,1:04.0,,M. Porter misses 2-pt jump shot from 13 ft (block by D. Bazley),18,27
100,1,1:02.0,Defensive rebound by D. Schröder,,18,27
101,1,1:00.0,D. Bazley misses 2-pt layup from 2 ft (block by M. Porter),,18,27
102,1,0:58.0,,Defensive rebound by T. Craig,18,27
103,1,0:50.0,,T. Craig misses 3-pt jump shot from 25 ft,18,27
104,1,0:48.0,Defensive rebound by S. Adams,,18,27
105,1,0:37.0,Personal foul by M. Porter (drawn by C. Paul),,18,27
106,1,0:37.0,C. Paul makes free throw 1 of 2,,19,27
107,1,0:37.0,C. Paul makes free throw 2 of 2,,20,27
108,1,0:26.0,,W. Barton misses 2-pt layup from 3 ft,20,27
109,1,0:23.0,,Offensive rebound by W. Barton,20,27
110,1,0:13.0,,Personal foul by D. Bazley (drawn by M. Plumlee),20,27
111,1,0:00.0,,W. Barton misses 2-pt jump shot from 18 ft,20,27
112,1,0:00.0,,Offensive rebound by Team,20,27
113,2,11:40.0,,W. Barton makes 2-pt jump shot from 6 ft,20,29
114,2,11:23.0,S. Adams makes 2-pt dunk from 1 ft (assist by C. Paul),,22,29
115,2,11:22.0,,Denver full timeout,22,29
116,2,11:22.0,,J. Hernangómez enters the game for M. Porter,22,29
117,2,11:11.0,,Turnover by M. Morris (bad pass),22,29
118,2,10:59.0,M. Muscala misses 3-pt jump shot from 25 ft,,22,29
119,2,10:56.0,,Defensive rebound by M. Morris,22,29
120,2,10:34.0,,J. Hernangómez makes 2-pt layup from 2 ft (assist by M. Plumlee),22,31
121,2,10:12.0,S. Adams misses 2-pt jump shot from 5 ft,,22,31
122,2,10:11.0,,Defensive rebound by M. Plumlee,22,31
123,2,10:04.0,,Turnover by M. Plumlee (out of bounds lost ball),22,31
124,2,10:04.0,,G. Harris enters the game for W. Barton,22,31
125,2,9:54.0,M. Muscala misses 3-pt jump shot from 25 ft,,22,31
126,2,9:51.0,,Defensive rebound by J. Hernangómez,22,31
127,2,9:40.0,,Offensive foul by J. Hernangómez (drawn by L. Dort),22,31
128,2,9:40.0,,Turnover by J. Hernangómez (offensive foul),22,31
129,2,9:40.0,D. Schröder enters the game for C. Paul,,22,31
130,2,9:24.0,L. Dort misses 3-pt jump shot from 24 ft,,22,31
131,2,9:21.0,,Defensive rebound by T. Craig,22,31
132,2,9:13.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by M. Plumlee),22,33
133,2,9:13.0,,Shooting foul by S. Gilgeous-Alexander (drawn by M. Morris),22,33
134,2,9:13.0,,M. Morris makes free throw 1 of 1,22,34
135,2,8:53.0,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,,22,34
136,2,8:50.0,,Defensive rebound by T. Craig,22,34
137,2,8:40.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,22,34
138,2,8:36.0,Defensive rebound by S. Gilgeous-Alexander,,22,34
139,2,8:21.0,Personal foul by T. Craig (drawn by S. Adams),,22,34
140,2,8:21.0,A. Nader enters the game for L. Dort,,22,34
141,2,8:21.0,,J. Murray enters the game for T. Craig,22,34
142,2,8:13.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,24,34
143,2,8:04.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,24,34
144,2,8:00.0,Defensive rebound by S. Gilgeous-Alexander,,24,34
145,2,7:48.0,D. Schröder misses 2-pt layup from 1 ft,,24,34
146,2,7:46.0,,Defensive rebound by M. Plumlee,24,34
147,2,7:41.0,,J. Murray misses 3-pt jump shot from 24 ft,24,34
148,2,7:38.0,Defensive rebound by M. Muscala,,24,34
149,2,7:34.0,A. Nader makes 2-pt layup from 1 ft (assist by D. Schröder),,26,34
150,2,7:09.0,,J. Murray makes 2-pt jump shot from 22 ft,26,36
151,2,6:54.0,S. Adams misses 2-pt jump shot from 2 ft,,26,36
152,2,6:52.0,,Defensive rebound by M. Plumlee,26,36
153,2,6:43.0,,G. Harris misses 3-pt jump shot from 27 ft,26,36
154,2,6:40.0,Defensive rebound by S. Adams,,26,36
155,2,6:28.0,Oklahoma City full timeout,,26,36
156,2,6:28.0,D. Gallinari enters the game for S. Adams,,26,36
157,2,6:28.0,N. Noel enters the game for M. Muscala,,26,36
158,2,6:28.0,,W. Barton enters the game for J. Hernangómez,26,36
159,2,6:28.0,,J. Grant enters the game for M. Morris,26,36
160,2,6:28.0,,N. Jokić enters the game for M. Plumlee,26,36
161,2,6:19.0,D. Schröder makes 2-pt layup from 1 ft (assist by S. Gilgeous-Alexander),,28,36
162,2,5:59.0,,N. Jokić makes 2-pt hook shot from 3 ft (assist by J. Murray),28,38
163,2,5:48.0,Turnover by S. Gilgeous-Alexander (bad pass; steal by N. Jokić),,28,38
164,2,5:44.0,,W. Barton makes 3-pt jump shot from 23 ft (assist by G. Harris),28,41
165,2,5:23.0,A. Nader makes 2-pt layup from 2 ft (assist by D. Schröder),,30,41
166,2,5:08.0,,J. Murray makes 2-pt dunk at rim,30,43
167,2,4:57.0,Shooting foul by W. Barton (drawn by N. Noel),,30,43
168,2,4:57.0,N. Noel makes free throw 1 of 2,,31,43
169,2,4:57.0,C. Paul enters the game for S. Gilgeous-Alexander,,31,43
170,2,4:57.0,N. Noel makes free throw 2 of 2,,32,43
171,2,4:36.0,,Shooting foul by N. Noel (drawn by J. Murray),32,43
172,2,4:36.0,,J. Murray makes free throw 1 of 2,32,44
173,2,4:36.0,,J. Murray misses free throw 2 of 2,32,44
174,2,4:34.0,Defensive rebound by N. Noel,,32,44
175,2,4:25.0,Personal foul by J. Grant (drawn by D. Gallinari),,32,44
176,2,4:16.0,Personal foul by W. Barton (drawn by N. Noel),,32,44
177,2,4:10.0,Personal foul by W. Barton (drawn by C. Paul),,32,44
178,2,4:10.0,C. Paul makes free throw 1 of 2,,33,44
179,2,4:10.0,C. Paul makes free throw 2 of 2,,34,44
180,2,3:55.0,,Turnover by N. Jokić (bad pass; steal by D. Gallinari),34,44
181,2,3:40.0,A. Nader makes 3-pt jump shot from 24 ft (assist by D. Gallinari),,37,44
182,2,3:38.0,,Denver full timeout,37,44
183,2,3:38.0,S. Gilgeous-Alexander enters the game for A. Nader,,37,44
184,2,3:38.0,,M. Morris enters the game for W. Barton,37,44
185,2,3:28.0,,N. Jokić misses 3-pt jump shot from 25 ft,37,44
186,2,3:25.0,Defensive rebound by C. Paul,,37,44
187,2,3:19.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by C. Paul),,40,44
188,2,3:01.0,,Personal foul by N. Noel (drawn by N. Jokić),40,44
189,2,3:01.0,S. Adams enters the game for N. Noel,,40,44
190,2,2:51.0,,J. Grant misses 2-pt layup from 4 ft,40,44
191,2,2:49.0,Defensive rebound by S. Gilgeous-Alexander,,40,44
192,2,2:43.0,D. Gallinari misses 3-pt jump shot from 23 ft,,40,44
193,2,2:39.0,,Defensive rebound by J. Murray,40,44
194,2,2:32.0,,Personal foul by S. Adams (drawn by N. Jokić),40,44
195,2,2:26.0,,N. Jokić misses 3-pt jump shot from 25 ft,40,44
196,2,2:24.0,Defensive rebound by C. Paul,,40,44
197,2,2:10.0,Def 3 sec tech foul by Team,,40,44
198,2,2:10.0,D. Gallinari makes technical free throw,,41,44
199,2,1:58.0,Turnover by D. Gallinari (traveling),,41,44
200,2,1:48.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),41,47
201,2,1:35.0,Personal foul by G. Harris (drawn by D. Gallinari),,41,47
202,2,1:35.0,D. Gallinari makes free throw 1 of 2,,42,47
203,2,1:35.0,D. Gallinari makes free throw 2 of 2,,43,47
204,2,1:20.0,,N. Jokić makes 3-pt jump shot from 26 ft (assist by G. Harris),43,50
205,2,0:53.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,45,50
206,2,0:44.0,,G. Harris makes 2-pt layup from 2 ft (assist by J. Murray),45,52
207,2,0:38.0,C. Paul makes 2-pt jump shot from 13 ft,,47,52
208,2,0:14.0,,G. Harris misses 3-pt jump shot from 26 ft,47,52
209,2,0:10.0,Defensive rebound by S. Adams,,47,52
210,2,0:02.0,S. Adams makes 2-pt dunk from 1 ft (assist by C. Paul),,49,52
211,2,0:01.0,,N. Jokić misses 3-pt jump shot from 59 ft,49,52
212,2,0:01.0,,Offensive rebound by Team,49,52
213,3,11:44.0,,J. Grant misses 2-pt dunk from 1 ft,49,52
214,3,11:42.0,Defensive rebound by S. Adams,,49,52
215,3,11:34.0,D. Gallinari misses 2-pt jump shot from 22 ft,,49,52
216,3,11:33.0,Offensive rebound by Team,,49,52
217,3,11:33.0,,Loose ball foul by J. Grant (drawn by S. Adams),49,52
218,3,11:26.0,Turnover by D. Gallinari (bad pass),,49,52
219,3,11:10.0,,W. Barton makes 2-pt jump shot from 20 ft (assist by N. Jokić),49,54
220,3,10:48.0,Turnover by A. Nader (traveling),,49,54
221,3,10:40.0,,J. Grant misses 3-pt jump shot from 22 ft,49,54
222,3,10:38.0,Defensive rebound by S. Adams,,49,54
223,3,10:31.0,S. Adams makes 2-pt jump shot from 8 ft (assist by D. Gallinari),,51,54
224,3,10:14.0,,Offensive foul by W. Barton (drawn by C. Paul),51,54
225,3,10:14.0,,Turnover by W. Barton (offensive foul),51,54
226,3,10:14.0,,Violation by Team (delay of game),51,54
227,3,10:04.0,S. Adams misses 2-pt hook shot from 8 ft,,51,54
228,3,10:01.0,,Defensive rebound by G. Harris,51,54
229,3,9:55.0,,G. Harris misses 2-pt layup from 1 ft,51,54
230,3,9:54.0,,Offensive rebound by W. Barton,51,54
231,3,9:54.0,,W. Barton misses 2-pt layup from 2 ft (block by S. Adams),51,54
232,3,9:52.0,,Offensive rebound by G. Harris,51,54
233,3,9:45.0,,N. Jokić makes 2-pt dunk at rim (assist by W. Barton),51,56
234,3,9:35.0,D. Gallinari misses 2-pt layup from 2 ft,,51,56
235,3,9:34.0,Offensive rebound by S. Adams,,51,56
236,3,9:30.0,Shooting foul by N. Jokić (drawn by S. Adams),,51,56
237,3,9:30.0,S. Adams misses free throw 1 of 2,,51,56
238,3,9:30.0,Offensive rebound by Team,,51,56
239,3,9:30.0,,T. Craig enters the game for W. Barton,51,56
240,3,9:30.0,S. Adams misses free throw 2 of 2,,51,56
241,3,9:28.0,,Defensive rebound by N. Jokić,51,56
242,3,9:10.0,,N. Jokić makes 2-pt jump shot from 19 ft,51,58
243,3,8:59.0,S. Adams makes 2-pt layup from 3 ft,,53,58
244,3,8:47.0,,J. Murray misses 3-pt jump shot from 25 ft,53,58
245,3,8:42.0,Defensive rebound by S. Adams,,53,58
246,3,8:38.0,S. Adams makes 2-pt dunk from 1 ft (assist by C. Paul),,55,58
247,3,8:24.0,,Personal foul by A. Nader (drawn by N. Jokić),55,58
248,3,8:15.0,,J. Grant makes 2-pt layup from 1 ft (assist by N. Jokić),55,60
249,3,8:08.0,C. Paul makes 2-pt jump shot from 12 ft,,57,60
250,3,7:52.0,,T. Craig makes 2-pt layup at rim (assist by N. Jokić),57,62
251,3,7:38.0,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,,57,62
252,3,7:36.0,,Defensive rebound by N. Jokić,57,62
253,3,7:21.0,,J. Murray makes 2-pt dunk from 1 ft (assist by N. Jokić),57,64
254,3,7:19.0,,Violation by Team (delay of game),57,64
255,3,7:19.0,,Violation by Team (delay of game),57,64
256,3,7:19.0,D. Gallinari makes technical free throw,,58,64
257,3,7:19.0,D. Schröder enters the game for A. Nader,,58,64
258,3,7:05.0,Turnover by C. Paul (bad pass; steal by J. Murray),,58,64
259,3,6:56.0,,Shooting foul by S. Gilgeous-Alexander (drawn by J. Grant),58,64
260,3,6:56.0,,Denver full timeout,58,64
261,3,6:56.0,,J. Grant makes free throw 1 of 2,58,65
262,3,6:56.0,,J. Grant misses free throw 2 of 2,58,65
263,3,6:53.0,Defensive rebound by S. Adams,,58,65
264,3,6:31.0,S. Gilgeous-Alexander makes 2-pt jump shot from 9 ft,,60,65
265,3,6:14.0,,N. Jokić makes 2-pt layup from 6 ft (assist by G. Harris),60,67
266,3,5:55.0,D. Gallinari misses 3-pt jump shot from 25 ft,,60,67
267,3,5:51.0,,Defensive rebound by N. Jokić,60,67
268,3,5:41.0,,G. Harris misses 2-pt jump shot from 18 ft,60,67
269,3,5:39.0,Defensive rebound by D. Schröder,,60,67
270,3,5:23.0,D. Schröder misses 2-pt jump shot from 16 ft,,60,67
271,3,5:18.0,Offensive rebound by S. Adams,,60,67
272,3,5:11.0,Offensive foul by S. Gilgeous-Alexander (drawn by J. Murray),,60,67
273,3,5:11.0,Turnover by S. Gilgeous-Alexander (offensive foul),,60,67
274,3,5:11.0,A. Nader enters the game for S. Adams,,60,67
275,3,5:11.0,N. Noel enters the game for S. Gilgeous-Alexander,,60,67
276,3,4:54.0,,T. Craig makes 2-pt dunk at rim (assist by N. Jokić),60,69
277,3,4:37.0,D. Schröder misses 3-pt jump shot from 26 ft,,60,69
278,3,4:35.0,Offensive rebound by N. Noel,,60,69
279,3,4:35.0,N. Noel misses 2-pt layup from 1 ft,,60,69
280,3,4:33.0,,Defensive rebound by J. Murray,60,69
281,3,4:29.0,,T. Craig misses 2-pt layup from 1 ft,60,69
282,3,4:26.0,,Offensive rebound by N. Jokić,60,69
283,3,4:26.0,,N. Jokić makes 2-pt layup at rim,60,71
284,3,3:58.0,D. Schröder misses 3-pt jump shot from 25 ft,,60,71
285,3,3:54.0,,Defensive rebound by N. Jokić,60,71
286,3,3:47.0,,Shooting foul by C. Paul (drawn by T. Craig),60,71
287,3,3:47.0,,T. Craig makes free throw 1 of 2,60,72
288,3,3:47.0,Oklahoma City full timeout,,60,72
289,3,3:47.0,L. Dort enters the game for C. Paul,,60,72
290,3,3:47.0,,W. Barton enters the game for J. Grant,60,72
291,3,3:47.0,,J. Hernangómez enters the game for G. Harris,60,72
292,3,3:47.0,,T. Craig makes free throw 2 of 2,60,73
293,3,3:31.0,A. Nader makes 2-pt jump shot from 3 ft (assist by D. Schröder),,62,73
294,3,3:31.0,D. Bazley enters the game for D. Gallinari,,62,73
295,3,3:15.0,Violation by Team (kicked ball),,62,73
296,3,3:05.0,,J. Murray makes 2-pt dunk from 1 ft,62,75
297,3,2:51.0,D. Schröder misses 2-pt layup from 1 ft,,62,75
298,3,2:48.0,,Defensive rebound by N. Jokić,62,75
299,3,2:47.0,,J. Murray misses 3-pt jump shot from 24 ft,62,75
300,3,2:47.0,,Offensive rebound by J. Hernangómez,62,75
301,3,2:36.0,,J. Hernangómez makes 2-pt layup at rim (assist by N. Jokić),62,77
302,3,2:17.0,D. Schröder misses 3-pt jump shot from 26 ft,,62,77
303,3,2:14.0,,Defensive rebound by J. Hernangómez,62,77
304,3,2:04.0,,J. Murray misses 3-pt jump shot from 29 ft,62,77
305,3,2:01.0,,Offensive rebound by Team,62,77
306,3,1:51.0,,T. Craig misses 2-pt layup from 2 ft,62,77
307,3,1:50.0,Defensive rebound by A. Nader,,62,77
308,3,1:45.0,A. Nader makes 2-pt layup from 2 ft,,64,77
309,3,1:29.0,,Shooting foul by N. Noel (drawn by J. Hernangómez),64,77
310,3,1:29.0,,J. Hernangómez misses free throw 1 of 2,64,77
311,3,1:29.0,,Offensive rebound by Team,64,77
312,3,1:29.0,,M. Morris enters the game for N. Jokić,64,77
313,3,1:29.0,,M. Plumlee enters the game for J. Murray,64,77
314,3,1:29.0,,J. Hernangómez makes free throw 2 of 2,64,78
315,3,1:12.0,D. Bazley makes 2-pt layup from 5 ft (assist by L. Dort),,66,78
316,3,0:57.0,,J. Hernangómez misses 2-pt layup from 2 ft,66,78
317,3,0:56.0,,Offensive rebound by J. Hernangómez,66,78
318,3,0:56.0,,Shooting foul by A. Nader (drawn by J. Hernangómez),66,78
319,3,0:56.0,,J. Hernangómez makes free throw 1 of 2,66,79
320,3,0:56.0,,J. Hernangómez misses free throw 2 of 2,66,79
321,3,0:54.0,,Offensive rebound by T. Craig,66,79
322,3,0:53.0,,W. Barton misses 3-pt jump shot from 25 ft,66,79
323,3,0:50.0,Defensive rebound by L. Dort,,66,79
324,3,0:32.0,Turnover by D. Schröder (bad pass; steal by W. Barton),,66,79
325,3,0:11.0,,T. Craig makes 3-pt jump shot from 23 ft (assist by M. Morris),66,82
326,3,0:11.0,,G. Harris enters the game for W. Barton,66,82
327,3,0:00.0,Shooting foul by T. Craig (drawn by D. Bazley),,66,82
328,3,0:00.0,D. Bazley makes free throw 1 of 2,,67,82
329,3,0:00.0,,J. Grant enters the game for M. Morris,67,82
330,3,0:00.0,D. Bazley makes free throw 2 of 2,,68,82
331,4,11:52.0,D. Schröder makes 2-pt layup from 1 ft (assist by C. Paul),,70,82
332,4,11:24.0,,W. Barton misses 2-pt jump shot from 1 ft,70,82
333,4,11:22.0,,Offensive rebound by W. Barton,70,82
334,4,11:21.0,,Turnover by M. Plumlee (traveling),70,82
335,4,11:14.0,D. Schröder makes 3-pt jump shot from 23 ft (assist by C. Paul),,73,82
336,4,11:01.0,,M. Morris makes 2-pt jump shot from 21 ft,73,84
337,4,10:48.0,S. Gilgeous-Alexander makes 2-pt layup from 3 ft,,75,84
338,4,10:47.0,,Denver full timeout,75,84
339,4,10:39.0,,M. Morris makes 2-pt jump shot from 12 ft,75,86
340,4,10:26.0,S. Adams misses 2-pt layup from 4 ft (block by M. Plumlee),,75,86
341,4,10:25.0,,Defensive rebound by W. Barton,75,86
342,4,10:19.0,,Shooting foul by M. Muscala (drawn by W. Barton),75,86
343,4,10:19.0,,W. Barton makes free throw 1 of 2,75,87
344,4,10:19.0,,W. Barton makes free throw 2 of 2,75,88
345,4,10:11.0,Shooting foul by T. Craig (drawn by D. Schröder),,75,88
346,4,10:11.0,D. Schröder makes free throw 1 of 2,,76,88
347,4,10:11.0,D. Schröder makes free throw 2 of 2,,77,88
348,4,10:04.0,,Personal foul by D. Schröder (drawn by M. Morris),77,88
349,4,9:59.0,,J. Hernangómez makes 2-pt dunk from 1 ft (assist by M. Plumlee),77,90
350,4,9:49.0,C. Paul makes 2-pt jump shot from 18 ft,,79,90
351,4,9:36.0,,M. Plumlee misses 2-pt hook shot from 3 ft (block by S. Adams),79,90
352,4,9:36.0,Defensive rebound by Team,,79,90
353,4,9:19.0,C. Paul misses 3-pt jump shot from 25 ft,,79,90
354,4,9:15.0,Offensive rebound by S. Adams,,79,90
355,4,9:08.0,M. Muscala makes 2-pt layup from 1 ft (assist by D. Schröder),,81,90
356,4,8:53.0,,W. Barton misses 2-pt layup from 2 ft,81,90
357,4,8:51.0,Defensive rebound by S. Adams,,81,90
358,4,8:46.0,D. Schröder makes 2-pt layup from 1 ft,,83,90
359,4,8:46.0,,Denver full timeout,83,90
360,4,8:46.0,,J. Grant enters the game for W. Barton,83,90
361,4,8:46.0,,G. Harris enters the game for T. Craig,83,90
362,4,8:46.0,,N. Jokić enters the game for J. Hernangómez,83,90
363,4,8:46.0,,J. Murray enters the game for M. Plumlee,83,90
364,4,8:29.0,,Turnover by G. Harris (lost ball; steal by C. Paul),83,90
365,4,8:22.0,Turnover by C. Paul (traveling),,83,90
366,4,8:01.0,,J. Murray misses 2-pt layup from 3 ft,83,90
367,4,8:01.0,,Offensive rebound by Team,83,90
368,4,8:01.0,Loose ball foul by S. Adams (drawn by N. Jokić),,83,90
369,4,7:56.0,,Personal foul by D. Schröder (drawn by J. Murray),83,90
370,4,7:52.0,,G. Harris misses 2-pt jump shot from 15 ft,83,90
371,4,7:49.0,Defensive rebound by C. Paul,,83,90
372,4,7:44.0,C. Paul misses 2-pt jump shot from 11 ft,,83,90
373,4,7:40.0,,Defensive rebound by N. Jokić,83,90
374,4,7:28.0,,J. Grant makes 2-pt jump shot from 6 ft (assist by J. Murray),83,92
375,4,7:28.0,,Shooting foul by C. Paul (drawn by J. Grant),83,92
376,4,7:28.0,D. Gallinari enters the game for M. Muscala,,83,92
377,4,7:28.0,,J. Grant makes free throw 1 of 1,83,93
378,4,7:14.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by C. Paul),,86,93
379,4,7:00.0,,J. Murray misses 2-pt jump shot from 12 ft,86,93
380,4,6:55.0,Defensive rebound by D. Schröder,,86,93
381,4,6:50.0,S. Gilgeous-Alexander makes 2-pt jump shot from 5 ft (assist by C. Paul),,88,93
382,4,6:33.0,,G. Harris misses 2-pt layup from 1 ft,88,93
383,4,6:33.0,,Offensive rebound by Team,88,93
