,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
61,1,5:12.0,C. White enters the game for L. Markkanen,,16,16
62,1,5:12.0,T. Young enters the game for T. Satoranský,,16,16
63,1,5:00.0,,I. Thomas misses 2-pt layup from 2 ft,16,16
64,1,4:59.0,,Offensive rebound by A. Pasečņiks,16,16
65,1,4:58.0,,A. Pasečņiks misses 2-pt layup from 3 ft,16,16
66,1,4:55.0,Defensive rebound by W. Carter,,16,16
67,1,4:40.0,T. Young misses 2-pt hook shot from 7 ft,,16,16
68,1,4:38.0,,Defensive rebound by A. Pasečņiks,16,16
69,1,4:38.0,D. Gafford enters the game for W. Carter,,16,16
70,1,4:38.0,,T. Brown enters the game for I. Bonga,16,16
71,1,4:38.0,,I. Smith enters the game for I. Thomas,16,16
72,1,4:17.0,,Shooting foul by T. Young (drawn by B. Beal),16,16
73,1,4:17.0,,B. Beal makes free throw 1 of 2,16,17
74,1,4:17.0,,A. Schofield enters the game for D. Bertāns,16,17
75,1,4:17.0,,B. Beal makes free throw 2 of 2,16,18
76,1,4:06.0,Z. LaVine misses 2-pt layup from 3 ft,,16,18
77,1,4:06.0,Offensive rebound by T. Young,,16,18
78,1,3:57.0,Personal foul by A. Schofield (drawn by K. Dunn),,16,18
79,1,3:57.0,K. Dunn makes free throw 1 of 2,,17,18
80,1,3:57.0,K. Dunn misses free throw 2 of 2,,17,18
81,1,3:55.0,,Defensive rebound by A. Pasečņiks,17,18
82,1,3:37.0,,I. Smith misses 2-pt jump shot from 13 ft,17,18
83,1,3:35.0,,Offensive rebound by A. Pasečņiks,17,18
84,1,3:33.0,,A. Pasečņiks misses 2-pt layup from 2 ft,17,18
85,1,3:33.0,Defensive rebound by T. Young,,17,18
86,1,3:23.0,Z. LaVine misses 2-pt jump shot from 8 ft,,17,18
87,1,3:23.0,Offensive rebound by Team,,17,18
88,1,3:21.0,C. White misses 3-pt jump shot from 25 ft,,17,18
89,1,3:19.0,,Defensive rebound by Team,17,18
90,1,3:19.0,Loose ball foul by T. Young (drawn by A. Schofield),,17,18
91,1,3:04.0,,Turnover by T. Brown (lost ball; steal by T. Young),17,18
92,1,2:49.0,Z. LaVine misses 3-pt jump shot from 27 ft,,17,18
93,1,2:45.0,,Defensive rebound by B. Beal,17,18
94,1,2:36.0,,A. Pasečņiks makes 2-pt hook shot from 5 ft (assist by A. Schofield),17,20
95,1,2:23.0,T. Young misses 2-pt jump shot from 6 ft,,17,20
96,1,2:22.0,,Defensive rebound by A. Schofield,17,20
97,1,2:18.0,,Turnover by B. Beal (bad pass),17,20
98,1,2:18.0,Chicago full timeout,,17,20
99,1,2:18.0,T. Satoranský enters the game for K. Dunn,,17,20
100,1,2:18.0,,G. Mathews enters the game for B. Beal,17,20
101,1,2:07.0,Z. LaVine makes 2-pt layup from 4 ft (assist by D. Gafford),,19,20
102,1,1:49.0,,I. Smith misses 2-pt layup from 3 ft,19,20
103,1,1:47.0,,Offensive rebound by A. Pasečņiks,19,20
104,1,1:46.0,,A. Pasečņiks makes 2-pt layup from 2 ft,19,22
105,1,1:37.0,T. Young misses 3-pt jump shot from 27 ft,,19,22
106,1,1:36.0,Offensive rebound by Team,,19,22
107,1,1:34.0,Z. LaVine misses 2-pt jump shot from 17 ft,,19,22
108,1,1:31.0,,Defensive rebound by Team,19,22
109,1,1:13.0,,I. Smith makes 2-pt jump shot from 17 ft (assist by A. Schofield),19,24
110,1,1:04.0,C. White misses 2-pt jump shot from 16 ft,,19,24
111,1,1:03.0,,Defensive rebound by A. Schofield,19,24
112,1,0:51.0,,G. Mathews misses 3-pt jump shot from 27 ft,19,24
113,1,0:48.0,Defensive rebound by T. Young,,19,24
114,1,0:44.0,T. Satoranský makes 2-pt layup from 3 ft (assist by Z. LaVine),,21,24
115,1,0:30.0,,A. Schofield misses 3-pt jump shot from 24 ft,21,24
116,1,0:26.0,,Offensive rebound by Team,21,24
117,1,0:26.0,D. Valentine enters the game for Z. LaVine,,21,24
118,1,0:13.0,,T. Brown makes 3-pt jump shot from 24 ft,21,27
119,1,0:00.0,T. Satoranský makes 2-pt jump shot from 4 ft,,23,27
120,1,0:00.0,Instant Replay (Request: Ruling Stands),,23,27
121,2,11:51.0,,G. Mathews misses 3-pt jump shot from 27 ft,23,27
122,2,11:47.0,Defensive rebound by W. Carter,,23,27
123,2,11:32.0,Turnover by D. Valentine (bad pass; steal by A. Schofield),,23,27
124,2,11:24.0,,I. Smith misses 2-pt jump shot from 19 ft,23,27
125,2,11:22.0,,Offensive rebound by G. Mathews,23,27
126,2,11:10.0,,A. Schofield makes 3-pt jump shot from 23 ft (assist by I. Smith),23,30
127,2,10:54.0,Offensive foul by W. Carter (drawn by G. Mathews),,23,30
128,2,10:54.0,Turnover by W. Carter (offensive foul),,23,30
129,2,10:43.0,,A. Schofield misses 3-pt jump shot from 26 ft,23,30
130,2,10:37.0,Defensive rebound by C. White,,23,30
131,2,10:33.0,Turnover by T. Satoranský (bad pass; steal by T. Brown),,23,30
132,2,10:28.0,,I. Smith makes 2-pt layup from 1 ft (assist by T. Brown),23,32
133,2,10:17.0,Personal foul by A. Pasečņiks (drawn by W. Carter),,23,32
134,2,10:17.0,,I. Mahinmi enters the game for A. Pasečņiks,23,32
135,2,10:13.0,Turnover by T. Satoranský (lost ball; steal by A. Schofield),,23,32
136,2,10:13.0,Loose ball foul by T. Satoranský (drawn by A. Schofield),,23,32
137,2,10:13.0,R. Arcidiacono enters the game for T. Satoranský,,23,32
138,2,9:55.0,,I. Smith misses 2-pt jump shot from 16 ft,23,32
139,2,9:52.0,Defensive rebound by W. Carter,,23,32
140,2,9:46.0,D. Valentine makes 3-pt jump shot from 28 ft (assist by R. Arcidiacono),,26,32
141,2,9:19.0,,A. Schofield misses 3-pt jump shot from 26 ft,26,32
142,2,9:16.0,Defensive rebound by R. Arcidiacono,,26,32
143,2,9:13.0,D. Valentine misses 3-pt jump shot from 28 ft,,26,32
144,2,9:09.0,,Defensive rebound by I. Mahinmi,26,32
145,2,9:05.0,,T. Brown misses 3-pt jump shot from 23 ft,26,32
146,2,9:02.0,Defensive rebound by T. Young,,26,32
147,2,8:58.0,R. Arcidiacono makes 2-pt layup from 2 ft (assist by T. Young),,28,32
148,2,8:58.0,,Washington full timeout,28,32
149,2,8:58.0,,D. Bertāns enters the game for A. Schofield,28,32
150,2,8:44.0,,Turnover by D. Bertāns (lost ball; steal by T. Young),28,32
151,2,8:37.0,C. White makes 3-pt jump shot from 27 ft (assist by T. Young),,31,32
152,2,8:24.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by T. Brown),31,35
153,2,8:06.0,T. Young misses 2-pt hook shot from 12 ft (block by I. Mahinmi),,31,35
154,2,8:04.0,,Defensive rebound by G. Mathews,31,35
155,2,7:53.0,,Shooting foul by D. Valentine (drawn by T. Brown),31,35
156,2,7:53.0,,T. Brown makes free throw 1 of 2,31,36
157,2,7:53.0,,B. Beal enters the game for G. Mathews,31,36
158,2,7:53.0,,T. Brown makes free throw 2 of 2,31,37
159,2,7:42.0,T. Young misses 3-pt jump shot from 26 ft,,31,37
160,2,7:39.0,,Defensive rebound by T. Brown,31,37
161,2,7:34.0,,Personal foul by W. Carter (drawn by I. Mahinmi),31,37
162,2,7:34.0,K. Dunn enters the game for W. Carter,,31,37
163,2,7:34.0,D. Gafford enters the game for D. Valentine,,31,37
164,2,7:29.0,,B. Beal misses 3-pt jump shot from 25 ft,31,37
165,2,7:26.0,Defensive rebound by R. Arcidiacono,,31,37
166,2,7:23.0,Turnover by R. Arcidiacono (bad pass; steal by T. Brown),,31,37
167,2,7:19.0,,D. Bertāns misses 2-pt dunk from 1 ft,31,37
168,2,7:17.0,Defensive rebound by C. White,,31,37
169,2,7:12.0,D. Gafford makes 2-pt dunk from 2 ft (assist by K. Dunn),,33,37
170,2,7:00.0,,Shooting foul by K. Dunn (drawn by B. Beal),33,37
171,2,7:00.0,,B. Beal makes free throw 1 of 2,33,38
172,2,7:00.0,,B. Beal makes free throw 2 of 2,33,39
173,2,6:53.0,C. White misses 3-pt jump shot from 25 ft,,33,39
174,2,6:50.0,,Defensive rebound by D. Bertāns,33,39
175,2,6:42.0,,Shooting foul by D. Gafford (drawn by T. Brown),33,39
176,2,6:42.0,,T. Brown misses free throw 1 of 2,33,39
177,2,6:42.0,,Offensive rebound by Team,33,39
178,2,6:42.0,Z. LaVine enters the game for C. White,,33,39
179,2,6:42.0,,T. Brown misses free throw 2 of 2,33,39
180,2,6:40.0,Defensive rebound by T. Young,,33,39
181,2,6:27.0,Turnover by T. Young (bad pass; steal by B. Beal),,33,39
182,2,6:23.0,,Offensive foul by B. Beal (drawn by R. Arcidiacono),33,39
183,2,6:23.0,,Turnover by B. Beal (offensive foul),33,39
184,2,6:05.0,T. Young misses 3-pt jump shot from 27 ft,,33,39
185,2,6:02.0,,Defensive rebound by I. Smith,33,39
186,2,6:02.0,L. Markkanen enters the game for T. Young,,33,39
187,2,6:02.0,,I. Bonga enters the game for T. Brown,33,39
188,2,6:02.0,,I. Thomas enters the game for I. Smith,33,39
189,2,5:47.0,,Turnover by B. Beal (bad pass; steal by Z. LaVine),33,39
190,2,5:40.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,36,39
191,2,5:23.0,,I. Mahinmi misses 2-pt dunk from 1 ft,36,39
192,2,5:21.0,Defensive rebound by D. Gafford,,36,39
193,2,5:19.0,L. Markkanen makes 2-pt dunk from 2 ft (assist by K. Dunn),,38,39
194,2,5:19.0,Shooting foul by I. Bonga (drawn by L. Markkanen),,38,39
195,2,5:19.0,L. Markkanen makes free throw 1 of 1,,39,39
196,2,5:07.0,,Personal foul by D. Gafford (drawn by I. Thomas),39,39
197,2,5:07.0,,I. Thomas misses free throw 1 of 2,39,39
198,2,5:07.0,,Offensive rebound by Team,39,39
199,2,5:07.0,W. Carter enters the game for D. Gafford,,39,39
200,2,5:07.0,,I. Thomas makes free throw 2 of 2,39,40
201,2,4:58.0,Shooting foul by I. Bonga (drawn by K. Dunn),,39,40
202,2,4:58.0,K. Dunn misses free throw 1 of 2,,39,40
203,2,4:58.0,Offensive rebound by Team,,39,40
204,2,4:58.0,,I. Smith enters the game for I. Bonga,39,40
205,2,4:58.0,K. Dunn makes free throw 2 of 2,,40,40
206,2,4:52.0,,D. Bertāns misses 3-pt jump shot from 28 ft,40,40
207,2,4:48.0,Defensive rebound by K. Dunn,,40,40
208,2,4:45.0,K. Dunn misses 2-pt layup from 6 ft (block by I. Mahinmi),,40,40
209,2,4:44.0,,Defensive rebound by D. Bertāns,40,40
210,2,4:39.0,,Turnover by I. Thomas (bad pass; steal by Z. LaVine),40,40
211,2,4:32.0,Turnover by K. Dunn (bad pass; steal by D. Bertāns),,40,40
212,2,4:24.0,,I. Mahinmi makes 2-pt layup from 2 ft (assist by B. Beal),40,42
213,2,4:09.0,Personal foul by I. Mahinmi (drawn by W. Carter),,40,42
214,2,4:09.0,,A. Pasečņiks enters the game for I. Mahinmi,40,42
215,2,4:05.0,R. Arcidiacono misses 3-pt jump shot from 27 ft,,40,42
216,2,4:04.0,,Defensive rebound by Team,40,42
217,2,3:43.0,,I. Thomas makes 2-pt layup from 1 ft (assist by B. Beal),40,44
218,2,3:24.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),,43,44
219,2,3:10.0,,B. Beal misses 3-pt jump shot from 27 ft,43,44
220,2,3:07.0,,Offensive rebound by D. Bertāns,43,44
221,2,3:06.0,,D. Bertāns makes 3-pt jump shot from 34 ft,43,47
222,2,2:44.0,K. Dunn makes 2-pt layup from 3 ft (assist by R. Arcidiacono),,45,47
223,2,2:35.0,,D. Bertāns makes 3-pt jump shot from 30 ft (assist by I. Smith),45,50
224,2,2:14.0,R. Arcidiacono misses 3-pt jump shot from 24 ft,,45,50
225,2,2:11.0,Offensive rebound by W. Carter,,45,50
226,2,2:09.0,W. Carter misses 2-pt layup from 3 ft,,45,50
227,2,2:07.0,,Defensive rebound by B. Beal,45,50
228,2,2:03.0,,I. Thomas misses 3-pt jump shot from 24 ft,45,50
229,2,2:00.0,,Offensive rebound by I. Smith,45,50
230,2,2:00.0,,D. Bertāns makes 3-pt jump shot from 31 ft (assist by I. Smith),45,53
231,2,1:58.0,Chicago full timeout,,45,53
232,2,1:58.0,S. Harrison enters the game for R. Arcidiacono,,45,53
233,2,1:58.0,T. Satoranský enters the game for K. Dunn,,45,53
234,2,1:47.0,T. Satoranský misses 3-pt jump shot from 27 ft,,45,53
235,2,1:44.0,,Defensive rebound by I. Smith,45,53
236,2,1:28.0,,D. Bertāns misses 3-pt jump shot from 27 ft,45,53
237,2,1:23.0,Defensive rebound by Z. LaVine,,45,53
238,2,1:20.0,T. Satoranský makes 2-pt layup from 3 ft (assist by Z. LaVine),,47,53
239,2,1:20.0,Shooting foul by A. Pasečņiks (drawn by T. Satoranský),,47,53
240,2,1:20.0,,A. Schofield enters the game for A. Pasečņiks,47,53
241,2,1:20.0,T. Satoranský makes free throw 1 of 1,,48,53
242,2,0:59.0,,D. Bertāns makes 3-pt jump shot from 30 ft,48,56
243,2,0:44.0,L. Markkanen misses 2-pt layup from 4 ft,,48,56
244,2,0:44.0,Offensive rebound by L. Markkanen,,48,56
245,2,0:44.0,L. Markkanen makes 2-pt layup from 1 ft,,50,56
246,2,0:34.0,,I. Thomas misses 2-pt layup from 3 ft (block by W. Carter),50,56
247,2,0:34.0,,Offensive rebound by Team,50,56
248,2,0:28.0,,A. Schofield makes 2-pt layup from 2 ft,50,58
249,2,0:09.0,Z. LaVine makes 2-pt dunk at rim,,52,58
250,2,0:04.0,,I. Thomas misses 3-pt jump shot from 30 ft,52,58
251,2,0:00.0,Defensive rebound by T. Satoranský,,52,58
252,2,0:00.0,Instant Replay (Request: Ruling Stands),,52,58
253,3,11:41.0,,B. Beal misses 3-pt jump shot from 25 ft,52,58
254,3,11:37.0,Defensive rebound by W. Carter,,52,58
255,3,11:21.0,Z. LaVine misses 2-pt layup from 3 ft (block by B. Beal),,52,58
256,3,11:21.0,Offensive rebound by Team,,52,58
257,3,11:17.0,Z. LaVine misses 3-pt jump shot from 26 ft,,52,58
258,3,11:14.0,,Defensive rebound by I. Thomas,52,58
259,3,11:06.0,,D. Bertāns misses 3-pt jump shot from 25 ft,52,58
260,3,11:03.0,Defensive rebound by L. Markkanen,,52,58
261,3,10:42.0,L. Markkanen misses 2-pt jump shot from 20 ft,,52,58
262,3,10:39.0,,Defensive rebound by I. Bonga,52,58
263,3,10:18.0,,B. Beal misses 2-pt layup from 2 ft,52,58
264,3,10:14.0,,Offensive rebound by I. Mahinmi,52,58
265,3,10:14.0,,I. Mahinmi makes 2-pt layup from 1 ft,52,60
266,3,10:06.0,T. Satoranský makes 2-pt jump shot from 5 ft,,54,60
267,3,9:48.0,,I. Thomas makes 3-pt jump shot from 28 ft (assist by B. Beal),54,63
268,3,9:23.0,L. Markkanen misses 3-pt jump shot from 26 ft,,54,63
269,3,9:19.0,Offensive rebound by T. Satoranský,,54,63
270,3,9:13.0,W. Carter makes 2-pt jump shot from 15 ft,,56,63
271,3,8:45.0,,Turnover by Team (shot clock),56,63
272,3,8:27.0,K. Dunn misses 2-pt jump shot from 14 ft,,56,63
273,3,8:22.0,,Defensive rebound by D. Bertāns,56,63
274,3,8:10.0,,B. Beal makes 2-pt jump shot from 3 ft,56,65
275,3,7:45.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,59,65
276,3,7:32.0,,I. Mahinmi misses 2-pt layup from 2 ft,59,65
277,3,7:30.0,Defensive rebound by L. Markkanen,,59,65
278,3,7:24.0,W. Carter misses 2-pt layup from 2 ft (block by B. Beal),,59,65
279,3,7:21.0,,Defensive rebound by I. Bonga,59,65
280,3,7:17.0,,B. Beal misses 3-pt jump shot from 29 ft,59,65
281,3,7:12.0,Defensive rebound by K. Dunn,,59,65
282,3,7:08.0,Personal foul by I. Mahinmi (drawn by W. Carter),,59,65
283,3,7:06.0,Z. LaVine misses 3-pt jump shot from 29 ft,,59,65
284,3,7:03.0,,Defensive rebound by B. Beal,59,65
285,3,6:51.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by D. Bertāns),59,68
286,3,6:31.0,T. Satoranský misses 2-pt layup from 5 ft (block by I. Mahinmi),,59,68
287,3,6:29.0,,Defensive rebound by B. Beal,59,68
288,3,6:26.0,,I. Thomas misses 3-pt jump shot from 26 ft,59,68
289,3,6:23.0,,Offensive rebound by I. Mahinmi,59,68
290,3,6:23.0,,Personal foul by L. Markkanen (drawn by I. Mahinmi),59,68
291,3,6:23.0,,Washington full timeout,59,68
292,3,6:23.0,,A. Pasečņiks enters the game for I. Mahinmi,59,68
293,3,6:12.0,,B. Beal makes 3-pt jump shot from 27 ft,59,71
294,3,5:50.0,L. Markkanen makes 2-pt hook shot from 2 ft,,61,71
295,3,5:35.0,,I. Thomas makes 3-pt jump shot from 28 ft (assist by B. Beal),61,74
296,3,5:17.0,Z. LaVine makes 2-pt jump shot from 18 ft (assist by W. Carter),,63,74
297,3,5:00.0,,Personal foul by K. Dunn (drawn by B. Beal),63,74
298,3,5:00.0,C. White enters the game for W. Carter,,63,74
299,3,5:00.0,T. Young enters the game for T. Satoranský,,63,74
300,3,5:00.0,,T. Brown enters the game for I. Bonga,63,74
301,3,5:00.0,,I. Smith enters the game for I. Thomas,63,74
302,3,4:54.0,,A. Pasečņiks misses 2-pt layup from 5 ft,63,74
303,3,4:52.0,Defensive rebound by L. Markkanen,,63,74
304,3,4:48.0,K. Dunn misses 2-pt layup from 1 ft,,63,74
305,3,4:46.0,Offensive rebound by K. Dunn,,63,74
306,3,4:46.0,K. Dunn makes 2-pt layup from 1 ft,,65,74
307,3,4:35.0,,Shooting foul by K. Dunn (drawn by B. Beal),65,74
308,3,4:35.0,,B. Beal makes free throw 1 of 2,65,75
309,3,4:35.0,S. Harrison enters the game for K. Dunn,,65,75
310,3,4:35.0,,A. Schofield enters the game for D. Bertāns,65,75
311,3,4:35.0,,B. Beal makes free throw 2 of 2,65,76
312,3,4:14.0,Shooting foul by T. Brown (drawn by Z. LaVine),,65,76
313,3,4:14.0,Z. LaVine makes free throw 1 of 2,,66,76
314,3,4:14.0,Z. LaVine makes free throw 2 of 2,,67,76
315,3,4:05.0,,A. Schofield misses 3-pt jump shot from 24 ft,67,76
316,3,4:02.0,Defensive rebound by C. White,,67,76
317,3,3:54.0,Z. LaVine misses 2-pt layup from 2 ft,,67,76
318,3,3:52.0,Offensive rebound by Z. LaVine,,67,76
319,3,3:52.0,Shooting foul by B. Beal (drawn by Z. LaVine),,67,76
320,3,3:52.0,Z. LaVine makes free throw 1 of 2,,68,76
321,3,3:52.0,Z. LaVine makes free throw 2 of 2,,69,76
322,3,3:33.0,,Shooting foul by T. Young (drawn by A. Pasečņiks),69,76
323,3,3:33.0,,A. Pasečņiks makes free throw 1 of 2,69,77
324,3,3:33.0,,A. Pasečņiks makes free throw 2 of 2,69,78
325,3,3:15.0,L. Markkanen misses 3-pt jump shot from 27 ft,,69,78
326,3,3:11.0,Offensive rebound by T. Young,,69,78
327,3,3:10.0,C. White misses 3-pt jump shot from 24 ft,,69,78
328,3,3:10.0,Offensive rebound by Team,,69,78
329,3,3:03.0,T. Young misses 3-pt jump shot from 23 ft,,69,78
330,3,3:00.0,,Defensive rebound by A. Schofield,69,78
331,3,2:42.0,,A. Schofield misses 3-pt jump shot from 23 ft,69,78
332,3,2:39.0,Defensive rebound by T. Young,,69,78
333,3,2:31.0,Turnover by Z. LaVine (bad pass; steal by A. Schofield),,69,78
334,3,2:17.0,,T. Brown misses 2-pt jump shot from 21 ft,69,78
335,3,2:14.0,Defensive rebound by T. Young,,69,78
336,3,2:00.0,C. White misses 2-pt hook shot from 3 ft,,69,78
337,3,1:57.0,,Defensive rebound by A. Pasečņiks,69,78
338,3,1:42.0,,B. Beal misses 3-pt jump shot from 27 ft,69,78
339,3,1:39.0,Defensive rebound by Z. LaVine,,69,78
340,3,1:32.0,Shooting foul by A. Schofield (drawn by Z. LaVine),,69,78
341,3,1:32.0,Chicago full timeout,,69,78
342,3,1:32.0,D. Gafford enters the game for L. Markkanen,,69,78
343,3,1:32.0,,G. Mathews enters the game for B. Beal,69,78
344,3,1:32.0,Z. LaVine makes free throw 1 of 2,,70,78
345,3,1:32.0,Z. LaVine makes free throw 2 of 2,,71,78
346,3,1:09.0,,T. Brown makes 2-pt jump shot from 11 ft (assist by A. Pasečņiks),71,80
347,3,1:02.0,Turnover by Z. LaVine (bad pass; steal by T. Brown),,71,80
348,3,0:49.0,,Shooting foul by S. Harrison (drawn by G. Mathews),71,80
349,3,0:49.0,,G. Mathews makes free throw 1 of 3,71,81
350,3,0:49.0,,G. Mathews makes free throw 2 of 3,71,82
351,3,0:49.0,,G. Mathews makes free throw 3 of 3,71,83
352,3,0:49.0,R. Arcidiacono enters the game for S. Harrison,,71,83
353,3,0:33.0,Z. LaVine misses 3-pt jump shot from 25 ft,,71,83
354,3,0:27.0,Offensive rebound by T. Young,,71,83
355,3,0:26.0,T. Young makes 2-pt layup from 2 ft,,73,83
356,3,0:05.0,,G. Mathews makes 2-pt jump shot from 15 ft (assist by I. Smith),73,85
357,4,11:46.0,T. Young misses 2-pt jump shot from 4 ft (block by A. Schofield),,73,85
358,4,11:42.0,,Defensive rebound by G. Mathews,73,85
359,4,11:26.0,,I. Smith makes 2-pt layup from 3 ft,73,87
360,4,11:01.0,D. Valentine misses 3-pt jump shot from 27 ft,,73,87
361,4,10:58.0,,Defensive rebound by T. Brown,73,87
362,4,10:45.0,,Turnover by T. Brown (bad pass; steal by D. Valentine),73,87
363,4,10:39.0,D. Valentine makes 2-pt jump shot from 20 ft,,75,87
364,4,10:15.0,,A. Schofield misses 2-pt layup from 1 ft (block by D. Gafford),75,87
365,4,10:15.0,,Offensive rebound by Team,75,87
366,4,10:09.0,,I. Smith misses 2-pt jump shot from 15 ft,75,87
367,4,10:06.0,,Offensive rebound by T. Brown,75,87
368,4,10:05.0,,T. Brown misses 2-pt layup from 4 ft (block by T. Young),75,87
369,4,10:05.0,Defensive rebound by R. Arcidiacono,,75,87
370,4,9:49.0,D. Valentine misses 2-pt jump shot from 18 ft,,75,87
371,4,9:48.0,,Defensive rebound by A. Schofield,75,87
372,4,9:35.0,,A. Pasečņiks makes 2-pt layup from 1 ft (assist by I. Smith),75,89
373,4,9:34.0,Chicago full timeout,,75,89
374,4,9:34.0,W. Carter enters the game for D. Gafford,,75,89
375,4,9:34.0,T. Satoranský enters the game for C. White,,75,89
376,4,9:20.0,T. Young misses 2-pt jump shot from 13 ft,,75,89
377,4,9:17.0,,Defensive rebound by G. Mathews,75,89
378,4,9:03.0,,I. Smith misses 3-pt jump shot from 24 ft,75,89
379,4,9:00.0,Defensive rebound by D. Valentine,,75,89
380,4,8:53.0,D. Valentine misses 3-pt jump shot from 26 ft,,75,89
381,4,8:53.0,,Defensive rebound by T. Brown,75,89
