,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
68,1,5:00.0,A. Crabbe enters the game for J. Collins,,18,10
69,1,5:00.0,A. Len enters the game for K. Huerter,,18,10
70,1,5:00.0,J. Parker enters the game for C. Reddish,,18,10
71,1,5:00.0,,E. Freedom enters the game for M. Smart,18,10
72,1,5:00.0,,B. Wanamaker enters the game for D. Theis,18,10
73,1,4:46.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by T. Young),,21,10
74,1,4:24.0,,Personal foul by D. Bembry (drawn by B. Wanamaker),21,10
75,1,4:18.0,,Personal foul by D. Bembry (drawn by J. Tatum),21,10
76,1,4:06.0,,B. Wanamaker misses 3-pt jump shot from 24 ft,21,10
77,1,4:04.0,,Offensive rebound by Team,21,10
78,1,4:04.0,,Turnover by Team (shot clock),21,10
79,1,3:49.0,J. Parker makes 2-pt layup from 3 ft,,23,10
80,1,3:35.0,,Offensive foul by E. Freedom (drawn by T. Young),23,10
81,1,3:35.0,,Turnover by E. Freedom (offensive foul),23,10
82,1,3:13.0,A. Len misses 3-pt jump shot from 26 ft,,23,10
83,1,3:11.0,,Defensive rebound by G. Hayward,23,10
84,1,3:08.0,,G. Hayward misses 3-pt jump shot from 26 ft,23,10
85,1,3:06.0,Defensive rebound by D. Bembry,,23,10
86,1,2:47.0,J. Parker misses 3-pt jump shot from 28 ft,,23,10
87,1,2:45.0,,Defensive rebound by E. Freedom,23,10
88,1,2:32.0,,J. Tatum misses 2-pt layup from 2 ft,23,10
89,1,2:31.0,,Offensive rebound by E. Freedom,23,10
90,1,2:30.0,,E. Freedom misses 2-pt layup from 3 ft,23,10
91,1,2:29.0,,Offensive rebound by E. Freedom,23,10
92,1,2:28.0,,Shooting foul by J. Parker (drawn by E. Freedom),23,10
93,1,2:28.0,,E. Freedom misses free throw 1 of 2,23,10
94,1,2:28.0,,Offensive rebound by Team,23,10
95,1,2:28.0,B. Goodwin enters the game for T. Young,,23,10
96,1,2:28.0,,J. Brown enters the game for G. Hayward,23,10
97,1,2:28.0,,M. Smart enters the game for R. Langford,23,10
98,1,2:28.0,,G. Williams enters the game for J. Tatum,23,10
99,1,2:28.0,,E. Freedom makes free throw 2 of 2,23,11
100,1,2:28.0,K. Huerter enters the game for D. Bembry,,23,11
101,1,2:06.0,K. Huerter misses 2-pt jump shot from 17 ft,,23,11
102,1,2:04.0,Offensive rebound by A. Len,,23,11
103,1,1:57.0,K. Huerter makes 3-pt jump shot from 33 ft (assist by B. Goodwin),,26,11
104,1,1:33.0,,Shooting foul by A. Len (drawn by G. Williams),26,11
105,1,1:33.0,,G. Williams misses free throw 1 of 2,26,11
106,1,1:33.0,,Offensive rebound by Team,26,11
107,1,1:33.0,,G. Williams misses free throw 2 of 2,26,11
108,1,1:30.0,Defensive rebound by B. Goodwin,,26,11
109,1,1:17.0,A. Crabbe makes 3-pt jump shot from 27 ft (assist by B. Goodwin),,29,11
110,1,0:54.0,,E. Freedom makes 2-pt layup from 1 ft (assist by J. Brown),29,13
111,1,0:54.0,,Shooting foul by J. Parker (drawn by E. Freedom),29,13
112,1,0:54.0,,E. Freedom makes free throw 1 of 1,29,14
113,1,0:36.0,B. Goodwin makes 3-pt jump shot from 30 ft (assist by J. Parker),,32,14
114,1,0:32.0,,M. Smart makes 3-pt jump shot from 25 ft,32,17
115,1,0:14.0,Turnover by B. Goodwin (bad pass; steal by J. Brown),,32,17
116,1,0:13.0,,J. Brown makes 2-pt dunk from 1 ft,32,19
117,1,0:00.0,K. Huerter misses 3-pt jump shot from 51 ft,,32,19
118,1,0:00.0,Offensive rebound by Team,,32,19
119,2,11:41.0,B. Goodwin misses 2-pt layup from 3 ft,,32,19
120,2,11:39.0,,Defensive rebound by M. Smart,32,19
121,2,11:22.0,,M. Smart misses 2-pt jump shot from 11 ft,32,19
122,2,11:19.0,Defensive rebound by B. Goodwin,,32,19
123,2,11:15.0,J. Parker misses 2-pt layup from 5 ft (block by E. Freedom),,32,19
124,2,11:14.0,,Defensive rebound by B. Wanamaker,32,19
125,2,11:12.0,,Shooting foul by C. Reddish (drawn by J. Brown),32,19
126,2,11:12.0,,J. Brown misses free throw 1 of 2,32,19
127,2,11:12.0,,Offensive rebound by Team,32,19
128,2,11:12.0,,J. Brown makes free throw 2 of 2,32,20
129,2,11:01.0,C. Reddish misses 3-pt jump shot from 28 ft,,32,20
130,2,10:58.0,,Defensive rebound by M. Smart,32,20
131,2,10:42.0,,J. Brown makes 2-pt layup from 2 ft,32,22
132,2,10:25.0,Turnover by J. Collins (bad pass; steal by M. Smart),,32,22
133,2,10:24.0,,M. Smart makes 2-pt layup from 1 ft (assist by J. Brown),32,24
134,2,10:24.0,Atlanta full timeout,,32,24
135,2,10:24.0,K. Huerter enters the game for A. Crabbe,,32,24
136,2,10:24.0,D. Hunter enters the game for B. Goodwin,,32,24
137,2,10:24.0,T. Young enters the game for J. Parker,,32,24
138,2,10:09.0,J. Collins misses 2-pt jump shot from 22 ft,,32,24
139,2,10:07.0,,Defensive rebound by M. Smart,32,24
140,2,9:54.0,,Turnover by B. Wanamaker (bad pass; steal by J. Collins),32,24
141,2,9:46.0,J. Collins misses 2-pt layup from 7 ft,,32,24
142,2,9:43.0,Offensive rebound by K. Huerter,,32,24
143,2,9:40.0,Turnover by C. Reddish (bad pass),,32,24
144,2,9:28.0,,Shooting foul by C. Reddish (drawn by J. Brown),32,24
145,2,9:28.0,,J. Brown makes free throw 1 of 2,32,25
146,2,9:28.0,,J. Brown makes free throw 2 of 2,32,26
147,2,9:17.0,T. Young makes 3-pt jump shot from 31 ft,,35,26
148,2,8:57.0,,M. Smart makes 2-pt jump shot from 11 ft,35,28
149,2,8:42.0,T. Young makes 3-pt jump shot from 29 ft,,38,28
150,2,8:27.0,,Shooting foul by C. Reddish (drawn by J. Brown),38,28
151,2,8:27.0,,J. Brown makes free throw 1 of 2,38,29
152,2,8:27.0,D. Bembry enters the game for C. Reddish,,38,29
153,2,8:27.0,,D. Theis enters the game for E. Freedom,38,29
154,2,8:27.0,,J. Brown makes free throw 2 of 2,38,30
155,2,8:09.0,D. Bembry misses 3-pt jump shot from 23 ft,,38,30
156,2,8:05.0,,Defensive rebound by B. Wanamaker,38,30
157,2,8:02.0,,B. Wanamaker makes 2-pt layup from 1 ft,38,32
158,2,7:42.0,Shooting foul by D. Theis (drawn by D. Bembry),,38,32
159,2,7:42.0,D. Bembry makes free throw 1 of 2,,39,32
160,2,7:42.0,D. Bembry misses free throw 2 of 2,,39,32
161,2,7:40.0,,Defensive rebound by D. Theis,39,32
162,2,7:33.0,,J. Brown misses 3-pt jump shot from 26 ft,39,32
163,2,7:31.0,Defensive rebound by J. Collins,,39,32
164,2,7:25.0,T. Young misses 3-pt jump shot from 29 ft,,39,32
165,2,7:23.0,,Defensive rebound by D. Theis,39,32
166,2,7:11.0,,G. Williams makes 3-pt jump shot from 23 ft (assist by M. Smart),39,35
167,2,6:59.0,T. Young makes 2-pt jump shot from 19 ft,,41,35
168,2,6:59.0,Shooting foul by M. Smart (drawn by T. Young),,41,35
169,2,6:59.0,,G. Hayward enters the game for J. Brown,41,35
170,2,6:59.0,,J. Tatum enters the game for M. Smart,41,35
171,2,6:59.0,T. Young makes free throw 1 of 1,,42,35
172,2,6:48.0,,D. Theis misses 3-pt jump shot from 24 ft,42,35
173,2,6:46.0,Defensive rebound by K. Huerter,,42,35
174,2,6:30.0,K. Huerter misses 2-pt jump shot from 21 ft,,42,35
175,2,6:28.0,,Defensive rebound by G. Hayward,42,35
176,2,6:24.0,,Personal foul by D. Bembry (drawn by J. Tatum),42,35
177,2,6:24.0,A. Crabbe enters the game for D. Bembry,,42,35
178,2,6:24.0,,T. Waters enters the game for B. Wanamaker,42,35
179,2,6:16.0,,G. Hayward misses 2-pt jump shot from 13 ft (block by K. Huerter),42,35
180,2,6:12.0,,Offensive rebound by G. Hayward,42,35
181,2,6:08.0,,D. Theis misses 3-pt jump shot from 26 ft,42,35
182,2,6:05.0,,Offensive rebound by Team,42,35
183,2,6:01.0,,J. Tatum makes 2-pt dunk from 1 ft (assist by G. Williams),42,37
184,2,5:43.0,T. Young makes 2-pt layup from 3 ft,,44,37
185,2,5:32.0,,Shooting foul by J. Collins (drawn by J. Tatum),44,37
186,2,5:32.0,,J. Tatum makes free throw 1 of 2,44,38
187,2,5:32.0,,J. Tatum misses free throw 2 of 2,44,38
188,2,5:30.0,,Offensive rebound by D. Theis,44,38
189,2,5:27.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by G. Williams),44,41
190,2,5:14.0,D. Hunter misses 2-pt jump shot from 20 ft,,44,41
191,2,5:10.0,,Defensive rebound by G. Williams,44,41
192,2,5:08.0,,Shooting foul by D. Hunter (drawn by J. Tatum),44,41
193,2,5:08.0,,J. Tatum makes free throw 1 of 2,44,42
194,2,5:08.0,J. Parker enters the game for D. Hunter,,44,42
195,2,5:08.0,,J. Tatum makes free throw 2 of 2,44,43
196,2,4:56.0,J. Parker misses 3-pt jump shot from 25 ft,,44,43
197,2,4:54.0,,Defensive rebound by G. Hayward,44,43
198,2,4:48.0,,G. Hayward misses 2-pt jump shot from 15 ft,44,43
199,2,4:44.0,,Offensive rebound by D. Theis,44,43
200,2,4:43.0,,Turnover by D. Theis (bad pass; steal by J. Parker),44,43
201,2,4:37.0,K. Huerter makes 3-pt jump shot from 27 ft (assist by T. Young),,47,43
202,2,4:16.0,,T. Waters misses 2-pt jump shot from 4 ft,47,43
203,2,4:14.0,,Offensive rebound by D. Theis,47,43
204,2,4:13.0,,D. Theis makes 2-pt layup from 1 ft,47,45
205,2,4:10.0,Atlanta full timeout,,47,45
206,2,4:10.0,B. Goodwin enters the game for T. Young,,47,45
207,2,4:10.0,,J. Brown enters the game for G. Williams,47,45
208,2,3:59.0,Turnover by J. Collins (lost ball; steal by D. Theis),,47,45
209,2,3:55.0,,Turnover by J. Brown (bad pass; steal by B. Goodwin),47,45
210,2,3:47.0,Turnover by J. Collins (lost ball; steal by T. Waters),,47,45
211,2,3:42.0,,J. Tatum misses 2-pt layup from 1 ft,47,45
212,2,3:40.0,Defensive rebound by K. Huerter,,47,45
213,2,3:33.0,A. Crabbe misses 3-pt jump shot from 25 ft,,47,45
214,2,3:31.0,,Defensive rebound by T. Waters,47,45
215,2,3:14.0,,T. Waters misses 3-pt jump shot from 26 ft,47,45
216,2,3:12.0,Defensive rebound by K. Huerter,,47,45
217,2,2:52.0,J. Collins makes 3-pt jump shot from 29 ft (assist by K. Huerter),,50,45
218,2,2:36.0,,G. Hayward makes 2-pt jump shot from 17 ft (assist by T. Waters),50,47
219,2,2:20.0,Personal foul by J. Tatum (drawn by K. Huerter),,50,47
220,2,2:20.0,,M. Smart enters the game for T. Waters,50,47
221,2,2:14.0,K. Huerter misses 3-pt jump shot from 34 ft,,50,47
222,2,2:10.0,,Defensive rebound by J. Brown,50,47
223,2,1:59.0,,J. Brown makes 2-pt hook shot from 9 ft,50,49
224,2,1:44.0,A. Crabbe misses 2-pt jump shot from 8 ft,,50,49
225,2,1:40.0,,Defensive rebound by J. Brown,50,49
226,2,1:37.0,,Turnover by J. Brown (lost ball; steal by B. Goodwin),50,49
227,2,1:31.0,J. Collins makes 2-pt dunk from 4 ft (assist by B. Goodwin),,52,49
228,2,1:14.0,,Personal foul by B. Goodwin (drawn by J. Tatum),52,49
229,2,1:14.0,,J. Tatum makes free throw 1 of 2,52,50
230,2,1:14.0,T. Young enters the game for J. Parker,,52,50
231,2,1:14.0,,J. Tatum makes free throw 2 of 2,52,51
232,2,0:55.0,K. Huerter misses 3-pt jump shot from 27 ft,,52,51
233,2,0:53.0,,Defensive rebound by J. Tatum,52,51
234,2,0:38.0,,J. Tatum misses 2-pt layup from 2 ft,52,51
235,2,0:35.0,Defensive rebound by A. Crabbe,,52,51
236,2,0:33.0,B. Goodwin makes 2-pt layup from 2 ft,,54,51
237,2,0:33.0,Shooting foul by D. Theis (drawn by B. Goodwin),,54,51
238,2,0:33.0,B. Goodwin makes free throw 1 of 1,,55,51
239,2,0:13.0,,G. Hayward makes 2-pt jump shot from 8 ft (assist by M. Smart),55,53
240,2,0:05.0,T. Young misses 2-pt layup from 15 ft (block by M. Smart),,55,53
241,2,0:03.0,,Defensive rebound by M. Smart,55,53
242,2,0:01.0,,M. Smart misses 3-pt jump shot from 76 ft,55,53
243,2,0:00.0,,Offensive rebound by Team,55,53
244,3,11:46.0,Turnover by T. Young (bad pass; steal by G. Hayward),,55,53
245,3,11:42.0,,G. Hayward makes 2-pt dunk from 2 ft,55,55
246,3,11:28.0,C. Reddish misses 2-pt jump shot from 19 ft,,55,55
247,3,11:26.0,,Defensive rebound by J. Tatum,55,55
248,3,11:15.0,,J. Tatum misses 2-pt layup from 2 ft (block by C. Reddish),55,55
249,3,11:14.0,,Offensive rebound by Team,55,55
250,3,11:11.0,,D. Theis makes 2-pt jump shot from 19 ft (assist by G. Hayward),55,57
251,3,10:55.0,K. Huerter makes 2-pt jump shot from 15 ft,,57,57
252,3,10:32.0,,J. Tatum misses 3-pt jump shot from 27 ft,57,57
253,3,10:29.0,Defensive rebound by C. Reddish,,57,57
254,3,10:17.0,T. Young misses 3-pt jump shot from 26 ft,,57,57
255,3,10:14.0,Offensive rebound by J. Collins,,57,57
256,3,10:04.0,Turnover by T. Young (bad pass; steal by J. Brown),,57,57
257,3,10:00.0,,J. Brown makes 2-pt layup from 2 ft,57,59
258,3,10:00.0,Atlanta full timeout,,57,59
259,3,9:39.0,J. Collins makes 2-pt dunk from 2 ft (assist by K. Huerter),,59,59
260,3,9:19.0,,D. Theis makes 2-pt layup from 2 ft (assist by M. Smart),59,61
261,3,9:03.0,T. Young makes 2-pt jump shot from 8 ft (assist by K. Huerter),,61,61
262,3,9:03.0,Shooting foul by D. Theis (drawn by T. Young),,61,61
263,3,9:03.0,,E. Freedom enters the game for D. Theis,61,61
264,3,9:03.0,T. Young makes free throw 1 of 1,,62,61
265,3,8:54.0,,Shooting foul by J. Collins (drawn by J. Tatum),62,61
266,3,8:54.0,,J. Tatum makes free throw 1 of 2,62,62
267,3,8:54.0,A. Len enters the game for J. Collins,,62,62
268,3,8:54.0,,J. Tatum makes free throw 2 of 2,62,63
269,3,8:38.0,C. Reddish misses 3-pt jump shot from 25 ft,,62,63
270,3,8:35.0,,Defensive rebound by G. Hayward,62,63
271,3,8:32.0,,Turnover by J. Brown (out of bounds lost ball),62,63
272,3,8:20.0,K. Huerter misses 2-pt jump shot from 14 ft,,62,63
273,3,8:18.0,,Defensive rebound by J. Tatum,62,63
274,3,8:10.0,,J. Brown makes 2-pt layup from 3 ft,62,65
275,3,7:49.0,A. Len misses 2-pt jump shot from 15 ft,,62,65
276,3,7:47.0,,Defensive rebound by E. Freedom,62,65
277,3,7:42.0,,Personal foul by D. Hunter (drawn by G. Hayward),62,65
278,3,7:42.0,Atlanta full timeout,,62,65
279,3,7:42.0,Instant Replay (Challenge: Ruling Stands),,62,65
280,3,7:42.0,A. Crabbe enters the game for D. Hunter,,62,65
281,3,7:25.0,,E. Freedom makes 2-pt layup from 1 ft,62,67
282,3,7:06.0,C. Reddish misses 3-pt jump shot from 23 ft,,62,67
283,3,7:04.0,,Defensive rebound by J. Brown,62,67
284,3,6:52.0,,E. Freedom misses 2-pt layup from 2 ft,62,67
285,3,6:50.0,Defensive rebound by A. Len,,62,67
286,3,6:43.0,Personal foul by M. Smart (drawn by T. Young),,62,67
287,3,6:43.0,D. Bembry enters the game for C. Reddish,,62,67
288,3,6:38.0,T. Young misses 2-pt layup from 9 ft (block by M. Smart),,62,67
289,3,6:36.0,Offensive rebound by Team,,62,67
290,3,6:30.0,T. Young makes 3-pt jump shot from 25 ft (assist by A. Len),,65,67
291,3,6:16.0,,G. Hayward makes 2-pt jump shot from 21 ft (assist by M. Smart),65,69
292,3,5:59.0,A. Len misses 3-pt jump shot from 27 ft,,65,69
293,3,5:57.0,,Defensive rebound by J. Tatum,65,69
294,3,5:48.0,,G. Hayward makes 2-pt jump shot from 20 ft (assist by J. Tatum),65,71
295,3,5:36.0,A. Crabbe misses 2-pt jump shot from 15 ft,,65,71
296,3,5:33.0,,Defensive rebound by J. Brown,65,71
297,3,5:26.0,,G. Hayward misses 2-pt layup from 16 ft,65,71
298,3,5:23.0,Defensive rebound by A. Len,,65,71
299,3,5:20.0,K. Huerter misses 3-pt jump shot from 27 ft,,65,71
300,3,5:18.0,,Defensive rebound by M. Smart,65,71
301,3,5:13.0,,G. Hayward misses 2-pt layup from 4 ft,65,71
302,3,5:11.0,Defensive rebound by A. Len,,65,71
303,3,5:01.0,A. Len makes 2-pt layup from 1 ft (assist by A. Crabbe),,67,71
304,3,4:49.0,,Personal foul by T. Young (drawn by M. Smart),67,71
305,3,4:49.0,B. Goodwin enters the game for K. Huerter,,67,71
306,3,4:49.0,,B. Wanamaker enters the game for G. Hayward,67,71
307,3,4:49.0,,G. Williams enters the game for M. Smart,67,71
308,3,4:42.0,,J. Tatum misses 2-pt layup from 11 ft,67,71
309,3,4:38.0,,Offensive rebound by E. Freedom,67,71
310,3,4:38.0,,E. Freedom makes 2-pt layup at rim,67,73
311,3,4:30.0,A. Len misses 2-pt layup from 2 ft (block by E. Freedom),,67,73
312,3,4:29.0,Offensive rebound by Team,,67,73
313,3,4:29.0,J. Parker enters the game for B. Goodwin,,67,73
314,3,4:23.0,T. Young misses 3-pt jump shot from 25 ft,,67,73
315,3,4:21.0,,Defensive rebound by E. Freedom,67,73
316,3,4:11.0,,E. Freedom misses 3-pt jump shot from 27 ft,67,73
317,3,4:09.0,Defensive rebound by A. Len,,67,73
318,3,4:00.0,T. Young makes 3-pt jump shot from 26 ft (assist by A. Len),,70,73
319,3,3:41.0,,J. Brown misses 2-pt layup from 6 ft,70,73
320,3,3:38.0,,Offensive rebound by E. Freedom,70,73
321,3,3:38.0,,E. Freedom misses 2-pt layup at rim,70,73
322,3,3:38.0,Defensive rebound by T. Young,,70,73
323,3,3:33.0,A. Crabbe misses 3-pt jump shot from 23 ft,,70,73
324,3,3:32.0,Offensive rebound by Team,,70,73
325,3,3:32.0,,Loose ball foul by B. Wanamaker (drawn by D. Bembry),70,73
326,3,3:18.0,D. Bembry misses 2-pt jump shot from 20 ft,,70,73
327,3,3:16.0,Offensive rebound by J. Parker,,70,73
328,3,3:12.0,T. Young makes 3-pt jump shot from 27 ft (assist by A. Crabbe),,73,73
329,3,3:11.0,,Boston full timeout,73,73
330,3,2:52.0,,G. Williams makes 2-pt layup from 3 ft (assist by E. Freedom),73,75
331,3,2:37.0,D. Bembry makes 2-pt layup from 2 ft (assist by J. Parker),,75,75
332,3,2:24.0,,Personal foul by A. Crabbe (drawn by J. Tatum),75,75
333,3,2:24.0,,G. Hayward enters the game for J. Brown,75,75
334,3,2:24.0,,M. Smart enters the game for J. Tatum,75,75
335,3,2:15.0,,G. Williams misses 3-pt jump shot from 22 ft,75,75
336,3,2:13.0,Defensive rebound by T. Young,,75,75
337,3,2:04.0,T. Young misses 3-pt jump shot from 26 ft,,75,75
338,3,2:02.0,,Defensive rebound by E. Freedom,75,75
339,3,1:54.0,,E. Freedom makes 2-pt dunk from 3 ft (assist by M. Smart),75,77
340,3,1:54.0,Technical foul by E. Freedom,,75,77
341,3,1:54.0,T. Young misses technical free throw,,75,77
342,3,1:54.0,Offensive rebound by Team,,75,77
343,3,1:54.0,B. Goodwin enters the game for T. Young,,75,77
344,3,1:38.0,D. Bembry misses 2-pt layup from 1 ft,,75,77
345,3,1:36.0,Offensive rebound by J. Parker,,75,77
346,3,1:36.0,J. Parker makes 2-pt dunk from 1 ft,,77,77
347,3,1:07.0,,B. Wanamaker misses 3-pt jump shot from 28 ft,77,77
348,3,1:04.0,,Offensive rebound by E. Freedom,77,77
349,3,1:04.0,,E. Freedom misses 2-pt layup at rim,77,77
350,3,1:04.0,Defensive rebound by B. Goodwin,,77,77
351,3,0:46.0,B. Goodwin misses 3-pt jump shot from 24 ft,,77,77
352,3,0:44.0,,Defensive rebound by G. Williams,77,77
353,3,0:35.0,,E. Freedom makes 2-pt dunk from 3 ft (assist by M. Smart),77,79
354,3,0:14.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by J. Parker),,80,79
355,3,0:01.0,,G. Hayward makes 3-pt jump shot from 27 ft (assist by M. Smart),80,82
356,3,0:00.0,J. Parker misses 3-pt jump shot from 55 ft,,80,82
357,3,0:00.0,Offensive rebound by Team,,80,82
358,4,11:48.0,,G. Williams misses 3-pt jump shot from 23 ft,80,82
359,4,11:46.0,Defensive rebound by B. Goodwin,,80,82
360,4,11:33.0,B. Goodwin makes 2-pt jump shot from 14 ft,,82,82
361,4,11:14.0,,M. Smart misses 3-pt jump shot from 28 ft,82,82
362,4,11:12.0,Defensive rebound by B. Fernando,,82,82
363,4,11:00.0,B. Goodwin misses 2-pt layup from 2 ft (block by B. Wanamaker),,82,82
364,4,10:59.0,,Defensive rebound by Team,82,82
365,4,10:44.0,,Shooting foul by B. Goodwin (drawn by M. Smart),82,82
366,4,10:44.0,,M. Smart makes free throw 1 of 2,82,83
367,4,10:44.0,,J. Tatum enters the game for G. Williams,82,83
368,4,10:44.0,,M. Smart makes free throw 2 of 2,82,84
369,4,10:27.0,Turnover by D. Hunter (bad pass; steal by M. Smart),,82,84
370,4,10:25.0,,Shooting foul by A. Crabbe (drawn by J. Tatum),82,84
371,4,10:25.0,,J. Tatum makes free throw 1 of 2,82,85
372,4,10:25.0,,J. Tatum makes free throw 2 of 2,82,86
373,4,10:09.0,K. Huerter misses 2-pt layup from 3 ft,,82,86
374,4,10:07.0,,Defensive rebound by J. Tatum,82,86
375,4,9:58.0,,D. Theis misses 2-pt jump shot from 16 ft,82,86
376,4,9:57.0,Defensive rebound by Team,,82,86
377,4,9:57.0,,Loose ball foul by B. Wanamaker (drawn by B. Goodwin),82,86
378,4,9:57.0,T. Young enters the game for B. Goodwin,,82,86
379,4,9:36.0,Turnover by T. Young (bad pass),,82,86
380,4,9:22.0,,D. Theis makes 2-pt dunk from 2 ft (assist by J. Tatum),82,88
381,4,9:08.0,K. Huerter makes 2-pt jump shot from 5 ft,,84,88
382,4,8:54.0,,B. Wanamaker makes 2-pt layup from 2 ft,84,90
383,4,8:38.0,Turnover by K. Huerter (bad pass; steal by B. Wanamaker),,84,90
384,4,8:34.0,,B. Wanamaker makes 2-pt layup from 3 ft,84,92
385,4,8:34.0,Atlanta full timeout,,84,92
386,4,8:34.0,A. Len enters the game for A. Crabbe,,84,92
387,4,8:34.0,C. Reddish enters the game for B. Fernando,,84,92
388,4,8:34.0,,J. Brown enters the game for G. Hayward,84,92
389,4,8:24.0,K. Huerter makes 3-pt jump shot from 25 ft (assist by T. Young),,87,92
