,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
357,4,10:26.0,,M. Thomas makes 3-pt jump shot from 26 ft (assist by K. Lowry),57,92
358,4,10:13.0,D. McDermott misses 3-pt jump shot from 27 ft,,57,92
359,4,10:10.0,,Defensive rebound by C. Boucher,57,92
360,4,10:04.0,,C. Boucher makes 3-pt jump shot from 27 ft (assist by R. Hollis-Jefferson),57,95
361,4,9:45.0,J. Holiday makes 3-pt jump shot from 27 ft (assist by A. Holiday),,60,95
362,4,9:30.0,,T. Davis makes 3-pt jump shot from 27 ft (assist by K. Lowry),60,98
363,4,9:29.0,Indiana full timeout,,60,98
364,4,9:29.0,G. Bitadze enters the game for J. Sampson,,60,98
365,4,9:29.0,,S. Johnson enters the game for K. Lowry,60,98
366,4,9:11.0,G. Bitadze misses 3-pt jump shot from 27 ft,,60,98
367,4,9:08.0,,Defensive rebound by S. Johnson,60,98
368,4,9:03.0,,M. Thomas misses 3-pt jump shot from 24 ft,60,98
369,4,9:01.0,Defensive rebound by D. Sabonis,,60,98
370,4,8:56.0,D. McDermott misses 3-pt jump shot from 23 ft,,60,98
371,4,8:52.0,Offensive rebound by A. Holiday,,60,98
372,4,8:49.0,J. Holiday misses 2-pt jump shot from 18 ft,,60,98
373,4,8:48.0,Offensive rebound by Team,,60,98
374,4,8:48.0,,Loose ball foul by S. Johnson (drawn by D. Sabonis),60,98
375,4,8:40.0,D. McDermott misses 3-pt jump shot from 26 ft,,60,98
376,4,8:37.0,,Defensive rebound by T. Davis,60,98
377,4,8:34.0,,Personal foul by A. Holiday (drawn by C. Boucher),60,98
378,4,8:19.0,,R. Hollis-Jefferson makes 2-pt layup from 4 ft,60,100
379,4,8:08.0,D. Sabonis misses 2-pt layup from 1 ft,,60,100
380,4,8:03.0,Offensive rebound by D. Sabonis,,60,100
381,4,8:03.0,D. Sabonis misses 2-pt layup from 1 ft (block by C. Boucher),,60,100
382,4,8:01.0,,Defensive rebound by S. Johnson,60,100
383,4,7:59.0,,C. Boucher misses 3-pt jump shot from 28 ft,60,100
384,4,7:56.0,Defensive rebound by D. Sabonis,,60,100
385,4,7:51.0,D. Sabonis makes 2-pt layup from 1 ft (assist by A. Holiday),,62,100
386,4,7:51.0,Shooting foul by C. Boucher (drawn by D. Sabonis),,62,100
387,4,7:51.0,D. Sabonis makes free throw 1 of 1,,63,100
388,4,7:39.0,,M. Thomas misses 3-pt jump shot from 28 ft,63,100
389,4,7:37.0,Defensive rebound by D. Sabonis,,63,100
390,4,7:30.0,D. Sabonis makes 2-pt layup from 1 ft (assist by A. Holiday),,65,100
391,4,7:16.0,,T. Davis misses 3-pt jump shot from 26 ft,65,100
392,4,7:13.0,,Offensive rebound by C. Boucher,65,100
393,4,7:13.0,,C. Boucher misses 2-pt layup at rim,65,100
394,4,7:12.0,Defensive rebound by D. Sabonis,,65,100
395,4,7:01.0,D. Sabonis misses 2-pt layup from 2 ft (block by C. Boucher),,65,100
396,4,6:58.0,,Defensive rebound by S. Johnson,65,100
397,4,6:58.0,,Shooting foul by A. Holiday (drawn by S. Johnson),65,100
398,4,6:58.0,,S. Johnson makes free throw 1 of 2,65,101
399,4,6:58.0,,S. Johnson makes free throw 2 of 2,65,102
400,4,6:42.0,D. McDermott makes 2-pt hook shot from 6 ft (assist by G. Bitadze),,67,102
401,4,6:32.0,,Turnover by M. Thomas (bad pass; steal by G. Bitadze),67,102
402,4,6:27.0,Shooting foul by S. Johnson (drawn by A. Holiday),,67,102
403,4,6:27.0,A. Holiday makes free throw 1 of 2,,68,102
404,4,6:27.0,A. Holiday makes free throw 2 of 2,,69,102
405,4,6:05.0,,T. Davis makes 2-pt layup from 1 ft,69,104
406,4,5:52.0,D. Sabonis misses 2-pt hook shot from 5 ft (block by C. Boucher),,69,104
407,4,5:49.0,,Defensive rebound by S. Johnson,69,104
408,4,5:29.0,,R. Hollis-Jefferson makes 2-pt jump shot from 14 ft,69,106
409,4,5:29.0,Indiana full timeout,,69,106
410,4,5:29.0,T. Leaf enters the game for D. Sabonis,,69,106
411,4,5:29.0,,O. Brissett enters the game for T. Davis,69,106
412,4,5:29.0,,M. Miller enters the game for R. Hollis-Jefferson,69,106
413,4,5:16.0,G. Bitadze makes 2-pt dunk at rim (assist by A. Holiday),,71,106
414,4,5:03.0,,M. Miller makes 3-pt jump shot from 24 ft (assist by O. Brissett),71,109
415,4,4:52.0,J. Holiday misses 3-pt jump shot from 25 ft,,71,109
416,4,4:46.0,,Defensive rebound by C. Boucher,71,109
417,4,4:37.0,,M. Thomas makes 2-pt jump shot from 22 ft,71,111
418,4,4:24.0,Turnover by A. Holiday (bad pass),,71,111
419,4,4:24.0,A. Johnson enters the game for J. Holiday,,71,111
420,4,4:14.0,,M. Thomas makes 3-pt jump shot from 30 ft (assist by C. Boucher),71,114
421,4,3:57.0,T. Leaf misses 2-pt hook shot from 7 ft,,71,114
422,4,3:55.0,,Defensive rebound by C. Boucher,71,114
423,4,3:48.0,,M. Miller misses 3-pt jump shot from 25 ft,71,114
424,4,3:44.0,Defensive rebound by G. Bitadze,,71,114
425,4,3:36.0,Personal foul by M. Miller (drawn by T. Leaf),,71,114
426,4,3:36.0,T. Leaf misses free throw 1 of 2,,71,114
427,4,3:36.0,Offensive rebound by Team,,71,114
428,4,3:36.0,,P. Watson enters the game for C. Boucher,71,114
429,4,3:36.0,T. Leaf makes free throw 2 of 2,,72,114
430,4,3:24.0,,S. Johnson misses 2-pt jump shot from 2 ft (block by G. Bitadze),72,114
431,4,3:24.0,,Offensive rebound by Team,72,114
432,4,3:17.0,,S. Johnson misses 3-pt jump shot from 28 ft,72,114
433,4,3:13.0,Defensive rebound by A. Johnson,,72,114
434,4,2:55.0,A. Johnson misses 2-pt layup from 3 ft (block by P. Watson),,72,114
435,4,2:53.0,,Defensive rebound by O. Brissett,72,114
436,4,2:49.0,,M. Thomas makes 3-pt jump shot from 24 ft (assist by O. Brissett),72,117
437,4,2:31.0,A. Holiday makes 2-pt layup from 2 ft (assist by D. McDermott),,74,117
438,4,2:19.0,,O. Brissett misses 2-pt layup from 5 ft (block by G. Bitadze),74,117
439,4,2:19.0,,Offensive rebound by Team,74,117
440,4,2:17.0,,M. Thomas makes 3-pt jump shot from 25 ft (assist by S. Johnson),74,120
441,4,2:06.0,A. Holiday makes 2-pt dunk from 2 ft,,76,120
442,4,1:57.0,,Shooting foul by T. Leaf (drawn by O. Brissett),76,120
443,4,1:57.0,,O. Brissett makes free throw 1 of 2,76,121
444,4,1:57.0,,O. Brissett makes free throw 2 of 2,76,122
445,4,1:39.0,G. Bitadze misses 2-pt hook shot from 11 ft,,76,122
446,4,1:37.0,,Defensive rebound by P. Watson,76,122
447,4,1:28.0,,P. Watson misses 3-pt jump shot from 28 ft,76,122
448,4,1:25.0,Defensive rebound by T. Leaf,,76,122
449,4,1:18.0,A. Holiday misses 2-pt layup from 2 ft,,76,122
450,4,1:15.0,Offensive rebound by A. Johnson,,76,122
451,4,1:14.0,Turnover by A. Johnson (lost ball; steal by S. Johnson),,76,122
452,4,1:10.0,,O. Brissett makes 2-pt dunk from 1 ft (assist by P. Watson),76,124
453,4,0:53.0,A. Holiday makes 2-pt hook shot from 3 ft,,78,124
454,4,0:43.0,,M. Thomas makes 3-pt jump shot from 27 ft (assist by S. Johnson),78,127
455,4,0:38.0,G. Bitadze makes 2-pt layup from 1 ft (assist by A. Holiday),,80,127
456,4,0:25.0,,Turnover by M. Thomas (bad pass; steal by T. Leaf),80,127
457,4,0:19.0,Shooting foul by M. Thomas (drawn by A. Holiday),,80,127
458,4,0:19.0,A. Holiday misses free throw 1 of 2,,80,127
459,4,0:19.0,Offensive rebound by Team,,80,127
460,4,0:19.0,A. Holiday makes free throw 2 of 2,,81,127
