,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
152,2,7:12.0,,D. Russell enters the game for E. Paschall,43,38
153,2,6:49.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. O'Neale),,45,38
154,2,6:26.0,,D. Lee misses 3-pt jump shot from 27 ft,45,38
155,2,6:24.0,Defensive rebound by R. Gobert,,45,38
156,2,6:14.0,M. Conley misses 2-pt layup from 4 ft,,45,38
157,2,6:13.0,,Defensive rebound by M. Chriss,45,38
158,2,6:04.0,,D. Green misses 3-pt jump shot from 26 ft,45,38
159,2,6:02.0,Defensive rebound by R. O'Neale,,45,38
160,2,5:56.0,B. Bogdanović misses 2-pt jump shot from 7 ft,,45,38
161,2,5:55.0,,Defensive rebound by D. Russell,45,38
162,2,5:47.0,,M. Chriss makes 2-pt layup from 3 ft (assist by D. Green),45,40
163,2,5:33.0,M. Conley makes 3-pt jump shot from 26 ft,,48,40
164,2,5:13.0,,D. Russell misses 2-pt jump shot from 11 ft,48,40
165,2,5:12.0,Defensive rebound by R. Gobert,,48,40
166,2,5:06.0,J. Green misses 3-pt jump shot from 28 ft,,48,40
167,2,5:04.0,Offensive rebound by M. Conley,,48,40
168,2,5:00.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,48,40
169,2,4:58.0,,Defensive rebound by J. Poole,48,40
170,2,4:51.0,,Golden State full timeout,48,40
171,2,4:51.0,D. Mitchell enters the game for J. Green,,48,40
172,2,4:51.0,,W. Cauley-Stein enters the game for D. Green,48,40
173,2,4:41.0,,Turnover by D. Russell (bad pass),48,40
174,2,4:23.0,M. Conley makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,51,40
175,2,4:12.0,,Personal foul by D. Mitchell (drawn by D. Lee),51,40
176,2,4:12.0,,A. Burks enters the game for M. Chriss,51,40
177,2,4:12.0,,G. Robinson enters the game for J. Poole,51,40
178,2,4:08.0,,D. Lee makes 2-pt layup from 4 ft (assist by D. Russell),51,42
179,2,3:54.0,Shooting foul by W. Cauley-Stein (drawn by R. O'Neale),,51,42
180,2,3:54.0,,Golden State full timeout,51,42
181,2,3:54.0,,Instant Replay (Challenge: Ruling Stands),51,42
182,2,3:54.0,R. O'Neale makes free throw 1 of 2,,52,42
183,2,3:54.0,R. O'Neale makes free throw 2 of 2,,53,42
184,2,3:40.0,,G. Robinson makes 2-pt jump shot from 15 ft (assist by A. Burks),53,44
185,2,3:26.0,D. Mitchell makes 3-pt jump shot from 30 ft,,56,44
186,2,3:10.0,,D. Russell misses 2-pt jump shot from 12 ft,56,44
187,2,3:09.0,Defensive rebound by R. O'Neale,,56,44
188,2,3:06.0,Shooting foul by A. Burks (drawn by B. Bogdanović),,56,44
189,2,3:06.0,B. Bogdanović makes free throw 1 of 2,,57,44
190,2,3:06.0,J. Ingles enters the game for R. O'Neale,,57,44
191,2,3:06.0,,D. Green enters the game for D. Lee,57,44
192,2,3:06.0,B. Bogdanović makes free throw 2 of 2,,58,44
193,2,2:56.0,,D. Russell makes 2-pt jump shot from 12 ft,58,46
194,2,2:37.0,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),,60,46
195,2,2:27.0,,D. Green makes 2-pt jump shot from 7 ft (assist by W. Cauley-Stein),60,48
196,2,2:17.0,Personal foul by A. Burks (drawn by M. Conley),,60,48
197,2,2:17.0,,J. Poole enters the game for A. Burks,60,48
198,2,2:08.0,B. Bogdanović misses 2-pt layup from 4 ft,,60,48
199,2,2:07.0,,Defensive rebound by D. Green,60,48
200,2,2:03.0,,G. Robinson makes 2-pt jump shot from 20 ft (assist by D. Russell),60,50
201,2,1:47.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by J. Ingles),,63,50
202,2,1:30.0,,D. Russell makes 2-pt jump shot from 18 ft,63,52
203,2,1:16.0,D. Mitchell makes 3-pt jump shot from 29 ft (assist by R. Gobert),,66,52
204,2,0:58.0,,W. Cauley-Stein misses 2-pt layup from 3 ft (block by R. Gobert),66,52
205,2,0:56.0,Defensive rebound by B. Bogdanović,,66,52
206,2,0:43.0,M. Conley makes 3-pt jump shot from 27 ft (assist by D. Mitchell),,69,52
207,2,0:26.0,,G. Robinson makes 2-pt jump shot from 17 ft (assist by J. Poole),69,54
208,2,0:06.0,B. Bogdanović misses 2-pt jump shot from 22 ft,,69,54
209,2,0:03.0,,Defensive rebound by D. Green,69,54
210,2,0:00.0,,D. Green misses 3-pt jump shot from 36 ft,69,54
211,2,0:00.0,,Offensive rebound by Team,69,54
212,3,11:45.0,,J. Poole makes 3-pt jump shot from 28 ft (assist by D. Green),69,57
213,3,11:25.0,D. Mitchell misses 3-pt jump shot from 28 ft,,69,57
214,3,11:23.0,,Defensive rebound by D. Russell,69,57
215,3,11:13.0,,J. Poole makes 2-pt jump shot from 20 ft,69,59
216,3,10:55.0,Turnover by B. Bogdanović (lost ball; steal by D. Russell),,69,59
217,3,10:50.0,,G. Robinson misses 3-pt jump shot from 24 ft,69,59
218,3,10:48.0,Defensive rebound by R. Gobert,,69,59
219,3,10:47.0,R. Gobert makes 2-pt dunk from 1 ft (assist by M. Conley),,71,59
220,3,10:38.0,,Personal foul by R. O'Neale (drawn by D. Russell),71,59
221,3,10:30.0,,Shooting foul by R. Gobert (drawn by W. Cauley-Stein),71,59
222,3,10:30.0,,W. Cauley-Stein misses free throw 1 of 2,71,59
223,3,10:30.0,,Offensive rebound by Team,71,59
224,3,10:30.0,,W. Cauley-Stein misses free throw 2 of 2,71,59
225,3,10:28.0,Defensive rebound by R. Gobert,,71,59
226,3,10:16.0,Shooting foul by D. Green (drawn by R. Gobert),,71,59
227,3,10:16.0,R. Gobert misses free throw 1 of 2,,71,59
228,3,10:16.0,Offensive rebound by Team,,71,59
229,3,10:16.0,R. Gobert misses free throw 2 of 2,,71,59
230,3,10:15.0,,Defensive rebound by D. Green,71,59
231,3,9:58.0,,J. Poole misses 2-pt jump shot from 12 ft,71,59
232,3,9:56.0,Defensive rebound by R. Gobert,,71,59
233,3,9:51.0,D. Mitchell misses 3-pt jump shot from 26 ft,,71,59
234,3,9:49.0,,Defensive rebound by J. Poole,71,59
235,3,9:33.0,,D. Russell misses 2-pt jump shot from 19 ft,71,59
236,3,9:31.0,Defensive rebound by D. Mitchell,,71,59
237,3,9:16.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by M. Conley),,74,59
238,3,8:44.0,,D. Russell makes 2-pt jump shot from 19 ft (assist by D. Green),74,61
239,3,8:29.0,D. Mitchell makes 2-pt dunk from 1 ft (assist by M. Conley),,76,61
240,3,8:14.0,,D. Russell misses 2-pt jump shot from 9 ft,76,61
241,3,8:13.0,Defensive rebound by D. Mitchell,,76,61
242,3,7:52.0,R. Gobert makes 2-pt dunk at rim (assist by M. Conley),,78,61
243,3,7:52.0,,Golden State full timeout,78,61
244,3,7:41.0,,J. Poole misses 3-pt jump shot from 27 ft,78,61
245,3,7:39.0,,Offensive rebound by G. Robinson,78,61
246,3,7:30.0,,D. Russell makes 2-pt jump shot from 11 ft,78,63
247,3,7:05.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,81,63
248,3,6:54.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by D. Green),81,66
249,3,6:34.0,M. Conley makes 3-pt jump shot from 24 ft (assist by R. O'Neale),,84,66
250,3,6:21.0,,D. Green misses 3-pt jump shot from 26 ft,84,66
251,3,6:19.0,Defensive rebound by R. Gobert,,84,66
252,3,6:10.0,R. Gobert misses 2-pt jump shot from 5 ft,,84,66
253,3,6:09.0,,Defensive rebound by D. Green,84,66
254,3,6:03.0,,W. Cauley-Stein misses 2-pt dunk from 2 ft,84,66
255,3,6:01.0,,Offensive rebound by G. Robinson,84,66
256,3,5:52.0,,D. Russell misses 3-pt jump shot from 30 ft,84,66
257,3,5:50.0,Defensive rebound by D. Mitchell,,84,66
258,3,5:46.0,Turnover by D. Mitchell (bad pass),,84,66
259,3,5:29.0,,D. Green misses 2-pt layup from 7 ft,84,66
260,3,5:28.0,Defensive rebound by B. Bogdanović,,84,66
261,3,5:26.0,Personal foul by D. Russell (drawn by D. Mitchell),,84,66
262,3,5:26.0,J. Ingles enters the game for D. Mitchell,,84,66
263,3,5:26.0,,A. Burks enters the game for D. Green,84,66
264,3,5:26.0,,E. Paschall enters the game for G. Robinson,84,66
265,3,5:17.0,M. Conley makes 2-pt jump shot from 9 ft,,86,66
266,3,5:17.0,Away from play foul by D. Russell (drawn by R. Gobert),,86,66
267,3,5:17.0,,Turnover by D. Russell (turnover),86,66
268,3,5:17.0,R. Gobert misses free throw 1 of 1,,86,66
269,3,5:16.0,,Defensive rebound by W. Cauley-Stein,86,66
270,3,4:52.0,,E. Paschall makes 2-pt layup from 3 ft,86,68
271,3,4:36.0,Turnover by B. Bogdanović (lost ball; steal by W. Cauley-Stein),,86,68
272,3,4:29.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,86,68
273,3,4:27.0,,Offensive rebound by A. Burks,86,68
274,3,4:24.0,,A. Burks makes 3-pt jump shot from 23 ft,86,71
275,3,4:08.0,R. Gobert makes 2-pt dunk from 1 ft (assist by M. Conley),,88,71
276,3,3:47.0,,D. Russell misses 2-pt layup from 7 ft,88,71
277,3,3:46.0,Defensive rebound by R. O'Neale,,88,71
278,3,3:34.0,Turnover by J. Ingles (lost ball; steal by E. Paschall),,88,71
279,3,3:33.0,,Personal foul by M. Conley (drawn by A. Burks),88,71
280,3,3:33.0,J. Green enters the game for B. Bogdanović,,88,71
281,3,3:33.0,E. Mudiay enters the game for M. Conley,,88,71
282,3,3:33.0,,M. Chriss enters the game for W. Cauley-Stein,88,71
283,3,3:33.0,,D. Lee enters the game for J. Poole,88,71
284,3,3:14.0,,D. Russell misses 2-pt jump shot from 11 ft (block by R. Gobert),88,71
285,3,3:13.0,,Offensive rebound by Team,88,71
286,3,3:12.0,,M. Chriss makes 3-pt jump shot from 29 ft (assist by D. Russell),88,74
287,3,2:50.0,E. Mudiay makes 3-pt jump shot from 23 ft (assist by J. Ingles),,91,74
288,3,2:30.0,,D. Lee makes 2-pt jump shot from 9 ft (assist by D. Russell),91,76
289,3,2:30.0,Utah full timeout,,91,76
290,3,2:30.0,T. Bradley enters the game for R. Gobert,,91,76
291,3,2:30.0,D. Mitchell enters the game for R. O'Neale,,91,76
292,3,2:30.0,,K. Bowman enters the game for D. Russell,91,76
293,3,2:21.0,Offensive foul by J. Green (drawn by A. Burks),,91,76
294,3,2:21.0,Turnover by J. Green (offensive foul),,91,76
295,3,2:08.0,,D. Lee misses 2-pt jump shot from 13 ft,91,76
296,3,2:06.0,Defensive rebound by E. Mudiay,,91,76
297,3,1:59.0,D. Mitchell misses 3-pt jump shot from 26 ft,,91,76
298,3,1:55.0,,Defensive rebound by K. Bowman,91,76
299,3,1:48.0,,M. Chriss misses 2-pt jump shot from 7 ft,91,76
300,3,1:47.0,Defensive rebound by D. Mitchell,,91,76
301,3,1:39.0,D. Mitchell misses 2-pt layup from 8 ft,,91,76
302,3,1:38.0,Offensive rebound by T. Bradley,,91,76
303,3,1:32.0,T. Bradley misses 2-pt layup from 4 ft,,91,76
304,3,1:31.0,,Defensive rebound by K. Bowman,91,76
305,3,1:19.0,,E. Paschall misses 2-pt jump shot from 9 ft,91,76
306,3,1:18.0,,Offensive rebound by M. Chriss,91,76
307,3,1:13.0,,M. Chriss makes 2-pt layup from 3 ft,91,78
308,3,1:07.0,Offensive foul by E. Mudiay (drawn by A. Burks),,91,78
309,3,1:07.0,Turnover by E. Mudiay (offensive foul),,91,78
310,3,0:53.0,,E. Paschall makes 2-pt jump shot from 18 ft,91,80
311,3,0:40.0,J. Green makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,94,80
312,3,0:33.0,,A. Burks makes 3-pt jump shot from 30 ft,94,83
313,3,0:11.0,J. Green makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,97,83
314,3,0:04.0,,K. Bowman makes 2-pt layup from 2 ft,97,85
315,3,0:00.0,J. Green misses 3-pt jump shot from 65 ft,,97,85
316,3,0:00.0,Offensive rebound by Team,,97,85
317,4,11:44.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,100,85
318,4,11:26.0,,E. Paschall misses 2-pt layup from 2 ft (block by J. Green),100,85
319,4,11:24.0,,Offensive rebound by E. Paschall,100,85
320,4,11:21.0,,M. Chriss misses 3-pt jump shot from 26 ft,100,85
321,4,11:19.0,Defensive rebound by D. Mitchell,,100,85
322,4,11:09.0,J. Ingles misses 3-pt jump shot from 25 ft,,100,85
323,4,11:07.0,Offensive rebound by T. Bradley,,100,85
324,4,11:00.0,D. Mitchell misses 2-pt jump shot from 13 ft,,100,85
325,4,10:59.0,,Defensive rebound by M. Chriss,100,85
326,4,10:52.0,,Personal foul by J. Green (drawn by D. Lee),100,85
327,4,10:39.0,,M. Chriss makes 2-pt jump shot from 9 ft,100,87
328,4,10:23.0,Turnover by E. Mudiay (bad pass; steal by A. Burks),,100,87
329,4,10:11.0,,D. Lee misses 2-pt layup from 3 ft,100,87
330,4,10:09.0,Defensive rebound by J. Ingles,,100,87
331,4,9:53.0,E. Mudiay makes 2-pt jump shot from 14 ft,,102,87
332,4,9:34.0,,Shooting foul by T. Bradley (drawn by A. Burks),102,87
333,4,9:34.0,,A. Burks makes free throw 1 of 2,102,88
334,4,9:34.0,,D. Green enters the game for M. Chriss,102,88
335,4,9:34.0,,A. Burks makes free throw 2 of 2,102,89
336,4,9:20.0,D. Mitchell misses 2-pt jump shot from 12 ft,,102,89
337,4,9:19.0,,Defensive rebound by D. Green,102,89
338,4,9:17.0,,Personal foul by E. Mudiay (drawn by D. Lee),102,89
339,4,9:17.0,M. Conley enters the game for T. Bradley,,102,89
340,4,9:17.0,R. Gobert enters the game for D. Mitchell,,102,89
341,4,9:17.0,R. O'Neale enters the game for E. Mudiay,,102,89
342,4,9:17.0,,D. Russell enters the game for K. Bowman,102,89
343,4,9:17.0,,Golden State full timeout,102,89
344,4,9:11.0,,D. Lee misses 3-pt jump shot from 28 ft,102,89
345,4,9:09.0,Defensive rebound by J. Ingles,,102,89
346,4,8:47.0,J. Ingles misses 3-pt jump shot from 30 ft (block by A. Burks),,102,89
347,4,8:45.0,,Defensive rebound by E. Paschall,102,89
348,4,8:40.0,,D. Lee misses 3-pt jump shot from 26 ft,102,89
349,4,8:38.0,Defensive rebound by J. Ingles,,102,89
350,4,8:28.0,Personal foul by D. Green (drawn by M. Conley),,102,89
351,4,8:28.0,B. Bogdanović enters the game for J. Ingles,,102,89
352,4,8:28.0,,J. Poole enters the game for D. Lee,102,89
353,4,8:28.0,Technical foul by D. Green,,102,89
354,4,8:28.0,M. Conley makes technical free throw,,103,89
355,4,8:28.0,Technical foul by D. Green,,103,89
356,4,8:28.0,,D. Green ejected from game,103,89
357,4,8:28.0,M. Conley makes technical free throw,,104,89
358,4,8:28.0,,W. Cauley-Stein enters the game for D. Green,104,89
359,4,8:19.0,J. Green makes 2-pt layup from 2 ft (assist by M. Conley),,106,89
360,4,8:06.0,,A. Burks misses 2-pt layup from 3 ft,106,89
361,4,8:05.0,Defensive rebound by J. Green,,106,89
362,4,8:01.0,,Violation by Team (kicked ball),106,89
363,4,8:01.0,Technical foul by S. Kerr,,106,89
364,4,8:01.0,M. Conley makes technical free throw,,107,89
365,4,7:54.0,Personal foul by J. Poole (drawn by R. O'Neale),,107,89
366,4,7:46.0,B. Bogdanović misses 3-pt jump shot from 29 ft,,107,89
367,4,7:44.0,,Defensive rebound by W. Cauley-Stein,107,89
368,4,7:33.0,,D. Russell makes 2-pt jump shot from 21 ft,107,91
369,4,7:21.0,Utah full timeout,,107,91
370,4,7:21.0,,G. Robinson enters the game for A. Burks,107,91
371,4,7:11.0,M. Conley misses 2-pt jump shot from 13 ft,,107,91
372,4,7:10.0,,Defensive rebound by Team,107,91
373,4,7:10.0,Loose ball foul by R. Gobert (drawn by E. Paschall),,107,91
374,4,7:00.0,,Turnover by W. Cauley-Stein (out of bounds lost ball),107,91
375,4,6:48.0,Personal foul by W. Cauley-Stein (drawn by M. Conley),,107,91
376,4,6:37.0,J. Green misses 3-pt jump shot from 23 ft,,107,91
377,4,6:35.0,Offensive rebound by Team,,107,91
378,4,6:35.0,,Loose ball foul by W. Cauley-Stein (drawn by R. Gobert),107,91
379,4,6:22.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,107,91
380,4,6:20.0,,Defensive rebound by E. Paschall,107,91
381,4,6:14.0,,J. Poole misses 3-pt jump shot from 27 ft,107,91
382,4,6:12.0,Defensive rebound by R. Gobert,,107,91
