,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
42,1,7:54.0,,J. Randle misses 3-pt jump shot from 22 ft,20,6
43,1,7:52.0,,Offensive rebound by E. Payton,20,6
44,1,7:47.0,,J. Randle misses 2-pt layup from 1 ft (block by B. Lopez),20,6
45,1,7:45.0,Defensive rebound by B. Lopez,,20,6
46,1,7:42.0,E. İlyasova makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,23,6
47,1,7:41.0,,New York full timeout,23,6
48,1,7:41.0,S. Brown enters the game for K. Middleton,,23,6
49,1,7:23.0,,R. Barrett makes 3-pt jump shot from 24 ft (assist by E. Payton),23,9
50,1,7:15.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,25,9
51,1,7:15.0,Shooting foul by J. Randle (drawn by G. Antetokounmpo),,25,9
52,1,7:15.0,G. Antetokounmpo misses free throw 1 of 1,,25,9
53,1,7:13.0,,Defensive rebound by J. Randle,25,9
54,1,7:01.0,,Personal foul by S. Brown (drawn by J. Randle),25,9
55,1,6:47.0,,E. Payton misses 3-pt jump shot from 24 ft,25,9
56,1,6:45.0,Defensive rebound by G. Antetokounmpo,,25,9
57,1,6:26.0,Turnover by E. İlyasova (bad pass; steal by M. Robinson),,25,9
58,1,6:23.0,,Shooting foul by E. İlyasova (drawn by R. Barrett),25,9
59,1,6:23.0,,R. Barrett makes free throw 1 of 2,25,10
60,1,6:23.0,,R. Barrett misses free throw 2 of 2,25,10
61,1,6:21.0,Defensive rebound by G. Antetokounmpo,,25,10
62,1,6:10.0,B. Lopez misses 3-pt jump shot from 24 ft,,25,10
63,1,6:08.0,,Defensive rebound by M. Morris,25,10
64,1,5:50.0,,M. Morris makes 2-pt jump shot from 9 ft (assist by E. Payton),25,12
65,1,5:37.0,Shooting foul by M. Robinson (drawn by S. Brown),,25,12
66,1,5:37.0,P. Connaughton enters the game for G. Antetokounmpo,,25,12
67,1,5:37.0,G. Hill enters the game for D. DiVincenzo,,25,12
68,1,5:37.0,S. Brown makes free throw 1 of 2,,26,12
69,1,5:37.0,S. Brown makes free throw 2 of 2,,27,12
70,1,5:25.0,,M. Robinson misses 2-pt dunk from 2 ft (block by B. Lopez),27,12
71,1,5:23.0,Defensive rebound by G. Hill,,27,12
72,1,5:14.0,S. Brown misses 3-pt jump shot from 23 ft,,27,12
73,1,5:13.0,,Defensive rebound by R. Barrett,27,12
74,1,5:03.0,,J. Randle makes 2-pt layup from 3 ft (assist by E. Payton),27,14
75,1,4:45.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by P. Connaughton),,30,14
76,1,4:28.0,,E. Payton misses 3-pt jump shot from 26 ft,30,14
77,1,4:26.0,Defensive rebound by B. Lopez,,30,14
78,1,4:16.0,Turnover by S. Brown (bad pass; steal by E. Payton),,30,14
79,1,4:12.0,,R. Barrett makes 2-pt dunk from 1 ft (assist by E. Payton),30,16
80,1,4:03.0,E. İlyasova misses 3-pt jump shot from 24 ft,,30,16
81,1,4:01.0,Offensive rebound by B. Lopez,,30,16
82,1,3:59.0,S. Brown misses 3-pt jump shot from 26 ft,,30,16
83,1,3:57.0,,Defensive rebound by R. Barrett,30,16
84,1,3:50.0,,M. Robinson makes 2-pt dunk at rim (assist by R. Barrett),30,18
85,1,3:33.0,B. Lopez misses 3-pt jump shot from 28 ft,,30,18
86,1,3:31.0,,Defensive rebound by E. Payton,30,18
87,1,3:26.0,,R. Barrett makes 3-pt jump shot from 25 ft (assist by E. Payton),30,21
88,1,3:25.0,Milwaukee full timeout,,30,21
89,1,3:25.0,R. Lopez enters the game for E. İlyasova,,30,21
90,1,3:25.0,D. Wilson enters the game for B. Lopez,,30,21
91,1,3:25.0,,T. Gibson enters the game for J. Randle,30,21
92,1,3:25.0,,B. Portis enters the game for M. Robinson,30,21
93,1,3:25.0,Violation by Team (delay of game),,30,21
94,1,3:09.0,D. Wilson misses 3-pt jump shot from 25 ft,,30,21
95,1,3:07.0,,Defensive rebound by M. Morris,30,21
96,1,2:52.0,,M. Morris makes 2-pt jump shot from 16 ft,30,23
97,1,2:27.0,G. Hill makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,33,23
98,1,2:02.0,,B. Portis misses 2-pt jump shot from 16 ft,33,23
99,1,2:00.0,Defensive rebound by D. Wilson,,33,23
100,1,1:42.0,D. Wilson makes 2-pt jump shot from 9 ft (assist by G. Hill),,35,23
101,1,1:29.0,,Personal foul by S. Brown (drawn by T. Gibson),35,23
102,1,1:29.0,K. Korver enters the game for S. Brown,,35,23
103,1,1:29.0,,D. Dotson enters the game for R. Barrett,35,23
104,1,1:29.0,,K. Knox enters the game for M. Morris,35,23
105,1,1:29.0,,F. Ntilikina enters the game for E. Payton,35,23
106,1,1:29.0,,T. Gibson misses free throw 1 of 2,35,23
107,1,1:29.0,,Offensive rebound by Team,35,23
108,1,1:29.0,,T. Gibson misses free throw 2 of 2,35,23
109,1,1:28.0,Defensive rebound by D. Wilson,,35,23
110,1,1:18.0,Turnover by G. Hill (bad pass; steal by K. Knox),,35,23
111,1,1:01.0,,K. Knox misses 2-pt jump shot from 7 ft,35,23
112,1,1:00.0,Defensive rebound by Team,,35,23
113,1,1:00.0,,Loose ball foul by T. Gibson (drawn by P. Connaughton),35,23
114,1,0:44.0,P. Connaughton misses 3-pt jump shot from 26 ft,,35,23
115,1,0:41.0,,Defensive rebound by F. Ntilikina,35,23
116,1,0:33.0,,Turnover by F. Ntilikina (bad pass),35,23
117,1,0:26.0,G. Hill makes 2-pt dunk at rim,,37,23
118,1,0:04.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,37,23
119,1,0:02.0,,Offensive rebound by T. Gibson,37,23
120,1,0:00.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,37,23
121,1,0:00.0,,Offensive rebound by Team,37,23
122,2,11:37.0,,F. Ntilikina makes 2-pt layup from 2 ft,37,25
123,2,11:22.0,G. Hill misses 2-pt layup from 4 ft (block by M. Robinson),,37,25
124,2,11:20.0,Offensive rebound by Team,,37,25
125,2,11:08.0,R. Lopez misses 2-pt hook shot from 6 ft,,37,25
126,2,11:06.0,,Defensive rebound by B. Portis,37,25
127,2,10:52.0,,D. Dotson makes 3-pt jump shot from 25 ft,37,28
128,2,10:38.0,D. DiVincenzo misses 2-pt jump shot from 20 ft,,37,28
129,2,10:36.0,,Defensive rebound by K. Knox,37,28
130,2,10:25.0,,D. Dotson misses 2-pt jump shot from 17 ft,37,28
131,2,10:23.0,Defensive rebound by G. Hill,,37,28
132,2,10:12.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,37,28
133,2,10:10.0,,Defensive rebound by F. Ntilikina,37,28
134,2,10:04.0,,B. Portis misses 2-pt layup from 2 ft (block by D. DiVincenzo),37,28
135,2,10:03.0,,Offensive rebound by B. Portis,37,28
136,2,10:00.0,,B. Portis misses 2-pt layup at rim,37,28
137,2,9:58.0,Defensive rebound by G. Antetokounmpo,,37,28
138,2,9:54.0,G. Hill misses 3-pt jump shot from 26 ft,,37,28
139,2,9:52.0,,Defensive rebound by B. Portis,37,28
140,2,9:39.0,,D. Dotson misses 2-pt jump shot from 22 ft,37,28
141,2,9:37.0,,Offensive rebound by F. Ntilikina,37,28
142,2,9:26.0,,Turnover by F. Ntilikina (lost ball),37,28
143,2,9:26.0,,Loose ball foul by F. Ntilikina (drawn by G. Hill),37,28
144,2,9:26.0,B. Lopez enters the game for G. Hill,,37,28
145,2,9:26.0,K. Middleton enters the game for R. Lopez,,37,28
146,2,9:09.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,40,28
147,2,8:56.0,,K. Knox makes 3-pt jump shot from 26 ft (assist by B. Portis),40,31
148,2,8:45.0,B. Lopez makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,43,31
149,2,8:31.0,,K. Knox misses 2-pt jump shot from 5 ft,43,31
150,2,8:29.0,Defensive rebound by G. Antetokounmpo,,43,31
151,2,8:21.0,K. Korver misses 3-pt jump shot from 27 ft,,43,31
152,2,8:19.0,Offensive rebound by K. Middleton,,43,31
153,2,8:16.0,K. Middleton makes 2-pt layup at rim,,45,31
154,2,8:09.0,,New York full timeout,45,31
155,2,8:09.0,,R. Barrett enters the game for D. Dotson,45,31
156,2,8:09.0,,J. Randle enters the game for F. Ntilikina,45,31
157,2,8:09.0,,D. Smith enters the game for M. Robinson,45,31
158,2,7:51.0,,J. Randle makes 3-pt jump shot from 24 ft (assist by D. Smith),45,34
159,2,7:29.0,Shooting foul by K. Knox (drawn by K. Middleton),,45,34
160,2,7:29.0,K. Middleton makes free throw 1 of 2,,46,34
161,2,7:29.0,K. Middleton makes free throw 2 of 2,,47,34
162,2,7:16.0,,D. Smith makes 2-pt jump shot from 10 ft,47,36
163,2,7:04.0,K. Middleton misses 3-pt jump shot from 25 ft,,47,36
164,2,7:02.0,,Defensive rebound by J. Randle,47,36
165,2,6:43.0,,D. Smith misses 3-pt jump shot from 25 ft,47,36
166,2,6:41.0,Defensive rebound by G. Antetokounmpo,,47,36
167,2,6:34.0,D. DiVincenzo makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,50,36
168,2,6:17.0,,R. Barrett makes 2-pt jump shot from 15 ft,50,38
169,2,6:07.0,K. Korver makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,53,38
170,2,5:50.0,,J. Randle makes 2-pt jump shot from 14 ft (assist by R. Barrett),53,40
171,2,5:35.0,K. Korver misses 3-pt jump shot from 24 ft,,53,40
172,2,5:33.0,,Defensive rebound by K. Knox,53,40
173,2,5:25.0,,B. Portis makes 3-pt jump shot from 26 ft (assist by J. Randle),53,43
174,2,5:08.0,K. Middleton misses 2-pt jump shot from 16 ft,,53,43
175,2,5:06.0,,Defensive rebound by D. Smith,53,43
176,2,5:04.0,,Turnover by K. Knox (traveling),53,43
177,2,5:04.0,E. İlyasova enters the game for K. Korver,,53,43
178,2,5:04.0,,M. Morris enters the game for K. Knox,53,43
179,2,5:04.0,,M. Robinson enters the game for B. Portis,53,43
180,2,4:57.0,Personal foul by M. Robinson (drawn by B. Lopez),,53,43
181,2,4:50.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by G. Antetokounmpo),,55,43
182,2,4:37.0,,D. Smith misses 2-pt layup from 6 ft (block by B. Lopez),55,43
183,2,4:35.0,Defensive rebound by K. Middleton,,55,43
184,2,4:33.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,57,43
185,2,4:33.0,Shooting foul by M. Morris (drawn by G. Antetokounmpo),,57,43
186,2,4:33.0,G. Hill enters the game for D. DiVincenzo,,57,43
187,2,4:33.0,G. Antetokounmpo misses free throw 1 of 1,,57,43
188,2,4:31.0,,Defensive rebound by M. Morris,57,43
189,2,4:29.0,,New York full timeout,57,43
190,2,4:29.0,P. Connaughton enters the game for K. Middleton,,57,43
191,2,4:29.0,,E. Payton enters the game for D. Smith,57,43
192,2,4:16.0,,M. Morris makes 2-pt jump shot from 7 ft,57,45
193,2,3:55.0,E. İlyasova makes 2-pt jump shot from 5 ft (assist by G. Hill),,59,45
194,2,3:36.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by M. Morris),59,47
195,2,3:36.0,,Shooting foul by G. Hill (drawn by M. Robinson),59,47
196,2,3:36.0,K. Middleton enters the game for G. Antetokounmpo,,59,47
197,2,3:36.0,,M. Robinson makes free throw 1 of 1,59,48
198,2,3:28.0,Turnover by K. Middleton (bad pass; steal by M. Robinson),,59,48
199,2,3:20.0,,M. Morris misses 3-pt jump shot from 23 ft,59,48
200,2,3:18.0,Defensive rebound by K. Middleton,,59,48
201,2,3:00.0,B. Lopez misses 3-pt jump shot from 25 ft,,59,48
202,2,2:58.0,,Defensive rebound by E. Payton,59,48
203,2,2:50.0,,Personal foul by P. Connaughton (drawn by J. Randle),59,48
204,2,2:50.0,,B. Portis enters the game for M. Robinson,59,48
205,2,2:44.0,,E. Payton makes 2-pt layup from 3 ft,59,50
206,2,2:26.0,K. Middleton misses 3-pt jump shot from 26 ft,,59,50
207,2,2:24.0,Offensive rebound by Team,,59,50
208,2,2:24.0,,Loose ball foul by R. Barrett (drawn by E. İlyasova),59,50
209,2,2:24.0,R. Lopez enters the game for B. Lopez,,59,50
210,2,2:24.0,E. İlyasova makes free throw 1 of 2,,60,50
211,2,2:24.0,E. İlyasova misses free throw 2 of 2,,60,50
212,2,2:23.0,,Defensive rebound by J. Randle,60,50
213,2,2:08.0,,J. Randle misses 2-pt jump shot from 17 ft,60,50
214,2,2:06.0,,Offensive rebound by E. Payton,60,50
215,2,1:57.0,,E. Payton misses 2-pt layup from 3 ft (block by R. Lopez),60,50
216,2,1:55.0,Defensive rebound by G. Hill,,60,50
217,2,1:47.0,K. Middleton misses 2-pt jump shot from 21 ft,,60,50
218,2,1:45.0,,Defensive rebound by J. Randle,60,50
219,2,1:35.0,,M. Morris makes 2-pt layup from 2 ft,60,52
220,2,1:18.0,Shooting foul by B. Portis (drawn by E. İlyasova),,60,52
221,2,1:18.0,G. Antetokounmpo enters the game for K. Middleton,,60,52
222,2,1:18.0,,D. Dotson enters the game for R. Barrett,60,52
223,2,1:18.0,E. İlyasova makes free throw 1 of 2,,61,52
224,2,1:18.0,E. İlyasova misses free throw 2 of 2,,61,52
225,2,1:16.0,,Defensive rebound by B. Portis,61,52
226,2,1:06.0,,Turnover by M. Morris (bad pass; steal by G. Antetokounmpo),61,52
227,2,1:03.0,G. Hill makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,63,52
228,2,0:43.0,,D. Dotson misses 3-pt jump shot from 26 ft,63,52
229,2,0:40.0,Defensive rebound by G. Antetokounmpo,,63,52
230,2,0:33.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,65,52
231,2,0:13.0,,J. Randle makes 2-pt jump shot from 11 ft (assist by E. Payton),65,54
232,2,0:00.0,G. Hill makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,68,54
233,2,0:00.0,Instant Replay (Request: Ruling Stands),,68,54
234,3,11:44.0,,J. Randle misses 2-pt layup from 2 ft (block by B. Lopez),68,54
235,3,11:42.0,Defensive rebound by E. İlyasova,,68,54
236,3,11:38.0,Turnover by K. Middleton (bad pass),,68,54
237,3,11:29.0,,T. Gibson makes 2-pt jump shot from 16 ft (assist by E. Payton),68,56
238,3,11:18.0,Turnover by G. Antetokounmpo (bad pass; steal by E. Payton),,68,56
239,3,11:14.0,,Personal foul by B. Lopez (drawn by J. Randle),68,56
240,3,11:05.0,,T. Gibson misses 2-pt dunk from 2 ft (block by B. Lopez),68,56
241,3,11:03.0,Defensive rebound by B. Lopez,,68,56
242,3,10:59.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,70,56
243,3,10:42.0,,Offensive foul by M. Morris (drawn by E. İlyasova),70,56
244,3,10:42.0,,Turnover by M. Morris (offensive foul),70,56
245,3,10:31.0,Personal foul by R. Barrett (drawn by D. DiVincenzo),,70,56
246,3,10:25.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft,,72,56
247,3,10:08.0,,Turnover by T. Gibson (lost ball; steal by K. Middleton),72,56
248,3,10:03.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,72,56
249,3,10:01.0,,Defensive rebound by J. Randle,72,56
250,3,9:50.0,,R. Barrett misses 3-pt jump shot from 26 ft,72,56
251,3,9:48.0,Defensive rebound by E. İlyasova,,72,56
252,3,9:40.0,Turnover by E. İlyasova (traveling),,72,56
253,3,9:24.0,,T. Gibson misses 2-pt jump shot from 17 ft,72,56
254,3,9:22.0,Defensive rebound by G. Antetokounmpo,,72,56
255,3,9:06.0,G. Antetokounmpo misses 3-pt jump shot from 29 ft,,72,56
256,3,9:04.0,Offensive rebound by D. DiVincenzo,,72,56
257,3,9:01.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),,75,56
258,3,8:59.0,,New York full timeout,75,56
259,3,8:59.0,,M. Robinson enters the game for T. Gibson,75,56
260,3,8:44.0,,M. Morris misses 2-pt layup from 5 ft,75,56
261,3,8:43.0,Defensive rebound by E. İlyasova,,75,56
262,3,8:43.0,Turnover by D. DiVincenzo (traveling),,75,56
263,3,8:24.0,,R. Barrett misses 2-pt jump shot from 9 ft,75,56
264,3,8:22.0,Defensive rebound by G. Antetokounmpo,,75,56
265,3,8:16.0,B. Lopez misses 3-pt jump shot from 27 ft,,75,56
266,3,8:14.0,,Defensive rebound by E. Payton,75,56
267,3,8:05.0,,R. Barrett misses 3-pt jump shot from 26 ft,75,56
268,3,8:03.0,Defensive rebound by G. Antetokounmpo,,75,56
269,3,7:57.0,Turnover by K. Middleton (lost ball; steal by E. Payton),,75,56
270,3,7:54.0,,Turnover by E. Payton (lost ball; steal by K. Middleton),75,56
271,3,7:53.0,Turnover by K. Middleton (out of bounds lost ball),,75,56
272,3,7:37.0,,Turnover by M. Morris (lost ball; steal by G. Antetokounmpo),75,56
273,3,7:34.0,Turnover by K. Middleton (out of bounds lost ball),,75,56
274,3,7:25.0,,J. Randle misses 3-pt jump shot from 25 ft,75,56
275,3,7:23.0,Defensive rebound by D. DiVincenzo,,75,56
276,3,7:10.0,Personal foul by E. Payton (drawn by G. Antetokounmpo),,75,56
277,3,7:00.0,K. Middleton misses 2-pt jump shot from 11 ft,,75,56
278,3,6:58.0,Offensive rebound by D. DiVincenzo,,75,56
279,3,6:51.0,D. DiVincenzo makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,78,56
280,3,6:37.0,,E. Payton makes 2-pt layup from 2 ft,78,58
281,3,6:29.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,81,58
282,3,6:22.0,,New York full timeout,81,58
283,3,6:22.0,S. Brown enters the game for E. İlyasova,,81,58
284,3,6:12.0,,Turnover by R. Barrett (bad pass; steal by D. DiVincenzo),81,58
285,3,6:08.0,D. DiVincenzo makes 2-pt dunk from 1 ft,,83,58
286,3,5:42.0,,M. Morris misses 3-pt jump shot from 25 ft,83,58
287,3,5:40.0,Defensive rebound by D. DiVincenzo,,83,58
288,3,5:35.0,K. Middleton misses 3-pt jump shot from 25 ft,,83,58
289,3,5:33.0,,Defensive rebound by J. Randle,83,58
290,3,5:26.0,,Shooting foul by B. Lopez (drawn by M. Robinson),83,58
291,3,5:26.0,D. Wilson enters the game for G. Antetokounmpo,,83,58
292,3,5:26.0,,M. Robinson makes free throw 1 of 2,83,59
293,3,5:26.0,,M. Robinson misses free throw 2 of 2,83,59
294,3,5:24.0,Defensive rebound by B. Lopez,,83,59
295,3,5:24.0,P. Connaughton enters the game for D. DiVincenzo,,83,59
296,3,5:24.0,,B. Portis enters the game for E. Payton,83,59
297,3,5:24.0,,D. Smith enters the game for J. Randle,83,59
298,3,5:06.0,Shooting foul by M. Robinson (drawn by K. Middleton),,83,59
299,3,5:06.0,K. Middleton makes free throw 1 of 2,,84,59
300,3,5:06.0,K. Middleton makes free throw 2 of 2,,85,59
301,3,4:54.0,,Shooting foul by B. Lopez (drawn by R. Barrett),85,59
302,3,4:54.0,,R. Barrett makes free throw 1 of 2,85,60
303,3,4:54.0,,R. Barrett makes free throw 2 of 2,85,61
304,3,4:38.0,B. Lopez makes 2-pt jump shot from 12 ft,,87,61
305,3,4:23.0,,M. Morris misses 2-pt jump shot from 22 ft,87,61
306,3,4:21.0,Defensive rebound by D. Wilson,,87,61
307,3,4:15.0,K. Middleton makes 2-pt jump shot from 23 ft,,89,61
308,3,4:03.0,,R. Barrett misses 2-pt jump shot from 19 ft,89,61
309,3,4:01.0,Defensive rebound by D. Wilson,,89,61
310,3,3:54.0,K. Middleton misses 2-pt jump shot from 4 ft,,89,61
311,3,3:52.0,Offensive rebound by K. Middleton,,89,61
312,3,3:50.0,S. Brown misses 3-pt jump shot from 26 ft,,89,61
313,3,3:48.0,,Defensive rebound by M. Morris,89,61
314,3,3:39.0,,M. Robinson misses 2-pt dunk from 1 ft,89,61
315,3,3:37.0,Defensive rebound by B. Lopez,,89,61
316,3,3:29.0,B. Lopez misses 2-pt layup from 2 ft,,89,61
317,3,3:27.0,,Defensive rebound by D. Smith,89,61
318,3,3:18.0,,Shooting foul by D. Wilson (drawn by M. Morris),89,61
319,3,3:18.0,Milwaukee full timeout,,89,61
320,3,3:18.0,K. Korver enters the game for B. Lopez,,89,61
321,3,3:18.0,R. Lopez enters the game for K. Middleton,,89,61
322,3,3:18.0,,D. Dotson enters the game for R. Barrett,89,61
323,3,3:18.0,,J. Randle enters the game for M. Robinson,89,61
324,3,3:18.0,,M. Morris misses free throw 1 of 2,89,61
325,3,3:18.0,,Offensive rebound by Team,89,61
326,3,3:18.0,,M. Morris makes free throw 2 of 2,89,62
327,3,3:06.0,Personal foul by J. Randle (drawn by S. Brown),,89,62
328,3,3:06.0,,K. Knox enters the game for M. Morris,89,62
329,3,3:00.0,K. Korver makes 2-pt jump shot from 17 ft (assist by R. Lopez),,91,62
330,3,2:38.0,,Turnover by D. Smith (bad pass; steal by K. Korver),91,62
331,3,2:31.0,D. Wilson misses 3-pt jump shot from 23 ft,,91,62
332,3,2:29.0,,Defensive rebound by J. Randle,91,62
333,3,2:20.0,,K. Knox makes 2-pt jump shot from 20 ft (assist by J. Randle),91,64
334,3,2:06.0,Turnover by D. Wilson (bad pass; steal by D. Smith),,91,64
335,3,1:57.0,,B. Portis misses 3-pt jump shot from 25 ft,91,64
336,3,1:55.0,Defensive rebound by P. Connaughton,,91,64
337,3,1:49.0,K. Korver misses 3-pt jump shot from 26 ft,,91,64
338,3,1:47.0,,Defensive rebound by B. Portis,91,64
339,3,1:38.0,,K. Knox makes 3-pt jump shot from 23 ft (assist by D. Dotson),91,67
340,3,1:22.0,Shooting foul by D. Smith (drawn by S. Brown),,91,67
341,3,1:22.0,S. Brown makes free throw 1 of 2,,92,67
342,3,1:22.0,S. Brown misses free throw 2 of 2,,92,67
343,3,1:18.0,,Defensive rebound by B. Portis,92,67
344,3,1:15.0,,K. Knox misses 2-pt layup from 1 ft,92,67
345,3,1:14.0,,Offensive rebound by B. Portis,92,67
346,3,1:10.0,,B. Portis misses 2-pt layup from 2 ft (block by S. Brown),92,67
347,3,1:08.0,Defensive rebound by P. Connaughton,,92,67
348,3,1:03.0,S. Brown misses 3-pt jump shot from 24 ft,,92,67
349,3,1:00.0,,Defensive rebound by K. Knox,92,67
350,3,0:55.0,,Turnover by K. Knox (bad pass; steal by S. Brown),92,67
351,3,0:53.0,S. Brown makes 2-pt dunk from 1 ft (assist by K. Korver),,94,67
352,3,0:53.0,Shooting foul by D. Smith (drawn by S. Brown),,94,67
353,3,0:53.0,S. Brown makes free throw 1 of 1,,95,67
354,3,0:38.0,,D. Dotson misses 3-pt jump shot from 27 ft,95,67
355,3,0:36.0,,Offensive rebound by D. Smith,95,67
356,3,0:27.0,,D. Smith misses 2-pt layup from 1 ft,95,67
357,3,0:26.0,,Offensive rebound by J. Randle,95,67
358,3,0:26.0,,J. Randle makes 2-pt layup at rim,95,69
359,3,0:26.0,,Shooting foul by R. Lopez (drawn by J. Randle),95,69
360,3,0:26.0,,J. Randle makes free throw 1 of 1,95,70
361,3,0:05.0,S. Brown misses 2-pt jump shot from 19 ft (block by K. Knox),,95,70
362,3,0:03.0,,Defensive rebound by B. Portis,95,70
363,3,0:00.0,,D. Smith misses 3-pt jump shot from 28 ft,95,70
364,3,0:00.0,,Offensive rebound by Team,95,70
365,4,11:50.0,Shooting foul by B. Portis (drawn by K. Korver),,95,70
366,4,11:50.0,K. Korver makes free throw 1 of 2,,96,70
367,4,11:50.0,K. Korver makes free throw 2 of 2,,97,70
368,4,11:32.0,,J. Randle makes 2-pt jump shot from 15 ft,97,72
369,4,11:21.0,Turnover by D. Wilson (palming),,97,72
370,4,11:16.0,,B. Portis misses 3-pt jump shot from 25 ft,97,72
371,4,11:14.0,Defensive rebound by P. Connaughton,,97,72
372,4,11:06.0,Turnover by K. Korver (out of bounds lost ball),,97,72
373,4,10:50.0,,Shooting foul by D. Wilson (drawn by B. Portis),97,72
374,4,10:50.0,,B. Portis makes free throw 1 of 2,97,73
375,4,10:50.0,,B. Portis makes free throw 2 of 2,97,74
376,4,10:40.0,S. Brown misses 3-pt jump shot from 25 ft,,97,74
377,4,10:38.0,,Defensive rebound by D. Smith,97,74
378,4,10:31.0,,Turnover by B. Portis (3 sec),97,74
379,4,10:23.0,Turnover by D. Wilson (bad pass),,97,74
