,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
63,1,4:04.0,,Defensive rebound by D. White,18,20
64,1,3:56.0,,R. Gay misses 3-pt jump shot from 23 ft,18,20
65,1,3:56.0,Defensive rebound by S. Gilgeous-Alexander,,18,20
66,1,3:40.0,S. Gilgeous-Alexander misses 2-pt layup from 4 ft (block by J. Poeltl),,18,20
67,1,3:37.0,,Defensive rebound by D. DeRozan,18,20
68,1,3:33.0,,D. DeRozan makes 2-pt layup from 2 ft,18,22
69,1,3:33.0,,Shooting foul by H. Diallo (drawn by D. DeRozan),18,22
70,1,3:33.0,D. Bazley enters the game for D. Gallinari,,18,22
71,1,3:33.0,,D. DeRozan makes free throw 1 of 1,18,23
72,1,3:21.0,D. Schröder misses 2-pt jump shot from 12 ft,,18,23
73,1,3:19.0,,Defensive rebound by D. DeRozan,18,23
74,1,3:11.0,,Turnover by D. DeRozan (bad pass; steal by D. Bazley),18,23
75,1,3:05.0,D. Bazley makes 2-pt layup from 2 ft,,20,23
76,1,3:05.0,,San Antonio full timeout,20,23
77,1,2:51.0,,P. Mills misses 3-pt jump shot from 25 ft,20,23
78,1,2:47.0,Defensive rebound by D. Bazley,,20,23
79,1,2:31.0,D. Bazley makes 2-pt jump shot from 5 ft (assist by S. Gilgeous-Alexander),,22,23
80,1,2:15.0,,J. Poeltl misses 2-pt layup from 2 ft (block by N. Noel),22,23
81,1,2:15.0,Defensive rebound by S. Gilgeous-Alexander,,22,23
82,1,1:51.0,D. Bazley makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,25,23
83,1,1:39.0,,D. DeRozan makes 2-pt jump shot from 13 ft (assist by R. Gay),25,25
84,1,1:31.0,,Violation by Team (kicked ball),25,25
85,1,1:31.0,C. Paul enters the game for S. Gilgeous-Alexander,,25,25
86,1,1:31.0,,L. Walker enters the game for D. DeRozan,25,25
87,1,1:21.0,D. Schröder misses 3-pt jump shot from 25 ft,,25,25
88,1,1:18.0,,Defensive rebound by L. Walker,25,25
89,1,1:11.0,,J. Poeltl makes 2-pt dunk from 2 ft (assist by L. Walker),25,27
90,1,0:47.0,N. Noel makes 2-pt dunk at rim (assist by C. Paul),,27,27
91,1,0:33.0,,D. White misses 3-pt jump shot from 24 ft,27,27
92,1,0:30.0,Defensive rebound by C. Paul,,27,27
93,1,0:26.0,C. Paul misses 3-pt jump shot from 25 ft,,27,27
94,1,0:22.0,,Defensive rebound by D. White,27,27
95,1,0:01.0,,R. Gay misses 2-pt jump shot from 16 ft,27,27
96,1,0:01.0,Defensive rebound by N. Noel,,27,27
97,1,0:00.0,D. Schröder misses 3-pt jump shot from 78 ft (block by D. White),,27,27
98,1,0:00.0,Offensive rebound by Team,,27,27
99,2,11:44.0,C. Paul makes 2-pt jump shot from 5 ft,,29,27
100,2,11:29.0,,Turnover by D. White (bad pass; steal by C. Paul),29,27
101,2,11:18.0,Shooting foul by J. Poeltl (drawn by H. Diallo),,29,27
102,2,11:18.0,H. Diallo makes free throw 1 of 2,,30,27
103,2,11:18.0,H. Diallo misses free throw 2 of 2,,30,27
104,2,11:15.0,,Defensive rebound by R. Gay,30,27
105,2,10:58.0,,D. White makes 2-pt jump shot from 14 ft (assist by J. Poeltl),30,29
106,2,10:58.0,,Away from play foul by H. Diallo (drawn by J. Poeltl),30,29
107,2,10:58.0,,J. Poeltl misses free throw 1 of 1,30,29
108,2,10:56.0,,Offensive rebound by D. White,30,29
109,2,10:53.0,,L. Walker misses 2-pt layup from 1 ft,30,29
110,2,10:50.0,,Offensive rebound by J. Poeltl,30,29
111,2,10:45.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by D. White),30,32
112,2,10:41.0,Oklahoma City full timeout,,30,32
113,2,10:41.0,A. Nader enters the game for H. Diallo,,30,32
114,2,10:15.0,A. Nader misses 3-pt jump shot from 28 ft,,30,32
115,2,10:13.0,,Defensive rebound by D. White,30,32
116,2,10:07.0,,D. White makes 3-pt jump shot from 26 ft,30,35
117,2,9:49.0,D. Schröder misses 2-pt jump shot from 13 ft,,30,35
118,2,9:49.0,,Defensive rebound by J. Poeltl,30,35
119,2,9:37.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by D. White),30,37
120,2,9:13.0,D. Bazley misses 3-pt jump shot from 23 ft,,30,37
121,2,9:13.0,,Defensive rebound by L. Walker,30,37
122,2,9:02.0,,P. Mills makes 2-pt layup at rim (assist by R. Gay),30,39
123,2,9:02.0,Oklahoma City full timeout,,30,39
124,2,9:02.0,S. Adams enters the game for N. Noel,,30,39
125,2,9:02.0,S. Gilgeous-Alexander enters the game for C. Paul,,30,39
126,2,9:02.0,,L. Aldridge enters the game for J. Poeltl,30,39
127,2,8:55.0,S. Adams misses 2-pt hook shot from 8 ft,,30,39
128,2,8:52.0,,Defensive rebound by L. Walker,30,39
129,2,8:44.0,,P. Mills misses 3-pt jump shot from 26 ft,30,39
130,2,8:41.0,,Offensive rebound by L. Walker,30,39
131,2,8:32.0,,L. Aldridge misses 2-pt jump shot from 14 ft,30,39
132,2,8:29.0,Defensive rebound by S. Adams,,30,39
133,2,8:21.0,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,,30,39
134,2,8:17.0,,Defensive rebound by L. Aldridge,30,39
135,2,8:03.0,,L. Walker makes 3-pt jump shot from 26 ft (assist by D. White),30,42
136,2,7:49.0,Personal foul by P. Mills (drawn by D. Schröder),,30,42
137,2,7:49.0,D. Gallinari enters the game for D. Bazley,,30,42
138,2,7:49.0,,D. Murray enters the game for D. White,30,42
139,2,7:36.0,D. Gallinari misses 3-pt jump shot from 25 ft,,30,42
140,2,7:33.0,Offensive rebound by S. Adams,,30,42
141,2,7:32.0,S. Adams misses 2-pt layup from 1 ft (block by L. Aldridge),,30,42
142,2,7:27.0,,Defensive rebound by L. Walker,30,42
143,2,7:20.0,,Shooting foul by S. Adams (drawn by L. Aldridge),30,42
144,2,7:20.0,,L. Aldridge makes free throw 1 of 2,30,43
145,2,7:20.0,T. Ferguson enters the game for A. Nader,,30,43
146,2,7:20.0,,B. Forbes enters the game for R. Gay,30,43
147,2,7:20.0,,T. Lyles enters the game for P. Mills,30,43
148,2,7:20.0,,L. Aldridge makes free throw 2 of 2,30,44
149,2,7:04.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,33,44
150,2,6:48.0,,Turnover by D. Murray (lost ball; steal by T. Ferguson),33,44
151,2,6:38.0,S. Gilgeous-Alexander makes 2-pt jump shot from 9 ft,,35,44
152,2,6:38.0,,San Antonio full timeout,35,44
153,2,6:38.0,,D. DeRozan enters the game for T. Lyles,35,44
154,2,6:30.0,,Turnover by (8 sec),35,44
155,2,6:17.0,D. Schröder makes 2-pt jump shot from 7 ft (assist by D. Gallinari),,37,44
156,2,6:01.0,,L. Walker makes 2-pt jump shot from 16 ft,37,46
157,2,5:45.0,D. Gallinari misses 3-pt jump shot from 25 ft,,37,46
158,2,5:45.0,,Defensive rebound by Team,37,46
159,2,5:32.0,,D. DeRozan makes 2-pt layup from 1 ft,37,48
160,2,5:16.0,D. Schröder makes 2-pt jump shot from 15 ft,,39,48
161,2,5:03.0,,B. Forbes misses 3-pt jump shot from 24 ft,39,48
162,2,5:03.0,Defensive rebound by D. Gallinari,,39,48
163,2,4:54.0,D. Gallinari misses 2-pt jump shot from 15 ft,,39,48
164,2,4:50.0,,Defensive rebound by L. Aldridge,39,48
165,2,4:44.0,,B. Forbes misses 2-pt jump shot from 7 ft,39,48
166,2,4:44.0,Defensive rebound by S. Adams,,39,48
167,2,4:28.0,S. Gilgeous-Alexander misses 2-pt jump shot from 7 ft,,39,48
168,2,4:26.0,,Defensive rebound by L. Aldridge,39,48
169,2,4:10.0,,L. Aldridge makes 3-pt jump shot from 23 ft (assist by D. Murray),39,51
170,2,3:45.0,D. Schröder makes 3-pt jump shot from 25 ft,,42,51
171,2,3:28.0,,D. Murray misses 2-pt layup from 3 ft (block by S. Gilgeous-Alexander),42,51
172,2,3:23.0,Defensive rebound by T. Ferguson,,42,51
173,2,3:12.0,D. Gallinari misses 2-pt jump shot from 6 ft,,42,51
174,2,3:05.0,Offensive rebound by S. Adams,,42,51
175,2,3:05.0,S. Adams makes 2-pt dunk at rim,,44,51
176,2,2:53.0,,L. Walker misses 2-pt layup from 2 ft,44,51
177,2,2:52.0,Defensive rebound by D. Gallinari,,44,51
178,2,2:38.0,Personal foul by B. Forbes (drawn by D. Gallinari),,44,51
179,2,2:38.0,N. Noel enters the game for S. Adams,,44,51
180,2,2:38.0,C. Paul enters the game for D. Schröder,,44,51
181,2,2:38.0,,P. Mills enters the game for L. Walker,44,51
182,2,2:33.0,C. Paul misses 2-pt jump shot from 13 ft,,44,51
183,2,2:30.0,,Defensive rebound by P. Mills,44,51
184,2,2:08.0,,D. DeRozan misses 2-pt jump shot from 10 ft,44,51
185,2,2:05.0,Defensive rebound by C. Paul,,44,51
186,2,1:59.0,T. Ferguson misses 3-pt jump shot from 25 ft,,44,51
187,2,1:54.0,,Defensive rebound by L. Aldridge,44,51
188,2,1:47.0,,D. Murray misses 2-pt jump shot from 8 ft,44,51
189,2,1:45.0,,Offensive rebound by D. Murray,44,51
190,2,1:45.0,,D. Murray misses 2-pt layup from 2 ft (block by S. Gilgeous-Alexander),44,51
191,2,1:45.0,,Offensive rebound by Team,44,51
192,2,1:45.0,D. Schröder enters the game for S. Gilgeous-Alexander,,44,51
193,2,1:45.0,,D. White enters the game for D. Murray,44,51
194,2,1:42.0,,D. DeRozan misses 2-pt jump shot from 13 ft (block by T. Ferguson),44,51
195,2,1:42.0,,Offensive rebound by D. DeRozan,44,51
196,2,1:37.0,,D. DeRozan makes 2-pt jump shot from 16 ft,44,53
197,2,1:27.0,D. Schröder misses 2-pt jump shot from 10 ft,,44,53
198,2,1:27.0,,Defensive rebound by L. Aldridge,44,53
199,2,1:13.0,,Turnover by D. DeRozan (lost ball; steal by T. Ferguson),44,53
200,2,1:08.0,T. Ferguson makes 2-pt layup from 1 ft,,46,53
201,2,1:04.0,Violation by Team (delay of game),,46,53
202,2,0:49.0,,D. DeRozan misses 2-pt layup from 1 ft (block by N. Noel),46,53
203,2,0:46.0,Defensive rebound by D. Gallinari,,46,53
204,2,0:42.0,D. Gallinari misses 3-pt jump shot from 25 ft,,46,53
205,2,0:37.0,,Defensive rebound by B. Forbes,46,53
206,2,0:23.0,,D. DeRozan makes 2-pt dunk from 1 ft,46,55
207,2,0:16.0,Personal take foul by D. White (drawn by C. Paul),,46,55
208,2,0:00.0,C. Paul misses 2-pt jump shot from 10 ft,,46,55
209,2,0:00.0,Offensive rebound by Team,,46,55
210,3,11:45.0,S. Adams makes 2-pt hook shot from 11 ft,,48,55
211,3,11:45.0,Shooting foul by T. Lyles (drawn by S. Adams),,48,55
212,3,11:45.0,S. Adams makes free throw 1 of 1,,49,55
213,3,11:21.0,,L. Aldridge misses 2-pt jump shot from 17 ft,49,55
214,3,11:19.0,Defensive rebound by C. Paul,,49,55
215,3,11:10.0,S. Gilgeous-Alexander makes 2-pt dunk from 1 ft (assist by S. Adams),,51,55
216,3,11:10.0,,San Antonio full timeout,51,55
217,3,11:02.0,,Personal foul by T. Ferguson (drawn by D. DeRozan),51,55
218,3,10:51.0,,T. Lyles misses 3-pt jump shot from 26 ft,51,55
219,3,10:48.0,Defensive rebound by S. Adams,,51,55
220,3,10:26.0,C. Paul misses 3-pt jump shot from 25 ft,,51,55
221,3,10:23.0,,Defensive rebound by B. Forbes,51,55
222,3,10:07.0,,D. Murray makes 3-pt jump shot from 25 ft (assist by B. Forbes),51,58
223,3,9:53.0,Personal foul by T. Lyles (drawn by S. Adams),,51,58
224,3,9:46.0,D. Gallinari makes 3-pt jump shot from 25 ft,,54,58
225,3,9:25.0,,Shooting foul by T. Ferguson (drawn by L. Aldridge),54,58
226,3,9:25.0,,L. Aldridge makes free throw 1 of 2,54,59
227,3,9:25.0,,L. Aldridge makes free throw 2 of 2,54,60
228,3,9:14.0,Shooting foul by T. Lyles (drawn by S. Adams),,54,60
229,3,9:14.0,S. Adams misses free throw 1 of 2,,54,60
230,3,9:14.0,Offensive rebound by Team,,54,60
231,3,9:14.0,,R. Gay enters the game for T. Lyles,54,60
232,3,9:14.0,S. Adams makes free throw 2 of 2,,55,60
233,3,8:59.0,,D. DeRozan misses 2-pt jump shot from 20 ft,55,60
234,3,8:56.0,Defensive rebound by C. Paul,,55,60
235,3,8:50.0,D. Gallinari misses 3-pt jump shot from 24 ft,,55,60
236,3,8:48.0,Offensive rebound by Team,,55,60
237,3,8:48.0,,Loose ball foul by B. Forbes (drawn by S. Adams),55,60
238,3,8:33.0,D. Gallinari misses 3-pt jump shot from 25 ft,,55,60
239,3,8:29.0,,Defensive rebound by D. Murray,55,60
240,3,8:25.0,,R. Gay misses 2-pt layup from 3 ft,55,60
241,3,8:25.0,,Offensive rebound by L. Aldridge,55,60
242,3,8:20.0,,L. Aldridge misses 2-pt layup at rim,55,60
243,3,8:19.0,Defensive rebound by C. Paul,,55,60
244,3,8:03.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,57,60
245,3,7:50.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by R. Gay),57,63
246,3,7:26.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by C. Paul),,59,63
247,3,7:08.0,,B. Forbes misses 3-pt jump shot from 26 ft,59,63
248,3,7:05.0,,Offensive rebound by R. Gay,59,63
249,3,6:55.0,,D. DeRozan misses 2-pt jump shot from 12 ft,59,63
250,3,6:53.0,Defensive rebound by D. Gallinari,,59,63
251,3,6:46.0,Personal foul by R. Gay (drawn by S. Gilgeous-Alexander),,59,63
252,3,6:46.0,S. Gilgeous-Alexander makes free throw 1 of 2,,60,63
253,3,6:46.0,N. Noel enters the game for S. Adams,,60,63
254,3,6:46.0,S. Gilgeous-Alexander makes free throw 2 of 2,,61,63
255,3,6:25.0,,D. DeRozan makes 2-pt layup from 2 ft,61,65
256,3,6:13.0,N. Noel makes 2-pt dunk from 1 ft (assist by C. Paul),,63,65
257,3,5:57.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. DeRozan),63,67
258,3,5:44.0,Personal foul by B. Forbes (drawn by S. Gilgeous-Alexander),,63,67
259,3,5:44.0,S. Gilgeous-Alexander makes free throw 1 of 2,,64,67
260,3,5:44.0,D. Schröder enters the game for T. Ferguson,,64,67
261,3,5:44.0,,P. Mills enters the game for B. Forbes,64,67
262,3,5:44.0,,D. White enters the game for D. Murray,64,67
263,3,5:44.0,S. Gilgeous-Alexander misses free throw 2 of 2,,64,67
264,3,5:42.0,,Defensive rebound by Team,64,67
265,3,5:26.0,,L. Aldridge misses 2-pt jump shot from 7 ft,64,67
266,3,5:23.0,Defensive rebound by S. Gilgeous-Alexander,,64,67
267,3,5:12.0,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft,,67,67
268,3,4:52.0,,D. White misses 3-pt jump shot from 26 ft,67,67
269,3,4:49.0,Defensive rebound by N. Noel,,67,67
270,3,4:34.0,S. Gilgeous-Alexander misses 2-pt jump shot from 8 ft,,67,67
271,3,4:29.0,Offensive rebound by N. Noel,,67,67
272,3,4:29.0,N. Noel misses 2-pt layup from 1 ft,,67,67
273,3,4:28.0,,Defensive rebound by R. Gay,67,67
274,3,4:27.0,,R. Gay makes 2-pt layup from 2 ft,67,69
275,3,4:09.0,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft (assist by D. Schröder),,70,69
276,3,3:53.0,,Shooting foul by C. Paul (drawn by R. Gay),70,69
277,3,3:53.0,,R. Gay misses free throw 1 of 2,70,69
278,3,3:53.0,,Offensive rebound by Team,70,69
279,3,3:53.0,D. Bazley enters the game for D. Gallinari,,70,69
280,3,3:53.0,H. Diallo enters the game for C. Paul,,70,69
281,3,3:53.0,,L. Walker enters the game for D. DeRozan,70,69
282,3,3:53.0,,R. Gay makes free throw 2 of 2,70,70
283,3,3:40.0,S. Gilgeous-Alexander misses 2-pt jump shot from 16 ft,,70,70
284,3,3:37.0,,Defensive rebound by L. Aldridge,70,70
285,3,3:22.0,,P. Mills misses 3-pt jump shot from 23 ft,70,70
286,3,3:17.0,,Offensive rebound by L. Aldridge,70,70
287,3,3:17.0,,L. Aldridge makes 2-pt dunk at rim,70,72
288,3,3:04.0,Personal foul by D. White (drawn by D. Schröder),,70,72
289,3,3:04.0,D. Schröder makes free throw 1 of 2,,71,72
290,3,3:04.0,S. Adams enters the game for N. Noel,,71,72
291,3,3:04.0,D. Schröder makes free throw 2 of 2,,72,72
292,3,2:38.0,,P. Mills misses 3-pt jump shot from 26 ft (block by S. Adams),72,72
293,3,2:34.0,,Offensive rebound by L. Aldridge,72,72
294,3,2:34.0,,L. Aldridge misses 2-pt layup at rim,72,72
295,3,2:33.0,Defensive rebound by S. Gilgeous-Alexander,,72,72
296,3,2:19.0,S. Adams misses 2-pt hook shot from 6 ft,,72,72
297,3,2:19.0,Offensive rebound by Team,,72,72
298,3,2:19.0,Oklahoma City full timeout,,72,72
299,3,2:14.0,S. Gilgeous-Alexander misses 2-pt jump shot from 8 ft,,72,72
300,3,2:12.0,,Defensive rebound by L. Walker,72,72
301,3,2:04.0,,Shooting foul by D. Bazley (drawn by L. Walker),72,72
302,3,2:04.0,,L. Walker makes free throw 1 of 2,72,73
303,3,2:04.0,C. Paul enters the game for S. Gilgeous-Alexander,,72,73
304,3,2:04.0,,D. DeRozan enters the game for R. Gay,72,73
305,3,2:04.0,,L. Walker makes free throw 2 of 2,72,74
306,3,1:44.0,D. Schröder misses 2-pt jump shot from 16 ft,,72,74
307,3,1:42.0,,Defensive rebound by D. White,72,74
308,3,1:34.0,,D. DeRozan makes 2-pt layup from 1 ft,72,76
309,3,1:16.0,Personal foul by D. DeRozan (drawn by D. Bazley),,72,76
310,3,1:16.0,D. Bazley misses free throw 1 of 2,,72,76
311,3,1:16.0,Offensive rebound by Team,,72,76
312,3,1:16.0,D. Bazley misses free throw 2 of 2,,72,76
313,3,1:14.0,,Defensive rebound by L. Aldridge,72,76
314,3,0:56.0,,D. DeRozan misses 2-pt jump shot from 10 ft,72,76
315,3,0:53.0,Defensive rebound by S. Adams,,72,76
316,3,0:49.0,D. Bazley misses 2-pt layup from 4 ft (block by L. Aldridge),,72,76
317,3,0:44.0,Offensive rebound by D. Bazley,,72,76
318,3,0:44.0,D. Bazley makes 2-pt layup from 1 ft,,74,76
319,3,0:24.0,,D. DeRozan misses 2-pt jump shot from 17 ft,74,76
320,3,0:24.0,Defensive rebound by H. Diallo,,74,76
321,3,0:00.0,H. Diallo misses 2-pt jump shot from 15 ft,,74,76
322,3,0:00.0,Offensive rebound by Team,,74,76
323,4,11:45.0,,P. Mills misses 3-pt jump shot from 25 ft,74,76
324,4,11:40.0,Defensive rebound by D. Bazley,,74,76
325,4,11:36.0,S. Adams makes 2-pt layup from 1 ft (assist by C. Paul),,76,76
326,4,11:36.0,Shooting foul by D. White (drawn by S. Adams),,76,76
327,4,11:36.0,T. Ferguson enters the game for D. Bazley,,76,76
328,4,11:36.0,S. Adams makes free throw 1 of 1,,77,76
329,4,11:27.0,,P. Mills misses 2-pt jump shot from 20 ft,77,76
330,4,11:24.0,Defensive rebound by D. Schröder,,77,76
331,4,11:06.0,D. Schröder misses 2-pt layup from 2 ft (block by D. White),,77,76
332,4,11:02.0,,Defensive rebound by P. Mills,77,76
333,4,10:59.0,,L. Walker makes 2-pt layup from 1 ft,77,78
334,4,10:40.0,C. Paul makes 2-pt jump shot from 14 ft,,79,78
335,4,10:31.0,,P. Mills misses 2-pt layup from 3 ft,79,78
336,4,10:31.0,,Offensive rebound by L. Walker,79,78
337,4,10:28.0,,L. Walker makes 2-pt layup at rim,79,80
338,4,10:09.0,H. Diallo misses 2-pt jump shot from 2 ft,,79,80
339,4,10:07.0,,Defensive rebound by J. Poeltl,79,80
340,4,10:00.0,,L. Walker misses 3-pt jump shot from 25 ft,79,80
341,4,9:59.0,,Offensive rebound by D. White,79,80
342,4,9:58.0,,D. White misses 2-pt layup from 1 ft,79,80
343,4,9:57.0,,Offensive rebound by J. Poeltl,79,80
344,4,9:56.0,,J. Poeltl misses 2-pt layup from 1 ft,79,80
345,4,9:56.0,,Offensive rebound by Team,79,80
346,4,9:56.0,Loose ball foul by C. Paul (drawn by D. White),,79,80
347,4,9:48.0,,D. White misses 2-pt jump shot from 19 ft,79,80
348,4,9:44.0,Defensive rebound by C. Paul,,79,80
349,4,9:33.0,C. Paul makes 2-pt jump shot from 17 ft,,81,80
350,4,9:06.0,,D. DeRozan misses 2-pt jump shot from 15 ft,81,80
351,4,9:03.0,,Offensive rebound by P. Mills,81,80
352,4,9:00.0,,D. DeRozan misses 2-pt jump shot from 10 ft,81,80
353,4,8:56.0,Defensive rebound by S. Adams,,81,80
354,4,8:45.0,C. Paul misses 2-pt jump shot from 12 ft,,81,80
355,4,8:37.0,Offensive rebound by S. Adams,,81,80
356,4,8:37.0,S. Adams makes 2-pt layup from 1 ft,,83,80
357,4,8:32.0,,L. Walker makes 3-pt jump shot from 23 ft (assist by P. Mills),83,83
358,4,8:29.0,Oklahoma City full timeout,,83,83
359,4,8:29.0,S. Gilgeous-Alexander enters the game for S. Adams,,83,83
360,4,8:29.0,N. Noel enters the game for C. Paul,,83,83
361,4,8:29.0,,B. Forbes enters the game for P. Mills,83,83
362,4,8:29.0,,D. Murray enters the game for D. White,83,83
363,4,8:19.0,D. Schröder makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),,85,83
364,4,8:09.0,,L. Walker misses 2-pt layup from 2 ft,85,83
365,4,8:09.0,Defensive rebound by N. Noel,,85,83
366,4,8:04.0,H. Diallo makes 2-pt layup from 2 ft (assist by D. Schröder),,87,83
367,4,7:50.0,,L. Walker makes 2-pt jump shot from 19 ft (assist by J. Poeltl),87,85
368,4,7:31.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),,90,85
369,4,7:14.0,,Personal foul by N. Noel (drawn by D. DeRozan),90,85
370,4,7:11.0,,Personal foul by S. Gilgeous-Alexander (drawn by D. DeRozan),90,85
371,4,7:02.0,,B. Forbes misses 2-pt jump shot from 15 ft,90,85
372,4,7:00.0,Defensive rebound by H. Diallo,,90,85
373,4,6:46.0,H. Diallo misses 2-pt jump shot from 10 ft,,90,85
374,4,6:44.0,Offensive rebound by N. Noel,,90,85
375,4,6:43.0,N. Noel misses 2-pt layup from 2 ft (block by J. Poeltl),,90,85
376,4,6:39.0,Offensive rebound by N. Noel,,90,85
377,4,6:36.0,H. Diallo makes 2-pt layup from 3 ft (assist by N. Noel),,92,85
378,4,6:11.0,,D. DeRozan misses 3-pt jump shot from 23 ft,92,85
379,4,6:11.0,Defensive rebound by H. Diallo,,92,85
