,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
106,1,1:02.0,,B. Lopez misses 2-pt jump shot from 12 ft,21,28
107,1,0:59.0,Defensive rebound by T. Harris,,21,28
108,1,0:53.0,T. Harris misses 3-pt jump shot from 28 ft,,21,28
109,1,0:51.0,,Defensive rebound by B. Lopez,21,28
110,1,0:29.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by M. Williams),21,31
111,1,0:05.0,J. Richardson misses 3-pt jump shot from 28 ft,,21,31
112,1,0:05.0,Offensive rebound by Team,,21,31
113,1,0:05.0,Turnover by Team (shot clock),,21,31
114,1,0:00.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,21,31
115,1,0:00.0,,Offensive rebound by Team,21,31
116,2,11:43.0,G. Robinson misses 3-pt jump shot from 27 ft,,21,31
117,2,11:40.0,Offensive rebound by A. Horford,,21,31
118,2,11:24.0,Turnover by Team (shot clock),,21,31
119,2,11:14.0,,Turnover by E. Bledsoe (bad pass; steal by G. Robinson),21,31
120,2,11:10.0,G. Robinson makes 2-pt layup from 2 ft,,23,31
121,2,10:53.0,,D. DiVincenzo misses 3-pt jump shot from 27 ft,23,31
122,2,10:50.0,Defensive rebound by A. Horford,,23,31
123,2,10:43.0,J. Embiid makes 2-pt hook shot from 4 ft (assist by A. Horford),,25,31
124,2,10:26.0,,R. Lopez makes 2-pt hook shot from 7 ft (assist by E. Bledsoe),25,33
125,2,10:21.0,J. Embiid makes 2-pt jump shot from 17 ft (assist by G. Robinson),,27,33
126,2,10:04.0,,E. Bledsoe makes 2-pt layup at rim (assist by R. Lopez),27,35
127,2,10:04.0,Philadelphia full timeout,,27,35
128,2,10:04.0,,K. Middleton enters the game for P. Connaughton,27,35
129,2,9:50.0,J. Embiid misses 2-pt layup from 4 ft,,27,35
130,2,9:50.0,Offensive rebound by Team,,27,35
131,2,9:44.0,J. Embiid makes 2-pt jump shot from 12 ft,,29,35
132,2,9:44.0,Shooting foul by R. Lopez (drawn by J. Embiid),,29,35
133,2,9:44.0,J. Embiid makes free throw 1 of 1,,30,35
134,2,9:22.0,,M. Williams makes 2-pt jump shot from 12 ft (assist by E. Bledsoe),30,37
135,2,9:07.0,,Violation by Team (kicked ball),30,37
136,2,9:07.0,,G. Antetokounmpo enters the game for M. Williams,30,37
137,2,8:59.0,S. Milton misses 3-pt jump shot from 26 ft,,30,37
138,2,8:55.0,,Defensive rebound by E. Bledsoe,30,37
139,2,8:49.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,30,37
140,2,8:47.0,Defensive rebound by J. Embiid,,30,37
141,2,8:38.0,Shooting foul by R. Lopez (drawn by J. Embiid),,30,37
142,2,8:38.0,J. Embiid misses free throw 1 of 2,,30,37
143,2,8:38.0,Offensive rebound by Team,,30,37
144,2,8:38.0,T. Harris enters the game for A. Horford,,30,37
145,2,8:38.0,,W. Matthews enters the game for D. DiVincenzo,30,37
146,2,8:38.0,J. Embiid makes free throw 2 of 2,,31,37
147,2,8:22.0,,Turnover by K. Middleton (bad pass; steal by J. Richardson),31,37
148,2,8:18.0,J. Richardson makes 2-pt layup from 1 ft,,33,37
149,2,8:11.0,,Offensive foul by E. Bledsoe (drawn by J. Richardson),33,37
150,2,8:11.0,,Turnover by E. Bledsoe (offensive foul),33,37
151,2,8:11.0,,G. Hill enters the game for E. Bledsoe,33,37
152,2,8:11.0,,B. Lopez enters the game for R. Lopez,33,37
153,2,8:02.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by S. Milton),,36,37
154,2,7:46.0,,G. Hill makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),36,39
155,2,7:45.0,,Violation by Team (delay of game),36,39
156,2,7:34.0,G. Robinson misses 3-pt jump shot from 27 ft,,36,39
157,2,7:30.0,,Defensive rebound by K. Middleton,36,39
158,2,7:24.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by K. Middleton),36,42
159,2,7:07.0,J. Richardson makes 2-pt jump shot from 14 ft,,38,42
160,2,6:55.0,,Turnover by G. Antetokounmpo (bad pass),38,42
161,2,6:55.0,A. Burks enters the game for G. Robinson,,38,42
162,2,6:30.0,A. Burks misses 3-pt jump shot from 26 ft,,38,42
163,2,6:28.0,,Defensive rebound by G. Antetokounmpo,38,42
164,2,6:26.0,,Shooting foul by J. Embiid (drawn by G. Antetokounmpo),38,42
165,2,6:26.0,,G. Antetokounmpo misses free throw 1 of 2,38,42
166,2,6:26.0,,Offensive rebound by Team,38,42
167,2,6:26.0,,G. Antetokounmpo makes free throw 2 of 2,38,43
168,2,6:08.0,Turnover by J. Embiid (traveling),,38,43
169,2,5:50.0,,K. Middleton makes 2-pt jump shot from 18 ft,38,45
170,2,5:28.0,J. Embiid misses 2-pt jump shot from 9 ft,,38,45
171,2,5:26.0,,Defensive rebound by G. Antetokounmpo,38,45
172,2,5:20.0,,G. Hill misses 3-pt jump shot from 24 ft,38,45
173,2,5:17.0,Defensive rebound by J. Embiid,,38,45
174,2,5:09.0,J. Embiid misses 2-pt layup from 3 ft,,38,45
175,2,5:07.0,,Defensive rebound by B. Lopez,38,45
176,2,5:04.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by W. Matthews),38,47
177,2,5:04.0,Philadelphia full timeout,,38,47
178,2,5:04.0,F. Korkmaz enters the game for S. Milton,,38,47
179,2,4:48.0,T. Harris misses 2-pt layup from 4 ft,,38,47
180,2,4:45.0,,Defensive rebound by G. Antetokounmpo,38,47
181,2,4:42.0,,K. Middleton makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),38,49
182,2,4:29.0,Personal foul by K. Middleton (drawn by J. Embiid),,38,49
183,2,4:29.0,,E. Bledsoe enters the game for G. Antetokounmpo,38,49
184,2,4:25.0,F. Korkmaz misses 2-pt layup from 3 ft,,38,49
185,2,4:23.0,,Defensive rebound by E. Bledsoe,38,49
186,2,4:18.0,,Turnover by E. Bledsoe (lost ball; steal by A. Burks),38,49
187,2,4:14.0,Shooting foul by G. Hill (drawn by J. Embiid),,38,49
188,2,4:14.0,J. Embiid makes free throw 1 of 2,,39,49
189,2,4:14.0,,G. Antetokounmpo enters the game for K. Middleton,39,49
190,2,4:14.0,J. Embiid makes free throw 2 of 2,,40,49
191,2,3:57.0,,G. Antetokounmpo makes 2-pt jump shot from 12 ft (assist by G. Hill),40,51
192,2,3:41.0,Shooting foul by B. Lopez (drawn by J. Embiid),,40,51
193,2,3:41.0,J. Embiid makes free throw 1 of 2,,41,51
194,2,3:41.0,M. Thybulle enters the game for J. Richardson,,41,51
195,2,3:41.0,,K. Middleton enters the game for G. Hill,41,51
196,2,3:41.0,J. Embiid makes free throw 2 of 2,,42,51
197,2,3:23.0,,B. Lopez makes 2-pt hook shot from 5 ft,42,53
198,2,3:08.0,A. Burks misses 3-pt jump shot from 27 ft,,42,53
199,2,3:05.0,,Defensive rebound by W. Matthews,42,53
200,2,2:59.0,,E. Bledsoe misses 2-pt layup from 2 ft,42,53
201,2,2:56.0,Defensive rebound by J. Embiid,,42,53
202,2,2:54.0,Personal foul by W. Matthews (drawn by T. Harris),,42,53
203,2,2:54.0,T. Harris makes free throw 1 of 2,,43,53
204,2,2:54.0,T. Harris makes free throw 2 of 2,,44,53
205,2,2:37.0,,B. Lopez misses 2-pt dunk from 4 ft (block by J. Embiid),44,53
206,2,2:35.0,Defensive rebound by A. Burks,,44,53
207,2,2:30.0,F. Korkmaz makes 3-pt jump shot from 23 ft (assist by A. Burks),,47,53
208,2,2:29.0,,Milwaukee full timeout,47,53
209,2,2:29.0,A. Horford enters the game for M. Thybulle,,47,53
210,2,2:29.0,,R. Lopez enters the game for B. Lopez,47,53
211,2,2:13.0,,Turnover by G. Antetokounmpo (bad pass; steal by A. Burks),47,53
212,2,2:09.0,A. Burks misses 2-pt layup from 3 ft (block by G. Antetokounmpo),,47,53
213,2,2:05.0,Offensive rebound by T. Harris,,47,53
214,2,2:03.0,Offensive foul by J. Embiid (drawn by R. Lopez),,47,53
215,2,2:03.0,Turnover by J. Embiid (offensive foul),,47,53
216,2,1:48.0,,R. Lopez misses 3-pt jump shot from 24 ft,47,53
217,2,1:45.0,Defensive rebound by F. Korkmaz,,47,53
218,2,1:36.0,A. Horford makes 3-pt jump shot from 26 ft (assist by J. Embiid),,50,53
219,2,1:15.0,,W. Matthews misses 3-pt jump shot from 26 ft,50,53
220,2,1:12.0,Defensive rebound by A. Horford,,50,53
221,2,0:59.0,T. Harris misses 2-pt jump shot from 17 ft,,50,53
222,2,0:56.0,,Defensive rebound by K. Middleton,50,53
223,2,0:52.0,,K. Middleton misses 3-pt jump shot from 26 ft,50,53
224,2,0:50.0,,Offensive rebound by K. Middleton,50,53
225,2,0:41.0,,G. Antetokounmpo misses 2-pt jump shot from 12 ft,50,53
226,2,0:39.0,Defensive rebound by F. Korkmaz,,50,53
227,2,0:33.0,F. Korkmaz misses 3-pt jump shot from 28 ft,,50,53
228,2,0:30.0,,Defensive rebound by G. Antetokounmpo,50,53
229,2,0:23.0,,R. Lopez makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),50,56
230,2,0:02.0,A. Burks misses 2-pt layup from 5 ft,,50,56
231,2,0:01.0,Offensive rebound by J. Embiid,,50,56
232,2,0:01.0,J. Embiid misses 2-pt layup at rim,,50,56
233,2,0:00.0,Offensive rebound by Team,,50,56
234,3,11:41.0,J. Embiid misses 2-pt jump shot from 9 ft,,50,56
235,3,11:37.0,,Defensive rebound by G. Antetokounmpo,50,56
236,3,11:33.0,,B. Lopez misses 3-pt jump shot from 26 ft,50,56
237,3,11:30.0,Defensive rebound by J. Embiid,,50,56
238,3,11:26.0,Offensive foul by J. Embiid (drawn by W. Matthews),,50,56
239,3,11:26.0,Turnover by J. Embiid (offensive foul),,50,56
240,3,11:26.0,A. Horford enters the game for F. Korkmaz,,50,56
241,3,11:14.0,,G. Antetokounmpo makes 2-pt layup from 3 ft,50,58
242,3,11:14.0,,Shooting foul by J. Embiid (drawn by G. Antetokounmpo),50,58
243,3,11:14.0,,G. Antetokounmpo makes free throw 1 of 1,50,59
244,3,10:59.0,J. Embiid misses 3-pt jump shot from 27 ft,,50,59
245,3,10:57.0,,Defensive rebound by K. Middleton,50,59
246,3,10:56.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),50,61
247,3,10:56.0,Philadelphia full timeout,,50,61
248,3,10:56.0,G. Robinson enters the game for J. Embiid,,50,61
249,3,10:45.0,A. Horford misses 3-pt jump shot from 27 ft,,50,61
250,3,10:41.0,,Defensive rebound by G. Antetokounmpo,50,61
251,3,10:36.0,,Turnover by K. Middleton (lost ball; steal by G. Robinson),50,61
252,3,10:15.0,J. Richardson misses 2-pt layup from 2 ft,,50,61
253,3,10:12.0,,Defensive rebound by G. Antetokounmpo,50,61
254,3,10:10.0,,Shooting foul by A. Horford (drawn by G. Antetokounmpo),50,61
255,3,10:10.0,,G. Antetokounmpo makes free throw 1 of 2,50,62
256,3,10:10.0,,G. Antetokounmpo makes free throw 2 of 2,50,63
257,3,9:54.0,J. Richardson misses 3-pt jump shot from 26 ft,,50,63
258,3,9:51.0,,Defensive rebound by G. Antetokounmpo,50,63
259,3,9:47.0,,B. Lopez misses 3-pt jump shot from 23 ft,50,63
260,3,9:43.0,Defensive rebound by G. Robinson,,50,63
261,3,9:39.0,T. Harris misses 3-pt jump shot from 29 ft,,50,63
262,3,9:35.0,,Defensive rebound by W. Matthews,50,63
263,3,9:25.0,,Turnover by K. Middleton (bad pass; steal by G. Robinson),50,63
264,3,9:23.0,Shooting foul by W. Matthews (drawn by S. Milton),,50,63
265,3,9:23.0,S. Milton makes free throw 1 of 2,,51,63
266,3,9:23.0,S. Milton makes free throw 2 of 2,,52,63
267,3,9:03.0,,Turnover by B. Lopez (lost ball; steal by T. Harris),52,63
268,3,9:00.0,Turnover by T. Harris (bad pass),,52,63
269,3,8:46.0,,G. Antetokounmpo makes 2-pt jump shot from 10 ft,52,65
270,3,8:37.0,S. Milton makes 3-pt jump shot from 26 ft,,55,65
271,3,8:24.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by E. Bledsoe),55,67
272,3,8:24.0,,Shooting foul by A. Horford (drawn by G. Antetokounmpo),55,67
273,3,8:24.0,,G. Antetokounmpo misses free throw 1 of 1,55,67
274,3,8:21.0,Defensive rebound by T. Harris,,55,67
275,3,8:08.0,S. Milton makes 3-pt jump shot from 27 ft (assist by J. Richardson),,58,67
276,3,7:56.0,,Personal foul by G. Robinson (drawn by E. Bledsoe),58,67
277,3,7:48.0,,K. Middleton makes 2-pt jump shot from 10 ft (assist by G. Antetokounmpo),58,69
278,3,7:34.0,A. Horford misses 3-pt jump shot from 26 ft,,58,69
279,3,7:32.0,,Defensive rebound by E. Bledsoe,58,69
280,3,7:27.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,58,69
281,3,7:25.0,Defensive rebound by T. Harris,,58,69
282,3,7:17.0,T. Harris misses 2-pt layup from 2 ft,,58,69
283,3,7:14.0,,Defensive rebound by B. Lopez,58,69
284,3,7:10.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),58,72
285,3,7:10.0,Philadelphia full timeout,,58,72
286,3,7:10.0,A. Burks enters the game for S. Milton,,58,72
287,3,7:10.0,F. Korkmaz enters the game for J. Richardson,,58,72
288,3,7:10.0,M. Scott enters the game for G. Robinson,,58,72
289,3,7:10.0,,M. Williams enters the game for B. Lopez,58,72
290,3,6:58.0,A. Burks misses 2-pt jump shot from 21 ft,,58,72
291,3,6:54.0,,Defensive rebound by G. Antetokounmpo,58,72
292,3,6:42.0,,M. Williams misses 3-pt jump shot from 24 ft,58,72
293,3,6:39.0,Defensive rebound by A. Horford,,58,72
294,3,6:25.0,A. Burks makes 3-pt jump shot from 26 ft (assist by A. Horford),,61,72
295,3,6:25.0,Shooting foul by G. Antetokounmpo (drawn by A. Burks),,61,72
296,3,6:25.0,,D. DiVincenzo enters the game for W. Matthews,61,72
297,3,6:25.0,A. Burks misses free throw 1 of 1,,61,72
298,3,6:23.0,,Defensive rebound by G. Antetokounmpo,61,72
299,3,6:17.0,,Shooting foul by A. Burks (drawn by K. Middleton),61,72
300,3,6:17.0,,K. Middleton makes free throw 1 of 3,61,73
301,3,6:17.0,,K. Middleton makes free throw 2 of 3,61,74
302,3,6:17.0,,G. Hill enters the game for E. Bledsoe,61,74
303,3,6:17.0,,K. Middleton makes free throw 3 of 3,61,75
304,3,5:55.0,M. Scott misses 3-pt jump shot from 30 ft,,61,75
305,3,5:52.0,,Defensive rebound by K. Middleton,61,75
306,3,5:50.0,,Personal foul by M. Scott (drawn by G. Antetokounmpo),61,75
307,3,5:50.0,,G. Antetokounmpo misses free throw 1 of 2,61,75
308,3,5:50.0,,Offensive rebound by Team,61,75
309,3,5:50.0,J. Embiid enters the game for A. Horford,,61,75
310,3,5:50.0,,R. Lopez enters the game for M. Williams,61,75
311,3,5:50.0,,G. Antetokounmpo makes free throw 2 of 2,61,76
312,3,5:40.0,,Violation by Team (kicked ball),61,76
313,3,5:31.0,J. Embiid misses 2-pt jump shot from 14 ft,,61,76
314,3,5:28.0,,Defensive rebound by G. Antetokounmpo,61,76
315,3,5:18.0,,K. Middleton misses 2-pt jump shot from 15 ft,61,76
316,3,5:12.0,,Offensive rebound by G. Hill,61,76
317,3,5:12.0,,G. Hill makes 2-pt layup from 1 ft,61,78
318,3,4:59.0,F. Korkmaz misses 2-pt jump shot from 7 ft,,61,78
319,3,4:56.0,Offensive rebound by J. Embiid,,61,78
320,3,4:48.0,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by J. Embiid),,64,78
321,3,4:32.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,64,78
322,3,4:29.0,,Offensive rebound by K. Middleton,64,78
323,3,4:22.0,,K. Middleton makes 2-pt jump shot from 16 ft,64,80
324,3,4:10.0,F. Korkmaz misses 2-pt jump shot from 8 ft,,64,80
325,3,4:07.0,,Defensive rebound by D. DiVincenzo,64,80
326,3,4:02.0,,R. Lopez makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),64,83
327,3,3:44.0,A. Burks misses 2-pt jump shot from 9 ft,,64,83
328,3,3:41.0,,Defensive rebound by G. Antetokounmpo,64,83
329,3,3:37.0,,D. DiVincenzo makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),64,86
330,3,3:37.0,Philadelphia full timeout,,64,86
331,3,3:37.0,M. Thybulle enters the game for T. Harris,,64,86
332,3,3:37.0,,M. Williams enters the game for G. Antetokounmpo,64,86
333,3,3:23.0,Turnover by M. Thybulle (bad pass; steal by M. Williams),,64,86
334,3,3:15.0,,K. Middleton makes 3-pt jump shot from 28 ft,64,89
335,3,2:51.0,F. Korkmaz makes 2-pt jump shot from 16 ft (assist by J. Embiid),,66,89
336,3,2:37.0,,K. Middleton makes 2-pt jump shot from 21 ft,66,91
337,3,2:20.0,M. Scott misses 3-pt jump shot from 26 ft,,66,91
338,3,2:17.0,,Defensive rebound by M. Williams,66,91
339,3,2:09.0,,D. DiVincenzo misses 3-pt jump shot from 28 ft,66,91
340,3,2:07.0,Defensive rebound by Team,,66,91
341,3,1:56.0,A. Burks misses 3-pt jump shot from 25 ft,,66,91
342,3,1:53.0,,Defensive rebound by K. Middleton,66,91
343,3,1:48.0,,Turnover by K. Middleton (bad pass),66,91
344,3,1:48.0,J. Richardson enters the game for M. Scott,,66,91
345,3,1:48.0,,P. Connaughton enters the game for K. Middleton,66,91
346,3,1:36.0,F. Korkmaz makes 2-pt jump shot from 9 ft,,68,91
347,3,1:21.0,,G. Hill misses 2-pt layup from 1 ft,68,91
348,3,1:18.0,,Offensive rebound by P. Connaughton,68,91
349,3,1:15.0,,P. Connaughton misses 3-pt jump shot from 23 ft,68,91
350,3,1:12.0,Defensive rebound by J. Embiid,,68,91
351,3,1:04.0,F. Korkmaz makes 2-pt layup at rim,,70,91
352,3,0:57.0,,D. DiVincenzo makes 2-pt layup from 2 ft,70,93
353,3,0:41.0,J. Embiid misses 2-pt layup from 2 ft (block by P. Connaughton),,70,93
354,3,0:39.0,Offensive rebound by J. Embiid,,70,93
355,3,0:39.0,J. Embiid misses 2-pt layup from 3 ft,,70,93
356,3,0:39.0,Offensive rebound by A. Burks,,70,93
357,3,0:39.0,A. Burks makes 2-pt dunk from 2 ft,,72,93
358,3,0:39.0,Shooting foul by R. Lopez (drawn by A. Burks),,72,93
359,3,0:39.0,,Milwaukee full timeout,72,93
360,3,0:39.0,,G. Antetokounmpo enters the game for R. Lopez,72,93
361,3,0:39.0,A. Burks makes free throw 1 of 1,,73,93
362,3,0:27.0,,Turnover by G. Antetokounmpo (palming),73,93
363,3,0:27.0,,R. Lopez enters the game for G. Antetokounmpo,73,93
364,3,0:03.0,F. Korkmaz misses 2-pt jump shot from 13 ft,,73,93
365,3,0:01.0,,Defensive rebound by D. DiVincenzo,73,93
366,3,0:00.0,,D. DiVincenzo misses 3-pt jump shot from 47 ft,73,93
367,3,0:00.0,,Offensive rebound by Team,73,93
368,4,11:49.0,,D. DiVincenzo misses 3-pt jump shot from 23 ft,73,93
369,4,11:45.0,,Offensive rebound by B. Lopez,73,93
370,4,11:42.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by D. DiVincenzo),73,95
371,4,11:27.0,J. Embiid misses 2-pt jump shot from 11 ft,,73,95
372,4,11:27.0,,Defensive rebound by G. Antetokounmpo,73,95
373,4,11:20.0,,B. Lopez misses 3-pt jump shot from 26 ft,73,95
374,4,11:17.0,Defensive rebound by J. Richardson,,73,95
375,4,11:03.0,S. Milton makes 3-pt jump shot from 24 ft (assist by J. Embiid),,76,95
