,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
75,1,4:42.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by J. Harris),18,20
76,1,4:25.0,A. Len misses 2-pt jump shot from 9 ft,,18,20
77,1,4:22.0,,Defensive rebound by T. Prince,18,20
78,1,4:12.0,,J. Allen makes 2-pt layup from 1 ft (assist by J. Harris),18,22
79,1,3:54.0,K. Huerter misses 2-pt hook shot from 7 ft,,18,22
80,1,3:52.0,Offensive rebound by A. Len,,18,22
81,1,3:52.0,A. Len misses 2-pt layup from 2 ft,,18,22
82,1,3:51.0,Offensive rebound by A. Len,,18,22
83,1,3:50.0,A. Len makes 2-pt layup at rim,,20,22
84,1,3:36.0,,T. Prince makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),20,25
85,1,3:21.0,J. Parker makes 3-pt jump shot from 23 ft (assist by D. Hunter),,23,25
86,1,3:13.0,,Personal foul by J. Parker (drawn by S. Dinwiddie),23,25
87,1,3:13.0,A. Crabbe enters the game for D. Hunter,,23,25
88,1,3:13.0,T. Young enters the game for A. Len,,23,25
89,1,3:13.0,,W. Chandler enters the game for J. Allen,23,25
90,1,3:13.0,,D. Jordan enters the game for T. Prince,23,25
91,1,3:08.0,,J. Harris makes 2-pt layup from 3 ft (assist by D. Jordan),23,27
92,1,2:57.0,J. Parker makes 2-pt hook shot from 3 ft,,25,27
93,1,2:41.0,,S. Dinwiddie misses 2-pt layup from 3 ft,25,27
94,1,2:38.0,,Offensive rebound by D. Jordan,25,27
95,1,2:38.0,,D. Jordan makes 2-pt layup from 1 ft,25,29
96,1,2:31.0,T. Young misses 2-pt layup from 5 ft,,25,29
97,1,2:30.0,,Defensive rebound by D. Jordan,25,29
98,1,2:30.0,,Turnover by D. Jordan (out of bounds lost ball),25,29
99,1,2:30.0,,R. Kurucs enters the game for S. Dinwiddie,25,29
100,1,2:30.0,,G. Temple enters the game for J. Harris,25,29
101,1,2:23.0,D. Bembry makes 2-pt jump shot from 10 ft (assist by A. Crabbe),,27,29
102,1,2:11.0,,R. Kurucs makes 2-pt layup from 1 ft (assist by D. Jordan),27,31
103,1,1:56.0,J. Parker misses 2-pt jump shot from 13 ft,,27,31
104,1,1:53.0,,Defensive rebound by W. Chandler,27,31
105,1,1:42.0,,D. Jordan makes 2-pt layup from 1 ft,27,33
106,1,1:42.0,,Shooting foul by J. Parker (drawn by D. Jordan),27,33
107,1,1:42.0,B. Fernando enters the game for J. Parker,,27,33
108,1,1:42.0,,D. Jordan makes free throw 1 of 1,27,34
109,1,1:30.0,K. Huerter misses 2-pt jump shot from 15 ft,,27,34
110,1,1:27.0,,Defensive rebound by D. Jordan,27,34
111,1,1:23.0,,Turnover by W. Chandler (bad pass),27,34
112,1,1:17.0,T. Young makes 2-pt jump shot from 11 ft,,29,34
113,1,1:06.0,,Turnover by D. Jordan (bad pass),29,34
114,1,0:58.0,K. Huerter makes 3-pt jump shot from 26 ft (assist by T. Young),,32,34
115,1,0:50.0,,G. Temple misses 3-pt jump shot from 27 ft,32,34
116,1,0:47.0,Defensive rebound by A. Crabbe,,32,34
117,1,0:38.0,D. Bembry misses 2-pt layup from 3 ft,,32,34
118,1,0:36.0,Offensive rebound by D. Bembry,,32,34
119,1,0:36.0,D. Bembry makes 2-pt layup at rim,,34,34
120,1,0:30.0,,W. Chandler misses 3-pt jump shot from 26 ft,34,34
121,1,0:30.0,Defensive rebound by B. Fernando,,34,34
122,1,0:06.0,B. Fernando misses 2-pt layup from 2 ft,,34,34
123,1,0:04.0,,Defensive rebound by D. Jordan,34,34
124,1,0:00.0,,G. Temple misses 3-pt jump shot from 26 ft,34,34
125,1,0:00.0,,Offensive rebound by Team,34,34
126,2,11:46.0,D. Hunter misses 2-pt layup from 5 ft,,34,34
127,2,11:45.0,,Defensive rebound by D. Jordan,34,34
128,2,11:28.0,,R. Kurucs makes 2-pt layup from 1 ft (assist by D. Jordan),34,36
129,2,11:11.0,T. Young misses 2-pt jump shot from 10 ft (block by D. Jordan),,34,36
130,2,11:07.0,Offensive rebound by A. Len,,34,36
131,2,11:06.0,A. Len makes 2-pt layup from 3 ft,,36,36
132,2,10:51.0,,D. Jordan misses 2-pt layup from 3 ft,36,36
133,2,10:49.0,Defensive rebound by A. Len,,36,36
134,2,10:38.0,V. Carter misses 2-pt jump shot from 20 ft,,36,36
135,2,10:35.0,,Defensive rebound by G. Temple,36,36
136,2,10:26.0,,R. Kurucs makes 2-pt layup from 2 ft (assist by D. Jordan),36,38
137,2,10:07.0,Shooting foul by G. Temple (drawn by T. Young),,36,38
138,2,10:07.0,T. Young makes free throw 1 of 3,,37,38
139,2,10:07.0,T. Young makes free throw 2 of 3,,38,38
140,2,10:07.0,T. Young makes free throw 3 of 3,,39,38
141,2,9:55.0,,G. Temple makes 2-pt jump shot from 2 ft,39,40
142,2,9:39.0,A. Len makes 3-pt jump shot from 23 ft (assist by T. Young),,42,40
143,2,9:23.0,,D. Jordan misses 2-pt layup from 3 ft,42,40
144,2,9:21.0,Defensive rebound by A. Len,,42,40
145,2,9:16.0,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),,44,40
146,2,8:47.0,,D. Jordan misses 2-pt layup from 1 ft,44,40
147,2,8:44.0,Defensive rebound by A. Len,,44,40
148,2,8:38.0,Turnover by T. Young (lost ball; steal by G. Temple),,44,40
149,2,8:35.0,,G. Temple makes 2-pt layup from 1 ft,44,42
150,2,8:18.0,V. Carter misses 3-pt jump shot from 27 ft,,44,42
151,2,8:15.0,,Defensive rebound by D. Jordan,44,42
152,2,8:07.0,,Turnover by T. Luwawu-Cabarrot (out of bounds lost ball),44,42
153,2,8:07.0,,S. Dinwiddie enters the game for W. Chandler,44,42
154,2,8:07.0,,J. Harris enters the game for R. Kurucs,44,42
155,2,8:07.0,,T. Prince enters the game for T. Luwawu-Cabarrot,44,42
156,2,7:57.0,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),,46,42
157,2,7:43.0,,Personal foul by C. Reddish (drawn by S. Dinwiddie),46,42
158,2,7:43.0,K. Huerter enters the game for V. Carter,,46,42
159,2,7:37.0,,Shooting foul by C. Reddish (drawn by S. Dinwiddie),46,42
160,2,7:37.0,,Technical foul by C. Reddish,46,42
161,2,7:37.0,,S. Dinwiddie makes technical free throw,46,43
162,2,7:37.0,D. Bembry enters the game for C. Reddish,,46,43
163,2,7:37.0,,S. Dinwiddie makes free throw 1 of 2,46,44
164,2,7:37.0,,S. Dinwiddie makes free throw 2 of 2,46,45
165,2,7:17.0,D. Hunter misses 3-pt jump shot from 23 ft,,46,45
166,2,7:16.0,Offensive rebound by Team,,46,45
167,2,7:16.0,Personal foul by J. Harris (drawn by A. Len),,46,45
168,2,7:11.0,T. Young makes 3-pt jump shot from 26 ft (assist by K. Huerter),,49,45
169,2,6:57.0,,D. Jordan misses 2-pt dunk from 4 ft,49,45
170,2,6:54.0,Defensive rebound by T. Young,,49,45
171,2,6:49.0,T. Young makes 3-pt jump shot from 26 ft (assist by K. Huerter),,52,45
172,2,6:19.0,,T. Prince misses 2-pt jump shot from 12 ft,52,45
173,2,6:15.0,Defensive rebound by D. Hunter,,52,45
174,2,6:15.0,Technical foul by D. Jordan,,52,45
175,2,6:15.0,,Brooklyn full timeout,52,45
176,2,6:15.0,A. Crabbe enters the game for D. Hunter,,52,45
177,2,6:15.0,,J. Allen enters the game for D. Jordan,52,45
178,2,6:15.0,T. Young makes technical free throw,,53,45
179,2,6:09.0,A. Len misses 2-pt dunk from 3 ft,,53,45
180,2,6:07.0,,Defensive rebound by T. Prince,53,45
181,2,6:01.0,,T. Prince misses 2-pt layup from 4 ft,53,45
182,2,5:59.0,Defensive rebound by A. Len,,53,45
183,2,5:55.0,K. Huerter misses 3-pt jump shot from 26 ft,,53,45
184,2,5:49.0,Offensive rebound by A. Len,,53,45
185,2,5:49.0,A. Len makes 2-pt layup at rim,,55,45
186,2,5:34.0,,S. Dinwiddie makes 2-pt layup from 2 ft (assist by J. Allen),55,47
187,2,5:19.0,Shooting foul by J. Harris (drawn by K. Huerter),,55,47
188,2,5:19.0,K. Huerter makes free throw 1 of 2,,56,47
189,2,5:19.0,K. Huerter makes free throw 2 of 2,,57,47
190,2,5:02.0,,S. Dinwiddie makes 2-pt jump shot from 3 ft,57,49
191,2,4:55.0,Turnover by T. Young (bad pass),,57,49
192,2,4:39.0,,T. Prince makes 2-pt jump shot from 7 ft,57,51
193,2,4:23.0,K. Huerter misses 3-pt jump shot from 27 ft,,57,51
194,2,4:21.0,,Defensive rebound by Team,57,51
195,2,4:21.0,D. Hunter enters the game for T. Young,,57,51
196,2,4:06.0,,S. Dinwiddie misses 2-pt layup from 5 ft,57,51
197,2,4:04.0,,Offensive rebound by S. Dinwiddie,57,51
198,2,4:04.0,,S. Dinwiddie misses 2-pt layup from 1 ft,57,51
199,2,4:02.0,Defensive rebound by K. Huerter,,57,51
200,2,3:55.0,K. Huerter misses 3-pt jump shot from 27 ft,,57,51
201,2,3:52.0,Offensive rebound by D. Bembry,,57,51
202,2,3:47.0,D. Bembry misses 3-pt jump shot from 26 ft,,57,51
203,2,3:43.0,Offensive rebound by K. Huerter,,57,51
204,2,3:32.0,D. Bembry makes 3-pt jump shot from 24 ft (assist by K. Huerter),,60,51
205,2,3:11.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,60,51
206,2,3:09.0,,Offensive rebound by J. Harris,60,51
207,2,3:03.0,,T. Prince misses 2-pt jump shot from 20 ft,60,51
208,2,2:59.0,,Offensive rebound by J. Allen,60,51
209,2,2:48.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft,60,54
210,2,2:48.0,,Shooting foul by A. Len (drawn by S. Dinwiddie),60,54
211,2,2:48.0,Atlanta full timeout,,60,54
212,2,2:48.0,B. Fernando enters the game for D. Bembry,,60,54
213,2,2:48.0,J. Parker enters the game for A. Crabbe,,60,54
214,2,2:48.0,C. Reddish enters the game for K. Huerter,,60,54
215,2,2:48.0,T. Young enters the game for A. Len,,60,54
216,2,2:48.0,,W. Chandler enters the game for G. Temple,60,54
217,2,2:48.0,,S. Dinwiddie makes free throw 1 of 1,60,55
218,2,2:36.0,B. Fernando misses 3-pt jump shot from 26 ft,,60,55
219,2,2:32.0,,Defensive rebound by J. Harris,60,55
220,2,2:23.0,,S. Dinwiddie misses 2-pt jump shot from 5 ft,60,55
221,2,2:22.0,Defensive rebound by J. Parker,,60,55
222,2,2:17.0,T. Young makes 2-pt layup from 3 ft,,62,55
223,2,2:02.0,,Turnover by S. Dinwiddie (bad pass; steal by C. Reddish),62,55
224,2,1:59.0,T. Young makes 2-pt jump shot from 2 ft,,64,55
225,2,1:59.0,Shooting foul by S. Dinwiddie (drawn by T. Young),,64,55
226,2,1:59.0,T. Young makes free throw 1 of 1,,65,55
227,2,1:50.0,,Personal foul by C. Reddish (drawn by S. Dinwiddie),65,55
228,2,1:50.0,D. Bembry enters the game for C. Reddish,,65,55
229,2,1:40.0,,J. Allen makes 2-pt hook shot from 2 ft (assist by S. Dinwiddie),65,57
230,2,1:28.0,T. Young misses 3-pt jump shot from 27 ft,,65,57
231,2,1:26.0,,Defensive rebound by W. Chandler,65,57
232,2,1:22.0,,Shooting foul by B. Fernando (drawn by S. Dinwiddie),65,57
233,2,1:22.0,,S. Dinwiddie makes free throw 1 of 2,65,58
234,2,1:22.0,A. Len enters the game for B. Fernando,,65,58
235,2,1:22.0,,S. Dinwiddie makes free throw 2 of 2,65,59
236,2,1:10.0,Shooting foul by J. Allen (drawn by D. Bembry),,65,59
237,2,1:10.0,D. Bembry makes free throw 1 of 2,,66,59
238,2,1:10.0,D. Bembry makes free throw 2 of 2,,67,59
239,2,0:57.0,,J. Harris misses 3-pt jump shot from 26 ft,67,59
240,2,0:54.0,,Offensive rebound by T. Prince,67,59
241,2,0:46.0,,S. Dinwiddie misses 2-pt layup from 3 ft (block by A. Len),67,59
242,2,0:43.0,Defensive rebound by A. Len,,67,59
243,2,0:37.0,T. Young makes 3-pt jump shot from 25 ft,,70,59
244,2,0:31.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,70,59
245,2,0:29.0,Defensive rebound by T. Young,,70,59
246,2,0:10.0,A. Len makes 3-pt jump shot from 25 ft (assist by T. Young),,73,59
247,2,0:05.0,,J. Harris misses 3-pt jump shot from 26 ft,73,59
248,2,0:02.0,,Offensive rebound by J. Allen,73,59
249,2,0:00.0,,Shooting foul by D. Hunter (drawn by J. Harris),73,59
250,2,0:00.0,,J. Harris misses free throw 1 of 3,73,59
251,2,0:00.0,,Offensive rebound by Team,73,59
252,2,0:00.0,,J. Harris misses free throw 2 of 3,73,59
253,2,0:00.0,,Offensive rebound by Team,73,59
254,2,0:00.0,,J. Harris makes free throw 3 of 3,73,60
255,2,0:00.0,D. Bembry misses 3-pt jump shot from 47 ft,,73,60
256,2,0:00.0,Offensive rebound by Team,,73,60
257,3,11:50.0,Personal foul by T. Prince (drawn by T. Young),,73,60
258,3,11:44.0,C. Reddish misses 3-pt jump shot from 26 ft,,73,60
259,3,11:42.0,,Defensive rebound by Team,73,60
260,3,11:28.0,,T. Prince misses 2-pt jump shot from 8 ft,73,60
261,3,11:26.0,Defensive rebound by K. Huerter,,73,60
262,3,11:20.0,K. Huerter misses 3-pt jump shot from 25 ft,,73,60
263,3,11:16.0,,Defensive rebound by G. Temple,73,60
264,3,11:09.0,,G. Temple misses 3-pt jump shot from 25 ft,73,60
265,3,11:07.0,Defensive rebound by D. Hunter,,73,60
266,3,10:57.0,C. Reddish makes 2-pt jump shot from 16 ft,,75,60
267,3,10:42.0,,S. Dinwiddie misses 2-pt jump shot from 14 ft,75,60
268,3,10:40.0,,Offensive rebound by Team,75,60
269,3,10:32.0,,J. Harris misses 2-pt jump shot from 5 ft,75,60
270,3,10:29.0,,Offensive rebound by J. Allen,75,60
271,3,10:29.0,,J. Allen makes 2-pt dunk at rim,75,62
272,3,10:14.0,Turnover by T. Young (bad pass; steal by S. Dinwiddie),,75,62
273,3,10:08.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by T. Prince),75,65
274,3,9:52.0,Turnover by C. Reddish (bad pass; steal by J. Allen),,75,65
275,3,9:43.0,,J. Harris makes 2-pt layup from 2 ft (assist by G. Temple),75,67
276,3,9:43.0,Atlanta full timeout,,75,67
277,3,9:43.0,A. Len enters the game for B. Fernando,,75,67
278,3,9:33.0,T. Young misses 2-pt jump shot from 8 ft,,75,67
279,3,9:31.0,,Defensive rebound by J. Allen,75,67
280,3,9:13.0,,S. Dinwiddie misses 2-pt layup from 4 ft (block by A. Len),75,67
281,3,9:11.0,Defensive rebound by C. Reddish,,75,67
282,3,9:07.0,T. Young makes 2-pt layup from 3 ft,,77,67
283,3,8:57.0,,S. Dinwiddie misses 2-pt layup from 3 ft,77,67
284,3,8:56.0,Defensive rebound by K. Huerter,,77,67
285,3,8:49.0,D. Hunter makes 3-pt jump shot from 22 ft (assist by K. Huerter),,80,67
286,3,8:36.0,Violation by Team (kicked ball),,80,67
287,3,8:24.0,,G. Temple makes 2-pt jump shot from 5 ft (assist by S. Dinwiddie),80,69
288,3,8:14.0,T. Young misses 2-pt jump shot from 12 ft (block by G. Temple),,80,69
289,3,8:11.0,,Defensive rebound by T. Prince,80,69
290,3,8:09.0,,T. Prince misses 2-pt layup from 5 ft,80,69
291,3,8:08.0,,Offensive rebound by G. Temple,80,69
292,3,8:07.0,,G. Temple misses 2-pt layup from 2 ft,80,69
293,3,8:07.0,Defensive rebound by K. Huerter,,80,69
294,3,7:55.0,A. Len makes 2-pt layup from 3 ft (assist by K. Huerter),,82,69
295,3,7:55.0,Technical foul by K. Atkinson,,82,69
296,3,7:55.0,T. Young makes technical free throw,,83,69
297,3,7:40.0,,J. Allen misses 2-pt dunk from 3 ft,83,69
298,3,7:38.0,Defensive rebound by D. Hunter,,83,69
299,3,7:37.0,Shooting foul by S. Dinwiddie (drawn by T. Young),,83,69
300,3,7:37.0,Technical foul by S. Dinwiddie,,83,69
301,3,7:37.0,T. Young misses technical free throw,,83,69
302,3,7:37.0,Offensive rebound by Team,,83,69
303,3,7:37.0,T. Young makes free throw 1 of 2,,84,69
304,3,7:37.0,D. Bembry enters the game for C. Reddish,,84,69
305,3,7:37.0,T. Young makes free throw 2 of 2,,85,69
306,3,7:25.0,,T. Prince misses 2-pt layup from 4 ft,85,69
307,3,7:22.0,Defensive rebound by T. Young,,85,69
308,3,7:16.0,T. Young makes 2-pt jump shot from 4 ft,,87,69
309,3,7:06.0,,S. Dinwiddie makes 2-pt layup from 3 ft,87,71
310,3,7:06.0,,Shooting foul by A. Len (drawn by S. Dinwiddie),87,71
311,3,7:06.0,,T. Luwawu-Cabarrot enters the game for G. Temple,87,71
312,3,7:06.0,,S. Dinwiddie makes free throw 1 of 1,87,72
313,3,6:54.0,D. Hunter misses 3-pt jump shot from 28 ft,,87,72
314,3,6:52.0,Offensive rebound by T. Young,,87,72
315,3,6:44.0,D. Bembry misses 3-pt jump shot from 27 ft,,87,72
316,3,6:42.0,,Defensive rebound by J. Allen,87,72
317,3,6:31.0,,T. Prince misses 2-pt jump shot from 14 ft,87,72
318,3,6:28.0,Defensive rebound by D. Bembry,,87,72
319,3,6:14.0,D. Bembry misses 2-pt layup from 4 ft,,87,72
320,3,6:10.0,Offensive rebound by A. Len,,87,72
321,3,6:10.0,A. Len misses 2-pt layup from 1 ft,,87,72
322,3,6:10.0,,Defensive rebound by S. Dinwiddie,87,72
323,3,6:05.0,,T. Luwawu-Cabarrot misses 2-pt layup from 4 ft (block by D. Bembry),87,72
324,3,6:02.0,Defensive rebound by A. Len,,87,72
325,3,5:59.0,Personal foul by S. Dinwiddie (drawn by T. Young),,87,72
326,3,5:59.0,,Brooklyn full timeout,87,72
327,3,5:59.0,,Instant Replay (Challenge: Ruling Stands),87,72
328,3,5:59.0,A. Crabbe enters the game for K. Huerter,,87,72
329,3,5:59.0,B. Fernando enters the game for D. Hunter,,87,72
330,3,5:59.0,J. Parker enters the game for A. Len,,87,72
331,3,5:54.0,Shooting foul by S. Dinwiddie (drawn by T. Young),,87,72
332,3,5:54.0,T. Young makes free throw 1 of 2,,88,72
333,3,5:54.0,,G. Temple enters the game for S. Dinwiddie,88,72
334,3,5:54.0,T. Young misses free throw 2 of 2,,88,72
335,3,5:48.0,,Defensive rebound by J. Allen,88,72
336,3,5:41.0,,Turnover by G. Temple (bad pass; steal by B. Fernando),88,72
337,3,5:28.0,T. Young misses 3-pt jump shot from 26 ft,,88,72
338,3,5:26.0,Offensive rebound by D. Bembry,,88,72
339,3,5:25.0,D. Bembry misses 2-pt layup from 7 ft,,88,72
340,3,5:23.0,,Defensive rebound by J. Allen,88,72
341,3,5:13.0,,T. Prince misses 3-pt jump shot from 26 ft,88,72
342,3,5:12.0,,Offensive rebound by Team,88,72
343,3,5:12.0,,W. Chandler enters the game for J. Allen,88,72
344,3,5:12.0,,D. Jordan enters the game for T. Prince,88,72
345,3,5:00.0,,D. Jordan makes 2-pt layup from 2 ft (assist by J. Harris),88,74
346,3,4:39.0,J. Parker misses 3-pt jump shot from 28 ft,,88,74
347,3,4:37.0,,Defensive rebound by D. Jordan,88,74
348,3,4:29.0,,Turnover by W. Chandler (step out of bounds),88,74
349,3,4:29.0,K. Huerter enters the game for T. Young,,88,74
350,3,4:08.0,B. Fernando misses 3-pt jump shot from 25 ft,,88,74
351,3,4:04.0,,Defensive rebound by D. Jordan,88,74
352,3,3:54.0,,Offensive foul by T. Luwawu-Cabarrot (drawn by D. Bembry),88,74
353,3,3:54.0,,Turnover by T. Luwawu-Cabarrot (offensive foul),88,74
354,3,3:42.0,J. Parker misses 2-pt hook shot from 7 ft,,88,74
355,3,3:40.0,Offensive rebound by B. Fernando,,88,74
356,3,3:35.0,A. Crabbe misses 3-pt jump shot from 28 ft,,88,74
357,3,3:34.0,,Defensive rebound by Team,88,74
358,3,3:23.0,,W. Chandler makes 2-pt layup from 3 ft,88,76
359,3,3:01.0,Turnover by K. Huerter (lost ball; steal by W. Chandler),,88,76
360,3,2:56.0,,G. Temple makes 3-pt jump shot from 26 ft (assist by W. Chandler),88,79
361,3,2:56.0,Atlanta full timeout,,88,79
362,3,2:56.0,D. Hunter enters the game for D. Bembry,,88,79
363,3,2:56.0,A. Len enters the game for B. Fernando,,88,79
364,3,2:56.0,,R. Kurucs enters the game for J. Harris,88,79
365,3,2:45.0,D. Hunter makes 2-pt jump shot from 22 ft,,90,79
366,3,2:27.0,,Shooting foul by K. Huerter (drawn by G. Temple),90,79
367,3,2:27.0,,G. Temple makes free throw 1 of 2,90,80
368,3,2:27.0,,G. Temple misses free throw 2 of 2,90,80
369,3,2:23.0,Defensive rebound by J. Parker,,90,80
370,3,2:14.0,D. Hunter misses 2-pt jump shot from 10 ft,,90,80
371,3,2:11.0,,Defensive rebound by D. Jordan,90,80
372,3,1:52.0,,G. Temple makes 3-pt jump shot from 26 ft,90,83
373,3,1:40.0,A. Crabbe misses 2-pt jump shot from 19 ft,,90,83
374,3,1:37.0,,Defensive rebound by W. Chandler,90,83
375,3,1:30.0,,G. Temple makes 2-pt jump shot from 12 ft,90,85
376,3,1:12.0,A. Len makes 3-pt jump shot from 24 ft (assist by J. Parker),,93,85
377,3,0:59.0,,W. Chandler misses 3-pt jump shot from 26 ft,93,85
378,3,0:57.0,Defensive rebound by A. Crabbe,,93,85
379,3,0:57.0,T. Young enters the game for A. Crabbe,,93,85
380,3,0:40.0,Shooting foul by T. Luwawu-Cabarrot (drawn by T. Young),,93,85
381,3,0:40.0,T. Young makes free throw 1 of 3,,94,85
382,3,0:40.0,T. Young makes free throw 2 of 3,,95,85
383,3,0:40.0,D. Bembry enters the game for K. Huerter,,95,85
384,3,0:40.0,T. Young makes free throw 3 of 3,,96,85
385,3,0:29.0,,W. Chandler misses 2-pt jump shot from 4 ft,96,85
386,3,0:27.0,,Offensive rebound by W. Chandler,96,85
387,3,0:26.0,,W. Chandler misses 2-pt layup from 9 ft,96,85
388,3,0:23.0,Defensive rebound by T. Young,,96,85
389,3,0:03.0,Shooting foul by D. Jordan (drawn by D. Hunter),,96,85
