,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
30,1,8:13.0,C. Anthony misses 3-pt jump shot from 25 ft,,9,12
31,1,8:09.0,,Defensive rebound by J. Hart,9,12
32,1,8:05.0,,Personal foul by C. Anthony (drawn by Z. Williamson),9,12
33,1,7:57.0,,Turnover by D. Favors (3 sec),9,12
34,1,7:37.0,C. Anthony makes 2-pt jump shot from 13 ft,,11,12
35,1,7:26.0,,Z. Williamson misses 2-pt layup from 2 ft,11,12
36,1,7:24.0,Defensive rebound by Team,,11,12
37,1,7:06.0,C. Anthony misses 2-pt jump shot from 13 ft,,11,12
38,1,7:04.0,,Defensive rebound by J. Holiday,11,12
39,1,6:55.0,,J. Holiday makes 2-pt layup from 2 ft (assist by L. Ball),11,14
40,1,6:44.0,H. Whiteside makes 2-pt jump shot from 8 ft (assist by D. Lillard),,13,14
41,1,6:34.0,,L. Ball misses 2-pt jump shot from 16 ft,13,14
42,1,6:33.0,Defensive rebound by Team,,13,14
43,1,6:33.0,,Loose ball foul by D. Favors (drawn by H. Whiteside),13,14
44,1,6:33.0,,New Orleans full timeout,13,14
45,1,6:20.0,H. Whiteside makes 2-pt hook shot from 7 ft (assist by D. Lillard),,15,14
46,1,6:10.0,,L. Ball misses 3-pt jump shot from 23 ft,15,14
47,1,6:08.0,Defensive rebound by H. Whiteside,,15,14
48,1,5:57.0,C. McCollum misses 2-pt jump shot from 5 ft (block by L. Ball),,15,14
49,1,5:55.0,Offensive rebound by Team,,15,14
50,1,5:55.0,,J. Redick enters the game for Z. Williamson,15,14
51,1,5:46.0,D. Lillard misses 2-pt layup from 2 ft,,15,14
52,1,5:44.0,,Defensive rebound by D. Favors,15,14
53,1,5:37.0,,L. Ball misses 3-pt jump shot from 25 ft,15,14
54,1,5:34.0,Defensive rebound by H. Whiteside,,15,14
55,1,5:32.0,Personal foul by J. Hart (drawn by C. Anthony),,15,14
56,1,5:32.0,C. Swanigan enters the game for H. Whiteside,,15,14
57,1,5:22.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),,18,14
58,1,5:12.0,,Turnover by D. Favors (bad pass; steal by T. Ariza),18,14
59,1,5:08.0,T. Ariza makes 2-pt layup from 2 ft,,20,14
60,1,4:50.0,,J. Hart misses 3-pt jump shot from 27 ft,20,14
61,1,4:47.0,Defensive rebound by Team,,20,14
62,1,4:47.0,G. Trent enters the game for T. Ariza,,20,14
63,1,4:37.0,D. Lillard makes 2-pt layup from 2 ft,,22,14
64,1,4:37.0,Shooting foul by L. Ball (drawn by D. Lillard),,22,14
65,1,4:37.0,,J. Hayes enters the game for D. Favors,22,14
66,1,4:37.0,D. Lillard makes free throw 1 of 1,,23,14
67,1,4:30.0,,Turnover by L. Ball (bad pass; steal by G. Trent),23,14
68,1,4:27.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,26,14
69,1,4:18.0,,Turnover by J. Holiday (lost ball; steal by C. Anthony),26,14
70,1,4:13.0,C. Anthony makes 2-pt dunk from 1 ft (assist by G. Trent),,28,14
71,1,4:06.0,,New Orleans full timeout,28,14
72,1,4:06.0,W. Gabriel enters the game for C. Anthony,,28,14
73,1,4:06.0,A. Simons enters the game for C. McCollum,,28,14
74,1,4:06.0,,N. Melli enters the game for L. Ball,28,14
75,1,3:56.0,,Shooting foul by W. Gabriel (drawn by J. Hayes),28,14
76,1,3:56.0,,J. Hayes misses free throw 1 of 2,28,14
77,1,3:56.0,,Offensive rebound by Team,28,14
78,1,3:56.0,,J. Hayes makes free throw 2 of 2,28,15
79,1,3:39.0,C. Swanigan misses 2-pt hook shot from 4 ft,,28,15
80,1,3:37.0,Offensive rebound by C. Swanigan,,28,15
81,1,3:34.0,W. Gabriel misses 2-pt layup from 2 ft,,28,15
82,1,3:32.0,Offensive rebound by W. Gabriel,,28,15
83,1,3:30.0,Shooting foul by N. Melli (drawn by W. Gabriel),,28,15
84,1,3:30.0,W. Gabriel misses free throw 1 of 2,,28,15
85,1,3:30.0,Offensive rebound by Team,,28,15
86,1,3:30.0,W. Gabriel makes free throw 2 of 2,,29,15
87,1,3:13.0,,J. Redick misses 2-pt jump shot from 7 ft,29,15
88,1,3:11.0,Defensive rebound by D. Lillard,,29,15
89,1,3:08.0,D. Lillard makes 2-pt dunk at rim,,31,15
90,1,2:59.0,,Personal foul by A. Simons (drawn by J. Redick),31,15
91,1,2:59.0,,E. Moore enters the game for J. Hart,31,15
92,1,2:55.0,,Shooting foul by A. Simons (drawn by J. Redick),31,15
93,1,2:55.0,,J. Redick makes free throw 1 of 2,31,16
94,1,2:55.0,,J. Redick makes free throw 2 of 2,31,17
95,1,2:42.0,W. Gabriel misses 3-pt jump shot from 24 ft,,31,17
96,1,2:39.0,Offensive rebound by D. Lillard,,31,17
97,1,2:30.0,W. Gabriel makes 2-pt dunk at rim (assist by C. Swanigan),,33,17
98,1,2:21.0,,Personal foul by A. Simons (drawn by J. Redick),33,17
99,1,2:21.0,,J. Redick makes free throw 1 of 2,33,18
100,1,2:21.0,,J. Redick makes free throw 2 of 2,33,19
101,1,2:05.0,D. Lillard misses 2-pt layup from 2 ft (block by N. Melli),,33,19
102,1,2:01.0,,Defensive rebound by J. Hayes,33,19
103,1,2:01.0,,J. Redick misses 3-pt jump shot from 26 ft,33,19
104,1,1:59.0,Defensive rebound by D. Lillard,,33,19
105,1,1:53.0,A. Simons misses 3-pt jump shot from 25 ft,,33,19
106,1,1:50.0,,Defensive rebound by N. Melli,33,19
107,1,1:36.0,,N. Melli misses 3-pt jump shot from 26 ft,33,19
108,1,1:32.0,Defensive rebound by A. Simons,,33,19
109,1,1:19.0,D. Lillard misses 3-pt jump shot from 23 ft,,33,19
110,1,1:16.0,Offensive rebound by C. Swanigan,,33,19
111,1,1:12.0,G. Trent makes 2-pt jump shot from 10 ft,,35,19
112,1,0:58.0,,J. Holiday makes 2-pt hook shot from 2 ft,35,21
113,1,0:58.0,,Shooting foul by C. Swanigan (drawn by J. Holiday),35,21
114,1,0:58.0,,J. Holiday makes free throw 1 of 1,35,22
115,1,0:41.0,Def 3 sec tech foul by Team,,35,22
116,1,0:41.0,D. Lillard makes technical free throw,,36,22
117,1,0:35.0,Turnover by D. Lillard (lost ball; steal by J. Holiday),,36,22
118,1,0:30.0,,Shooting foul by W. Gabriel (drawn by J. Hayes),36,22
119,1,0:30.0,,J. Hayes makes free throw 1 of 2,36,23
120,1,0:30.0,,J. Hayes makes free throw 2 of 2,36,24
121,1,0:14.0,D. Lillard misses 2-pt layup from 3 ft,,36,24
122,1,0:12.0,,Defensive rebound by J. Holiday,36,24
123,1,0:08.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by J. Holiday),36,27
124,1,0:01.0,Offensive foul by G. Trent (drawn by N. Melli),,36,27
125,1,0:01.0,Turnover by G. Trent (offensive foul),,36,27
126,2,11:47.0,,J. Redick misses 3-pt jump shot from 26 ft,36,27
127,2,11:45.0,,Offensive rebound by Z. Williamson,36,27
128,2,11:42.0,,E. Moore makes 3-pt jump shot from 26 ft (assist by Z. Williamson),36,30
129,2,11:21.0,C. McCollum misses 2-pt layup from 2 ft,,36,30
130,2,11:19.0,,Defensive rebound by E. Moore,36,30
131,2,11:10.0,,Z. Williamson makes 2-pt layup from 2 ft (assist by N. Melli),36,32
132,2,10:49.0,C. Anthony makes 2-pt jump shot from 14 ft,,38,32
133,2,10:35.0,,L. Ball misses 2-pt layup from 2 ft,38,32
134,2,10:35.0,,Offensive rebound by Z. Williamson,38,32
135,2,10:35.0,,Personal foul by C. McCollum (drawn by Z. Williamson),38,32
136,2,10:32.0,,Personal foul by G. Trent (drawn by J. Redick),38,32
137,2,10:29.0,,J. Redick misses 2-pt jump shot from 19 ft,38,32
138,2,10:24.0,Defensive rebound by H. Whiteside,,38,32
139,2,10:18.0,C. McCollum misses 3-pt jump shot from 25 ft,,38,32
140,2,10:16.0,Offensive rebound by H. Whiteside,,38,32
141,2,10:15.0,H. Whiteside makes 2-pt layup from 2 ft,,40,32
142,2,10:03.0,,N. Melli misses 3-pt jump shot from 26 ft,40,32
143,2,9:57.0,Defensive rebound by H. Whiteside,,40,32
144,2,9:54.0,Shooting foul by L. Ball (drawn by C. McCollum),,40,32
145,2,9:54.0,C. McCollum makes free throw 1 of 2,,41,32
146,2,9:54.0,C. McCollum makes free throw 2 of 2,,42,32
147,2,9:37.0,,Turnover by Z. Williamson (traveling),42,32
148,2,9:23.0,T. Ariza makes 2-pt dunk from 1 ft (assist by C. McCollum),,44,32
149,2,9:09.0,,N. Melli makes 2-pt dunk from 1 ft (assist by Z. Williamson),44,34
150,2,8:54.0,Turnover by C. McCollum (bad pass; steal by Z. Williamson),,44,34
151,2,8:48.0,,Z. Williamson makes 2-pt layup from 2 ft (assist by J. Redick),44,36
152,2,8:23.0,C. Anthony makes 2-pt jump shot from 20 ft (assist by T. Ariza),,46,36
153,2,8:12.0,,N. Melli misses 3-pt jump shot from 26 ft,46,36
154,2,8:09.0,Defensive rebound by H. Whiteside,,46,36
155,2,7:57.0,Shooting foul by N. Melli (drawn by C. Anthony),,46,36
156,2,7:57.0,C. Anthony makes free throw 1 of 2,,47,36
157,2,7:57.0,,F. Jackson enters the game for J. Redick,47,36
158,2,7:57.0,C. Anthony makes free throw 2 of 2,,48,36
159,2,7:41.0,,E. Moore misses 2-pt jump shot from 12 ft,48,36
160,2,7:38.0,Defensive rebound by H. Whiteside,,48,36
161,2,7:32.0,C. Anthony makes 2-pt layup from 2 ft,,50,36
162,2,7:32.0,,Violation by Team (def goaltending),50,36
163,2,7:21.0,,Z. Williamson makes 2-pt layup from 2 ft (assist by L. Ball),50,38
164,2,7:06.0,C. McCollum makes 2-pt jump shot from 16 ft,,52,38
165,2,7:00.0,,Z. Williamson makes 2-pt layup from 1 ft (assist by L. Ball),52,40
166,2,6:47.0,Offensive foul by C. Anthony (drawn by Z. Williamson),,52,40
167,2,6:47.0,Turnover by C. Anthony (offensive foul),,52,40
168,2,6:47.0,,New Orleans full timeout,52,40
169,2,6:39.0,,Z. Williamson misses 2-pt layup from 2 ft (block by H. Whiteside),52,40
170,2,6:37.0,Defensive rebound by C. McCollum,,52,40
171,2,6:29.0,C. Anthony misses 2-pt jump shot from 20 ft,,52,40
172,2,6:25.0,,Defensive rebound by L. Ball,52,40
173,2,6:14.0,,N. Melli misses 3-pt jump shot from 26 ft,52,40
174,2,6:10.0,Defensive rebound by H. Whiteside,,52,40
175,2,5:53.0,C. McCollum makes 2-pt jump shot from 5 ft,,54,40
176,2,5:44.0,,F. Jackson makes 2-pt jump shot from 7 ft,54,42
177,2,5:31.0,C. McCollum misses 2-pt jump shot from 3 ft,,54,42
178,2,5:31.0,,Defensive rebound by N. Melli,54,42
179,2,5:23.0,,L. Ball makes 2-pt dunk from 1 ft (assist by F. Jackson),54,44
180,2,5:10.0,G. Trent misses 3-pt jump shot from 23 ft,,54,44
181,2,5:07.0,,Defensive rebound by F. Jackson,54,44
182,2,5:04.0,,Shooting foul by C. Anthony (drawn by Z. Williamson),54,44
183,2,5:04.0,,Technical foul by C. Anthony,54,44
184,2,5:04.0,,F. Jackson makes technical free throw,54,45
185,2,5:04.0,,Z. Williamson makes free throw 1 of 2,54,46
186,2,5:04.0,D. Lillard enters the game for C. Anthony,,54,46
187,2,5:04.0,A. Simons enters the game for C. McCollum,,54,46
188,2,5:04.0,,J. Hart enters the game for L. Ball,54,46
189,2,5:04.0,,J. Holiday enters the game for E. Moore,54,46
190,2,5:04.0,,Z. Williamson makes free throw 2 of 2,54,47
191,2,5:04.0,,D. Favors enters the game for Z. Williamson,54,47
192,2,4:43.0,G. Trent makes 2-pt jump shot from 9 ft,,56,47
193,2,4:25.0,,F. Jackson misses 2-pt layup from 3 ft,56,47
194,2,4:23.0,Defensive rebound by H. Whiteside,,56,47
195,2,4:11.0,H. Whiteside makes 2-pt jump shot from 13 ft,,58,47
196,2,4:00.0,,J. Holiday misses 3-pt jump shot from 26 ft,58,47
197,2,3:57.0,Defensive rebound by G. Trent,,58,47
198,2,3:48.0,Turnover by A. Simons (out of bounds lost ball),,58,47
199,2,3:48.0,C. Swanigan enters the game for T. Ariza,,58,47
200,2,3:38.0,,J. Hart makes 2-pt layup at rim (assist by J. Holiday),58,49
201,2,3:21.0,H. Whiteside misses 2-pt hook shot from 12 ft,,58,49
202,2,3:19.0,,Defensive rebound by D. Favors,58,49
203,2,3:05.0,,N. Melli makes 3-pt jump shot from 27 ft (assist by F. Jackson),58,52
204,2,2:52.0,Portland full timeout,,58,52
205,2,2:52.0,C. McCollum enters the game for A. Simons,,58,52
206,2,2:52.0,,Z. Williamson enters the game for N. Melli,58,52
207,2,2:44.0,D. Lillard makes 2-pt layup from 1 ft (assist by H. Whiteside),,60,52
208,2,2:21.0,,Z. Williamson makes 2-pt dunk from 1 ft (assist by J. Holiday),60,54
209,2,1:59.0,H. Whiteside misses 2-pt jump shot from 5 ft,,60,54
210,2,1:59.0,,Defensive rebound by D. Favors,60,54
211,2,1:49.0,,J. Holiday makes 2-pt layup from 1 ft (assist by D. Favors),60,56
212,2,1:38.0,D. Lillard makes 2-pt layup from 3 ft,,62,56
213,2,1:31.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by J. Holiday),62,59
214,2,1:10.0,C. McCollum makes 3-pt jump shot from 26 ft,,65,59
215,2,0:59.0,,D. Favors misses 2-pt jump shot from 8 ft,65,59
216,2,0:56.0,,Offensive rebound by D. Favors,65,59
217,2,0:51.0,,F. Jackson makes 3-pt jump shot from 25 ft (assist by J. Hart),65,62
218,2,0:39.0,D. Lillard misses 2-pt layup from 4 ft (block by J. Holiday),,65,62
219,2,0:38.0,,Defensive rebound by J. Hart,65,62
220,2,0:33.0,,Shooting foul by C. McCollum (drawn by Z. Williamson),65,62
221,2,0:33.0,,Z. Williamson makes free throw 1 of 2,65,63
222,2,0:33.0,,Z. Williamson misses free throw 2 of 2,65,63
223,2,0:30.0,Defensive rebound by H. Whiteside,,65,63
224,2,0:15.0,C. McCollum misses 2-pt jump shot from 21 ft,,65,63
225,2,0:11.0,,Defensive rebound by Z. Williamson,65,63
226,2,0:05.0,,F. Jackson misses 3-pt jump shot from 26 ft,65,63
227,2,0:01.0,Defensive rebound by H. Whiteside,,65,63
228,2,0:00.0,G. Trent misses 3-pt jump shot from 49 ft,,65,63
229,2,0:00.0,Offensive rebound by Team,,65,63
230,3,12:00.0,,Technical foul by D. Lillard,65,63
231,3,12:00.0,,J. Holiday misses technical free throw,65,63
232,3,12:00.0,,Offensive rebound by Team,65,63
233,3,11:36.0,,J. Hart makes 2-pt jump shot from 14 ft (assist by Z. Williamson),65,65
234,3,11:24.0,C. Anthony misses 3-pt jump shot from 25 ft,,65,65
235,3,11:20.0,,Defensive rebound by J. Hart,65,65
236,3,11:18.0,,J. Hart makes 2-pt layup from 1 ft,65,67
237,3,11:18.0,,Shooting foul by C. Anthony (drawn by J. Hart),65,67
238,3,11:18.0,,J. Hart makes free throw 1 of 1,65,68
239,3,11:03.0,Personal foul by Z. Williamson (drawn by D. Lillard),,65,68
240,3,10:58.0,Shooting foul by L. Ball (drawn by D. Lillard),,65,68
241,3,10:58.0,D. Lillard makes free throw 1 of 3,,66,68
242,3,10:58.0,D. Lillard makes free throw 2 of 3,,67,68
243,3,10:58.0,D. Lillard makes free throw 3 of 3,,68,68
244,3,10:43.0,,Z. Williamson misses 2-pt layup from 1 ft,68,68
245,3,10:42.0,,Offensive rebound by Z. Williamson,68,68
246,3,10:41.0,,Z. Williamson misses 2-pt hook shot from 2 ft,68,68
247,3,10:37.0,,Offensive rebound by D. Favors,68,68
248,3,10:37.0,,D. Favors makes 2-pt layup at rim,68,70
249,3,10:25.0,C. Anthony makes 2-pt jump shot from 13 ft (assist by D. Lillard),,70,70
250,3,10:15.0,,Shooting foul by H. Whiteside (drawn by Z. Williamson),70,70
251,3,10:15.0,,Z. Williamson misses free throw 1 of 2,70,70
252,3,10:15.0,,Offensive rebound by Team,70,70
253,3,10:15.0,,Z. Williamson makes free throw 2 of 2,70,71
254,3,10:05.0,C. Anthony misses 3-pt jump shot from 25 ft,,70,71
255,3,10:01.0,,Defensive rebound by J. Hart,70,71
256,3,9:54.0,,Z. Williamson misses 2-pt dunk from 1 ft (block by T. Ariza),70,71
257,3,9:51.0,,Offensive rebound by Z. Williamson,70,71
258,3,9:50.0,,Turnover by Z. Williamson (bad pass; steal by T. Ariza),70,71
259,3,9:47.0,Turnover by C. McCollum (bad pass),,70,71
260,3,9:38.0,,Turnover by J. Holiday (back court),70,71
261,3,9:32.0,Turnover by H. Whiteside (bad pass; steal by J. Hart),,70,71
262,3,9:28.0,,J. Hart makes 2-pt dunk at rim,70,73
263,3,9:16.0,Offensive foul by H. Whiteside (drawn by J. Holiday),,70,73
264,3,9:16.0,Turnover by H. Whiteside (offensive foul),,70,73
265,3,9:11.0,,Turnover by L. Ball (out of bounds lost ball),70,73
266,3,8:57.0,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Lillard),,72,73
267,3,8:57.0,Shooting foul by D. Favors (drawn by H. Whiteside),,72,73
268,3,8:57.0,H. Whiteside makes free throw 1 of 1,,73,73
269,3,8:48.0,,Z. Williamson misses 3-pt jump shot from 26 ft,73,73
270,3,8:46.0,Defensive rebound by C. Anthony,,73,73
271,3,8:42.0,D. Lillard misses 3-pt jump shot from 26 ft,,73,73
272,3,8:38.0,,Defensive rebound by D. Favors,73,73
273,3,8:35.0,,J. Holiday makes 2-pt layup from 2 ft (assist by L. Ball),73,75
274,3,8:22.0,D. Lillard makes 2-pt layup from 2 ft,,75,75
275,3,8:11.0,,J. Holiday misses 2-pt jump shot from 12 ft,75,75
276,3,8:08.0,,Offensive rebound by Z. Williamson,75,75
277,3,8:06.0,,Z. Williamson makes 2-pt layup at rim,75,77
278,3,7:48.0,H. Whiteside misses 2-pt hook shot from 6 ft,,75,77
279,3,7:48.0,,Defensive rebound by J. Holiday,75,77
280,3,7:39.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by J. Holiday),75,80
281,3,7:37.0,Portland full timeout,,75,80
282,3,7:20.0,C. Anthony misses 2-pt jump shot from 10 ft,,75,80
283,3,7:18.0,,Defensive rebound by L. Ball,75,80
284,3,7:09.0,,Z. Williamson makes 2-pt layup from 1 ft (assist by L. Ball),75,82
285,3,6:51.0,C. McCollum misses 2-pt jump shot from 16 ft,,75,82
286,3,6:47.0,,Defensive rebound by J. Holiday,75,82
287,3,6:45.0,,L. Ball makes 2-pt dunk at rim (assist by J. Holiday),75,84
288,3,6:22.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by C. Anthony),,78,84
289,3,6:10.0,,Z. Williamson makes 2-pt dunk at rim (assist by J. Holiday),78,86
290,3,5:57.0,Turnover by D. Lillard (bad pass; steal by D. Favors),,78,86
291,3,5:53.0,,J. Hart makes 2-pt dunk from 1 ft (assist by Z. Williamson),78,88
292,3,5:53.0,Portland full timeout,,78,88
293,3,5:53.0,C. Swanigan enters the game for C. Anthony,,78,88
294,3,5:53.0,G. Trent enters the game for H. Whiteside,,78,88
295,3,5:53.0,,J. Redick enters the game for Z. Williamson,78,88
296,3,5:38.0,Turnover by C. Swanigan (bad pass),,78,88
297,3,5:27.0,,J. Holiday misses 3-pt jump shot from 27 ft,78,88
298,3,5:22.0,Defensive rebound by D. Lillard,,78,88
299,3,5:16.0,Shooting foul by D. Favors (drawn by D. Lillard),,78,88
300,3,5:16.0,D. Lillard makes free throw 1 of 2,,79,88
301,3,5:16.0,D. Lillard makes free throw 2 of 2,,80,88
302,3,5:07.0,,J. Hart misses 3-pt jump shot from 26 ft,80,88
303,3,5:04.0,Defensive rebound by T. Ariza,,80,88
304,3,4:51.0,C. Swanigan misses 2-pt layup from 3 ft,,80,88
305,3,4:49.0,,Defensive rebound by J. Redick,80,88
306,3,4:31.0,,L. Ball makes 2-pt layup from 2 ft (assist by J. Redick),80,90
307,3,4:19.0,G. Trent misses 3-pt jump shot from 26 ft,,80,90
308,3,4:16.0,,Defensive rebound by J. Redick,80,90
309,3,4:06.0,,D. Favors makes 2-pt layup from 2 ft (assist by L. Ball),80,92
310,3,3:54.0,C. McCollum misses 2-pt jump shot from 15 ft,,80,92
311,3,3:52.0,,Defensive rebound by J. Hart,80,92
312,3,3:35.0,,J. Holiday makes 2-pt jump shot from 4 ft,80,94
313,3,3:22.0,D. Lillard misses 2-pt layup from 2 ft (block by D. Favors),,80,94
314,3,3:18.0,Offensive rebound by C. Swanigan,,80,94
315,3,3:17.0,Turnover by C. Swanigan (bad pass; steal by L. Ball),,80,94
316,3,3:13.0,,J. Redick misses 3-pt jump shot from 25 ft,80,94
317,3,3:11.0,,Offensive rebound by L. Ball,80,94
318,3,3:07.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by J. Hart),80,97
319,3,2:45.0,Personal foul by J. Holiday (drawn by C. Swanigan),,80,97
320,3,2:45.0,C. Swanigan misses free throw 1 of 2,,80,97
321,3,2:45.0,Offensive rebound by Team,,80,97
322,3,2:45.0,C. Anthony enters the game for T. Ariza,,80,97
323,3,2:45.0,A. Simons enters the game for C. McCollum,,80,97
324,3,2:45.0,,F. Jackson enters the game for L. Ball,80,97
325,3,2:45.0,,N. Melli enters the game for D. Favors,80,97
326,3,2:45.0,C. Swanigan makes free throw 2 of 2,,81,97
327,3,2:32.0,,Personal foul by D. Lillard (drawn by J. Redick),81,97
328,3,2:27.0,,Turnover by J. Redick (back court),81,97
329,3,2:22.0,D. Lillard makes 2-pt dunk from 1 ft,,83,97
330,3,2:09.0,,J. Holiday makes 2-pt layup from 2 ft (assist by N. Melli),83,99
331,3,1:59.0,D. Lillard misses 3-pt jump shot from 27 ft,,83,99
332,3,1:59.0,,Defensive rebound by N. Melli,83,99
333,3,1:45.0,,Personal foul by C. Swanigan (drawn by N. Melli),83,99
334,3,1:41.0,,J. Redick makes 2-pt jump shot from 9 ft (assist by F. Jackson),83,101
335,3,1:21.0,G. Trent misses 2-pt jump shot from 17 ft,,83,101
336,3,1:17.0,,Defensive rebound by N. Melli,83,101
337,3,1:13.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Holiday),83,104
338,3,0:52.0,C. Anthony makes 2-pt jump shot from 13 ft,,85,104
339,3,0:30.0,,J. Holiday misses 2-pt jump shot from 15 ft,85,104
340,3,0:25.0,,Offensive rebound by J. Hart,85,104
341,3,0:19.0,,Turnover by N. Melli (out of bounds lost ball),85,104
342,3,0:19.0,C. McCollum enters the game for C. Swanigan,,85,104
343,3,0:04.0,Shooting foul by F. Jackson (drawn by D. Lillard),,85,104
344,3,0:04.0,D. Lillard misses free throw 1 of 2,,85,104
345,3,0:04.0,Offensive rebound by Team,,85,104
346,3,0:04.0,C. Swanigan enters the game for C. Anthony,,85,104
347,3,0:04.0,D. Lillard makes free throw 2 of 2,,86,104
348,3,0:00.0,,N. Melli misses 3-pt jump shot from 26 ft,86,104
349,3,0:00.0,,Offensive rebound by Team,86,104
350,4,11:47.0,C. McCollum misses 3-pt jump shot from 27 ft,,86,104
351,4,11:44.0,,Defensive rebound by Z. Williamson,86,104
352,4,11:34.0,,Shooting foul by H. Whiteside (drawn by Z. Williamson),86,104
353,4,11:34.0,,Z. Williamson makes free throw 1 of 2,86,105
354,4,11:34.0,,Z. Williamson makes free throw 2 of 2,86,106
355,4,11:25.0,Turnover by C. Anthony (traveling),,86,106
356,4,11:11.0,,Turnover by L. Ball (bad pass; steal by T. Ariza),86,106
357,4,11:05.0,C. Anthony misses 3-pt jump shot from 27 ft,,86,106
358,4,11:02.0,,Defensive rebound by N. Melli,86,106
359,4,10:57.0,,F. Jackson makes 3-pt jump shot from 25 ft (assist by L. Ball),86,109
360,4,10:41.0,H. Whiteside makes 2-pt hook shot from 4 ft (assist by C. McCollum),,88,109
361,4,10:29.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by L. Ball),88,112
362,4,10:00.0,Turnover by Team (shot clock),,88,112
363,4,9:58.0,,Turnover by L. Ball (discontinued dribble),88,112
364,4,9:52.0,C. McCollum misses 3-pt jump shot from 26 ft,,88,112
365,4,9:49.0,Offensive rebound by H. Whiteside,,88,112
366,4,9:47.0,C. McCollum makes 2-pt layup from 2 ft (assist by H. Whiteside),,90,112
367,4,9:30.0,,Shooting foul by H. Whiteside (drawn by Z. Williamson),90,112
368,4,9:30.0,,Z. Williamson makes free throw 1 of 2,90,113
369,4,9:30.0,,Z. Williamson makes free throw 2 of 2,90,114
370,4,9:30.0,Portland full timeout,,90,114
371,4,9:30.0,M. Brown enters the game for C. Anthony,,90,114
372,4,9:30.0,W. Gabriel enters the game for T. Ariza,,90,114
373,4,9:30.0,J. Hoard enters the game for C. McCollum,,90,114
374,4,9:30.0,A. Simons enters the game for H. Whiteside,,90,114
375,4,9:09.0,G. Trent misses 3-pt jump shot from 27 ft,,90,114
376,4,9:06.0,,Defensive rebound by L. Ball,90,114
377,4,8:57.0,,Personal foul by J. Hoard (drawn by Z. Williamson),90,114
378,4,8:54.0,,L. Ball misses 3-pt jump shot from 23 ft,90,114
379,4,8:50.0,,Offensive rebound by N. Melli,90,114
380,4,8:43.0,,Z. Williamson makes 2-pt layup from 1 ft (assist by F. Jackson),90,116
