,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
56,1,3:38.0,,A. Burks misses free throw 2 of 3,14,15
57,1,3:38.0,,Offensive rebound by Team,14,15
58,1,3:38.0,,M. Chriss enters the game for D. Green,14,15
59,1,3:38.0,,J. Evans enters the game for G. Robinson,14,15
60,1,3:38.0,,A. Burks makes free throw 3 of 3,14,16
61,1,3:24.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by B. Hield),,17,16
62,1,3:02.0,,M. Chriss misses 2-pt jump shot from 14 ft,17,16
63,1,3:00.0,Defensive rebound by B. Hield,,17,16
64,1,2:54.0,B. Hield misses 3-pt jump shot from 27 ft,,17,16
65,1,2:52.0,,Defensive rebound by M. Chriss,17,16
66,1,2:30.0,,J. Poole misses 3-pt jump shot from 25 ft,17,16
67,1,2:28.0,Defensive rebound by M. Bagley,,17,16
68,1,2:24.0,Shooting foul by J. Evans (drawn by H. Barnes),,17,16
69,1,2:24.0,H. Barnes makes free throw 1 of 2,,18,16
70,1,2:24.0,H. Barnes makes free throw 2 of 2,,19,16
71,1,2:07.0,,J. Poole misses 3-pt jump shot from 27 ft,19,16
72,1,2:05.0,Defensive rebound by M. Bagley,,19,16
73,1,1:45.0,Shooting foul by J. Poole (drawn by B. Bogdanović),,19,16
74,1,1:45.0,B. Bogdanović makes free throw 1 of 2,,20,16
75,1,1:45.0,N. Bjelica enters the game for H. Barnes,,20,16
76,1,1:45.0,B. Bogdanović makes free throw 2 of 2,,21,16
77,1,1:35.0,,Turnover by J. Evans (bad pass),21,16
78,1,1:18.0,B. Hield makes 2-pt jump shot from 17 ft (assist by B. Bogdanović),,23,16
79,1,1:11.0,,Turnover by A. Burks (bad pass),23,16
80,1,1:08.0,,Loose ball foul by K. Looney (drawn by M. Bagley),23,16
81,1,1:08.0,M. Bagley misses free throw 1 of 2,,23,16
82,1,1:08.0,Offensive rebound by Team,,23,16
83,1,1:08.0,M. Bagley makes free throw 2 of 2,,24,16
84,1,1:00.0,,A. Burks makes 2-pt jump shot from 3 ft,24,18
85,1,0:45.0,Turnover by B. Bogdanović (out of bounds lost ball),,24,18
86,1,0:38.0,,A. Burks misses 3-pt jump shot from 26 ft,24,18
87,1,0:36.0,Defensive rebound by B. Bogdanović,,24,18
88,1,0:28.0,M. Bagley misses 2-pt layup from 4 ft,,24,18
89,1,0:27.0,Offensive rebound by M. Bagley,,24,18
90,1,0:27.0,M. Bagley makes 2-pt dunk at rim,,26,18
91,1,0:05.0,,J. Poole misses 2-pt jump shot from 22 ft,26,18
92,1,0:04.0,,Offensive rebound by Team,26,18
93,1,0:04.0,,Turnover by Team (shot clock),26,18
94,2,11:50.0,,Offensive foul by A. Burks (drawn by N. Bjelica),26,18
95,2,11:50.0,,Turnover by A. Burks (offensive foul),26,18
96,2,11:34.0,M. Bagley makes 2-pt layup from 1 ft,,28,18
97,2,11:19.0,,Shooting foul by B. Bogdanović (drawn by J. Evans),28,18
98,2,11:19.0,,J. Evans makes free throw 1 of 2,28,19
99,2,11:19.0,,J. Evans makes free throw 2 of 2,28,20
100,2,11:03.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by T. Ariza),,31,20
101,2,10:45.0,,D. Russell misses 2-pt jump shot from 6 ft,31,20
102,2,10:43.0,Defensive rebound by M. Bagley,,31,20
103,2,10:37.0,B. Bogdanović makes 2-pt jump shot from 13 ft (assist by C. Joseph),,33,20
104,2,10:31.0,,Golden State full timeout,33,20
105,2,10:17.0,,Turnover by A. Burks (bad pass; steal by T. Ariza),33,20
106,2,10:15.0,M. Bagley makes 2-pt jump shot from 11 ft (assist by T. Ariza),,35,20
107,2,10:15.0,Shooting foul by J. Evans (drawn by M. Bagley),,35,20
108,2,10:15.0,,W. Cauley-Stein enters the game for M. Chriss,35,20
109,2,10:15.0,,D. Lee enters the game for J. Evans,35,20
110,2,10:15.0,M. Bagley makes free throw 1 of 1,,36,20
111,2,9:58.0,,D. Russell makes 2-pt layup from 2 ft,36,22
112,2,9:58.0,,Shooting foul by M. Bagley (drawn by D. Russell),36,22
113,2,9:58.0,,D. Russell makes free throw 1 of 1,36,23
114,2,9:46.0,Turnover by M. Bagley (lost ball; steal by W. Cauley-Stein),,36,23
115,2,9:42.0,,D. Lee misses 3-pt jump shot from 28 ft,36,23
116,2,9:40.0,,Offensive rebound by A. Burks,36,23
117,2,9:33.0,,D. Lee makes 2-pt layup from 2 ft (assist by A. Burks),36,25
118,2,9:08.0,Offensive foul by T. Ariza (drawn by D. Lee),,36,25
119,2,9:08.0,Turnover by T. Ariza (offensive foul),,36,25
120,2,8:47.0,,A. Burks makes 2-pt layup from 9 ft,36,27
121,2,8:47.0,,Shooting foul by M. Bagley (drawn by A. Burks),36,27
122,2,8:47.0,,A. Burks makes free throw 1 of 1,36,28
123,2,8:34.0,Turnover by B. Bogdanović (lost ball; steal by W. Cauley-Stein),,36,28
124,2,8:16.0,,Def 3 sec tech foul by Team,36,28
125,2,8:16.0,,D. Russell misses technical free throw,36,28
126,2,8:16.0,,Offensive rebound by Team,36,28
127,2,8:16.0,R. Holmes enters the game for M. Bagley,,36,28
128,2,8:06.0,,D. Lee makes 2-pt layup from 3 ft (assist by A. Burks),36,30
129,2,7:48.0,Offensive foul by R. Holmes (drawn by D. Lee),,36,30
130,2,7:48.0,Turnover by R. Holmes (offensive foul),,36,30
131,2,7:37.0,,O. Spellman makes 2-pt layup from 4 ft (assist by D. Russell),36,32
132,2,7:33.0,Sacramento full timeout,,36,32
133,2,7:33.0,H. Barnes enters the game for N. Bjelica,,36,32
134,2,7:33.0,B. Hield enters the game for B. Bogdanović,,36,32
135,2,7:27.0,Def 3 sec tech foul by Team,,36,32
136,2,7:27.0,B. Hield makes technical free throw,,37,32
137,2,7:20.0,Turnover by T. Ariza (bad pass; steal by O. Spellman),,37,32
138,2,7:15.0,,O. Spellman misses 2-pt jump shot from 6 ft (block by R. Holmes),37,32
139,2,7:13.0,Defensive rebound by Team,,37,32
140,2,6:55.0,C. Joseph misses 3-pt jump shot from 26 ft,,37,32
141,2,6:53.0,,Defensive rebound by W. Cauley-Stein,37,32
142,2,6:52.0,,D. Lee makes 2-pt layup from 2 ft (assist by D. Russell),37,34
143,2,6:41.0,T. Ariza makes 3-pt jump shot from 27 ft (assist by B. Hield),,40,34
144,2,6:25.0,,Turnover by A. Burks (bad pass; steal by C. Joseph),40,34
145,2,6:22.0,C. Joseph misses 2-pt layup from 3 ft,,40,34
146,2,6:21.0,Offensive rebound by T. Ariza,,40,34
147,2,6:21.0,T. Ariza makes 2-pt layup at rim,,42,34
148,2,6:07.0,,Turnover by W. Cauley-Stein (traveling),42,34
149,2,6:07.0,,D. Green enters the game for A. Burks,42,34
150,2,6:07.0,,G. Robinson enters the game for O. Spellman,42,34
151,2,5:49.0,H. Barnes misses 3-pt jump shot from 23 ft,,42,34
152,2,5:47.0,,Defensive rebound by W. Cauley-Stein,42,34
153,2,5:29.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,42,34
154,2,5:28.0,Defensive rebound by T. Ariza,,42,34
155,2,5:15.0,Turnover by R. Holmes (bad pass; steal by W. Cauley-Stein),,42,34
156,2,5:04.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by D. Russell),42,36
157,2,4:42.0,H. Barnes misses 2-pt jump shot from 12 ft,,42,36
158,2,4:41.0,,Defensive rebound by W. Cauley-Stein,42,36
159,2,4:30.0,,G. Robinson makes 2-pt jump shot from 20 ft (assist by D. Green),42,38
160,2,4:03.0,Offensive foul by B. Hield (drawn by D. Lee),,42,38
161,2,4:03.0,Turnover by B. Hield (offensive foul),,42,38
162,2,4:03.0,B. Bogdanović enters the game for T. Ariza,,42,38
163,2,3:42.0,,D. Green misses 3-pt jump shot from 26 ft,42,38
164,2,3:40.0,Defensive rebound by B. Hield,,42,38
165,2,3:32.0,Turnover by B. Hield (lost ball; steal by D. Green),,42,38
166,2,3:27.0,,Turnover by D. Green (bad pass; steal by B. Bogdanović),42,38
167,2,3:21.0,B. Hield makes 2-pt layup from 3 ft,,44,38
168,2,3:21.0,,Golden State full timeout,44,38
169,2,3:11.0,,Personal foul by B. Hield (drawn by D. Lee),44,38
170,2,3:04.0,,Shooting foul by C. Joseph (drawn by D. Russell),44,38
171,2,3:04.0,,D. Russell makes free throw 1 of 2,44,39
172,2,3:04.0,,D. Russell makes free throw 2 of 2,44,40
173,2,2:50.0,Turnover by R. Holmes (lost ball; steal by W. Cauley-Stein),,44,40
174,2,2:46.0,,Turnover by D. Russell (bad pass; steal by B. Hield),44,40
175,2,2:24.0,H. Barnes makes 2-pt layup from 3 ft (assist by B. Bogdanović),,46,40
176,2,2:04.0,,D. Green misses 2-pt jump shot from 19 ft,46,40
177,2,2:03.0,Defensive rebound by B. Hield,,46,40
178,2,1:48.0,B. Bogdanović misses 3-pt jump shot from 29 ft,,46,40
179,2,1:46.0,,Defensive rebound by D. Green,46,40
180,2,1:41.0,,Turnover by D. Green (bad pass),46,40
181,2,1:24.0,C. Joseph misses 2-pt jump shot from 21 ft,,46,40
182,2,1:22.0,,Defensive rebound by G. Robinson,46,40
183,2,1:09.0,,W. Cauley-Stein makes 2-pt jump shot from 7 ft (assist by D. Lee),46,42
184,2,0:47.0,H. Barnes misses 3-pt jump shot from 28 ft,,46,42
185,2,0:45.0,Offensive rebound by Team,,46,42
186,2,0:45.0,,Loose ball foul by W. Cauley-Stein (drawn by R. Holmes),46,42
187,2,0:38.0,Personal foul by D. Russell (drawn by C. Joseph),,46,42
188,2,0:38.0,C. Joseph makes free throw 1 of 2,,47,42
189,2,0:38.0,,A. Burks enters the game for D. Russell,47,42
190,2,0:38.0,C. Joseph makes free throw 2 of 2,,48,42
191,2,0:25.0,,D. Lee misses 3-pt jump shot from 28 ft,48,42
192,2,0:24.0,Defensive rebound by H. Barnes,,48,42
193,2,0:02.0,B. Hield makes 3-pt jump shot from 28 ft,,51,42
194,3,11:47.0,,G. Robinson misses 2-pt layup from 18 ft,51,42
195,3,11:46.0,Defensive rebound by N. Bjelica,,51,42
196,3,11:27.0,Turnover by N. Bjelica (bad pass; steal by W. Cauley-Stein),,51,42
197,3,11:22.0,,G. Robinson makes 2-pt layup from 2 ft (assist by D. Russell),51,44
198,3,11:21.0,Sacramento full timeout,,51,44
199,3,11:08.0,Shooting foul by D. Green (drawn by H. Barnes),,51,44
200,3,11:08.0,H. Barnes makes free throw 1 of 2,,52,44
201,3,11:08.0,H. Barnes makes free throw 2 of 2,,53,44
202,3,10:57.0,,D. Lee misses 3-pt jump shot from 27 ft,53,44
203,3,10:55.0,Defensive rebound by H. Barnes,,53,44
204,3,10:46.0,Personal foul by D. Lee (drawn by N. Bjelica),,53,44
205,3,10:32.0,R. Holmes makes 2-pt hook shot from 11 ft,,55,44
206,3,10:19.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Lee),55,46
207,3,10:19.0,,Shooting foul by N. Bjelica (drawn by W. Cauley-Stein),55,46
208,3,10:19.0,,W. Cauley-Stein misses free throw 1 of 1,55,46
209,3,10:17.0,Defensive rebound by N. Bjelica,,55,46
210,3,10:05.0,B. Hield misses 3-pt jump shot from 26 ft,,55,46
211,3,10:02.0,,Defensive rebound by Team,55,46
212,3,10:02.0,Loose ball foul by R. Holmes (drawn by G. Robinson),,55,46
213,3,9:52.0,,Turnover by D. Russell (bad pass; steal by B. Hield),55,46
214,3,9:45.0,B. Hield makes 3-pt jump shot from 24 ft (assist by N. Bjelica),,58,46
215,3,9:26.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by D. Green),58,49
216,3,9:05.0,C. Joseph makes 2-pt jump shot from 6 ft (assist by H. Barnes),,60,49
217,3,8:56.0,,D. Russell misses 2-pt jump shot from 8 ft,60,49
218,3,8:54.0,Defensive rebound by B. Hield,,60,49
219,3,8:37.0,H. Barnes makes 2-pt layup from 3 ft (assist by C. Joseph),,62,49
220,3,8:37.0,,Golden State full timeout,62,49
221,3,8:20.0,,Turnover by D. Russell (bad pass),62,49
222,3,7:58.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by N. Bjelica),,65,49
223,3,7:46.0,,Personal foul by N. Bjelica (drawn by W. Cauley-Stein),65,49
224,3,7:46.0,,A. Burks enters the game for G. Robinson,65,49
225,3,7:46.0,,J. Evans enters the game for D. Russell,65,49
226,3,7:40.0,,J. Evans misses 2-pt jump shot from 19 ft,65,49
227,3,7:38.0,Defensive rebound by R. Holmes,,65,49
228,3,7:16.0,R. Holmes makes 2-pt dunk from 3 ft (assist by N. Bjelica),,67,49
229,3,6:54.0,,Turnover by W. Cauley-Stein (lost ball; steal by H. Barnes),67,49
230,3,6:48.0,N. Bjelica misses 3-pt jump shot from 30 ft,,67,49
231,3,6:46.0,,Defensive rebound by D. Lee,67,49
232,3,6:39.0,,Turnover by D. Lee (bad pass; steal by R. Holmes),67,49
233,3,6:36.0,Turnover by R. Holmes (bad pass; steal by A. Burks),,67,49
234,3,6:30.0,,D. Green makes 2-pt layup from 2 ft (assist by A. Burks),67,51
235,3,6:21.0,C. Joseph makes 3-pt jump shot from 28 ft (assist by H. Barnes),,70,51
236,3,5:59.0,,D. Green misses 3-pt jump shot from 26 ft,70,51
237,3,5:57.0,Defensive rebound by R. Holmes,,70,51
238,3,5:46.0,R. Holmes makes 2-pt jump shot from 7 ft (assist by B. Hield),,72,51
239,3,5:22.0,,A. Burks misses 3-pt jump shot from 23 ft,72,51
240,3,5:20.0,Defensive rebound by H. Barnes,,72,51
241,3,5:12.0,Offensive foul by R. Holmes (drawn by D. Lee),,72,51
242,3,5:12.0,Turnover by R. Holmes (offensive foul),,72,51
243,3,5:12.0,B. Bogdanović enters the game for C. Joseph,,72,51
244,3,5:12.0,,M. Chriss enters the game for W. Cauley-Stein,72,51
245,3,5:12.0,,O. Spellman enters the game for D. Green,72,51
246,3,5:04.0,,A. Burks misses 2-pt jump shot from 14 ft,72,51
247,3,5:02.0,,Offensive rebound by A. Burks,72,51
248,3,5:01.0,,Turnover by A. Burks (bad pass; steal by R. Holmes),72,51
249,3,4:41.0,R. Holmes makes 2-pt hook shot from 9 ft (assist by B. Bogdanović),,74,51
250,3,4:24.0,,D. Lee misses 2-pt layup from 2 ft,74,51
251,3,4:23.0,Defensive rebound by N. Bjelica,,74,51
252,3,4:15.0,Turnover by R. Holmes (traveling),,74,51
253,3,4:15.0,T. Ariza enters the game for H. Barnes,,74,51
254,3,4:15.0,M. Bagley enters the game for R. Holmes,,74,51
255,3,4:15.0,,J. Poole enters the game for D. Lee,74,51
256,3,3:57.0,,Shooting foul by B. Bogdanović (drawn by A. Burks),74,51
257,3,3:57.0,,A. Burks misses free throw 1 of 2,74,51
258,3,3:57.0,,Offensive rebound by Team,74,51
259,3,3:57.0,,A. Burks makes free throw 2 of 2,74,52
260,3,3:33.0,B. Bogdanović misses 2-pt layup from 4 ft,,74,52
261,3,3:31.0,,Defensive rebound by O. Spellman,74,52
262,3,3:15.0,,M. Chriss makes 2-pt layup from 1 ft (assist by J. Evans),74,54
263,3,2:58.0,M. Bagley misses 2-pt layup from 5 ft,,74,54
264,3,2:57.0,,Defensive rebound by M. Chriss,74,54
265,3,2:38.0,,J. Poole misses 3-pt jump shot from 25 ft (block by T. Ariza),74,54
266,3,2:37.0,,Offensive rebound by Team,74,54
267,3,2:36.0,,Personal foul by B. Bogdanović (drawn by O. Spellman),74,54
268,3,2:36.0,,O. Spellman makes free throw 1 of 2,74,55
269,3,2:36.0,,O. Spellman misses free throw 2 of 2,74,55
270,3,2:34.0,Defensive rebound by Team,,74,55
271,3,2:24.0,Turnover by B. Bogdanović (lost ball; steal by A. Burks),,74,55
272,3,2:23.0,,A. Burks misses 2-pt layup from 2 ft,74,55
273,3,2:22.0,,Offensive rebound by Team,74,55
274,3,2:22.0,,Instant Replay (Challenge: Ruling Stands),74,55
275,3,2:06.0,,J. Evans makes 2-pt layup from 2 ft,74,57
276,3,1:50.0,Turnover by B. Bogdanović (palming),,74,57
277,3,1:50.0,H. Barnes enters the game for N. Bjelica,,74,57
278,3,1:50.0,Y. Ferrell enters the game for B. Hield,,74,57
279,3,1:46.0,,Turnover by J. Poole (out of bounds lost ball),74,57
280,3,1:32.0,M. Bagley makes 2-pt dunk from 2 ft (assist by B. Bogdanović),,76,57
281,3,1:30.0,Technical foul by S. Kerr,,76,57
282,3,1:30.0,Y. Ferrell makes technical free throw,,77,57
283,3,1:16.0,,O. Spellman makes 2-pt jump shot from 16 ft,77,59
284,3,1:02.0,H. Barnes misses 2-pt jump shot from 5 ft,,77,59
285,3,1:01.0,,Defensive rebound by M. Chriss,77,59
286,3,0:51.0,,Offensive foul by M. Chriss (drawn by Y. Ferrell),77,59
287,3,0:51.0,,Turnover by M. Chriss (offensive foul),77,59
288,3,0:31.0,M. Bagley misses 2-pt jump shot from 12 ft,,77,59
289,3,0:29.0,,Defensive rebound by M. Chriss,77,59
290,3,0:20.0,,A. Burks misses 2-pt layup from 2 ft,77,59
291,3,0:18.0,,Offensive rebound by M. Chriss,77,59
292,3,0:18.0,,M. Chriss misses 2-pt dunk at rim,77,59
293,3,0:16.0,Defensive rebound by Y. Ferrell,,77,59
294,3,0:05.0,Personal foul by O. Spellman (drawn by M. Bagley),,77,59
295,3,0:00.0,B. Bogdanović makes 2-pt layup from 3 ft,,79,59
296,4,11:42.0,Turnover by Y. Ferrell (bad pass; steal by K. Looney),,79,59
297,4,11:22.0,,K. Looney misses 2-pt jump shot from 16 ft,79,59
298,4,11:20.0,Defensive rebound by Y. Ferrell,,79,59
299,4,11:14.0,M. Bagley misses 2-pt jump shot from 8 ft (block by J. Evans),,79,59
300,4,11:12.0,,Defensive rebound by Team,79,59
301,4,11:12.0,Loose ball foul by M. Bagley (drawn by J. Evans),,79,59
302,4,10:48.0,,J. Evans makes 3-pt jump shot from 23 ft (assist by K. Looney),79,62
303,4,10:26.0,B. Bogdanović makes 2-pt layup from 2 ft,,81,62
304,4,10:26.0,Shooting foul by J. Evans (drawn by B. Bogdanović),,81,62
305,4,10:26.0,B. Bogdanović makes free throw 1 of 1,,82,62
306,4,10:26.0,,D. Lee enters the game for A. Burks,82,62
307,4,10:03.0,,J. Poole makes 3-pt jump shot from 27 ft (assist by D. Lee),82,65
308,4,9:43.0,M. Bagley misses 3-pt jump shot from 25 ft,,82,65
309,4,9:41.0,Offensive rebound by T. Ariza,,82,65
310,4,9:37.0,Turnover by T. Ariza (bad pass; steal by D. Lee),,82,65
311,4,9:33.0,,J. Poole misses 3-pt jump shot from 31 ft,82,65
312,4,9:31.0,,Offensive rebound by O. Spellman,82,65
313,4,9:23.0,,D. Lee misses 2-pt layup from 3 ft,82,65
314,4,9:22.0,,Offensive rebound by K. Looney,82,65
315,4,9:22.0,,K. Looney misses 2-pt layup at rim,82,65
316,4,9:21.0,Defensive rebound by Y. Ferrell,,82,65
317,4,9:10.0,M. Bagley makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,84,65
318,4,8:53.0,,K. Looney misses 2-pt layup from 3 ft,84,65
319,4,8:52.0,Defensive rebound by H. Barnes,,84,65
320,4,8:41.0,Turnover by B. Bogdanović (bad pass),,84,65
321,4,8:40.0,Loose ball foul by M. Bagley (drawn by D. Lee),,84,65
322,4,8:27.0,,K. Looney misses 2-pt jump shot from 18 ft,84,65
323,4,8:25.0,Defensive rebound by H. Barnes,,84,65
324,4,8:14.0,Turnover by B. Bogdanović (turnover; steal by J. Poole),,84,65
325,4,8:12.0,,Turnover by J. Evans (bad pass),84,65
326,4,7:58.0,B. Bogdanović makes 3-pt jump shot from 30 ft (assist by M. Bagley),,87,65
327,4,7:43.0,,D. Lee misses 2-pt jump shot from 11 ft,87,65
328,4,7:42.0,Defensive rebound by B. Bogdanović,,87,65
329,4,7:37.0,B. Bogdanović makes 3-pt jump shot from 29 ft (assist by H. Barnes),,90,65
330,4,7:33.0,,Golden State full timeout,90,65
331,4,7:33.0,,W. Cauley-Stein enters the game for J. Evans,90,65
332,4,7:33.0,,D. Green enters the game for K. Looney,90,65
333,4,7:33.0,,G. Robinson enters the game for J. Poole,90,65
334,4,7:33.0,,D. Russell enters the game for O. Spellman,90,65
335,4,7:20.0,,D. Green makes 3-pt jump shot from 26 ft (assist by D. Russell),90,68
336,4,6:54.0,M. Bagley misses 2-pt jump shot from 20 ft,,90,68
337,4,6:52.0,,Defensive rebound by D. Green,90,68
338,4,6:43.0,,D. Green misses 3-pt jump shot from 26 ft,90,68
339,4,6:41.0,Defensive rebound by B. Bogdanović,,90,68
340,4,6:23.0,Turnover by M. Bagley (traveling),,90,68
341,4,6:06.0,,D. Russell misses 2-pt jump shot from 14 ft,90,68
342,4,6:04.0,,Offensive rebound by G. Robinson,90,68
343,4,5:55.0,,D. Russell misses 3-pt jump shot from 27 ft (block by T. Ariza),90,68
344,4,5:53.0,Defensive rebound by M. Bagley,,90,68
345,4,5:51.0,Turnover by Y. Ferrell (traveling),,90,68
346,4,5:34.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Green),90,70
347,4,5:33.0,Sacramento full timeout,,90,70
348,4,5:33.0,B. Hield enters the game for M. Bagley,,90,70
349,4,5:33.0,R. Holmes enters the game for H. Barnes,,90,70
350,4,5:33.0,C. Joseph enters the game for Y. Ferrell,,90,70
351,4,5:09.0,Turnover by Team (shot clock),,90,70
352,4,4:54.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Lee),90,72
353,4,4:38.0,B. Bogdanović makes 2-pt jump shot from 11 ft,,92,72
354,4,4:29.0,,Personal foul by R. Holmes (drawn by W. Cauley-Stein),92,72
355,4,4:25.0,,Offensive foul by D. Russell (drawn by C. Joseph),92,72
356,4,4:25.0,,Turnover by D. Russell (offensive foul),92,72
357,4,4:04.0,B. Bogdanović makes 2-pt layup from 3 ft (assist by C. Joseph),,94,72
358,4,3:44.0,,D. Lee makes 2-pt jump shot from 6 ft (assist by D. Russell),94,74
359,4,3:44.0,,Shooting foul by R. Holmes (drawn by D. Lee),94,74
360,4,3:44.0,,D. Lee makes free throw 1 of 1,94,75
361,4,3:20.0,C. Joseph misses 2-pt jump shot from 20 ft,,94,75
362,4,3:18.0,Offensive rebound by B. Bogdanović,,94,75
363,4,3:12.0,R. Holmes misses 2-pt jump shot from 6 ft,,94,75
364,4,3:10.0,,Defensive rebound by W. Cauley-Stein,94,75
365,4,3:01.0,,D. Lee misses 3-pt jump shot from 28 ft,94,75
366,4,2:59.0,Defensive rebound by B. Bogdanović,,94,75
367,4,2:44.0,Shooting foul by W. Cauley-Stein (drawn by R. Holmes),,94,75
368,4,2:44.0,R. Holmes misses free throw 1 of 2,,94,75
369,4,2:44.0,Offensive rebound by Team,,94,75
370,4,2:44.0,J. James enters the game for T. Ariza,,94,75
371,4,2:44.0,,J. Poole enters the game for D. Green,94,75
372,4,2:44.0,,O. Spellman enters the game for D. Lee,94,75
373,4,2:44.0,R. Holmes makes free throw 2 of 2,,95,75
374,4,2:32.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Russell),95,77
375,4,2:13.0,B. Hield makes 2-pt jump shot from 11 ft (assist by R. Holmes),,97,77
376,4,2:00.0,,J. Poole misses 3-pt jump shot from 27 ft,97,77
377,4,1:58.0,Defensive rebound by C. Joseph,,97,77
378,4,1:57.0,Sacramento full timeout,,97,77
379,4,1:57.0,M. Bagley enters the game for B. Bogdanović,,97,77
