,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
60,1,4:59.0,Offensive rebound by G. Robinson,,18,15
61,1,4:59.0,K. Bowman enters the game for D. Russell,,18,15
62,1,4:56.0,Turnover by G. Robinson (lost ball; steal by R. Covington),,18,15
63,1,4:56.0,A. Burks enters the game for G. Robinson,,18,15
64,1,4:56.0,,J. McLaughlin enters the game for R. Covington,18,15
65,1,4:34.0,,J. Okogie makes 2-pt layup from 1 ft,18,17
66,1,4:18.0,O. Spellman makes 2-pt jump shot from 14 ft (assist by D. Lee),,20,17
67,1,4:03.0,,Turnover by J. McLaughlin (bad pass; steal by D. Lee),20,17
68,1,3:54.0,A. Burks makes 3-pt jump shot from 23 ft (assist by O. Spellman),,23,17
69,1,3:53.0,,Minnesota full timeout,23,17
70,1,3:48.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by A. Wiggins),23,20
71,1,3:31.0,Personal foul by J. Okogie (drawn by A. Burks),,23,20
72,1,3:26.0,D. Lee makes 2-pt jump shot from 12 ft,,25,20
73,1,3:05.0,,J. Layman misses 2-pt jump shot from 7 ft,25,20
74,1,3:03.0,Defensive rebound by A. Burks,,25,20
75,1,2:55.0,A. Burks makes 2-pt layup from 2 ft,,27,20
76,1,2:42.0,,A. Wiggins misses 2-pt jump shot from 6 ft,27,20
77,1,2:40.0,,Offensive rebound by J. Layman,27,20
78,1,2:36.0,,J. Layman makes 3-pt jump shot from 25 ft,27,23
79,1,2:19.0,Shooting foul by A. Wiggins (drawn by E. Paschall),,27,23
80,1,2:19.0,E. Paschall makes free throw 1 of 2,,28,23
81,1,2:19.0,E. Paschall makes free throw 2 of 2,,29,23
82,1,2:11.0,,A. Wiggins misses 3-pt jump shot from 25 ft,29,23
83,1,2:08.0,Defensive rebound by A. Burks,,29,23
84,1,1:54.0,O. Spellman misses 3-pt jump shot from 25 ft,,29,23
85,1,1:52.0,,Defensive rebound by N. Vonleh,29,23
86,1,1:46.0,,J. Layman makes 2-pt layup from 2 ft,29,25
87,1,1:46.0,Violation by Team (def goaltending),,29,25
88,1,1:46.0,Golden State full timeout,,29,25
89,1,1:46.0,J. Poole enters the game for E. Paschall,,29,25
90,1,1:34.0,K. Bowman misses 2-pt layup from 5 ft,,29,25
91,1,1:32.0,Offensive rebound by O. Spellman,,29,25
92,1,1:31.0,O. Spellman misses 2-pt layup from 3 ft (block by J. Okogie),,29,25
93,1,1:30.0,,Defensive rebound by Team,29,25
94,1,1:17.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by N. Vonleh),29,27
95,1,0:58.0,O. Spellman misses 2-pt jump shot from 20 ft,,29,27
96,1,0:56.0,,Defensive rebound by A. Wiggins,29,27
97,1,0:49.0,,A. Wiggins misses 2-pt layup from 2 ft,29,27
98,1,0:48.0,,Offensive rebound by N. Vonleh,29,27
99,1,0:48.0,,N. Vonleh makes 2-pt dunk at rim,29,29
100,1,0:39.0,D. Lee misses 2-pt layup from 3 ft,,29,29
101,1,0:39.0,Offensive rebound by O. Spellman,,29,29
102,1,0:33.0,O. Spellman misses 2-pt layup from 1 ft,,29,29
103,1,0:32.0,,Defensive rebound by J. Layman,29,29
104,1,0:31.0,,J. Layman misses 2-pt layup from 1 ft,29,29
105,1,0:28.0,Defensive rebound by K. Bowman,,29,29
106,1,0:24.0,Shooting foul by J. McLaughlin (drawn by J. Poole),,29,29
107,1,0:24.0,J. Poole makes free throw 1 of 2,,30,29
108,1,0:24.0,M. Chriss enters the game for K. Bowman,,30,29
109,1,0:24.0,G. Robinson enters the game for O. Spellman,,30,29
110,1,0:24.0,,J. Culver enters the game for J. McLaughlin,30,29
111,1,0:24.0,,K. Towns enters the game for N. Vonleh,30,29
112,1,0:24.0,J. Poole makes free throw 2 of 2,,31,29
113,1,0:03.0,,A. Wiggins misses 2-pt layup from 2 ft,31,29
114,1,0:03.0,,Offensive rebound by A. Wiggins,31,29
115,1,0:02.0,,A. Wiggins misses 2-pt layup at rim,31,29
116,1,0:02.0,,Offensive rebound by J. Layman,31,29
117,1,0:00.0,,Turnover by J. Layman (lost ball; steal by D. Lee),31,29
118,2,11:52.0,,Personal foul by K. Bowman (drawn by J. McLaughlin),31,29
119,2,11:37.0,,Shooting foul by M. Chriss (drawn by J. Culver),31,29
120,2,11:37.0,,J. Culver makes free throw 1 of 2,31,30
121,2,11:37.0,,J. Culver misses free throw 2 of 2,31,30
122,2,11:34.0,Defensive rebound by M. Chriss,,31,30
123,2,11:18.0,K. Bowman makes 2-pt layup at rim (assist by M. Chriss),,33,30
124,2,11:05.0,,J. Layman makes 2-pt layup from 1 ft (assist by K. Towns),33,32
125,2,10:46.0,M. Chriss makes 2-pt dunk at rim (assist by K. Bowman),,35,32
126,2,10:35.0,,J. McLaughlin misses 3-pt jump shot from 24 ft,35,32
127,2,10:32.0,Defensive rebound by M. Chriss,,35,32
128,2,10:27.0,Personal foul by J. Culver (drawn by A. Burks),,35,32
129,2,10:24.0,Turnover by A. Burks (bad pass; steal by J. McLaughlin),,35,32
130,2,10:08.0,,T. Graham makes 2-pt jump shot from 4 ft (assist by K. Towns),35,34
131,2,9:54.0,A. Burks makes 3-pt jump shot from 25 ft (assist by M. Chriss),,38,34
132,2,9:39.0,,J. Layman misses 2-pt layup from 2 ft,38,34
133,2,9:37.0,,Offensive rebound by K. Towns,38,34
134,2,9:36.0,,K. Towns makes 2-pt layup from 1 ft,38,36
135,2,9:26.0,Offensive foul by M. Chriss (drawn by J. McLaughlin),,38,36
136,2,9:26.0,Turnover by M. Chriss (offensive foul),,38,36
137,2,9:26.0,J. Poole enters the game for K. Bowman,,38,36
138,2,9:18.0,,J. McLaughlin makes 2-pt layup from 3 ft,38,38
139,2,9:18.0,,Shooting foul by D. Lee (drawn by J. McLaughlin),38,38
140,2,9:18.0,D. Russell enters the game for D. Lee,,38,38
141,2,9:18.0,,J. McLaughlin makes free throw 1 of 1,38,39
142,2,9:02.0,A. Burks makes 2-pt jump shot from 17 ft,,40,39
143,2,8:50.0,,Turnover by J. McLaughlin (bad pass; steal by M. Chriss),40,39
144,2,8:45.0,Personal foul by K. Towns (drawn by J. Poole),,40,39
145,2,8:45.0,,N. Vonleh enters the game for J. McLaughlin,40,39
146,2,8:45.0,,A. Wiggins enters the game for K. Towns,40,39
147,2,8:39.0,J. Poole misses 3-pt jump shot from 25 ft,,40,39
148,2,8:36.0,,Defensive rebound by T. Graham,40,39
149,2,8:28.0,,Turnover by T. Graham (bad pass; steal by G. Robinson),40,39
150,2,8:20.0,M. Chriss makes 2-pt dunk from 1 ft (assist by G. Robinson),,42,39
151,2,8:06.0,,A. Wiggins makes 2-pt layup from 1 ft,42,41
152,2,7:47.0,J. Poole misses 3-pt jump shot from 25 ft,,42,41
153,2,7:44.0,,Defensive rebound by N. Vonleh,42,41
154,2,7:36.0,,J. Culver misses 2-pt layup from 3 ft,42,41
155,2,7:33.0,,Offensive rebound by N. Vonleh,42,41
156,2,7:32.0,,Turnover by N. Vonleh (bad pass; steal by J. Poole),42,41
157,2,7:28.0,D. Russell misses 2-pt layup from 1 ft (block by J. Layman),,42,41
158,2,7:28.0,Offensive rebound by Team,,42,41
159,2,7:28.0,E. Paschall enters the game for G. Robinson,,42,41
160,2,7:28.0,,R. Covington enters the game for J. Layman,42,41
161,2,7:24.0,D. Russell misses 2-pt jump shot from 15 ft,,42,41
162,2,7:19.0,,Defensive rebound by R. Covington,42,41
163,2,7:09.0,,J. Culver misses 3-pt jump shot from 25 ft,42,41
164,2,7:06.0,Defensive rebound by D. Russell,,42,41
165,2,6:55.0,Shooting foul by J. Culver (drawn by D. Russell),,42,41
166,2,6:55.0,,Minnesota full timeout,42,41
167,2,6:55.0,W. Cauley-Stein enters the game for M. Chriss,,42,41
168,2,6:55.0,D. Russell makes free throw 1 of 2,,43,41
169,2,6:55.0,D. Russell makes free throw 2 of 2,,44,41
170,2,6:30.0,,J. Culver misses 3-pt jump shot from 25 ft,44,41
171,2,6:26.0,,Offensive rebound by N. Vonleh,44,41
172,2,6:22.0,,N. Vonleh misses 2-pt jump shot from 6 ft (block by J. Poole),44,41
173,2,6:20.0,Defensive rebound by W. Cauley-Stein,,44,41
174,2,6:05.0,Turnover by J. Poole (traveling),,44,41
175,2,6:05.0,,J. Okogie enters the game for T. Graham,44,41
176,2,5:47.0,,N. Vonleh misses 2-pt layup from 2 ft (block by W. Cauley-Stein),44,41
177,2,5:43.0,,Offensive rebound by N. Vonleh,44,41
178,2,5:43.0,,N. Vonleh makes 2-pt dunk from 2 ft,44,43
179,2,5:25.0,Shooting foul by A. Wiggins (drawn by A. Burks),,44,43
180,2,5:25.0,A. Burks makes free throw 1 of 2,,45,43
181,2,5:25.0,A. Burks makes free throw 2 of 2,,46,43
182,2,5:17.0,,Shooting foul by A. Burks (drawn by A. Wiggins),46,43
183,2,5:17.0,,A. Wiggins misses free throw 1 of 3,46,43
184,2,5:17.0,,Offensive rebound by Team,46,43
185,2,5:17.0,,A. Wiggins misses free throw 2 of 3,46,43
186,2,5:17.0,,Offensive rebound by Team,46,43
187,2,5:17.0,D. Lee enters the game for A. Burks,,46,43
188,2,5:17.0,G. Robinson enters the game for J. Poole,,46,43
189,2,5:17.0,,A. Wiggins makes free throw 3 of 3,46,44
190,2,5:06.0,G. Robinson misses 2-pt jump shot from 8 ft (block by R. Covington),,46,44
191,2,5:00.0,,Defensive rebound by J. Okogie,46,44
192,2,5:00.0,,Turnover by J. Okogie (bad pass; steal by W. Cauley-Stein),46,44
193,2,4:48.0,E. Paschall makes 2-pt layup from 1 ft (assist by D. Russell),,48,44
194,2,4:42.0,,Turnover by N. Vonleh (bad pass; steal by D. Lee),48,44
195,2,4:38.0,D. Russell misses 3-pt jump shot from 26 ft,,48,44
196,2,4:34.0,Offensive rebound by G. Robinson,,48,44
197,2,4:34.0,G. Robinson makes 2-pt layup from 1 ft,,50,44
198,2,4:34.0,,Minnesota full timeout,50,44
199,2,4:34.0,,G. Dieng enters the game for J. Culver,50,44
200,2,4:34.0,,J. Layman enters the game for N. Vonleh,50,44
201,2,4:13.0,,G. Dieng makes 2-pt jump shot from 10 ft (assist by A. Wiggins),50,46
202,2,4:13.0,,Shooting foul by E. Paschall (drawn by G. Dieng),50,46
203,2,4:13.0,,G. Dieng makes free throw 1 of 1,50,47
204,2,4:00.0,Shooting foul by R. Covington (drawn by E. Paschall),,50,47
205,2,4:00.0,E. Paschall makes free throw 1 of 2,,51,47
206,2,4:00.0,E. Paschall makes free throw 2 of 2,,52,47
207,2,3:49.0,,A. Wiggins makes 2-pt jump shot from 18 ft,52,49
208,2,3:37.0,E. Paschall misses 3-pt jump shot from 27 ft,,52,49
209,2,3:37.0,,Defensive rebound by A. Wiggins,52,49
210,2,3:26.0,,Turnover by G. Dieng (bad pass; steal by D. Russell),52,49
211,2,3:22.0,Shooting foul by J. Layman (drawn by E. Paschall),,52,49
212,2,3:22.0,E. Paschall makes free throw 1 of 2,,53,49
213,2,3:22.0,E. Paschall makes free throw 2 of 2,,54,49
214,2,3:06.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by G. Dieng),54,52
215,2,2:48.0,Turnover by D. Russell (lost ball; steal by J. Okogie),,54,52
216,2,2:43.0,,R. Covington makes 2-pt dunk from 2 ft (assist by J. Okogie),54,54
217,2,2:17.0,D. Lee misses 2-pt jump shot from 13 ft,,54,54
218,2,2:14.0,,Defensive rebound by Team,54,54
219,2,1:57.0,,R. Covington misses 3-pt jump shot from 28 ft,54,54
220,2,1:54.0,Defensive rebound by W. Cauley-Stein,,54,54
221,2,1:48.0,E. Paschall misses 2-pt dunk from 2 ft (block by G. Dieng),,54,54
222,2,1:45.0,,Defensive rebound by R. Covington,54,54
223,2,1:37.0,,G. Dieng misses 2-pt layup from 2 ft,54,54
224,2,1:37.0,,Offensive rebound by J. Okogie,54,54
225,2,1:34.0,,J. Okogie makes 2-pt dunk from 1 ft,54,56
226,2,1:34.0,Technical foul by J. Okogie,,54,56
227,2,1:34.0,D. Russell makes technical free throw,,55,56
228,2,1:34.0,A. Burks enters the game for D. Lee,,55,56
229,2,1:24.0,G. Robinson makes 2-pt jump shot from 18 ft (assist by D. Russell),,57,56
230,2,1:07.0,,G. Dieng misses 2-pt jump shot from 16 ft,57,56
231,2,1:04.0,,Offensive rebound by R. Covington,57,56
232,2,1:02.0,,R. Covington makes 2-pt layup from 1 ft,57,58
233,2,0:50.0,Personal foul by A. Wiggins (drawn by A. Burks),,57,58
234,2,0:50.0,A. Burks makes free throw 1 of 2,,58,58
235,2,0:50.0,A. Burks makes free throw 2 of 2,,59,58
236,2,0:34.0,,A. Wiggins makes 2-pt layup from 2 ft,59,60
237,2,0:28.0,Personal foul by J. Okogie (drawn by D. Russell),,59,60
238,2,0:28.0,D. Russell makes free throw 1 of 2,,60,60
239,2,0:28.0,D. Russell makes free throw 2 of 2,,61,60
240,2,0:07.0,,A. Wiggins misses 3-pt jump shot from 26 ft,61,60
241,2,0:05.0,,Offensive rebound by J. Okogie,61,60
242,2,0:03.0,,J. Okogie misses 3-pt jump shot from 25 ft,61,60
243,2,0:01.0,Defensive rebound by W. Cauley-Stein,,61,60
244,2,0:00.0,A. Burks misses 3-pt jump shot from 52 ft,,61,60
245,2,0:00.0,Offensive rebound by Team,,61,60
246,3,11:36.0,,Turnover by Team (shot clock),61,60
247,3,11:19.0,G. Robinson misses 2-pt jump shot from 15 ft,,61,60
248,3,11:15.0,,Defensive rebound by K. Towns,61,60
249,3,11:09.0,,K. Towns misses 3-pt jump shot from 25 ft,61,60
250,3,11:05.0,Defensive rebound by D. Russell,,61,60
251,3,10:58.0,D. Russell misses 2-pt jump shot from 11 ft,,61,60
252,3,10:54.0,,Defensive rebound by K. Towns,61,60
253,3,10:48.0,,K. Towns misses 2-pt jump shot from 8 ft,61,60
254,3,10:47.0,,Offensive rebound by K. Towns,61,60
255,3,10:47.0,,Shooting foul by E. Paschall (drawn by K. Towns),61,60
256,3,10:47.0,,K. Towns misses free throw 1 of 2,61,60
257,3,10:47.0,,Offensive rebound by Team,61,60
258,3,10:47.0,,K. Towns makes free throw 2 of 2,61,61
259,3,10:30.0,D. Russell makes 2-pt jump shot from 16 ft,,63,61
260,3,10:15.0,,K. Towns makes 3-pt jump shot from 23 ft (assist by J. Culver),63,64
261,3,9:57.0,D. Russell makes 2-pt jump shot from 17 ft,,65,64
262,3,9:47.0,,A. Wiggins makes 2-pt layup from 1 ft,65,66
263,3,9:42.0,,Violation by Team (kicked ball),65,66
264,3,9:35.0,J. Poole makes 2-pt jump shot from 13 ft,,67,66
265,3,9:15.0,,K. Towns makes 2-pt dunk from 1 ft (assist by T. Graham),67,68
266,3,9:06.0,D. Russell misses 3-pt jump shot from 25 ft,,67,68
267,3,9:06.0,Offensive rebound by W. Cauley-Stein,,67,68
268,3,9:04.0,W. Cauley-Stein misses 2-pt layup at rim,,67,68
269,3,9:03.0,,Defensive rebound by R. Covington,67,68
270,3,9:00.0,,R. Covington misses 3-pt jump shot from 26 ft,67,68
271,3,8:58.0,Defensive rebound by G. Robinson,,67,68
272,3,8:52.0,J. Poole misses 3-pt jump shot from 23 ft,,67,68
273,3,8:48.0,,Defensive rebound by J. Culver,67,68
274,3,8:39.0,,K. Towns misses 2-pt jump shot from 5 ft,67,68
275,3,8:37.0,Defensive rebound by D. Russell,,67,68
276,3,8:33.0,J. Poole makes 3-pt jump shot from 25 ft (assist by D. Russell),,70,68
277,3,8:14.0,,A. Wiggins misses 3-pt jump shot from 26 ft,70,68
278,3,8:12.0,Defensive rebound by D. Russell,,70,68
279,3,8:03.0,D. Russell misses 3-pt jump shot from 23 ft,,70,68
280,3,8:00.0,,Defensive rebound by T. Graham,70,68
281,3,8:00.0,,Personal foul by W. Cauley-Stein (drawn by T. Graham),70,68
282,3,8:00.0,O. Spellman enters the game for W. Cauley-Stein,,70,68
283,3,7:47.0,,A. Wiggins makes 2-pt dunk from 2 ft (assist by K. Towns),70,70
284,3,7:47.0,Golden State full timeout,,70,70
285,3,7:36.0,G. Robinson makes 2-pt jump shot from 7 ft (assist by E. Paschall),,72,70
286,3,7:13.0,,R. Covington misses 3-pt jump shot from 26 ft,72,70
287,3,7:09.0,,Offensive rebound by K. Towns,72,70
288,3,7:08.0,,K. Towns makes 2-pt layup from 1 ft,72,72
289,3,6:57.0,E. Paschall misses 2-pt jump shot from 17 ft,,72,72
290,3,6:54.0,,Defensive rebound by K. Towns,72,72
291,3,6:48.0,,T. Graham makes 2-pt layup from 1 ft (assist by J. Culver),72,74
292,3,6:32.0,E. Paschall misses 2-pt layup from 2 ft,,72,74
293,3,6:30.0,,Defensive rebound by J. Culver,72,74
294,3,6:29.0,,Personal foul by E. Paschall (drawn by J. Culver),72,74
295,3,6:29.0,A. Burks enters the game for E. Paschall,,72,74
296,3,6:29.0,,J. Layman enters the game for J. Culver,72,74
297,3,6:29.0,,J. Okogie enters the game for T. Graham,72,74
298,3,6:17.0,,Turnover by J. Layman (bad pass; steal by J. Poole),72,74
299,3,6:13.0,Turnover by J. Poole (bad pass),,72,74
300,3,5:59.0,,R. Covington misses 2-pt jump shot from 16 ft,72,74
301,3,5:58.0,,Offensive rebound by K. Towns,72,74
302,3,5:58.0,,Shooting foul by G. Robinson (drawn by K. Towns),72,74
303,3,5:58.0,,K. Towns makes free throw 1 of 2,72,75
304,3,5:58.0,,K. Towns misses free throw 2 of 2,72,75
305,3,5:56.0,Defensive rebound by G. Robinson,,72,75
306,3,5:43.0,D. Russell makes 2-pt layup from 2 ft (assist by O. Spellman),,74,75
307,3,5:28.0,,A. Wiggins makes 2-pt layup from 4 ft,74,77
308,3,5:12.0,G. Robinson misses 2-pt jump shot from 19 ft,,74,77
309,3,5:10.0,,Defensive rebound by K. Towns,74,77
310,3,5:03.0,,K. Towns misses 3-pt jump shot from 25 ft,74,77
311,3,4:58.0,Defensive rebound by J. Poole,,74,77
312,3,4:48.0,J. Poole misses 3-pt jump shot from 25 ft,,74,77
313,3,4:45.0,,Defensive rebound by J. Layman,74,77
314,3,4:41.0,,R. Covington misses 3-pt jump shot from 26 ft,74,77
315,3,4:38.0,Defensive rebound by D. Russell,,74,77
316,3,4:31.0,Offensive foul by O. Spellman (drawn by J. Okogie),,74,77
317,3,4:31.0,Turnover by O. Spellman (offensive foul),,74,77
318,3,4:31.0,D. Lee enters the game for J. Poole,,74,77
319,3,4:31.0,,J. McLaughlin enters the game for A. Wiggins,74,77
320,3,4:21.0,,J. Layman misses 3-pt jump shot from 27 ft,74,77
321,3,4:17.0,Defensive rebound by D. Russell,,74,77
322,3,4:11.0,D. Russell makes 2-pt jump shot from 12 ft,,76,77
323,3,3:59.0,,R. Covington misses 3-pt jump shot from 23 ft,76,77
324,3,3:55.0,Defensive rebound by A. Burks,,76,77
325,3,3:52.0,,Violation by Team (kicked ball),76,77
326,3,3:52.0,,T. Graham enters the game for R. Covington,76,77
327,3,3:50.0,Personal foul by J. McLaughlin (drawn by D. Lee),,76,77
328,3,3:43.0,Offensive foul by O. Spellman (drawn by J. Okogie),,76,77
329,3,3:43.0,Turnover by O. Spellman (offensive foul),,76,77
330,3,3:36.0,,J. Layman misses 3-pt jump shot from 25 ft,76,77
331,3,3:33.0,Defensive rebound by A. Burks,,76,77
332,3,3:28.0,O. Spellman makes 2-pt dunk from 1 ft (assist by A. Burks),,78,77
333,3,3:12.0,,J. Okogie misses 2-pt layup at rim,78,77
334,3,3:10.0,Defensive rebound by O. Spellman,,78,77
335,3,3:05.0,D. Russell makes 3-pt jump shot from 25 ft,,81,77
336,3,3:04.0,,Minnesota full timeout,81,77
337,3,2:52.0,,J. McLaughlin misses 2-pt layup from 3 ft (block by D. Russell),81,77
338,3,2:52.0,Defensive rebound by Team,,81,77
339,3,2:35.0,D. Russell misses 3-pt jump shot from 25 ft,,81,77
340,3,2:32.0,,Defensive rebound by Team,81,77
341,3,2:21.0,,T. Graham misses 2-pt layup from 2 ft,81,77
342,3,2:20.0,,Offensive rebound by T. Graham,81,77
343,3,2:19.0,,T. Graham makes 2-pt layup from 1 ft,81,79
344,3,2:09.0,G. Robinson misses 2-pt jump shot from 18 ft,,81,79
345,3,2:07.0,Offensive rebound by O. Spellman,,81,79
346,3,2:07.0,K. Bowman enters the game for G. Robinson,,81,79
347,3,2:07.0,J. Poole enters the game for D. Russell,,81,79
348,3,1:56.0,J. Poole makes 2-pt jump shot from 15 ft,,83,79
349,3,1:41.0,,J. Layman misses 2-pt layup from 2 ft,83,79
350,3,1:39.0,Defensive rebound by A. Burks,,83,79
351,3,1:24.0,O. Spellman misses 2-pt jump shot from 8 ft,,83,79
352,3,1:21.0,,Defensive rebound by K. Towns,83,79
353,3,1:14.0,,K. Towns misses 3-pt jump shot from 25 ft,83,79
354,3,1:11.0,Defensive rebound by K. Bowman,,83,79
355,3,1:07.0,D. Lee misses 3-pt jump shot from 25 ft,,83,79
356,3,1:03.0,,Defensive rebound by J. McLaughlin,83,79
357,3,0:57.0,,K. Towns misses 2-pt layup from 3 ft (block by O. Spellman),83,79
358,3,0:57.0,Defensive rebound by D. Lee,,83,79
359,3,0:57.0,Personal foul by J. Okogie (drawn by D. Lee),,83,79
360,3,0:57.0,Golden State full timeout,,83,79
361,3,0:41.0,O. Spellman misses 3-pt jump shot from 24 ft,,83,79
362,3,0:38.0,,Defensive rebound by J. McLaughlin,83,79
363,3,0:32.0,,Shooting foul by J. Poole (drawn by J. Okogie),83,79
364,3,0:32.0,,J. Okogie misses free throw 1 of 2,83,79
365,3,0:32.0,,Offensive rebound by Team,83,79
366,3,0:32.0,,G. Dieng enters the game for K. Towns,83,79
367,3,0:32.0,,J. Okogie makes free throw 2 of 2,83,80
368,3,0:24.0,A. Burks misses 2-pt jump shot from 19 ft,,83,80
369,3,0:22.0,,Defensive rebound by Team,83,80
370,3,0:22.0,M. Chriss enters the game for J. Poole,,83,80
371,3,0:22.0,G. Robinson enters the game for O. Spellman,,83,80
372,3,0:22.0,,K. Towns enters the game for G. Dieng,83,80
373,3,0:22.0,,A. Wiggins enters the game for J. Okogie,83,80
374,3,0:05.0,,Turnover by J. Layman (bad pass),83,80
375,3,0:05.0,J. Poole enters the game for K. Bowman,,83,80
376,3,0:05.0,D. Russell enters the game for G. Robinson,,83,80
377,3,0:05.0,,G. Dieng enters the game for K. Towns,83,80
378,3,0:01.0,D. Russell makes 3-pt jump shot from 33 ft,,86,80
379,4,11:48.0,A. Burks makes 2-pt layup from 2 ft,,88,80
380,4,11:30.0,,A. Wiggins misses 2-pt layup from 2 ft,88,80
381,4,11:27.0,Defensive rebound by K. Bowman,,88,80
382,4,11:15.0,Offensive foul by M. Chriss (drawn by T. Graham),,88,80
383,4,11:15.0,Turnover by M. Chriss (offensive foul),,88,80
384,4,11:04.0,,A. Wiggins misses 2-pt jump shot from 11 ft,88,80
385,4,11:02.0,Defensive rebound by Team,,88,80
386,4,10:49.0,Offensive foul by A. Burks (drawn by J. Okogie),,88,80
387,4,10:49.0,Turnover by A. Burks (offensive foul),,88,80
388,4,10:36.0,,J. Okogie misses 3-pt jump shot from 26 ft,88,80
389,4,10:36.0,,Offensive rebound by Team,88,80
