,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
152,2,5:18.0,K. Olynyk makes 2-pt jump shot from 15 ft,,39,34
153,2,5:00.0,,J. Tatum misses 3-pt jump shot from 25 ft,39,34
154,2,4:58.0,,Offensive rebound by D. Theis,39,34
155,2,4:57.0,Loose ball foul by K. Olynyk (drawn by D. Theis),,39,34
156,2,4:57.0,,D. Theis makes free throw 1 of 2,39,35
157,2,4:57.0,,D. Theis makes free throw 2 of 2,39,36
158,2,4:49.0,D. Robinson misses 3-pt jump shot from 27 ft,,39,36
159,2,4:46.0,,Defensive rebound by S. Ojeleye,39,36
160,2,4:46.0,,Personal foul by K. Olynyk (drawn by S. Ojeleye),39,36
161,2,4:46.0,M. Leonard enters the game for K. Olynyk,,39,36
162,2,4:46.0,,S. Ojeleye makes free throw 1 of 2,39,37
163,2,4:46.0,,S. Ojeleye makes free throw 2 of 2,39,38
164,2,4:25.0,Turnover by B. Adebayo (bad pass; steal by S. Ojeleye),,39,38
165,2,4:20.0,,K. Walker misses 3-pt jump shot from 26 ft,39,38
166,2,4:15.0,Defensive rebound by D. Robinson,,39,38
167,2,4:02.0,Turnover by J. Butler (bad pass; steal by D. Theis),,39,38
168,2,3:59.0,,Turnover by J. Tatum (lost ball),39,38
169,2,3:45.0,B. Adebayo misses 2-pt jump shot from 18 ft,,39,38
170,2,3:45.0,,Defensive rebound by Team,39,38
171,2,3:45.0,Loose ball foul by J. Butler (drawn by K. Walker),,39,38
172,2,3:45.0,,K. Walker makes free throw 1 of 2,39,39
173,2,3:45.0,,J. Brown enters the game for C. Edwards,39,39
174,2,3:45.0,,K. Walker makes free throw 2 of 2,39,40
175,2,3:26.0,Turnover by K. Nunn (lost ball; steal by K. Walker),,39,40
176,2,3:21.0,,Turnover by S. Ojeleye (bad pass; steal by D. Robinson),39,40
177,2,3:10.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Nunn),,41,40
178,2,2:52.0,,Personal foul by M. Leonard (drawn by J. Brown),41,40
179,2,2:52.0,,J. Brown misses free throw 1 of 2,41,40
180,2,2:52.0,,Offensive rebound by Team,41,40
181,2,2:52.0,J. Winslow enters the game for K. Nunn,,41,40
182,2,2:52.0,,J. Brown misses free throw 2 of 2,41,40
183,2,2:48.0,Defensive rebound by M. Leonard,,41,40
184,2,2:32.0,B. Adebayo misses 2-pt jump shot from 9 ft (block by J. Tatum),,41,40
185,2,2:29.0,,Defensive rebound by J. Brown,41,40
186,2,2:24.0,,Personal foul by D. Robinson (drawn by K. Walker),41,40
187,2,2:24.0,,K. Walker makes free throw 1 of 2,41,41
188,2,2:24.0,T. Herro enters the game for D. Robinson,,41,41
189,2,2:24.0,,K. Walker makes free throw 2 of 2,41,42
190,2,2:09.0,Personal foul by K. Walker (drawn by B. Adebayo),,41,42
191,2,1:59.0,J. Butler misses 2-pt layup from 5 ft (block by D. Theis),,41,42
192,2,1:59.0,Offensive rebound by M. Leonard,,41,42
193,2,1:54.0,Turnover by Team (shot clock),,41,42
194,2,1:44.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by K. Walker),41,45
195,2,1:22.0,J. Winslow misses 3-pt jump shot from 25 ft,,41,45
196,2,1:22.0,,Defensive rebound by K. Walker,41,45
197,2,1:14.0,,K. Walker makes 2-pt layup from 2 ft,41,47
198,2,1:14.0,Violation by Team (def goaltending),,41,47
199,2,0:59.0,T. Herro misses 2-pt jump shot from 20 ft,,41,47
200,2,0:56.0,,Defensive rebound by D. Theis,41,47
201,2,0:45.0,,J. Tatum misses 3-pt jump shot from 26 ft,41,47
202,2,0:42.0,,Offensive rebound by S. Ojeleye,41,47
203,2,0:38.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by K. Walker),41,50
204,2,0:33.0,J. Butler makes 3-pt jump shot from 25 ft,,44,50
205,2,0:26.0,,D. Theis makes 2-pt layup at rim (assist by K. Walker),44,52
206,2,0:01.0,T. Herro misses 2-pt jump shot from 12 ft (block by D. Theis),,44,52
207,2,0:01.0,,Defensive rebound by J. Brown,44,52
208,2,0:00.0,,J. Brown misses 3-pt jump shot from 63 ft,44,52
209,2,0:00.0,,Offensive rebound by Team,44,52
210,3,11:42.0,Turnover by B. Adebayo (discontinued dribble),,44,52
211,3,11:30.0,,D. Theis makes 2-pt dunk from 2 ft (assist by K. Walker),44,54
212,3,11:16.0,Turnover by K. Nunn (bad pass),,44,54
213,3,10:57.0,,J. Tatum misses 2-pt layup from 8 ft,44,54
214,3,10:54.0,Defensive rebound by D. Robinson,,44,54
215,3,10:39.0,B. Adebayo misses 2-pt layup from 7 ft (block by K. Walker),,44,54
216,3,10:36.0,,Defensive rebound by J. Tatum,44,54
217,3,10:29.0,,K. Walker makes 2-pt layup from 2 ft,44,56
218,3,10:15.0,Personal foul by J. Tatum (drawn by J. Butler),,44,56
219,3,10:01.0,K. Nunn makes 3-pt jump shot from 26 ft (assist by J. Butler),,47,56
220,3,9:41.0,,J. Brown makes 2-pt layup from 5 ft (assist by D. Theis),47,58
221,3,9:22.0,K. Nunn makes 2-pt jump shot from 15 ft,,49,58
222,3,8:55.0,,D. Theis misses 3-pt jump shot from 24 ft,49,58
223,3,8:53.0,Defensive rebound by J. Butler,,49,58
224,3,8:44.0,Offensive foul by J. Butler (drawn by S. Ojeleye),,49,58
225,3,8:44.0,Turnover by J. Butler (offensive foul),,49,58
226,3,8:30.0,,Personal foul by M. Leonard (drawn by J. Tatum),49,58
227,3,8:22.0,,J. Brown misses 2-pt layup from 5 ft,49,58
228,3,8:21.0,,Offensive rebound by J. Brown,49,58
229,3,8:20.0,,Shooting foul by B. Adebayo (drawn by J. Brown),49,58
230,3,8:20.0,,J. Brown makes free throw 1 of 2,49,59
231,3,8:20.0,,J. Brown makes free throw 2 of 2,49,60
232,3,8:08.0,K. Nunn misses 3-pt jump shot from 23 ft,,49,60
233,3,8:05.0,,Defensive rebound by D. Theis,49,60
234,3,8:00.0,,J. Tatum misses 3-pt jump shot from 26 ft,49,60
235,3,7:57.0,Defensive rebound by B. Adebayo,,49,60
236,3,7:48.0,K. Nunn misses 3-pt jump shot from 26 ft (block by J. Tatum),,49,60
237,3,7:48.0,Offensive rebound by Team,,49,60
238,3,7:45.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by J. Butler),,52,60
239,3,7:30.0,,K. Walker makes 3-pt jump shot from 27 ft,52,63
240,3,7:11.0,M. Leonard misses 3-pt jump shot from 23 ft,,52,63
241,3,7:09.0,,Defensive rebound by D. Theis,52,63
242,3,6:59.0,,J. Tatum misses 2-pt jump shot from 18 ft,52,63
243,3,6:55.0,,Offensive rebound by D. Theis,52,63
244,3,6:53.0,,J. Brown makes 3-pt jump shot from 30 ft (assist by K. Walker),52,66
245,3,6:49.0,Miami full timeout,,52,66
246,3,6:37.0,K. Nunn misses 2-pt jump shot from 18 ft,,52,66
247,3,6:35.0,,Defensive rebound by K. Walker,52,66
248,3,6:31.0,,J. Brown makes 2-pt layup from 4 ft (assist by J. Tatum),52,68
249,3,6:06.0,M. Leonard misses 2-pt dunk from 3 ft (block by D. Theis),,52,68
250,3,6:04.0,,Defensive rebound by S. Ojeleye,52,68
251,3,6:00.0,,Personal foul by D. Robinson (drawn by J. Brown),52,68
252,3,6:00.0,K. Olynyk enters the game for M. Leonard,,52,68
253,3,6:00.0,J. Winslow enters the game for K. Nunn,,52,68
254,3,5:54.0,,J. Brown misses 3-pt jump shot from 25 ft,52,68
255,3,5:51.0,Defensive rebound by J. Winslow,,52,68
256,3,5:41.0,J. Butler makes 3-pt jump shot from 27 ft (assist by K. Olynyk),,55,68
257,3,5:21.0,,J. Tatum misses 3-pt jump shot from 26 ft,55,68
258,3,5:20.0,Defensive rebound by Team,,55,68
259,3,5:20.0,,Loose ball foul by D. Theis (drawn by K. Olynyk),55,68
260,3,5:20.0,,B. Wanamaker enters the game for J. Tatum,55,68
261,3,5:20.0,,R. Williams enters the game for D. Theis,55,68
262,3,5:09.0,J. Winslow makes 2-pt jump shot from 16 ft,,57,68
263,3,4:56.0,,Turnover by K. Walker (lost ball; steal by D. Robinson),57,68
264,3,4:48.0,Shooting foul by B. Wanamaker (drawn by J. Butler),,57,68
265,3,4:48.0,J. Butler makes free throw 1 of 2,,58,68
266,3,4:48.0,J. Butler makes free throw 2 of 2,,59,68
267,3,4:29.0,,J. Brown misses 2-pt jump shot from 14 ft,59,68
268,3,4:25.0,,Offensive rebound by R. Williams,59,68
269,3,4:23.0,,J. Brown misses 2-pt jump shot from 13 ft,59,68
270,3,4:19.0,,Offensive rebound by S. Ojeleye,59,68
271,3,4:19.0,,S. Ojeleye misses 2-pt layup at rim,59,68
272,3,4:19.0,,Offensive rebound by R. Williams,59,68
273,3,4:19.0,,Shooting foul by J. Winslow (drawn by R. Williams),59,68
274,3,4:19.0,,R. Williams makes free throw 1 of 2,59,69
275,3,4:19.0,,R. Williams misses free throw 2 of 2,59,69
276,3,4:19.0,Defensive rebound by B. Adebayo,,59,69
277,3,4:06.0,D. Robinson makes 2-pt layup from 2 ft (assist by J. Butler),,61,69
278,3,3:51.0,,Shooting foul by D. Robinson (drawn by B. Wanamaker),61,69
279,3,3:51.0,,B. Wanamaker makes free throw 1 of 2,61,70
280,3,3:51.0,T. Herro enters the game for D. Robinson,,61,70
281,3,3:51.0,,B. Wanamaker makes free throw 2 of 2,61,71
282,3,3:40.0,J. Butler makes 3-pt jump shot from 25 ft,,64,71
283,3,3:17.0,,B. Wanamaker misses 3-pt jump shot from 27 ft,64,71
284,3,3:15.0,Defensive rebound by J. Winslow,,64,71
285,3,3:11.0,Personal foul by S. Ojeleye (drawn by J. Winslow),,64,71
286,3,3:11.0,,J. Tatum enters the game for K. Walker,64,71
287,3,3:05.0,J. Butler misses 3-pt jump shot from 26 ft,,64,71
288,3,3:02.0,,Defensive rebound by R. Williams,64,71
289,3,2:55.0,,Boston full timeout,64,71
290,3,2:44.0,,J. Tatum misses 3-pt jump shot from 26 ft,64,71
291,3,2:42.0,Defensive rebound by Team,,64,71
292,3,2:32.0,J. Butler makes 2-pt dunk from 1 ft (assist by B. Adebayo),,66,71
293,3,2:32.0,Shooting foul by J. Brown (drawn by J. Butler),,66,71
294,3,2:32.0,J. Butler misses free throw 1 of 1,,66,71
295,3,2:32.0,Offensive rebound by K. Olynyk,,66,71
296,3,2:28.0,Turnover by K. Olynyk (lost ball; steal by J. Tatum),,66,71
297,3,2:24.0,,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by B. Wanamaker),66,74
298,3,2:10.0,Shooting foul by R. Williams (drawn by J. Winslow),,66,74
299,3,2:10.0,J. Winslow makes free throw 1 of 2,,67,74
300,3,2:10.0,J. Winslow misses free throw 2 of 2,,67,74
301,3,2:08.0,,Defensive rebound by J. Tatum,67,74
302,3,1:46.0,,J. Brown makes 3-pt jump shot from 23 ft,67,77
303,3,1:37.0,T. Herro misses 3-pt jump shot from 28 ft,,67,77
304,3,1:33.0,,Defensive rebound by R. Williams,67,77
305,3,1:19.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by B. Wanamaker),67,80
306,3,1:03.0,Personal foul by J. Brown (drawn by J. Butler),,67,80
307,3,1:03.0,J. Butler makes free throw 1 of 2,,68,80
308,3,1:03.0,J. Butler makes free throw 2 of 2,,69,80
309,3,0:45.0,,J. Tatum misses 3-pt jump shot from 26 ft,69,80
310,3,0:41.0,,Offensive rebound by J. Tatum,69,80
311,3,0:40.0,,Shooting foul by J. Winslow (drawn by J. Tatum),69,80
312,3,0:40.0,,J. Tatum makes free throw 1 of 2,69,81
313,3,0:40.0,,K. Walker enters the game for J. Brown,69,81
314,3,0:40.0,,J. Tatum makes free throw 2 of 2,69,82
315,3,0:26.0,J. Winslow misses 3-pt jump shot from 26 ft,,69,82
316,3,0:23.0,Offensive rebound by B. Adebayo,,69,82
317,3,0:20.0,Turnover by J. Butler (step out of bounds),,69,82
318,3,0:02.0,,K. Walker misses 2-pt layup from 5 ft,69,82
319,3,0:01.0,,Offensive rebound by R. Williams,69,82
320,3,0:00.0,,R. Williams misses 2-pt layup at rim,69,82
321,3,0:00.0,,Offensive rebound by R. Williams,69,82
322,3,0:00.0,,Instant Replay (Request: Ruling Stands),69,82
323,4,11:42.0,,Personal foul by J. Winslow (drawn by J. Tatum),69,82
324,4,11:38.0,,K. Walker misses 3-pt jump shot from 26 ft,69,82
325,4,11:34.0,,Offensive rebound by Team,69,82
326,4,11:34.0,Loose ball foul by K. Olynyk (drawn by R. Williams),,69,82
327,4,11:34.0,,G. Williams enters the game for S. Ojeleye,69,82
328,4,11:25.0,,Shooting foul by C. Silva (drawn by C. Edwards),69,82
329,4,11:25.0,,C. Edwards makes free throw 1 of 2,69,83
330,4,11:25.0,,C. Edwards makes free throw 2 of 2,69,84
331,4,11:08.0,K. Olynyk misses 3-pt jump shot from 25 ft,,69,84
332,4,11:06.0,,Defensive rebound by K. Walker,69,84
333,4,11:00.0,,K. Walker misses 3-pt jump shot from 25 ft,69,84
334,4,10:56.0,Defensive rebound by C. Silva,,69,84
335,4,10:47.0,K. Nunn misses 2-pt jump shot from 20 ft,,69,84
336,4,10:44.0,,Defensive rebound by K. Walker,69,84
337,4,10:37.0,,J. Tatum makes 2-pt jump shot from 11 ft,69,86
338,4,10:21.0,Turnover by J. Winslow (bad pass),,69,86
339,4,10:21.0,Loose ball foul by C. Silva (drawn by J. Tatum),,69,86
340,4,10:10.0,,C. Edwards makes 3-pt jump shot from 27 ft (assist by K. Walker),69,89
341,4,9:53.0,K. Olynyk makes 3-pt jump shot from 23 ft (assist by J. Winslow),,72,89
342,4,9:35.0,,C. Edwards misses 3-pt jump shot from 25 ft,72,89
343,4,9:35.0,Defensive rebound by J. Winslow,,72,89
344,4,9:18.0,K. Nunn misses 3-pt jump shot from 24 ft (block by R. Williams),,72,89
345,4,9:15.0,,Defensive rebound by R. Williams,72,89
346,4,9:09.0,,J. Tatum misses 3-pt jump shot from 23 ft,72,89
347,4,9:06.0,Defensive rebound by T. Herro,,72,89
348,4,8:54.0,J. Winslow makes 3-pt jump shot from 26 ft (assist by K. Nunn),,75,89
349,4,8:33.0,,R. Williams makes 2-pt dunk from 1 ft (assist by J. Tatum),75,91
350,4,8:33.0,Miami full timeout,,75,91
351,4,8:33.0,B. Adebayo enters the game for C. Silva,,75,91
352,4,8:33.0,J. Butler enters the game for J. Winslow,,75,91
353,4,8:33.0,,J. Brown enters the game for J. Tatum,75,91
354,4,8:33.0,,B. Wanamaker enters the game for K. Walker,75,91
355,4,8:19.0,K. Nunn misses 3-pt jump shot from 26 ft,,75,91
356,4,8:17.0,,Defensive rebound by R. Williams,75,91
357,4,8:04.0,,Turnover by J. Brown (lost ball; steal by J. Butler),75,91
358,4,8:01.0,J. Butler makes 3-pt jump shot from 26 ft (assist by K. Nunn),,78,91
359,4,7:45.0,,Personal foul by B. Adebayo (drawn by J. Brown),78,91
360,4,7:45.0,,J. Brown makes free throw 1 of 2,78,92
361,4,7:45.0,D. Robinson enters the game for T. Herro,,78,92
362,4,7:45.0,,J. Brown makes free throw 2 of 2,78,93
363,4,7:33.0,Personal foul by G. Williams (drawn by K. Olynyk),,78,93
364,4,7:29.0,Turnover by K. Nunn (traveling),,78,93
365,4,7:18.0,,B. Wanamaker misses 2-pt jump shot from 14 ft,78,93
366,4,7:14.0,Defensive rebound by B. Adebayo,,78,93
367,4,7:05.0,Shooting foul by R. Williams (drawn by B. Adebayo),,78,93
368,4,7:05.0,B. Adebayo misses free throw 1 of 2,,78,93
369,4,7:05.0,Offensive rebound by Team,,78,93
370,4,7:05.0,J. Winslow enters the game for K. Nunn,,78,93
371,4,7:05.0,B. Adebayo misses free throw 2 of 2,,78,93
372,4,7:05.0,,Defensive rebound by G. Williams,78,93
373,4,6:45.0,,B. Wanamaker makes 2-pt layup from 1 ft,78,95
374,4,6:33.0,Shooting foul by B. Wanamaker (drawn by J. Butler),,78,95
375,4,6:33.0,J. Butler misses free throw 1 of 2,,78,95
376,4,6:33.0,Offensive rebound by Team,,78,95
377,4,6:33.0,J. Butler makes free throw 2 of 2,,79,95
378,4,6:12.0,,J. Brown makes 2-pt jump shot from 22 ft,79,97
379,4,5:59.0,Turnover by J. Winslow (bad pass; steal by J. Brown),,79,97
380,4,5:42.0,,Offensive foul by C. Edwards (drawn by D. Robinson),79,97
381,4,5:42.0,,Turnover by C. Edwards (offensive foul),79,97
382,4,5:27.0,Turnover by B. Adebayo (bad pass),,79,97
383,4,5:16.0,,J. Brown makes 3-pt jump shot from 27 ft (assist by G. Williams),79,100
384,4,5:02.0,Shooting foul by G. Williams (drawn by K. Olynyk),,79,100
