,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PORTLAND_ACTION,MILWAUKEE_SCORE,PORTLAND_SCORE
74,1,4:55.0,,C. McCollum makes 2-pt jump shot from 9 ft,22,16
75,1,4:42.0,B. Lopez misses 2-pt hook shot from 2 ft,,22,16
76,1,4:41.0,,Defensive rebound by A. Tolliver,22,16
77,1,4:32.0,,Turnover by D. Lillard (bad pass; steal by E. İlyasova),22,16
78,1,4:27.0,E. Bledsoe makes 2-pt jump shot from 10 ft,,24,16
79,1,4:12.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by C. McCollum),24,18
80,1,4:12.0,G. Hill enters the game for E. Bledsoe,,24,18
81,1,4:12.0,R. Lopez enters the game for B. Lopez,,24,18
82,1,4:12.0,,M. Hezonja enters the game for C. McCollum,24,18
83,1,4:12.0,,A. Simons enters the game for A. Tolliver,24,18
84,1,3:52.0,K. Middleton misses 2-pt jump shot from 15 ft,,24,18
85,1,3:50.0,,Defensive rebound by C. Anthony,24,18
86,1,3:37.0,,C. Anthony misses 2-pt jump shot from 14 ft,24,18
87,1,3:34.0,Defensive rebound by D. DiVincenzo,,24,18
88,1,3:29.0,D. DiVincenzo makes 3-pt jump shot from 27 ft,,27,18
89,1,3:17.0,,D. Lillard misses 3-pt jump shot from 25 ft,27,18
90,1,3:16.0,Defensive rebound by D. DiVincenzo,,27,18
91,1,3:09.0,D. DiVincenzo misses 3-pt jump shot from 24 ft,,27,18
92,1,3:08.0,,Defensive rebound by N. Little,27,18
93,1,2:56.0,,C. Anthony misses 2-pt layup from 1 ft (block by R. Lopez),27,18
94,1,2:54.0,,Offensive rebound by C. Anthony,27,18
95,1,2:52.0,,C. Anthony misses 2-pt layup from 1 ft,27,18
96,1,2:50.0,Defensive rebound by E. İlyasova,,27,18
97,1,2:40.0,G. Hill makes 3-pt jump shot from 25 ft (assist by E. İlyasova),,30,18
98,1,2:19.0,,D. Lillard makes 2-pt layup from 1 ft,30,20
99,1,2:07.0,G. Hill misses 2-pt jump shot from 11 ft,,30,20
100,1,2:06.0,,Defensive rebound by C. Anthony,30,20
101,1,1:58.0,,Turnover by M. Hezonja (bad pass; steal by D. DiVincenzo),30,20
102,1,1:48.0,Shooting foul by M. Hezonja (drawn by K. Middleton),,30,20
103,1,1:48.0,K. Middleton makes free throw 1 of 2,,31,20
104,1,1:48.0,P. Connaughton enters the game for D. DiVincenzo,,31,20
105,1,1:48.0,,J. Hoard enters the game for C. Anthony,31,20
106,1,1:48.0,,G. Trent enters the game for N. Little,31,20
107,1,1:48.0,K. Middleton makes free throw 2 of 2,,32,20
108,1,1:36.0,,D. Lillard makes 2-pt layup from 1 ft,32,22
109,1,1:14.0,K. Middleton misses 2-pt jump shot from 16 ft,,32,22
110,1,1:13.0,,Defensive rebound by D. Lillard,32,22
111,1,1:04.0,,A. Simons misses 3-pt jump shot from 26 ft,32,22
112,1,1:02.0,Defensive rebound by K. Middleton,,32,22
113,1,0:56.0,P. Connaughton misses 3-pt jump shot from 27 ft,,32,22
114,1,0:53.0,,Defensive rebound by J. Hoard,32,22
115,1,0:34.0,,D. Lillard misses 3-pt jump shot from 26 ft,32,22
116,1,0:31.0,Defensive rebound by R. Lopez,,32,22
117,1,0:26.0,G. Hill misses 3-pt jump shot from 25 ft,,32,22
118,1,0:23.0,,Defensive rebound by G. Trent,32,22
119,1,0:02.0,,A. Simons makes 2-pt jump shot from 14 ft (assist by D. Lillard),32,24
120,1,0:00.0,E. İlyasova misses 3-pt jump shot from 40 ft,,32,24
121,1,0:00.0,Offensive rebound by Team,,32,24
122,2,11:52.0,,Offensive foul by J. Hoard (drawn by D. DiVincenzo),32,24
123,2,11:52.0,,Turnover by J. Hoard (offensive foul),32,24
124,2,11:38.0,D. DiVincenzo misses 2-pt layup from 1 ft,,32,24
125,2,11:35.0,Offensive rebound by D. DiVincenzo,,32,24
126,2,11:35.0,D. DiVincenzo makes 2-pt layup from 1 ft,,34,24
127,2,11:24.0,,G. Trent misses 2-pt jump shot from 14 ft,34,24
128,2,11:23.0,,Offensive rebound by J. Hoard,34,24
129,2,11:23.0,,Shooting foul by G. Antetokounmpo (drawn by J. Hoard),34,24
130,2,11:23.0,,J. Hoard makes free throw 1 of 2,34,25
131,2,11:23.0,,J. Hoard misses free throw 2 of 2,34,25
132,2,11:21.0,Defensive rebound by G. Antetokounmpo,,34,25
133,2,11:05.0,G. Antetokounmpo makes 2-pt jump shot from 10 ft,,36,25
134,2,10:54.0,,C. McCollum misses 3-pt jump shot from 25 ft,36,25
135,2,10:53.0,Defensive rebound by G. Antetokounmpo,,36,25
136,2,10:46.0,G. Antetokounmpo makes 2-pt layup at rim,,38,25
137,2,10:21.0,,M. Hezonja makes 2-pt layup from 1 ft (assist by A. Simons),38,27
138,2,10:10.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,38,27
139,2,10:06.0,,Defensive rebound by J. Hoard,38,27
140,2,9:55.0,,J. Hoard misses 2-pt layup from 2 ft,38,27
141,2,9:54.0,Defensive rebound by G. Antetokounmpo,,38,27
142,2,9:54.0,Personal foul by A. Simons (drawn by G. Antetokounmpo),,38,27
143,2,9:54.0,E. Bledsoe enters the game for G. Hill,,38,27
144,2,9:54.0,B. Lopez enters the game for R. Lopez,,38,27
145,2,9:38.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by A. Simons),,38,27
146,2,9:38.0,Offensive rebound by P. Connaughton,,38,27
147,2,9:37.0,P. Connaughton makes 2-pt layup from 1 ft,,40,27
148,2,9:37.0,,Portland full timeout,40,27
149,2,9:37.0,W. Matthews enters the game for D. DiVincenzo,,40,27
150,2,9:37.0,,D. Lillard enters the game for M. Hezonja,40,27
151,2,9:37.0,,A. Tolliver enters the game for A. Simons,40,27
152,2,9:18.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by A. Tolliver),40,30
153,2,8:55.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,40,30
154,2,8:53.0,,Defensive rebound by C. McCollum,40,30
155,2,8:48.0,,Shooting foul by W. Matthews (drawn by C. McCollum),40,30
156,2,8:48.0,,C. McCollum makes free throw 1 of 2,40,31
157,2,8:48.0,,C. McCollum makes free throw 2 of 2,40,32
158,2,8:37.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,43,32
159,2,8:27.0,,C. McCollum makes 2-pt layup at rim (assist by D. Lillard),43,34
160,2,8:27.0,,Shooting foul by B. Lopez (drawn by C. McCollum),43,34
161,2,8:27.0,,C. McCollum misses free throw 1 of 1,43,34
162,2,8:25.0,Defensive rebound by G. Antetokounmpo,,43,34
163,2,8:21.0,Shooting foul by A. Tolliver (drawn by G. Antetokounmpo),,43,34
164,2,8:21.0,G. Antetokounmpo misses free throw 1 of 2,,43,34
165,2,8:21.0,Offensive rebound by Team,,43,34
166,2,8:21.0,,C. Anthony enters the game for J. Hoard,43,34
167,2,8:21.0,,K. Bazemore enters the game for G. Trent,43,34
168,2,8:21.0,G. Antetokounmpo misses free throw 2 of 2,,43,34
169,2,8:19.0,,Defensive rebound by A. Tolliver,43,34
170,2,8:11.0,,D. Lillard misses 2-pt layup from 1 ft,43,34
171,2,8:09.0,Defensive rebound by B. Lopez,,43,34
172,2,8:01.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,43,34
173,2,8:00.0,,Defensive rebound by A. Tolliver,43,34
174,2,7:41.0,,C. Anthony makes 3-pt jump shot from 23 ft (assist by D. Lillard),43,37
175,2,7:28.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,43,37
176,2,7:27.0,,Defensive rebound by Team,43,37
177,2,7:12.0,,C. McCollum makes 2-pt jump shot from 19 ft,43,39
178,2,7:11.0,Milwaukee full timeout,,43,39
179,2,7:11.0,D. DiVincenzo enters the game for P. Connaughton,,43,39
180,2,6:54.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,43,39
181,2,6:52.0,,Defensive rebound by C. McCollum,43,39
182,2,6:39.0,,C. Anthony misses 2-pt jump shot from 17 ft,43,39
183,2,6:36.0,Defensive rebound by E. Bledsoe,,43,39
184,2,6:26.0,D. DiVincenzo makes 2-pt jump shot from 20 ft,,45,39
185,2,6:04.0,,C. McCollum misses 3-pt jump shot from 24 ft,45,39
186,2,6:02.0,Defensive rebound by E. Bledsoe,,45,39
187,2,5:57.0,E. Bledsoe makes 2-pt layup from 1 ft,,47,39
188,2,5:57.0,Shooting foul by D. Lillard (drawn by E. Bledsoe),,47,39
189,2,5:57.0,Instant Replay (Request: Ruling Stands),,47,39
190,2,5:57.0,E. Bledsoe makes free throw 1 of 1,,48,39
191,2,5:38.0,,A. Tolliver makes 2-pt jump shot from 22 ft,48,41
192,2,5:30.0,W. Matthews misses 3-pt jump shot from 24 ft,,48,41
193,2,5:28.0,,Defensive rebound by A. Tolliver,48,41
194,2,5:17.0,,K. Bazemore makes 2-pt jump shot from 5 ft,48,43
195,2,4:59.0,D. DiVincenzo makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo),,51,43
196,2,4:36.0,,A. Tolliver misses 2-pt jump shot from 4 ft,51,43
197,2,4:34.0,Defensive rebound by B. Lopez,,51,43
198,2,4:23.0,G. Antetokounmpo makes 2-pt layup at rim,,53,43
199,2,4:10.0,,D. Lillard makes 3-pt jump shot from 30 ft,53,46
200,2,4:00.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,53,46
201,2,3:57.0,,Defensive rebound by C. Anthony,53,46
202,2,3:52.0,,D. Lillard makes 2-pt layup from 1 ft,53,48
203,2,3:52.0,Violation by Team (def goaltending),,53,48
204,2,3:38.0,E. Bledsoe misses 2-pt layup from 2 ft,,53,48
205,2,3:36.0,Offensive rebound by B. Lopez,,53,48
206,2,3:36.0,B. Lopez makes 2-pt dunk from 1 ft,,55,48
207,2,3:19.0,,C. McCollum misses 2-pt jump shot from 8 ft,55,48
208,2,3:16.0,Defensive rebound by G. Antetokounmpo,,55,48
209,2,3:08.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,58,48
210,2,2:51.0,,D. Lillard misses 3-pt jump shot from 29 ft,58,48
211,2,2:49.0,Defensive rebound by G. Antetokounmpo,,58,48
212,2,2:37.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by W. Matthews),,60,48
213,2,2:14.0,,A. Tolliver misses 3-pt jump shot from 24 ft,60,48
214,2,2:12.0,Defensive rebound by E. Bledsoe,,60,48
215,2,2:09.0,Milwaukee full timeout,,60,48
216,2,2:09.0,P. Connaughton enters the game for G. Antetokounmpo,,60,48
217,2,2:09.0,G. Hill enters the game for E. Bledsoe,,60,48
218,2,2:09.0,E. İlyasova enters the game for B. Lopez,,60,48
219,2,2:09.0,K. Middleton enters the game for W. Matthews,,60,48
220,2,2:04.0,Turnover by D. DiVincenzo (out of bounds lost ball),,60,48
221,2,1:46.0,,D. Lillard makes 2-pt layup from 1 ft,60,50
222,2,1:28.0,E. İlyasova misses 3-pt jump shot from 25 ft,,60,50
223,2,1:26.0,,Defensive rebound by D. Lillard,60,50
224,2,1:18.0,,C. McCollum misses 2-pt jump shot from 8 ft,60,50
225,2,1:18.0,Defensive rebound by Team,,60,50
226,2,1:18.0,,A. Simons enters the game for A. Tolliver,60,50
227,2,1:00.0,K. Middleton makes 2-pt jump shot from 10 ft,,62,50
228,2,0:49.0,,Shooting foul by E. İlyasova (drawn by D. Lillard),62,50
229,2,0:49.0,,D. Lillard makes free throw 1 of 2,62,51
230,2,0:49.0,,D. Lillard makes free throw 2 of 2,62,52
231,2,0:31.0,K. Middleton misses 2-pt jump shot from 6 ft,,62,52
232,2,0:31.0,,Defensive rebound by Team,62,52
233,2,0:31.0,Loose ball foul by G. Hill (drawn by K. Bazemore),,62,52
234,2,0:31.0,,Technical foul by G. Hill,62,52
235,2,0:31.0,,D. Lillard makes technical free throw,62,53
236,2,0:31.0,,K. Bazemore makes free throw 1 of 2,62,54
237,2,0:31.0,,K. Bazemore makes free throw 2 of 2,62,55
238,2,0:09.0,D. DiVincenzo misses 3-pt jump shot from 22 ft,,62,55
239,2,0:06.0,Offensive rebound by P. Connaughton,,62,55
240,2,0:06.0,P. Connaughton makes 2-pt layup from 1 ft,,64,55
241,2,0:02.0,,Offensive foul by C. Anthony (drawn by K. Middleton),64,55
242,2,0:02.0,,Turnover by C. Anthony (offensive foul),64,55
243,2,0:02.0,,Portland full timeout,64,55
244,2,0:02.0,,Instant Replay (Challenge: Ruling Stands),64,55
245,2,0:00.0,K. Middleton misses 2-pt jump shot from 20 ft,,64,55
246,2,0:00.0,Offensive rebound by Team,,64,55
247,3,11:41.0,,C. McCollum misses 2-pt jump shot from 11 ft,64,55
248,3,11:37.0,,Offensive rebound by A. Tolliver,64,55
249,3,11:31.0,,K. Bazemore misses 3-pt jump shot from 23 ft,64,55
250,3,11:29.0,Defensive rebound by W. Matthews,,64,55
251,3,11:20.0,G. Antetokounmpo misses 2-pt jump shot from 2 ft,,64,55
252,3,11:18.0,,Defensive rebound by A. Tolliver,64,55
253,3,11:11.0,,K. Bazemore misses 2-pt jump shot from 14 ft,64,55
254,3,11:09.0,Defensive rebound by B. Lopez,,64,55
255,3,11:02.0,E. Bledsoe misses 2-pt jump shot from 22 ft,,64,55
256,3,11:02.0,,Defensive rebound by A. Tolliver,64,55
257,3,10:57.0,,D. Lillard misses 2-pt jump shot from 20 ft,64,55
258,3,10:54.0,Defensive rebound by G. Antetokounmpo,,64,55
259,3,10:46.0,E. Bledsoe misses 2-pt layup from 3 ft,,64,55
260,3,10:43.0,Offensive rebound by E. Bledsoe,,64,55
261,3,10:43.0,E. Bledsoe makes 2-pt layup at rim,,66,55
262,3,10:21.0,,K. Bazemore misses 3-pt jump shot from 23 ft,66,55
263,3,10:18.0,Defensive rebound by B. Lopez,,66,55
264,3,10:11.0,Offensive foul by G. Antetokounmpo (drawn by A. Tolliver),,66,55
265,3,10:11.0,Turnover by G. Antetokounmpo (offensive foul),,66,55
266,3,9:59.0,,D. Lillard misses 2-pt layup from 2 ft (block by E. Bledsoe),66,55
267,3,9:55.0,,Offensive rebound by D. Lillard,66,55
268,3,9:55.0,,D. Lillard makes 2-pt layup from 1 ft,66,57
269,3,9:44.0,G. Antetokounmpo misses 2-pt dunk from 2 ft,,66,57
270,3,9:42.0,,Defensive rebound by K. Bazemore,66,57
271,3,9:37.0,,C. McCollum makes 2-pt jump shot from 15 ft,66,59
272,3,9:21.0,K. Middleton makes 2-pt jump shot from 18 ft,,68,59
273,3,9:07.0,,Shooting foul by K. Middleton (drawn by K. Bazemore),68,59
274,3,9:07.0,,K. Bazemore makes free throw 1 of 2,68,60
275,3,9:07.0,,K. Bazemore makes free throw 2 of 2,68,61
276,3,8:51.0,E. Bledsoe makes 2-pt jump shot from 14 ft,,70,61
277,3,8:39.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),70,64
278,3,8:24.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by E. Bledsoe),,72,64
279,3,8:24.0,Shooting foul by A. Tolliver (drawn by G. Antetokounmpo),,72,64
280,3,8:24.0,G. Antetokounmpo makes free throw 1 of 1,,73,64
281,3,8:12.0,,C. McCollum misses 2-pt jump shot from 3 ft,73,64
282,3,8:11.0,Defensive rebound by Team,,73,64
283,3,7:54.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,73,64
284,3,7:53.0,,Defensive rebound by K. Bazemore,73,64
285,3,7:45.0,,K. Bazemore makes 2-pt jump shot from 16 ft (assist by A. Tolliver),73,66
286,3,7:31.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),,75,66
287,3,7:02.0,,C. Anthony misses 3-pt jump shot from 24 ft,75,66
288,3,7:00.0,Defensive rebound by W. Matthews,,75,66
289,3,6:54.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,78,66
290,3,6:53.0,,Portland full timeout,78,66
291,3,6:32.0,,C. Anthony makes 2-pt layup from 1 ft,78,68
292,3,6:23.0,W. Matthews misses 3-pt jump shot from 23 ft,,78,68
293,3,6:21.0,,Defensive rebound by C. Anthony,78,68
294,3,6:09.0,,C. McCollum misses 3-pt jump shot from 23 ft,78,68
295,3,6:07.0,Defensive rebound by G. Antetokounmpo,,78,68
296,3,6:00.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,78,68
297,3,5:57.0,,Defensive rebound by A. Tolliver,78,68
298,3,5:48.0,,A. Tolliver misses 2-pt layup from 2 ft,78,68
299,3,5:47.0,Defensive rebound by B. Lopez,,78,68
300,3,5:44.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,80,68
301,3,5:44.0,Shooting foul by C. Anthony (drawn by G. Antetokounmpo),,80,68
302,3,5:44.0,D. DiVincenzo enters the game for E. Bledsoe,,80,68
303,3,5:44.0,G. Hill enters the game for W. Matthews,,80,68
304,3,5:44.0,G. Antetokounmpo makes free throw 1 of 1,,81,68
305,3,5:29.0,,A. Tolliver misses 3-pt jump shot from 29 ft,81,68
306,3,5:26.0,,Offensive rebound by C. Anthony,81,68
307,3,5:23.0,,C. Anthony makes 2-pt layup from 2 ft,81,70
308,3,5:12.0,K. Middleton makes 2-pt jump shot from 19 ft (assist by D. DiVincenzo),,83,70
309,3,4:54.0,,A. Tolliver misses 3-pt jump shot from 25 ft,83,70
310,3,4:51.0,Defensive rebound by G. Hill,,83,70
311,3,4:47.0,K. Middleton misses 2-pt jump shot from 17 ft,,83,70
312,3,4:43.0,Offensive rebound by G. Hill,,83,70
313,3,4:32.0,Turnover by G. Antetokounmpo (lost ball; steal by K. Bazemore),,83,70
314,3,4:29.0,,Shooting foul by G. Hill (drawn by C. McCollum),83,70
315,3,4:29.0,,C. McCollum misses free throw 1 of 2,83,70
316,3,4:29.0,,Offensive rebound by Team,83,70
317,3,4:29.0,E. İlyasova enters the game for G. Antetokounmpo,,83,70
318,3,4:29.0,R. Lopez enters the game for B. Lopez,,83,70
319,3,4:29.0,,M. Hezonja enters the game for K. Bazemore,83,70
320,3,4:29.0,,J. Hoard enters the game for A. Tolliver,83,70
321,3,4:29.0,,C. McCollum makes free throw 2 of 2,83,71
322,3,4:15.0,K. Middleton makes 2-pt jump shot from 19 ft (assist by G. Hill),,85,71
323,3,3:59.0,,C. Anthony misses 3-pt jump shot from 25 ft,85,71
324,3,3:58.0,Defensive rebound by K. Middleton,,85,71
325,3,3:47.0,K. Middleton makes 2-pt jump shot from 23 ft,,87,71
326,3,3:29.0,,D. Lillard makes 2-pt layup from 1 ft,87,73
327,3,3:17.0,E. İlyasova misses 3-pt jump shot from 24 ft,,87,73
328,3,3:15.0,,Defensive rebound by C. McCollum,87,73
329,3,3:04.0,,C. McCollum misses 2-pt jump shot from 16 ft,87,73
330,3,3:01.0,,Offensive rebound by C. Anthony,87,73
331,3,3:01.0,,C. Anthony makes 2-pt layup from 1 ft,87,75
332,3,2:55.0,Milwaukee full timeout,,87,75
333,3,2:55.0,,K. Bazemore enters the game for C. Anthony,87,75
334,3,2:55.0,,A. Simons enters the game for C. McCollum,87,75
335,3,2:49.0,E. İlyasova makes 2-pt layup from 2 ft (assist by G. Hill),,89,75
336,3,2:35.0,,K. Bazemore misses 3-pt jump shot from 26 ft,89,75
337,3,2:32.0,Defensive rebound by E. İlyasova,,89,75
338,3,2:23.0,R. Lopez misses 2-pt hook shot from 4 ft,,89,75
339,3,2:21.0,,Defensive rebound by K. Bazemore,89,75
340,3,2:16.0,,Turnover by K. Bazemore (bad pass; steal by D. DiVincenzo),89,75
341,3,2:10.0,Personal foul by K. Bazemore (drawn by G. Hill),,89,75
342,3,2:06.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by R. Lopez),,92,75
343,3,1:46.0,,A. Simons makes 2-pt jump shot from 16 ft (assist by D. Lillard),92,77
344,3,1:24.0,G. Hill misses 3-pt jump shot from 25 ft,,92,77
345,3,1:23.0,Offensive rebound by E. İlyasova,,92,77
346,3,1:22.0,E. İlyasova misses 2-pt jump shot from 3 ft,,92,77
347,3,1:20.0,,Defensive rebound by A. Simons,92,77
348,3,1:13.0,,Personal foul by E. İlyasova (drawn by D. Lillard),92,77
349,3,1:13.0,G. Antetokounmpo enters the game for R. Lopez,,92,77
350,3,1:13.0,P. Connaughton enters the game for K. Middleton,,92,77
351,3,1:10.0,,Turnover by A. Simons (lost ball),92,77
352,3,1:10.0,,Loose ball foul by A. Simons (drawn by G. Hill),92,77
353,3,1:00.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by G. Hill),,94,77
354,3,0:52.0,,D. Lillard misses 3-pt jump shot from 29 ft,94,77
355,3,0:51.0,Defensive rebound by G. Antetokounmpo,,94,77
356,3,0:44.0,Turnover by G. Antetokounmpo (lost ball; steal by J. Hoard),,94,77
357,3,0:40.0,,J. Hoard makes 2-pt layup from 1 ft (assist by M. Hezonja),94,79
358,3,0:40.0,,Shooting foul by D. DiVincenzo (drawn by J. Hoard),94,79
359,3,0:40.0,Violation by Team (def goaltending),,94,79
360,3,0:40.0,,J. Hoard makes free throw 1 of 1,94,80
361,3,0:32.0,Personal foul by A. Simons (drawn by G. Hill),,94,80
362,3,0:32.0,G. Hill makes free throw 1 of 2,,95,80
363,3,0:32.0,S. Brown enters the game for E. İlyasova,,95,80
364,3,0:32.0,G. Hill misses free throw 2 of 2,,95,80
365,3,0:30.0,,Defensive rebound by M. Hezonja,95,80
366,3,0:20.0,,Turnover by D. Lillard (bad pass; steal by D. DiVincenzo),95,80
367,3,0:01.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,95,80
368,3,0:01.0,Offensive rebound by P. Connaughton,,95,80
369,3,0:00.0,P. Connaughton makes 2-pt layup at rim,,97,80
370,3,0:00.0,,Turnover by J. Hoard (bad pass; steal by S. Brown),97,80
371,4,11:47.0,S. Brown makes 3-pt jump shot from 23 ft (assist by G. Hill),,100,80
372,4,11:17.0,,A. Simons misses 2-pt jump shot from 7 ft,100,80
373,4,11:15.0,Defensive rebound by G. Antetokounmpo,,100,80
374,4,11:05.0,E. Bledsoe misses 2-pt layup from 3 ft,,100,80
