,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,WASHINGTON_ACTION,SACRAMENTO_SCORE,WASHINGTON_SCORE
388,4,4:42.0,,I. Thomas misses 2-pt jump shot from 10 ft,100,92
389,4,4:39.0,,Offensive rebound by B. Beal,100,92
390,4,4:38.0,,B. Beal makes 2-pt layup from 2 ft,100,94
391,4,4:23.0,R. Holmes misses 2-pt hook shot from 6 ft,,100,94
392,4,4:20.0,,Defensive rebound by T. Bryant,100,94
393,4,4:11.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by D. Bertāns),100,97
394,4,4:09.0,Sacramento full timeout,,100,97
395,4,4:09.0,B. Hield enters the game for J. James,,100,97
396,4,3:57.0,B. Hield makes 3-pt jump shot from 28 ft (assist by B. Bogdanović),,103,97
397,4,3:40.0,,B. Beal misses 3-pt jump shot from 25 ft,103,97
398,4,3:40.0,,Offensive rebound by Team,103,97
399,4,3:40.0,,Personal foul by R. Holmes (drawn by T. Bryant),103,97
400,4,3:25.0,,B. Beal misses 3-pt jump shot from 26 ft,103,97
401,4,3:25.0,,Turnover by Team (shot clock),103,97
402,4,3:25.0,,Offensive rebound by Team,103,97
403,4,3:10.0,Personal foul by I. Thomas (drawn by H. Barnes),,103,97
404,4,3:01.0,R. Holmes makes 2-pt layup from 5 ft (assist by B. Hield),,105,97
405,4,2:49.0,,B. Beal makes 2-pt jump shot from 10 ft (assist by I. Thomas),105,99
406,4,2:28.0,B. Hield misses 2-pt layup from 7 ft (block by I. Thomas),,105,99
407,4,2:28.0,,Defensive rebound by I. Thomas,105,99
408,4,2:19.0,,T. Bryant makes 2-pt layup from 1 ft (assist by B. Beal),105,101
409,4,1:56.0,Shooting foul by I. Thomas (drawn by H. Barnes),,105,101
410,4,1:56.0,H. Barnes makes free throw 1 of 2,,106,101
411,4,1:56.0,H. Barnes makes free throw 2 of 2,,107,101
412,4,1:43.0,,I. Thomas misses 3-pt jump shot from 25 ft,107,101
413,4,1:40.0,Defensive rebound by Team,,107,101
414,4,1:28.0,B. Bogdanović makes 3-pt jump shot from 26 ft,,110,101
415,4,1:28.0,,Washington full timeout,110,101
416,4,1:22.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by B. Beal),110,104
417,4,1:02.0,Shooting foul by B. Beal (drawn by B. Bogdanović),,110,104
418,4,1:02.0,B. Bogdanović makes free throw 1 of 2,,111,104
419,4,1:02.0,B. Bogdanović makes free throw 2 of 2,,112,104
420,4,0:53.0,,I. Smith misses 3-pt jump shot from 24 ft,112,104
421,4,0:49.0,Defensive rebound by C. Joseph,,112,104
422,4,0:36.0,Personal foul by D. Bertāns (drawn by B. Bogdanović),,112,104
423,4,0:36.0,B. Bogdanović misses free throw 1 of 2,,112,104
424,4,0:36.0,Offensive rebound by Team,,112,104
425,4,0:36.0,,I. Bonga enters the game for B. Beal,112,104
426,4,0:36.0,,J. Robinson enters the game for T. Bryant,112,104
427,4,0:36.0,,A. Schofield enters the game for I. Thomas,112,104
428,4,0:36.0,B. Bogdanović makes free throw 2 of 2,,113,104
429,4,0:30.0,,I. Smith misses 3-pt jump shot from 25 ft,113,104
430,4,0:28.0,,Offensive rebound by Team,113,104
431,4,0:25.0,,I. Bonga makes 2-pt jump shot from 12 ft,113,106
432,4,0:03.0,Turnover by Team (shot clock),,113,106
