,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
383,4,8:21.0,,Personal take foul by T. Burke (drawn by A. McKinnie),97,75
384,4,8:21.0,,Instant Replay (Request: Ruling Stands),97,75
385,4,8:12.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by B. Knight),97,78
386,4,7:48.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by A. Horford),,100,78
387,4,7:32.0,,C. Sexton misses 2-pt jump shot from 12 ft,100,78
388,4,7:30.0,,Offensive rebound by C. Sexton,100,78
389,4,7:26.0,,C. Sexton makes 2-pt layup from 1 ft,100,80
390,4,7:08.0,J. Ennis makes 2-pt layup from 3 ft (assist by A. Horford),,102,80
391,4,6:52.0,,B. Knight makes 2-pt jump shot from 10 ft,102,82
392,4,6:35.0,T. Burke misses 3-pt jump shot from 25 ft,,102,82
393,4,6:32.0,,Defensive rebound by A. McKinnie,102,82
394,4,6:26.0,,Shooting foul by J. Richardson (drawn by J. Clarkson),102,82
395,4,6:26.0,,J. Clarkson makes free throw 1 of 2,102,83
396,4,6:26.0,R. Neto enters the game for T. Burke,,102,83
397,4,6:26.0,K. O'Quinn enters the game for A. Horford,,102,83
398,4,6:26.0,,D. Garland enters the game for C. Sexton,102,83
399,4,6:26.0,,J. Clarkson makes free throw 2 of 2,102,84
400,4,6:08.0,R. Neto misses 2-pt jump shot from 23 ft,,102,84
401,4,6:03.0,,Defensive rebound by A. McKinnie,102,84
402,4,5:59.0,,A. McKinnie makes 3-pt jump shot from 25 ft (assist by J. Clarkson),102,87
403,4,5:58.0,Philadelphia full timeout,,102,87
404,4,5:58.0,,K. Porter enters the game for J. Clarkson,102,87
405,4,5:49.0,T. Harris makes 3-pt jump shot from 25 ft (assist by R. Neto),,105,87
406,4,5:22.0,,A. Žižić misses 2-pt layup from 1 ft,105,87
407,4,5:20.0,Defensive rebound by J. Ennis,,105,87
408,4,5:06.0,T. Harris makes 2-pt jump shot from 8 ft,,107,87
409,4,4:47.0,,B. Knight misses 2-pt jump shot from 13 ft,107,87
410,4,4:44.0,Defensive rebound by K. O'Quinn,,107,87
411,4,4:36.0,J. Richardson misses 3-pt jump shot from 26 ft,,107,87
412,4,4:33.0,,Defensive rebound by K. Porter,107,87
413,4,4:15.0,,D. Garland misses 2-pt jump shot from 7 ft,107,87
414,4,4:13.0,Defensive rebound by K. O'Quinn,,107,87
415,4,3:59.0,Turnover by K. O'Quinn (bad pass; steal by A. McKinnie),,107,87
416,4,3:47.0,,K. Porter misses 3-pt jump shot from 25 ft,107,87
417,4,3:44.0,Defensive rebound by K. O'Quinn,,107,87
418,4,3:26.0,T. Harris makes 2-pt jump shot from 16 ft,,109,87
419,4,3:26.0,Shooting foul by K. Porter (drawn by T. Harris),,109,87
420,4,3:26.0,M. Thybulle enters the game for J. Richardson,,109,87
421,4,3:26.0,,T. Cook enters the game for A. Žižić,109,87
422,4,3:26.0,T. Harris makes free throw 1 of 1,,110,87
423,4,3:17.0,,D. Garland misses 3-pt jump shot from 26 ft,110,87
424,4,3:14.0,Defensive rebound by J. Ennis,,110,87
425,4,3:11.0,Philadelphia full timeout,,110,87
426,4,3:11.0,S. Milton enters the game for J. Ennis,,110,87
427,4,3:11.0,M. Scott enters the game for T. Harris,,110,87
428,4,3:03.0,M. Scott makes 2-pt jump shot from 21 ft (assist by R. Neto),,112,87
429,4,2:41.0,,T. Cook makes 2-pt layup at rim (assist by B. Knight),112,89
430,4,2:22.0,M. Scott misses 3-pt jump shot from 25 ft,,112,89
431,4,2:19.0,,Defensive rebound by T. Cook,112,89
432,4,1:58.0,,A. McKinnie misses 2-pt jump shot from 6 ft,112,89
433,4,1:56.0,Defensive rebound by K. O'Quinn,,112,89
434,4,1:45.0,M. Scott makes 2-pt layup from 2 ft (assist by K. O'Quinn),,114,89
435,4,1:32.0,,B. Knight misses 2-pt jump shot from 9 ft (block by K. O'Quinn),114,89
436,4,1:31.0,,Offensive rebound by T. Cook,114,89
437,4,1:31.0,,Shooting foul by M. Thybulle (drawn by T. Cook),114,89
438,4,1:31.0,,T. Cook makes free throw 1 of 2,114,90
439,4,1:31.0,,T. Cook makes free throw 2 of 2,114,91
440,4,1:19.0,S. Milton misses 2-pt jump shot from 11 ft,,114,91
441,4,1:17.0,,Defensive rebound by K. Porter,114,91
442,4,1:13.0,,K. Porter makes 2-pt layup at rim,114,93
443,4,0:56.0,Turnover by S. Milton (bad pass; steal by K. Porter),,114,93
444,4,0:45.0,,B. Knight misses 3-pt jump shot from 25 ft,114,93
445,4,0:43.0,Defensive rebound by M. Scott,,114,93
446,4,0:28.0,Turnover by K. O'Quinn (bad pass; steal by D. Garland),,114,93
447,4,0:26.0,,D. Garland makes 2-pt layup at rim,114,95
448,4,0:01.0,Turnover by Team (shot clock),,114,95
449,4,0:00.0,,K. Porter misses 3-pt jump shot from 29 ft,114,95
450,4,0:00.0,,Offensive rebound by Team,114,95
