,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
110,2,11:01.0,,D. Murray makes free throw 2 of 2,19,28
111,2,10:50.0,B. Hield misses 2-pt layup from 3 ft (block by J. Poeltl),,19,28
112,2,10:50.0,Offensive rebound by Team,,19,28
113,2,10:50.0,,D. White enters the game for D. Murray,19,28
114,2,10:47.0,Y. Ferrell makes 2-pt layup from 2 ft (assist by T. Ariza),,21,28
115,2,10:35.0,,P. Mills misses 3-pt jump shot from 25 ft,21,28
116,2,10:31.0,Defensive rebound by T. Ariza,,21,28
117,2,10:24.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by N. Bjelica),,24,28
118,2,10:22.0,,San Antonio full timeout,24,28
119,2,10:22.0,R. Holmes enters the game for D. Dedmon,,24,28
120,2,10:22.0,,B. Forbes enters the game for P. Mills,24,28
121,2,9:59.0,,Turnover by L. Walker (bad pass; steal by T. Ariza),24,28
122,2,9:45.0,Turnover by N. Bjelica (bad pass; steal by T. Lyles),,24,28
123,2,9:39.0,,Turnover by T. Lyles (bad pass; steal by N. Bjelica),24,28
124,2,9:33.0,B. Hield misses 2-pt jump shot from 16 ft,,24,28
125,2,9:29.0,Offensive rebound by T. Ariza,,24,28
126,2,9:23.0,N. Bjelica misses 2-pt jump shot from 11 ft,,24,28
127,2,9:23.0,Offensive rebound by Team,,24,28
128,2,9:23.0,,R. Gay enters the game for T. Lyles,24,28
129,2,9:11.0,B. Hield makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,27,28
130,2,8:52.0,,D. White misses 2-pt layup from 4 ft,27,28
131,2,8:52.0,Defensive rebound by Team,,27,28
132,2,8:52.0,,L. Aldridge enters the game for J. Poeltl,27,28
133,2,8:39.0,Y. Ferrell makes 2-pt jump shot from 7 ft,,29,28
134,2,8:23.0,,B. Forbes makes 2-pt jump shot from 14 ft,29,30
135,2,8:06.0,Y. Ferrell misses 2-pt layup from 2 ft,,29,30
136,2,8:04.0,,Defensive rebound by L. Walker,29,30
137,2,7:57.0,,L. Walker makes 2-pt jump shot from 14 ft,29,32
138,2,7:57.0,Sacramento full timeout,,29,32
139,2,7:57.0,H. Barnes enters the game for N. Bjelica,,29,32
140,2,7:57.0,,D. DeRozan enters the game for L. Walker,29,32
141,2,7:44.0,Shooting foul by B. Forbes (drawn by Y. Ferrell),,29,32
142,2,7:44.0,Y. Ferrell makes free throw 1 of 2,,30,32
143,2,7:44.0,,M. Belinelli enters the game for B. Forbes,30,32
144,2,7:44.0,Y. Ferrell makes free throw 2 of 2,,31,32
145,2,7:31.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by R. Gay),31,34
146,2,7:15.0,H. Barnes misses 2-pt jump shot from 5 ft,,31,34
147,2,7:13.0,,Defensive rebound by L. Aldridge,31,34
148,2,7:01.0,,Turnover by D. White (lost ball; steal by T. Ariza),31,34
149,2,6:55.0,Shooting foul by L. Aldridge (drawn by R. Holmes),,31,34
150,2,6:55.0,R. Holmes makes free throw 1 of 2,,32,34
151,2,6:55.0,B. Bogdanović enters the game for T. Ariza,,32,34
152,2,6:55.0,C. Joseph enters the game for Y. Ferrell,,32,34
153,2,6:55.0,R. Holmes misses free throw 2 of 2,,32,34
154,2,6:53.0,,Defensive rebound by R. Gay,32,34
155,2,6:36.0,,R. Gay misses 2-pt jump shot from 7 ft,32,34
156,2,6:33.0,,Offensive rebound by R. Gay,32,34
157,2,6:21.0,,D. White misses 2-pt jump shot from 16 ft,32,34
158,2,6:19.0,,Offensive rebound by R. Gay,32,34
159,2,6:16.0,,Turnover by R. Gay (lost ball; steal by C. Joseph),32,34
160,2,6:16.0,Personal foul by M. Belinelli (drawn by B. Hield),,32,34
161,2,6:16.0,Instant Replay (Request: Ruling Stands),,32,34
162,2,5:58.0,H. Barnes misses 2-pt layup from 2 ft,,32,34
163,2,5:57.0,,Defensive rebound by R. Gay,32,34
164,2,5:47.0,,R. Gay misses 3-pt jump shot from 23 ft,32,34
165,2,5:43.0,Defensive rebound by H. Barnes,,32,34
166,2,5:31.0,C. Joseph misses 3-pt jump shot from 26 ft,,32,34
167,2,5:28.0,Offensive rebound by R. Holmes,,32,34
168,2,5:28.0,Personal foul by D. DeRozan (drawn by R. Holmes),,32,34
169,2,5:18.0,Shooting foul by R. Gay (drawn by H. Barnes),,32,34
170,2,5:18.0,H. Barnes makes free throw 1 of 2,,33,34
171,2,5:18.0,,D. Murray enters the game for D. White,33,34
172,2,5:18.0,H. Barnes misses free throw 2 of 2,,33,34
173,2,5:16.0,,Defensive rebound by D. DeRozan,33,34
174,2,5:01.0,,L. Aldridge makes 2-pt hook shot from 8 ft,33,36
175,2,4:49.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,33,36
176,2,4:46.0,,Defensive rebound by L. Aldridge,33,36
177,2,4:32.0,,L. Aldridge misses 2-pt jump shot from 8 ft,33,36
178,2,4:30.0,Defensive rebound by R. Holmes,,33,36
179,2,4:17.0,Offensive foul by B. Hield (drawn by M. Belinelli),,33,36
180,2,4:17.0,Turnover by B. Hield (offensive foul),,33,36
181,2,4:17.0,,P. Mills enters the game for R. Gay,33,36
182,2,4:03.0,,L. Aldridge misses 2-pt jump shot from 14 ft,33,36
183,2,4:03.0,Defensive rebound by Team,,33,36
184,2,3:43.0,H. Barnes misses 2-pt jump shot from 8 ft,,33,36
185,2,3:42.0,,Defensive rebound by L. Aldridge,33,36
186,2,3:35.0,,D. DeRozan makes 3-pt jump shot from 24 ft (assist by D. Murray),33,39
187,2,3:20.0,C. Joseph misses 3-pt jump shot from 26 ft,,33,39
188,2,3:17.0,,Defensive rebound by D. Murray,33,39
189,2,3:12.0,,D. Murray misses 2-pt layup from 3 ft (block by R. Holmes),33,39
190,2,3:12.0,,Offensive rebound by L. Aldridge,33,39
191,2,3:10.0,,L. Aldridge makes 2-pt layup from 1 ft,33,41
192,2,2:59.0,Shooting foul by L. Aldridge (drawn by H. Barnes),,33,41
193,2,2:59.0,H. Barnes makes free throw 1 of 2,,34,41
194,2,2:59.0,Y. Ferrell enters the game for B. Hield,,34,41
195,2,2:59.0,,J. Poeltl enters the game for L. Aldridge,34,41
196,2,2:59.0,H. Barnes makes free throw 2 of 2,,35,41
197,2,2:36.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. DeRozan),35,44
198,2,2:28.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),,38,44
199,2,2:09.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by D. DeRozan),38,47
200,2,1:55.0,R. Holmes misses 2-pt layup from 3 ft,,38,47
201,2,1:53.0,Offensive rebound by R. Holmes,,38,47
202,2,1:53.0,R. Holmes makes 2-pt layup at rim,,40,47
203,2,1:44.0,,Personal foul by R. Holmes (drawn by M. Belinelli),40,47
204,2,1:35.0,,D. DeRozan makes 3-pt jump shot from 25 ft (assist by M. Belinelli),40,50
205,2,1:22.0,B. Bogdanović misses 2-pt layup from 2 ft,,40,50
206,2,1:22.0,Offensive rebound by R. Holmes,,40,50
207,2,1:19.0,R. Holmes makes 2-pt layup from 2 ft,,42,50
208,2,1:07.0,,M. Belinelli misses 3-pt jump shot from 26 ft,42,50
209,2,1:05.0,Defensive rebound by H. Barnes,,42,50
210,2,0:50.0,H. Barnes misses 2-pt hook shot from 8 ft,,42,50
211,2,0:47.0,,Defensive rebound by D. DeRozan,42,50
212,2,0:37.0,,D. Murray misses 3-pt jump shot from 24 ft,42,50
213,2,0:36.0,,Offensive rebound by J. Poeltl,42,50
214,2,0:35.0,,D. DeRozan misses 3-pt jump shot from 25 ft,42,50
215,2,0:30.0,,Offensive rebound by D. Murray,42,50
216,2,0:20.0,,D. DeRozan misses 3-pt jump shot from 26 ft,42,50
217,2,0:17.0,,Offensive rebound by D. Murray,42,50
218,2,0:17.0,,D. Murray makes 2-pt layup from 1 ft,42,52
219,2,0:03.0,Y. Ferrell misses 2-pt jump shot from 5 ft (block by J. Poeltl),,42,52
220,2,0:01.0,Offensive rebound by Team,,42,52
221,2,0:01.0,B. Hield enters the game for C. Joseph,,42,52
222,2,0:01.0,Turnover by (5 sec),,42,52
223,3,11:44.0,,Personal foul by N. Bjelica (drawn by L. Aldridge),42,52
224,3,11:34.0,,D. DeRozan misses 2-pt jump shot from 17 ft,42,52
225,3,11:31.0,Defensive rebound by N. Bjelica,,42,52
226,3,11:18.0,B. Hield makes 3-pt jump shot from 26 ft (assist by N. Bjelica),,45,52
227,3,11:02.0,,B. Forbes misses 2-pt jump shot from 7 ft,45,52
228,3,11:00.0,Defensive rebound by N. Bjelica,,45,52
229,3,10:56.0,B. Hield misses 2-pt layup from 1 ft (block by D. White),,45,52
230,3,10:53.0,Offensive rebound by N. Bjelica,,45,52
231,3,10:52.0,N. Bjelica misses 2-pt jump shot from 8 ft,,45,52
232,3,10:52.0,,Defensive rebound by Team,45,52
233,3,10:52.0,Loose ball foul by N. Bjelica (drawn by R. Gay),,45,52
234,3,10:34.0,,L. Aldridge misses 2-pt hook shot from 6 ft,45,52
235,3,10:32.0,Defensive rebound by R. Holmes,,45,52
236,3,10:27.0,N. Bjelica misses 3-pt jump shot from 26 ft,,45,52
237,3,10:22.0,Offensive rebound by R. Holmes,,45,52
238,3,10:20.0,C. Joseph makes 2-pt jump shot from 20 ft (assist by R. Holmes),,47,52
239,3,10:08.0,,B. Forbes makes 2-pt jump shot from 19 ft (assist by R. Gay),47,54
240,3,9:52.0,Turnover by H. Barnes (bad pass; steal by R. Gay),,47,54
241,3,9:51.0,,Personal take foul by C. Joseph (drawn by R. Gay),47,54
242,3,9:41.0,,Turnover by R. Gay (bad pass),47,54
243,3,9:28.0,N. Bjelica makes 3-pt jump shot from 26 ft (assist by H. Barnes),,50,54
244,3,9:05.0,,R. Gay misses 2-pt jump shot from 11 ft,50,54
245,3,9:02.0,,Offensive rebound by D. DeRozan,50,54
246,3,8:58.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. DeRozan),50,57
247,3,8:42.0,R. Holmes misses 2-pt jump shot from 8 ft,,50,57
248,3,8:40.0,,Defensive rebound by R. Gay,50,57
249,3,8:35.0,,Turnover by R. Gay (lost ball; steal by N. Bjelica),50,57
250,3,8:30.0,Shooting foul by D. DeRozan (drawn by H. Barnes),,50,57
251,3,8:30.0,H. Barnes makes free throw 1 of 2,,51,57
252,3,8:30.0,H. Barnes makes free throw 2 of 2,,52,57
253,3,8:16.0,,D. White misses 2-pt jump shot from 17 ft,52,57
254,3,8:13.0,Defensive rebound by R. Holmes,,52,57
255,3,8:03.0,B. Hield makes 3-pt jump shot from 25 ft (assist by N. Bjelica),,55,57
256,3,8:02.0,,San Antonio full timeout,55,57
257,3,7:38.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. White),55,59
258,3,7:16.0,B. Hield makes 2-pt jump shot from 10 ft,,57,59
259,3,7:02.0,,R. Gay misses 3-pt jump shot from 25 ft,57,59
260,3,7:00.0,,Offensive rebound by L. Aldridge,57,59
261,3,6:48.0,,L. Aldridge makes 3-pt jump shot from 25 ft (assist by D. DeRozan),57,62
262,3,6:32.0,B. Hield misses 3-pt jump shot from 23 ft,,57,62
263,3,6:29.0,,Defensive rebound by L. Aldridge,57,62
264,3,6:25.0,,D. White misses 3-pt jump shot from 26 ft,57,62
265,3,6:20.0,Defensive rebound by H. Barnes,,57,62
266,3,6:12.0,H. Barnes misses 2-pt jump shot from 7 ft,,57,62
267,3,6:10.0,,Defensive rebound by D. DeRozan,57,62
268,3,6:08.0,,B. Forbes misses 3-pt jump shot from 25 ft,57,62
269,3,6:06.0,Defensive rebound by Team,,57,62
270,3,6:06.0,T. Ariza enters the game for H. Barnes,,57,62
271,3,5:42.0,N. Bjelica misses 2-pt layup from 1 ft,,57,62
272,3,5:42.0,Offensive rebound by N. Bjelica,,57,62
273,3,5:42.0,N. Bjelica misses 2-pt layup from 2 ft,,57,62
274,3,5:40.0,Offensive rebound by N. Bjelica,,57,62
275,3,5:39.0,N. Bjelica misses 2-pt layup from 1 ft,,57,62
276,3,5:37.0,Offensive rebound by B. Hield,,57,62
277,3,5:36.0,B. Hield misses 2-pt layup from 1 ft,,57,62
278,3,5:33.0,Offensive rebound by N. Bjelica,,57,62
279,3,5:33.0,N. Bjelica makes 2-pt layup from 1 ft,,59,62
280,3,5:31.0,,L. Aldridge misses 2-pt hook shot from 10 ft,59,62
281,3,5:29.0,Defensive rebound by R. Holmes,,59,62
282,3,5:14.0,Turnover by B. Hield (bad pass; steal by B. Forbes),,59,62
283,3,5:12.0,,D. White misses 2-pt layup from 2 ft,59,62
284,3,5:12.0,,Offensive rebound by Team,59,62
285,3,5:12.0,Loose ball foul by N. Bjelica (drawn by L. Aldridge),,59,62
286,3,5:12.0,H. Barnes enters the game for N. Bjelica,,59,62
287,3,5:12.0,B. Bogdanović enters the game for B. Hield,,59,62
288,3,5:12.0,,P. Mills enters the game for L. Aldridge,59,62
289,3,5:12.0,,D. Murray enters the game for B. Forbes,59,62
290,3,5:12.0,,J. Poeltl enters the game for D. White,59,62
291,3,5:02.0,,D. DeRozan misses 2-pt jump shot from 17 ft,59,62
292,3,4:59.0,Defensive rebound by C. Joseph,,59,62
293,3,4:47.0,Turnover by H. Barnes (lost ball; steal by D. DeRozan),,59,62
294,3,4:34.0,,D. Murray misses 3-pt jump shot from 23 ft,59,62
295,3,4:27.0,Defensive rebound by B. Bogdanović,,59,62
296,3,4:23.0,B. Bogdanović misses 2-pt jump shot from 16 ft,,59,62
297,3,4:20.0,Offensive rebound by R. Holmes,,59,62
298,3,4:18.0,R. Holmes makes 2-pt layup from 2 ft,,61,62
299,3,3:58.0,,R. Gay makes 2-pt dunk from 1 ft (assist by D. Murray),61,64
300,3,3:57.0,Sacramento full timeout,,61,64
301,3,3:57.0,D. Dedmon enters the game for R. Holmes,,61,64
302,3,3:57.0,Y. Ferrell enters the game for C. Joseph,,61,64
303,3,3:57.0,,T. Lyles enters the game for R. Gay,61,64
304,3,3:37.0,Personal foul by P. Mills (drawn by D. Dedmon),,61,64
305,3,3:24.0,H. Barnes makes 2-pt layup from 2 ft,,63,64
306,3,3:05.0,,D. Murray makes 2-pt jump shot from 14 ft (assist by P. Mills),63,66
307,3,2:59.0,Offensive foul by D. Dedmon (drawn by P. Mills),,63,66
308,3,2:59.0,Turnover by D. Dedmon (offensive foul),,63,66
309,3,2:42.0,,Turnover by P. Mills (bad pass; steal by Y. Ferrell),63,66
310,3,2:36.0,Y. Ferrell makes 2-pt layup from 1 ft,,65,66
311,3,2:21.0,,Turnover by D. DeRozan (lost ball; steal by B. Bogdanović),65,66
312,3,2:11.0,D. Dedmon misses 2-pt layup from 3 ft (block by J. Poeltl),,65,66
313,3,2:11.0,,Defensive rebound by T. Lyles,65,66
314,3,2:02.0,Technical foul by D. DeRozan,,65,66
315,3,2:02.0,,L. Walker enters the game for D. DeRozan,65,66
316,3,2:02.0,Y. Ferrell makes technical free throw,,66,66
317,3,1:56.0,,Personal foul by D. Dedmon (drawn by J. Poeltl),66,66
318,3,1:56.0,,J. Poeltl misses free throw 1 of 2,66,66
319,3,1:56.0,,Offensive rebound by Team,66,66
320,3,1:56.0,,J. Poeltl makes free throw 2 of 2,66,67
321,3,1:37.0,H. Barnes misses 2-pt layup from 2 ft,,66,67
322,3,1:34.0,Offensive rebound by H. Barnes,,66,67
323,3,1:30.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by H. Barnes),,69,67
324,3,1:14.0,,T. Lyles misses 3-pt jump shot from 24 ft,69,67
325,3,1:10.0,Defensive rebound by D. Dedmon,,69,67
326,3,0:55.0,H. Barnes makes 2-pt layup from 3 ft,,71,67
327,3,0:55.0,Shooting foul by D. Murray (drawn by H. Barnes),,71,67
328,3,0:55.0,H. Barnes makes free throw 1 of 1,,72,67
329,3,0:46.0,,P. Mills makes 2-pt jump shot from 16 ft (assist by J. Poeltl),72,69
330,3,0:33.0,Turnover by Y. Ferrell (bad pass; steal by P. Mills),,72,69
331,3,0:25.0,,L. Walker misses 3-pt jump shot from 26 ft,72,69
332,3,0:22.0,,Offensive rebound by T. Lyles,72,69
333,3,0:21.0,,T. Lyles misses 2-pt layup from 3 ft,72,69
334,3,0:18.0,Defensive rebound by H. Barnes,,72,69
335,3,0:00.0,B. Bogdanović misses 3-pt jump shot from 29 ft,,72,69
336,3,0:00.0,Offensive rebound by Team,,72,69
337,4,11:41.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,72,69
338,4,11:37.0,,Defensive rebound by J. Poeltl,72,69
339,4,11:29.0,,J. Poeltl makes 2-pt layup from 3 ft (assist by L. Walker),72,71
340,4,11:23.0,Y. Ferrell makes 2-pt jump shot from 18 ft,,74,71
341,4,11:04.0,,D. Murray misses 2-pt jump shot from 15 ft,74,71
342,4,11:02.0,Defensive rebound by Team,,74,71
343,4,10:54.0,B. Bogdanović makes 2-pt jump shot from 19 ft,,76,71
344,4,10:28.0,,T. Lyles misses 2-pt jump shot from 18 ft,76,71
345,4,10:20.0,,Offensive rebound by L. Walker,76,71
346,4,10:20.0,,L. Walker misses 2-pt dunk at rim,76,71
347,4,10:19.0,Defensive rebound by B. Bogdanović,,76,71
348,4,10:09.0,Y. Ferrell makes 2-pt jump shot from 19 ft,,78,71
349,4,10:08.0,,San Antonio full timeout,78,71
350,4,10:08.0,,B. Forbes enters the game for D. Murray,78,71
351,4,10:08.0,,D. White enters the game for L. Walker,78,71
352,4,9:50.0,,B. Forbes makes 2-pt jump shot from 15 ft (assist by P. Mills),78,73
353,4,9:35.0,Y. Ferrell misses 2-pt jump shot from 19 ft,,78,73
354,4,9:32.0,,Defensive rebound by D. White,78,73
355,4,9:25.0,,D. White misses 2-pt layup from 2 ft,78,73
356,4,9:18.0,,Offensive rebound by J. Poeltl,78,73
357,4,9:18.0,,J. Poeltl makes 2-pt dunk at rim,78,75
358,4,9:09.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,78,75
359,4,9:05.0,,Defensive rebound by T. Lyles,78,75
360,4,9:00.0,,P. Mills makes 3-pt jump shot from 25 ft,78,78
361,4,8:59.0,Sacramento full timeout,,78,78
362,4,8:59.0,B. Hield enters the game for T. Ariza,,78,78
363,4,8:59.0,C. Joseph enters the game for B. Bogdanović,,78,78
364,4,8:59.0,,L. Aldridge enters the game for J. Poeltl,78,78
365,4,8:38.0,B. Hield makes 2-pt layup from 3 ft (assist by H. Barnes),,80,78
366,4,8:24.0,,Turnover by D. White (bad pass; steal by R. Holmes),80,78
367,4,8:17.0,B. Hield makes 2-pt layup from 3 ft (assist by Y. Ferrell),,82,78
368,4,8:06.0,,L. Aldridge misses 2-pt jump shot from 19 ft,82,78
369,4,8:06.0,Defensive rebound by H. Barnes,,82,78
370,4,7:48.0,H. Barnes makes 2-pt layup from 4 ft (assist by R. Holmes),,84,78
371,4,7:31.0,,Shooting foul by R. Holmes (drawn by L. Aldridge),84,78
372,4,7:31.0,,L. Aldridge makes free throw 1 of 2,84,79
373,4,7:31.0,,D. DeRozan enters the game for T. Lyles,84,79
374,4,7:31.0,,L. Aldridge makes free throw 2 of 2,84,80
375,4,7:19.0,B. Hield misses 2-pt jump shot from 13 ft,,84,80
376,4,7:18.0,,Defensive rebound by L. Aldridge,84,80
377,4,7:08.0,,D. DeRozan misses 2-pt jump shot from 17 ft,84,80
378,4,7:04.0,Defensive rebound by H. Barnes,,84,80
379,4,7:01.0,Shooting foul by D. DeRozan (drawn by H. Barnes),,84,80
380,4,7:01.0,H. Barnes misses free throw 1 of 2,,84,80
381,4,7:01.0,Offensive rebound by Team,,84,80
