,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
142,2,7:52.0,,D. Schröder misses 2-pt jump shot from 9 ft,44,36
143,2,7:50.0,Defensive rebound by K. Anderson,,44,36
144,2,7:47.0,J. Morant makes 2-pt jump shot from 22 ft,,46,36
145,2,7:33.0,,D. Bazley misses 3-pt jump shot from 25 ft,46,36
146,2,7:31.0,Defensive rebound by J. Morant,,46,36
147,2,7:19.0,D. Brooks makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),,49,36
148,2,7:18.0,,Oklahoma City full timeout,49,36
149,2,7:18.0,J. Crowder enters the game for K. Anderson,,49,36
150,2,7:18.0,,T. Ferguson enters the game for D. Bazley,49,36
151,2,7:18.0,,D. Gallinari enters the game for A. Nader,49,36
152,2,7:18.0,,S. Gilgeous-Alexander enters the game for D. Schröder,49,36
153,2,7:09.0,,Away from play foul by J. Jackson (drawn by C. Paul),49,36
154,2,7:09.0,B. Clarke enters the game for J. Jackson,,49,36
155,2,7:00.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 23 ft,49,36
156,2,6:57.0,Defensive rebound by J. Morant,,49,36
157,2,6:43.0,J. Valančiūnas makes 2-pt hook shot from 7 ft (assist by J. Crowder),,51,36
158,2,6:33.0,,S. Gilgeous-Alexander misses 2-pt layup from 9 ft (block by D. Brooks),51,36
159,2,6:33.0,,Offensive rebound by Team,51,36
160,2,6:18.0,,D. Gallinari makes 3-pt jump shot from 30 ft (assist by T. Ferguson),51,39
161,2,6:02.0,J. Morant makes 2-pt layup from 7 ft (assist by J. Crowder),,53,39
162,2,5:51.0,,D. Gallinari misses 3-pt jump shot from 25 ft,53,39
163,2,5:49.0,Defensive rebound by J. Crowder,,53,39
164,2,5:46.0,J. Morant makes 2-pt dunk from 1 ft (assist by B. Clarke),,55,39
165,2,5:39.0,,Personal foul by J. Morant (drawn by C. Paul),55,39
166,2,5:39.0,S. Hill enters the game for J. Morant,,55,39
167,2,5:39.0,T. Jones enters the game for J. Valančiūnas,,55,39
168,2,5:33.0,,Def 3 sec tech foul by Team,55,39
169,2,5:33.0,,C. Paul makes technical free throw,55,40
170,2,5:23.0,,T. Ferguson makes 3-pt jump shot from 25 ft (assist by C. Paul),55,43
171,2,5:08.0,D. Brooks misses 2-pt jump shot from 7 ft,,55,43
172,2,5:05.0,,Defensive rebound by D. Gallinari,55,43
173,2,4:57.0,,N. Noel makes 2-pt dunk from 1 ft (assist by C. Paul),55,45
174,2,4:34.0,B. Clarke makes 2-pt layup from 9 ft (assist by D. Brooks),,57,45
175,2,4:20.0,,C. Paul makes 2-pt jump shot from 16 ft,57,47
176,2,4:07.0,T. Jones misses 2-pt jump shot from 6 ft,,57,47
177,2,4:06.0,Offensive rebound by B. Clarke,,57,47
178,2,4:06.0,B. Clarke misses 2-pt layup at rim,,57,47
179,2,4:06.0,,Defensive rebound by Team,57,47
180,2,4:06.0,Loose ball foul by B. Clarke (drawn by C. Paul),,57,47
181,2,4:06.0,,C. Paul makes free throw 1 of 2,57,48
182,2,4:06.0,D. Melton enters the game for D. Brooks,,57,48
183,2,4:06.0,,C. Paul makes free throw 2 of 2,57,49
184,2,3:50.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by T. Jones),,60,49
185,2,3:29.0,,C. Paul misses 3-pt jump shot from 25 ft,60,49
186,2,3:26.0,Defensive rebound by D. Melton,,60,49
187,2,3:20.0,J. Crowder misses 3-pt jump shot from 24 ft,,60,49
188,2,3:18.0,Offensive rebound by D. Melton,,60,49
189,2,3:15.0,J. Crowder misses 3-pt jump shot from 25 ft,,60,49
190,2,3:13.0,,Defensive rebound by S. Gilgeous-Alexander,60,49
191,2,3:07.0,,N. Noel misses 2-pt layup from 6 ft,60,49
192,2,3:03.0,Defensive rebound by D. Melton,,60,49
193,2,2:59.0,S. Hill makes 3-pt jump shot from 23 ft (assist by T. Jones),,63,49
194,2,2:39.0,,C. Paul makes 2-pt jump shot from 13 ft,63,51
195,2,2:18.0,D. Melton misses 2-pt jump shot from 15 ft,,63,51
196,2,2:16.0,,Defensive rebound by S. Gilgeous-Alexander,63,51
197,2,2:09.0,,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,63,53
198,2,1:46.0,S. Hill makes 3-pt jump shot from 24 ft,,66,53
199,2,1:31.0,,N. Noel makes 2-pt dunk from 2 ft (assist by C. Paul),66,55
200,2,1:13.0,Personal foul by T. Ferguson (drawn by T. Jones),,66,55
201,2,1:13.0,J. Morant enters the game for B. Clarke,,66,55
202,2,1:13.0,J. Valančiūnas enters the game for T. Jones,,66,55
203,2,1:13.0,,S. Adams enters the game for T. Ferguson,66,55
204,2,1:13.0,,A. Nader enters the game for N. Noel,66,55
205,2,1:13.0,,D. Schröder enters the game for C. Paul,66,55
206,2,1:04.0,J. Morant misses 2-pt jump shot from 8 ft,,66,55
207,2,1:00.0,,Defensive rebound by D. Schröder,66,55
208,2,0:54.0,,D. Schröder misses 2-pt jump shot from 18 ft,66,55
209,2,0:53.0,Defensive rebound by D. Melton,,66,55
210,2,0:48.0,S. Hill misses 3-pt jump shot from 26 ft,,66,55
211,2,0:45.0,,Defensive rebound by S. Gilgeous-Alexander,66,55
212,2,0:35.0,,D. Gallinari makes 2-pt layup from 1 ft (assist by S. Adams),66,57
213,2,0:16.0,J. Crowder misses 3-pt jump shot from 26 ft,,66,57
214,2,0:13.0,Offensive rebound by J. Valančiūnas,,66,57
215,2,0:13.0,J. Valančiūnas makes 2-pt layup from 1 ft,,68,57
216,2,0:03.0,,D. Gallinari makes 2-pt jump shot from 19 ft (assist by D. Schröder),68,59
217,2,0:00.0,D. Melton misses 3-pt jump shot from 32 ft,,68,59
218,2,0:00.0,Offensive rebound by Team,,68,59
219,3,11:50.0,,Personal foul by J. Morant (drawn by C. Paul),68,59
220,3,11:40.0,,T. Ferguson misses 3-pt jump shot from 25 ft,68,59
221,3,11:38.0,Defensive rebound by J. Morant,,68,59
222,3,11:29.0,J. Morant makes 2-pt layup from 2 ft (assist by J. Crowder),,70,59
223,3,11:29.0,Shooting foul by C. Paul (drawn by J. Morant),,70,59
224,3,11:29.0,J. Morant makes free throw 1 of 1,,71,59
225,3,11:21.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 15 ft,71,59
226,3,11:19.0,Defensive rebound by J. Crowder,,71,59
227,3,11:07.0,D. Brooks makes 2-pt layup from 5 ft,,73,59
228,3,10:56.0,,D. Gallinari misses 3-pt jump shot from 25 ft,73,59
229,3,10:53.0,Defensive rebound by J. Crowder,,73,59
230,3,10:45.0,J. Morant makes 2-pt jump shot from 15 ft,,75,59
231,3,10:44.0,,Oklahoma City full timeout,75,59
232,3,10:20.0,,Shooting foul by J. Crowder (drawn by S. Adams),75,59
233,3,10:20.0,,S. Adams misses free throw 1 of 2,75,59
234,3,10:20.0,,Offensive rebound by Team,75,59
235,3,10:20.0,,S. Adams misses free throw 2 of 2,75,59
236,3,10:18.0,Defensive rebound by J. Jackson,,75,59
237,3,10:08.0,J. Jackson misses 3-pt jump shot from 25 ft,,75,59
238,3,10:05.0,,Defensive rebound by T. Ferguson,75,59
239,3,9:57.0,,D. Gallinari misses 3-pt jump shot from 25 ft,75,59
240,3,9:53.0,Defensive rebound by J. Morant,,75,59
241,3,9:39.0,J. Valančiūnas makes 3-pt jump shot from 26 ft (assist by J. Jackson),,78,59
242,3,9:22.0,,Offensive foul by S. Gilgeous-Alexander (drawn by J. Morant),78,59
243,3,9:22.0,,Turnover by S. Gilgeous-Alexander (offensive foul),78,59
244,3,9:12.0,D. Brooks makes 2-pt jump shot from 14 ft,,80,59
245,3,9:00.0,,C. Paul makes 2-pt jump shot from 9 ft,80,61
246,3,8:50.0,Shooting foul by S. Adams (drawn by J. Morant),,80,61
247,3,8:50.0,J. Morant makes free throw 1 of 2,,81,61
248,3,8:50.0,,D. Schröder enters the game for T. Ferguson,81,61
249,3,8:50.0,J. Morant makes free throw 2 of 2,,82,61
250,3,8:24.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 14 ft,82,63
251,3,8:10.0,J. Jackson makes 2-pt hook shot from 6 ft (assist by J. Crowder),,84,63
252,3,7:56.0,,S. Gilgeous-Alexander misses 2-pt layup from 5 ft,84,63
253,3,7:53.0,,Offensive rebound by S. Gilgeous-Alexander,84,63
254,3,7:49.0,,S. Gilgeous-Alexander makes 2-pt layup at rim,84,65
255,3,7:38.0,J. Morant makes 2-pt jump shot from 10 ft,,86,65
256,3,7:16.0,,D. Gallinari misses 2-pt jump shot from 10 ft (block by J. Jackson),86,65
257,3,7:12.0,Defensive rebound by D. Brooks,,86,65
258,3,7:10.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by D. Brooks),,89,65
259,3,6:58.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by D. Schröder),89,68
260,3,6:41.0,D. Brooks misses 2-pt jump shot from 11 ft,,89,68
261,3,6:41.0,,Defensive rebound by S. Adams,89,68
262,3,6:33.0,,Shooting foul by J. Jackson (drawn by D. Gallinari),89,68
263,3,6:33.0,,D. Gallinari makes free throw 1 of 3,89,69
264,3,6:33.0,,D. Gallinari misses free throw 2 of 3,89,69
265,3,6:33.0,,Offensive rebound by Team,89,69
266,3,6:33.0,B. Clarke enters the game for J. Jackson,,89,69
267,3,6:33.0,,T. Ferguson enters the game for S. Adams,89,69
268,3,6:33.0,,N. Noel enters the game for C. Paul,89,69
269,3,6:33.0,,D. Gallinari makes free throw 3 of 3,89,70
270,3,6:22.0,Personal foul by T. Ferguson (drawn by D. Brooks),,89,70
271,3,6:18.0,Personal foul by D. Schröder (drawn by J. Morant),,89,70
272,3,6:05.0,J. Morant misses 2-pt jump shot from 15 ft,,89,70
273,3,6:03.0,,Defensive rebound by N. Noel,89,70
274,3,6:02.0,,Turnover by D. Schröder (traveling),89,70
275,3,5:48.0,J. Valančiūnas makes 2-pt layup from 3 ft,,91,70
276,3,5:38.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,91,70
277,3,5:35.0,Defensive rebound by D. Brooks,,91,70
278,3,5:31.0,J. Morant misses 2-pt jump shot from 23 ft,,91,70
279,3,5:25.0,Offensive rebound by B. Clarke,,91,70
280,3,5:24.0,B. Clarke misses 2-pt layup from 2 ft,,91,70
281,3,5:21.0,,Defensive rebound by N. Noel,91,70
282,3,5:12.0,,Def 3 sec tech foul by Team,91,70
283,3,5:12.0,,D. Gallinari makes technical free throw,91,71
284,3,5:12.0,,Oklahoma City full timeout,91,71
285,3,5:12.0,T. Jones enters the game for D. Brooks,,91,71
286,3,5:12.0,D. Melton enters the game for J. Morant,,91,71
287,3,5:03.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),91,74
288,3,4:43.0,J. Valančiūnas makes 2-pt layup from 2 ft,,93,74
289,3,4:34.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,93,74
290,3,4:30.0,Defensive rebound by D. Melton,,93,74
291,3,4:23.0,J. Valančiūnas misses 2-pt layup from 3 ft (block by S. Gilgeous-Alexander),,93,74
292,3,4:18.0,Offensive rebound by J. Valančiūnas,,93,74
293,3,4:18.0,J. Valančiūnas makes 2-pt layup from 2 ft,,95,74
294,3,4:14.0,,Shooting foul by D. Melton (drawn by D. Schröder),95,74
295,3,4:14.0,,D. Schröder makes free throw 1 of 2,95,75
296,3,4:14.0,,S. Adams enters the game for D. Gallinari,95,75
297,3,4:14.0,,D. Bazley enters the game for N. Noel,95,75
298,3,4:14.0,,D. Schröder makes free throw 2 of 2,95,76
299,3,3:59.0,D. Melton misses 2-pt layup from 6 ft (block by D. Bazley),,95,76
300,3,3:57.0,,Defensive rebound by D. Bazley,95,76
301,3,3:48.0,,D. Schröder makes 2-pt jump shot from 13 ft,95,78
302,3,3:47.0,Memphis full timeout,,95,78
303,3,3:47.0,K. Anderson enters the game for J. Crowder,,95,78
304,3,3:47.0,,A. Nader enters the game for S. Gilgeous-Alexander,95,78
305,3,3:47.0,Violation by Team (delay of game),,95,78
306,3,3:32.0,Turnover by B. Clarke (off goaltending),,95,78
307,3,3:21.0,,D. Schröder makes 2-pt jump shot from 10 ft,95,80
308,3,2:59.0,K. Anderson misses 3-pt jump shot from 24 ft,,95,80
309,3,2:58.0,,Defensive rebound by Team,95,80
310,3,2:58.0,Loose ball foul by J. Valančiūnas (drawn by A. Nader),,95,80
311,3,2:58.0,,A. Nader misses free throw 1 of 2,95,80
312,3,2:58.0,,Offensive rebound by Team,95,80
313,3,2:58.0,S. Hill enters the game for J. Valančiūnas,,95,80
314,3,2:58.0,,A. Nader misses free throw 2 of 2,95,80
315,3,2:55.0,Defensive rebound by K. Anderson,,95,80
316,3,2:40.0,S. Hill misses 2-pt jump shot from 7 ft,,95,80
317,3,2:37.0,Offensive rebound by K. Anderson,,95,80
318,3,2:27.0,T. Jones misses 2-pt jump shot from 16 ft (block by D. Bazley),,95,80
319,3,2:24.0,,Defensive rebound by D. Schröder,95,80
320,3,2:21.0,,Turnover by D. Schröder (lost ball; steal by T. Jones),95,80
321,3,2:06.0,Turnover by B. Clarke (lost ball; steal by A. Nader),,95,80
322,3,1:56.0,,D. Bazley makes 2-pt layup from 1 ft (assist by T. Ferguson),95,82
323,3,1:38.0,K. Anderson makes 2-pt jump shot from 4 ft,,97,82
324,3,1:38.0,Shooting foul by A. Nader (drawn by K. Anderson),,97,82
325,3,1:38.0,,S. Gilgeous-Alexander enters the game for D. Bazley,97,82
326,3,1:38.0,K. Anderson makes free throw 1 of 1,,98,82
327,3,1:32.0,,D. Schröder makes 2-pt layup from 3 ft,98,84
328,3,1:15.0,D. Melton misses 3-pt jump shot from 25 ft,,98,84
329,3,1:12.0,,Defensive rebound by S. Adams,98,84
330,3,1:10.0,,D. Schröder makes 2-pt layup from 1 ft (assist by S. Adams),98,86
331,3,0:49.0,B. Clarke makes 2-pt layup from 6 ft (assist by K. Anderson),,100,86
332,3,0:35.0,,Personal foul by K. Anderson (drawn by S. Gilgeous-Alexander),100,86
333,3,0:35.0,,S. Gilgeous-Alexander makes free throw 1 of 2,100,87
334,3,0:35.0,,S. Gilgeous-Alexander makes free throw 2 of 2,100,88
335,3,0:15.0,T. Jones misses 2-pt jump shot from 14 ft,,100,88
336,3,0:12.0,Offensive rebound by K. Anderson,,100,88
337,3,0:11.0,K. Anderson misses 2-pt layup from 2 ft,,100,88
338,3,0:09.0,,Defensive rebound by S. Adams,100,88
339,3,0:02.0,,A. Nader makes 3-pt jump shot from 23 ft (assist by S. Adams),100,91
340,3,0:01.0,Turnover by K. Anderson (lost ball; steal by S. Gilgeous-Alexander),,100,91
341,3,0:00.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 20 ft,100,93
342,4,11:40.0,Turnover by S. Hill (bad pass; steal by D. Schröder),,100,93
343,4,11:33.0,,D. Schröder misses 2-pt jump shot from 7 ft,100,93
344,4,11:28.0,Defensive rebound by D. Brooks,,100,93
345,4,11:20.0,J. Jackson misses 3-pt jump shot from 26 ft,,100,93
346,4,11:20.0,,Defensive rebound by S. Gilgeous-Alexander,100,93
347,4,11:14.0,,S. Gilgeous-Alexander makes 2-pt layup from 3 ft,100,95
348,4,10:51.0,K. Anderson makes 2-pt layup from 6 ft (assist by J. Morant),,102,95
349,4,10:38.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,102,95
350,4,10:32.0,,Offensive rebound by S. Adams,102,95
351,4,10:32.0,,S. Adams makes 2-pt layup at rim,102,97
352,4,10:17.0,J. Jackson misses 2-pt layup from 5 ft,,102,97
353,4,10:15.0,,Defensive rebound by S. Gilgeous-Alexander,102,97
354,4,10:12.0,,Away from play foul by J. Jackson (drawn by S. Adams),102,97
355,4,10:12.0,J. Valančiūnas enters the game for J. Jackson,,102,97
356,4,10:07.0,,Shooting foul by D. Brooks (drawn by D. Schröder),102,97
357,4,10:07.0,,D. Schröder makes free throw 1 of 2,102,98
358,4,10:07.0,,D. Schröder makes free throw 2 of 2,102,99
359,4,10:02.0,Memphis full timeout,,102,99
360,4,10:01.0,Offensive foul by S. Hill (drawn by T. Ferguson),,102,99
361,4,10:01.0,Turnover by S. Hill (offensive foul),,102,99
362,4,9:47.0,,D. Schröder makes 2-pt jump shot from 15 ft (assist by S. Adams),102,101
363,4,9:28.0,J. Valančiūnas makes 2-pt layup from 3 ft,,104,101
364,4,9:17.0,,A. Nader misses 3-pt jump shot from 26 ft,104,101
365,4,9:14.0,,Offensive rebound by S. Adams,104,101
366,4,9:08.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft,104,101
367,4,9:04.0,,Offensive rebound by S. Gilgeous-Alexander,104,101
368,4,9:02.0,,D. Schröder misses 3-pt jump shot from 25 ft,104,101
369,4,9:02.0,,Offensive rebound by Team,104,101
370,4,9:02.0,J. Crowder enters the game for K. Anderson,,104,101
371,4,8:52.0,,S. Adams makes 2-pt jump shot from 4 ft (assist by D. Schröder),104,103
372,4,8:40.0,Personal foul by D. Schröder (drawn by D. Brooks),,104,103
373,4,8:32.0,Turnover by J. Valančiūnas (traveling),,104,103
374,4,8:15.0,,D. Schröder makes 2-pt jump shot from 15 ft,104,105
