,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
90,1,0:48.0,,G. Dragić misses 3-pt jump shot from 26 ft,26,27
91,1,0:46.0,Defensive rebound by J. Ennis,,26,27
92,1,0:37.0,Turnover by M. Carter-Williams (out of bounds lost ball),,26,27
93,1,0:37.0,,D. Robinson enters the game for K. Nunn,26,27
94,1,0:21.0,,D. Robinson makes 3-pt jump shot from 23 ft (assist by G. Dragić),26,30
95,1,0:03.0,M. Carter-Williams misses 3-pt jump shot from 23 ft,,26,30
96,1,0:03.0,,Defensive rebound by A. Iguodala,26,30
97,2,11:46.0,Personal foul by K. Olynyk (drawn by D. Augustin),,26,30
98,2,11:43.0,Personal foul by G. Dragić (drawn by A. Gordon),,26,30
99,2,11:30.0,A. Gordon makes 2-pt jump shot from 12 ft,,28,30
100,2,11:10.0,,A. Iguodala misses 2-pt hook shot from 5 ft,28,30
101,2,11:07.0,Defensive rebound by A. Gordon,,28,30
102,2,11:02.0,T. Ross makes 3-pt jump shot from 25 ft (assist by A. Gordon),,31,30
103,2,11:02.0,Shooting foul by D. Robinson (drawn by T. Ross),,31,30
104,2,11:02.0,T. Ross misses free throw 1 of 1,,31,30
105,2,10:58.0,,Defensive rebound by J. Crowder,31,30
106,2,10:45.0,,G. Dragić misses 2-pt jump shot from 9 ft,31,30
107,2,10:43.0,,Offensive rebound by G. Dragić,31,30
108,2,10:40.0,,J. Crowder misses 3-pt jump shot from 26 ft,31,30
109,2,10:38.0,Defensive rebound by M. Carter-Williams,,31,30
110,2,10:28.0,D. Augustin misses 2-pt layup from 2 ft (block by A. Iguodala),,31,30
111,2,10:26.0,,Defensive rebound by Team,31,30
112,2,10:18.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by G. Dragić),31,33
113,2,10:02.0,Turnover by M. Carter-Williams (bad pass; steal by D. Robinson),,31,33
114,2,9:56.0,,D. Robinson makes 3-pt jump shot from 22 ft (assist by J. Crowder),31,36
115,2,9:55.0,Orlando full timeout,,31,36
116,2,9:36.0,M. Bamba misses 2-pt jump shot from 22 ft,,31,36
117,2,9:34.0,,Defensive rebound by K. Olynyk,31,36
118,2,9:26.0,,Turnover by G. Dragić (bad pass; steal by M. Carter-Williams),31,36
119,2,9:20.0,M. Carter-Williams misses 2-pt layup from 1 ft,,31,36
120,2,9:18.0,Offensive rebound by M. Bamba,,31,36
121,2,9:16.0,M. Bamba misses 2-pt jump shot from 4 ft (block by J. Crowder),,31,36
122,2,9:13.0,,Defensive rebound by J. Crowder,31,36
123,2,9:10.0,,A. Iguodala makes 2-pt layup from 2 ft (assist by G. Dragić),31,38
124,2,8:49.0,D. Augustin misses 3-pt jump shot from 25 ft,,31,38
125,2,8:46.0,,Defensive rebound by K. Olynyk,31,38
126,2,8:31.0,,Personal foul by M. Carter-Williams (drawn by D. Robinson),31,38
127,2,8:31.0,N. Vučević enters the game for M. Bamba,,31,38
128,2,8:18.0,,J. Crowder misses 3-pt jump shot from 25 ft,31,38
129,2,8:15.0,Defensive rebound by A. Gordon,,31,38
130,2,8:06.0,N. Vučević misses 2-pt layup from 1 ft,,31,38
131,2,8:04.0,Offensive rebound by A. Gordon,,31,38
132,2,8:04.0,A. Gordon makes 2-pt layup at rim,,33,38
133,2,7:48.0,,Turnover by G. Dragić (out of bounds lost ball),33,38
134,2,7:48.0,J. Ennis enters the game for A. Gordon,,33,38
135,2,7:33.0,T. Ross makes 2-pt jump shot from 15 ft (assist by N. Vučević),,35,38
136,2,7:10.0,,G. Dragić makes 3-pt jump shot from 25 ft,35,41
137,2,6:54.0,T. Ross misses 2-pt jump shot from 22 ft,,35,41
138,2,6:52.0,,Defensive rebound by J. Crowder,35,41
139,2,6:45.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by J. Crowder),35,44
140,2,6:23.0,Turnover by J. Ennis (out of bounds lost ball),,35,44
141,2,6:23.0,E. Fournier enters the game for D. Augustin,,35,44
142,2,6:23.0,M. Fultz enters the game for M. Carter-Williams,,35,44
143,2,6:23.0,,B. Adebayo enters the game for A. Iguodala,35,44
144,2,6:23.0,,J. Butler enters the game for K. Olynyk,35,44
145,2,6:10.0,,D. Robinson makes 3-pt jump shot from 26 ft (assist by G. Dragić),35,47
146,2,5:49.0,J. Ennis misses 3-pt jump shot from 25 ft,,35,47
147,2,5:47.0,,Defensive rebound by B. Adebayo,35,47
148,2,5:37.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by B. Adebayo),35,50
149,2,5:35.0,Orlando full timeout,,35,50
150,2,5:19.0,T. Ross makes 2-pt jump shot from 22 ft (assist by M. Fultz),,37,50
151,2,5:03.0,,B. Adebayo misses 2-pt jump shot from 14 ft,37,50
152,2,5:00.0,Defensive rebound by N. Vučević,,37,50
153,2,4:43.0,M. Fultz makes 2-pt jump shot from 8 ft,,39,50
154,2,4:26.0,,D. Robinson makes 3-pt jump shot from 22 ft (assist by J. Crowder),39,53
155,2,4:13.0,Turnover by M. Fultz (bad pass; steal by J. Crowder),,39,53
156,2,4:12.0,,Turnover by J. Crowder (bad pass),39,53
157,2,4:12.0,A. Gordon enters the game for T. Ross,,39,53
158,2,4:12.0,,K. Nunn enters the game for G. Dragić,39,53
159,2,3:58.0,A. Gordon makes 2-pt dunk at rim (assist by N. Vučević),,41,53
160,2,3:58.0,Shooting foul by J. Crowder (drawn by A. Gordon),,41,53
161,2,3:58.0,A. Gordon makes free throw 1 of 1,,42,53
162,2,3:44.0,,D. Robinson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),42,56
163,2,3:29.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by M. Fultz),,45,56
164,2,3:09.0,,K. Nunn misses 2-pt jump shot from 10 ft,45,56
165,2,3:06.0,Defensive rebound by N. Vučević,,45,56
166,2,2:59.0,N. Vučević misses 3-pt jump shot from 25 ft,,45,56
167,2,2:56.0,,Defensive rebound by K. Nunn,45,56
168,2,2:51.0,,J. Crowder misses 3-pt jump shot from 22 ft,45,56
169,2,2:51.0,,Offensive rebound by Team,45,56
170,2,2:51.0,,Instant Replay (Challenge: Ruling Stands),45,56
171,2,2:51.0,T. Ross enters the game for J. Ennis,,45,56
172,2,2:34.0,,Turnover by D. Robinson (3 sec),45,56
173,2,2:23.0,T. Ross makes 2-pt jump shot from 16 ft (assist by A. Gordon),,47,56
174,2,2:01.0,,Turnover by K. Nunn (bad pass; steal by A. Gordon),47,56
175,2,1:53.0,T. Ross makes 3-pt jump shot from 24 ft (assist by N. Vučević),,50,56
176,2,1:49.0,,Miami full timeout,50,56
177,2,1:49.0,,D. Jones enters the game for D. Robinson,50,56
178,2,1:32.0,,B. Adebayo makes 2-pt hook shot from 4 ft (assist by J. Crowder),50,58
179,2,1:14.0,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Fultz),,53,58
180,2,0:52.0,,Personal foul by M. Fultz (drawn by K. Nunn),53,58
181,2,0:42.0,,K. Nunn misses 2-pt jump shot from 14 ft,53,58
182,2,0:40.0,Defensive rebound by N. Vučević,,53,58
183,2,0:33.0,Shooting foul by B. Adebayo (drawn by T. Ross),,53,58
184,2,0:33.0,T. Ross misses free throw 1 of 3,,53,58
185,2,0:33.0,Offensive rebound by Team,,53,58
186,2,0:33.0,T. Ross makes free throw 2 of 3,,54,58
187,2,0:33.0,T. Ross makes free throw 3 of 3,,55,58
188,2,0:21.0,,Shooting foul by E. Fournier (drawn by J. Butler),55,58
189,2,0:21.0,,J. Butler makes free throw 1 of 2,55,59
190,2,0:21.0,,A. Iguodala enters the game for K. Nunn,55,59
191,2,0:21.0,,J. Butler makes free throw 2 of 2,55,60
192,2,0:04.0,T. Ross misses 2-pt layup from 2 ft (block by D. Jones),,55,60
193,2,0:04.0,Offensive rebound by Team,,55,60
194,2,0:00.0,E. Fournier misses 3-pt jump shot from 25 ft,,55,60
195,2,0:00.0,Offensive rebound by Team,,55,60
196,3,11:40.0,E. Fournier makes 2-pt layup from 2 ft,,57,60
197,3,11:13.0,,Shooting foul by A. Gordon (drawn by J. Butler),57,60
198,3,11:13.0,,J. Butler makes free throw 1 of 2,57,61
199,3,11:13.0,,J. Butler misses free throw 2 of 2,57,61
200,3,11:10.0,Defensive rebound by N. Vučević,,57,61
201,3,11:00.0,N. Vučević makes 2-pt jump shot from 19 ft,,59,61
202,3,10:39.0,,D. Robinson misses 3-pt jump shot from 27 ft,59,61
203,3,10:36.0,,Offensive rebound by B. Adebayo,59,61
204,3,10:25.0,,K. Nunn makes 3-pt jump shot from 23 ft (assist by J. Butler),59,64
205,3,10:00.0,J. Ennis misses 2-pt layup from 2 ft (block by B. Adebayo),,59,64
206,3,9:57.0,,Defensive rebound by J. Butler,59,64
207,3,9:57.0,,Personal foul by A. Gordon (drawn by J. Butler),59,64
208,3,9:50.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by D. Jones),59,67
209,3,9:30.0,A. Gordon makes 2-pt jump shot from 9 ft (assist by N. Vučević),,61,67
210,3,9:26.0,,Turnover by B. Adebayo (bad pass; steal by E. Fournier),61,67
211,3,9:24.0,E. Fournier makes 2-pt jump shot from 3 ft,,63,67
212,3,9:05.0,,Personal foul by J. Ennis (drawn by B. Adebayo),63,67
213,3,8:59.0,,Personal foul by J. Ennis (drawn by J. Butler),63,67
214,3,8:49.0,,B. Adebayo makes 2-pt jump shot from 9 ft (assist by J. Butler),63,69
215,3,8:27.0,N. Vučević makes 2-pt hook shot from 7 ft (assist by A. Gordon),,65,69
216,3,8:27.0,Shooting foul by K. Nunn (drawn by N. Vučević),,65,69
217,3,8:27.0,N. Vučević makes free throw 1 of 1,,66,69
218,3,8:12.0,,B. Adebayo makes 2-pt dunk from 1 ft,66,71
219,3,7:56.0,E. Fournier misses 2-pt layup from 3 ft,,66,71
220,3,7:54.0,,Defensive rebound by D. Robinson,66,71
221,3,7:49.0,,K. Nunn misses 3-pt jump shot from 26 ft (block by J. Ennis),66,71
222,3,7:48.0,Defensive rebound by J. Ennis,,66,71
223,3,7:41.0,N. Vučević misses 2-pt hook shot from 5 ft,,66,71
224,3,7:39.0,,Defensive rebound by B. Adebayo,66,71
225,3,7:27.0,,D. Robinson misses 3-pt jump shot from 25 ft,66,71
226,3,7:25.0,Defensive rebound by N. Vučević,,66,71
227,3,7:18.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by M. Fultz),,69,71
228,3,6:58.0,,J. Butler makes 2-pt dunk from 1 ft (assist by B. Adebayo),69,73
229,3,6:42.0,M. Fultz makes 2-pt layup from 2 ft,,71,73
230,3,6:28.0,,K. Nunn misses 3-pt jump shot from 23 ft,71,73
231,3,6:26.0,Defensive rebound by N. Vučević,,71,73
232,3,6:15.0,A. Gordon misses 2-pt jump shot from 6 ft,,71,73
233,3,6:12.0,,Defensive rebound by J. Butler,71,73
234,3,6:06.0,,D. Jones makes 2-pt layup from 1 ft (assist by K. Nunn),71,75
235,3,5:57.0,J. Ennis makes 2-pt dunk from 1 ft (assist by M. Fultz),,73,75
236,3,5:48.0,,Miami full timeout,73,75
237,3,5:48.0,T. Ross enters the game for J. Ennis,,73,75
238,3,5:48.0,,G. Dragić enters the game for D. Robinson,73,75
239,3,5:40.0,,J. Butler misses 2-pt layup from 1 ft,73,75
240,3,5:38.0,Defensive rebound by N. Vučević,,73,75
241,3,5:22.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by M. Fultz),,76,75
242,3,5:04.0,,Turnover by B. Adebayo (bad pass; steal by A. Gordon),76,75
243,3,5:00.0,Turnover by A. Gordon (lost ball; steal by J. Butler),,76,75
244,3,4:40.0,,B. Adebayo misses 2-pt jump shot from 3 ft,76,75
245,3,4:38.0,Defensive rebound by N. Vučević,,76,75
246,3,4:32.0,N. Vučević misses 2-pt layup from 3 ft,,76,75
247,3,4:30.0,Offensive rebound by M. Fultz,,76,75
248,3,4:30.0,M. Fultz misses 2-pt layup from 1 ft,,76,75
249,3,4:28.0,,Defensive rebound by J. Butler,76,75
250,3,4:24.0,,Offensive foul by G. Dragić (drawn by A. Gordon),76,75
251,3,4:24.0,,Turnover by G. Dragić (offensive foul),76,75
252,3,4:24.0,,J. Crowder enters the game for K. Nunn,76,75
253,3,4:14.0,Personal foul by D. Jones (drawn by N. Vučević),,76,75
254,3,4:10.0,N. Vučević misses 3-pt jump shot from 26 ft,,76,75
255,3,4:07.0,,Defensive rebound by D. Jones,76,75
256,3,3:49.0,,D. Jones makes 2-pt layup from 2 ft (assist by J. Butler),76,77
257,3,3:49.0,D. Augustin enters the game for E. Fournier,,76,77
258,3,3:49.0,M. Carter-Williams enters the game for M. Fultz,,76,77
259,3,3:49.0,,K. Olynyk enters the game for B. Adebayo,76,77
260,3,3:27.0,T. Ross misses 2-pt jump shot from 11 ft,,76,77
261,3,3:26.0,Offensive rebound by M. Carter-Williams,,76,77
262,3,3:26.0,M. Carter-Williams makes 2-pt layup from 2 ft,,78,77
263,3,3:26.0,Shooting foul by J. Crowder (drawn by M. Carter-Williams),,78,77
264,3,3:26.0,M. Carter-Williams makes free throw 1 of 1,,79,77
265,3,3:15.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by G. Dragić),79,80
266,3,3:00.0,M. Carter-Williams makes 3-pt jump shot from 23 ft (assist by D. Augustin),,82,80
267,3,2:42.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Butler),82,83
268,3,2:18.0,M. Carter-Williams makes 2-pt layup from 1 ft,,84,83
269,3,2:05.0,,J. Butler misses 2-pt layup from 2 ft,84,83
270,3,2:04.0,Defensive rebound by N. Vučević,,84,83
271,3,1:58.0,T. Ross misses 3-pt jump shot from 25 ft,,84,83
272,3,1:55.0,,Defensive rebound by J. Crowder,84,83
273,3,1:43.0,,Shooting foul by T. Ross (drawn by K. Olynyk),84,83
274,3,1:43.0,Orlando full timeout,,84,83
275,3,1:43.0,M. Bamba enters the game for A. Gordon,,84,83
276,3,1:43.0,J. Ennis enters the game for N. Vučević,,84,83
277,3,1:43.0,,A. Iguodala enters the game for J. Butler,84,83
278,3,1:43.0,,D. Robinson enters the game for D. Jones,84,83
279,3,1:43.0,,K. Olynyk makes free throw 1 of 3,84,84
280,3,1:43.0,,K. Olynyk makes free throw 2 of 3,84,85
281,3,1:43.0,,K. Olynyk makes free throw 3 of 3,84,86
282,3,1:22.0,Turnover by M. Carter-Williams (lost ball; steal by A. Iguodala),,84,86
283,3,1:16.0,,G. Dragić misses 3-pt jump shot from 26 ft,84,86
284,3,1:13.0,Defensive rebound by Team,,84,86
285,3,0:58.0,M. Carter-Williams misses 3-pt jump shot from 26 ft,,84,86
286,3,0:56.0,,Defensive rebound by A. Iguodala,84,86
287,3,0:48.0,Violation by Team (kicked ball),,84,86
288,3,0:40.0,,Shooting foul by M. Bamba (drawn by G. Dragić),84,86
289,3,0:40.0,,G. Dragić makes free throw 1 of 2,84,87
290,3,0:40.0,,G. Dragić makes free throw 2 of 2,84,88
291,3,0:29.0,Turnover by J. Ennis (bad pass),,84,88
292,3,0:06.0,,G. Dragić misses 2-pt jump shot from 16 ft,84,88
293,3,0:05.0,Defensive rebound by D. Augustin,,84,88
294,3,0:01.0,D. Augustin misses 2-pt layup from 1 ft (block by A. Iguodala),,84,88
295,3,0:00.0,Offensive rebound by Team,,84,88
296,4,11:36.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by K. Olynyk),84,91
297,4,11:15.0,Personal foul by J. Crowder (drawn by N. Vučević),,84,91
298,4,11:00.0,N. Vučević makes 2-pt jump shot from 9 ft (assist by D. Augustin),,86,91
299,4,10:51.0,Instant Replay (Request: Ruling Stands),,86,91
300,4,10:51.0,,Personal foul by M. Carter-Williams (drawn by K. Olynyk),86,91
301,4,10:39.0,,J. Crowder misses 3-pt jump shot from 22 ft,86,91
302,4,10:35.0,Defensive rebound by D. Augustin,,86,91
303,4,10:22.0,N. Vučević makes 2-pt jump shot from 9 ft (assist by D. Augustin),,88,91
304,4,10:14.0,,Personal foul by M. Carter-Williams (drawn by D. Robinson),88,91
305,4,10:07.0,,G. Dragić misses 3-pt jump shot from 25 ft,88,91
306,4,10:05.0,Defensive rebound by J. Ennis,,88,91
307,4,9:57.0,M. Carter-Williams makes 2-pt jump shot from 4 ft,,90,91
308,4,9:42.0,,A. Iguodala misses 3-pt jump shot from 24 ft,90,91
309,4,9:39.0,Defensive rebound by M. Carter-Williams,,90,91
310,4,9:25.0,T. Ross makes 3-pt jump shot from 27 ft (assist by N. Vučević),,93,91
311,4,9:12.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by G. Dragić),93,94
312,4,8:54.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. Augustin),,96,94
313,4,8:54.0,Shooting foul by J. Crowder (drawn by T. Ross),,96,94
314,4,8:54.0,T. Ross makes free throw 1 of 1,,97,94
315,4,8:40.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by G. Dragić),97,96
316,4,8:14.0,M. Carter-Williams misses 2-pt jump shot from 20 ft,,97,96
317,4,8:12.0,,Defensive rebound by K. Olynyk,97,96
318,4,8:06.0,,G. Dragić makes 2-pt layup from 1 ft,97,98
319,4,7:52.0,Offensive foul by D. Augustin (drawn by A. Iguodala),,97,98
320,4,7:52.0,Turnover by D. Augustin (offensive foul),,97,98
321,4,7:52.0,E. Fournier enters the game for D. Augustin,,97,98
322,4,7:52.0,M. Fultz enters the game for M. Carter-Williams,,97,98
323,4,7:40.0,,G. Dragić misses 2-pt jump shot from 15 ft,97,98
324,4,7:38.0,Defensive rebound by J. Ennis,,97,98
325,4,7:31.0,T. Ross misses 3-pt jump shot from 25 ft,,97,98
326,4,7:29.0,,Defensive rebound by K. Olynyk,97,98
327,4,7:16.0,,K. Olynyk makes 2-pt jump shot from 15 ft (assist by G. Dragić),97,100
328,4,7:08.0,Shooting foul by K. Olynyk (drawn by M. Fultz),,97,100
329,4,7:08.0,M. Fultz makes free throw 1 of 2,,98,100
330,4,7:08.0,A. Gordon enters the game for J. Ennis,,98,100
331,4,7:08.0,,J. Butler enters the game for A. Iguodala,98,100
332,4,7:08.0,M. Fultz makes free throw 2 of 2,,99,100
333,4,6:57.0,,Shooting foul by A. Gordon (drawn by J. Butler),99,100
334,4,6:57.0,,Miami full timeout,99,100
335,4,6:57.0,,B. Adebayo enters the game for K. Olynyk,99,100
336,4,6:57.0,,J. Butler makes free throw 1 of 2,99,101
337,4,6:57.0,,J. Butler misses free throw 2 of 2,99,101
338,4,6:54.0,Defensive rebound by N. Vučević,,99,101
339,4,6:40.0,E. Fournier makes 2-pt layup from 1 ft (assist by A. Gordon),,101,101
340,4,6:17.0,,G. Dragić misses 3-pt jump shot from 26 ft,101,101
341,4,6:13.0,,Offensive rebound by J. Crowder,101,101
342,4,6:11.0,,Turnover by Team (shot clock),101,101
343,4,5:56.0,T. Ross misses 2-pt jump shot from 13 ft,,101,101
344,4,5:51.0,,Defensive rebound by D. Robinson,101,101
345,4,5:42.0,,J. Butler makes 2-pt jump shot from 12 ft,101,103
346,4,5:24.0,T. Ross makes 3-pt jump shot from 25 ft (assist by A. Gordon),,104,103
347,4,5:06.0,,G. Dragić makes 2-pt layup from 2 ft (assist by J. Butler),104,105
348,4,4:50.0,M. Fultz makes 2-pt jump shot from 13 ft,,106,105
349,4,4:32.0,,Personal foul by T. Ross (drawn by G. Dragić),106,105
350,4,4:29.0,,Personal foul by M. Fultz (drawn by G. Dragić),106,105
351,4,4:29.0,,G. Dragić makes free throw 1 of 2,106,106
352,4,4:29.0,,G. Dragić makes free throw 2 of 2,106,107
353,4,4:14.0,Turnover by T. Ross (bad pass; steal by G. Dragić),,106,107
354,4,4:09.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by G. Dragić),106,110
355,4,4:09.0,Orlando full timeout,,106,110
356,4,3:57.0,E. Fournier misses 2-pt jump shot from 5 ft,,106,110
357,4,3:53.0,,Defensive rebound by J. Butler,106,110
358,4,3:41.0,,G. Dragić makes 3-pt jump shot from 23 ft (assist by J. Butler),106,113
359,4,3:16.0,T. Ross makes 2-pt layup from 2 ft,,108,113
360,4,3:15.0,,Miami full timeout,108,113
361,4,3:03.0,,Turnover by D. Robinson (traveling),108,113
362,4,2:49.0,M. Fultz misses 2-pt jump shot from 14 ft,,108,113
363,4,2:48.0,,Defensive rebound by J. Crowder,108,113
364,4,2:33.0,Violation by Team (kicked ball),,108,113
365,4,2:22.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by J. Butler),108,116
366,4,1:55.0,N. Vučević misses 2-pt jump shot from 14 ft,,108,116
367,4,1:53.0,Offensive rebound by M. Fultz,,108,116
368,4,1:52.0,T. Ross makes 3-pt jump shot from 25 ft (assist by N. Vučević),,111,116
369,4,1:29.0,,J. Crowder misses 3-pt jump shot from 23 ft,111,116
370,4,1:26.0,Defensive rebound by N. Vučević,,111,116
371,4,1:20.0,A. Gordon misses 3-pt jump shot from 26 ft,,111,116
372,4,1:17.0,,Defensive rebound by J. Crowder,111,116
