,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
92,1,1:11.0,,J. Clarkson makes 2-pt dunk from 3 ft,36,34
93,1,0:54.0,Turnover by J. Green (bad pass),,36,34
94,1,0:54.0,Houston full timeout,,36,34
95,1,0:54.0,,J. Ingles enters the game for J. Morgan,36,34
96,1,0:43.0,,J. Clarkson misses 2-pt jump shot from 16 ft,36,34
97,1,0:41.0,Defensive rebound by J. Green,,36,34
98,1,0:37.0,Offensive foul by J. Green (drawn by G. Niang),,36,34
99,1,0:37.0,Turnover by J. Green (offensive foul),,36,34
100,1,0:26.0,,J. Clarkson misses 3-pt jump shot from 23 ft,36,34
101,1,0:24.0,Defensive rebound by R. Westbrook,,36,34
102,1,0:05.0,E. Gordon makes 2-pt hook shot from 3 ft,,38,34
103,1,0:00.0,,J. Clarkson makes 2-pt layup from 2 ft,38,36
104,1,0:00.0,,Instant Replay (Request: Ruling Stands),38,36
105,2,11:39.0,A. Rivers misses 2-pt layup from 4 ft,,38,36
106,2,11:38.0,,Defensive rebound by J. Morgan,38,36
107,2,11:29.0,,J. Clarkson makes 3-pt jump shot from 23 ft (assist by J. Ingles),38,39
108,2,11:19.0,D. House misses 3-pt jump shot from 27 ft,,38,39
109,2,11:17.0,Offensive rebound by Team,,38,39
110,2,11:17.0,,Loose ball foul by J. Morgan (drawn by J. Green),38,39
111,2,11:10.0,R. Covington misses 3-pt jump shot from 26 ft,,38,39
112,2,11:07.0,,Defensive rebound by M. Conley,38,39
113,2,10:58.0,,J. Ingles misses 3-pt jump shot from 31 ft,38,39
114,2,10:56.0,Defensive rebound by Team,,38,39
115,2,10:48.0,R. Westbrook misses 2-pt layup from 3 ft,,38,39
116,2,10:46.0,,Defensive rebound by J. Morgan,38,39
117,2,10:40.0,,M. Conley misses 2-pt layup from 2 ft,38,39
118,2,10:36.0,Defensive rebound by D. House,,38,39
119,2,10:36.0,Shooting foul by R. O'Neale (drawn by R. Westbrook),,38,39
120,2,10:36.0,R. Westbrook makes free throw 1 of 2,,39,39
121,2,10:36.0,,G. Niang enters the game for R. O'Neale,39,39
122,2,10:36.0,R. Westbrook makes free throw 2 of 2,,40,39
123,2,10:23.0,,J. Clarkson makes 2-pt jump shot from 8 ft,40,41
124,2,10:09.0,J. Green makes 2-pt dunk from 3 ft (assist by R. Westbrook),,42,41
125,2,9:58.0,,J. Clarkson makes 3-pt jump shot from 25 ft,42,44
126,2,9:45.0,R. Westbrook misses 2-pt dunk from 2 ft,,42,44
127,2,9:42.0,,Defensive rebound by G. Niang,42,44
128,2,9:36.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by J. Morgan),42,46
129,2,9:18.0,J. Green misses 3-pt jump shot from 25 ft,,42,46
130,2,9:15.0,,Defensive rebound by J. Morgan,42,46
131,2,9:06.0,,J. Ingles makes 2-pt jump shot from 5 ft,42,48
132,2,9:05.0,Houston full timeout,,42,48
133,2,9:05.0,J. Harden enters the game for J. Green,,42,48
134,2,9:05.0,P. Tucker enters the game for A. Rivers,,42,48
135,2,8:48.0,,Violation by Team (kicked ball),42,48
136,2,8:44.0,P. Tucker misses 3-pt jump shot from 23 ft,,42,48
137,2,8:42.0,,Defensive rebound by J. Clarkson,42,48
138,2,8:39.0,,Personal foul by R. Covington (drawn by J. Ingles),42,48
139,2,8:30.0,,G. Niang misses 3-pt jump shot from 25 ft,42,48
140,2,8:28.0,,Offensive rebound by Team,42,48
141,2,8:28.0,Loose ball foul by P. Tucker (drawn by J. Morgan),,42,48
142,2,8:20.0,,Turnover by G. Niang (step out of bounds),42,48
143,2,8:06.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by J. Harden),,45,48
144,2,7:47.0,,J. Clarkson misses 2-pt layup from 3 ft (block by J. Harden),45,48
145,2,7:43.0,Defensive rebound by R. Covington,,45,48
146,2,7:35.0,Turnover by J. Harden (lost ball; steal by J. Clarkson),,45,48
147,2,7:32.0,,J. Clarkson makes 2-pt dunk from 2 ft,45,50
148,2,7:13.0,Turnover by J. Harden (out of bounds lost ball),,45,50
149,2,7:13.0,,R. Gobert enters the game for J. Ingles,45,50
150,2,7:13.0,,D. Mitchell enters the game for J. Morgan,45,50
151,2,7:13.0,,R. O'Neale enters the game for G. Niang,45,50
152,2,6:54.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by J. Clarkson),45,53
153,2,6:32.0,Shooting foul by R. Gobert (drawn by R. Westbrook),,45,53
154,2,6:32.0,R. Westbrook makes free throw 1 of 2,,46,53
155,2,6:32.0,,B. Bogdanović enters the game for M. Conley,46,53
156,2,6:32.0,R. Westbrook makes free throw 2 of 2,,47,53
157,2,6:19.0,,R. O'Neale misses 3-pt jump shot from 23 ft,47,53
158,2,6:16.0,Defensive rebound by J. Harden,,47,53
159,2,6:13.0,J. Harden makes 2-pt layup from 2 ft,,49,53
160,2,6:13.0,,Violation by Team (def goaltending),49,53
161,2,6:13.0,,Utah full timeout,49,53
162,2,6:13.0,E. Gordon enters the game for D. House,,49,53
163,2,5:52.0,,D. Mitchell misses 3-pt jump shot from 25 ft,49,53
164,2,5:49.0,Defensive rebound by R. Covington,,49,53
165,2,5:38.0,J. Harden makes 3-pt jump shot from 25 ft,,52,53
166,2,5:13.0,,R. O'Neale makes 2-pt jump shot from 3 ft (assist by D. Mitchell),52,55
167,2,5:05.0,Offensive foul by E. Gordon (drawn by R. O'Neale),,52,55
168,2,5:05.0,Turnover by E. Gordon (offensive foul),,52,55
169,2,4:57.0,,D. Mitchell makes 2-pt layup from 2 ft,52,57
170,2,4:37.0,E. Gordon misses 2-pt jump shot from 7 ft,,52,57
171,2,4:36.0,,Defensive rebound by J. Clarkson,52,57
172,2,4:30.0,,J. Clarkson misses 2-pt jump shot from 11 ft,52,57
173,2,4:28.0,Defensive rebound by R. Covington,,52,57
174,2,4:23.0,J. Harden misses 2-pt layup from 3 ft (block by R. Gobert),,52,57
175,2,4:20.0,Offensive rebound by R. Westbrook,,52,57
176,2,4:16.0,R. Covington misses 3-pt jump shot from 25 ft,,52,57
177,2,4:14.0,,Defensive rebound by D. Mitchell,52,57
178,2,4:10.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by D. Mitchell),52,59
179,2,3:51.0,E. Gordon misses 3-pt jump shot from 27 ft,,52,59
180,2,3:46.0,Offensive rebound by P. Tucker,,52,59
181,2,3:46.0,P. Tucker makes 2-pt layup from 5 ft,,54,59
182,2,3:31.0,,R. O'Neale misses 2-pt layup from 3 ft,54,59
183,2,3:30.0,Defensive rebound by Team,,54,59
184,2,3:30.0,,M. Conley enters the game for J. Clarkson,54,59
185,2,3:30.0,,J. Ingles enters the game for R. O'Neale,54,59
186,2,3:09.0,R. Westbrook misses 3-pt jump shot from 22 ft,,54,59
187,2,3:05.0,,Defensive rebound by D. Mitchell,54,59
188,2,3:01.0,,D. Mitchell misses 2-pt layup from 4 ft,54,59
189,2,3:00.0,Defensive rebound by P. Tucker,,54,59
190,2,2:39.0,R. Westbrook makes 2-pt jump shot from 19 ft,,56,59
191,2,2:22.0,,Utah full timeout,56,59
192,2,2:17.0,,Turnover by J. Ingles (bad pass; steal by J. Harden),56,59
193,2,2:12.0,R. Westbrook makes 2-pt dunk from 1 ft,,58,59
194,2,1:42.0,,Turnover by B. Bogdanović (lost ball; steal by J. Harden),58,59
195,2,1:39.0,Shooting foul by M. Conley (drawn by J. Harden),,58,59
196,2,1:39.0,J. Harden makes free throw 1 of 2,,59,59
197,2,1:39.0,J. Harden misses free throw 2 of 2,,59,59
198,2,1:38.0,,Defensive rebound by B. Bogdanović,59,59
199,2,1:29.0,,M. Conley misses 3-pt jump shot from 25 ft,59,59
200,2,1:26.0,Defensive rebound by R. Westbrook,,59,59
201,2,1:21.0,R. Westbrook misses 2-pt layup from 2 ft (block by R. Gobert),,59,59
202,2,1:18.0,,Defensive rebound by M. Conley,59,59
203,2,1:14.0,,M. Conley misses 2-pt layup from 3 ft,59,59
204,2,1:12.0,Defensive rebound by R. Westbrook,,59,59
205,2,1:08.0,R. Covington misses 3-pt jump shot from 23 ft,,59,59
206,2,1:05.0,,Defensive rebound by M. Conley,59,59
207,2,0:59.0,,D. Mitchell makes 2-pt layup from 3 ft (assist by J. Ingles),59,61
208,2,0:54.0,J. Harden makes 2-pt layup from 2 ft,,61,61
209,2,0:54.0,Shooting foul by M. Conley (drawn by J. Harden),,61,61
210,2,0:54.0,J. Harden misses free throw 1 of 1,,61,61
211,2,0:52.0,,Defensive rebound by B. Bogdanović,61,61
212,2,0:39.0,,D. Mitchell makes 2-pt jump shot from 9 ft,61,63
213,2,0:29.0,Shooting foul by D. Mitchell (drawn by J. Harden),,61,63
214,2,0:29.0,J. Harden makes free throw 1 of 2,,62,63
215,2,0:29.0,J. Harden misses free throw 2 of 2,,62,63
216,2,0:27.0,,Defensive rebound by R. Gobert,62,63
217,2,0:11.0,,D. Mitchell makes 3-pt jump shot from 23 ft (assist by M. Conley),62,66
218,2,0:00.0,P. Tucker misses 3-pt jump shot from 23 ft,,62,66
219,2,0:00.0,Offensive rebound by Team,,62,66
220,3,11:41.0,P. Tucker misses 3-pt jump shot from 23 ft,,62,66
221,3,11:38.0,,Defensive rebound by D. Mitchell,62,66
222,3,11:36.0,,Personal foul by R. Westbrook (drawn by D. Mitchell),62,66
223,3,11:28.0,,Turnover by J. Ingles (bad pass; steal by R. Westbrook),62,66
224,3,11:25.0,R. Westbrook makes 2-pt dunk from 2 ft,,64,66
225,3,11:06.0,,M. Conley misses 3-pt jump shot from 26 ft,64,66
226,3,11:02.0,Defensive rebound by D. House,,64,66
227,3,10:45.0,J. Harden misses 3-pt jump shot from 29 ft,,64,66
228,3,10:42.0,,Defensive rebound by M. Conley,64,66
229,3,10:35.0,,Turnover by D. Mitchell (bad pass; steal by P. Tucker),64,66
230,3,10:28.0,R. Covington misses 3-pt jump shot from 25 ft,,64,66
231,3,10:25.0,,Defensive rebound by M. Conley,64,66
232,3,10:09.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,64,66
233,3,10:05.0,Defensive rebound by R. Covington,,64,66
234,3,9:54.0,R. Covington makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,67,66
235,3,9:32.0,,B. Bogdanović makes 2-pt jump shot from 8 ft (assist by M. Conley),67,68
236,3,9:25.0,R. Westbrook makes 2-pt jump shot from 22 ft,,69,68
237,3,9:17.0,,Shooting foul by R. Covington (drawn by B. Bogdanović),69,68
238,3,9:17.0,,B. Bogdanović misses free throw 1 of 2,69,68
239,3,9:17.0,,Offensive rebound by Team,69,68
240,3,9:17.0,,B. Bogdanović makes free throw 2 of 2,69,69
241,3,9:01.0,J. Harden makes 2-pt layup from 3 ft,,71,69
242,3,8:42.0,,Personal foul by D. House (drawn by M. Conley),71,69
243,3,8:30.0,,R. Gobert misses 2-pt layup from 3 ft (block by P. Tucker),71,69
244,3,8:27.0,Defensive rebound by P. Tucker,,71,69
245,3,8:16.0,J. Harden makes 3-pt jump shot from 26 ft,,74,69
246,3,8:03.0,,Turnover by J. Ingles (bad pass),74,69
247,3,7:56.0,R. Westbrook makes 2-pt jump shot from 20 ft,,76,69
248,3,7:56.0,,Utah full timeout,76,69
249,3,7:46.0,,Shooting foul by R. Westbrook (drawn by R. Gobert),76,69
250,3,7:46.0,,R. Gobert makes free throw 1 of 2,76,70
251,3,7:46.0,,R. Gobert makes free throw 2 of 2,76,71
252,3,7:35.0,R. Westbrook makes 2-pt dunk from 2 ft (assist by J. Harden),,78,71
253,3,7:24.0,,M. Conley misses 2-pt jump shot from 9 ft,78,71
254,3,7:23.0,Defensive rebound by P. Tucker,,78,71
255,3,7:17.0,J. Harden misses 3-pt jump shot from 26 ft,,78,71
256,3,7:15.0,,Defensive rebound by R. Gobert,78,71
257,3,7:09.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by M. Conley),78,74
258,3,6:48.0,R. Covington makes 2-pt jump shot from 23 ft (assist by J. Harden),,80,74
259,3,6:48.0,Instant Replay (Request: Ruling Stands),,80,74
260,3,6:33.0,,R. Gobert misses 2-pt dunk from 2 ft (block by R. Covington),80,74
261,3,6:33.0,,J. Clarkson enters the game for M. Conley,80,74
262,3,6:33.0,,R. O'Neale enters the game for J. Ingles,80,74
263,3,6:33.0,,Offensive rebound by Team,80,74
264,3,6:30.0,,Turnover by D. Mitchell (bad pass; steal by D. House),80,74
265,3,6:16.0,R. Covington misses 3-pt jump shot from 25 ft,,80,74
266,3,6:12.0,,Defensive rebound by R. Gobert,80,74
267,3,6:02.0,,R. Gobert misses 2-pt dunk from 2 ft (block by R. Covington),80,74
268,3,5:58.0,,Offensive rebound by J. Clarkson,80,74
269,3,5:57.0,,J. Clarkson makes 2-pt layup from 2 ft,80,76
270,3,5:54.0,R. Westbrook misses 2-pt jump shot from 19 ft,,80,76
271,3,5:50.0,,Defensive rebound by J. Clarkson,80,76
272,3,5:35.0,,J. Clarkson misses 3-pt jump shot from 25 ft,80,76
273,3,5:29.0,Defensive rebound by R. Covington,,80,76
274,3,5:18.0,J. Harden makes 3-pt jump shot from 27 ft,,83,76
275,3,5:00.0,,D. Mitchell misses 2-pt jump shot from 8 ft,83,76
276,3,4:58.0,Defensive rebound by R. Covington,,83,76
277,3,4:38.0,R. Covington misses 3-pt jump shot from 26 ft,,83,76
278,3,4:35.0,Offensive rebound by Team,,83,76
279,3,4:35.0,E. Gordon enters the game for R. Covington,,83,76
280,3,4:35.0,B. McLemore enters the game for D. House,,83,76
281,3,4:35.0,A. Rivers enters the game for R. Westbrook,,83,76
282,3,4:35.0,,M. Conley enters the game for D. Mitchell,83,76
283,3,4:24.0,J. Harden misses 3-pt jump shot from 28 ft,,83,76
284,3,4:23.0,,Defensive rebound by Team,83,76
285,3,4:14.0,,Personal foul by A. Rivers (drawn by R. Gobert),83,76
286,3,4:14.0,,R. Gobert misses free throw 1 of 2,83,76
287,3,4:14.0,,Offensive rebound by Team,83,76
288,3,4:14.0,,R. Gobert makes free throw 2 of 2,83,77
289,3,4:00.0,J. Harden misses 3-pt jump shot from 27 ft,,83,77
290,3,3:57.0,,Defensive rebound by R. Gobert,83,77
291,3,3:44.0,,M. Conley makes 2-pt jump shot from 9 ft,83,79
292,3,3:44.0,,Shooting foul by E. Gordon (drawn by M. Conley),83,79
293,3,3:44.0,J. Green enters the game for P. Tucker,,83,79
294,3,3:44.0,,J. Morgan enters the game for B. Bogdanović,83,79
295,3,3:44.0,,G. Niang enters the game for R. Gobert,83,79
296,3,3:44.0,,M. Conley makes free throw 1 of 1,83,80
297,3,3:27.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by J. Green),,86,80
298,3,3:12.0,,Offensive foul by G. Niang (drawn by J. Green),86,80
299,3,3:12.0,,Turnover by G. Niang (offensive foul),86,80
300,3,2:55.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by E. Gordon),,89,80
301,3,2:42.0,,M. Conley misses 2-pt jump shot from 8 ft,89,80
302,3,2:40.0,Defensive rebound by B. McLemore,,89,80
303,3,2:31.0,J. Harden makes 2-pt layup from 2 ft,,91,80
304,3,2:30.0,,Utah full timeout,91,80
305,3,2:30.0,R. Westbrook enters the game for J. Harden,,91,80
306,3,2:23.0,,J. Clarkson misses 3-pt jump shot from 26 ft,91,80
307,3,2:19.0,Defensive rebound by B. McLemore,,91,80
308,3,2:13.0,R. Westbrook makes 2-pt jump shot from 13 ft,,93,80
309,3,1:55.0,,J. Morgan makes 2-pt layup from 3 ft (assist by R. O'Neale),93,82
310,3,1:37.0,E. Gordon makes 2-pt layup from 4 ft,,95,82
311,3,1:37.0,Shooting foul by R. O'Neale (drawn by E. Gordon),,95,82
312,3,1:37.0,,J. Ingles enters the game for R. O'Neale,95,82
313,3,1:37.0,E. Gordon misses free throw 1 of 1,,95,82
314,3,1:35.0,,Defensive rebound by G. Niang,95,82
315,3,1:17.0,,J. Ingles misses 3-pt jump shot from 23 ft,95,82
316,3,1:14.0,Defensive rebound by B. McLemore,,95,82
317,3,1:06.0,R. Westbrook makes 2-pt jump shot from 14 ft,,97,82
318,3,0:53.0,,J. Morgan misses 2-pt layup at rim,97,82
319,3,0:49.0,,Offensive rebound by M. Conley,97,82
320,3,0:42.0,,M. Conley makes 2-pt layup from 2 ft,97,84
321,3,0:42.0,,Shooting foul by A. Rivers (drawn by M. Conley),97,84
322,3,0:42.0,,M. Conley makes free throw 1 of 1,97,85
323,3,0:34.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,100,85
324,3,0:25.0,,G. Niang misses 3-pt jump shot from 24 ft,100,85
325,3,0:23.0,Defensive rebound by R. Westbrook,,100,85
326,3,0:02.0,R. Westbrook misses 2-pt jump shot from 14 ft,,100,85
327,3,0:02.0,,Defensive rebound by J. Clarkson,100,85
328,4,11:51.0,,D. Mitchell misses 3-pt jump shot from 23 ft,100,85
329,4,11:48.0,Defensive rebound by B. McLemore,,100,85
330,4,11:37.0,R. Westbrook misses 2-pt jump shot from 14 ft,,100,85
331,4,11:34.0,,Defensive rebound by J. Morgan,100,85
332,4,11:28.0,,D. Mitchell makes 2-pt layup from 2 ft,100,87
333,4,11:12.0,E. Gordon misses 2-pt jump shot from 6 ft,,100,87
334,4,11:10.0,,Defensive rebound by B. Bogdanović,100,87
335,4,11:07.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,100,87
336,4,11:04.0,,Offensive rebound by J. Ingles,100,87
337,4,11:00.0,,Turnover by J. Clarkson (bad pass; steal by A. Rivers),100,87
338,4,10:58.0,Personal foul by B. Bogdanović (drawn by R. Westbrook),,100,87
339,4,10:58.0,Instant Replay (Request: Stands),,100,87
340,4,10:58.0,R. Covington enters the game for E. Gordon,,100,87
341,4,10:52.0,A. Rivers misses 3-pt jump shot from 26 ft,,100,87
342,4,10:47.0,,Defensive rebound by D. Mitchell,100,87
343,4,10:43.0,,D. Mitchell makes 2-pt layup from 2 ft,100,89
344,4,10:41.0,,Violation by Team (delay of game),100,89
345,4,10:31.0,R. Westbrook misses 2-pt layup from 3 ft,,100,89
346,4,10:29.0,Offensive rebound by R. Covington,,100,89
347,4,10:23.0,R. Westbrook makes 2-pt jump shot from 17 ft (assist by J. Green),,102,89
348,4,10:08.0,,D. Mitchell misses 2-pt jump shot from 13 ft,102,89
349,4,10:06.0,Defensive rebound by J. Green,,102,89
350,4,9:55.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by A. Rivers),,105,89
351,4,9:33.0,,J. Morgan makes 2-pt layup from 2 ft (assist by J. Ingles),105,91
352,4,9:26.0,R. Covington misses 3-pt jump shot from 26 ft,,105,91
353,4,9:22.0,,Defensive rebound by D. Mitchell,105,91
354,4,9:18.0,,D. Mitchell makes 2-pt jump shot from 12 ft,105,93
355,4,9:18.0,,Shooting foul by J. Green (drawn by D. Mitchell),105,93
356,4,9:18.0,J. Harden enters the game for J. Green,,105,93
357,4,9:18.0,P. Tucker enters the game for B. McLemore,,105,93
358,4,9:18.0,,R. Gobert enters the game for J. Morgan,105,93
359,4,9:18.0,,D. Mitchell makes free throw 1 of 1,105,94
360,4,9:10.0,Offensive foul by R. Westbrook (drawn by R. Gobert),,105,94
361,4,9:10.0,Turnover by R. Westbrook (offensive foul),,105,94
362,4,9:10.0,D. House enters the game for R. Westbrook,,105,94
363,4,8:57.0,,Personal foul by J. Harden (drawn by D. Mitchell),105,94
364,4,8:50.0,,D. Mitchell misses 2-pt jump shot from 10 ft,105,94
365,4,8:46.0,Defensive rebound by R. Covington,,105,94
366,4,8:36.0,R. Covington misses 3-pt jump shot from 26 ft,,105,94
367,4,8:31.0,Offensive rebound by D. House,,105,94
368,4,8:26.0,Offensive foul by J. Harden (drawn by J. Ingles),,105,94
369,4,8:26.0,Turnover by J. Harden (offensive foul),,105,94
370,4,8:16.0,,D. Mitchell makes 2-pt layup from 2 ft,105,96
371,4,8:14.0,Houston full timeout,,105,96
372,4,8:14.0,E. Gordon enters the game for A. Rivers,,105,96
373,4,7:51.0,P. Tucker makes 3-pt jump shot from 25 ft (assist by D. House),,108,96
374,4,7:36.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,108,96
375,4,7:32.0,Defensive rebound by R. Covington,,108,96
376,4,7:23.0,R. Covington misses 3-pt jump shot from 25 ft,,108,96
377,4,7:20.0,,Defensive rebound by J. Ingles,108,96
378,4,7:10.0,,Shooting foul by R. Covington (drawn by R. Gobert),108,96
379,4,7:10.0,,R. Gobert misses free throw 1 of 2,108,96
380,4,7:10.0,,Offensive rebound by Team,108,96
381,4,7:10.0,,M. Conley enters the game for J. Clarkson,108,96
382,4,7:10.0,,R. O'Neale enters the game for J. Ingles,108,96
383,4,7:10.0,,R. Gobert misses free throw 2 of 2,108,96
384,4,7:09.0,Defensive rebound by J. Harden,,108,96
385,4,6:58.0,D. House makes 3-pt jump shot from 23 ft (assist by R. Covington),,111,96
