,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MINNESOTA_ACTION,OKLAHOMA CITY_SCORE,MINNESOTA_SCORE
39,1,7:27.0,T. Ferguson makes 2-pt jump shot from 19 ft (assist by S. Adams),,8,12
40,1,7:07.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by G. Dieng),8,15
41,1,6:53.0,T. Ferguson makes 2-pt jump shot from 15 ft (assist by S. Adams),,10,15
42,1,6:41.0,,G. Dieng misses 3-pt jump shot from 25 ft,10,15
43,1,6:39.0,Defensive rebound by T. Ferguson,,10,15
44,1,6:30.0,Shooting foul by G. Dieng (drawn by S. Adams),,10,15
45,1,6:30.0,S. Adams makes free throw 1 of 2,,11,15
46,1,6:30.0,D. Schröder enters the game for C. Paul,,11,15
47,1,6:30.0,,J. Okogie enters the game for J. Culver,11,15
48,1,6:30.0,,N. Vonleh enters the game for G. Dieng,11,15
49,1,6:30.0,S. Adams makes free throw 2 of 2,,12,15
50,1,6:22.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by S. Napier),12,17
51,1,6:05.0,S. Adams makes 2-pt dunk from 2 ft (assist by S. Gilgeous-Alexander),,14,17
52,1,5:51.0,,Shooting foul by D. Schröder (drawn by S. Napier),14,17
53,1,5:51.0,,S. Napier makes free throw 1 of 3,14,18
54,1,5:51.0,,S. Napier makes free throw 2 of 3,14,19
55,1,5:51.0,M. Muscala enters the game for S. Adams,,14,19
56,1,5:51.0,,S. Napier makes free throw 3 of 3,14,20
57,1,5:31.0,D. Gallinari makes 2-pt layup from 2 ft,,16,20
58,1,5:19.0,,N. Vonleh makes 2-pt hook shot from 2 ft,16,22
59,1,5:03.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by M. Muscala),,18,22
60,1,4:46.0,,A. Wiggins makes 2-pt jump shot from 8 ft,18,24
61,1,4:25.0,D. Schröder makes 2-pt layup from 1 ft,,20,24
62,1,4:25.0,D. Bazley enters the game for D. Gallinari,,20,24
63,1,4:25.0,,J. Teague enters the game for S. Napier,20,24
64,1,4:08.0,,R. Covington misses 3-pt jump shot from 22 ft,20,24
65,1,4:06.0,Defensive rebound by S. Gilgeous-Alexander,,20,24
66,1,4:00.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,23,24
67,1,3:51.0,,Shooting foul by M. Muscala (drawn by J. Okogie),23,24
68,1,3:51.0,,J. Okogie makes free throw 1 of 2,23,25
69,1,3:51.0,,K. Bates-Diop enters the game for R. Covington,23,25
70,1,3:51.0,,J. Okogie misses free throw 2 of 2,23,25
71,1,3:49.0,Defensive rebound by S. Gilgeous-Alexander,,23,25
72,1,3:42.0,M. Muscala makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),,26,25
73,1,3:34.0,,Minnesota full timeout,26,25
74,1,3:31.0,,Personal foul by T. Ferguson (drawn by A. Wiggins),26,25
75,1,3:31.0,A. Nader enters the game for T. Ferguson,,26,25
76,1,3:18.0,,J. Teague makes 2-pt jump shot from 3 ft (assist by A. Wiggins),26,27
77,1,3:01.0,S. Gilgeous-Alexander makes 2-pt jump shot from 16 ft (assist by M. Muscala),,28,27
78,1,2:48.0,,J. Teague misses 3-pt jump shot from 27 ft,28,27
79,1,2:44.0,Defensive rebound by S. Gilgeous-Alexander,,28,27
80,1,2:35.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by K. Bates-Diop),,28,27
81,1,2:31.0,,Defensive rebound by N. Vonleh,28,27
82,1,2:27.0,,A. Wiggins misses 3-pt jump shot from 23 ft,28,27
83,1,2:24.0,Defensive rebound by S. Gilgeous-Alexander,,28,27
84,1,2:11.0,Personal foul by N. Vonleh (drawn by D. Schröder),,28,27
85,1,2:11.0,C. Paul enters the game for S. Gilgeous-Alexander,,28,27
86,1,2:11.0,,J. Culver enters the game for A. Wiggins,28,27
87,1,2:02.0,Turnover by D. Bazley (traveling),,28,27
88,1,1:50.0,,N. Vonleh makes 2-pt layup from 3 ft,28,29
89,1,1:34.0,Turnover by A. Nader (bad pass; steal by J. Okogie),,28,29
90,1,1:31.0,,Offensive foul by J. Okogie (drawn by D. Schröder),28,29
91,1,1:31.0,,Turnover by J. Okogie (offensive foul),28,29
92,1,1:16.0,Turnover by M. Muscala (bad pass; steal by J. Okogie),,28,29
93,1,1:00.0,,J. Okogie makes 2-pt layup from 1 ft (assist by J. Teague),28,31
94,1,0:46.0,M. Muscala makes 2-pt layup from 2 ft (assist by A. Nader),,30,31
95,1,0:33.0,,J. Teague misses 2-pt jump shot from 5 ft,30,31
96,1,0:31.0,Defensive rebound by C. Paul,,30,31
97,1,0:19.0,M. Muscala misses 3-pt jump shot from 27 ft,,30,31
98,1,0:17.0,Offensive rebound by C. Paul,,30,31
99,1,0:05.0,Turnover by C. Paul (bad pass; steal by N. Vonleh),,30,31
100,1,0:02.0,,J. Culver makes 2-pt dunk from 1 ft (assist by J. Okogie),30,33
101,1,0:00.0,C. Paul misses 3-pt jump shot from 47 ft,,30,33
102,1,0:00.0,Offensive rebound by Team,,30,33
103,2,11:38.0,,N. Reid misses 2-pt layup from 1 ft,30,33
104,2,11:37.0,Defensive rebound by S. Adams,,30,33
105,2,11:30.0,Shooting foul by N. Reid (drawn by D. Bazley),,30,33
106,2,11:30.0,D. Bazley misses free throw 1 of 2,,30,33
107,2,11:30.0,Offensive rebound by Team,,30,33
108,2,11:30.0,D. Bazley makes free throw 2 of 2,,31,33
109,2,11:18.0,,J. Teague misses 2-pt layup from 1 ft,31,33
110,2,11:16.0,Defensive rebound by S. Adams,,31,33
111,2,11:11.0,D. Schröder misses 3-pt jump shot from 25 ft,,31,33
112,2,11:09.0,Offensive rebound by S. Adams,,31,33
113,2,11:08.0,S. Adams makes 2-pt dunk from 2 ft,,33,33
114,2,10:51.0,,N. Reid misses 3-pt jump shot from 25 ft,33,33
115,2,10:49.0,Defensive rebound by D. Bazley,,33,33
116,2,10:41.0,Shooting foul by N. Reid (drawn by S. Adams),,33,33
117,2,10:41.0,S. Adams misses free throw 1 of 2,,33,33
118,2,10:41.0,Offensive rebound by Team,,33,33
119,2,10:41.0,,T. Graham enters the game for J. Okogie,33,33
120,2,10:41.0,S. Adams makes free throw 2 of 2,,34,33
121,2,10:26.0,,J. Teague makes 2-pt jump shot from 5 ft,34,35
122,2,10:02.0,S. Adams makes 2-pt jump shot from 10 ft,,36,35
123,2,9:50.0,,J. Teague misses 2-pt jump shot from 9 ft,36,35
124,2,9:44.0,,Offensive rebound by K. Bates-Diop,36,35
125,2,9:44.0,,K. Bates-Diop makes 2-pt layup from 1 ft,36,37
126,2,9:37.0,C. Paul misses 2-pt jump shot from 18 ft,,36,37
127,2,9:37.0,,Defensive rebound by J. Culver,36,37
128,2,9:28.0,,J. Culver misses 2-pt layup from 3 ft,36,37
129,2,9:26.0,Defensive rebound by A. Nader,,36,37
130,2,9:22.0,A. Nader misses 3-pt jump shot from 26 ft,,36,37
131,2,9:22.0,,Defensive rebound by J. Culver,36,37
132,2,9:16.0,,J. Culver makes 2-pt dunk from 2 ft,36,39
133,2,9:11.0,Shooting foul by N. Reid (drawn by A. Nader),,36,39
134,2,9:11.0,A. Nader makes free throw 1 of 2,,37,39
135,2,9:11.0,A. Nader makes free throw 2 of 2,,38,39
136,2,9:11.0,M. Muscala enters the game for S. Adams,,38,39
137,2,9:11.0,,G. Dieng enters the game for N. Reid,38,39
138,2,8:58.0,,Turnover by J. Culver (out of bounds lost ball),38,39
139,2,8:58.0,H. Diallo enters the game for A. Nader,,38,39
140,2,8:48.0,M. Muscala misses 2-pt layup from 3 ft,,38,39
141,2,8:46.0,,Defensive rebound by K. Bates-Diop,38,39
142,2,8:38.0,,Shooting foul by C. Paul (drawn by J. Teague),38,39
143,2,8:38.0,,J. Teague makes free throw 1 of 2,38,40
144,2,8:38.0,D. Gallinari enters the game for D. Bazley,,38,40
145,2,8:38.0,,J. Teague makes free throw 2 of 2,38,41
146,2,8:26.0,M. Muscala misses 3-pt jump shot from 26 ft,,38,41
147,2,8:23.0,,Defensive rebound by J. Teague,38,41
148,2,8:15.0,,G. Dieng makes 3-pt jump shot from 24 ft (assist by T. Graham),38,44
149,2,8:04.0,C. Paul misses 2-pt jump shot from 16 ft,,38,44
150,2,8:00.0,,Defensive rebound by T. Graham,38,44
151,2,7:44.0,,Offensive foul by T. Graham (drawn by H. Diallo),38,44
152,2,7:44.0,,Turnover by T. Graham (offensive foul),38,44
153,2,7:44.0,S. Gilgeous-Alexander enters the game for C. Paul,,38,44
154,2,7:27.0,D. Schröder misses 2-pt layup from 2 ft,,38,44
155,2,7:25.0,,Defensive rebound by G. Dieng,38,44
156,2,7:16.0,,K. Bates-Diop misses 2-pt layup from 5 ft,38,44
157,2,7:15.0,,Offensive rebound by T. Graham,38,44
158,2,7:11.0,,T. Graham makes 2-pt layup at rim,38,46
159,2,7:01.0,D. Gallinari makes 2-pt jump shot from 17 ft (assist by S. Gilgeous-Alexander),,40,46
160,2,6:47.0,,Turnover by J. Teague (lost ball; steal by H. Diallo),40,46
161,2,6:41.0,H. Diallo misses 2-pt layup from 2 ft,,40,46
162,2,6:40.0,Offensive rebound by Team,,40,46
163,2,6:40.0,,Loose ball foul by G. Dieng (drawn by D. Gallinari),40,46
164,2,6:40.0,,Minnesota full timeout,40,46
165,2,6:40.0,,R. Covington enters the game for G. Dieng,40,46
166,2,6:40.0,,A. Wiggins enters the game for T. Graham,40,46
167,2,6:28.0,Personal foul by J. Teague (drawn by D. Gallinari),,40,46
168,2,6:28.0,D. Gallinari makes free throw 1 of 2,,41,46
169,2,6:28.0,D. Gallinari makes free throw 2 of 2,,42,46
170,2,6:13.0,,J. Culver makes 2-pt layup from 1 ft,42,48
171,2,5:55.0,D. Schröder makes 2-pt layup from 3 ft,,44,48
172,2,5:43.0,,Shooting foul by M. Muscala (drawn by K. Bates-Diop),44,48
173,2,5:43.0,,K. Bates-Diop misses free throw 1 of 2,44,48
174,2,5:43.0,,Offensive rebound by Team,44,48
175,2,5:43.0,,S. Napier enters the game for J. Teague,44,48
176,2,5:43.0,,K. Bates-Diop makes free throw 2 of 2,44,49
177,2,5:35.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by M. Muscala),,47,49
178,2,5:19.0,,J. Culver makes 2-pt layup from 2 ft (assist by R. Covington),47,51
179,2,5:09.0,D. Schröder misses 2-pt layup from 3 ft (block by K. Bates-Diop),,47,51
180,2,5:07.0,,Defensive rebound by S. Napier,47,51
181,2,5:03.0,,K. Bates-Diop misses 2-pt layup from 2 ft (block by M. Muscala),47,51
182,2,5:03.0,Defensive rebound by D. Gallinari,,47,51
183,2,5:03.0,Personal foul by R. Covington (drawn by D. Gallinari),,47,51
184,2,5:03.0,D. Gallinari makes free throw 1 of 2,,48,51
185,2,5:03.0,S. Adams enters the game for M. Muscala,,48,51
186,2,5:03.0,,N. Vonleh enters the game for K. Bates-Diop,48,51
187,2,5:03.0,D. Gallinari makes free throw 2 of 2,,49,51
188,2,4:49.0,,J. Culver misses 2-pt layup from 3 ft,49,51
189,2,4:48.0,,Offensive rebound by J. Culver,49,51
190,2,4:46.0,,Turnover by J. Culver (lost ball; steal by S. Adams),49,51
191,2,4:42.0,H. Diallo misses 2-pt layup from 1 ft,,49,51
192,2,4:39.0,,Defensive rebound by R. Covington,49,51
193,2,4:34.0,,R. Covington misses 3-pt jump shot from 24 ft,49,51
194,2,4:30.0,Defensive rebound by S. Gilgeous-Alexander,,49,51
195,2,4:25.0,S. Gilgeous-Alexander makes 3-pt jump shot from 26 ft,,52,51
196,2,4:10.0,,A. Wiggins misses 3-pt jump shot from 25 ft,52,51
197,2,4:07.0,Defensive rebound by S. Adams,,52,51
198,2,4:00.0,D. Schröder misses 2-pt jump shot from 15 ft,,52,51
199,2,3:56.0,,Defensive rebound by N. Vonleh,52,51
200,2,3:47.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by R. Covington),52,54
201,2,3:27.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by S. Adams),,54,54
202,2,3:15.0,,S. Napier misses 2-pt jump shot from 16 ft,54,54
203,2,3:13.0,Defensive rebound by S. Adams,,54,54
204,2,2:53.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by A. Wiggins),,54,54
205,2,2:47.0,,R. Covington makes 2-pt layup from 2 ft,54,56
206,2,2:47.0,Oklahoma City full timeout,,54,56
207,2,2:47.0,T. Ferguson enters the game for H. Diallo,,54,56
208,2,2:47.0,C. Paul enters the game for D. Schröder,,54,56
209,2,2:47.0,,J. Okogie enters the game for J. Culver,54,56
210,2,2:27.0,D. Gallinari misses 2-pt jump shot from 6 ft (block by J. Okogie),,54,56
211,2,2:27.0,,Defensive rebound by Team,54,56
212,2,2:13.0,,Turnover by R. Covington (out of bounds lost ball),54,56
213,2,2:00.0,Shooting foul by S. Napier (drawn by D. Gallinari),,54,56
214,2,2:00.0,D. Gallinari makes free throw 1 of 2,,55,56
215,2,2:00.0,D. Gallinari makes free throw 2 of 2,,56,56
216,2,1:49.0,,N. Vonleh misses 2-pt layup from 1 ft (block by S. Adams),56,56
217,2,1:46.0,Defensive rebound by S. Gilgeous-Alexander,,56,56
218,2,1:36.0,Personal foul by J. Okogie (drawn by D. Gallinari),,56,56
219,2,1:36.0,D. Gallinari makes free throw 1 of 2,,57,56
220,2,1:36.0,D. Gallinari makes free throw 2 of 2,,58,56
221,2,1:22.0,,S. Napier misses 3-pt jump shot from 25 ft,58,56
222,2,1:18.0,Defensive rebound by T. Ferguson,,58,56
223,2,1:11.0,S. Adams misses 2-pt hook shot from 7 ft,,58,56
224,2,1:09.0,Offensive rebound by S. Adams,,58,56
225,2,1:02.0,S. Gilgeous-Alexander makes 3-pt jump shot from 27 ft,,61,56
226,2,0:52.0,,A. Wiggins makes 2-pt layup from 1 ft,61,58
227,2,0:36.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,63,58
228,2,0:36.0,,Violation by Team (def goaltending),63,58
229,2,0:19.0,,S. Napier makes 2-pt layup at rim,63,60
230,2,0:02.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by R. Covington),,63,60
231,2,0:00.0,,J. Okogie misses 3-pt jump shot from 27 ft,63,60
232,2,0:00.0,,Offensive rebound by Team,63,60
233,3,11:40.0,,J. Culver misses 2-pt jump shot from 6 ft,63,60
234,3,11:36.0,Defensive rebound by S. Gilgeous-Alexander,,63,60
235,3,11:16.0,C. Paul makes 2-pt jump shot from 14 ft,,65,60
236,3,10:57.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by A. Wiggins),65,63
237,3,10:33.0,C. Paul makes 2-pt jump shot from 14 ft (assist by S. Adams),,67,63
238,3,10:15.0,,Turnover by R. Covington (bad pass; steal by D. Gallinari),67,63
239,3,10:13.0,Shooting foul by R. Covington (drawn by D. Gallinari),,67,63
240,3,10:13.0,D. Gallinari makes free throw 1 of 2,,68,63
241,3,10:13.0,D. Gallinari makes free throw 2 of 2,,69,63
242,3,9:57.0,,A. Wiggins misses 3-pt jump shot from 25 ft,69,63
243,3,9:53.0,,Offensive rebound by G. Dieng,69,63
244,3,9:50.0,,R. Covington misses 3-pt jump shot from 28 ft,69,63
245,3,9:47.0,Defensive rebound by S. Adams,,69,63
246,3,9:25.0,T. Ferguson makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,72,63
247,3,9:00.0,,J. Culver misses 2-pt layup from 1 ft,72,63
248,3,8:58.0,Defensive rebound by S. Gilgeous-Alexander,,72,63
249,3,8:56.0,Shooting foul by R. Covington (drawn by S. Gilgeous-Alexander),,72,63
250,3,8:56.0,S. Gilgeous-Alexander makes free throw 1 of 2,,73,63
251,3,8:56.0,S. Gilgeous-Alexander makes free throw 2 of 2,,74,63
252,3,8:43.0,,A. Wiggins misses 2-pt jump shot from 5 ft,74,63
253,3,8:40.0,Defensive rebound by D. Gallinari,,74,63
254,3,8:36.0,S. Gilgeous-Alexander misses 3-pt jump shot from 24 ft,,74,63
255,3,8:33.0,,Defensive rebound by S. Napier,74,63
256,3,8:31.0,,R. Covington makes 2-pt dunk from 1 ft (assist by S. Napier),74,65
257,3,8:06.0,D. Gallinari makes 2-pt jump shot from 17 ft,,76,65
258,3,7:58.0,,Personal foul by D. Gallinari (drawn by R. Covington),76,65
259,3,7:58.0,Oklahoma City full timeout,,76,65
260,3,7:58.0,M. Muscala enters the game for S. Adams,,76,65
261,3,7:45.0,,G. Dieng misses 2-pt jump shot from 22 ft,76,65
262,3,7:42.0,Defensive rebound by D. Gallinari,,76,65
263,3,7:20.0,D. Gallinari misses 2-pt jump shot from 16 ft,,76,65
264,3,7:18.0,,Defensive rebound by G. Dieng,76,65
265,3,7:14.0,,Shooting foul by M. Muscala (drawn by S. Napier),76,65
266,3,7:14.0,,S. Napier makes free throw 1 of 2,76,66
267,3,7:14.0,,S. Napier misses free throw 2 of 2,76,66
268,3,7:11.0,Defensive rebound by S. Gilgeous-Alexander,,76,66
269,3,7:00.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by C. Paul),,78,66
270,3,6:49.0,,Shooting foul by D. Gallinari (drawn by R. Covington),78,66
271,3,6:49.0,,R. Covington makes free throw 1 of 2,78,67
272,3,6:49.0,,R. Covington makes free throw 2 of 2,78,68
273,3,6:36.0,T. Ferguson makes 3-pt jump shot from 23 ft (assist by S. Gilgeous-Alexander),,81,68
274,3,6:15.0,,R. Covington misses 2-pt jump shot from 9 ft,81,68
275,3,6:13.0,Defensive rebound by S. Gilgeous-Alexander,,81,68
276,3,6:01.0,S. Gilgeous-Alexander misses 2-pt layup from 8 ft,,81,68
277,3,5:54.0,Offensive rebound by S. Gilgeous-Alexander,,81,68
278,3,5:52.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by C. Paul),,84,68
279,3,5:51.0,,Minnesota full timeout,84,68
280,3,5:51.0,,J. Okogie enters the game for J. Culver,84,68
281,3,5:51.0,,N. Reid enters the game for G. Dieng,84,68
282,3,5:51.0,,J. Teague enters the game for S. Napier,84,68
283,3,5:40.0,,Turnover by A. Wiggins (out of bounds lost ball),84,68
284,3,5:24.0,Turnover by M. Muscala (lost ball; steal by R. Covington),,84,68
285,3,5:15.0,,R. Covington misses 2-pt layup from 2 ft,84,68
286,3,5:13.0,Defensive rebound by S. Gilgeous-Alexander,,84,68
287,3,5:07.0,M. Muscala misses 3-pt jump shot from 25 ft,,84,68
288,3,5:04.0,,Defensive rebound by J. Teague,84,68
289,3,4:58.0,,J. Teague misses 3-pt jump shot from 38 ft,84,68
290,3,4:56.0,Defensive rebound by M. Muscala,,84,68
291,3,4:53.0,C. Paul makes 2-pt layup from 1 ft (assist by S. Gilgeous-Alexander),,86,68
292,3,4:39.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Teague),86,71
293,3,4:21.0,M. Muscala misses 3-pt jump shot from 23 ft,,86,71
294,3,4:19.0,,Defensive rebound by J. Okogie,86,71
295,3,4:14.0,,R. Covington misses 3-pt jump shot from 32 ft,86,71
296,3,4:12.0,,Offensive rebound by Team,86,71
297,3,4:12.0,Loose ball foul by M. Muscala (drawn by N. Reid),,86,71
298,3,4:12.0,D. Schröder enters the game for S. Gilgeous-Alexander,,86,71
299,3,4:12.0,,K. Bates-Diop enters the game for A. Wiggins,86,71
300,3,4:05.0,,N. Reid makes 3-pt jump shot from 26 ft (assist by J. Teague),86,74
301,3,3:43.0,Shooting foul by N. Reid (drawn by D. Gallinari),,86,74
302,3,3:43.0,D. Gallinari makes free throw 1 of 2,,87,74
303,3,3:43.0,S. Adams enters the game for M. Muscala,,87,74
304,3,3:43.0,,T. Graham enters the game for R. Covington,87,74
305,3,3:43.0,D. Gallinari misses free throw 2 of 2,,87,74
306,3,3:41.0,,Defensive rebound by T. Graham,87,74
307,3,3:28.0,,J. Okogie misses 3-pt jump shot from 23 ft,87,74
308,3,3:23.0,Defensive rebound by D. Schröder,,87,74
309,3,3:21.0,T. Ferguson misses 3-pt jump shot from 25 ft,,87,74
310,3,3:18.0,,Defensive rebound by K. Bates-Diop,87,74
311,3,3:04.0,,N. Reid makes 3-pt jump shot from 27 ft (assist by J. Teague),87,77
312,3,2:37.0,D. Gallinari makes 3-pt jump shot from 27 ft (assist by T. Ferguson),,90,77
313,3,2:16.0,,Shooting foul by D. Schröder (drawn by N. Reid),90,77
314,3,2:16.0,,N. Reid makes free throw 1 of 2,90,78
315,3,2:16.0,D. Bazley enters the game for D. Gallinari,,90,78
316,3,2:16.0,S. Gilgeous-Alexander enters the game for C. Paul,,90,78
317,3,2:16.0,,N. Reid makes free throw 2 of 2,90,79
318,3,1:59.0,T. Ferguson makes 2-pt dunk from 1 ft (assist by S. Adams),,92,79
319,3,1:47.0,,N. Reid misses 3-pt jump shot from 25 ft,92,79
320,3,1:44.0,Defensive rebound by S. Gilgeous-Alexander,,92,79
321,3,1:38.0,S. Adams misses 2-pt layup from 4 ft,,92,79
322,3,1:35.0,,Defensive rebound by K. Bates-Diop,92,79
323,3,1:25.0,,K. Bates-Diop misses 3-pt jump shot from 25 ft,92,79
324,3,1:22.0,Defensive rebound by S. Gilgeous-Alexander,,92,79
325,3,1:03.0,Turnover by S. Adams (traveling),,92,79
326,3,1:03.0,H. Diallo enters the game for T. Ferguson,,92,79
327,3,0:53.0,,K. Bates-Diop misses 2-pt layup from 5 ft (block by S. Adams),92,79
328,3,0:51.0,Defensive rebound by D. Schröder,,92,79
329,3,0:49.0,D. Schröder misses 3-pt jump shot from 25 ft,,92,79
330,3,0:46.0,,Defensive rebound by T. Graham,92,79
331,3,0:38.0,,N. Reid misses 3-pt jump shot from 26 ft,92,79
332,3,0:34.0,Defensive rebound by S. Gilgeous-Alexander,,92,79
333,3,0:28.0,H. Diallo misses 2-pt layup from 3 ft (block by N. Reid),,92,79
334,3,0:25.0,,Defensive rebound by J. Okogie,92,79
335,3,0:02.0,,Turnover by Team (shot clock),92,79
336,3,0:00.0,S. Gilgeous-Alexander misses 2-pt jump shot from 7 ft,,92,79
337,3,0:00.0,Offensive rebound by Team,,92,79
338,4,11:43.0,D. Schröder misses 2-pt jump shot from 17 ft,,92,79
339,4,11:40.0,,Defensive rebound by J. Okogie,92,79
340,4,11:27.0,,N. Reid makes 2-pt dunk from 2 ft (assist by J. Culver),92,81
341,4,11:07.0,S. Gilgeous-Alexander makes 2-pt jump shot from 17 ft,,94,81
342,4,10:47.0,,N. Reid makes 2-pt layup from 2 ft,94,83
343,4,10:35.0,Offensive foul by H. Diallo (drawn by N. Reid),,94,83
344,4,10:35.0,Turnover by H. Diallo (offensive foul),,94,83
345,4,10:23.0,,N. Reid makes 3-pt jump shot from 28 ft (assist by J. Teague),94,86
346,4,10:21.0,Oklahoma City full timeout,,94,86
347,4,10:09.0,Personal foul by T. Graham (drawn by S. Adams),,94,86
348,4,10:00.0,D. Schröder misses 2-pt layup from 3 ft,,94,86
349,4,9:55.0,Offensive rebound by S. Adams,,94,86
350,4,9:55.0,S. Adams makes 2-pt layup at rim,,96,86
351,4,9:42.0,,J. Okogie makes 2-pt layup from 1 ft (assist by J. Culver),96,88
352,4,9:17.0,H. Diallo makes 2-pt jump shot from 9 ft (assist by S. Gilgeous-Alexander),,98,88
353,4,9:03.0,,N. Reid misses 2-pt layup from 6 ft (block by S. Adams),98,88
354,4,9:01.0,Defensive rebound by H. Diallo,,98,88
355,4,8:57.0,Turnover by H. Diallo (lost ball; steal by J. Teague),,98,88
356,4,8:55.0,,Personal take foul by S. Gilgeous-Alexander (drawn by J. Culver),98,88
357,4,8:55.0,M. Muscala enters the game for S. Adams,,98,88
358,4,8:49.0,,J. Culver misses 2-pt layup from 1 ft,98,88
359,4,8:45.0,,Offensive rebound by J. Culver,98,88
360,4,8:45.0,,J. Culver makes 2-pt layup from 1 ft,98,90
361,4,8:37.0,D. Schröder makes 2-pt layup from 1 ft,,100,90
362,4,8:15.0,,N. Reid makes 3-pt jump shot from 23 ft (assist by J. Okogie),100,93
363,4,8:00.0,Personal foul by J. Okogie (drawn by M. Muscala),,100,93
364,4,7:52.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,103,93
365,4,7:44.0,,J. Culver misses 3-pt jump shot from 26 ft,103,93
366,4,7:41.0,Defensive rebound by D. Schröder,,103,93
367,4,7:36.0,Turnover by D. Schröder (bad pass),,103,93
368,4,7:36.0,Loose ball foul by H. Diallo (drawn by T. Graham),,103,93
369,4,7:24.0,,J. Culver misses 2-pt jump shot from 3 ft,103,93
370,4,7:21.0,,Offensive rebound by J. Okogie,103,93
371,4,7:12.0,,T. Graham misses 2-pt layup from 3 ft (block by D. Bazley),103,93
