,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
384,4,8:15.0,,Offensive rebound by B. Marjanović,72,109
385,4,8:15.0,,B. Marjanović makes 2-pt layup at rim,72,111
386,4,8:01.0,J. Hart makes 3-pt jump shot from 22 ft (assist by F. Jackson),,75,111
387,4,7:33.0,,Shooting foul by N. Melli (drawn by S. Curry),75,111
388,4,7:33.0,,Instant Replay (Request: Ruling Stands),75,111
389,4,7:33.0,,S. Curry makes free throw 1 of 3,75,112
390,4,7:33.0,,S. Curry makes free throw 2 of 3,75,113
391,4,7:33.0,,S. Curry makes free throw 3 of 3,75,114
392,4,7:22.0,Personal foul by S. Curry (drawn by N. Melli),,75,114
393,4,7:11.0,N. Alexander-Walker misses 3-pt jump shot from 26 ft,,75,114
394,4,7:07.0,,Defensive rebound by B. Marjanović,75,114
395,4,6:55.0,,J. Jackson makes 2-pt layup from 2 ft (assist by B. Marjanović),75,116
396,4,6:48.0,F. Jackson misses 2-pt jump shot from 16 ft,,75,116
397,4,6:44.0,,Defensive rebound by J. Jackson,75,116
398,4,6:38.0,,Dallas full timeout,75,116
399,4,6:38.0,J. Okafor enters the game for J. Hart,,75,116
400,4,6:38.0,K. Williams enters the game for J. Hayes,,75,116
401,4,6:38.0,,J. Brunson enters the game for J. Jackson,75,116
402,4,6:37.0,Violation by Team (kicked ball),,75,116
403,4,6:25.0,,J. Barea misses 2-pt jump shot from 7 ft,75,116
404,4,6:23.0,Defensive rebound by Team,,75,116
405,4,6:23.0,,Loose ball foul by B. Marjanović (drawn by J. Okafor),75,116
406,4,6:05.0,Offensive foul by J. Okafor (drawn by J. Brunson),,75,116
407,4,6:05.0,Turnover by J. Okafor (offensive foul),,75,116
408,4,5:52.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by B. Marjanović),75,119
409,4,5:41.0,F. Jackson misses 3-pt jump shot from 26 ft,,75,119
410,4,5:37.0,,Defensive rebound by B. Marjanović,75,119
411,4,5:29.0,,S. Curry makes 2-pt jump shot from 9 ft,75,121
412,4,5:21.0,N. Melli misses 3-pt jump shot from 26 ft,,75,121
413,4,5:16.0,,Defensive rebound by J. Barea,75,121
414,4,5:08.0,,J. Barea misses 3-pt jump shot from 25 ft,75,121
415,4,5:05.0,Defensive rebound by N. Alexander-Walker,,75,121
416,4,4:57.0,J. Okafor misses 2-pt jump shot from 4 ft,,75,121
417,4,4:55.0,Offensive rebound by Team,,75,121
418,4,4:55.0,,J. Jackson enters the game for J. Barea,75,121
419,4,4:53.0,Offensive foul by F. Jackson (drawn by J. Brunson),,75,121
420,4,4:53.0,Turnover by F. Jackson (offensive foul),,75,121
421,4,4:41.0,,Shooting foul by N. Melli (drawn by J. Jackson),75,121
422,4,4:41.0,,J. Jackson misses free throw 1 of 2,75,121
423,4,4:41.0,,Offensive rebound by Team,75,121
424,4,4:41.0,,J. Jackson makes free throw 2 of 2,75,122
425,4,4:24.0,N. Alexander-Walker misses 2-pt jump shot from 8 ft (block by S. Curry),,75,122
426,4,4:22.0,Offensive rebound by N. Alexander-Walker,,75,122
427,4,4:21.0,Turnover by N. Alexander-Walker (bad pass; steal by J. Brunson),,75,122
428,4,4:21.0,,Personal take foul by K. Williams (drawn by J. Brunson),75,122
429,4,4:06.0,,C. Lee misses 3-pt jump shot from 23 ft,75,122
430,4,4:03.0,Defensive rebound by Team,,75,122
431,4,3:51.0,J. Okafor makes 2-pt jump shot from 6 ft,,77,122
432,4,3:41.0,,Personal foul by F. Jackson (drawn by S. Curry),77,122
433,4,3:36.0,,Turnover by S. Curry (bad pass; steal by N. Alexander-Walker),77,122
434,4,3:32.0,F. Jackson makes 2-pt layup from 1 ft (assist by N. Alexander-Walker),,79,122
435,4,3:31.0,,Dallas full timeout,79,122
436,4,3:31.0,,J. Barea enters the game for S. Curry,79,122
437,4,3:07.0,,J. Brunson makes 2-pt jump shot from 4 ft,79,124
438,4,2:53.0,F. Jackson misses 2-pt jump shot from 9 ft,,79,124
439,4,2:50.0,,Defensive rebound by J. Barea,79,124
440,4,2:39.0,,J. Brunson makes 3-pt jump shot from 25 ft,79,127
441,4,2:28.0,Shooting foul by J. Barea (drawn by N. Alexander-Walker),,79,127
442,4,2:28.0,N. Alexander-Walker makes free throw 1 of 2,,80,127
443,4,2:28.0,N. Alexander-Walker misses free throw 2 of 2,,80,127
444,4,2:25.0,,Defensive rebound by B. Marjanović,80,127
445,4,2:17.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by J. Brunson),80,130
446,4,2:00.0,J. Okafor misses 2-pt jump shot from 11 ft,,80,130
447,4,1:56.0,,Defensive rebound by B. Marjanović,80,130
448,4,1:45.0,,Turnover by B. Marjanović (lost ball; steal by J. Okafor),80,130
449,4,1:35.0,N. Melli misses 2-pt jump shot from 6 ft,,80,130
450,4,1:31.0,,Defensive rebound by J. Barea,80,130
451,4,1:27.0,,J. Jackson misses 3-pt jump shot from 25 ft,80,130
452,4,1:26.0,Defensive rebound by Team,,80,130
453,4,1:15.0,N. Alexander-Walker makes 2-pt jump shot from 6 ft,,82,130
454,4,1:04.0,,J. Barea misses 2-pt layup from 2 ft,82,130
455,4,1:01.0,Defensive rebound by N. Alexander-Walker,,82,130
456,4,0:58.0,F. Jackson makes 2-pt layup from 2 ft (assist by N. Melli),,84,130
457,4,0:42.0,,C. Lee misses 3-pt jump shot from 27 ft,84,130
458,4,0:39.0,Defensive rebound by N. Melli,,84,130
459,4,0:30.0,Turnover by N. Alexander-Walker (lost ball; steal by J. Jackson),,84,130
460,4,0:05.0,,Turnover by Team (shot clock),84,130
