,QUARTER,TIME_REMAINING,NEW YORK_ACTION,GOLDEN STATE_ACTION,NEW YORK_SCORE,GOLDEN STATE_SCORE
27,1,8:46.0,Defensive rebound by R. Barrett,,8,3
28,1,8:38.0,Personal foul by D. Green (drawn by J. Randle),,8,3
29,1,8:26.0,M. Morris misses 2-pt jump shot from 16 ft,,8,3
30,1,8:24.0,,Defensive rebound by G. Robinson,8,3
31,1,8:17.0,,Personal foul by F. Ntilikina (drawn by D. Russell),8,3
32,1,8:17.0,E. Payton enters the game for F. Ntilikina,,8,3
33,1,8:05.0,,D. Green makes 2-pt jump shot from 11 ft (assist by D. Russell),8,5
34,1,7:57.0,Turnover by J. Randle (traveling),,8,5
35,1,7:43.0,,E. Paschall makes 2-pt jump shot from 19 ft,8,7
36,1,7:27.0,J. Randle misses 2-pt layup from 3 ft,,8,7
37,1,7:26.0,Offensive rebound by E. Payton,,8,7
38,1,7:22.0,Turnover by E. Payton (bad pass; steal by D. Russell),,8,7
39,1,7:19.0,,Shooting foul by E. Payton (drawn by D. Russell),8,7
40,1,7:19.0,,D. Russell makes free throw 1 of 2,8,8
41,1,7:19.0,,D. Russell misses free throw 2 of 2,8,8
42,1,7:18.0,Defensive rebound by R. Barrett,,8,8
43,1,7:04.0,M. Morris makes 2-pt jump shot from 22 ft,,10,8
44,1,6:47.0,,G. Robinson makes 2-pt jump shot from 18 ft (assist by D. Green),10,10
45,1,6:25.0,R. Barrett misses 2-pt layup from 7 ft,,10,10
46,1,6:24.0,Offensive rebound by M. Morris,,10,10
47,1,6:24.0,Shooting foul by E. Paschall (drawn by M. Morris),,10,10
48,1,6:24.0,,Golden State full timeout,10,10
49,1,6:24.0,M. Robinson enters the game for T. Gibson,,10,10
50,1,6:24.0,M. Morris makes free throw 1 of 2,,11,10
51,1,6:24.0,M. Morris makes free throw 2 of 2,,12,10
52,1,6:14.0,,D. Green makes 3-pt jump shot from 26 ft (assist by G. Robinson),12,13
53,1,6:02.0,J. Randle makes 3-pt jump shot from 27 ft (assist by E. Payton),,15,13
54,1,5:35.0,,E. Paschall misses 2-pt jump shot from 11 ft,15,13
55,1,5:34.0,Defensive rebound by M. Robinson,,15,13
56,1,5:23.0,J. Randle misses 2-pt jump shot from 11 ft,,15,13
57,1,5:22.0,,Defensive rebound by E. Paschall,15,13
58,1,5:11.0,,D. Russell misses 3-pt jump shot from 27 ft,15,13
59,1,5:09.0,,Offensive rebound by G. Robinson,15,13
60,1,5:05.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,15,13
61,1,5:04.0,Defensive rebound by J. Randle,,15,13
62,1,4:59.0,Turnover by E. Payton (step out of bounds),,15,13
63,1,4:59.0,,K. Bowman enters the game for W. Cauley-Stein,15,13
64,1,4:59.0,,A. Burks enters the game for E. Paschall,15,13
65,1,4:59.0,,K. Looney enters the game for D. Russell,15,13
66,1,4:49.0,,K. Looney makes 2-pt layup from 3 ft (assist by D. Green),15,15
67,1,4:49.0,,Shooting foul by M. Morris (drawn by K. Looney),15,15
68,1,4:49.0,K. Knox enters the game for M. Morris,,15,15
69,1,4:49.0,,K. Looney makes free throw 1 of 1,15,16
70,1,4:30.0,J. Randle makes 2-pt layup from 2 ft (assist by M. Robinson),,17,16
71,1,4:20.0,,G. Robinson makes 2-pt hook shot from 8 ft (assist by D. Green),17,18
72,1,4:07.0,R. Barrett makes 2-pt dunk from 2 ft (assist by J. Randle),,19,18
73,1,4:00.0,,Turnover by A. Burks (bad pass; steal by R. Barrett),19,18
74,1,3:40.0,J. Randle misses 2-pt jump shot from 8 ft,,19,18
75,1,3:39.0,,Defensive rebound by D. Green,19,18
76,1,3:30.0,,A. Burks makes 2-pt jump shot from 15 ft,19,20
77,1,3:13.0,M. Robinson makes 2-pt dunk from 1 ft (assist by R. Barrett),,21,20
78,1,2:49.0,,A. Burks misses 2-pt jump shot from 12 ft,21,20
79,1,2:47.0,Defensive rebound by J. Randle,,21,20
80,1,2:37.0,E. Payton makes 2-pt jump shot from 9 ft,,23,20
81,1,2:16.0,,D. Green misses 2-pt layup from 3 ft,23,20
82,1,2:14.0,Defensive rebound by K. Knox,,23,20
83,1,2:10.0,E. Payton makes 2-pt jump shot from 8 ft (assist by K. Knox),,25,20
84,1,1:47.0,,A. Burks misses 2-pt layup from 4 ft (block by M. Robinson),25,20
85,1,1:45.0,Defensive rebound by R. Barrett,,25,20
86,1,1:42.0,R. Barrett misses 2-pt layup from 4 ft,,25,20
87,1,1:41.0,Offensive rebound by J. Randle,,25,20
88,1,1:41.0,Shooting foul by K. Looney (drawn by J. Randle),,25,20
89,1,1:41.0,New York full timeout,,25,20
90,1,1:41.0,D. Dotson enters the game for R. Barrett,,25,20
91,1,1:41.0,,M. Chriss enters the game for D. Green,25,20
92,1,1:41.0,,D. Lee enters the game for K. Looney,25,20
93,1,1:41.0,,O. Spellman enters the game for G. Robinson,25,20
94,1,1:41.0,J. Randle misses free throw 1 of 2,,25,20
95,1,1:41.0,Offensive rebound by Team,,25,20
96,1,1:41.0,J. Randle makes free throw 2 of 2,,26,20
97,1,1:28.0,,K. Bowman misses 3-pt jump shot from 27 ft,26,20
98,1,1:26.0,Defensive rebound by J. Randle,,26,20
99,1,1:06.0,D. Dotson misses 3-pt jump shot from 24 ft,,26,20
100,1,1:04.0,,Defensive rebound by A. Burks,26,20
101,1,0:58.0,,Personal foul by K. Knox (drawn by M. Chriss),26,20
102,1,0:58.0,B. Portis enters the game for J. Randle,,26,20
103,1,0:58.0,,M. Chriss misses free throw 1 of 2,26,20
104,1,0:58.0,,Offensive rebound by Team,26,20
105,1,0:58.0,,M. Chriss misses free throw 2 of 2,26,20
106,1,0:56.0,Defensive rebound by B. Portis,,26,20
107,1,0:45.0,M. Robinson makes 2-pt dunk from 1 ft (assist by B. Portis),,28,20
108,1,0:31.0,,O. Spellman misses 3-pt jump shot from 27 ft,28,20
109,1,0:29.0,Defensive rebound by D. Dotson,,28,20
110,1,0:15.0,B. Portis makes 2-pt hook shot from 9 ft,,30,20
111,1,0:02.0,,A. Burks misses 3-pt jump shot from 27 ft,30,20
112,1,0:00.0,,Offensive rebound by Team,30,20
113,2,11:45.0,Def 3 sec tech foul by Team,,30,20
114,2,11:45.0,D. Dotson misses technical free throw,,30,20
115,2,11:45.0,Offensive rebound by Team,,30,20
116,2,11:33.0,F. Ntilikina misses 2-pt jump shot from 11 ft,,30,20
117,2,11:32.0,Offensive rebound by M. Robinson,,30,20
118,2,11:32.0,Shooting foul by M. Chriss (drawn by M. Robinson),,30,20
119,2,11:32.0,M. Robinson makes free throw 1 of 2,,31,20
120,2,11:32.0,M. Robinson misses free throw 2 of 2,,31,20
121,2,11:31.0,,Defensive rebound by M. Chriss,31,20
122,2,11:17.0,,D. Lee misses 3-pt jump shot from 26 ft,31,20
123,2,11:15.0,Defensive rebound by M. Robinson,,31,20
124,2,11:04.0,K. Knox misses 2-pt jump shot from 21 ft,,31,20
125,2,11:02.0,,Defensive rebound by M. Chriss,31,20
126,2,10:59.0,,D. Lee misses 3-pt jump shot from 23 ft,31,20
127,2,10:58.0,,Offensive rebound by M. Chriss,31,20
128,2,10:58.0,,M. Chriss misses 2-pt layup from 1 ft,31,20
129,2,10:56.0,,Offensive rebound by O. Spellman,31,20
130,2,10:52.0,,O. Spellman makes 2-pt layup from 3 ft,31,22
131,2,10:52.0,,Shooting foul by M. Robinson (drawn by O. Spellman),31,22
132,2,10:52.0,,O. Spellman makes free throw 1 of 1,31,23
133,2,10:35.0,F. Ntilikina makes 2-pt jump shot from 16 ft,,33,23
134,2,10:11.0,,A. Burks misses 2-pt jump shot from 10 ft,33,23
135,2,10:09.0,,Offensive rebound by O. Spellman,33,23
136,2,10:09.0,,O. Spellman misses 2-pt layup from 1 ft,33,23
137,2,10:07.0,,Offensive rebound by M. Chriss,33,23
138,2,10:06.0,,Shooting foul by F. Ntilikina (drawn by M. Chriss),33,23
139,2,10:06.0,,M. Chriss makes free throw 1 of 2,33,24
140,2,10:06.0,R. Barrett enters the game for F. Ntilikina,,33,24
141,2,10:06.0,,J. Evans enters the game for D. Lee,33,24
142,2,10:06.0,,M. Chriss makes free throw 2 of 2,33,25
143,2,9:46.0,D. Dotson misses 2-pt jump shot from 18 ft,,33,25
144,2,9:44.0,Offensive rebound by M. Robinson,,33,25
145,2,9:41.0,M. Robinson misses 2-pt layup from 3 ft,,33,25
146,2,9:40.0,Offensive rebound by M. Robinson,,33,25
147,2,9:38.0,M. Robinson makes 2-pt layup at rim,,35,25
148,2,9:28.0,,M. Chriss makes 2-pt layup from 3 ft (assist by D. Russell),35,27
149,2,9:21.0,Personal foul by D. Russell (drawn by D. Dotson),,35,27
150,2,9:10.0,R. Barrett makes 3-pt jump shot from 23 ft (assist by B. Portis),,38,27
151,2,8:49.0,,D. Russell misses 3-pt jump shot from 27 ft,38,27
152,2,8:45.0,,Offensive rebound by M. Chriss,38,27
153,2,8:44.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by M. Chriss),38,30
154,2,8:44.0,,Shooting foul by R. Barrett (drawn by D. Russell),38,30
155,2,8:44.0,,Instant Replay (Request: Ruling Stands),38,30
156,2,8:44.0,T. Gibson enters the game for M. Robinson,,38,30
157,2,8:44.0,,D. Russell makes free throw 1 of 1,38,31
158,2,8:34.0,B. Portis misses 2-pt jump shot from 11 ft,,38,31
159,2,8:31.0,,Defensive rebound by O. Spellman,38,31
160,2,8:23.0,,D. Russell misses 2-pt jump shot from 12 ft,38,31
161,2,8:22.0,Defensive rebound by R. Barrett,,38,31
162,2,8:04.0,R. Barrett makes 2-pt layup from 2 ft,,40,31
163,2,7:49.0,,D. Russell makes 2-pt layup from 5 ft (assist by M. Chriss),40,33
164,2,7:35.0,Turnover by R. Barrett (bad pass; steal by A. Burks),,40,33
165,2,7:27.0,,A. Burks misses 2-pt layup from 1 ft (block by K. Knox),40,33
166,2,7:25.0,Defensive rebound by D. Dotson,,40,33
167,2,7:20.0,R. Barrett makes 2-pt dunk from 1 ft (assist by D. Dotson),,42,33
168,2,7:04.0,,J. Evans misses 2-pt layup from 6 ft (block by K. Knox),42,33
169,2,7:02.0,,Offensive rebound by A. Burks,42,33
170,2,6:59.0,,Shooting foul by D. Dotson (drawn by A. Burks),42,33
171,2,6:59.0,,Golden State full timeout,42,33
172,2,6:59.0,M. Morris enters the game for K. Knox,,42,33
173,2,6:59.0,,D. Green enters the game for M. Chriss,42,33
174,2,6:59.0,,E. Paschall enters the game for O. Spellman,42,33
175,2,6:59.0,,A. Burks makes free throw 1 of 2,42,34
176,2,6:59.0,,A. Burks makes free throw 2 of 2,42,35
177,2,6:44.0,B. Portis makes 2-pt hook shot from 6 ft,,44,35
178,2,6:44.0,Shooting foul by J. Evans (drawn by B. Portis),,44,35
179,2,6:44.0,B. Portis misses free throw 1 of 1,,44,35
180,2,6:43.0,,Defensive rebound by D. Green,44,35
181,2,6:26.0,,E. Paschall misses 3-pt jump shot from 23 ft,44,35
182,2,6:24.0,Defensive rebound by T. Gibson,,44,35
183,2,6:23.0,Personal foul by J. Evans (drawn by B. Portis),,44,35
184,2,6:23.0,,K. Looney enters the game for A. Burks,44,35
185,2,6:23.0,,G. Robinson enters the game for D. Russell,44,35
186,2,6:06.0,Shooting foul by G. Robinson (drawn by B. Portis),,44,35
187,2,6:06.0,B. Portis makes free throw 1 of 2,,45,35
188,2,6:06.0,B. Portis makes free throw 2 of 2,,46,35
189,2,5:54.0,,J. Evans misses 2-pt jump shot from 20 ft,46,35
190,2,5:52.0,Defensive rebound by M. Morris,,46,35
191,2,5:46.0,R. Barrett misses 3-pt jump shot from 23 ft,,46,35
192,2,5:44.0,,Defensive rebound by D. Green,46,35
193,2,5:34.0,,E. Paschall misses 2-pt layup from 5 ft (block by T. Gibson),46,35
194,2,5:32.0,,Offensive rebound by K. Looney,46,35
195,2,5:31.0,,K. Looney makes 2-pt layup from 4 ft,46,37
196,2,5:21.0,Shooting foul by J. Evans (drawn by M. Morris),,46,37
197,2,5:21.0,M. Morris makes free throw 1 of 2,,47,37
198,2,5:21.0,J. Randle enters the game for T. Gibson,,47,37
199,2,5:21.0,M. Robinson enters the game for B. Portis,,47,37
200,2,5:21.0,M. Morris makes free throw 2 of 2,,48,37
201,2,5:11.0,,Shooting foul by M. Robinson (drawn by G. Robinson),48,37
202,2,5:11.0,,G. Robinson makes free throw 1 of 2,48,38
203,2,5:11.0,,G. Robinson makes free throw 2 of 2,48,39
204,2,4:53.0,R. Barrett makes 3-pt jump shot from 23 ft (assist by D. Dotson),,51,39
205,2,4:41.0,,G. Robinson misses 2-pt jump shot from 17 ft,51,39
206,2,4:39.0,Defensive rebound by R. Barrett,,51,39
207,2,4:29.0,R. Barrett makes 2-pt layup from 2 ft,,53,39
208,2,4:21.0,,Golden State full timeout,53,39
209,2,4:21.0,B. Portis enters the game for M. Robinson,,53,39
210,2,4:21.0,,A. Burks enters the game for J. Evans,53,39
211,2,4:21.0,,W. Cauley-Stein enters the game for K. Looney,53,39
212,2,4:21.0,,D. Russell enters the game for E. Paschall,53,39
213,2,4:12.0,,D. Russell misses 3-pt jump shot from 29 ft,53,39
214,2,4:10.0,Defensive rebound by B. Portis,,53,39
215,2,3:53.0,M. Morris makes 2-pt jump shot from 17 ft,,55,39
216,2,3:37.0,,Turnover by A. Burks (bad pass; steal by M. Morris),55,39
217,2,3:33.0,J. Randle makes 2-pt dunk from 2 ft (assist by R. Barrett),,57,39
218,2,3:18.0,,Shooting foul by J. Randle (drawn by D. Green),57,39
219,2,3:18.0,,D. Green makes free throw 1 of 2,57,40
220,2,3:18.0,,D. Green makes free throw 2 of 2,57,41
221,2,3:05.0,M. Morris makes 3-pt jump shot from 27 ft (assist by J. Randle),,60,41
222,2,2:39.0,,D. Green misses 3-pt jump shot from 29 ft,60,41
223,2,2:37.0,Defensive rebound by M. Morris,,60,41
224,2,2:30.0,M. Morris makes 3-pt jump shot from 26 ft (assist by D. Dotson),,63,41
225,2,2:10.0,,D. Russell makes 3-pt jump shot from 27 ft,63,44
226,2,2:01.0,Shooting foul by D. Russell (drawn by B. Portis),,63,44
227,2,2:01.0,B. Portis makes free throw 1 of 2,,64,44
228,2,2:01.0,B. Portis makes free throw 2 of 2,,65,44
229,2,1:49.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Russell),65,46
230,2,1:39.0,Turnover by R. Barrett (bad pass; steal by D. Green),,65,46
231,2,1:35.0,,G. Robinson makes 2-pt dunk from 2 ft (assist by D. Green),65,48
232,2,1:16.0,J. Randle misses 2-pt layup from 5 ft (block by W. Cauley-Stein),,65,48
233,2,1:15.0,Offensive rebound by J. Randle,,65,48
234,2,1:14.0,Shooting foul by W. Cauley-Stein (drawn by J. Randle),,65,48
235,2,1:14.0,J. Randle misses free throw 1 of 2,,65,48
236,2,1:14.0,Offensive rebound by Team,,65,48
237,2,1:14.0,J. Randle misses free throw 2 of 2,,65,48
238,2,1:13.0,,Defensive rebound by W. Cauley-Stein,65,48
239,2,1:03.0,,G. Robinson misses 2-pt jump shot from 17 ft,65,48
240,2,1:01.0,,Offensive rebound by W. Cauley-Stein,65,48
241,2,0:55.0,,D. Russell makes 2-pt jump shot from 20 ft,65,50
242,2,0:37.0,B. Portis misses 3-pt jump shot from 26 ft,,65,50
243,2,0:35.0,,Defensive rebound by D. Russell,65,50
244,2,0:30.0,,D. Russell misses 3-pt jump shot from 28 ft,65,50
245,2,0:28.0,Defensive rebound by J. Randle,,65,50
246,2,0:06.0,B. Portis makes 3-pt jump shot from 24 ft (assist by J. Randle),,68,50
247,2,0:00.0,,D. Green misses 3-pt jump shot from 27 ft,68,50
248,2,0:00.0,,Offensive rebound by Team,68,50
249,3,11:45.0,Shooting foul by E. Paschall (drawn by J. Randle),,68,50
250,3,11:45.0,J. Randle makes free throw 1 of 2,,69,50
251,3,11:45.0,J. Randle makes free throw 2 of 2,,70,50
252,3,11:31.0,,Turnover by G. Robinson (bad pass),70,50
253,3,11:16.0,Turnover by F. Ntilikina (bad pass; steal by D. Green),,70,50
254,3,11:13.0,,E. Paschall makes 2-pt dunk from 2 ft (assist by D. Russell),70,52
255,3,10:56.0,Turnover by R. Barrett (lost ball),,70,52
256,3,10:56.0,Loose ball foul by R. Barrett (drawn by G. Robinson),,70,52
257,3,10:42.0,,M. Chriss misses 3-pt jump shot from 26 ft,70,52
258,3,10:40.0,Defensive rebound by Team,,70,52
259,3,10:21.0,Offensive foul by J. Randle (drawn by E. Paschall),,70,52
260,3,10:21.0,Turnover by J. Randle (offensive foul),,70,52
261,3,10:10.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by D. Green),70,55
262,3,10:02.0,Turnover by F. Ntilikina (back court),,70,55
263,3,9:53.0,,D. Green makes 2-pt layup from 2 ft (assist by E. Paschall),70,57
264,3,9:47.0,New York full timeout,,70,57
265,3,9:28.0,J. Randle makes 3-pt jump shot from 25 ft (assist by R. Barrett),,73,57
266,3,9:07.0,,M. Chriss makes 2-pt layup from 2 ft (assist by D. Russell),73,59
267,3,9:07.0,,Shooting foul by M. Morris (drawn by M. Chriss),73,59
268,3,9:07.0,,M. Chriss makes free throw 1 of 1,73,60
269,3,8:45.0,Offensive foul by J. Randle (drawn by D. Green),,73,60
270,3,8:45.0,Turnover by J. Randle (offensive foul),,73,60
271,3,8:32.0,,G. Robinson misses 3-pt jump shot from 22 ft,73,60
272,3,8:30.0,,Offensive rebound by M. Chriss,73,60
273,3,8:28.0,,Shooting foul by M. Morris (drawn by G. Robinson),73,60
274,3,8:28.0,,G. Robinson misses free throw 1 of 2,73,60
275,3,8:28.0,,Offensive rebound by Team,73,60
276,3,8:28.0,,G. Robinson makes free throw 2 of 2,73,61
277,3,8:09.0,J. Randle misses 2-pt hook shot from 9 ft,,73,61
278,3,8:08.0,,Defensive rebound by D. Green,73,61
279,3,8:02.0,,Turnover by D. Green (bad pass),73,61
280,3,7:47.0,M. Morris makes 3-pt jump shot from 28 ft,,76,61
281,3,7:29.0,,D. Russell misses 2-pt jump shot from 11 ft,76,61
282,3,7:27.0,Defensive rebound by T. Gibson,,76,61
283,3,7:15.0,J. Randle misses 3-pt jump shot from 27 ft,,76,61
284,3,7:12.0,,Defensive rebound by Team,76,61
285,3,7:12.0,M. Robinson enters the game for T. Gibson,,76,61
286,3,6:55.0,,D. Russell misses 2-pt jump shot from 13 ft,76,61
287,3,6:54.0,,Offensive rebound by M. Chriss,76,61
288,3,6:47.0,,G. Robinson makes 2-pt hook shot from 10 ft,76,63
289,3,6:41.0,Turnover by F. Ntilikina (bad pass; steal by M. Chriss),,76,63
290,3,6:34.0,,M. Chriss makes 2-pt dunk at rim,76,65
291,3,6:33.0,New York full timeout,,76,65
292,3,6:33.0,D. Dotson enters the game for R. Barrett,,76,65
293,3,6:33.0,E. Payton enters the game for F. Ntilikina,,76,65
294,3,6:25.0,Turnover by E. Payton (lost ball; steal by D. Russell),,76,65
295,3,6:20.0,,Shooting foul by D. Dotson (drawn by E. Paschall),76,65
296,3,6:20.0,,E. Paschall makes free throw 1 of 2,76,66
297,3,6:20.0,,E. Paschall misses free throw 2 of 2,76,66
298,3,6:18.0,Defensive rebound by J. Randle,,76,66
299,3,6:07.0,M. Morris makes 3-pt jump shot from 27 ft (assist by J. Randle),,79,66
300,3,5:43.0,,D. Green makes 2-pt jump shot from 4 ft,79,68
301,3,5:32.0,M. Morris misses 3-pt jump shot from 24 ft,,79,68
302,3,5:30.0,Offensive rebound by M. Morris,,79,68
303,3,5:29.0,Shooting foul by G. Robinson (drawn by M. Morris),,79,68
304,3,5:29.0,M. Morris makes free throw 1 of 2,,80,68
305,3,5:29.0,,K. Bowman enters the game for M. Chriss,80,68
306,3,5:29.0,,W. Cauley-Stein enters the game for D. Russell,80,68
307,3,5:29.0,M. Morris makes free throw 2 of 2,,81,68
308,3,5:14.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,81,68
309,3,5:11.0,Defensive rebound by M. Morris,,81,68
310,3,4:58.0,Turnover by M. Morris (bad pass; steal by G. Robinson),,81,68
311,3,4:58.0,,A. Burks enters the game for E. Paschall,81,68
312,3,4:39.0,,A. Burks misses 2-pt jump shot from 18 ft,81,68
313,3,4:37.0,Defensive rebound by M. Robinson,,81,68
314,3,4:27.0,Shooting foul by D. Green (drawn by J. Randle),,81,68
315,3,4:27.0,J. Randle makes free throw 1 of 2,,82,68
316,3,4:27.0,,Golden State full timeout,82,68
317,3,4:27.0,K. Knox enters the game for M. Morris,,82,68
318,3,4:27.0,J. Randle makes free throw 2 of 2,,83,68
319,3,4:19.0,,D. Green misses 3-pt jump shot from 26 ft,83,68
320,3,4:17.0,Defensive rebound by K. Knox,,83,68
321,3,4:07.0,M. Robinson misses 2-pt jump shot from 5 ft,,83,68
322,3,4:07.0,Offensive rebound by Team,,83,68
323,3,4:02.0,D. Dotson misses 3-pt jump shot from 27 ft,,83,68
324,3,4:00.0,,Defensive rebound by W. Cauley-Stein,83,68
325,3,3:47.0,,D. Green makes 2-pt layup from 1 ft,83,70
326,3,3:31.0,E. Payton makes 2-pt layup from 2 ft,,85,70
327,3,3:20.0,,Personal foul by J. Randle (drawn by D. Green),85,70
328,3,3:20.0,,D. Green misses free throw 1 of 2,85,70
329,3,3:20.0,,Offensive rebound by Team,85,70
330,3,3:20.0,R. Barrett enters the game for D. Dotson,,85,70
331,3,3:20.0,B. Portis enters the game for J. Randle,,85,70
332,3,3:20.0,,D. Lee enters the game for G. Robinson,85,70
333,3,3:20.0,,D. Green makes free throw 2 of 2,85,71
334,3,3:11.0,Turnover by E. Payton (bad pass; steal by D. Green),,85,71
335,3,3:06.0,,K. Bowman makes 2-pt dunk from 1 ft (assist by D. Green),85,73
336,3,2:46.0,B. Portis misses 3-pt jump shot from 28 ft,,85,73
337,3,2:44.0,,Defensive rebound by W. Cauley-Stein,85,73
338,3,2:34.0,,D. Lee makes 2-pt jump shot from 11 ft (assist by D. Green),85,75
339,3,2:12.0,E. Payton misses 3-pt jump shot from 27 ft,,85,75
340,3,2:10.0,,Defensive rebound by A. Burks,85,75
341,3,2:01.0,,Turnover by D. Green (bad pass),85,75
342,3,2:01.0,,O. Spellman enters the game for D. Green,85,75
343,3,1:50.0,K. Knox makes 2-pt dunk from 1 ft (assist by E. Payton),,87,75
344,3,1:23.0,,O. Spellman misses 3-pt jump shot from 25 ft,87,75
345,3,1:21.0,Defensive rebound by R. Barrett,,87,75
346,3,1:19.0,K. Knox misses 3-pt jump shot from 28 ft,,87,75
347,3,1:06.0,,Defensive rebound by A. Burks,87,75
348,3,0:57.0,,W. Cauley-Stein makes 2-pt jump shot from 14 ft,87,77
349,3,0:44.0,Turnover by B. Portis (bad pass),,87,77
350,3,0:33.0,,Shooting foul by M. Robinson (drawn by W. Cauley-Stein),87,77
351,3,0:33.0,,W. Cauley-Stein makes free throw 1 of 2,87,78
352,3,0:33.0,,W. Cauley-Stein misses free throw 2 of 2,87,78
353,3,0:31.0,Defensive rebound by M. Robinson,,87,78
354,3,0:22.0,K. Knox misses 3-pt jump shot from 23 ft,,87,78
355,3,0:18.0,,Defensive rebound by O. Spellman,87,78
356,3,0:03.0,,A. Burks makes 2-pt layup from 3 ft,87,80
357,3,0:03.0,Violation by Team (def goaltending),,87,80
358,3,0:01.0,E. Payton misses 3-pt jump shot from 29 ft,,87,80
359,3,0:00.0,Offensive rebound by Team,,87,80
360,4,11:47.0,,W. Cauley-Stein makes 2-pt jump shot from 16 ft (assist by O. Spellman),87,82
361,4,11:29.0,B. Portis makes 2-pt jump shot from 15 ft (assist by F. Ntilikina),,89,82
362,4,11:19.0,,A. Burks misses 3-pt jump shot from 27 ft,89,82
363,4,11:08.0,Defensive rebound by K. Knox,,89,82
364,4,11:08.0,Turnover by F. Ntilikina (bad pass; steal by A. Burks),,89,82
365,4,10:55.0,,Shooting foul by F. Ntilikina (drawn by K. Bowman),89,82
366,4,10:55.0,,K. Bowman misses free throw 1 of 2,89,82
367,4,10:55.0,,Offensive rebound by Team,89,82
368,4,10:55.0,,K. Bowman makes free throw 2 of 2,89,83
369,4,10:40.0,F. Ntilikina misses 3-pt jump shot from 27 ft,,89,83
370,4,10:38.0,,Defensive rebound by D. Lee,89,83
371,4,10:26.0,,W. Cauley-Stein misses 2-pt layup from 4 ft (block by M. Robinson),89,83
372,4,10:24.0,Defensive rebound by R. Barrett,,89,83
373,4,10:03.0,R. Barrett misses 3-pt jump shot from 29 ft,,89,83
374,4,10:01.0,,Defensive rebound by O. Spellman,89,83
375,4,9:45.0,,A. Burks makes 2-pt dunk at rim (assist by O. Spellman),89,85
376,4,9:45.0,New York full timeout,,89,85
377,4,9:45.0,M. Morris enters the game for K. Knox,,89,85
378,4,9:45.0,E. Payton enters the game for F. Ntilikina,,89,85
379,4,9:20.0,R. Barrett misses 2-pt jump shot from 13 ft,,89,85
380,4,9:19.0,Offensive rebound by Team,,89,85
381,4,9:19.0,Turnover by Team (shot clock),,89,85
382,4,9:09.0,,D. Lee makes 2-pt jump shot from 10 ft (assist by A. Burks),89,87
383,4,9:00.0,Personal foul by K. Bowman (drawn by E. Payton),,89,87
384,4,8:54.0,Turnover by E. Payton (bad pass),,89,87
385,4,8:46.0,Violation by Team (kicked ball),,89,87
386,4,8:37.0,,A. Burks makes 2-pt jump shot from 19 ft,89,89
387,4,8:23.0,R. Barrett misses 2-pt jump shot from 12 ft,,89,89
388,4,8:22.0,,Defensive rebound by O. Spellman,89,89
389,4,8:06.0,,A. Burks makes 2-pt jump shot from 12 ft,89,91
390,4,8:05.0,New York full timeout,,89,91
391,4,8:05.0,J. Randle enters the game for B. Portis,,89,91
