,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
37,1,5:52.0,G. Dragić enters the game for D. Robinson,,18,7
38,1,5:52.0,,K. Dunn enters the game for S. Harrison,18,7
39,1,5:52.0,,C. White enters the game for T. Satoranský,18,7
40,1,5:40.0,Shooting foul by W. Carter (drawn by B. Adebayo),,18,7
41,1,5:40.0,B. Adebayo makes free throw 1 of 2,,19,7
42,1,5:40.0,,D. Gafford enters the game for W. Carter,19,7
43,1,5:40.0,B. Adebayo makes free throw 2 of 2,,20,7
44,1,5:15.0,,Turnover by C. White (bad pass; steal by B. Adebayo),20,7
45,1,5:10.0,Turnover by K. Nunn (lost ball; steal by K. Dunn),,20,7
46,1,5:06.0,,L. Markkanen misses 3-pt jump shot from 26 ft,20,7
47,1,5:06.0,Defensive rebound by B. Adebayo,,20,7
48,1,5:06.0,Personal foul by C. White (drawn by B. Adebayo),,20,7
49,1,5:06.0,,T. Young enters the game for L. Markkanen,20,7
50,1,4:53.0,K. Nunn makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,23,7
51,1,4:24.0,,T. Young misses 2-pt jump shot from 6 ft,23,7
52,1,4:23.0,,Offensive rebound by T. Young,23,7
53,1,4:23.0,,Shooting foul by M. Leonard (drawn by T. Young),23,7
54,1,4:23.0,,T. Young makes free throw 1 of 2,23,8
55,1,4:23.0,,T. Young misses free throw 2 of 2,23,8
56,1,4:21.0,Defensive rebound by B. Adebayo,,23,8
57,1,4:09.0,K. Nunn misses 3-pt jump shot from 25 ft,,23,8
58,1,4:05.0,,Defensive rebound by K. Dunn,23,8
59,1,3:59.0,,T. Young makes 3-pt jump shot from 26 ft (assist by K. Dunn),23,11
60,1,3:46.0,B. Adebayo makes 2-pt jump shot from 12 ft (assist by G. Dragić),,25,11
61,1,3:35.0,,K. Dunn misses 2-pt layup from 2 ft,25,11
62,1,3:32.0,Defensive rebound by M. Leonard,,25,11
63,1,3:29.0,Miami full timeout,,25,11
64,1,3:29.0,T. Herro enters the game for B. Adebayo,,25,11
65,1,3:29.0,K. Olynyk enters the game for M. Leonard,,25,11
66,1,3:29.0,C. Silva enters the game for K. Nunn,,25,11
67,1,3:13.0,J. Butler makes 3-pt jump shot from 25 ft (assist by C. Silva),,28,11
68,1,2:59.0,,Turnover by K. Dunn (bad pass; steal by J. Butler),28,11
69,1,2:59.0,,Z. LaVine enters the game for R. Arcidiacono,28,11
70,1,2:37.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by T. Herro),,31,11
71,1,2:13.0,,C. White makes 2-pt jump shot from 18 ft,31,13
72,1,2:00.0,Turnover by C. Silva (lost ball; steal by K. Dunn),,31,13
73,1,2:00.0,D. Robinson enters the game for J. Butler,,31,13
74,1,1:46.0,,C. White misses 2-pt layup from 3 ft,31,13
75,1,1:44.0,Defensive rebound by C. Silva,,31,13
76,1,1:37.0,Turnover by G. Dragić (traveling),,31,13
77,1,1:31.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by K. Dunn),31,15
78,1,1:31.0,,Shooting foul by C. Silva (drawn by Z. LaVine),31,15
79,1,1:31.0,,Z. LaVine makes free throw 1 of 1,31,16
80,1,1:14.0,Personal foul by D. Gafford (drawn by C. Silva),,31,16
81,1,1:06.0,G. Dragić misses 2-pt layup from 2 ft (block by D. Gafford),,31,16
82,1,1:03.0,,Defensive rebound by C. White,31,16
83,1,1:00.0,,Turnover by K. Dunn (out of bounds lost ball),31,16
84,1,0:49.0,T. Herro makes 3-pt jump shot from 26 ft (assist by D. Robinson),,34,16
85,1,0:32.0,,Z. LaVine misses 2-pt jump shot from 6 ft,34,16
86,1,0:29.0,Defensive rebound by D. Robinson,,34,16
87,1,0:11.0,T. Herro misses 3-pt jump shot from 24 ft,,34,16
88,1,0:07.0,,Defensive rebound by Z. LaVine,34,16
89,1,0:01.0,,Shooting foul by C. Silva (drawn by D. Gafford),34,16
90,1,0:01.0,,D. Gafford misses free throw 1 of 2,34,16
91,1,0:01.0,,Offensive rebound by Team,34,16
92,1,0:01.0,,D. Gafford misses free throw 2 of 2,34,16
93,1,0:01.0,Defensive rebound by K. Olynyk,,34,16
94,2,11:45.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,37,16
95,2,11:29.0,,C. White misses 3-pt jump shot from 24 ft,37,16
96,2,11:27.0,Defensive rebound by Team,,37,16
97,2,11:20.0,Turnover by G. Dragić (out of bounds lost ball),,37,16
98,2,11:00.0,,W. Carter makes 2-pt dunk from 1 ft,37,18
99,2,10:36.0,G. Dragić misses 2-pt jump shot from 17 ft,,37,18
100,2,10:33.0,,Defensive rebound by C. White,37,18
101,2,10:21.0,,T. Young misses 3-pt jump shot from 22 ft,37,18
102,2,10:18.0,Defensive rebound by T. Herro,,37,18
103,2,10:11.0,K. Olynyk makes 3-pt jump shot from 26 ft (assist by T. Herro),,40,18
104,2,9:49.0,,Shooting foul by D. Robinson (drawn by Z. LaVine),40,18
105,2,9:49.0,,Z. LaVine makes free throw 1 of 2,40,19
106,2,9:49.0,,S. Harrison enters the game for C. White,40,19
107,2,9:49.0,,Z. LaVine makes free throw 2 of 2,40,20
108,2,9:35.0,D. Robinson misses 3-pt jump shot from 25 ft,,40,20
109,2,9:35.0,Offensive rebound by Team,,40,20
110,2,9:35.0,,Loose ball foul by W. Carter (drawn by C. Silva),40,20
111,2,9:35.0,,L. Markkanen enters the game for W. Carter,40,20
112,2,9:28.0,Turnover by G. Dragić (discontinued dribble),,40,20
113,2,9:19.0,,T. Young misses 2-pt layup from 2 ft,40,20
114,2,9:17.0,Defensive rebound by C. Silva,,40,20
115,2,9:15.0,G. Dragić misses 2-pt layup from 2 ft (block by S. Harrison),,40,20
116,2,9:13.0,,Defensive rebound by Team,40,20
117,2,9:04.0,,Z. LaVine misses 2-pt jump shot from 21 ft,40,20
118,2,9:01.0,Defensive rebound by K. Olynyk,,40,20
119,2,8:54.0,D. Robinson misses 3-pt jump shot from 27 ft,,40,20
120,2,8:51.0,,Defensive rebound by L. Markkanen,40,20
121,2,8:43.0,,T. Young misses 2-pt jump shot from 3 ft,40,20
122,2,8:41.0,Defensive rebound by K. Olynyk,,40,20
123,2,8:35.0,D. Robinson misses 3-pt jump shot from 23 ft,,40,20
124,2,8:31.0,Offensive rebound by T. Herro,,40,20
125,2,8:29.0,D. Robinson misses 3-pt jump shot from 25 ft,,40,20
126,2,8:27.0,Offensive rebound by Team,,40,20
127,2,8:25.0,D. Robinson makes 2-pt layup from 2 ft (assist by G. Dragić),,42,20
128,2,8:09.0,,L. Markkanen makes 2-pt dunk from 1 ft (assist by T. Young),42,22
129,2,7:53.0,Turnover by T. Herro (bad pass; steal by S. Harrison),,42,22
130,2,7:47.0,,K. Dunn makes 2-pt layup from 1 ft (assist by T. Young),42,24
131,2,7:39.0,Miami full timeout,,42,24
132,2,7:39.0,B. Adebayo enters the game for C. Silva,,42,24
133,2,7:39.0,,D. Gafford enters the game for K. Dunn,42,24
134,2,7:39.0,,T. Satoranský enters the game for T. Young,42,24
135,2,7:26.0,B. Adebayo makes 2-pt hook shot from 3 ft (assist by G. Dragić),,44,24
136,2,7:12.0,,Turnover by T. Satoranský (bad pass; steal by T. Herro),44,24
137,2,7:09.0,T. Herro misses 3-pt jump shot from 26 ft,,44,24
138,2,7:06.0,Offensive rebound by B. Adebayo,,44,24
139,2,7:00.0,D. Robinson misses 3-pt jump shot from 23 ft,,44,24
140,2,6:55.0,Offensive rebound by B. Adebayo,,44,24
141,2,6:55.0,B. Adebayo makes 2-pt layup from 1 ft,,46,24
142,2,6:44.0,,Z. LaVine misses 3-pt jump shot from 26 ft,46,24
143,2,6:41.0,Defensive rebound by B. Adebayo,,46,24
144,2,6:31.0,Turnover by B. Adebayo (bad pass; steal by T. Satoranský),,46,24
145,2,6:21.0,,Turnover by Z. LaVine (bad pass; steal by B. Adebayo),46,24
146,2,6:19.0,Personal foul by S. Harrison (drawn by K. Olynyk),,46,24
147,2,6:19.0,J. Butler enters the game for G. Dragić,,46,24
148,2,6:19.0,K. Nunn enters the game for D. Robinson,,46,24
149,2,6:02.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,49,24
150,2,5:47.0,,S. Harrison makes 2-pt jump shot from 9 ft (assist by T. Satoranský),49,26
151,2,5:27.0,T. Herro makes 2-pt jump shot from 18 ft (assist by J. Butler),,51,26
152,2,5:12.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by L. Markkanen),51,28
153,2,4:56.0,Personal foul by D. Gafford (drawn by K. Olynyk),,51,28
154,2,4:56.0,,R. Arcidiacono enters the game for D. Gafford,51,28
155,2,4:56.0,,C. White enters the game for S. Harrison,51,28
156,2,4:40.0,J. Butler misses 2-pt jump shot from 23 ft,,51,28
157,2,4:38.0,,Defensive rebound by L. Markkanen,51,28
158,2,4:32.0,,Turnover by Z. LaVine (lost ball; steal by J. Butler),51,28
159,2,4:28.0,J. Butler makes 2-pt dunk from 1 ft,,53,28
160,2,4:18.0,,C. White makes 2-pt layup from 2 ft (assist by T. Satoranský),53,30
161,2,4:09.0,T. Herro misses 3-pt jump shot from 26 ft,,53,30
162,2,4:07.0,,Defensive rebound by L. Markkanen,53,30
163,2,4:03.0,,Shooting foul by K. Nunn (drawn by C. White),53,30
164,2,4:03.0,,C. White makes free throw 1 of 2,53,31
165,2,4:03.0,,C. White makes free throw 2 of 2,53,32
166,2,3:43.0,T. Herro misses 2-pt layup from 2 ft,,53,32
167,2,3:39.0,Offensive rebound by B. Adebayo,,53,32
168,2,3:39.0,B. Adebayo makes 2-pt dunk from 1 ft,,55,32
169,2,3:27.0,,C. White misses 2-pt layup from 3 ft (block by K. Olynyk),55,32
170,2,3:25.0,Defensive rebound by J. Butler,,55,32
171,2,3:20.0,Shooting foul by L. Markkanen (drawn by B. Adebayo),,55,32
172,2,3:20.0,B. Adebayo makes free throw 1 of 2,,56,32
173,2,3:20.0,,T. Young enters the game for Z. LaVine,56,32
174,2,3:20.0,B. Adebayo makes free throw 2 of 2,,57,32
175,2,3:06.0,,Personal foul by T. Herro (drawn by T. Satoranský),57,32
176,2,2:59.0,,Shooting foul by K. Nunn (drawn by L. Markkanen),57,32
177,2,2:59.0,,Chicago full timeout,57,32
178,2,2:59.0,G. Dragić enters the game for K. Nunn,,57,32
179,2,2:59.0,,L. Markkanen misses free throw 1 of 2,57,32
180,2,2:59.0,,Offensive rebound by Team,57,32
181,2,2:59.0,,L. Markkanen makes free throw 2 of 2,57,33
182,2,2:45.0,J. Butler makes 2-pt dunk at rim (assist by G. Dragić),,59,33
183,2,2:28.0,,L. Markkanen misses 2-pt jump shot from 10 ft (block by B. Adebayo),59,33
184,2,2:25.0,Defensive rebound by B. Adebayo,,59,33
185,2,2:25.0,D. Robinson enters the game for K. Olynyk,,59,33
186,2,2:07.0,Turnover by B. Adebayo (bad pass; steal by T. Satoranský),,59,33
187,2,1:51.0,,L. Markkanen makes 2-pt dunk from 1 ft,59,35
188,2,1:25.0,G. Dragić misses 3-pt jump shot from 25 ft,,59,35
189,2,1:25.0,Offensive rebound by Team,,59,35
190,2,1:25.0,,Loose ball foul by T. Satoranský (drawn by J. Butler),59,35
191,2,1:25.0,J. Butler makes free throw 1 of 2,,60,35
192,2,1:25.0,J. Butler makes free throw 2 of 2,,61,35
193,2,1:19.0,,Personal foul by T. Herro (drawn by T. Satoranský),61,35
194,2,1:19.0,,T. Satoranský makes free throw 1 of 2,61,36
195,2,1:19.0,,T. Satoranský makes free throw 2 of 2,61,37
196,2,1:11.0,J. Butler makes 2-pt dunk from 1 ft (assist by G. Dragić),,63,37
197,2,0:53.0,,T. Young makes 2-pt layup from 2 ft (assist by T. Satoranský),63,39
198,2,0:42.0,B. Adebayo makes 2-pt dunk at rim (assist by T. Herro),,65,39
199,2,0:32.0,,L. Markkanen misses 3-pt jump shot from 26 ft,65,39
200,2,0:29.0,,Offensive rebound by T. Young,65,39
201,2,0:27.0,,T. Young makes 2-pt hook shot from 4 ft,65,41
202,2,0:05.0,G. Dragić makes 2-pt layup from 4 ft,,67,41
203,2,0:00.0,,R. Arcidiacono makes 2-pt layup from 2 ft (assist by T. Satoranský),67,43
204,2,0:00.0,,Instant Replay (Request: Ruling Stands),67,43
205,3,11:33.0,B. Adebayo misses 2-pt jump shot from 10 ft,,67,43
206,3,11:31.0,,Defensive rebound by L. Markkanen,67,43
207,3,11:27.0,,L. Markkanen misses 2-pt hook shot from 6 ft,67,43
208,3,11:24.0,Defensive rebound by M. Leonard,,67,43
209,3,11:18.0,J. Butler makes 2-pt layup from 2 ft (assist by K. Nunn),,69,43
210,3,11:18.0,Shooting foul by T. Satoranský (drawn by J. Butler),,69,43
211,3,11:18.0,J. Butler misses free throw 1 of 1,,69,43
212,3,11:16.0,,Defensive rebound by L. Markkanen,69,43
213,3,11:00.0,,Turnover by W. Carter (lost ball; steal by D. Robinson),69,43
214,3,10:45.0,Turnover by M. Leonard (bad pass; steal by Z. LaVine),,69,43
215,3,10:41.0,,Z. LaVine makes 2-pt layup at rim,69,45
216,3,10:27.0,Turnover by B. Adebayo (traveling),,69,45
217,3,10:19.0,,Turnover by T. Satoranský (bad pass; steal by J. Butler),69,45
218,3,10:16.0,K. Nunn makes 2-pt dunk from 1 ft (assist by J. Butler),,71,45
219,3,10:07.0,Violation by Team (kicked ball),,71,45
220,3,9:56.0,,T. Satoranský makes 2-pt jump shot from 13 ft,71,47
221,3,9:42.0,Personal foul by W. Carter (drawn by J. Butler),,71,47
222,3,9:35.0,K. Nunn misses 3-pt jump shot from 27 ft,,71,47
223,3,9:32.0,,Defensive rebound by Z. LaVine,71,47
224,3,9:25.0,,Shooting foul by J. Butler (drawn by L. Markkanen),71,47
225,3,9:25.0,,L. Markkanen makes free throw 1 of 2,71,48
226,3,9:25.0,,L. Markkanen makes free throw 2 of 2,71,49
227,3,9:01.0,M. Leonard misses 2-pt jump shot from 11 ft,,71,49
228,3,8:58.0,,Defensive rebound by T. Satoranský,71,49
229,3,8:52.0,,L. Markkanen misses 3-pt jump shot from 24 ft,71,49
230,3,8:48.0,,Offensive rebound by W. Carter,71,49
231,3,8:42.0,,T. Satoranský misses 3-pt jump shot from 26 ft,71,49
232,3,8:38.0,Defensive rebound by B. Adebayo,,71,49
233,3,8:26.0,Turnover by K. Nunn (step out of bounds),,71,49
234,3,8:13.0,,Z. LaVine makes 2-pt jump shot from 12 ft,71,51
235,3,7:53.0,K. Nunn misses 3-pt jump shot from 25 ft,,71,51
236,3,7:48.0,,Defensive rebound by W. Carter,71,51
237,3,7:34.0,,L. Markkanen misses 2-pt layup from 2 ft,71,51
238,3,7:32.0,Defensive rebound by B. Adebayo,,71,51
239,3,7:15.0,B. Adebayo misses 2-pt hook shot from 6 ft,,71,51
240,3,7:11.0,Offensive rebound by B. Adebayo,,71,51
241,3,7:08.0,M. Leonard makes 2-pt dunk from 1 ft (assist by B. Adebayo),,73,51
242,3,7:01.0,,Personal foul by K. Nunn (drawn by Z. LaVine),73,51
243,3,6:55.0,,Z. LaVine makes 2-pt jump shot from 22 ft,73,53
244,3,6:44.0,Personal foul by T. Satoranský (drawn by D. Robinson),,73,53
245,3,6:44.0,,Chicago full timeout,73,53
246,3,6:30.0,J. Butler misses 2-pt jump shot from 18 ft,,73,53
247,3,6:26.0,,Defensive rebound by L. Markkanen,73,53
248,3,6:15.0,,Z. LaVine misses 3-pt jump shot from 25 ft,73,53
249,3,6:11.0,Defensive rebound by J. Butler,,73,53
250,3,6:00.0,M. Leonard makes 2-pt layup from 1 ft (assist by J. Butler),,75,53
251,3,5:47.0,,Turnover by L. Markkanen (bad pass; steal by J. Butler),75,53
252,3,5:30.0,Turnover by B. Adebayo (lost ball; steal by Z. LaVine),,75,53
253,3,5:24.0,,S. Harrison makes 2-pt layup from 1 ft,75,55
254,3,5:08.0,M. Leonard misses 3-pt jump shot from 26 ft,,75,55
255,3,5:04.0,,Defensive rebound by Z. LaVine,75,55
256,3,4:54.0,,S. Harrison misses 3-pt jump shot from 24 ft,75,55
257,3,4:52.0,,Offensive rebound by W. Carter,75,55
258,3,4:47.0,,T. Satoranský makes 2-pt layup from 1 ft (assist by W. Carter),75,57
259,3,4:47.0,Miami full timeout,,75,57
260,3,4:47.0,G. Dragić enters the game for D. Robinson,,75,57
261,3,4:47.0,,K. Dunn enters the game for S. Harrison,75,57
262,3,4:47.0,,C. White enters the game for L. Markkanen,75,57
263,3,4:47.0,,T. Young enters the game for T. Satoranský,75,57
264,3,4:38.0,Turnover by J. Butler (lost ball; steal by K. Dunn),,75,57
265,3,4:34.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by K. Dunn),75,59
266,3,4:12.0,K. Nunn misses 2-pt jump shot from 6 ft,,75,59
267,3,4:09.0,,Defensive rebound by W. Carter,75,59
268,3,4:06.0,,Turnover by C. White (step out of bounds),75,59
269,3,3:44.0,B. Adebayo makes 2-pt dunk at rim (assist by J. Butler),,77,59
270,3,3:21.0,,C. White makes 3-pt jump shot from 24 ft (assist by K. Dunn),77,62
271,3,2:59.0,K. Nunn misses 3-pt jump shot from 27 ft,,77,62
272,3,2:53.0,,Defensive rebound by T. Young,77,62
273,3,2:50.0,,Turnover by C. White (lost ball; steal by G. Dragić),77,62
274,3,2:45.0,G. Dragić makes 2-pt layup from 1 ft (assist by K. Nunn),,79,62
275,3,2:28.0,,C. White makes 3-pt jump shot from 25 ft (assist by Z. LaVine),79,65
276,3,2:12.0,K. Nunn makes 2-pt layup from 2 ft (assist by M. Leonard),,81,65
277,3,2:01.0,,K. Dunn misses 2-pt jump shot from 1 ft,81,65
278,3,2:00.0,Defensive rebound by M. Leonard,,81,65
279,3,2:00.0,Shooting foul by Z. LaVine (drawn by J. Butler),,81,65
280,3,2:00.0,J. Butler makes free throw 1 of 2,,82,65
281,3,2:00.0,T. Herro enters the game for B. Adebayo,,82,65
282,3,2:00.0,K. Olynyk enters the game for M. Leonard,,82,65
283,3,2:00.0,C. Silva enters the game for K. Nunn,,82,65
284,3,2:00.0,,R. Arcidiacono enters the game for W. Carter,82,65
285,3,2:00.0,,D. Gafford enters the game for Z. LaVine,82,65
286,3,2:00.0,J. Butler makes free throw 2 of 2,,83,65
287,3,1:44.0,,D. Gafford makes 2-pt dunk from 1 ft,83,67
288,3,1:29.0,Turnover by J. Butler (dbl dribble),,83,67
289,3,1:13.0,,K. Dunn misses 2-pt hook shot from 2 ft (block by C. Silva),83,67
290,3,1:10.0,Defensive rebound by T. Herro,,83,67
291,3,1:03.0,T. Herro misses 3-pt jump shot from 26 ft,,83,67
292,3,1:00.0,,Defensive rebound by K. Dunn,83,67
293,3,0:54.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,83,67
294,3,0:51.0,Defensive rebound by C. Silva,,83,67
295,3,0:38.0,G. Dragić misses 2-pt jump shot from 4 ft,,83,67
296,3,0:35.0,,Defensive rebound by T. Young,83,67
297,3,0:27.0,,C. White misses 2-pt jump shot from 22 ft,83,67
298,3,0:26.0,Defensive rebound by Team,,83,67
299,3,0:26.0,,Loose ball foul by D. Gafford (drawn by K. Olynyk),83,67
300,3,0:26.0,K. Olynyk makes free throw 1 of 2,,84,67
301,3,0:26.0,B. Adebayo enters the game for J. Butler,,84,67
302,3,0:26.0,D. Robinson enters the game for T. Herro,,84,67
303,3,0:26.0,,Z. LaVine enters the game for D. Gafford,84,67
304,3,0:26.0,K. Olynyk makes free throw 2 of 2,,85,67
305,3,0:04.0,,Z. LaVine misses 3-pt jump shot from 25 ft,85,67
306,3,0:04.0,,Offensive rebound by T. Young,85,67
307,3,0:00.0,,T. Young misses 2-pt layup from 1 ft,85,67
308,3,0:00.0,,Offensive rebound by T. Young,85,67
309,4,11:50.0,,T. Young misses 2-pt jump shot from 17 ft,85,67
310,4,11:46.0,,Offensive rebound by W. Carter,85,67
311,4,11:37.0,,C. White misses 2-pt jump shot from 5 ft,85,67
312,4,11:35.0,Defensive rebound by C. Silva,,85,67
313,4,11:22.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by T. Herro),,88,67
314,4,11:13.0,,Personal foul by T. Herro (drawn by C. White),88,67
315,4,10:57.0,,T. Young misses 3-pt jump shot from 26 ft,88,67
316,4,10:54.0,Defensive rebound by G. Dragić,,88,67
317,4,10:50.0,T. Herro misses 3-pt jump shot from 25 ft,,88,67
318,4,10:47.0,,Defensive rebound by K. Dunn,88,67
319,4,10:43.0,,T. Young makes 2-pt layup from 1 ft (assist by K. Dunn),88,69
320,4,10:24.0,T. Herro makes 3-pt jump shot from 24 ft (assist by G. Dragić),,91,69
321,4,10:10.0,,T. Young misses 2-pt jump shot from 6 ft,91,69
322,4,10:08.0,Defensive rebound by D. Robinson,,91,69
323,4,10:05.0,K. Olynyk misses 3-pt jump shot from 25 ft,,91,69
324,4,10:01.0,,Defensive rebound by R. Arcidiacono,91,69
325,4,9:49.0,,Personal foul by C. Silva (drawn by W. Carter),91,69
326,4,9:42.0,,C. White misses 2-pt layup from 3 ft,91,69
327,4,9:39.0,Defensive rebound by G. Dragić,,91,69
328,4,9:30.0,T. Herro misses 3-pt jump shot from 25 ft,,91,69
329,4,9:28.0,Offensive rebound by K. Olynyk,,91,69
330,4,9:27.0,Turnover by K. Olynyk (bad pass),,91,69
331,4,9:19.0,,K. Dunn makes 3-pt jump shot from 26 ft (assist by C. White),91,72
332,4,9:01.0,G. Dragić misses 3-pt jump shot from 25 ft,,91,72
333,4,8:58.0,,Defensive rebound by T. Young,91,72
334,4,8:57.0,,R. Arcidiacono makes 2-pt layup from 1 ft (assist by T. Young),91,74
335,4,8:57.0,Miami full timeout,,91,74
336,4,8:57.0,J. Butler enters the game for D. Robinson,,91,74
337,4,8:57.0,,Z. LaVine enters the game for C. White,91,74
338,4,8:39.0,K. Olynyk misses 3-pt jump shot from 26 ft,,91,74
339,4,8:35.0,Offensive rebound by J. Butler,,91,74
340,4,8:23.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by T. Herro),,94,74
341,4,8:03.0,,R. Arcidiacono misses 3-pt jump shot from 27 ft,94,74
342,4,8:01.0,Defensive rebound by J. Butler,,94,74
343,4,8:01.0,Offensive foul by C. Silva (drawn by W. Carter),,94,74
344,4,8:01.0,Turnover by C. Silva (offensive foul),,94,74
345,4,8:01.0,Instant Replay (Request: Ruling Stands),,94,74
346,4,8:01.0,B. Adebayo enters the game for C. Silva,,94,74
347,4,7:55.0,,T. Young misses 3-pt jump shot from 26 ft,94,74
348,4,7:48.0,Defensive rebound by B. Adebayo,,94,74
349,4,7:35.0,Turnover by G. Dragić (bad pass; steal by T. Young),,94,74
350,4,7:25.0,,Personal foul by J. Butler (drawn by T. Young),94,74
351,4,7:10.0,,Z. LaVine misses 2-pt jump shot from 6 ft,94,74
352,4,7:08.0,,Offensive rebound by T. Young,94,74
353,4,7:06.0,,T. Young makes 2-pt layup at rim,94,76
354,4,6:57.0,Personal foul by K. Dunn (drawn by T. Herro),,94,76
355,4,6:47.0,J. Butler makes 2-pt layup from 1 ft (assist by G. Dragić),,96,76
356,4,6:38.0,,Z. LaVine misses 2-pt layup from 2 ft,96,76
357,4,6:33.0,,Offensive rebound by W. Carter,96,76
358,4,6:30.0,,W. Carter makes 2-pt dunk from 1 ft,96,78
359,4,6:09.0,J. Butler makes 2-pt jump shot from 21 ft (assist by B. Adebayo),,98,78
360,4,5:51.0,,K. Dunn makes 3-pt jump shot from 26 ft (assist by Z. LaVine),98,81
361,4,5:44.0,Personal foul by K. Dunn (drawn by J. Butler),,98,81
362,4,5:30.0,K. Olynyk makes 2-pt layup at rim (assist by T. Herro),,100,81
363,4,5:11.0,,T. Young misses 2-pt hook shot from 7 ft,100,81
364,4,5:08.0,Defensive rebound by B. Adebayo,,100,81
365,4,4:55.0,Shooting foul by T. Young (drawn by J. Butler),,100,81
366,4,4:55.0,J. Butler makes free throw 1 of 2,,101,81
367,4,4:55.0,,D. Gafford enters the game for W. Carter,101,81
368,4,4:55.0,J. Butler makes free throw 2 of 2,,102,81
369,4,4:55.0,,Chicago full timeout,102,81
370,4,4:55.0,,S. Harrison enters the game for K. Dunn,102,81
371,4,4:55.0,,M. Strus enters the game for Z. LaVine,102,81
372,4,4:55.0,,D. Valentine enters the game for T. Young,102,81
373,4,4:36.0,,Turnover by D. Valentine (bad pass; steal by B. Adebayo),102,81
374,4,4:35.0,Flagrant foul type 1 by R. Arcidiacono (drawn by T. Herro),,102,81
375,4,4:35.0,Instant Replay (Request: Ruling Stands),,102,81
376,4,4:35.0,T. Herro makes flagrant free throw 1 of 2,,103,81
377,4,4:35.0,D. Robinson enters the game for G. Dragić,,103,81
378,4,4:35.0,T. Herro misses flagrant free throw 2 of 2,,103,81
379,4,4:35.0,Offensive rebound by Team,,103,81
