,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
32,1,8:15.0,Turnover by A. Drummond (offensive foul),,10,13
33,1,8:08.0,,B. Beal misses 3-pt jump shot from 26 ft,10,13
34,1,8:04.0,,Offensive rebound by I. Smith,10,13
35,1,8:02.0,,R. Hachimura makes 3-pt jump shot from 27 ft (assist by I. Smith),10,16
36,1,7:51.0,Shooting foul by B. Beal (drawn by C. Sexton),,10,16
37,1,7:51.0,C. Sexton makes free throw 1 of 2,,11,16
38,1,7:51.0,C. Sexton makes free throw 2 of 2,,12,16
39,1,7:43.0,,Washington full timeout,12,16
40,1,7:25.0,,I. Smith makes 2-pt layup from 5 ft,12,18
41,1,7:08.0,C. Sexton misses 2-pt jump shot from 19 ft,,12,18
42,1,7:05.0,,Defensive rebound by I. Smith,12,18
43,1,7:01.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by I. Smith),12,21
44,1,6:50.0,D. Garland makes 2-pt jump shot from 21 ft,,14,21
45,1,6:28.0,,R. Hachimura misses 2-pt layup from 5 ft,14,21
46,1,6:26.0,,Offensive rebound by I. Mahinmi,14,21
47,1,6:25.0,,R. Hachimura misses 2-pt jump shot from 12 ft,14,21
48,1,6:19.0,Defensive rebound by A. Drummond,,14,21
49,1,6:15.0,C. Sexton misses 3-pt jump shot from 26 ft,,14,21
50,1,6:13.0,,Defensive rebound by I. Mahinmi,14,21
51,1,6:13.0,,Turnover by I. Mahinmi (out of bounds lost ball),14,21
52,1,6:13.0,K. Porter enters the game for C. Sexton,,14,21
53,1,6:03.0,C. Osman makes 3-pt jump shot from 26 ft,,17,21
54,1,5:51.0,,B. Beal misses 2-pt jump shot from 18 ft,17,21
55,1,5:48.0,,Offensive rebound by I. Mahinmi,17,21
56,1,5:43.0,,I. Smith misses 3-pt jump shot from 25 ft,17,21
57,1,5:39.0,Defensive rebound by Team,,17,21
58,1,5:26.0,K. Love makes 2-pt jump shot from 12 ft,,19,21
59,1,5:08.0,,I. Smith makes 3-pt jump shot from 28 ft (assist by B. Beal),19,24
60,1,5:01.0,Personal foul by R. Hachimura (drawn by C. Osman),,19,24
61,1,5:01.0,,T. Brown enters the game for I. Bonga,19,24
62,1,5:01.0,,T. Bryant enters the game for I. Mahinmi,19,24
63,1,4:51.0,Turnover by A. Drummond (traveling),,19,24
64,1,4:39.0,,B. Beal misses 2-pt jump shot from 18 ft,19,24
65,1,4:32.0,Defensive rebound by C. Osman,,19,24
66,1,4:26.0,A. Drummond makes 2-pt layup from 5 ft (assist by C. Osman),,21,24
67,1,4:11.0,,I. Smith misses 2-pt layup from 8 ft,21,24
68,1,4:09.0,Defensive rebound by A. Drummond,,21,24
69,1,4:06.0,C. Osman makes 2-pt jump shot from 14 ft (assist by A. Drummond),,23,24
70,1,3:51.0,,B. Beal misses 3-pt jump shot from 24 ft,23,24
71,1,3:48.0,Defensive rebound by C. Osman,,23,24
72,1,3:41.0,K. Porter misses 2-pt layup from 3 ft,,23,24
73,1,3:39.0,,Defensive rebound by R. Hachimura,23,24
74,1,3:35.0,,T. Brown makes 2-pt layup from 5 ft (assist by R. Hachimura),23,26
75,1,3:19.0,K. Porter misses 2-pt jump shot from 12 ft,,23,26
76,1,3:17.0,,Defensive rebound by B. Beal,23,26
77,1,3:09.0,,Personal foul by K. Porter (drawn by B. Beal),23,26
78,1,3:09.0,D. Exum enters the game for A. Drummond,,23,26
79,1,3:09.0,L. Nance enters the game for D. Garland,,23,26
80,1,3:09.0,C. Sexton enters the game for K. Love,,23,26
81,1,3:09.0,T. Thompson enters the game for C. Osman,,23,26
82,1,3:09.0,,D. Bertāns enters the game for B. Beal,23,26
83,1,3:09.0,,S. Napier enters the game for R. Hachimura,23,26
84,1,3:09.0,,J. Robinson enters the game for I. Smith,23,26
85,1,2:57.0,,T. Bryant makes 2-pt layup from 3 ft (assist by J. Robinson),23,28
86,1,2:43.0,T. Thompson makes 2-pt hook shot from 6 ft,,25,28
87,1,2:36.0,,T. Brown makes 2-pt layup from 2 ft (assist by S. Napier),25,30
88,1,2:26.0,C. Sexton misses 2-pt layup from 4 ft,,25,30
89,1,2:22.0,,Defensive rebound by J. Robinson,25,30
90,1,2:18.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by J. Robinson),25,33
91,1,2:16.0,Cleveland full timeout,,25,33
92,1,2:04.0,Shooting foul by J. Robinson (drawn by K. Porter),,25,33
93,1,2:04.0,K. Porter misses free throw 1 of 2,,25,33
94,1,2:04.0,Offensive rebound by Team,,25,33
95,1,2:04.0,K. Porter makes free throw 2 of 2,,26,33
96,1,1:51.0,,S. Napier misses 3-pt jump shot from 26 ft,26,33
97,1,1:46.0,Defensive rebound by K. Porter,,26,33
98,1,1:40.0,T. Thompson makes 2-pt dunk from 1 ft (assist by K. Porter),,28,33
99,1,1:25.0,,J. Robinson misses 2-pt layup from 7 ft (block by K. Porter),28,33
100,1,1:20.0,,Offensive rebound by D. Bertāns,28,33
101,1,1:19.0,,D. Bertāns makes 3-pt jump shot from 25 ft,28,36
102,1,1:05.0,L. Nance makes 2-pt jump shot from 19 ft (assist by C. Sexton),,30,36
103,1,0:54.0,,S. Napier misses 2-pt jump shot from 22 ft,30,36
104,1,0:54.0,Defensive rebound by T. Thompson,,30,36
105,1,0:44.0,Turnover by K. Porter (bad pass; steal by S. Napier),,30,36
106,1,0:40.0,,S. Napier makes 2-pt layup from 2 ft,30,38
107,1,0:33.0,C. Sexton makes 2-pt layup from 2 ft,,32,38
108,1,0:27.0,,S. Napier makes 3-pt jump shot from 27 ft,32,41
109,1,0:03.0,C. Sexton misses 2-pt layup from 4 ft,,32,41
110,1,0:00.0,,Defensive rebound by D. Bertāns,32,41
111,1,0:00.0,,D. Bertāns misses 3-pt jump shot from 56 ft,32,41
112,1,0:00.0,,Offensive rebound by Team,32,41
113,2,11:50.0,,T. Brown misses 2-pt jump shot from 19 ft,32,41
114,2,11:46.0,Defensive rebound by C. Sexton,,32,41
115,2,11:39.0,C. Sexton misses 2-pt layup from 6 ft (block by T. Bryant),,32,41
116,2,11:34.0,,Defensive rebound by T. Brown,32,41
117,2,11:33.0,,J. Robinson makes 2-pt layup from 4 ft (assist by T. Brown),32,43
118,2,11:16.0,C. Sexton misses 3-pt jump shot from 25 ft,,32,43
119,2,11:14.0,,Defensive rebound by Team,32,43
120,2,11:02.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by T. Brown),32,46
121,2,10:34.0,L. Nance misses 2-pt jump shot from 15 ft (block by T. Bryant),,32,46
122,2,10:30.0,,Defensive rebound by S. Napier,32,46
123,2,10:24.0,,T. Brown misses 2-pt layup from 4 ft (block by K. Porter),32,46
124,2,10:20.0,,Offensive rebound by T. Brown,32,46
125,2,10:19.0,,T. Brown makes 2-pt layup from 5 ft,32,48
126,2,10:09.0,Turnover by K. Porter (bad pass; steal by T. Brown),,32,48
127,2,10:09.0,D. Garland enters the game for K. Porter,,32,48
128,2,9:53.0,,J. Robinson misses 3-pt jump shot from 25 ft,32,48
129,2,9:48.0,,Offensive rebound by T. Bryant,32,48
130,2,9:45.0,,S. Napier misses 3-pt jump shot from 28 ft,32,48
131,2,9:41.0,Defensive rebound by L. Nance,,32,48
132,2,9:27.0,T. Thompson misses 2-pt hook shot from 9 ft,,32,48
133,2,9:22.0,Offensive rebound by L. Nance,,32,48
134,2,9:22.0,L. Nance makes 2-pt dunk from 1 ft,,34,48
135,2,9:09.0,,T. Bryant makes 2-pt jump shot from 20 ft (assist by D. Bertāns),34,50
136,2,8:56.0,L. Nance misses 3-pt jump shot from 27 ft,,34,50
137,2,8:52.0,,Defensive rebound by J. Robinson,34,50
138,2,8:49.0,,J. Robinson misses 2-pt jump shot from 15 ft,34,50
139,2,8:44.0,Defensive rebound by L. Nance,,34,50
140,2,8:44.0,,M. Wagner enters the game for T. Bryant,34,50
141,2,8:29.0,T. Thompson makes 2-pt layup from 3 ft,,36,50
142,2,8:20.0,,D. Bertāns misses 3-pt jump shot from 29 ft,36,50
143,2,8:16.0,Defensive rebound by T. Thompson,,36,50
144,2,8:12.0,Personal foul by J. Robinson (drawn by C. Sexton),,36,50
145,2,8:12.0,,B. Beal enters the game for T. Brown,36,50
146,2,8:06.0,C. Sexton makes 3-pt jump shot from 26 ft,,39,50
147,2,8:06.0,Shooting foul by J. Robinson (drawn by C. Sexton),,39,50
148,2,8:06.0,,I. Bonga enters the game for J. Robinson,39,50
149,2,8:06.0,C. Sexton makes free throw 1 of 1,,40,50
150,2,7:44.0,,Turnover by I. Bonga (bad pass),40,50
151,2,7:32.0,D. Garland misses 3-pt jump shot from 27 ft,,40,50
152,2,7:28.0,,Defensive rebound by D. Bertāns,40,50
153,2,7:19.0,,B. Beal misses 2-pt jump shot from 13 ft,40,50
154,2,7:15.0,Defensive rebound by T. Thompson,,40,50
155,2,7:10.0,T. Thompson misses 3-pt jump shot from 26 ft,,40,50
156,2,7:06.0,,Defensive rebound by D. Bertāns,40,50
157,2,6:58.0,,Shooting foul by C. Sexton (drawn by D. Bertāns),40,50
158,2,6:58.0,,Washington full timeout,40,50
159,2,6:58.0,A. Drummond enters the game for D. Exum,,40,50
160,2,6:58.0,C. Osman enters the game for T. Thompson,,40,50
161,2,6:58.0,,D. Bertāns makes free throw 1 of 3,40,51
162,2,6:58.0,,D. Bertāns makes free throw 2 of 3,40,52
163,2,6:58.0,,D. Bertāns makes free throw 3 of 3,40,53
164,2,6:44.0,A. Drummond misses 2-pt layup from 3 ft,,40,53
165,2,6:41.0,Offensive rebound by L. Nance,,40,53
166,2,6:40.0,L. Nance makes 2-pt dunk from 2 ft,,42,53
167,2,6:30.0,,Turnover by B. Beal (bad pass; steal by A. Drummond),42,53
168,2,6:24.0,A. Drummond misses 2-pt layup from 9 ft,,42,53
169,2,6:19.0,Offensive rebound by A. Drummond,,42,53
170,2,6:18.0,A. Drummond misses 2-pt layup from 1 ft,,42,53
171,2,6:15.0,,Defensive rebound by D. Bertāns,42,53
172,2,6:13.0,,B. Beal makes 2-pt layup from 4 ft (assist by S. Napier),42,55
173,2,5:48.0,L. Nance makes 2-pt jump shot from 12 ft,,44,55
174,2,5:48.0,Shooting foul by S. Napier (drawn by L. Nance),,44,55
175,2,5:48.0,K. Porter enters the game for C. Sexton,,44,55
176,2,5:48.0,,R. Hachimura enters the game for D. Bertāns,44,55
177,2,5:48.0,,I. Smith enters the game for S. Napier,44,55
178,2,5:48.0,L. Nance makes free throw 1 of 1,,45,55
179,2,5:33.0,,Turnover by B. Beal (step out of bounds),45,55
180,2,5:33.0,K. Love enters the game for L. Nance,,45,55
181,2,5:17.0,A. Drummond makes 2-pt dunk from 1 ft (assist by K. Porter),,47,55
182,2,5:01.0,,B. Beal makes 2-pt layup from 5 ft,47,57
183,2,4:50.0,A. Drummond misses 3-pt jump shot from 26 ft,,47,57
184,2,4:47.0,,Defensive rebound by R. Hachimura,47,57
185,2,4:42.0,,Personal foul by D. Garland (drawn by R. Hachimura),47,57
186,2,4:42.0,,I. Mahinmi enters the game for M. Wagner,47,57
187,2,4:34.0,,B. Beal misses 3-pt jump shot from 26 ft,47,57
188,2,4:31.0,Defensive rebound by C. Osman,,47,57
189,2,4:29.0,Offensive foul by K. Porter (drawn by I. Bonga),,47,57
190,2,4:29.0,Turnover by K. Porter (offensive foul),,47,57
191,2,4:20.0,,Personal foul by K. Porter (drawn by B. Beal),47,57
192,2,4:20.0,D. Exum enters the game for K. Porter,,47,57
193,2,4:11.0,Cleveland full timeout,,47,57
194,2,4:11.0,Instant Replay (Challenge: Ruling Stands),,47,57
195,2,4:11.0,,Turnover by B. Beal (lost ball; steal by A. Drummond),47,57
196,2,4:00.0,K. Love misses 2-pt jump shot from 20 ft,,47,57
197,2,3:56.0,Offensive rebound by A. Drummond,,47,57
198,2,3:48.0,Turnover by K. Love (bad pass; steal by I. Smith),,47,57
199,2,3:39.0,,I. Smith misses 2-pt jump shot from 14 ft,47,57
200,2,3:35.0,Defensive rebound by A. Drummond,,47,57
201,2,3:25.0,Turnover by D. Garland (bad pass; steal by B. Beal),,47,57
202,2,3:20.0,,R. Hachimura makes 2-pt layup from 2 ft (assist by I. Smith),47,59
203,2,3:03.0,K. Love misses 2-pt jump shot from 18 ft,,47,59
204,2,2:59.0,,Defensive rebound by I. Mahinmi,47,59
205,2,2:52.0,,Shooting foul by A. Drummond (drawn by I. Mahinmi),47,59
206,2,2:52.0,,I. Mahinmi misses free throw 1 of 2,47,59
207,2,2:52.0,,Offensive rebound by Team,47,59
208,2,2:52.0,C. Sexton enters the game for D. Exum,,47,59
209,2,2:52.0,,I. Mahinmi makes free throw 2 of 2,47,60
210,2,2:42.0,Offensive foul by A. Drummond (drawn by I. Mahinmi),,47,60
211,2,2:42.0,Turnover by A. Drummond (offensive foul),,47,60
212,2,2:42.0,,Technical foul by A. Drummond,47,60
213,2,2:42.0,,B. Beal misses technical free throw,47,60
214,2,2:42.0,,Offensive rebound by Team,47,60
215,2,2:42.0,T. Thompson enters the game for A. Drummond,,47,60
216,2,2:29.0,,B. Beal makes 2-pt layup from 3 ft (assist by R. Hachimura),47,62
217,2,2:07.0,,Violation by Team (jump ball),47,62
218,2,2:02.0,C. Osman makes 3-pt jump shot from 27 ft (assist by K. Love),,50,62
219,2,1:47.0,,I. Smith misses 3-pt jump shot from 27 ft,50,62
220,2,1:44.0,Defensive rebound by C. Osman,,50,62
221,2,1:41.0,C. Osman makes 2-pt layup from 2 ft,,52,62
222,2,1:35.0,,B. Beal misses 3-pt jump shot from 25 ft,52,62
223,2,1:28.0,Defensive rebound by T. Thompson,,52,62
224,2,1:26.0,Shooting foul by R. Hachimura (drawn by K. Love),,52,62
225,2,1:26.0,K. Love misses free throw 1 of 2,,52,62
226,2,1:26.0,Offensive rebound by Team,,52,62
227,2,1:26.0,,D. Bertāns enters the game for I. Bonga,52,62
228,2,1:26.0,K. Love makes free throw 2 of 2,,53,62
229,2,1:17.0,,Shooting foul by C. Sexton (drawn by I. Mahinmi),53,62
230,2,1:17.0,,I. Mahinmi makes free throw 1 of 2,53,63
231,2,1:17.0,,I. Mahinmi makes free throw 2 of 2,53,64
232,2,1:06.0,C. Osman makes 3-pt jump shot from 24 ft (assist by D. Garland),,56,64
233,2,0:49.0,,B. Beal misses 3-pt jump shot from 27 ft,56,64
234,2,0:48.0,Defensive rebound by Team,,56,64
235,2,0:48.0,Personal foul by I. Mahinmi (drawn by C. Osman),,56,64
236,2,0:48.0,C. Osman makes free throw 1 of 2,,57,64
237,2,0:48.0,C. Osman makes free throw 2 of 2,,58,64
238,2,0:40.0,,B. Beal makes 2-pt layup from 3 ft,58,66
239,2,0:26.0,K. Love makes 3-pt jump shot from 25 ft (assist by C. Sexton),,61,66
240,2,0:10.0,,Offensive foul by I. Mahinmi (drawn by C. Osman),61,66
241,2,0:10.0,,Turnover by I. Mahinmi (offensive foul),61,66
242,2,0:02.0,Turnover by K. Love (bad pass; steal by I. Smith),,61,66
243,3,11:47.0,,B. Beal misses 2-pt layup from 3 ft,61,66
244,3,11:43.0,Defensive rebound by K. Love,,61,66
245,3,11:34.0,Turnover by A. Drummond (bad pass; steal by B. Beal),,61,66
246,3,11:25.0,,I. Mahinmi misses 2-pt layup from 3 ft,61,66
247,3,11:21.0,Defensive rebound by D. Garland,,61,66
248,3,11:19.0,C. Sexton misses 3-pt jump shot from 23 ft,,61,66
249,3,11:08.0,,Defensive rebound by I. Smith,61,66
250,3,11:06.0,,R. Hachimura misses 2-pt layup from 3 ft,61,66
251,3,11:04.0,,Offensive rebound by R. Hachimura,61,66
252,3,11:04.0,,R. Hachimura makes 2-pt layup from 3 ft,61,68
253,3,10:39.0,Turnover by A. Drummond (bad pass; steal by R. Hachimura),,61,68
254,3,10:31.0,,R. Hachimura misses 3-pt jump shot from 25 ft,61,68
255,3,10:27.0,Defensive rebound by A. Drummond,,61,68
256,3,10:16.0,C. Sexton makes 2-pt jump shot from 13 ft,,63,68
257,3,10:16.0,Shooting foul by I. Mahinmi (drawn by C. Sexton),,63,68
258,3,10:16.0,C. Sexton makes free throw 1 of 1,,64,68
259,3,10:05.0,,Personal foul by C. Sexton (drawn by B. Beal),64,68
260,3,9:55.0,,R. Hachimura misses 3-pt jump shot from 26 ft,64,68
261,3,9:50.0,,Offensive rebound by I. Mahinmi,64,68
262,3,9:49.0,,I. Smith misses 2-pt jump shot from 14 ft,64,68
263,3,9:49.0,,Offensive rebound by Team,64,68
264,3,9:47.0,,B. Beal misses 3-pt jump shot from 24 ft,64,68
265,3,9:41.0,Defensive rebound by A. Drummond,,64,68
266,3,9:38.0,Turnover by C. Sexton (lost ball; steal by R. Hachimura),,64,68
267,3,9:35.0,,R. Hachimura misses 2-pt layup from 2 ft (block by A. Drummond),64,68
268,3,9:34.0,,Offensive rebound by Team,64,68
269,3,9:23.0,,I. Bonga misses 3-pt jump shot from 26 ft,64,68
270,3,9:19.0,Defensive rebound by A. Drummond,,64,68
271,3,9:15.0,Turnover by C. Sexton (traveling),,64,68
272,3,8:57.0,,I. Smith misses 2-pt jump shot from 14 ft,64,68
273,3,8:54.0,Defensive rebound by A. Drummond,,64,68
274,3,8:33.0,K. Love misses 3-pt jump shot from 24 ft,,64,68
275,3,8:28.0,Offensive rebound by D. Garland,,64,68
276,3,8:25.0,D. Garland makes 2-pt jump shot from 10 ft,,66,68
277,3,8:08.0,,I. Mahinmi makes 2-pt dunk from 2 ft (assist by R. Hachimura),66,70
278,3,7:52.0,Turnover by A. Drummond (bad pass; steal by I. Mahinmi),,66,70
279,3,7:49.0,,Personal foul by C. Sexton (drawn by B. Beal),66,70
280,3,7:49.0,K. Porter enters the game for C. Sexton,,66,70
281,3,7:37.0,,B. Beal makes 2-pt dunk at rim (assist by I. Bonga),66,72
282,3,7:18.0,A. Drummond makes 2-pt layup from 3 ft,,68,72
283,3,7:18.0,Shooting foul by I. Mahinmi (drawn by A. Drummond),,68,72
284,3,7:18.0,,M. Wagner enters the game for I. Mahinmi,68,72
285,3,7:18.0,A. Drummond misses free throw 1 of 1,,68,72
286,3,7:14.0,,Defensive rebound by I. Bonga,68,72
287,3,7:06.0,,B. Beal misses 2-pt jump shot from 13 ft,68,72
288,3,7:02.0,Defensive rebound by C. Osman,,68,72
289,3,6:57.0,K. Love misses 3-pt jump shot from 28 ft,,68,72
290,3,6:53.0,,Defensive rebound by M. Wagner,68,72
291,3,6:48.0,,B. Beal makes 2-pt dunk from 1 ft (assist by I. Smith),68,74
292,3,6:24.0,D. Garland misses 3-pt jump shot from 25 ft,,68,74
293,3,6:19.0,,Defensive rebound by M. Wagner,68,74
294,3,6:13.0,,M. Wagner misses 3-pt jump shot from 26 ft,68,74
295,3,6:11.0,,Offensive rebound by Team,68,74
296,3,6:11.0,,Washington full timeout,68,74
297,3,6:03.0,,B. Beal misses 2-pt jump shot from 15 ft,68,74
298,3,6:00.0,Defensive rebound by A. Drummond,,68,74
299,3,5:48.0,A. Drummond makes 2-pt layup from 3 ft,,70,74
300,3,5:48.0,Shooting foul by M. Wagner (drawn by A. Drummond),,70,74
301,3,5:48.0,,T. Brown enters the game for I. Bonga,70,74
302,3,5:48.0,A. Drummond misses free throw 1 of 1,,70,74
303,3,5:45.0,,Defensive rebound by R. Hachimura,70,74
304,3,5:40.0,,Personal foul by K. Porter (drawn by B. Beal),70,74
305,3,5:27.0,,M. Wagner misses 2-pt layup from 3 ft (block by A. Drummond),70,74
306,3,5:27.0,,Offensive rebound by Team,70,74
307,3,5:23.0,,M. Wagner misses 2-pt layup from 5 ft,70,74
308,3,5:22.0,Defensive rebound by Team,,70,74
309,3,4:59.0,K. Porter makes 2-pt layup from 6 ft,,72,74
310,3,4:53.0,,R. Hachimura makes 2-pt dunk at rim (assist by I. Smith),72,76
311,3,4:31.0,Offensive foul by K. Porter (drawn by B. Beal),,72,76
312,3,4:31.0,Turnover by K. Porter (offensive foul),,72,76
313,3,4:31.0,,Technical foul by K. Porter,72,76
314,3,4:31.0,,Technical foul by K. Porter,72,76
315,3,4:31.0,K. Porter ejected from game,,72,76
316,3,4:31.0,D. Exum enters the game for K. Porter,,72,76
317,3,4:31.0,,B. Beal misses technical free throw,72,76
318,3,4:31.0,,Offensive rebound by Team,72,76
319,3,4:31.0,,B. Beal makes technical free throw,72,77
320,3,4:22.0,,Personal foul by C. Osman (drawn by B. Beal),72,77
321,3,4:16.0,,Turnover by T. Brown (bad pass; steal by C. Osman),72,77
322,3,4:10.0,Turnover by C. Osman (lost ball; steal by T. Brown),,72,77
323,3,4:01.0,,Shooting foul by K. Love (drawn by R. Hachimura),72,77
324,3,4:01.0,,R. Hachimura makes free throw 1 of 2,72,78
325,3,4:01.0,L. Nance enters the game for K. Love,,72,78
326,3,4:01.0,,S. Napier enters the game for I. Smith,72,78
327,3,4:01.0,,R. Hachimura makes free throw 2 of 2,72,79
328,3,3:41.0,D. Garland misses 2-pt jump shot from 13 ft,,72,79
329,3,3:37.0,,Defensive rebound by B. Beal,72,79
330,3,3:32.0,,B. Beal misses 2-pt jump shot from 20 ft,72,79
331,3,3:29.0,,Offensive rebound by M. Wagner,72,79
332,3,3:28.0,,M. Wagner makes 2-pt layup from 1 ft,72,81
333,3,3:16.0,D. Exum makes 2-pt layup from 1 ft (assist by D. Garland),,74,81
334,3,3:16.0,Shooting foul by M. Wagner (drawn by D. Exum),,74,81
335,3,3:16.0,M. Dellavedova enters the game for A. Drummond,,74,81
336,3,3:16.0,T. Thompson enters the game for D. Garland,,74,81
337,3,3:16.0,,D. Bertāns enters the game for B. Beal,74,81
338,3,3:16.0,,J. Robinson enters the game for R. Hachimura,74,81
339,3,3:16.0,D. Exum makes free throw 1 of 1,,75,81
340,3,3:05.0,,M. Wagner misses 2-pt layup from 5 ft,75,81
341,3,3:02.0,Defensive rebound by C. Osman,,75,81
342,3,2:54.0,L. Nance misses 2-pt layup from 6 ft,,75,81
343,3,2:52.0,,Defensive rebound by D. Bertāns,75,81
344,3,2:41.0,,T. Brown makes 2-pt dunk from 1 ft,75,83
345,3,2:24.0,L. Nance misses 2-pt jump shot from 17 ft,,75,83
346,3,2:20.0,Offensive rebound by D. Exum,,75,83
347,3,2:19.0,D. Exum makes 2-pt layup from 4 ft,,77,83
348,3,2:10.0,,T. Brown misses 3-pt jump shot from 26 ft,77,83
349,3,2:03.0,Defensive rebound by T. Thompson,,77,83
350,3,1:56.0,D. Exum makes 3-pt jump shot from 26 ft,,80,83
351,3,1:33.0,,T. Brown misses 2-pt layup from 7 ft,80,83
352,3,1:30.0,Defensive rebound by C. Osman,,80,83
353,3,1:26.0,Personal foul by J. Robinson (drawn by L. Nance),,80,83
354,3,1:26.0,Cleveland full timeout,,80,83
355,3,1:26.0,L. Nance misses free throw 1 of 2,,80,83
356,3,1:26.0,Offensive rebound by Team,,80,83
357,3,1:26.0,L. Nance makes free throw 2 of 2,,81,83
358,3,1:06.0,,J. Robinson makes 2-pt jump shot from 13 ft,81,85
359,3,0:55.0,Turnover by L. Nance (bad pass),,81,85
360,3,0:47.0,,J. Robinson misses 2-pt jump shot from 20 ft,81,85
361,3,0:43.0,,Offensive rebound by T. Brown,81,85
362,3,0:42.0,,J. Robinson makes 2-pt layup from 2 ft (assist by M. Wagner),81,87
363,3,0:30.0,L. Nance misses 3-pt jump shot from 27 ft,,81,87
364,3,0:26.0,,Defensive rebound by M. Wagner,81,87
365,3,0:09.0,,Offensive foul by M. Wagner (drawn by L. Nance),81,87
366,3,0:09.0,,Turnover by M. Wagner (offensive foul),81,87
367,4,11:46.0,C. Sexton makes 2-pt layup from 2 ft,,83,87
368,4,11:32.0,,D. Bertāns misses 3-pt jump shot from 29 ft,83,87
369,4,11:31.0,,Offensive rebound by Team,83,87
370,4,11:31.0,Loose ball foul by L. Nance (drawn by M. Wagner),,83,87
371,4,11:26.0,,S. Napier misses 3-pt jump shot from 25 ft,83,87
372,4,11:21.0,Defensive rebound by T. Thompson,,83,87
373,4,11:16.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,83,87
374,4,11:12.0,,Defensive rebound by M. Wagner,83,87
375,4,11:04.0,,M. Wagner makes 2-pt layup from 1 ft (assist by D. Bertāns),83,89
376,4,10:50.0,C. Sexton makes 2-pt jump shot from 10 ft,,85,89
377,4,10:41.0,,J. Robinson makes 3-pt jump shot from 25 ft (assist by S. Napier),85,92
378,4,10:25.0,C. Sexton misses 2-pt jump shot from 16 ft,,85,92
379,4,10:20.0,,Defensive rebound by T. Brown,85,92
380,4,10:12.0,,M. Wagner misses 2-pt layup from 4 ft (block by T. Thompson),85,92
381,4,10:10.0,Defensive rebound by M. Dellavedova,,85,92
382,4,10:10.0,Personal take foul by D. Bertāns (drawn by M. Dellavedova),,85,92
383,4,9:48.0,L. Nance misses 2-pt jump shot from 14 ft (block by D. Bertāns),,85,92
384,4,9:48.0,Offensive rebound by L. Nance,,85,92
385,4,9:46.0,Turnover by Team (shot clock),,85,92
386,4,9:37.0,,T. Brown misses 2-pt layup from 7 ft,85,92
387,4,9:33.0,Defensive rebound by T. Thompson,,85,92
388,4,9:25.0,C. Sexton makes 2-pt jump shot from 11 ft (assist by T. Thompson),,87,92
