,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
35,1,6:01.0,,J. Clarkson enters the game for D. Mitchell,10,24
36,1,6:01.0,,G. Niang enters the game for R. O'Neale,10,24
37,1,5:55.0,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Fox),,13,24
38,1,5:38.0,,R. Gobert misses 2-pt layup from 2 ft,13,24
39,1,5:36.0,Defensive rebound by D. Fox,,13,24
40,1,5:33.0,M. Bagley makes 2-pt layup from 1 ft (assist by D. Fox),,15,24
41,1,5:18.0,,B. Bogdanović makes 2-pt jump shot from 9 ft,15,26
42,1,4:57.0,H. Barnes misses 3-pt jump shot from 25 ft,,15,26
43,1,4:54.0,Offensive rebound by H. Barnes,,15,26
44,1,4:51.0,Turnover by H. Barnes (bad pass; steal by R. Gobert),,15,26
45,1,4:48.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by J. Ingles),15,28
46,1,4:48.0,Sacramento full timeout,,15,28
47,1,4:48.0,B. Bogdanović enters the game for H. Barnes,,15,28
48,1,4:48.0,C. Joseph enters the game for D. Fox,,15,28
49,1,4:37.0,B. Bogdanović makes 2-pt jump shot from 13 ft,,17,28
50,1,4:18.0,,B. Bogdanović makes 2-pt jump shot from 10 ft (assist by J. Clarkson),17,30
51,1,4:10.0,B. Hield makes 2-pt jump shot from 8 ft,,19,30
52,1,3:57.0,,J. Ingles misses 3-pt jump shot from 26 ft,19,30
53,1,3:53.0,Defensive rebound by M. Bagley,,19,30
54,1,3:45.0,M. Bagley misses 2-pt layup from 3 ft (block by R. Gobert),,19,30
55,1,3:42.0,,Defensive rebound by J. Ingles,19,30
56,1,3:38.0,,G. Niang makes 3-pt jump shot from 25 ft (assist by J. Ingles),19,33
57,1,3:20.0,C. Joseph misses 2-pt jump shot from 7 ft,,19,33
58,1,3:17.0,,Defensive rebound by R. Gobert,19,33
59,1,3:04.0,,G. Niang misses 3-pt jump shot from 26 ft,19,33
60,1,3:00.0,Defensive rebound by M. Bagley,,19,33
61,1,2:51.0,M. Bagley makes 2-pt layup from 3 ft (assist by B. Hield),,21,33
62,1,2:39.0,,Utah full timeout,21,33
63,1,2:39.0,H. Barnes enters the game for M. Bagley,,21,33
64,1,2:39.0,D. Dedmon enters the game for N. Bjelica,,21,33
65,1,2:39.0,,T. Bradley enters the game for B. Bogdanović,21,33
66,1,2:39.0,,M. Conley enters the game for R. Gobert,21,33
67,1,2:39.0,,D. Mitchell enters the game for J. Ingles,21,33
68,1,2:39.0,,R. O'Neale enters the game for G. Niang,21,33
69,1,2:34.0,,Personal foul by C. Joseph (drawn by J. Clarkson),21,33
70,1,2:28.0,,J. Clarkson misses 3-pt jump shot from 25 ft,21,33
71,1,2:25.0,,Offensive rebound by T. Bradley,21,33
72,1,2:14.0,,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. O'Neale),21,36
73,1,1:55.0,B. Hield misses 3-pt jump shot from 24 ft,,21,36
74,1,1:55.0,,Defensive rebound by D. Mitchell,21,36
75,1,1:41.0,,J. Clarkson misses 3-pt jump shot from 23 ft,21,36
76,1,1:39.0,Defensive rebound by C. Joseph,,21,36
77,1,1:33.0,Turnover by B. Hield (bad pass),,21,36
78,1,1:12.0,,T. Bradley makes 2-pt dunk from 2 ft (assist by M. Conley),21,38
79,1,0:53.0,Turnover by B. Bogdanović (bad pass),,21,38
80,1,0:35.0,,D. Mitchell misses 3-pt jump shot from 23 ft,21,38
81,1,0:32.0,Defensive rebound by D. Dedmon,,21,38
82,1,0:22.0,D. Dedmon misses 2-pt layup from 3 ft,,21,38
83,1,0:22.0,Offensive rebound by D. Dedmon,,21,38
84,1,0:22.0,Shooting foul by T. Bradley (drawn by D. Dedmon),,21,38
85,1,0:22.0,D. Dedmon misses free throw 1 of 2,,21,38
86,1,0:22.0,Offensive rebound by Team,,21,38
87,1,0:22.0,J. James enters the game for B. Hield,,21,38
88,1,0:22.0,D. Dedmon makes free throw 2 of 2,,22,38
89,1,0:05.0,,Personal foul by C. Joseph (drawn by D. Mitchell),22,38
90,1,0:00.0,,D. Mitchell misses 3-pt jump shot from 24 ft,22,38
91,1,0:00.0,,Offensive rebound by Team,22,38
92,2,11:46.0,H. Barnes misses 2-pt jump shot from 11 ft,,22,38
93,2,11:44.0,,Defensive rebound by R. O'Neale,22,38
94,2,11:26.0,,J. Clarkson makes 2-pt layup from 5 ft,22,40
95,2,11:05.0,D. Dedmon misses 2-pt jump shot from 7 ft,,22,40
96,2,11:03.0,,Defensive rebound by M. Conley,22,40
97,2,10:53.0,,M. Conley misses 3-pt jump shot from 25 ft,22,40
98,2,10:49.0,Defensive rebound by C. Joseph,,22,40
99,2,10:39.0,D. Fox misses 2-pt jump shot from 11 ft,,22,40
100,2,10:35.0,,Defensive rebound by R. O'Neale,22,40
101,2,10:24.0,,Shooting foul by B. Bogdanović (drawn by D. Mitchell),22,40
102,2,10:24.0,,D. Mitchell makes free throw 1 of 2,22,41
103,2,10:24.0,,J. Ingles enters the game for M. Conley,22,41
104,2,10:24.0,,G. Niang enters the game for R. O'Neale,22,41
105,2,10:24.0,,D. Mitchell makes free throw 2 of 2,22,42
106,2,10:10.0,D. Dedmon misses 2-pt hook shot from 6 ft,,22,42
107,2,10:08.0,,Defensive rebound by J. Ingles,22,42
108,2,9:56.0,,J. Clarkson makes 2-pt jump shot from 4 ft,22,44
109,2,9:41.0,C. Joseph makes 2-pt layup from 3 ft,,24,44
110,2,9:23.0,,Turnover by J. Ingles (bad pass; steal by D. Fox),24,44
111,2,9:19.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,27,44
112,2,9:00.0,,T. Bradley misses 2-pt layup from 5 ft,27,44
113,2,8:59.0,,Offensive rebound by T. Bradley,27,44
114,2,8:57.0,,G. Niang misses 3-pt jump shot from 26 ft,27,44
115,2,8:57.0,Defensive rebound by D. Fox,,27,44
116,2,8:48.0,D. Fox makes 2-pt layup from 2 ft,,29,44
117,2,8:25.0,,Personal foul by D. Fox (drawn by D. Mitchell),29,44
118,2,8:25.0,N. Bjelica enters the game for H. Barnes,,29,44
119,2,8:25.0,,M. Conley enters the game for T. Bradley,29,44
120,2,8:25.0,,R. Gobert enters the game for D. Mitchell,29,44
121,2,8:17.0,,Personal foul by D. Fox (drawn by J. Clarkson),29,44
122,2,8:02.0,,G. Niang makes 2-pt jump shot from 5 ft (assist by J. Ingles),29,46
123,2,7:52.0,D. Fox makes 2-pt jump shot from 9 ft,,31,46
124,2,7:52.0,Shooting foul by M. Conley (drawn by D. Fox),,31,46
125,2,7:52.0,,B. Bogdanović enters the game for G. Niang,31,46
126,2,7:52.0,D. Fox misses free throw 1 of 1,,31,46
127,2,7:51.0,,Defensive rebound by R. Gobert,31,46
128,2,7:37.0,,J. Ingles misses 3-pt jump shot from 25 ft,31,46
129,2,7:32.0,Defensive rebound by D. Fox,,31,46
130,2,7:25.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,31,46
131,2,7:22.0,,Defensive rebound by J. Clarkson,31,46
132,2,7:13.0,,J. Clarkson makes 2-pt layup from 2 ft,31,48
133,2,7:01.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by N. Bjelica),,33,48
134,2,6:45.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,33,48
135,2,6:41.0,Defensive rebound by B. Bogdanović,,33,48
136,2,6:30.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,33,48
137,2,6:27.0,,Defensive rebound by J. Clarkson,33,48
138,2,6:22.0,,Shooting foul by D. Dedmon (drawn by R. Gobert),33,48
139,2,6:22.0,,Utah full timeout,33,48
140,2,6:22.0,M. Bagley enters the game for B. Bogdanović,,33,48
141,2,6:22.0,B. Hield enters the game for D. Dedmon,,33,48
142,2,6:22.0,,R. O'Neale enters the game for J. Ingles,33,48
143,2,6:22.0,,R. Gobert makes free throw 1 of 2,33,49
144,2,6:22.0,,R. Gobert misses free throw 2 of 2,33,49
145,2,6:20.0,Defensive rebound by M. Bagley,,33,49
146,2,6:00.0,C. Joseph misses 3-pt jump shot from 26 ft,,33,49
147,2,5:59.0,,Defensive rebound by Team,33,49
148,2,5:59.0,Loose ball foul by M. Bagley (drawn by B. Bogdanović),,33,49
149,2,5:59.0,,B. Bogdanović makes free throw 1 of 2,33,50
150,2,5:59.0,,D. Mitchell enters the game for J. Clarkson,33,50
151,2,5:59.0,,B. Bogdanović makes free throw 2 of 2,33,51
152,2,5:49.0,Shooting foul by R. O'Neale (drawn by D. Fox),,33,51
153,2,5:49.0,D. Fox misses free throw 1 of 2,,33,51
154,2,5:49.0,Offensive rebound by Team,,33,51
155,2,5:49.0,D. Fox makes free throw 2 of 2,,34,51
156,2,5:36.0,,M. Conley misses 3-pt jump shot from 25 ft,34,51
157,2,5:33.0,Defensive rebound by B. Hield,,34,51
158,2,5:29.0,C. Joseph misses 3-pt jump shot from 24 ft,,34,51
159,2,5:26.0,Offensive rebound by M. Bagley,,34,51
160,2,5:21.0,M. Bagley misses 2-pt hook shot from 6 ft,,34,51
161,2,5:19.0,,Defensive rebound by R. Gobert,34,51
162,2,5:10.0,,D. Mitchell misses 2-pt jump shot from 11 ft,34,51
163,2,5:07.0,Defensive rebound by N. Bjelica,,34,51
164,2,5:02.0,C. Joseph makes 3-pt jump shot from 22 ft (assist by D. Fox),,37,51
165,2,4:43.0,,Shooting foul by C. Joseph (drawn by B. Bogdanović),37,51
166,2,4:43.0,,B. Bogdanović makes free throw 1 of 2,37,52
167,2,4:43.0,H. Barnes enters the game for C. Joseph,,37,52
168,2,4:43.0,,J. Ingles enters the game for M. Conley,37,52
169,2,4:43.0,,B. Bogdanović makes free throw 2 of 2,37,53
170,2,4:31.0,D. Fox misses 2-pt jump shot from 9 ft,,37,53
171,2,4:27.0,,Defensive rebound by R. Gobert,37,53
172,2,4:16.0,,Shooting foul by B. Hield (drawn by D. Mitchell),37,53
173,2,4:16.0,,D. Mitchell makes free throw 1 of 3,37,54
174,2,4:16.0,,D. Mitchell makes free throw 2 of 3,37,55
175,2,4:16.0,,D. Mitchell makes free throw 3 of 3,37,56
176,2,4:05.0,M. Bagley makes 2-pt jump shot from 5 ft (assist by D. Fox),,39,56
177,2,3:45.0,,Turnover by D. Mitchell (bad pass; steal by N. Bjelica),39,56
178,2,3:45.0,Personal take foul by D. Mitchell (drawn by M. Bagley),,39,56
179,2,3:45.0,Instant Replay (Request: Ruling Stands),,39,56
180,2,3:35.0,D. Fox makes 2-pt jump shot from 5 ft,,41,56
181,2,3:15.0,,D. Mitchell makes 2-pt layup from 2 ft,41,58
182,2,3:02.0,H. Barnes makes 2-pt layup from 2 ft (assist by D. Fox),,43,58
183,2,2:43.0,,D. Mitchell misses 3-pt jump shot from 25 ft,43,58
184,2,2:40.0,Defensive rebound by B. Hield,,43,58
185,2,2:33.0,B. Hield makes 2-pt jump shot from 15 ft,,45,58
186,2,2:14.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Ingles),45,61
187,2,1:51.0,D. Fox makes 2-pt layup from 2 ft,,47,61
188,2,1:38.0,,Shooting foul by D. Fox (drawn by R. Gobert),47,61
189,2,1:38.0,Sacramento full timeout,,47,61
190,2,1:38.0,B. Bogdanović enters the game for D. Fox,,47,61
191,2,1:38.0,,R. Gobert makes free throw 1 of 2,47,62
192,2,1:38.0,,R. Gobert makes free throw 2 of 2,47,63
193,2,1:27.0,Turnover by B. Bogdanović (bad pass; steal by B. Bogdanović),,47,63
194,2,1:14.0,,Turnover by J. Ingles (bad pass),47,63
195,2,1:01.0,M. Bagley misses 2-pt layup from 2 ft,,47,63
196,2,0:59.0,,Defensive rebound by J. Ingles,47,63
197,2,0:56.0,,D. Mitchell misses 3-pt jump shot from 25 ft,47,63
198,2,0:53.0,,Offensive rebound by R. O'Neale,47,63
199,2,0:42.0,,Turnover by D. Mitchell (traveling),47,63
200,2,0:28.0,H. Barnes makes 2-pt jump shot from 17 ft (assist by B. Bogdanović),,49,63
201,2,0:06.0,,D. Mitchell misses 2-pt jump shot from 7 ft,49,63
202,2,0:05.0,,Offensive rebound by R. Gobert,49,63
203,2,0:05.0,,R. Gobert misses 2-pt dunk from 1 ft,49,63
204,2,0:04.0,,Offensive rebound by R. O'Neale,49,63
205,2,0:01.0,,R. O'Neale misses 2-pt layup from 3 ft,49,63
206,2,0:01.0,Defensive rebound by N. Bjelica,,49,63
207,3,11:39.0,Turnover by D. Fox (bad pass; steal by R. O'Neale),,49,63
208,3,11:33.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by R. O'Neale),49,66
209,3,11:13.0,M. Bagley misses 2-pt layup from 3 ft (block by R. Gobert),,49,66
210,3,11:09.0,,Defensive rebound by R. Gobert,49,66
211,3,10:51.0,,J. Ingles misses 3-pt jump shot from 25 ft,49,66
212,3,10:47.0,Defensive rebound by H. Barnes,,49,66
213,3,10:34.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Fox),,52,66
214,3,10:15.0,,R. O'Neale makes 2-pt layup from 3 ft (assist by D. Mitchell),52,68
215,3,10:04.0,M. Bagley makes 3-pt jump shot from 25 ft (assist by D. Fox),,55,68
216,3,9:44.0,,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),55,70
217,3,9:25.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by B. Hield),,58,70
218,3,9:04.0,,D. Mitchell misses 3-pt jump shot from 30 ft,58,70
219,3,9:02.0,,Offensive rebound by D. Mitchell,58,70
220,3,9:00.0,,D. Mitchell misses 2-pt layup from 5 ft (block by M. Bagley),58,70
221,3,8:57.0,Defensive rebound by D. Fox,,58,70
222,3,8:54.0,D. Fox misses 2-pt layup from 2 ft (block by R. O'Neale),,58,70
223,3,8:51.0,,Defensive rebound by J. Ingles,58,70
224,3,8:51.0,,Personal take foul by B. Hield (drawn by R. O'Neale),58,70
225,3,8:44.0,,Turnover by B. Bogdanović (bad pass),58,70
226,3,8:33.0,H. Barnes misses 2-pt jump shot from 12 ft,,58,70
227,3,8:29.0,,Defensive rebound by R. Gobert,58,70
228,3,8:14.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Ingles),58,73
229,3,8:03.0,N. Bjelica misses 2-pt jump shot from 8 ft (block by R. Gobert),,58,73
230,3,8:00.0,,Defensive rebound by J. Ingles,58,73
231,3,7:50.0,,R. O'Neale misses 3-pt jump shot from 26 ft,58,73
232,3,7:47.0,Defensive rebound by H. Barnes,,58,73
233,3,7:38.0,B. Hield misses 3-pt jump shot from 25 ft,,58,73
234,3,7:34.0,,Defensive rebound by R. Gobert,58,73
235,3,7:25.0,,Shooting foul by M. Bagley (drawn by R. Gobert),58,73
236,3,7:25.0,,R. Gobert makes free throw 1 of 2,58,74
237,3,7:25.0,B. Bogdanović enters the game for N. Bjelica,,58,74
238,3,7:25.0,,R. Gobert makes free throw 2 of 2,58,75
239,3,7:05.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,58,75
240,3,7:01.0,,Defensive rebound by D. Mitchell,58,75
241,3,6:45.0,,D. Mitchell misses 2-pt jump shot from 13 ft,58,75
242,3,6:43.0,,Offensive rebound by D. Mitchell,58,75
243,3,6:41.0,,D. Mitchell makes 2-pt jump shot from 6 ft,58,77
244,3,6:33.0,D. Fox makes 2-pt layup from 5 ft,,60,77
245,3,6:17.0,,Personal foul by D. Fox (drawn by B. Bogdanović),60,77
246,3,6:17.0,,Utah full timeout,60,77
247,3,6:17.0,C. Joseph enters the game for D. Fox,,60,77
248,3,6:17.0,,J. Clarkson enters the game for D. Mitchell,60,77
249,3,6:17.0,,G. Niang enters the game for R. O'Neale,60,77
250,3,6:14.0,,Offensive foul by R. Gobert (drawn by H. Barnes),60,77
251,3,6:14.0,,Turnover by R. Gobert (offensive foul),60,77
252,3,6:04.0,B. Bogdanović misses 2-pt jump shot from 14 ft,,60,77
253,3,6:01.0,,Defensive rebound by B. Bogdanović,60,77
254,3,5:53.0,,G. Niang makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),60,80
255,3,5:43.0,M. Bagley misses 3-pt jump shot from 25 ft,,60,80
256,3,5:39.0,,Defensive rebound by R. Gobert,60,80
257,3,5:27.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),60,82
258,3,5:14.0,Shooting foul by R. Gobert (drawn by B. Hield),,60,82
259,3,5:14.0,B. Hield makes free throw 1 of 2,,61,82
260,3,5:14.0,B. Hield makes free throw 2 of 2,,62,82
261,3,5:02.0,,B. Bogdanović misses 2-pt layup from 6 ft,62,82
262,3,5:01.0,,Offensive rebound by R. Gobert,62,82
263,3,5:01.0,,R. Gobert makes 2-pt layup from 1 ft,62,84
264,3,5:01.0,,Shooting foul by M. Bagley (drawn by R. Gobert),62,84
265,3,5:01.0,,R. Gobert makes free throw 1 of 1,62,85
266,3,4:52.0,Personal foul by B. Bogdanović (drawn by B. Bogdanović),,62,85
267,3,4:45.0,B. Hield misses 3-pt jump shot from 26 ft,,62,85
268,3,4:41.0,,Defensive rebound by B. Bogdanović,62,85
269,3,4:27.0,,J. Ingles makes 2-pt layup from 4 ft,62,87
270,3,4:07.0,Shooting foul by R. Gobert (drawn by C. Joseph),,62,87
271,3,4:07.0,Technical foul by R. Gobert,,62,87
272,3,4:07.0,C. Joseph misses technical free throw,,62,87
273,3,4:07.0,Offensive rebound by Team,,62,87
274,3,4:07.0,D. Dedmon enters the game for M. Bagley,,62,87
275,3,4:07.0,J. James enters the game for B. Hield,,62,87
276,3,4:07.0,,M. Conley enters the game for J. Ingles,62,87
277,3,4:07.0,C. Joseph misses free throw 1 of 2,,62,87
278,3,4:07.0,Offensive rebound by Team,,62,87
279,3,4:07.0,C. Joseph makes free throw 2 of 2,,63,87
280,3,3:55.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,63,87
281,3,3:53.0,Defensive rebound by D. Dedmon,,63,87
282,3,3:46.0,H. Barnes makes 2-pt jump shot from 14 ft (assist by B. Bogdanović),,65,87
283,3,3:31.0,,Shooting foul by D. Dedmon (drawn by R. Gobert),65,87
284,3,3:31.0,,R. Gobert makes free throw 1 of 2,65,88
285,3,3:31.0,,R. Gobert makes free throw 2 of 2,65,89
286,3,3:15.0,J. James misses 2-pt jump shot from 8 ft,,65,89
287,3,3:09.0,Offensive rebound by D. Dedmon,,65,89
288,3,3:09.0,D. Dedmon makes 2-pt dunk from 1 ft,,67,89
289,3,2:57.0,,J. Clarkson makes 2-pt jump shot from 5 ft,67,91
290,3,2:46.0,J. James misses 2-pt jump shot from 19 ft,,67,91
291,3,2:44.0,Offensive rebound by D. Dedmon,,67,91
292,3,2:43.0,D. Dedmon misses 2-pt layup from 4 ft,,67,91
293,3,2:41.0,,Defensive rebound by J. Clarkson,67,91
294,3,2:35.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,67,91
295,3,2:32.0,Defensive rebound by D. Dedmon,,67,91
296,3,2:25.0,Turnover by J. James (bad pass; steal by R. Gobert),,67,91
297,3,2:20.0,,B. Bogdanović misses 2-pt layup from 3 ft,67,91
298,3,2:18.0,Defensive rebound by B. Bogdanović,,67,91
299,3,2:18.0,Personal take foul by J. Clarkson (drawn by B. Bogdanović),,67,91
300,3,2:18.0,Sacramento full timeout,,67,91
301,3,2:18.0,N. Bjelica enters the game for D. Dedmon,,67,91
302,3,2:18.0,,T. Bradley enters the game for B. Bogdanović,67,91
303,3,2:18.0,,D. Mitchell enters the game for R. Gobert,67,91
304,3,2:18.0,,R. O'Neale enters the game for G. Niang,67,91
305,3,2:11.0,B. Bogdanović makes 2-pt jump shot from 15 ft,,69,91
306,3,1:46.0,,J. Clarkson misses 3-pt jump shot from 23 ft,69,91
307,3,1:42.0,Defensive rebound by B. Bogdanović,,69,91
308,3,1:36.0,N. Bjelica makes 2-pt layup from 2 ft (assist by B. Bogdanović),,71,91
309,3,1:17.0,,Personal foul by N. Bjelica (drawn by J. Clarkson),71,91
310,3,1:17.0,,J. Clarkson makes free throw 1 of 2,71,92
311,3,1:17.0,,J. Clarkson makes free throw 2 of 2,71,93
312,3,1:00.0,Turnover by C. Joseph (lost ball; steal by M. Conley),,71,93
313,3,0:52.0,,Shooting foul by N. Bjelica (drawn by D. Mitchell),71,93
314,3,0:52.0,,D. Mitchell makes free throw 1 of 2,71,94
315,3,0:52.0,,D. Mitchell makes free throw 2 of 2,71,95
316,3,0:39.0,B. Bogdanović makes 3-pt jump shot from 25 ft,,74,95
317,3,0:32.0,,J. Clarkson misses 3-pt jump shot from 25 ft,74,95
318,3,0:25.0,Defensive rebound by B. Bogdanović,,74,95
319,3,0:12.0,N. Bjelica makes 3-pt jump shot from 31 ft (assist by J. James),,77,95
320,3,0:01.0,,J. Clarkson misses 3-pt jump shot from 23 ft,77,95
321,3,0:01.0,,Offensive rebound by Team,77,95
322,4,11:41.0,,G. Niang makes 2-pt layup from 1 ft (assist by J. Ingles),77,97
323,4,11:28.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,77,97
324,4,11:25.0,,Defensive rebound by J. Clarkson,77,97
325,4,11:16.0,,Turnover by J. Clarkson (bad pass),77,97
326,4,11:16.0,,R. O'Neale enters the game for T. Bradley,77,97
327,4,11:05.0,Shooting foul by J. Ingles (drawn by N. Bjelica),,77,97
328,4,11:05.0,N. Bjelica makes free throw 1 of 2,,78,97
329,4,11:05.0,N. Bjelica makes free throw 2 of 2,,79,97
330,4,10:53.0,,R. O'Neale misses 3-pt jump shot from 26 ft,79,97
331,4,10:50.0,Defensive rebound by B. Hield,,79,97
332,4,10:45.0,D. Fox makes 2-pt layup from 3 ft,,81,97
333,4,10:29.0,,D. Mitchell makes 2-pt jump shot from 9 ft,81,99
334,4,10:18.0,D. Fox makes 2-pt layup from 2 ft,,83,99
335,4,9:58.0,,Personal foul by D. Fox (drawn by J. Clarkson),83,99
336,4,9:58.0,C. Joseph enters the game for D. Fox,,83,99
337,4,9:58.0,Violation by Team (delay of game),,83,99
338,4,9:46.0,,D. Mitchell misses 3-pt jump shot from 28 ft,83,99
339,4,9:44.0,Defensive rebound by J. James,,83,99
340,4,9:30.0,B. Bogdanović makes 2-pt layup from 2 ft,,85,99
341,4,9:29.0,,Utah full timeout,85,99
342,4,9:29.0,,M. Conley enters the game for D. Mitchell,85,99
343,4,9:29.0,,R. Gobert enters the game for G. Niang,85,99
344,4,9:06.0,,M. Conley makes 3-pt jump shot from 32 ft (assist by R. O'Neale),85,102
345,4,8:45.0,Turnover by B. Hield (bad pass; steal by J. Clarkson),,85,102
346,4,8:42.0,,J. Clarkson makes 2-pt dunk from 1 ft,85,104
347,4,8:41.0,Sacramento full timeout,,85,104
348,4,8:41.0,M. Bagley enters the game for B. Bogdanović,,85,104
349,4,8:41.0,H. Barnes enters the game for J. James,,85,104
350,4,8:41.0,D. Fox enters the game for C. Joseph,,85,104
351,4,8:24.0,M. Bagley misses 3-pt jump shot from 22 ft,,85,104
352,4,8:20.0,,Defensive rebound by J. Ingles,85,104
353,4,8:10.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),85,106
354,4,7:56.0,D. Fox makes 2-pt jump shot from 9 ft,,87,106
355,4,7:43.0,,J. Ingles misses 3-pt jump shot from 24 ft,87,106
356,4,7:40.0,Defensive rebound by H. Barnes,,87,106
357,4,7:30.0,H. Barnes misses 3-pt jump shot from 25 ft,,87,106
358,4,7:27.0,,Defensive rebound by J. Ingles,87,106
359,4,7:19.0,,Turnover by J. Ingles (bad pass; steal by M. Bagley),87,106
360,4,7:14.0,Personal take foul by R. O'Neale (drawn by N. Bjelica),,87,106
361,4,7:14.0,,B. Bogdanović enters the game for J. Ingles,87,106
362,4,7:05.0,Turnover by D. Fox (lost ball; steal by M. Conley),,87,106
363,4,7:00.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by M. Conley),87,109
364,4,6:44.0,B. Hield makes 3-pt jump shot from 26 ft,,90,109
365,4,6:28.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by M. Conley),90,111
366,4,6:19.0,Personal foul by R. Gobert (drawn by M. Bagley),,90,111
367,4,6:19.0,,D. Mitchell enters the game for M. Conley,90,111
368,4,6:12.0,Personal foul by B. Bogdanović (drawn by M. Bagley),,90,111
369,4,6:06.0,M. Bagley misses 2-pt jump shot from 15 ft,,90,111
370,4,6:04.0,,Defensive rebound by R. Gobert,90,111
371,4,5:52.0,,J. Clarkson makes 3-pt jump shot from 26 ft,90,114
372,4,5:42.0,D. Fox makes 2-pt layup from 2 ft,,92,114
373,4,5:21.0,,D. Mitchell misses 3-pt jump shot from 31 ft,92,114
374,4,5:19.0,Defensive rebound by M. Bagley,,92,114
375,4,5:12.0,M. Bagley makes 2-pt layup from 3 ft,,94,114
376,4,5:11.0,,Utah full timeout,94,114
377,4,4:46.0,,D. Mitchell misses 3-pt jump shot from 24 ft,94,114
378,4,4:44.0,Defensive rebound by H. Barnes,,94,114
