,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
33,1,7:57.0,,Defensive rebound by R. Hollis-Jefferson,4,8
34,1,7:52.0,,P. Siakam misses 3-pt jump shot from 25 ft,4,8
35,1,7:49.0,Defensive rebound by B. Biyombo,,4,8
36,1,7:36.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Graham),,7,8
37,1,7:26.0,,Shooting foul by D. Graham (drawn by K. Lowry),7,8
38,1,7:26.0,Violation by Team (delay of game),,7,8
39,1,7:26.0,,K. Lowry makes free throw 1 of 2,7,9
40,1,7:26.0,J. McDaniels enters the game for P. Washington,,7,9
41,1,7:26.0,,T. Davis enters the game for N. Powell,7,9
42,1,7:26.0,,K. Lowry makes free throw 2 of 2,7,10
43,1,7:06.0,J. McDaniels misses 3-pt jump shot from 23 ft,,7,10
44,1,7:03.0,,Defensive rebound by O. Anunoby,7,10
45,1,6:58.0,,P. Siakam makes 3-pt jump shot from 26 ft (assist by K. Lowry),7,13
46,1,6:57.0,Charlotte full timeout,,7,13
47,1,6:57.0,C. Martin enters the game for D. Graham,,7,13
48,1,6:35.0,Turnover by B. Biyombo (bad pass; steal by O. Anunoby),,7,13
49,1,6:26.0,,P. Siakam misses 3-pt jump shot from 26 ft,7,13
50,1,6:23.0,Defensive rebound by C. Martin,,7,13
51,1,6:19.0,M. Bridges makes 2-pt dunk from 1 ft (assist by T. Rozier),,9,13
52,1,6:00.0,,T. Davis misses 2-pt layup from 2 ft (block by B. Biyombo),9,13
53,1,5:58.0,Defensive rebound by M. Bridges,,9,13
54,1,5:48.0,B. Biyombo makes 2-pt hook shot from 4 ft (assist by C. Martin),,11,13
55,1,5:39.0,,O. Anunoby makes 3-pt jump shot from 23 ft (assist by T. Davis),11,16
56,1,5:22.0,M. Bridges makes 2-pt jump shot from 6 ft,,13,16
57,1,5:16.0,,K. Lowry misses 3-pt jump shot from 29 ft,13,16
58,1,5:13.0,Defensive rebound by B. Biyombo,,13,16
59,1,5:00.0,J. McDaniels misses 3-pt jump shot from 23 ft,,13,16
60,1,4:56.0,,Defensive rebound by O. Anunoby,13,16
61,1,4:40.0,,T. Davis misses 3-pt jump shot from 26 ft,13,16
62,1,4:37.0,Defensive rebound by J. McDaniels,,13,16
63,1,4:15.0,Turnover by C. Martin (bad pass; steal by O. Anunoby),,13,16
64,1,4:11.0,,P. Siakam makes 2-pt layup at rim (assist by K. Lowry),13,18
65,1,3:45.0,B. Biyombo misses 2-pt hook shot from 7 ft (block by P. Siakam),,13,18
66,1,3:45.0,,Defensive rebound by R. Hollis-Jefferson,13,18
67,1,3:44.0,,Personal take foul by M. Bridges (drawn by R. Hollis-Jefferson),13,18
68,1,3:44.0,W. Hernangómez enters the game for B. Biyombo,,13,18
69,1,3:44.0,P. Washington enters the game for M. Bridges,,13,18
70,1,3:44.0,,C. Boucher enters the game for O. Anunoby,13,18
71,1,3:44.0,,P. McCaw enters the game for R. Hollis-Jefferson,13,18
72,1,3:26.0,,P. Siakam misses 2-pt jump shot from 7 ft,13,18
73,1,3:23.0,Defensive rebound by W. Hernangómez,,13,18
74,1,3:08.0,Turnover by P. Washington (traveling),,13,18
75,1,3:04.0,,T. Davis misses 3-pt jump shot from 24 ft,13,18
76,1,3:01.0,Defensive rebound by C. Martin,,13,18
77,1,2:55.0,W. Hernangómez makes 2-pt dunk from 2 ft (assist by C. Martin),,15,18
78,1,2:46.0,,Turnover by K. Lowry (lost ball; steal by W. Hernangómez),15,18
79,1,2:38.0,T. Rozier misses 2-pt jump shot from 7 ft,,15,18
80,1,2:36.0,Offensive rebound by W. Hernangómez,,15,18
81,1,2:36.0,W. Hernangómez misses 2-pt layup at rim,,15,18
82,1,2:36.0,Offensive rebound by T. Rozier,,15,18
83,1,2:36.0,Shooting foul by K. Lowry (drawn by T. Rozier),,15,18
84,1,2:36.0,,Toronto full timeout,15,18
85,1,2:36.0,,N. Powell enters the game for K. Lowry,15,18
86,1,2:36.0,T. Rozier makes free throw 1 of 2,,16,18
87,1,2:36.0,T. Rozier makes free throw 2 of 2,,17,18
88,1,2:17.0,,N. Powell misses 2-pt jump shot from 18 ft,17,18
89,1,2:13.0,Defensive rebound by W. Hernangómez,,17,18
90,1,2:01.0,P. Washington makes 3-pt jump shot from 23 ft (assist by C. Martin),,20,18
91,1,1:47.0,,T. Davis makes 2-pt hook shot from 4 ft,20,20
92,1,1:37.0,Personal foul by T. Davis (drawn by T. Rozier),,20,20
93,1,1:37.0,D. Graham enters the game for T. Rozier,,20,20
94,1,1:26.0,P. Washington misses 3-pt jump shot from 24 ft,,20,20
95,1,1:25.0,Offensive rebound by J. McDaniels,,20,20
96,1,1:23.0,P. Washington makes 2-pt dunk from 1 ft (assist by J. McDaniels),,22,20
97,1,1:23.0,Shooting foul by P. McCaw (drawn by P. Washington),,22,20
98,1,1:23.0,P. Washington misses free throw 1 of 1,,22,20
99,1,1:21.0,,Defensive rebound by P. Siakam,22,20
100,1,1:15.0,,P. Siakam misses 2-pt hook shot from 5 ft,22,20
101,1,1:15.0,,Offensive rebound by Team,22,20
102,1,1:15.0,Loose ball foul by J. McDaniels (drawn by C. Boucher),,22,20
103,1,1:15.0,C. Martin enters the game for J. McDaniels,,22,20
104,1,1:07.0,,P. Siakam misses 2-pt jump shot from 20 ft,22,20
105,1,1:03.0,Defensive rebound by C. Martin,,22,20
106,1,0:48.0,W. Hernangómez misses 2-pt hook shot from 6 ft,,22,20
107,1,0:46.0,,Defensive rebound by T. Davis,22,20
108,1,0:38.0,,P. McCaw misses 2-pt layup at rim (block by W. Hernangómez),22,20
109,1,0:36.0,Defensive rebound by C. Martin,,22,20
110,1,0:26.0,P. Washington misses 2-pt hook shot from 8 ft,,22,20
111,1,0:22.0,,Defensive rebound by T. Davis,22,20
112,1,0:17.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by C. Boucher),22,23
113,1,0:00.0,D. Graham makes 3-pt jump shot from 26 ft,,25,23
114,1,0:00.0,Instant Replay (Request: Ruling Stands),,25,23
115,2,11:45.0,,N. Powell misses 2-pt layup from 2 ft (block by C. Martin),25,23
116,2,11:41.0,,Offensive rebound by P. McCaw,25,23
117,2,11:40.0,,P. McCaw misses 3-pt jump shot from 23 ft,25,23
118,2,11:38.0,Defensive rebound by C. Martin,,25,23
119,2,11:21.0,D. Graham misses 3-pt jump shot from 28 ft,,25,23
120,2,11:16.0,,Defensive rebound by R. Hollis-Jefferson,25,23
121,2,11:12.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,25,23
122,2,11:12.0,,Offensive rebound by Team,25,23
123,2,11:05.0,,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,25,23
124,2,11:02.0,Defensive rebound by W. Hernangómez,,25,23
125,2,10:47.0,Shooting foul by P. McCaw (drawn by C. Martin),,25,23
126,2,10:47.0,C. Martin makes free throw 1 of 2,,26,23
127,2,10:47.0,C. Martin makes free throw 2 of 2,,27,23
128,2,10:31.0,,N. Powell makes 2-pt layup from 1 ft,27,25
129,2,10:19.0,Personal foul by N. Powell (drawn by W. Hernangómez),,27,25
130,2,10:19.0,J. McDaniels enters the game for C. Martin,,27,25
131,2,10:10.0,Shooting foul by M. Thomas (drawn by W. Hernangómez),,27,25
132,2,10:10.0,W. Hernangómez misses free throw 1 of 2,,27,25
133,2,10:10.0,Offensive rebound by Team,,27,25
134,2,10:10.0,W. Hernangómez makes free throw 2 of 2,,28,25
135,2,9:55.0,,O. Anunoby misses 3-pt jump shot from 23 ft,28,25
136,2,9:53.0,Defensive rebound by Team,,28,25
137,2,9:34.0,J. McDaniels makes 2-pt dunk at rim (assist by C. Martin),,30,25
138,2,9:14.0,,O. Anunoby misses 3-pt jump shot from 28 ft,30,25
139,2,9:11.0,Defensive rebound by D. Graham,,30,25
140,2,9:05.0,W. Hernangómez misses 2-pt dunk from 2 ft,,30,25
141,2,9:03.0,,Defensive rebound by M. Thomas,30,25
142,2,9:03.0,,Personal foul by D. Graham (drawn by M. Thomas),30,25
143,2,9:03.0,,K. Lowry enters the game for N. Powell,30,25
144,2,8:54.0,,M. Thomas misses 3-pt jump shot from 26 ft,30,25
145,2,8:51.0,Defensive rebound by W. Hernangómez,,30,25
146,2,8:51.0,B. Biyombo enters the game for W. Hernangómez,,30,25
147,2,8:51.0,M. Bridges enters the game for P. Washington,,30,25
148,2,8:30.0,Shooting foul by K. Lowry (drawn by J. McDaniels),,30,25
149,2,8:30.0,J. McDaniels makes free throw 1 of 2,,31,25
150,2,8:30.0,J. McDaniels makes free throw 2 of 2,,32,25
151,2,8:21.0,,Personal foul by C. Martin (drawn by R. Hollis-Jefferson),32,25
152,2,8:21.0,T. Rozier enters the game for D. Graham,,32,25
153,2,8:12.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,32,25
154,2,8:07.0,,Offensive rebound by R. Hollis-Jefferson,32,25
155,2,8:07.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,32,27
156,2,7:48.0,M. Bridges makes 3-pt jump shot from 24 ft (assist by B. Biyombo),,35,27
157,2,7:35.0,,P. McCaw misses 3-pt jump shot from 23 ft,35,27
158,2,7:33.0,Defensive rebound by B. Biyombo,,35,27
159,2,7:27.0,T. Rozier makes 2-pt jump shot from 8 ft,,37,27
160,2,7:13.0,,M. Thomas misses 2-pt jump shot from 17 ft,37,27
161,2,7:11.0,Defensive rebound by J. McDaniels,,37,27
162,2,7:07.0,T. Rozier makes 3-pt jump shot from 27 ft,,40,27
163,2,7:06.0,,Toronto full timeout,40,27
164,2,7:06.0,C. Martin enters the game for C. Martin,,40,27
165,2,7:06.0,,T. Davis enters the game for R. Hollis-Jefferson,40,27
166,2,7:06.0,,N. Powell enters the game for P. McCaw,40,27
167,2,7:06.0,,P. Siakam enters the game for M. Thomas,40,27
168,2,6:45.0,,P. Siakam misses 2-pt hook shot from 7 ft,40,27
169,2,6:43.0,Defensive rebound by Team,,40,27
170,2,6:43.0,,Loose ball foul by P. Siakam (drawn by B. Biyombo),40,27
171,2,6:43.0,B. Biyombo makes free throw 1 of 2,,41,27
172,2,6:43.0,B. Biyombo makes free throw 2 of 2,,42,27
173,2,6:23.0,,K. Lowry misses 3-pt jump shot from 23 ft,42,27
174,2,6:21.0,Defensive rebound by T. Rozier,,42,27
175,2,6:19.0,,Violation by Team (kicked ball),42,27
176,2,6:06.0,B. Biyombo makes 2-pt layup from 1 ft (assist by C. Martin),,44,27
177,2,6:06.0,Shooting foul by N. Powell (drawn by B. Biyombo),,44,27
178,2,6:06.0,B. Biyombo misses free throw 1 of 1,,44,27
179,2,6:06.0,,Defensive rebound by Team,44,27
180,2,5:46.0,,Shooting foul by T. Rozier (drawn by P. Siakam),44,27
181,2,5:46.0,,P. Siakam makes free throw 1 of 2,44,28
182,2,5:46.0,,P. Siakam misses free throw 2 of 2,44,28
183,2,5:45.0,Defensive rebound by B. Biyombo,,44,28
184,2,5:33.0,Turnover by M. Bridges (bad pass; steal by O. Anunoby),,44,28
185,2,5:25.0,,Shooting foul by B. Biyombo (drawn by K. Lowry),44,28
186,2,5:25.0,,K. Lowry makes free throw 1 of 2,44,29
187,2,5:25.0,,K. Lowry makes free throw 2 of 2,44,30
188,2,5:09.0,Turnover by J. McDaniels (bad pass),,44,30
189,2,4:52.0,,T. Davis misses 3-pt jump shot from 26 ft,44,30
190,2,4:49.0,Defensive rebound by M. Bridges,,44,30
191,2,4:44.0,Shooting foul by K. Lowry (drawn by M. Bridges),,44,30
192,2,4:44.0,M. Bridges makes free throw 1 of 2,,45,30
193,2,4:44.0,D. Graham enters the game for J. McDaniels,,45,30
194,2,4:44.0,M. Bridges makes free throw 2 of 2,,46,30
195,2,4:36.0,,O. Anunoby makes 3-pt jump shot from 27 ft (assist by K. Lowry),46,33
196,2,4:17.0,T. Rozier misses 2-pt jump shot from 12 ft,,46,33
197,2,4:14.0,,Defensive rebound by P. Siakam,46,33
198,2,4:11.0,,Offensive foul by N. Powell (drawn by D. Graham),46,33
199,2,4:11.0,,Turnover by N. Powell (offensive foul),46,33
200,2,4:11.0,Charlotte full timeout,,46,33
201,2,4:11.0,P. Washington enters the game for C. Martin,,46,33
202,2,4:11.0,,P. McCaw enters the game for T. Davis,46,33
203,2,3:54.0,M. Bridges misses 3-pt jump shot from 27 ft,,46,33
204,2,3:51.0,,Defensive rebound by P. Siakam,46,33
205,2,3:39.0,,N. Powell misses 3-pt jump shot from 23 ft,46,33
206,2,3:37.0,Defensive rebound by M. Bridges,,46,33
207,2,3:24.0,B. Biyombo misses 2-pt jump shot from 4 ft,,46,33
208,2,3:22.0,,Defensive rebound by K. Lowry,46,33
209,2,3:16.0,,K. Lowry makes 2-pt layup from 2 ft,46,35
210,2,2:56.0,Turnover by D. Graham (lost ball; steal by P. McCaw),,46,35
211,2,2:48.0,,P. Siakam misses 3-pt jump shot from 27 ft,46,35
212,2,2:43.0,Defensive rebound by T. Rozier,,46,35
213,2,2:35.0,Shooting foul by O. Anunoby (drawn by P. Washington),,46,35
214,2,2:35.0,P. Washington makes free throw 1 of 2,,47,35
215,2,2:35.0,C. Martin enters the game for B. Biyombo,,47,35
216,2,2:35.0,,R. Hollis-Jefferson enters the game for N. Powell,47,35
217,2,2:35.0,P. Washington misses free throw 2 of 2,,47,35
218,2,2:33.0,,Defensive rebound by O. Anunoby,47,35
219,2,2:23.0,,K. Lowry misses 3-pt jump shot from 28 ft,47,35
220,2,2:19.0,,Offensive rebound by O. Anunoby,47,35
221,2,2:19.0,,O. Anunoby misses 2-pt layup from 1 ft,47,35
222,2,2:18.0,Defensive rebound by P. Washington,,47,35
223,2,2:15.0,D. Graham makes 2-pt hook shot from 2 ft,,49,35
224,2,2:15.0,Shooting foul by R. Hollis-Jefferson (drawn by D. Graham),,49,35
225,2,2:15.0,,M. Thomas enters the game for O. Anunoby,49,35
226,2,2:15.0,D. Graham makes free throw 1 of 1,,50,35
227,2,1:54.0,,M. Thomas makes 2-pt jump shot from 20 ft (assist by P. Siakam),50,37
228,2,1:36.0,T. Rozier misses 3-pt jump shot from 28 ft,,50,37
229,2,1:32.0,Offensive rebound by P. Washington,,50,37
230,2,1:32.0,P. Washington misses 2-pt layup at rim,,50,37
231,2,1:31.0,,Defensive rebound by P. Siakam,50,37
232,2,1:28.0,,P. Siakam makes 2-pt layup from 3 ft,50,39
233,2,1:28.0,,Shooting foul by C. Martin (drawn by P. Siakam),50,39
234,2,1:28.0,,O. Anunoby enters the game for K. Lowry,50,39
235,2,1:28.0,,P. Siakam misses free throw 1 of 1,50,39
236,2,1:26.0,Defensive rebound by P. Washington,,50,39
237,2,1:06.0,T. Rozier misses 2-pt hook shot from 6 ft,,50,39
238,2,1:04.0,,Defensive rebound by O. Anunoby,50,39
239,2,1:00.0,,M. Thomas misses 3-pt jump shot from 26 ft,50,39
240,2,0:57.0,,Offensive rebound by P. Siakam,50,39
241,2,0:54.0,,P. Siakam misses 2-pt jump shot from 9 ft (block by M. Bridges),50,39
242,2,0:52.0,,Offensive rebound by P. Siakam,50,39
243,2,0:49.0,,O. Anunoby misses 3-pt jump shot from 23 ft,50,39
244,2,0:47.0,Defensive rebound by D. Graham,,50,39
245,2,0:33.0,P. Washington makes 2-pt jump shot from 7 ft (assist by D. Graham),,52,39
246,2,0:23.0,,P. McCaw misses 2-pt jump shot from 9 ft,52,39
247,2,0:20.0,,Offensive rebound by O. Anunoby,52,39
248,2,0:20.0,,Personal foul by T. Rozier (drawn by O. Anunoby),52,39
249,2,0:20.0,,Technical foul by T. Rozier,52,39
250,2,0:20.0,,M. Thomas makes technical free throw,52,40
251,2,0:20.0,,O. Anunoby makes free throw 1 of 2,52,41
252,2,0:20.0,,C. Boucher enters the game for M. Thomas,52,41
253,2,0:20.0,,O. Anunoby misses free throw 2 of 2,52,41
254,2,0:18.0,Defensive rebound by P. Washington,,52,41
255,3,11:37.0,,N. Powell misses 3-pt jump shot from 25 ft,52,41
256,3,11:34.0,,Offensive rebound by O. Anunoby,52,41
257,3,11:32.0,,N. Powell misses 3-pt jump shot from 25 ft,52,41
258,3,11:29.0,Defensive rebound by P. Washington,,52,41
259,3,11:18.0,Turnover by T. Rozier (bad pass; steal by O. Anunoby),,52,41
260,3,11:15.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by K. Lowry),52,43
261,3,10:52.0,P. Washington makes 2-pt jump shot from 6 ft (assist by T. Rozier),,54,43
262,3,10:44.0,,P. Siakam misses 2-pt layup from 4 ft,54,43
263,3,10:42.0,Defensive rebound by B. Biyombo,,54,43
264,3,10:31.0,B. Biyombo makes 2-pt layup from 1 ft (assist by D. Graham),,56,43
265,3,10:21.0,,K. Lowry misses 3-pt jump shot from 26 ft,56,43
266,3,10:18.0,,Offensive rebound by Team,56,43
267,3,10:13.0,,P. Siakam makes 2-pt layup from 4 ft (assist by O. Anunoby),56,45
268,3,10:13.0,,Shooting foul by P. Washington (drawn by P. Siakam),56,45
269,3,10:13.0,,P. Siakam makes free throw 1 of 1,56,46
270,3,9:57.0,Personal foul by R. Hollis-Jefferson (drawn by B. Biyombo),,56,46
271,3,9:45.0,P. Washington misses 3-pt jump shot from 23 ft,,56,46
272,3,9:42.0,Offensive rebound by M. Bridges,,56,46
273,3,9:41.0,M. Bridges misses 2-pt layup from 3 ft,,56,46
274,3,9:39.0,Offensive rebound by P. Washington,,56,46
275,3,9:38.0,P. Washington misses 2-pt hook shot from 9 ft,,56,46
276,3,9:35.0,,Defensive rebound by P. Siakam,56,46
277,3,9:21.0,,R. Hollis-Jefferson makes 2-pt hook shot from 3 ft (assist by N. Powell),56,48
278,3,8:59.0,P. Washington misses 3-pt jump shot from 23 ft,,56,48
279,3,8:55.0,,Defensive rebound by R. Hollis-Jefferson,56,48
280,3,8:40.0,,K. Lowry makes 3-pt jump shot from 26 ft,56,51
281,3,8:13.0,D. Graham misses 3-pt jump shot from 28 ft,,56,51
282,3,8:10.0,,Defensive rebound by R. Hollis-Jefferson,56,51
283,3,8:03.0,,R. Hollis-Jefferson misses 2-pt dunk from 1 ft (block by M. Bridges),56,51
284,3,8:00.0,Defensive rebound by B. Biyombo,,56,51
285,3,7:53.0,T. Rozier misses 2-pt jump shot from 7 ft,,56,51
286,3,7:53.0,Offensive rebound by Team,,56,51
287,3,7:53.0,J. McDaniels enters the game for P. Washington,,56,51
288,3,7:51.0,M. Bridges misses 3-pt jump shot from 24 ft,,56,51
289,3,7:47.0,Offensive rebound by J. McDaniels,,56,51
290,3,7:46.0,J. McDaniels makes 2-pt hook shot from 3 ft,,58,51
291,3,7:31.0,,K. Lowry misses 3-pt jump shot from 26 ft,58,51
292,3,7:28.0,Defensive rebound by J. McDaniels,,58,51
293,3,7:13.0,T. Rozier makes 2-pt jump shot from 5 ft (assist by D. Graham),,60,51
294,3,7:09.0,,P. Siakam makes 2-pt layup from 4 ft,60,53
295,3,7:09.0,,Shooting foul by J. McDaniels (drawn by P. Siakam),60,53
296,3,7:09.0,,P. Siakam misses free throw 1 of 1,60,53
297,3,7:07.0,Defensive rebound by J. McDaniels,,60,53
298,3,6:53.0,B. Biyombo misses 2-pt layup from 6 ft,,60,53
299,3,6:52.0,Offensive rebound by B. Biyombo,,60,53
300,3,6:41.0,Turnover by D. Graham (lost ball; steal by O. Anunoby),,60,53
301,3,6:37.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by N. Powell),60,55
302,3,6:37.0,Charlotte full timeout,,60,55
303,3,6:37.0,C. Martin enters the game for D. Graham,,60,55
304,3,6:24.0,Personal foul by K. Lowry (drawn by C. Martin),,60,55
305,3,6:11.0,Turnover by C. Martin (bad pass; steal by P. Siakam),,60,55
306,3,6:01.0,,O. Anunoby misses 2-pt hook shot from 4 ft,60,55
307,3,5:59.0,Defensive rebound by C. Martin,,60,55
308,3,5:54.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by C. Martin),,63,55
309,3,5:42.0,,N. Powell makes 2-pt layup from 1 ft (assist by K. Lowry),63,57
310,3,5:21.0,J. McDaniels makes 3-pt jump shot from 26 ft (assist by T. Rozier),,66,57
311,3,5:02.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by C. Martin),66,57
312,3,4:58.0,Personal foul by R. Hollis-Jefferson (drawn by C. Martin),,66,57
313,3,4:58.0,,T. Davis enters the game for N. Powell,66,57
314,3,4:48.0,Shooting foul by R. Hollis-Jefferson (drawn by B. Biyombo),,66,57
315,3,4:48.0,B. Biyombo makes free throw 1 of 2,,67,57
316,3,4:48.0,,C. Boucher enters the game for R. Hollis-Jefferson,67,57
317,3,4:48.0,B. Biyombo misses free throw 2 of 2,,67,57
318,3,4:45.0,,Defensive rebound by T. Davis,67,57
319,3,4:38.0,,Shooting foul by C. Martin (drawn by P. Siakam),67,57
320,3,4:38.0,,P. Siakam misses free throw 1 of 2,67,57
321,3,4:38.0,,Offensive rebound by Team,67,57
322,3,4:38.0,W. Hernangómez enters the game for B. Biyombo,,67,57
323,3,4:38.0,,P. Siakam makes free throw 2 of 2,67,58
324,3,4:23.0,M. Bridges misses 2-pt hook shot from 8 ft,,67,58
325,3,4:21.0,,Defensive rebound by K. Lowry,67,58
326,3,4:12.0,,Shooting foul by W. Hernangómez (drawn by P. Siakam),67,58
327,3,4:12.0,,P. Siakam makes free throw 1 of 2,67,59
328,3,4:12.0,,P. Siakam makes free throw 2 of 2,67,60
329,3,3:57.0,W. Hernangómez misses 2-pt hook shot from 12 ft,,67,60
330,3,3:54.0,,Defensive rebound by O. Anunoby,67,60
331,3,3:43.0,,T. Davis misses 3-pt jump shot from 27 ft,67,60
332,3,3:38.0,,Offensive rebound by O. Anunoby,67,60
333,3,3:35.0,,P. Siakam misses 3-pt jump shot from 25 ft,67,60
334,3,3:33.0,,Offensive rebound by T. Davis,67,60
335,3,3:25.0,,P. Siakam misses 2-pt layup from 2 ft,67,60
336,3,3:23.0,Defensive rebound by C. Martin,,67,60
337,3,3:06.0,J. McDaniels misses 2-pt hook shot from 7 ft,,67,60
338,3,3:05.0,,Defensive rebound by Team,67,60
339,3,3:05.0,D. Graham enters the game for M. Bridges,,67,60
340,3,3:05.0,P. Washington enters the game for T. Rozier,,67,60
341,3,3:05.0,,P. McCaw enters the game for O. Anunoby,67,60
342,3,2:47.0,,C. Boucher misses 3-pt jump shot from 27 ft,67,60
343,3,2:45.0,Defensive rebound by J. McDaniels,,67,60
344,3,2:45.0,,Toronto full timeout,67,60
345,3,2:45.0,,N. Powell enters the game for K. Lowry,67,60
346,3,2:31.0,P. Washington makes 3-pt jump shot from 27 ft (assist by C. Martin),,70,60
347,3,2:15.0,,P. McCaw misses 2-pt jump shot from 10 ft,70,60
348,3,2:12.0,,Offensive rebound by P. McCaw,70,60
349,3,2:10.0,,P. McCaw misses 2-pt jump shot from 2 ft,70,60
350,3,2:10.0,,Offensive rebound by P. McCaw,70,60
351,3,2:08.0,,Turnover by P. McCaw (lost ball; steal by J. McDaniels),70,60
352,3,2:08.0,Charlotte full timeout,,70,60
353,3,1:45.0,Turnover by Team (shot clock),,70,60
354,3,1:28.0,,N. Powell makes 2-pt jump shot from 14 ft (assist by P. Siakam),70,62
355,3,1:09.0,Def 3 sec tech foul by Team,,70,62
356,3,1:09.0,D. Graham misses technical free throw,,70,62
357,3,1:09.0,Offensive rebound by Team,,70,62
358,3,1:09.0,C. Martin enters the game for J. McDaniels,,70,62
359,3,0:54.0,Turnover by W. Hernangómez (lost ball; steal by P. Siakam),,70,62
360,3,0:48.0,,P. Siakam makes 2-pt layup from 6 ft,70,64
361,3,0:33.0,D. Graham makes 3-pt jump shot from 27 ft (assist by C. Martin),,73,64
362,3,0:17.0,,P. Siakam makes 2-pt layup from 1 ft,73,66
363,4,11:48.0,W. Hernangómez makes 2-pt hook shot from 3 ft,,75,66
364,4,11:34.0,,N. Powell misses 2-pt layup from 2 ft,75,66
365,4,11:29.0,,Offensive rebound by C. Boucher,75,66
366,4,11:29.0,,C. Boucher makes 2-pt dunk at rim,75,68
367,4,11:15.0,C. Martin makes 2-pt dunk from 1 ft,,77,68
368,4,10:52.0,,K. Lowry misses 3-pt jump shot from 25 ft,77,68
369,4,10:49.0,Defensive rebound by W. Hernangómez,,77,68
370,4,10:43.0,D. Graham misses 2-pt layup from 3 ft,,77,68
371,4,10:41.0,,Defensive rebound by K. Lowry,77,68
372,4,10:37.0,,Personal foul by W. Hernangómez (drawn by C. Boucher),77,68
373,4,10:29.0,,Shooting foul by P. Washington (drawn by N. Powell),77,68
374,4,10:29.0,,N. Powell misses free throw 1 of 2,77,68
375,4,10:29.0,,Offensive rebound by Team,77,68
376,4,10:29.0,,N. Powell makes free throw 2 of 2,77,69
377,4,10:15.0,P. Washington misses 3-pt jump shot from 23 ft,,77,69
378,4,10:12.0,Offensive rebound by C. Martin,,77,69
379,4,10:10.0,P. Washington misses 2-pt layup from 3 ft,,77,69
380,4,10:10.0,,Defensive rebound by P. McCaw,77,69
381,4,10:04.0,,Shooting foul by C. Martin (drawn by N. Powell),77,69
382,4,10:04.0,,N. Powell makes free throw 1 of 2,77,70
