,QUARTER,TIME_REMAINING,HOUSTON_ACTION,BOSTON_ACTION,HOUSTON_SCORE,BOSTON_SCORE
96,1,1:14.0,,J. Tatum enters the game for G. Hayward,16,23
97,1,1:01.0,,M. Smart makes 3-pt jump shot from 27 ft,16,26
98,1,0:51.0,Turnover by R. Westbrook (bad pass; steal by M. Smart),,16,26
99,1,0:44.0,,M. Smart misses 3-pt jump shot from 28 ft,16,26
100,1,0:42.0,Defensive rebound by J. Green,,16,26
101,1,0:27.0,A. Rivers makes 2-pt layup from 4 ft,,18,26
102,1,0:27.0,Shooting foul by R. Langford (drawn by A. Rivers),,18,26
103,1,0:27.0,A. Rivers makes free throw 1 of 1,,19,26
104,1,0:05.0,,Shooting foul by J. Green (drawn by J. Tatum),19,26
105,1,0:05.0,,J. Tatum makes free throw 1 of 2,19,27
106,1,0:05.0,,J. Tatum makes free throw 2 of 2,19,28
107,1,0:01.0,A. Rivers misses 3-pt jump shot from 23 ft,,19,28
108,1,0:00.0,Offensive rebound by Team,,19,28
109,1,0:00.0,Instant Replay (Request: Ruling Stands),,19,28
110,2,11:46.0,R. Westbrook makes 2-pt layup from 3 ft,,21,28
111,2,11:27.0,,Turnover by B. Wanamaker (bad pass; steal by A. Rivers),21,28
112,2,11:21.0,J. Green misses 3-pt jump shot from 23 ft,,21,28
113,2,11:19.0,,Defensive rebound by J. Tatum,21,28
114,2,11:07.0,,J. Brown makes 2-pt jump shot from 21 ft,21,30
115,2,10:47.0,R. Westbrook makes 2-pt layup from 3 ft,,23,30
116,2,10:47.0,Shooting foul by R. Langford (drawn by R. Westbrook),,23,30
117,2,10:47.0,R. Covington enters the game for E. Gordon,,23,30
118,2,10:47.0,,S. Ojeleye enters the game for R. Langford,23,30
119,2,10:47.0,R. Westbrook misses free throw 1 of 1,,23,30
120,2,10:47.0,,Defensive rebound by S. Ojeleye,23,30
121,2,10:37.0,,J. Tatum makes 3-pt jump shot from 27 ft,23,33
122,2,10:25.0,D. House misses 3-pt jump shot from 25 ft,,23,33
123,2,10:23.0,,Defensive rebound by J. Brown,23,33
124,2,10:12.0,,J. Tatum misses 3-pt jump shot from 26 ft,23,33
125,2,10:10.0,Defensive rebound by R. Covington,,23,33
126,2,10:01.0,R. Westbrook misses 2-pt jump shot from 14 ft,,23,33
127,2,9:59.0,,Defensive rebound by J. Tatum,23,33
128,2,9:51.0,,J. Brown makes 2-pt jump shot from 6 ft,23,35
129,2,9:35.0,J. Green misses 2-pt layup from 4 ft,,23,35
130,2,9:33.0,,Defensive rebound by G. Williams,23,35
131,2,9:26.0,,J. Tatum makes 2-pt layup from 3 ft,23,37
132,2,9:25.0,Houston full timeout,,23,37
133,2,9:25.0,J. Harden enters the game for A. Rivers,,23,37
134,2,9:12.0,Turnover by J. Green (lost ball; steal by J. Brown),,23,37
135,2,9:10.0,,G. Williams makes 2-pt layup from 1 ft (assist by J. Brown),23,39
136,2,8:48.0,J. Harden misses 3-pt jump shot from 29 ft,,23,39
137,2,8:46.0,,Defensive rebound by Team,23,39
138,2,8:29.0,,J. Brown misses 2-pt jump shot from 12 ft,23,39
139,2,8:27.0,Defensive rebound by J. Harden,,23,39
140,2,8:27.0,Personal foul by J. Brown (drawn by J. Harden),,23,39
141,2,8:17.0,R. Westbrook makes 2-pt layup from 3 ft,,25,39
142,2,7:58.0,,J. Brown misses 2-pt jump shot from 17 ft,25,39
143,2,7:55.0,Defensive rebound by D. House,,25,39
144,2,7:48.0,Offensive foul by J. Harden (drawn by S. Ojeleye),,25,39
145,2,7:48.0,Turnover by J. Harden (offensive foul),,25,39
146,2,7:48.0,A. Rivers enters the game for J. Green,,25,39
147,2,7:48.0,P. Tucker enters the game for R. Westbrook,,25,39
148,2,7:48.0,,D. Theis enters the game for G. Williams,25,39
149,2,7:37.0,,J. Tatum misses 3-pt jump shot from 26 ft,25,39
150,2,7:35.0,Defensive rebound by Team,,25,39
151,2,7:23.0,R. Covington misses 3-pt jump shot from 25 ft,,25,39
152,2,7:21.0,,Defensive rebound by D. Theis,25,39
153,2,6:58.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by J. Brown),25,42
154,2,6:46.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),,28,42
155,2,6:32.0,,B. Wanamaker misses 3-pt jump shot from 26 ft,28,42
156,2,6:30.0,Defensive rebound by D. House,,28,42
157,2,6:19.0,J. Harden makes 3-pt jump shot from 27 ft,,31,42
158,2,6:19.0,Shooting foul by S. Ojeleye (drawn by J. Harden),,31,42
159,2,6:19.0,,G. Hayward enters the game for J. Tatum,31,42
160,2,6:19.0,,M. Smart enters the game for B. Wanamaker,31,42
161,2,6:19.0,J. Harden makes free throw 1 of 1,,32,42
162,2,6:06.0,,Turnover by S. Ojeleye (bad pass; steal by D. House),32,42
163,2,5:50.0,Offensive foul by J. Harden (drawn by S. Ojeleye),,32,42
164,2,5:50.0,Turnover by J. Harden (offensive foul),,32,42
165,2,5:38.0,,Offensive foul by J. Brown (drawn by D. House),32,42
166,2,5:38.0,,Turnover by J. Brown (offensive foul),32,42
167,2,5:38.0,,Instant Replay (Request: Ruling Stands),32,42
168,2,5:38.0,R. Westbrook enters the game for A. Rivers,,32,42
169,2,5:20.0,J. Harden misses 3-pt jump shot from 26 ft,,32,42
170,2,5:18.0,,Defensive rebound by G. Hayward,32,42
171,2,5:11.0,,G. Hayward makes 2-pt layup from 7 ft,32,44
172,2,5:03.0,R. Westbrook makes 2-pt layup from 2 ft,,34,44
173,2,4:44.0,,Turnover by D. Theis (bad pass; steal by R. Covington),34,44
174,2,4:39.0,J. Harden misses 2-pt layup from 5 ft (block by J. Brown),,34,44
175,2,4:37.0,Offensive rebound by P. Tucker,,34,44
176,2,4:31.0,J. Harden misses 3-pt jump shot from 23 ft,,34,44
177,2,4:28.0,,Defensive rebound by D. Theis,34,44
178,2,4:16.0,,J. Brown misses 3-pt jump shot from 26 ft,34,44
179,2,4:14.0,Defensive rebound by R. Covington,,34,44
180,2,4:09.0,Personal foul by M. Smart (drawn by R. Westbrook),,34,44
181,2,4:09.0,,J. Tatum enters the game for J. Brown,34,44
182,2,3:53.0,R. Covington makes 2-pt layup from 3 ft (assist by R. Westbrook),,36,44
183,2,3:41.0,,Flagrant foul type 1 by R. Westbrook (drawn by M. Smart),36,44
184,2,3:41.0,,Instant Replay (Request: Ruling Stands),36,44
185,2,3:41.0,,M. Smart makes flagrant free throw 1 of 3,36,45
186,2,3:41.0,,M. Smart makes flagrant free throw 2 of 3,36,46
187,2,3:41.0,,M. Smart makes flagrant free throw 3 of 3,36,47
188,2,3:33.0,,G. Hayward makes 3-pt jump shot from 26 ft,36,50
189,2,3:25.0,Shooting foul by S. Ojeleye (drawn by R. Westbrook),,36,50
190,2,3:25.0,R. Westbrook makes free throw 1 of 2,,37,50
191,2,3:25.0,R. Westbrook misses free throw 2 of 2,,37,50
192,2,3:25.0,,Defensive rebound by S. Ojeleye,37,50
193,2,3:04.0,,J. Tatum misses 3-pt jump shot from 24 ft,37,50
194,2,3:02.0,Defensive rebound by P. Tucker,,37,50
195,2,2:48.0,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Harden),,40,50
196,2,2:37.0,,Boston full timeout,40,50
197,2,2:37.0,,J. Brown enters the game for S. Ojeleye,40,50
198,2,2:33.0,,Turnover by J. Tatum (bad pass; steal by R. Westbrook),40,50
199,2,2:31.0,Turnover by R. Westbrook (bad pass; steal by M. Smart),,40,50
200,2,2:18.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by M. Smart),40,53
201,2,2:01.0,R. Westbrook misses 2-pt jump shot from 10 ft,,40,53
202,2,1:59.0,,Defensive rebound by D. Theis,40,53
203,2,1:52.0,,J. Brown misses 3-pt jump shot from 26 ft,40,53
204,2,1:49.0,Defensive rebound by D. House,,40,53
205,2,1:41.0,J. Harden makes 3-pt jump shot from 27 ft,,43,53
206,2,1:19.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by G. Hayward),43,56
207,2,0:51.0,D. House misses 3-pt jump shot from 32 ft,,43,56
208,2,0:48.0,,Defensive rebound by J. Tatum,43,56
209,2,0:42.0,,J. Brown misses 2-pt jump shot from 22 ft,43,56
210,2,0:40.0,Defensive rebound by D. House,,43,56
211,2,0:30.0,R. Westbrook makes 2-pt jump shot from 11 ft,,45,56
212,2,0:07.0,,Turnover by J. Brown (step out of bounds),45,56
213,2,0:01.0,J. Harden misses 2-pt layup from 4 ft (block by D. Theis),,45,56
214,2,0:00.0,Offensive rebound by Team,,45,56
215,3,11:48.0,R. Westbrook misses 2-pt jump shot from 10 ft,,45,56
216,3,11:46.0,,Defensive rebound by J. Tatum,45,56
217,3,11:30.0,,Shooting foul by D. House (drawn by J. Brown),45,56
218,3,11:30.0,,J. Brown makes free throw 1 of 2,45,57
219,3,11:30.0,,J. Brown misses free throw 2 of 2,45,57
220,3,11:30.0,Defensive rebound by R. Covington,,45,57
221,3,11:16.0,J. Harden makes 2-pt layup from 2 ft,,47,57
222,3,11:04.0,,G. Hayward makes 2-pt jump shot from 14 ft,47,59
223,3,10:53.0,Shooting foul by J. Brown (drawn by R. Westbrook),,47,59
224,3,10:53.0,R. Westbrook makes free throw 1 of 2,,48,59
225,3,10:53.0,R. Westbrook makes free throw 2 of 2,,49,59
226,3,10:33.0,,G. Hayward misses 2-pt layup from 3 ft (block by P. Tucker),49,59
227,3,10:31.0,Defensive rebound by P. Tucker,,49,59
228,3,10:28.0,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Harden),,52,59
229,3,10:14.0,,J. Tatum misses 2-pt layup from 6 ft (block by R. Covington),52,59
230,3,10:12.0,Defensive rebound by D. House,,52,59
231,3,9:46.0,R. Covington misses 3-pt jump shot from 24 ft,,52,59
232,3,9:44.0,,Defensive rebound by J. Tatum,52,59
233,3,9:38.0,,J. Brown makes 2-pt layup from 2 ft (assist by J. Tatum),52,61
234,3,9:15.0,Shooting foul by D. Theis (drawn by R. Westbrook),,52,61
235,3,9:15.0,R. Westbrook misses free throw 1 of 2,,52,61
236,3,9:15.0,Offensive rebound by Team,,52,61
237,3,9:15.0,R. Westbrook makes free throw 2 of 2,,53,61
238,3,9:06.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by D. Theis),53,64
239,3,8:48.0,R. Westbrook makes 2-pt dunk from 1 ft (assist by J. Harden),,55,64
240,3,8:29.0,,Turnover by M. Smart (lost ball; steal by J. Harden),55,64
241,3,8:24.0,R. Covington makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,58,64
242,3,8:23.0,,Boston full timeout,58,64
243,3,8:09.0,,J. Tatum misses 2-pt layup from 8 ft,58,64
244,3,8:08.0,,Offensive rebound by D. Theis,58,64
245,3,8:08.0,,D. Theis misses 2-pt layup at rim,58,64
246,3,8:08.0,,Offensive rebound by Team,58,64
247,3,8:00.0,,J. Tatum misses 3-pt jump shot from 26 ft,58,64
248,3,7:59.0,Defensive rebound by Team,,58,64
249,3,7:47.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,61,64
250,3,7:25.0,,G. Hayward misses 3-pt jump shot from 23 ft,61,64
251,3,7:23.0,Defensive rebound by P. Tucker,,61,64
252,3,7:10.0,D. House misses 3-pt jump shot from 27 ft,,61,64
253,3,7:07.0,,Defensive rebound by Team,61,64
254,3,6:56.0,,J. Brown misses 2-pt jump shot from 13 ft,61,64
255,3,6:53.0,Defensive rebound by J. Harden,,61,64
256,3,6:42.0,R. Covington misses 3-pt jump shot from 27 ft,,61,64
257,3,6:40.0,,Defensive rebound by D. Theis,61,64
258,3,6:33.0,,Turnover by J. Tatum (lost ball; steal by R. Westbrook),61,64
259,3,6:28.0,D. House makes 2-pt dunk from 1 ft (assist by J. Harden),,63,64
260,3,6:25.0,Violation by Team (delay of game),,63,64
261,3,6:11.0,,G. Hayward misses 2-pt jump shot from 11 ft,63,64
262,3,6:09.0,Defensive rebound by R. Covington,,63,64
263,3,5:46.0,J. Harden makes 3-pt jump shot from 25 ft,,66,64
264,3,5:25.0,,Shooting foul by P. Tucker (drawn by J. Tatum),66,64
265,3,5:25.0,,J. Tatum makes free throw 1 of 2,66,65
266,3,5:25.0,E. Gordon enters the game for D. House,,66,65
267,3,5:25.0,,J. Tatum makes free throw 2 of 2,66,66
268,3,5:15.0,J. Harden misses 3-pt jump shot from 26 ft,,66,66
269,3,5:13.0,,Defensive rebound by D. Theis,66,66
270,3,5:06.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by J. Tatum),66,69
271,3,4:51.0,Personal foul by J. Tatum (drawn by J. Harden),,66,69
272,3,4:51.0,B. McLemore enters the game for R. Covington,,66,69
273,3,4:51.0,A. Rivers enters the game for R. Westbrook,,66,69
274,3,4:51.0,,R. Langford enters the game for J. Tatum,66,69
275,3,4:41.0,Turnover by J. Harden (bad pass; steal by G. Hayward),,66,69
276,3,4:37.0,,Turnover by G. Hayward (lost ball; steal by J. Harden),66,69
277,3,4:33.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),,69,69
278,3,4:15.0,,J. Brown makes 2-pt layup from 2 ft (assist by D. Theis),69,71
279,3,4:03.0,E. Gordon makes 2-pt layup from 2 ft,,71,71
280,3,3:53.0,,D. Theis makes 2-pt layup from 3 ft (assist by J. Brown),71,73
281,3,3:37.0,J. Harden misses 3-pt jump shot from 26 ft,,71,73
282,3,3:35.0,,Defensive rebound by M. Smart,71,73
283,3,3:24.0,,M. Smart misses 3-pt jump shot from 27 ft,71,73
284,3,3:23.0,Defensive rebound by E. Gordon,,71,73
285,3,3:11.0,A. Rivers misses 3-pt jump shot from 27 ft,,71,73
286,3,3:07.0,Offensive rebound by P. Tucker,,71,73
287,3,2:55.0,P. Tucker misses 3-pt jump shot from 26 ft,,71,73
288,3,2:52.0,Offensive rebound by P. Tucker,,71,73
289,3,2:43.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by A. Rivers),,74,73
290,3,2:25.0,,G. Hayward misses 3-pt jump shot from 26 ft,74,73
291,3,2:23.0,,Offensive rebound by D. Theis,74,73
292,3,2:23.0,,Shooting foul by B. McLemore (drawn by D. Theis),74,73
293,3,2:23.0,Houston full timeout,,74,73
294,3,2:23.0,J. Green enters the game for J. Harden,,74,73
295,3,2:23.0,R. Westbrook enters the game for P. Tucker,,74,73
296,3,2:23.0,,J. Tatum enters the game for J. Brown,74,73
297,3,2:23.0,,B. Wanamaker enters the game for M. Smart,74,73
298,3,2:23.0,,D. Theis makes free throw 1 of 2,74,74
299,3,2:23.0,,D. Theis makes free throw 2 of 2,74,75
300,3,2:08.0,J. Green makes 3-pt jump shot from 26 ft (assist by E. Gordon),,77,75
301,3,1:38.0,,D. Theis misses 3-pt jump shot from 26 ft,77,75
302,3,1:36.0,Defensive rebound by B. McLemore,,77,75
303,3,1:21.0,R. Westbrook makes 2-pt jump shot from 9 ft,,79,75
304,3,1:09.0,,Personal foul by R. Westbrook (drawn by J. Tatum),79,75
305,3,1:09.0,,G. Williams enters the game for D. Theis,79,75
306,3,0:57.0,,J. Tatum makes 2-pt layup from 2 ft,79,77
307,3,0:47.0,R. Westbrook makes 2-pt layup from 3 ft,,81,77
308,3,0:34.0,,Personal foul by E. Gordon (drawn by J. Tatum),81,77
309,3,0:34.0,,J. Tatum misses free throw 1 of 2,81,77
310,3,0:34.0,,Offensive rebound by Team,81,77
311,3,0:34.0,,J. Tatum makes free throw 2 of 2,81,78
312,3,0:25.0,Turnover by R. Westbrook (lost ball; steal by B. Wanamaker),,81,78
313,3,0:20.0,,J. Tatum misses 2-pt layup from 2 ft,81,78
314,3,0:19.0,,Offensive rebound by R. Langford,81,78
315,3,0:19.0,,R. Langford misses 2-pt layup at rim,81,78
316,3,0:18.0,,Offensive rebound by J. Tatum,81,78
317,3,0:17.0,,J. Tatum misses 2-pt layup from 3 ft (block by J. Green),81,78
318,3,0:16.0,Defensive rebound by Team,,81,78
319,3,0:01.0,J. Green misses 3-pt jump shot from 27 ft,,81,78
320,3,0:00.0,Offensive rebound by Team,,81,78
321,4,11:49.0,,Shooting foul by J. Green (drawn by B. Wanamaker),81,78
322,4,11:49.0,,B. Wanamaker makes free throw 1 of 2,81,79
323,4,11:49.0,,B. Wanamaker makes free throw 2 of 2,81,80
324,4,11:32.0,R. Westbrook makes 2-pt layup from 3 ft,,83,80
325,4,11:12.0,Flagrant foul type 1 by J. Tatum (drawn by E. Gordon),,83,80
326,4,11:12.0,,Turnover by J. Tatum (turnover),83,80
327,4,11:12.0,,Instant Replay (Request: Ruling Stands),83,80
328,4,11:12.0,E. Gordon makes flagrant free throw 1 of 2,,84,80
329,4,11:12.0,E. Gordon makes flagrant free throw 2 of 2,,85,80
330,4,11:04.0,B. McLemore misses 3-pt jump shot from 28 ft,,85,80
331,4,11:02.0,,Defensive rebound by J. Tatum,85,80
332,4,10:50.0,,Personal foul by E. Gordon (drawn by J. Tatum),85,80
333,4,10:45.0,,Turnover by J. Tatum (lost ball; steal by B. McLemore),85,80
334,4,10:37.0,R. Westbrook misses 2-pt jump shot from 18 ft,,85,80
335,4,10:35.0,,Defensive rebound by S. Ojeleye,85,80
336,4,10:25.0,,B. Wanamaker misses 2-pt layup from 5 ft,85,80
337,4,10:23.0,Defensive rebound by B. McLemore,,85,80
338,4,10:15.0,E. Gordon misses 3-pt jump shot from 28 ft,,85,80
339,4,10:13.0,,Defensive rebound by S. Ojeleye,85,80
340,4,10:04.0,,Shooting foul by J. Green (drawn by J. Tatum),85,80
341,4,10:04.0,,J. Tatum makes free throw 1 of 2,85,81
342,4,10:04.0,D. House enters the game for B. McLemore,,85,81
343,4,10:04.0,,J. Brown enters the game for B. Wanamaker,85,81
344,4,10:04.0,,J. Tatum makes free throw 2 of 2,85,82
345,4,9:48.0,Turnover by R. Westbrook (lost ball; steal by J. Tatum),,85,82
346,4,9:45.0,,M. Smart misses 3-pt jump shot from 24 ft,85,82
347,4,9:43.0,,Offensive rebound by J. Brown,85,82
348,4,9:39.0,,J. Brown misses 2-pt layup from 7 ft (block by J. Green),85,82
349,4,9:37.0,Defensive rebound by R. Westbrook,,85,82
350,4,9:28.0,D. House misses 3-pt jump shot from 26 ft,,85,82
351,4,9:26.0,Offensive rebound by A. Rivers,,85,82
352,4,9:19.0,R. Westbrook misses 2-pt layup from 5 ft,,85,82
353,4,9:17.0,,Defensive rebound by S. Ojeleye,85,82
354,4,9:06.0,,J. Brown misses 2-pt jump shot from 11 ft,85,82
355,4,9:04.0,,Offensive rebound by Team,85,82
356,4,9:04.0,R. Covington enters the game for E. Gordon,,85,82
357,4,8:58.0,,M. Smart misses 2-pt layup from 4 ft,85,82
358,4,8:56.0,Defensive rebound by R. Covington,,85,82
359,4,8:50.0,R. Westbrook makes 2-pt jump shot from 11 ft,,87,82
360,4,8:25.0,,J. Tatum makes 3-pt jump shot from 26 ft,87,85
361,4,8:06.0,J. Green misses 3-pt jump shot from 27 ft,,87,85
362,4,8:04.0,,Defensive rebound by J. Tatum,87,85
363,4,7:56.0,,J. Tatum makes 2-pt layup from 3 ft,87,87
364,4,7:56.0,Houston full timeout,,87,87
365,4,7:56.0,J. Harden enters the game for J. Green,,87,87
366,4,7:56.0,P. Tucker enters the game for R. Westbrook,,87,87
367,4,7:35.0,A. Rivers misses 3-pt jump shot from 25 ft,,87,87
368,4,7:33.0,,Defensive rebound by J. Tatum,87,87
369,4,7:26.0,,J. Tatum misses 2-pt layup from 3 ft (block by R. Covington),87,87
370,4,7:24.0,Defensive rebound by R. Covington,,87,87
371,4,7:09.0,J. Harden misses 3-pt jump shot from 28 ft,,87,87
372,4,7:08.0,Offensive rebound by D. House,,87,87
373,4,7:07.0,D. House makes 2-pt dunk from 1 ft,,89,87
374,4,6:45.0,,M. Smart misses 3-pt jump shot from 24 ft,89,87
375,4,6:43.0,,Offensive rebound by G. Williams,89,87
376,4,6:43.0,,J. Tatum misses 3-pt jump shot from 26 ft,89,87
377,4,6:41.0,,Offensive rebound by J. Tatum,89,87
378,4,6:33.0,,J. Tatum misses 2-pt jump shot from 2 ft,89,87
379,4,6:32.0,Defensive rebound by R. Covington,,89,87
380,4,6:27.0,Personal foul by M. Smart (drawn by J. Harden),,89,87
381,4,6:27.0,,G. Hayward enters the game for S. Ojeleye,89,87
382,4,6:27.0,,D. Theis enters the game for G. Williams,89,87
383,4,6:23.0,D. House makes 2-pt dunk from 1 ft (assist by P. Tucker),,91,87
384,4,5:55.0,,M. Smart misses 3-pt jump shot from 27 ft,91,87
385,4,5:53.0,Defensive rebound by J. Harden,,91,87
386,4,5:49.0,Personal foul by M. Smart (drawn by J. Harden),,91,87
387,4,5:44.0,P. Tucker misses 2-pt layup from 8 ft (block by D. Theis),,91,87
388,4,5:42.0,,Defensive rebound by M. Smart,91,87
389,4,5:38.0,,M. Smart makes 3-pt jump shot from 27 ft,91,90
