,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
386,4,8:06.0,,J. Green makes 3-pt jump shot from 23 ft (assist by E. Mudiay),103,83
387,4,7:48.0,R. Rondo makes 2-pt jump shot from 17 ft,,105,83
388,4,7:46.0,,Utah full timeout,105,83
389,4,7:46.0,T. Daniels enters the game for L. James,,105,83
390,4,7:46.0,,J. Ingles enters the game for J. Green,105,83
391,4,7:46.0,,G. Niang enters the game for E. Mudiay,105,83
392,4,7:34.0,,Def 3 sec tech foul by Team,105,83
393,4,7:34.0,,B. Bogdanović makes technical free throw,105,84
394,4,7:23.0,,Turnover by J. Ingles (bad pass; steal by K. Kuzma),105,84
395,4,7:15.0,Shooting foul by G. Niang (drawn by D. Howard),,105,84
396,4,7:15.0,D. Howard misses free throw 1 of 2,,105,84
397,4,7:15.0,Offensive rebound by Team,,105,84
398,4,7:15.0,,T. Bradley enters the game for R. Gobert,105,84
399,4,7:15.0,D. Howard misses free throw 2 of 2,,105,84
400,4,7:13.0,,Defensive rebound by G. Niang,105,84
401,4,6:49.0,,Turnover by Team (shot clock),105,84
402,4,6:30.0,R. Rondo misses 2-pt layup from 7 ft (block by T. Bradley),,105,84
403,4,6:30.0,Offensive rebound by Team,,105,84
404,4,6:25.0,D. Howard makes 3-pt jump shot from 22 ft (assist by R. Rondo),,108,84
405,4,6:11.0,,D. Mitchell makes 2-pt jump shot from 7 ft,108,86
406,4,5:53.0,K. Kuzma makes 3-pt jump shot from 27 ft,,111,86
407,4,5:36.0,,D. Mitchell makes 3-pt jump shot from 26 ft,111,89
408,4,5:18.0,R. Rondo makes 2-pt layup from 8 ft (assist by D. Howard),,113,89
409,4,5:03.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Mitchell),113,92
410,4,4:44.0,Shooting foul by J. Ingles (drawn by D. Howard),,113,92
411,4,4:44.0,D. Howard misses free throw 1 of 2,,113,92
412,4,4:44.0,Offensive rebound by Team,,113,92
413,4,4:44.0,Q. Cook enters the game for A. Caruso,,113,92
414,4,4:44.0,J. Dudley enters the game for K. Kuzma,,113,92
415,4,4:44.0,D. Howard misses free throw 2 of 2,,113,92
416,4,4:42.0,,Defensive rebound by G. Niang,113,92
417,4,4:26.0,,Shooting foul by Q. Cook (drawn by B. Bogdanović),113,92
418,4,4:26.0,,B. Bogdanović makes free throw 1 of 2,113,93
419,4,4:26.0,,D. Exum enters the game for G. Niang,113,93
420,4,4:26.0,,B. Bogdanović makes free throw 2 of 2,113,94
421,4,4:15.0,Q. Cook misses 2-pt jump shot from 21 ft,,113,94
422,4,4:12.0,,Defensive rebound by B. Bogdanović,113,94
423,4,4:08.0,,D. Mitchell misses 3-pt jump shot from 27 ft,113,94
424,4,4:05.0,Defensive rebound by D. Howard,,113,94
425,4,3:52.0,R. Rondo misses 3-pt jump shot from 28 ft,,113,94
426,4,3:51.0,,Defensive rebound by T. Bradley,113,94
427,4,3:51.0,,Utah full timeout,113,94
428,4,3:51.0,K. Kuzma enters the game for D. Howard,,113,94
429,4,3:51.0,,J. Brantley enters the game for B. Bogdanović,113,94
430,4,3:51.0,,E. Mudiay enters the game for J. Ingles,113,94
431,4,3:51.0,,N. Williams-Goss enters the game for D. Mitchell,113,94
432,4,3:42.0,,Turnover by D. Exum (bad pass),113,94
433,4,3:24.0,T. Daniels misses 2-pt layup from 4 ft (block by J. Brantley),,113,94
434,4,3:18.0,,Defensive rebound by T. Bradley,113,94
435,4,3:10.0,,D. Exum makes 2-pt layup from 6 ft (assist by N. Williams-Goss),113,96
436,4,2:58.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by R. Rondo),,116,96
437,4,2:35.0,,T. Bradley misses 2-pt layup from 6 ft (block by K. Kuzma),116,96
438,4,2:31.0,,T. Bradley misses 2-pt layup from 3 ft (block by K. Kuzma),116,96
439,4,2:30.0,Defensive rebound by R. Rondo,,116,96
440,4,2:30.0,,Offensive rebound by T. Bradley,116,96
441,4,2:12.0,Q. Cook makes 2-pt layup from 2 ft,,118,96
442,4,1:59.0,,N. Williams-Goss misses 2-pt jump shot from 21 ft,118,96
443,4,1:58.0,Defensive rebound by T. Daniels,,118,96
444,4,1:40.0,K. Kuzma misses 3-pt jump shot from 27 ft,,118,96
445,4,1:37.0,,Defensive rebound by E. Mudiay,118,96
446,4,1:35.0,,Turnover by J. Brantley (bad pass; steal by J. Dudley),118,96
447,4,1:14.0,T. Daniels misses 3-pt jump shot from 26 ft,,118,96
448,4,1:11.0,,Defensive rebound by J. Brantley,118,96
449,4,1:04.0,,Turnover by T. Bradley (lost ball; steal by K. Kuzma),118,96
450,4,0:58.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by R. Rondo),,121,96
451,4,0:46.0,,E. Mudiay misses 2-pt jump shot from 14 ft,121,96
452,4,0:44.0,Defensive rebound by Q. Cook,,121,96
453,4,0:38.0,Q. Cook misses 2-pt layup from 6 ft (block by N. Williams-Goss),,121,96
454,4,0:35.0,,Defensive rebound by Team,121,96
455,4,0:32.0,,E. Mudiay misses 2-pt layup from 3 ft (block by K. Kuzma),121,96
456,4,0:29.0,Defensive rebound by T. Daniels,,121,96
457,4,0:26.0,Shooting foul by J. Brantley (drawn by K. Kuzma),,121,96
458,4,0:26.0,K. Kuzma misses free throw 1 of 2,,121,96
459,4,0:26.0,Offensive rebound by Team,,121,96
460,4,0:26.0,K. Kuzma misses free throw 2 of 2,,121,96
461,4,0:25.0,,Defensive rebound by D. Exum,121,96
462,4,0:17.0,,Turnover by D. Exum (bad pass; steal by R. Rondo),121,96
