,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
78,1,1:25.0,,T. Herro misses 2-pt jump shot from 17 ft (block by M. Thybulle),24,20
79,1,1:22.0,Defensive rebound by M. Thybulle,,24,20
80,1,1:18.0,Turnover by B. Simmons (lost ball; steal by D. Jones),,24,20
81,1,1:14.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by T. Herro),24,22
82,1,1:01.0,M. Scott misses 3-pt jump shot from 25 ft,,24,22
83,1,0:59.0,,Defensive rebound by G. Dragić,24,22
84,1,0:42.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by B. Adebayo),24,25
85,1,0:30.0,S. Milton makes 2-pt jump shot from 1 ft,,26,25
86,1,0:10.0,,D. Jones makes 2-pt dunk from 1 ft (assist by B. Adebayo),26,27
87,1,0:09.0,Turnover by M. Scott (bad pass),,26,27
88,1,0:02.0,,G. Dragić makes 3-pt jump shot from 25 ft,26,30
89,1,0:00.0,B. Simmons misses 3-pt jump shot from 25 ft,,26,30
90,1,0:00.0,Offensive rebound by Team,,26,30
91,2,11:44.0,F. Korkmaz misses 2-pt jump shot from 9 ft,,26,30
92,2,11:42.0,Offensive rebound by J. Embiid,,26,30
93,2,11:35.0,Shooting foul by B. Adebayo (drawn by J. Embiid),,26,30
94,2,11:35.0,J. Embiid misses free throw 1 of 2,,26,30
95,2,11:35.0,Offensive rebound by Team,,26,30
96,2,11:35.0,J. Embiid makes free throw 2 of 2,,27,30
97,2,11:20.0,,Personal foul by R. Neto (drawn by G. Dragić),27,30
98,2,11:09.0,,G. Dragić misses 2-pt jump shot from 12 ft,27,30
99,2,11:05.0,Defensive rebound by R. Neto,,27,30
100,2,10:46.0,T. Harris misses 3-pt jump shot from 26 ft,,27,30
101,2,10:44.0,,Defensive rebound by G. Dragić,27,30
102,2,10:33.0,,T. Herro misses 3-pt jump shot from 25 ft,27,30
103,2,10:31.0,Defensive rebound by J. Embiid,,27,30
104,2,10:16.0,Shooting foul by B. Adebayo (drawn by J. Embiid),,27,30
105,2,10:16.0,J. Embiid makes free throw 1 of 2,,28,30
106,2,10:16.0,J. Embiid makes free throw 2 of 2,,29,30
107,2,9:56.0,,T. Herro misses 2-pt jump shot from 16 ft,29,30
108,2,9:54.0,Defensive rebound by J. Embiid,,29,30
109,2,9:35.0,R. Neto misses 2-pt layup from 3 ft,,29,30
110,2,9:32.0,Offensive rebound by R. Neto,,29,30
111,2,9:32.0,R. Neto misses 2-pt layup from 1 ft,,29,30
112,2,9:30.0,Offensive rebound by R. Neto,,29,30
113,2,9:21.0,J. Embiid misses 2-pt jump shot from 14 ft,,29,30
114,2,9:19.0,,Defensive rebound by K. Olynyk,29,30
115,2,9:15.0,,T. Herro misses 2-pt jump shot from 3 ft,29,30
116,2,9:13.0,Defensive rebound by T. Harris,,29,30
117,2,9:05.0,F. Korkmaz makes 3-pt jump shot from 22 ft (assist by M. Thybulle),,32,30
118,2,8:52.0,,Def 3 sec tech foul by Team,32,30
119,2,8:52.0,,G. Dragić makes technical free throw,32,31
120,2,8:52.0,J. Ennis enters the game for R. Neto,,32,31
121,2,8:52.0,B. Simmons enters the game for M. Thybulle,,32,31
122,2,8:42.0,,K. Olynyk misses 3-pt jump shot from 25 ft,32,31
123,2,8:39.0,Defensive rebound by F. Korkmaz,,32,31
124,2,8:35.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,32,31
125,2,8:33.0,,Defensive rebound by K. Olynyk,32,31
126,2,8:29.0,,Personal foul by F. Korkmaz (drawn by G. Dragić),32,31
127,2,8:23.0,,T. Herro misses 3-pt jump shot from 23 ft,32,31
128,2,8:21.0,Defensive rebound by J. Embiid,,32,31
129,2,8:08.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,32,31
130,2,8:04.0,Offensive rebound by J. Embiid,,32,31
131,2,8:02.0,Turnover by J. Embiid (bad pass; steal by G. Dragić),,32,31
132,2,7:56.0,,G. Dragić makes 2-pt jump shot from 1 ft,32,33
133,2,7:44.0,B. Simmons makes 2-pt layup from 2 ft (assist by T. Harris),,34,33
134,2,7:44.0,Shooting foul by G. Dragić (drawn by B. Simmons),,34,33
135,2,7:44.0,,J. Butler enters the game for D. Jones,34,33
136,2,7:44.0,B. Simmons makes free throw 1 of 1,,35,33
137,2,7:26.0,,Personal foul by J. Embiid (drawn by B. Adebayo),35,33
138,2,7:17.0,,J. Butler makes 2-pt hook shot from 4 ft (assist by B. Adebayo),35,35
139,2,6:58.0,Turnover by B. Simmons (bad pass),,35,35
140,2,6:58.0,,Miami full timeout,35,35
141,2,6:58.0,A. Horford enters the game for J. Embiid,,35,35
142,2,6:58.0,,D. Jones enters the game for B. Adebayo,35,35
143,2,6:58.0,,M. Leonard enters the game for K. Olynyk,35,35
144,2,6:44.0,,G. Dragić misses 3-pt jump shot from 26 ft,35,35
145,2,6:42.0,Defensive rebound by T. Harris,,35,35
146,2,6:31.0,J. Ennis misses 3-pt jump shot from 26 ft,,35,35
147,2,6:29.0,,Defensive rebound by M. Leonard,35,35
148,2,6:15.0,,J. Butler makes 2-pt jump shot from 19 ft,35,37
149,2,6:06.0,Turnover by B. Simmons (bad pass; steal by J. Butler),,35,37
150,2,6:03.0,,J. Butler makes 2-pt dunk from 1 ft,35,39
151,2,5:50.0,Shooting foul by M. Leonard (drawn by B. Simmons),,35,39
152,2,5:50.0,B. Simmons makes free throw 1 of 2,,36,39
153,2,5:50.0,B. Simmons makes free throw 2 of 2,,37,39
154,2,5:31.0,,J. Butler misses 2-pt hook shot from 3 ft,37,39
155,2,5:29.0,Defensive rebound by T. Harris,,37,39
156,2,5:23.0,A. Horford makes 3-pt jump shot from 26 ft (assist by B. Simmons),,40,39
157,2,5:05.0,,Shooting foul by F. Korkmaz (drawn by J. Butler),40,39
158,2,5:05.0,,J. Butler makes free throw 1 of 2,40,40
159,2,5:05.0,S. Milton enters the game for F. Korkmaz,,40,40
160,2,5:05.0,,B. Adebayo enters the game for T. Herro,40,40
161,2,5:05.0,,D. Robinson enters the game for M. Leonard,40,40
162,2,5:05.0,,J. Butler makes free throw 2 of 2,40,41
163,2,4:53.0,T. Harris misses 3-pt jump shot from 27 ft,,40,41
164,2,4:51.0,Offensive rebound by T. Harris,,40,41
165,2,4:48.0,T. Harris makes 2-pt jump shot from 19 ft,,42,41
166,2,4:27.0,,Shooting foul by B. Simmons (drawn by J. Butler),42,41
167,2,4:27.0,,J. Butler makes free throw 1 of 2,42,42
168,2,4:27.0,,K. Nunn enters the game for G. Dragić,42,42
169,2,4:27.0,,J. Butler makes free throw 2 of 2,42,43
170,2,4:15.0,Turnover by S. Milton (bad pass; steal by B. Adebayo),,42,43
171,2,4:04.0,,K. Nunn makes 2-pt jump shot from 16 ft,42,45
172,2,4:04.0,Philadelphia full timeout,,42,45
173,2,4:04.0,J. Embiid enters the game for J. Ennis,,42,45
174,2,4:04.0,M. Scott enters the game for T. Harris,,42,45
175,2,4:04.0,M. Thybulle enters the game for A. Horford,,42,45
176,2,3:49.0,J. Embiid misses 2-pt layup from 3 ft,,42,45
177,2,3:46.0,Offensive rebound by M. Scott,,42,45
178,2,3:40.0,Turnover by S. Milton (bad pass; steal by K. Nunn),,42,45
179,2,3:35.0,,J. Butler misses 2-pt jump shot from 10 ft,42,45
180,2,3:34.0,,Offensive rebound by K. Nunn,42,45
181,2,3:33.0,,K. Nunn misses 2-pt jump shot from 7 ft,42,45
182,2,3:33.0,,Offensive rebound by B. Adebayo,42,45
183,2,3:32.0,,B. Adebayo misses 2-pt layup at rim,42,45
184,2,3:31.0,,Offensive rebound by B. Adebayo,42,45
185,2,3:31.0,,B. Adebayo misses 2-pt layup at rim,42,45
186,2,3:30.0,Defensive rebound by Team,,42,45
187,2,3:09.0,M. Scott misses 3-pt jump shot from 24 ft,,42,45
188,2,3:08.0,,Defensive rebound by K. Nunn,42,45
189,2,3:06.0,,J. Butler makes 2-pt dunk from 1 ft (assist by K. Nunn),42,47
190,2,2:52.0,M. Scott makes 3-pt jump shot from 26 ft (assist by B. Simmons),,45,47
191,2,2:29.0,,D. Jones makes 3-pt jump shot from 24 ft (assist by D. Robinson),45,50
192,2,2:13.0,M. Scott makes 3-pt jump shot from 23 ft (assist by S. Milton),,48,50
193,2,1:43.0,,J. Butler makes 2-pt jump shot from 8 ft (assist by B. Adebayo),48,52
194,2,1:43.0,,Shooting foul by M. Scott (drawn by J. Butler),48,52
195,2,1:43.0,,M. Leonard enters the game for B. Adebayo,48,52
196,2,1:43.0,,J. Butler makes free throw 1 of 1,48,53
197,2,1:29.0,Shooting foul by K. Nunn (drawn by B. Simmons),,48,53
198,2,1:29.0,B. Simmons makes free throw 1 of 2,,49,53
199,2,1:29.0,B. Simmons makes free throw 2 of 2,,50,53
200,2,1:14.0,,J. Butler misses 2-pt jump shot from 9 ft,50,53
201,2,1:12.0,Defensive rebound by M. Scott,,50,53
202,2,0:55.0,S. Milton misses 2-pt jump shot from 10 ft,,50,53
203,2,0:55.0,Offensive rebound by Team,,50,53
204,2,0:55.0,,Loose ball foul by K. Nunn (drawn by M. Scott),50,53
205,2,0:55.0,M. Scott makes free throw 1 of 2,,51,53
206,2,0:55.0,,G. Dragić enters the game for K. Nunn,51,53
207,2,0:55.0,M. Scott makes free throw 2 of 2,,52,53
208,2,0:43.0,,Personal foul by M. Thybulle (drawn by G. Dragić),52,53
209,2,0:43.0,,G. Dragić makes free throw 1 of 2,52,54
210,2,0:43.0,,G. Dragić misses free throw 2 of 2,52,54
211,2,0:40.0,Defensive rebound by J. Embiid,,52,54
212,2,0:24.0,J. Embiid misses 2-pt jump shot from 4 ft,,52,54
213,2,0:22.0,,Defensive rebound by D. Jones,52,54
214,2,0:11.0,,J. Butler makes 2-pt dunk from 1 ft,52,56
215,2,0:04.0,S. Milton misses 3-pt jump shot from 26 ft,,52,56
216,2,0:02.0,,Defensive rebound by D. Robinson,52,56
217,2,0:00.0,,D. Jones misses 3-pt jump shot from 51 ft,52,56
218,2,0:00.0,,Offensive rebound by Team,52,56
219,3,11:41.0,Turnover by J. Embiid (lost ball; steal by J. Butler),,52,56
220,3,11:36.0,,Shooting foul by J. Embiid (drawn by M. Leonard),52,56
221,3,11:36.0,,M. Leonard misses free throw 1 of 2,52,56
222,3,11:36.0,,Offensive rebound by Team,52,56
223,3,11:36.0,,M. Leonard misses free throw 2 of 2,52,56
224,3,11:32.0,Defensive rebound by A. Horford,,52,56
225,3,11:26.0,A. Horford misses 3-pt jump shot from 25 ft,,52,56
226,3,11:24.0,,Defensive rebound by J. Butler,52,56
227,3,11:11.0,,J. Butler makes 2-pt jump shot from 17 ft,52,58
228,3,10:54.0,T. Harris makes 2-pt jump shot from 4 ft (assist by S. Milton),,54,58
229,3,10:36.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),54,61
230,3,10:36.0,Philadelphia full timeout,,54,61
231,3,10:21.0,T. Harris misses 2-pt jump shot from 12 ft,,54,61
232,3,10:19.0,,Defensive rebound by B. Adebayo,54,61
233,3,10:13.0,,D. Robinson misses 3-pt jump shot from 23 ft,54,61
234,3,10:11.0,Defensive rebound by J. Embiid,,54,61
235,3,10:04.0,T. Harris misses 3-pt jump shot from 24 ft,,54,61
236,3,10:02.0,,Defensive rebound by J. Butler,54,61
237,3,9:57.0,,J. Butler makes 2-pt jump shot from 6 ft (assist by B. Adebayo),54,63
238,3,9:57.0,,Shooting foul by S. Milton (drawn by J. Butler),54,63
239,3,9:57.0,,Technical foul by B. Simmons,54,63
240,3,9:57.0,,D. Robinson makes technical free throw,54,64
241,3,9:57.0,,J. Butler makes free throw 1 of 1,54,65
242,3,9:43.0,J. Embiid makes 2-pt layup from 2 ft (assist by T. Harris),,56,65
243,3,9:43.0,Shooting foul by J. Butler (drawn by J. Embiid),,56,65
244,3,9:43.0,J. Embiid makes free throw 1 of 1,,57,65
245,3,9:29.0,,D. Robinson makes 3-pt jump shot from 25 ft,57,68
246,3,9:10.0,S. Milton misses 3-pt jump shot from 23 ft,,57,68
247,3,9:08.0,,Defensive rebound by J. Butler,57,68
248,3,8:54.0,,J. Butler makes 3-pt jump shot from 25 ft,57,71
249,3,8:41.0,Shooting foul by J. Butler (drawn by B. Simmons),,57,71
250,3,8:41.0,B. Simmons misses free throw 1 of 2,,57,71
251,3,8:41.0,Offensive rebound by Team,,57,71
252,3,8:41.0,B. Simmons makes free throw 2 of 2,,58,71
253,3,8:25.0,,M. Leonard misses 2-pt jump shot from 6 ft,58,71
254,3,8:23.0,Defensive rebound by A. Horford,,58,71
255,3,8:14.0,B. Simmons makes 2-pt dunk from 7 ft (assist by J. Embiid),,60,71
256,3,8:14.0,,Miami full timeout,60,71
257,3,8:14.0,,D. Jones enters the game for M. Leonard,60,71
258,3,7:57.0,,B. Adebayo misses 2-pt jump shot from 5 ft,60,71
259,3,7:56.0,Defensive rebound by Team,,60,71
260,3,7:29.0,A. Horford misses 2-pt jump shot from 21 ft,,60,71
261,3,7:27.0,,Defensive rebound by J. Butler,60,71
262,3,7:18.0,,D. Robinson misses 2-pt jump shot from 18 ft,60,71
263,3,7:15.0,,Offensive rebound by J. Butler,60,71
264,3,7:12.0,,J. Butler makes 3-pt jump shot from 23 ft,60,74
265,3,7:12.0,Philadelphia full timeout,,60,74
266,3,6:48.0,Shooting foul by D. Robinson (drawn by J. Embiid),,60,74
267,3,6:48.0,J. Embiid misses free throw 1 of 2,,60,74
268,3,6:48.0,Offensive rebound by Team,,60,74
269,3,6:48.0,M. Thybulle enters the game for S. Milton,,60,74
270,3,6:48.0,J. Embiid makes free throw 2 of 2,,61,74
271,3,6:35.0,,Shooting foul by M. Thybulle (drawn by D. Robinson),61,74
272,3,6:35.0,,D. Robinson makes free throw 1 of 3,61,75
273,3,6:35.0,,D. Robinson misses free throw 2 of 3,61,75
274,3,6:35.0,,Offensive rebound by Team,61,75
275,3,6:35.0,F. Korkmaz enters the game for J. Embiid,,61,75
276,3,6:35.0,,D. Robinson misses free throw 3 of 3,61,75
277,3,6:33.0,Defensive rebound by B. Simmons,,61,75
278,3,6:25.0,T. Harris misses 3-pt jump shot from 25 ft,,61,75
279,3,6:22.0,,Defensive rebound by K. Nunn,61,75
280,3,6:14.0,,B. Adebayo makes 2-pt jump shot from 3 ft,61,77
281,3,5:52.0,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by B. Simmons),,64,77
282,3,5:38.0,,J. Butler makes 2-pt jump shot from 7 ft,64,79
283,3,5:29.0,A. Horford makes 3-pt jump shot from 25 ft (assist by B. Simmons),,67,79
284,3,5:29.0,,G. Dragić enters the game for B. Adebayo,67,79
285,3,5:29.0,,K. Olynyk enters the game for D. Robinson,67,79
286,3,5:09.0,,K. Nunn makes 2-pt jump shot from 18 ft,67,81
287,3,4:57.0,Turnover by F. Korkmaz (bad pass; steal by J. Butler),,67,81
288,3,4:44.0,,Personal foul by M. Thybulle (drawn by K. Olynyk),67,81
289,3,4:44.0,S. Milton enters the game for M. Thybulle,,67,81
290,3,4:32.0,,G. Dragić misses 3-pt jump shot from 26 ft,67,81
291,3,4:30.0,Defensive rebound by B. Simmons,,67,81
292,3,4:25.0,B. Simmons misses 2-pt layup from 8 ft,,67,81
293,3,4:23.0,Offensive rebound by B. Simmons,,67,81
294,3,4:20.0,S. Milton misses 3-pt jump shot from 25 ft,,67,81
295,3,4:17.0,,Defensive rebound by D. Jones,67,81
296,3,4:11.0,,K. Olynyk misses 3-pt jump shot from 26 ft,67,81
297,3,4:08.0,Defensive rebound by A. Horford,,67,81
298,3,3:59.0,Personal foul by K. Olynyk (drawn by A. Horford),,67,81
299,3,3:55.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,67,81
300,3,3:53.0,,Defensive rebound by K. Olynyk,67,81
301,3,3:48.0,,D. Jones misses 2-pt dunk from 2 ft,67,81
302,3,3:46.0,Defensive rebound by T. Harris,,67,81
303,3,3:26.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,67,81
304,3,3:24.0,,Defensive rebound by K. Olynyk,67,81
305,3,3:18.0,,Personal foul by B. Simmons (drawn by D. Jones),67,81
306,3,3:18.0,,D. Jones makes free throw 1 of 2,67,82
307,3,3:18.0,J. Embiid enters the game for T. Harris,,67,82
308,3,3:18.0,M. Scott enters the game for A. Horford,,67,82
309,3,3:18.0,,B. Adebayo enters the game for K. Nunn,67,82
310,3,3:18.0,,D. Jones makes free throw 2 of 2,67,83
311,3,3:05.0,Turnover by B. Simmons (bad pass; steal by D. Jones),,67,83
312,3,2:59.0,,D. Jones makes 3-pt jump shot from 26 ft (assist by J. Butler),67,86
313,3,2:49.0,Personal foul by G. Dragić (drawn by J. Embiid),,67,86
314,3,2:49.0,J. Embiid makes free throw 1 of 2,,68,86
315,3,2:49.0,J. Embiid makes free throw 2 of 2,,69,86
316,3,2:34.0,,J. Butler makes 2-pt jump shot from 17 ft,69,88
317,3,2:21.0,M. Scott makes 3-pt jump shot from 23 ft (assist by S. Milton),,72,88
318,3,2:10.0,,Personal foul by F. Korkmaz (drawn by G. Dragić),72,88
319,3,2:10.0,,G. Dragić makes free throw 1 of 2,72,89
320,3,2:10.0,,G. Dragić makes free throw 2 of 2,72,90
321,3,1:58.0,M. Scott makes 3-pt jump shot from 22 ft (assist by F. Korkmaz),,75,90
322,3,1:36.0,Violation by Team (kicked ball),,75,90
323,3,1:36.0,,D. Robinson enters the game for J. Butler,75,90
324,3,1:31.0,,Personal foul by B. Simmons (drawn by G. Dragić),75,90
325,3,1:31.0,,G. Dragić makes free throw 1 of 2,75,91
326,3,1:31.0,,G. Dragić makes free throw 2 of 2,75,92
327,3,1:23.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,75,92
328,3,1:21.0,,Defensive rebound by B. Adebayo,75,92
329,3,1:07.0,,G. Dragić makes 2-pt jump shot from 17 ft (assist by B. Adebayo),75,94
330,3,0:53.0,Shooting foul by D. Robinson (drawn by J. Embiid),,75,94
331,3,0:53.0,J. Embiid makes free throw 1 of 2,,76,94
332,3,0:53.0,J. Embiid makes free throw 2 of 2,,77,94
333,3,0:43.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by G. Dragić),77,96
334,3,0:43.0,,Shooting foul by J. Embiid (drawn by B. Adebayo),77,96
335,3,0:43.0,,B. Adebayo makes free throw 1 of 1,77,97
336,3,0:37.0,Offensive foul by J. Embiid (drawn by D. Jones),,77,97
337,3,0:37.0,Turnover by J. Embiid (offensive foul),,77,97
338,3,0:23.0,,B. Adebayo misses 2-pt layup from 3 ft,77,97
339,3,0:21.0,Defensive rebound by B. Simmons,,77,97
340,3,0:00.0,Instant Replay (Request: Ruling Stands),,77,97
341,4,11:44.0,,D. Robinson misses 3-pt jump shot from 29 ft,77,97
342,4,11:41.0,Defensive rebound by J. Embiid,,77,97
343,4,11:31.0,S. Milton makes 2-pt layup from 2 ft (assist by T. Burke),,79,97
344,4,11:31.0,,Violation by Team (def goaltending),79,97
345,4,11:09.0,,K. Olynyk misses 3-pt jump shot from 24 ft,79,97
346,4,11:08.0,,Offensive rebound by Team,79,97
347,4,10:57.0,,G. Dragić makes 3-pt jump shot from 24 ft,79,100
348,4,10:47.0,Turnover by J. Ennis (traveling),,79,100
349,4,10:28.0,,K. Olynyk makes 2-pt dunk from 1 ft (assist by B. Adebayo),79,102
350,4,10:08.0,M. Scott makes 3-pt jump shot from 23 ft (assist by T. Burke),,82,102
351,4,9:53.0,,B. Adebayo makes 2-pt jump shot from 12 ft (assist by G. Dragić),82,104
352,4,9:53.0,Philadelphia full timeout,,82,104
353,4,9:42.0,T. Burke misses 2-pt jump shot from 15 ft,,82,104
354,4,9:42.0,,Defensive rebound by Team,82,104
355,4,9:26.0,,D. Jones makes 2-pt dunk at rim (assist by G. Dragić),82,106
356,4,9:06.0,S. Milton misses 2-pt jump shot from 9 ft,,82,106
357,4,8:57.0,Offensive rebound by J. Embiid,,82,106
358,4,8:57.0,J. Embiid makes 2-pt dunk at rim,,84,106
359,4,8:46.0,,G. Dragić misses 3-pt jump shot from 25 ft,84,106
360,4,8:44.0,Defensive rebound by J. Ennis,,84,106
361,4,8:32.0,J. Embiid makes 2-pt layup from 2 ft,,86,106
362,4,8:09.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by G. Dragić),86,109
363,4,7:54.0,J. Embiid makes 3-pt jump shot from 25 ft (assist by S. Milton),,89,109
364,4,7:35.0,,B. Adebayo makes 2-pt jump shot from 2 ft (assist by G. Dragić),89,111
365,4,7:13.0,J. Ennis misses 3-pt jump shot from 25 ft,,89,111
366,4,7:11.0,,Defensive rebound by G. Dragić,89,111
367,4,6:50.0,,G. Dragić makes 2-pt jump shot from 16 ft (assist by D. Jones),89,113
368,4,6:37.0,S. Milton makes 3-pt jump shot from 24 ft (assist by J. Embiid),,92,113
369,4,6:29.0,,Miami full timeout,92,113
370,4,6:29.0,A. Horford enters the game for J. Embiid,,92,113
371,4,6:29.0,B. Simmons enters the game for S. Milton,,92,113
372,4,6:18.0,,Shooting foul by B. Simmons (drawn by D. Robinson),92,113
373,4,6:18.0,,D. Robinson makes free throw 1 of 3,92,114
374,4,6:18.0,,D. Robinson makes free throw 2 of 3,92,115
375,4,6:18.0,,D. Robinson makes free throw 3 of 3,92,116
376,4,5:58.0,Turnover by A. Horford (traveling),,92,116
377,4,5:41.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),92,119
378,4,5:26.0,B. Simmons makes 2-pt layup from 2 ft,,94,119
379,4,5:18.0,,Flagrant foul type 1 by B. Simmons (drawn by D. Robinson),94,119
380,4,5:18.0,,Instant Replay (Request: Ruling Stands),94,119
381,4,5:18.0,,D. Robinson makes flagrant free throw 1 of 2,94,120
382,4,5:18.0,R. Neto enters the game for B. Simmons,,94,120
383,4,5:18.0,,D. Robinson makes flagrant free throw 2 of 2,94,121
384,4,5:11.0,,D. Robinson misses 3-pt jump shot from 25 ft,94,121
