,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
181,2,2:19.0,,Defensive rebound by D. Garland,58,53
182,2,2:12.0,,C. Sexton makes 3-pt jump shot from 24 ft,58,56
183,2,2:00.0,M. Morris misses 2-pt jump shot from 22 ft,,58,56
184,2,1:58.0,Offensive rebound by R. Bullock,,58,56
185,2,1:56.0,E. Payton makes 2-pt layup from 2 ft,,60,56
186,2,1:56.0,Shooting foul by K. Love (drawn by E. Payton),,60,56
187,2,1:56.0,E. Payton misses free throw 1 of 1,,60,56
188,2,1:53.0,,Defensive rebound by L. Nance,60,56
189,2,1:44.0,,L. Nance makes 3-pt jump shot from 25 ft (assist by C. Sexton),60,59
190,2,1:31.0,E. Payton misses 2-pt layup from 4 ft (block by D. Garland),,60,59
191,2,1:27.0,Offensive rebound by E. Payton,,60,59
192,2,1:25.0,J. Randle misses 3-pt jump shot from 26 ft,,60,59
193,2,1:23.0,,Defensive rebound by K. Love,60,59
194,2,1:10.0,,K. Love misses 2-pt jump shot from 11 ft,60,59
195,2,1:08.0,Defensive rebound by J. Randle,,60,59
196,2,0:58.0,Turnover by M. Morris (bad pass; steal by D. Garland),,60,59
197,2,0:49.0,,D. Garland makes 3-pt jump shot from 25 ft (assist by C. Sexton),60,62
198,2,0:37.0,Personal foul by L. Nance (drawn by E. Payton),,60,62
199,2,0:37.0,E. Payton makes free throw 1 of 2,,61,62
200,2,0:37.0,E. Payton misses free throw 2 of 2,,61,62
201,2,0:35.0,,Defensive rebound by K. Love,61,62
202,2,0:27.0,,C. Sexton misses 2-pt jump shot from 5 ft,61,62
203,2,0:24.0,,Offensive rebound by C. Sexton,61,62
204,2,0:23.0,,C. Sexton misses 2-pt layup from 1 ft,61,62
205,2,0:20.0,Defensive rebound by F. Ntilikina,,61,62
206,2,0:04.0,J. Randle makes 2-pt layup from 2 ft (assist by E. Payton),,63,62
207,2,0:00.0,,L. Nance misses 3-pt jump shot from 31 ft,63,62
208,2,0:00.0,,Offensive rebound by Team,63,62
209,2,0:00.0,Technical foul by L. Nance,,63,62
210,3,12:00.0,M. Morris makes technical free throw,,64,62
211,3,11:47.0,M. Morris makes 2-pt jump shot from 8 ft (assist by J. Randle),,66,62
212,3,11:33.0,,D. Garland makes 2-pt jump shot from 18 ft (assist by K. Love),66,64
213,3,11:14.0,M. Morris misses 2-pt jump shot from 18 ft,,66,64
214,3,11:12.0,,Defensive rebound by K. Love,66,64
215,3,10:59.0,,C. Osman makes 2-pt jump shot from 12 ft (assist by K. Love),66,66
216,3,10:43.0,T. Gibson misses 2-pt jump shot from 13 ft,,66,66
217,3,10:42.0,Offensive rebound by T. Gibson,,66,66
218,3,10:41.0,T. Gibson misses 2-pt layup from 2 ft,,66,66
219,3,10:36.0,Offensive rebound by T. Gibson,,66,66
220,3,10:36.0,T. Gibson makes 2-pt layup from 1 ft,,68,66
221,3,10:12.0,,L. Nance makes 2-pt jump shot from 12 ft (assist by C. Sexton),68,68
222,3,9:57.0,R. Bullock makes 2-pt jump shot from 22 ft (assist by E. Payton),,70,68
223,3,9:47.0,,C. Osman makes 3-pt jump shot from 28 ft (assist by D. Garland),70,71
224,3,9:30.0,T. Gibson makes 2-pt dunk from 1 ft (assist by E. Payton),,72,71
225,3,9:16.0,,Shooting foul by E. Payton (drawn by K. Love),72,71
226,3,9:16.0,,K. Love makes free throw 1 of 2,72,72
227,3,9:16.0,,K. Love makes free throw 2 of 2,72,73
228,3,9:00.0,R. Bullock misses 3-pt jump shot from 26 ft,,72,73
229,3,8:57.0,,Defensive rebound by K. Love,72,73
230,3,8:53.0,,C. Sexton makes 2-pt jump shot from 4 ft,72,75
231,3,8:51.0,New York full timeout,,72,75
232,3,8:45.0,Personal foul by C. Sexton (drawn by R. Bullock),,72,75
233,3,8:38.0,J. Randle misses 2-pt jump shot from 17 ft,,72,75
234,3,8:33.0,,Defensive rebound by K. Love,72,75
235,3,8:26.0,,L. Nance makes 2-pt dunk from 1 ft (assist by C. Osman),72,77
236,3,8:07.0,M. Morris makes 3-pt jump shot from 25 ft,,75,77
237,3,7:50.0,,Turnover by C. Osman (bad pass; steal by E. Payton),75,77
238,3,7:45.0,E. Payton makes 2-pt layup from 2 ft (assist by J. Randle),,77,77
239,3,7:18.0,,K. Love makes 2-pt jump shot from 4 ft,77,79
240,3,7:08.0,E. Payton makes 2-pt layup at rim,,79,79
241,3,7:08.0,F. Ntilikina enters the game for R. Bullock,,79,79
242,3,7:08.0,B. Portis enters the game for T. Gibson,,79,79
243,3,7:08.0,,J. Henson enters the game for D. Garland,79,79
244,3,7:08.0,,K. Porter enters the game for L. Nance,79,79
245,3,6:49.0,,C. Osman makes 3-pt jump shot from 25 ft,79,82
246,3,6:32.0,Shooting foul by J. Henson (drawn by J. Randle),,79,82
247,3,6:32.0,J. Randle makes free throw 1 of 2,,80,82
248,3,6:32.0,J. Randle makes free throw 2 of 2,,81,82
249,3,6:26.0,,Personal foul by J. Randle (drawn by K. Love),81,82
250,3,6:16.0,,C. Sexton makes 2-pt layup from 1 ft,81,84
251,3,5:57.0,B. Portis misses 3-pt jump shot from 23 ft,,81,84
252,3,5:54.0,Offensive rebound by E. Payton,,81,84
253,3,5:53.0,E. Payton makes 2-pt layup from 1 ft,,83,84
254,3,5:40.0,,C. Sexton misses 2-pt jump shot from 4 ft,83,84
255,3,5:38.0,Defensive rebound by E. Payton,,83,84
256,3,5:34.0,B. Portis makes 2-pt layup from 1 ft (assist by E. Payton),,85,84
257,3,5:34.0,,Cleveland full timeout,85,84
258,3,5:22.0,,C. Osman misses 3-pt jump shot from 26 ft,85,84
259,3,5:19.0,Defensive rebound by J. Randle,,85,84
260,3,4:59.0,J. Randle misses 2-pt jump shot from 5 ft,,85,84
261,3,4:57.0,,Defensive rebound by J. Henson,85,84
262,3,4:44.0,,J. Henson makes 2-pt layup from 1 ft (assist by K. Porter),85,86
263,3,4:33.0,E. Payton misses 3-pt jump shot from 26 ft,,85,86
264,3,4:31.0,,Defensive rebound by K. Love,85,86
265,3,4:21.0,,C. Sexton makes 2-pt jump shot from 19 ft,85,88
266,3,3:55.0,Turnover by J. Randle (bad pass; steal by K. Porter),,85,88
267,3,3:55.0,,Personal take foul by M. Morris (drawn by K. Porter),85,88
268,3,3:55.0,D. Smith enters the game for E. Payton,,85,88
269,3,3:55.0,,L. Nance enters the game for K. Love,85,88
270,3,3:37.0,,K. Porter makes 3-pt jump shot from 25 ft (assist by J. Henson),85,91
271,3,3:23.0,Personal foul by C. Osman (drawn by M. Morris),,85,91
272,3,3:23.0,M. Robinson enters the game for J. Randle,,85,91
273,3,3:23.0,,D. Garland enters the game for C. Sexton,85,91
274,3,3:13.0,F. Ntilikina misses 3-pt jump shot from 24 ft,,85,91
275,3,3:10.0,,Defensive rebound by C. Osman,85,91
276,3,3:00.0,,L. Nance makes 3-pt jump shot from 25 ft (assist by D. Garland),85,94
277,3,3:00.0,New York full timeout,,85,94
278,3,3:00.0,D. Dotson enters the game for F. Ntilikina,,85,94
279,3,2:48.0,D. Dotson makes 2-pt jump shot from 20 ft (assist by D. Smith),,87,94
280,3,2:31.0,,Turnover by L. Nance (traveling),87,94
281,3,2:17.0,D. Smith makes 2-pt layup from 1 ft (assist by M. Robinson),,89,94
282,3,2:00.0,,L. Nance makes 2-pt dunk at rim (assist by K. Porter),89,96
283,3,1:52.0,Shooting foul by J. Henson (drawn by D. Dotson),,89,96
284,3,1:52.0,D. Dotson makes free throw 1 of 2,,90,96
285,3,1:52.0,K. Knox enters the game for M. Morris,,90,96
286,3,1:52.0,D. Dotson makes free throw 2 of 2,,91,96
287,3,1:40.0,,K. Porter misses 2-pt jump shot from 10 ft,91,96
288,3,1:39.0,,Offensive rebound by J. Henson,91,96
289,3,1:39.0,,J. Henson makes 2-pt layup from 1 ft,91,98
290,3,1:39.0,,Shooting foul by B. Portis (drawn by J. Henson),91,98
291,3,1:39.0,,D. Exum enters the game for C. Osman,91,98
292,3,1:39.0,,J. Henson makes free throw 1 of 1,91,99
293,3,1:20.0,D. Smith makes 2-pt layup from 1 ft,,93,99
294,3,1:02.0,,L. Nance misses 2-pt jump shot from 13 ft,93,99
295,3,1:01.0,Defensive rebound by K. Knox,,93,99
296,3,0:53.0,Turnover by B. Portis (bad pass; steal by D. Exum),,93,99
297,3,0:45.0,,D. Garland misses 3-pt jump shot from 24 ft,93,99
298,3,0:37.0,Defensive rebound by K. Knox,,93,99
299,3,0:32.0,K. Knox makes 2-pt jump shot from 18 ft,,95,99
300,3,0:14.0,,Shooting foul by M. Robinson (drawn by K. Porter),95,99
301,3,0:14.0,,K. Porter misses free throw 1 of 2,95,99
302,3,0:14.0,,Offensive rebound by Team,95,99
303,3,0:14.0,,K. Porter makes free throw 2 of 2,95,100
304,3,0:02.0,D. Smith misses 2-pt jump shot from 9 ft,,95,100
305,3,0:01.0,Offensive rebound by Team,,95,100
306,4,11:50.0,,Shooting foul by M. Robinson (drawn by D. Exum),95,100
307,4,11:50.0,,D. Exum misses free throw 1 of 2,95,100
308,4,11:50.0,,Offensive rebound by Team,95,100
309,4,11:50.0,,D. Exum misses free throw 2 of 2,95,100
310,4,11:48.0,Defensive rebound by K. Knox,,95,100
311,4,11:28.0,D. Dotson makes 3-pt jump shot from 28 ft,,98,100
312,4,11:08.0,,K. Porter makes 2-pt jump shot from 19 ft (assist by J. Henson),98,102
313,4,10:57.0,D. Dotson makes 2-pt layup from 2 ft (assist by D. Smith),,100,102
314,4,10:57.0,,Violation by Team (def goaltending),100,102
315,4,10:45.0,,Shooting foul by D. Smith (drawn by K. Porter),100,102
316,4,10:45.0,,K. Porter misses free throw 1 of 2,100,102
317,4,10:45.0,,Offensive rebound by Team,100,102
318,4,10:45.0,,K. Porter misses free throw 2 of 2,100,102
319,4,10:43.0,Defensive rebound by R. Bullock,,100,102
320,4,10:23.0,K. Knox misses 3-pt jump shot from 24 ft,,100,102
321,4,10:19.0,,Defensive rebound by L. Nance,100,102
322,4,10:07.0,,D. Exum makes 2-pt layup from 2 ft (assist by L. Nance),100,104
323,4,9:51.0,K. Knox makes 2-pt jump shot from 11 ft (assist by D. Dotson),,102,104
324,4,9:26.0,,J. Henson makes 2-pt layup from 2 ft (assist by D. Garland),102,106
325,4,9:13.0,D. Dotson misses 2-pt jump shot from 18 ft,,102,106
326,4,9:10.0,,Defensive rebound by L. Nance,102,106
327,4,9:07.0,Violation by Team (kicked ball),,102,106
328,4,9:07.0,,K. Love enters the game for J. Henson,102,106
329,4,9:05.0,,Turnover by K. Porter (bad pass; steal by M. Robinson),102,106
330,4,9:01.0,M. Robinson makes 2-pt dunk from 2 ft,,104,106
331,4,8:35.0,,D. Exum makes 2-pt layup from 1 ft,104,108
332,4,8:17.0,D. Smith misses 2-pt jump shot from 19 ft,,104,108
333,4,8:14.0,,Defensive rebound by D. Exum,104,108
334,4,8:11.0,,D. Exum misses 2-pt layup from 2 ft,104,108
335,4,8:08.0,Defensive rebound by M. Robinson,,104,108
336,4,8:03.0,Shooting foul by K. Love (drawn by D. Smith),,104,108
337,4,8:03.0,D. Smith makes free throw 1 of 2,,105,108
338,4,8:03.0,J. Randle enters the game for M. Robinson,,105,108
339,4,8:03.0,,C. Osman enters the game for D. Exum,105,108
340,4,8:03.0,,C. Sexton enters the game for D. Garland,105,108
341,4,8:03.0,D. Smith misses free throw 2 of 2,,105,108
342,4,7:59.0,Offensive rebound by J. Randle,,105,108
343,4,7:49.0,D. Smith makes 3-pt jump shot from 27 ft,,108,108
344,4,7:49.0,,Cleveland full timeout,108,108
345,4,7:49.0,,D. Exum enters the game for L. Nance,108,108
346,4,7:37.0,,K. Love makes 3-pt jump shot from 27 ft (assist by C. Sexton),108,111
347,4,7:13.0,Turnover by D. Smith (bad pass; steal by K. Porter),,108,111
348,4,7:05.0,,K. Porter misses 2-pt jump shot from 4 ft,108,111
349,4,7:02.0,Defensive rebound by R. Bullock,,108,111
350,4,6:54.0,J. Randle misses 2-pt jump shot from 2 ft,,108,111
351,4,6:51.0,,Defensive rebound by D. Exum,108,111
352,4,6:46.0,,D. Exum misses 2-pt jump shot from 6 ft,108,111
353,4,6:42.0,Defensive rebound by D. Smith,,108,111
354,4,6:34.0,D. Smith misses 2-pt jump shot from 18 ft,,108,111
355,4,6:30.0,,Defensive rebound by C. Osman,108,111
356,4,6:15.0,,Turnover by C. Osman (bad pass; steal by D. Smith),108,111
357,4,6:08.0,K. Knox misses 3-pt jump shot from 26 ft,,108,111
358,4,6:08.0,,Defensive rebound by C. Sexton,108,111
359,4,6:06.0,,Shooting foul by J. Randle (drawn by C. Sexton),108,111
360,4,6:06.0,,C. Sexton makes free throw 1 of 2,108,112
361,4,6:06.0,M. Morris enters the game for D. Dotson,,108,112
362,4,6:06.0,E. Payton enters the game for D. Smith,,108,112
363,4,6:06.0,,C. Sexton makes free throw 2 of 2,108,113
364,4,5:53.0,Turnover by J. Randle (traveling),,108,113
365,4,5:42.0,,K. Love makes 3-pt jump shot from 26 ft (assist by C. Sexton),108,116
366,4,5:28.0,E. Payton misses 2-pt layup from 3 ft,,108,116
367,4,5:26.0,Offensive rebound by E. Payton,,108,116
368,4,5:25.0,E. Payton misses 2-pt layup from 2 ft (block by K. Love),,108,116
369,4,5:25.0,,Defensive rebound by K. Love,108,116
370,4,5:17.0,,K. Porter makes 2-pt dunk from 1 ft (assist by C. Osman),108,118
371,4,5:17.0,New York full timeout,,108,118
372,4,5:17.0,F. Ntilikina enters the game for K. Knox,,108,118
373,4,5:02.0,M. Morris makes 2-pt jump shot from 17 ft (assist by E. Payton),,110,118
374,4,4:47.0,,C. Sexton misses 3-pt jump shot from 25 ft,110,118
375,4,4:45.0,Defensive rebound by E. Payton,,110,118
376,4,4:43.0,Personal foul by K. Love (drawn by J. Randle),,110,118
377,4,4:32.0,M. Morris makes 2-pt jump shot from 15 ft,,112,118
378,4,4:11.0,,K. Love misses 2-pt layup from 2 ft,112,118
379,4,4:08.0,Defensive rebound by F. Ntilikina,,112,118
380,4,3:58.0,Shooting foul by C. Osman (drawn by M. Morris),,112,118
381,4,3:58.0,Technical foul by C. Osman,,112,118
382,4,3:58.0,M. Morris makes technical free throw,,113,118
383,4,3:58.0,M. Morris makes free throw 1 of 2,,114,118
384,4,3:58.0,B. Portis enters the game for R. Bullock,,114,118
385,4,3:58.0,,D. Garland enters the game for D. Exum,114,118
386,4,3:58.0,,L. Nance enters the game for K. Porter,114,118
387,4,3:58.0,M. Morris makes free throw 2 of 2,,115,118
388,4,3:58.0,,Cleveland full timeout,115,118
389,4,3:42.0,,C. Osman makes 2-pt layup from 1 ft (assist by K. Love),115,120
