,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
108,2,10:20.0,Offensive rebound by Team,,30,43
109,2,10:20.0,,Loose ball foul by R. Westbrook (drawn by M. Plumlee),30,43
110,2,10:04.0,M. Plumlee misses 2-pt layup from 2 ft (block by I. Hartenstein),,30,43
111,2,10:02.0,,Defensive rebound by I. Hartenstein,30,43
112,2,9:56.0,,E. Gordon misses 2-pt layup from 1 ft,30,43
113,2,9:56.0,Defensive rebound by J. Grant,,30,43
114,2,9:49.0,M. Plumlee misses 2-pt layup from 1 ft,,30,43
115,2,9:47.0,,Defensive rebound by R. Westbrook,30,43
116,2,9:42.0,,R. Westbrook misses 2-pt layup from 2 ft,30,43
117,2,9:39.0,,Offensive rebound by I. Hartenstein,30,43
118,2,9:39.0,,I. Hartenstein makes 2-pt layup from 1 ft,30,45
119,2,9:29.0,M. Morris makes 2-pt layup from 1 ft,,32,45
120,2,9:29.0,Shooting foul by I. Hartenstein (drawn by M. Morris),,32,45
121,2,9:29.0,W. Barton enters the game for J. Murray,,32,45
122,2,9:29.0,N. Jokić enters the game for M. Plumlee,,32,45
123,2,9:29.0,,C. Capela enters the game for I. Hartenstein,32,45
124,2,9:29.0,M. Morris makes free throw 1 of 1,,33,45
125,2,9:20.0,,C. Capela misses 2-pt hook shot from 6 ft,33,45
126,2,9:19.0,,Offensive rebound by Team,33,45
127,2,9:19.0,P. Millsap enters the game for J. Grant,,33,45
128,2,9:11.0,,R. Westbrook makes 2-pt jump shot from 10 ft,33,47
129,2,8:51.0,P. Millsap makes 2-pt layup from 2 ft (assist by M. Morris),,35,47
130,2,8:43.0,,R. Westbrook misses 3-pt jump shot from 28 ft,35,47
131,2,8:42.0,Defensive rebound by M. Porter,,35,47
132,2,8:35.0,M. Porter makes 3-pt jump shot from 27 ft (assist by M. Morris),,38,47
133,2,8:23.0,,Shooting foul by M. Porter (drawn by E. Gordon),38,47
134,2,8:23.0,,E. Gordon makes free throw 1 of 2,38,48
135,2,8:23.0,,E. Gordon misses free throw 2 of 2,38,48
136,2,8:23.0,Defensive rebound by M. Porter,,38,48
137,2,8:00.0,Turnover by N. Jokić (bad pass; steal by C. Capela),,38,48
138,2,7:54.0,,R. Westbrook misses 2-pt jump shot from 18 ft,38,48
139,2,7:53.0,Defensive rebound by P. Millsap,,38,48
140,2,7:33.0,P. Millsap misses 2-pt jump shot from 9 ft,,38,48
141,2,7:31.0,,Defensive rebound by P. Tucker,38,48
142,2,7:26.0,,R. Westbrook makes 2-pt layup from 1 ft,38,50
143,2,7:26.0,Violation by Team (def goaltending),,38,50
144,2,7:12.0,P. Millsap misses 3-pt jump shot from 24 ft,,38,50
145,2,7:11.0,,Defensive rebound by C. Capela,38,50
146,2,7:00.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by A. Rivers),38,53
147,2,6:48.0,Turnover by W. Barton (lost ball; steal by R. Westbrook),,38,53
148,2,6:46.0,,Turnover by R. Westbrook (bad pass; steal by P. Millsap),38,53
149,2,6:36.0,M. Porter misses 2-pt jump shot from 21 ft,,38,53
150,2,6:33.0,Offensive rebound by N. Jokić,,38,53
151,2,6:32.0,M. Morris makes 3-pt jump shot from 25 ft,,41,53
152,2,6:32.0,,Houston full timeout,41,53
153,2,6:32.0,T. Craig enters the game for M. Porter,,41,53
154,2,6:32.0,,J. Harden enters the game for E. Gordon,41,53
155,2,6:32.0,,D. House enters the game for R. Westbrook,41,53
156,2,6:10.0,,P. Tucker misses 3-pt jump shot from 23 ft,41,53
157,2,6:09.0,,Offensive rebound by C. Capela,41,53
158,2,6:06.0,,C. Capela makes 2-pt hook shot from 6 ft,41,55
159,2,5:41.0,P. Millsap makes 2-pt jump shot from 12 ft (assist by N. Jokić),,43,55
160,2,5:27.0,,Shooting foul by W. Barton (drawn by C. Capela),43,55
161,2,5:27.0,,C. Capela misses free throw 1 of 2,43,55
162,2,5:27.0,,Offensive rebound by Team,43,55
163,2,5:27.0,,C. Capela makes free throw 2 of 2,43,56
164,2,5:15.0,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),,45,56
165,2,4:47.0,,C. Capela misses 2-pt layup from 1 ft,45,56
166,2,4:45.0,Defensive rebound by M. Morris,,45,56
167,2,4:41.0,T. Craig misses 3-pt jump shot from 23 ft,,45,56
168,2,4:39.0,,Defensive rebound by C. Capela,45,56
169,2,4:23.0,,J. Harden makes 2-pt layup from 5 ft,45,58
170,2,4:23.0,,Shooting foul by T. Craig (drawn by J. Harden),45,58
171,2,4:23.0,J. Murray enters the game for M. Morris,,45,58
172,2,4:23.0,,R. Westbrook enters the game for A. Rivers,45,58
173,2,4:23.0,,J. Harden makes free throw 1 of 1,45,59
174,2,4:13.0,Personal foul by D. House (drawn by N. Jokić),,45,59
175,2,4:02.0,P. Millsap misses 2-pt layup from 5 ft,,45,59
176,2,4:01.0,,Defensive rebound by Team,45,59
177,2,3:48.0,,J. Harden misses 2-pt jump shot from 19 ft,45,59
178,2,3:46.0,Defensive rebound by N. Jokić,,45,59
179,2,3:37.0,N. Jokić misses 2-pt jump shot from 9 ft,,45,59
180,2,3:35.0,Offensive rebound by P. Millsap,,45,59
181,2,3:28.0,J. Murray makes 2-pt jump shot from 14 ft (assist by P. Millsap),,47,59
182,2,3:11.0,,Turnover by J. Harden (lost ball; steal by W. Barton),47,59
183,2,3:09.0,J. Murray misses 2-pt layup from 2 ft (block by R. Westbrook),,47,59
184,2,3:09.0,Offensive rebound by Team,,47,59
185,2,3:04.0,Turnover by N. Jokić (bad pass),,47,59
186,2,2:51.0,,Shooting foul by T. Craig (drawn by J. Harden),47,59
187,2,2:51.0,,J. Harden misses free throw 1 of 2,47,59
188,2,2:51.0,,Offensive rebound by Team,47,59
189,2,2:51.0,M. Morris enters the game for T. Craig,,47,59
190,2,2:51.0,,J. Harden misses free throw 2 of 2,47,59
191,2,2:49.0,,Offensive rebound by P. Tucker,47,59
192,2,2:42.0,,J. Harden misses 3-pt jump shot from 26 ft,47,59
193,2,2:39.0,Defensive rebound by M. Morris,,47,59
194,2,2:34.0,W. Barton misses 3-pt jump shot from 25 ft,,47,59
195,2,2:32.0,,Defensive rebound by C. Capela,47,59
196,2,2:26.0,,D. House misses 3-pt jump shot from 26 ft,47,59
197,2,2:25.0,Defensive rebound by N. Jokić,,47,59
198,2,2:18.0,Turnover by J. Murray (out of bounds lost ball),,47,59
199,2,2:07.0,,R. Westbrook makes 2-pt jump shot from 9 ft,47,61
200,2,1:41.0,Turnover by P. Millsap (lost ball; steal by C. Capela),,47,61
201,2,1:25.0,,D. House misses 2-pt jump shot from 7 ft,47,61
202,2,1:23.0,Defensive rebound by P. Millsap,,47,61
203,2,1:11.0,P. Millsap misses 3-pt jump shot from 26 ft,,47,61
204,2,1:08.0,Offensive rebound by M. Morris,,47,61
205,2,1:07.0,M. Morris misses 2-pt jump shot from 15 ft,,47,61
206,2,1:07.0,Offensive rebound by W. Barton,,47,61
207,2,1:05.0,W. Barton misses 2-pt dunk at rim,,47,61
208,2,1:04.0,,Defensive rebound by C. Capela,47,61
209,2,0:59.0,,J. Harden makes 3-pt jump shot from 26 ft,47,64
210,2,0:45.0,J. Murray makes 3-pt jump shot from 24 ft (assist by N. Jokić),,50,64
211,2,0:33.0,,C. Capela makes 2-pt dunk from 1 ft (assist by R. Westbrook),50,66
212,2,0:20.0,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),,52,66
213,2,0:00.0,,D. House makes 3-pt jump shot from 23 ft (assist by J. Harden),52,69
214,2,0:00.0,,Instant Replay (Request: Ruling Stands),52,69
215,3,11:40.0,W. Barton makes 2-pt jump shot from 8 ft,,54,69
216,3,11:40.0,Shooting foul by C. Capela (drawn by W. Barton),,54,69
217,3,11:40.0,W. Barton misses free throw 1 of 1,,54,69
218,3,11:40.0,Offensive rebound by P. Millsap,,54,69
219,3,11:39.0,P. Millsap makes 2-pt layup from 1 ft,,56,69
220,3,11:23.0,,Offensive foul by J. Harden (drawn by N. Jokić),56,69
221,3,11:23.0,,Turnover by J. Harden (offensive foul),56,69
222,3,11:09.0,N. Jokić makes 2-pt hook shot from 5 ft,,58,69
223,3,10:58.0,,J. Harden makes 2-pt layup from 1 ft,58,71
224,3,10:54.0,Personal take foul by R. Westbrook (drawn by J. Murray),,58,71
225,3,10:40.0,W. Barton misses 2-pt layup from 6 ft,,58,71
226,3,10:38.0,Offensive rebound by P. Millsap,,58,71
227,3,10:38.0,P. Millsap makes 2-pt layup from 1 ft,,60,71
228,3,10:25.0,,D. House misses 3-pt jump shot from 26 ft,60,71
229,3,10:21.0,Defensive rebound by W. Barton,,60,71
230,3,10:07.0,W. Barton misses 3-pt jump shot from 26 ft,,60,71
231,3,10:04.0,,Defensive rebound by P. Tucker,60,71
232,3,9:44.0,,R. Westbrook makes 2-pt layup from 1 ft,60,73
233,3,9:24.0,N. Jokić makes 2-pt hook shot from 7 ft,,62,73
234,3,9:18.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),62,75
235,3,8:56.0,N. Jokić makes 2-pt jump shot from 5 ft (assist by J. Murray),,64,75
236,3,8:40.0,,Personal foul by J. Murray (drawn by R. Westbrook),64,75
237,3,8:34.0,,Personal foul by P. Millsap (drawn by C. Capela),64,75
238,3,8:24.0,,D. House misses 3-pt jump shot from 25 ft,64,75
239,3,8:23.0,,Offensive rebound by P. Tucker,64,75
240,3,8:09.0,,D. House misses 2-pt dunk from 1 ft,64,75
241,3,8:07.0,Defensive rebound by W. Barton,,64,75
242,3,8:00.0,P. Millsap misses 2-pt jump shot from 5 ft (block by D. House),,64,75
243,3,7:58.0,Offensive rebound by P. Millsap,,64,75
244,3,7:58.0,P. Millsap makes 2-pt layup from 1 ft,,66,75
245,3,7:48.0,,Personal foul by T. Craig (drawn by J. Harden),66,75
246,3,7:43.0,,Personal foul by T. Craig (drawn by J. Harden),66,75
247,3,7:43.0,M. Beasley enters the game for T. Craig,,66,75
248,3,7:32.0,,Turnover by D. House (traveling),66,75
249,3,7:20.0,P. Millsap misses 2-pt layup from 3 ft (block by P. Tucker),,66,75
250,3,7:18.0,,Defensive rebound by P. Tucker,66,75
251,3,7:13.0,,J. Harden makes 3-pt jump shot from 26 ft,66,78
252,3,6:51.0,N. Jokić makes 2-pt jump shot from 7 ft,,68,78
253,3,6:42.0,,R. Westbrook misses 2-pt jump shot from 13 ft,68,78
254,3,6:41.0,Defensive rebound by Team,,68,78
255,3,6:41.0,,Houston full timeout,68,78
256,3,6:41.0,,E. Gordon enters the game for D. House,68,78
257,3,6:31.0,N. Jokić makes 2-pt jump shot from 14 ft (assist by W. Barton),,70,78
258,3,6:09.0,,R. Westbrook makes 2-pt jump shot from 10 ft,70,80
259,3,5:56.0,Turnover by N. Jokić (lost ball; steal by J. Harden),,70,80
260,3,5:53.0,,Shooting foul by J. Murray (drawn by R. Westbrook),70,80
261,3,5:53.0,,R. Westbrook makes free throw 1 of 2,70,81
262,3,5:53.0,,R. Westbrook makes free throw 2 of 2,70,82
263,3,5:37.0,N. Jokić misses 2-pt layup from 2 ft,,70,82
264,3,5:37.0,,Defensive rebound by C. Capela,70,82
265,3,5:31.0,,Turnover by R. Westbrook (bad pass; steal by J. Murray),70,82
266,3,5:27.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by W. Barton),,73,82
267,3,5:09.0,,C. Capela misses 2-pt jump shot from 8 ft,73,82
268,3,5:08.0,Defensive rebound by N. Jokić,,73,82
269,3,5:02.0,Turnover by N. Jokić (bad pass; steal by C. Capela),,73,82
270,3,5:02.0,,Personal take foul by N. Jokić (drawn by C. Capela),73,82
271,3,5:02.0,,C. Capela misses free throw 1 of 2,73,82
272,3,5:02.0,,Offensive rebound by Team,73,82
273,3,5:02.0,J. Grant enters the game for P. Millsap,,73,82
274,3,5:02.0,,B. McLemore enters the game for R. Westbrook,73,82
275,3,5:02.0,,C. Capela makes free throw 2 of 2,73,83
276,3,4:47.0,Turnover by N. Jokić (traveling),,73,83
277,3,4:47.0,,I. Hartenstein enters the game for C. Capela,73,83
278,3,4:40.0,,Offensive foul by B. McLemore (drawn by W. Barton),73,83
279,3,4:40.0,,Turnover by B. McLemore (offensive foul),73,83
280,3,4:35.0,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),,75,83
281,3,4:18.0,,Shooting foul by W. Barton (drawn by J. Harden),75,83
282,3,4:18.0,,J. Harden makes free throw 1 of 3,75,84
283,3,4:18.0,,J. Harden makes free throw 2 of 3,75,85
284,3,4:18.0,,J. Harden makes free throw 3 of 3,75,86
285,3,4:07.0,N. Jokić misses 2-pt jump shot from 14 ft,,75,86
286,3,4:05.0,,Defensive rebound by I. Hartenstein,75,86
287,3,3:52.0,,I. Hartenstein misses 2-pt layup from 1 ft (block by J. Grant),75,86
288,3,3:51.0,,Offensive rebound by I. Hartenstein,75,86
289,3,3:48.0,,E. Gordon misses 3-pt jump shot from 26 ft,75,86
290,3,3:48.0,,Offensive rebound by Team,75,86
291,3,3:48.0,Loose ball foul by W. Barton (drawn by I. Hartenstein),,75,86
292,3,3:48.0,,I. Hartenstein misses free throw 1 of 2,75,86
293,3,3:48.0,,Offensive rebound by Team,75,86
294,3,3:48.0,,I. Hartenstein misses free throw 2 of 2,75,86
295,3,3:48.0,Defensive rebound by N. Jokić,,75,86
296,3,3:37.0,J. Murray misses 2-pt jump shot from 16 ft,,75,86
297,3,3:36.0,Offensive rebound by N. Jokić,,75,86
298,3,3:36.0,N. Jokić makes 2-pt layup from 1 ft,,77,86
299,3,3:36.0,Shooting foul by P. Tucker (drawn by N. Jokić),,77,86
300,3,3:36.0,M. Morris enters the game for J. Murray,,77,86
301,3,3:36.0,N. Jokić makes free throw 1 of 1,,78,86
302,3,3:21.0,,Offensive foul by I. Hartenstein (drawn by M. Beasley),78,86
303,3,3:21.0,,Turnover by I. Hartenstein (offensive foul),78,86
304,3,3:21.0,M. Plumlee enters the game for N. Jokić,,78,86
305,3,3:11.0,W. Barton misses 2-pt layup from 5 ft (block by J. Harden),,78,86
306,3,3:09.0,,Defensive rebound by B. McLemore,78,86
307,3,2:56.0,,B. McLemore misses 3-pt jump shot from 26 ft,78,86
308,3,2:53.0,,Offensive rebound by P. Tucker,78,86
309,3,2:49.0,,J. Harden makes 2-pt jump shot from 7 ft (assist by P. Tucker),78,88
310,3,2:38.0,Personal foul by E. Gordon (drawn by M. Plumlee),,78,88
311,3,2:38.0,Denver full timeout,,78,88
312,3,2:38.0,,D. House enters the game for J. Harden,78,88
313,3,2:38.0,,R. Westbrook enters the game for P. Tucker,78,88
314,3,2:35.0,Turnover by M. Plumlee (bad pass),,78,88
315,3,2:19.0,,R. Westbrook misses 2-pt jump shot from 14 ft,78,88
316,3,2:18.0,Defensive rebound by W. Barton,,78,88
317,3,2:12.0,J. Grant makes 2-pt layup from 1 ft (assist by W. Barton),,80,88
318,3,1:59.0,,Turnover by E. Gordon (bad pass; steal by M. Morris),80,88
319,3,1:54.0,M. Morris makes 2-pt layup from 1 ft,,82,88
320,3,1:42.0,,Personal foul by M. Plumlee (drawn by I. Hartenstein),82,88
321,3,1:42.0,,I. Hartenstein makes free throw 1 of 2,82,89
322,3,1:42.0,,I. Hartenstein makes free throw 2 of 2,82,90
323,3,1:32.0,M. Beasley makes 2-pt jump shot from 19 ft (assist by M. Morris),,84,90
324,3,1:19.0,,B. McLemore misses 3-pt jump shot from 26 ft,84,90
325,3,1:17.0,,Offensive rebound by B. McLemore,84,90
326,3,1:07.0,,R. Westbrook misses 3-pt jump shot from 25 ft,84,90
327,3,1:07.0,Defensive rebound by W. Barton,,84,90
328,3,0:59.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by W. Barton),,86,90
329,3,0:46.0,,I. Hartenstein makes 2-pt layup from 1 ft (assist by R. Westbrook),86,92
330,3,0:31.0,W. Barton misses 2-pt jump shot from 15 ft,,86,92
331,3,0:29.0,,Defensive rebound by D. House,86,92
332,3,0:12.0,,R. Westbrook misses 2-pt jump shot from 12 ft (block by W. Barton),86,92
333,3,0:09.0,,Offensive rebound by I. Hartenstein,86,92
334,3,0:09.0,,Turnover by I. Hartenstein (bad pass; steal by M. Morris),86,92
335,3,0:02.0,M. Beasley makes 3-pt jump shot from 24 ft (assist by W. Barton),,89,92
336,3,0:00.0,,B. McLemore misses 3-pt jump shot from 27 ft,89,92
337,3,0:00.0,,Offensive rebound by Team,89,92
338,4,11:52.0,,Shooting foul by M. Beasley (drawn by R. Westbrook),89,92
339,4,11:52.0,,R. Westbrook makes free throw 1 of 2,89,93
340,4,11:52.0,,R. Westbrook makes free throw 2 of 2,89,94
341,4,11:40.0,W. Barton misses 2-pt jump shot from 18 ft,,89,94
342,4,11:38.0,,Defensive rebound by J. Harden,89,94
343,4,11:32.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by J. Harden),89,97
344,4,11:12.0,M. Beasley misses 3-pt jump shot from 26 ft,,89,97
345,4,11:11.0,,Defensive rebound by I. Hartenstein,89,97
346,4,11:02.0,,J. Harden misses 3-pt jump shot from 26 ft,89,97
347,4,11:00.0,Defensive rebound by M. Beasley,,89,97
348,4,10:50.0,J. Grant misses 2-pt jump shot from 7 ft,,89,97
349,4,10:49.0,,Defensive rebound by Team,89,97
350,4,10:23.0,,J. Harden makes 2-pt jump shot from 9 ft,89,99
351,4,10:11.0,Shooting foul by I. Hartenstein (drawn by M. Plumlee),,89,99
352,4,10:11.0,M. Plumlee misses free throw 1 of 2,,89,99
353,4,10:11.0,Offensive rebound by Team,,89,99
354,4,10:11.0,J. Murray enters the game for W. Barton,,89,99
355,4,10:11.0,M. Plumlee misses free throw 2 of 2,,89,99
356,4,10:11.0,,Defensive rebound by R. Westbrook,89,99
357,4,10:04.0,,R. Westbrook makes 2-pt layup from 1 ft,89,101
358,4,10:04.0,Denver full timeout,,89,101
359,4,10:04.0,T. Craig enters the game for M. Morris,,89,101
360,4,9:51.0,M. Beasley misses 3-pt jump shot from 26 ft,,89,101
361,4,9:49.0,Offensive rebound by J. Grant,,89,101
362,4,9:48.0,J. Grant misses 2-pt layup from 2 ft (block by E. Gordon),,89,101
363,4,9:46.0,,Defensive rebound by E. Gordon,89,101
364,4,9:42.0,,B. McLemore misses 3-pt jump shot from 26 ft,89,101
365,4,9:38.0,,Offensive rebound by I. Hartenstein,89,101
366,4,9:29.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by R. Westbrook),89,104
367,4,9:15.0,T. Craig makes 3-pt jump shot from 23 ft (assist by J. Murray),,92,104
368,4,8:57.0,,Turnover by J. Harden (bad pass; steal by M. Beasley),92,104
369,4,8:52.0,T. Craig misses 3-pt jump shot from 23 ft,,92,104
370,4,8:49.0,,Defensive rebound by I. Hartenstein,92,104
371,4,8:37.0,,I. Hartenstein makes 2-pt layup from 2 ft (assist by R. Westbrook),92,106
372,4,8:24.0,M. Plumlee misses 2-pt layup from 2 ft (block by J. Harden),,92,106
373,4,8:24.0,Offensive rebound by Team,,92,106
374,4,8:24.0,,Houston full timeout,92,106
375,4,8:24.0,,Instant Replay (Challenge: Ruling Stands),92,106
376,4,8:24.0,W. Barton enters the game for M. Beasley,,92,106
377,4,8:24.0,N. Jokić enters the game for M. Plumlee,,92,106
378,4,8:24.0,,P. Tucker enters the game for R. Westbrook,92,106
379,4,8:18.0,N. Jokić misses 3-pt jump shot from 26 ft,,92,106
380,4,8:15.0,,Defensive rebound by I. Hartenstein,92,106
381,4,7:57.0,,E. Gordon makes 2-pt layup at rim,92,108
382,4,7:57.0,,C. Capela enters the game for I. Hartenstein,92,108
383,4,7:33.0,J. Murray misses 2-pt jump shot from 20 ft,,92,108
384,4,7:30.0,,Defensive rebound by Team,92,108
385,4,7:30.0,P. Millsap enters the game for J. Grant,,92,108
386,4,7:17.0,,Personal foul by T. Craig (drawn by E. Gordon),92,108
387,4,7:17.0,M. Beasley enters the game for T. Craig,,92,108
