,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
118,2,10:28.0,J. Konchar makes 2-pt layup from 2 ft (assist by J. Jackson),,37,33
119,2,10:08.0,,L. Dončić misses 2-pt jump shot from 7 ft,37,33
120,2,10:05.0,Defensive rebound by G. Dieng,,37,33
121,2,10:00.0,J. Jackson misses 2-pt jump shot from 7 ft,,37,33
122,2,9:58.0,,Defensive rebound by J. Jackson,37,33
123,2,9:51.0,,L. Dončić misses 2-pt jump shot from 6 ft,37,33
124,2,9:48.0,Defensive rebound by G. Dieng,,37,33
125,2,9:43.0,G. Dieng misses 2-pt layup from 5 ft (block by W. Cauley-Stein),,37,33
126,2,9:40.0,,Defensive rebound by D. Wright,37,33
127,2,9:29.0,,J. Jackson misses 3-pt jump shot from 25 ft,37,33
128,2,9:26.0,,Offensive rebound by W. Cauley-Stein,37,33
129,2,9:25.0,,J. Jackson makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),37,35
130,2,9:12.0,T. Jones misses 2-pt jump shot from 9 ft,,37,35
131,2,9:09.0,,Defensive rebound by J. Jackson,37,35
132,2,9:04.0,,L. Dončić misses 2-pt layup from 3 ft,37,35
133,2,9:01.0,Defensive rebound by G. Dieng,,37,35
134,2,8:50.0,A. Tolliver misses 2-pt layup from 2 ft,,37,35
135,2,8:48.0,,Defensive rebound by M. Kleber,37,35
136,2,8:46.0,,D. Wright makes 2-pt dunk from 2 ft (assist by M. Kleber),37,37
137,2,8:26.0,T. Jones makes 2-pt jump shot from 10 ft (assist by G. Dieng),,39,37
138,2,8:11.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,39,37
139,2,8:10.0,,Offensive rebound by W. Cauley-Stein,39,37
140,2,8:10.0,,Personal foul by G. Dieng (drawn by W. Cauley-Stein),39,37
141,2,8:10.0,K. Anderson enters the game for T. Jones,,39,37
142,2,8:10.0,J. Morant enters the game for A. Tolliver,,39,37
143,2,8:10.0,,S. Curry enters the game for W. Cauley-Stein,39,37
144,2,8:10.0,,K. Porziņģis enters the game for L. Dončić,39,37
145,2,8:02.0,,Turnover by D. Wright (bad pass),39,37
146,2,7:50.0,J. Jackson misses 3-pt jump shot from 27 ft,,39,37
147,2,7:48.0,,Defensive rebound by K. Porziņģis,39,37
148,2,7:34.0,,K. Porziņģis makes 2-pt jump shot from 19 ft (assist by J. Jackson),39,39
149,2,7:18.0,Turnover by K. Anderson (out of bounds lost ball),,39,39
150,2,7:18.0,D. Brooks enters the game for J. Jackson,,39,39
151,2,7:18.0,D. Melton enters the game for J. Konchar,,39,39
152,2,7:08.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Wright),39,42
153,2,6:56.0,Turnover by J. Morant (palming),,39,42
154,2,6:41.0,,D. Wright makes 3-pt jump shot from 26 ft (assist by M. Kleber),39,45
155,2,6:39.0,Memphis full timeout,,39,45
156,2,6:39.0,J. Valančiūnas enters the game for G. Dieng,,39,45
157,2,6:39.0,,M. Kidd-Gilchrist enters the game for M. Kleber,39,45
158,2,6:23.0,Turnover by D. Melton (traveling),,39,45
159,2,6:05.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,39,45
160,2,6:03.0,,Offensive rebound by D. Wright,39,45
161,2,5:59.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Wright),39,47
162,2,5:51.0,D. Brooks misses 3-pt jump shot from 24 ft,,39,47
163,2,5:51.0,,Defensive rebound by D. Wright,39,47
164,2,5:39.0,,Turnover by S. Curry (lost ball; steal by D. Brooks),39,47
165,2,5:28.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by J. Morant),,41,47
166,2,5:14.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by D. Wright),41,50
167,2,4:57.0,K. Anderson misses 3-pt jump shot from 24 ft,,41,50
168,2,4:55.0,,Defensive rebound by D. Wright,41,50
169,2,4:49.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by M. Kidd-Gilchrist),41,53
170,2,4:24.0,J. Morant misses 3-pt jump shot from 27 ft,,41,53
171,2,4:20.0,,Defensive rebound by M. Kidd-Gilchrist,41,53
172,2,4:16.0,,Shooting foul by K. Anderson (drawn by K. Porziņģis),41,53
173,2,4:16.0,,K. Porziņģis makes free throw 1 of 3,41,54
174,2,4:16.0,,K. Porziņģis makes free throw 2 of 3,41,55
175,2,4:16.0,T. Jones enters the game for K. Anderson,,41,55
176,2,4:16.0,A. Tolliver enters the game for D. Melton,,41,55
177,2,4:16.0,,L. Dončić enters the game for J. Jackson,41,55
178,2,4:16.0,,C. Lee enters the game for D. Wright,41,55
179,2,4:16.0,,K. Porziņģis makes free throw 3 of 3,41,56
180,2,3:57.0,A. Tolliver misses 3-pt jump shot from 25 ft,,41,56
181,2,3:53.0,,Defensive rebound by K. Porziņģis,41,56
182,2,3:41.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,41,56
183,2,3:37.0,,Offensive rebound by K. Porziņģis,41,56
184,2,3:30.0,,Turnover by S. Curry (lost ball; steal by T. Jones),41,56
185,2,3:22.0,Turnover by A. Tolliver (lost ball; steal by L. Dončić),,41,56
186,2,3:16.0,,S. Curry misses 3-pt jump shot from 26 ft,41,56
187,2,3:12.0,Defensive rebound by J. Valančiūnas,,41,56
188,2,3:00.0,J. Morant makes 3-pt jump shot from 26 ft (assist by T. Jones),,44,56
189,2,2:42.0,,M. Kidd-Gilchrist misses 3-pt jump shot from 26 ft,44,56
190,2,2:40.0,Defensive rebound by J. Valančiūnas,,44,56
191,2,2:31.0,J. Valančiūnas misses 2-pt dunk from 1 ft (block by K. Porziņģis),,44,56
192,2,2:26.0,Offensive rebound by J. Morant,,44,56
193,2,2:22.0,Turnover by J. Morant (bad pass),,44,56
194,2,2:10.0,,Shooting foul by J. Valančiūnas (drawn by L. Dončić),44,56
195,2,2:10.0,,L. Dončić makes free throw 1 of 2,44,57
196,2,2:10.0,,L. Dončić makes free throw 2 of 2,44,58
197,2,1:55.0,Shooting foul by M. Kidd-Gilchrist (drawn by J. Morant),,44,58
198,2,1:55.0,J. Morant makes free throw 1 of 2,,45,58
199,2,1:55.0,,M. Kleber enters the game for M. Kidd-Gilchrist,45,58
200,2,1:55.0,J. Morant makes free throw 2 of 2,,46,58
201,2,1:40.0,,S. Curry makes 2-pt layup from 2 ft (assist by L. Dončić),46,60
202,2,1:31.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by T. Jones),,49,60
203,2,1:19.0,,Flagrant foul type 1 by A. Tolliver (drawn by K. Porziņģis),49,60
204,2,1:19.0,,Instant Replay (Request: Ruling Stands),49,60
205,2,1:19.0,,K. Porziņģis makes flagrant free throw 1 of 2,49,61
206,2,1:19.0,,K. Porziņģis misses flagrant free throw 2 of 2,49,61
207,2,1:19.0,,Offensive rebound by Team,49,61
208,2,1:19.0,G. Dieng enters the game for D. Brooks,,49,61
209,2,1:19.0,J. Jackson enters the game for J. Valančiūnas,,49,61
210,2,1:19.0,,J. Jackson enters the game for S. Curry,49,61
211,2,1:01.0,,L. Dončić misses 3-pt jump shot from 25 ft,49,61
212,2,0:58.0,Defensive rebound by A. Tolliver,,49,61
213,2,0:48.0,Personal foul by C. Lee (drawn by G. Dieng),,49,61
214,2,0:48.0,G. Dieng misses free throw 1 of 2,,49,61
215,2,0:48.0,Offensive rebound by Team,,49,61
216,2,0:48.0,G. Dieng misses free throw 2 of 2,,49,61
217,2,0:46.0,,Defensive rebound by M. Kleber,49,61
218,2,0:27.0,,L. Dončić misses 2-pt layup from 4 ft,49,61
219,2,0:23.0,Defensive rebound by J. Morant,,49,61
220,2,0:06.0,T. Jones misses 3-pt jump shot from 25 ft,,49,61
221,2,0:02.0,Offensive rebound by J. Jackson,,49,61
222,2,0:01.0,J. Jackson misses 3-pt jump shot from 26 ft,,49,61
223,2,0:00.0,,Defensive rebound by L. Dončić,49,61
224,3,11:42.0,D. Brooks misses 2-pt jump shot from 13 ft,,49,61
225,3,11:40.0,,Defensive rebound by K. Porziņģis,49,61
226,3,11:26.0,,C. Lee makes 2-pt jump shot from 19 ft,49,63
227,3,11:06.0,Turnover by D. Melton (lost ball; steal by L. Dončić),,49,63
228,3,10:56.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,49,63
229,3,10:51.0,Defensive rebound by K. Anderson,,49,63
230,3,10:49.0,Personal foul by M. Kleber (drawn by D. Brooks),,49,63
231,3,10:38.0,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by J. Morant),,51,63
232,3,10:32.0,,Personal foul by D. Melton (drawn by J. Jackson),51,63
233,3,10:21.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,51,63
234,3,10:17.0,,Offensive rebound by K. Porziņģis,51,63
235,3,10:16.0,,K. Porziņģis makes 2-pt jump shot from 7 ft,51,65
236,3,9:57.0,D. Melton misses 2-pt jump shot from 18 ft,,51,65
237,3,9:54.0,,Defensive rebound by C. Lee,51,65
238,3,9:39.0,,L. Dončić misses 2-pt layup from 3 ft,51,65
239,3,9:37.0,Defensive rebound by K. Anderson,,51,65
240,3,9:36.0,J. Morant misses 2-pt layup from 3 ft (block by K. Porziņģis),,51,65
241,3,9:34.0,Offensive rebound by Team,,51,65
242,3,9:28.0,J. Morant misses 3-pt jump shot from 24 ft,,51,65
243,3,9:27.0,,Defensive rebound by K. Porziņģis,51,65
244,3,9:13.0,,Personal foul by D. Brooks (drawn by L. Dončić),51,65
245,3,9:08.0,,Shooting foul by D. Brooks (drawn by L. Dončić),51,65
246,3,9:08.0,,L. Dončić makes free throw 1 of 2,51,66
247,3,9:08.0,Memphis full timeout,,51,66
248,3,9:08.0,,L. Dončić makes free throw 2 of 2,51,67
249,3,8:53.0,J. Morant makes 2-pt layup from 5 ft,,53,67
250,3,8:29.0,,L. Dončić misses 2-pt jump shot from 10 ft (block by D. Melton),53,67
251,3,8:27.0,Defensive rebound by J. Valančiūnas,,53,67
252,3,8:21.0,D. Melton misses 3-pt jump shot from 22 ft,,53,67
253,3,8:19.0,,Defensive rebound by K. Porziņģis,53,67
254,3,8:11.0,,K. Porziņģis misses 3-pt jump shot from 29 ft,53,67
255,3,8:08.0,,Offensive rebound by J. Jackson,53,67
256,3,8:06.0,,K. Porziņģis makes 2-pt dunk at rim (assist by J. Jackson),53,69
257,3,7:48.0,Turnover by J. Morant (lost ball; steal by C. Lee),,53,69
258,3,7:31.0,,C. Lee makes 2-pt layup from 6 ft (assist by K. Porziņģis),53,71
259,3,7:19.0,Turnover by J. Valančiūnas (bad pass; steal by M. Kleber),,53,71
260,3,7:13.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by L. Dončić),53,74
261,3,6:56.0,J. Valančiūnas makes 2-pt dunk from 2 ft (assist by J. Morant),,55,74
262,3,6:40.0,,J. Jackson makes 2-pt layup from 2 ft (assist by L. Dončić),55,76
263,3,6:19.0,Personal foul by K. Porziņģis (drawn by J. Valančiūnas),,55,76
264,3,6:19.0,G. Dieng enters the game for K. Anderson,,55,76
265,3,6:19.0,T. Jones enters the game for D. Melton,,55,76
266,3,6:19.0,,D. Wright enters the game for L. Dončić,55,76
267,3,6:10.0,J. Morant misses 2-pt layup from 4 ft,,55,76
268,3,6:07.0,,Defensive rebound by C. Lee,55,76
269,3,5:48.0,,K. Porziņģis misses 2-pt jump shot from 18 ft,55,76
270,3,5:44.0,,Offensive rebound by D. Wright,55,76
271,3,5:38.0,,M. Kleber makes 3-pt jump shot from 22 ft (assist by C. Lee),55,79
272,3,5:37.0,Memphis full timeout,,55,79
273,3,5:37.0,J. Jackson enters the game for D. Brooks,,55,79
274,3,5:37.0,A. Tolliver enters the game for J. Valančiūnas,,55,79
275,3,5:37.0,,M. Kidd-Gilchrist enters the game for M. Kleber,55,79
276,3,5:24.0,J. Jackson misses 3-pt jump shot from 22 ft,,55,79
277,3,5:21.0,,Defensive rebound by C. Lee,55,79
278,3,5:12.0,,Personal foul by J. Jackson (drawn by K. Porziņģis),55,79
279,3,5:03.0,,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by J. Jackson),55,81
280,3,4:42.0,J. Jackson misses 3-pt jump shot from 23 ft,,55,81
281,3,4:40.0,,Defensive rebound by M. Kidd-Gilchrist,55,81
282,3,4:31.0,,J. Jackson makes 3-pt jump shot from 26 ft (assist by K. Porziņģis),55,84
283,3,4:15.0,Turnover by J. Morant (lost ball; steal by K. Porziņģis),,55,84
284,3,4:12.0,,Turnover by M. Kidd-Gilchrist (bad pass),55,84
285,3,4:12.0,J. Konchar enters the game for J. Morant,,55,84
286,3,3:56.0,J. Jackson misses 2-pt jump shot from 10 ft,,55,84
287,3,3:54.0,,Defensive rebound by K. Porziņģis,55,84
288,3,3:50.0,,D. Wright makes 2-pt layup from 1 ft (assist by J. Jackson),55,86
289,3,3:36.0,J. Jackson makes 2-pt dunk from 1 ft (assist by T. Jones),,57,86
290,3,3:17.0,,K. Porziņģis makes 3-pt jump shot from 29 ft (assist by D. Wright),57,89
291,3,3:12.0,Shooting foul by K. Porziņģis (drawn by G. Dieng),,57,89
292,3,3:12.0,G. Dieng makes free throw 1 of 2,,58,89
293,3,3:12.0,,J. Barea enters the game for J. Jackson,58,89
294,3,3:12.0,,L. Dončić enters the game for C. Lee,58,89
295,3,3:12.0,,M. Kleber enters the game for K. Porziņģis,58,89
296,3,3:12.0,G. Dieng misses free throw 2 of 2,,58,89
297,3,3:08.0,,Defensive rebound by J. Barea,58,89
298,3,2:55.0,,Personal foul by T. Jones (drawn by D. Wright),58,89
299,3,2:55.0,,D. Wright makes free throw 1 of 2,58,90
300,3,2:55.0,,D. Wright makes free throw 2 of 2,58,91
301,3,2:39.0,G. Dieng misses 2-pt jump shot from 18 ft,,58,91
302,3,2:36.0,,Defensive rebound by M. Kidd-Gilchrist,58,91
303,3,2:29.0,,M. Kleber misses 3-pt jump shot from 23 ft,58,91
304,3,2:26.0,Defensive rebound by A. Tolliver,,58,91
305,3,2:21.0,T. Jones misses 3-pt jump shot from 26 ft,,58,91
306,3,2:21.0,,Defensive rebound by D. Wright,58,91
307,3,1:58.0,,M. Kleber misses 3-pt jump shot from 24 ft,58,91
308,3,1:55.0,Defensive rebound by A. Tolliver,,58,91
309,3,1:44.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by G. Dieng),,61,91
310,3,1:43.0,,Dallas full timeout,61,91
311,3,1:31.0,,Shooting foul by J. Jackson (drawn by L. Dončić),61,91
312,3,1:31.0,,L. Dončić misses free throw 1 of 2,61,91
313,3,1:31.0,,Offensive rebound by Team,61,91
314,3,1:31.0,,L. Dončić makes free throw 2 of 2,61,92
315,3,1:12.0,A. Tolliver makes 2-pt jump shot from 9 ft (assist by J. Konchar),,63,92
316,3,0:55.0,,L. Dončić misses 3-pt jump shot from 25 ft,63,92
317,3,0:52.0,Defensive rebound by G. Dieng,,63,92
318,3,0:48.0,J. Jackson misses 3-pt jump shot from 25 ft,,63,92
319,3,0:46.0,,Defensive rebound by M. Kidd-Gilchrist,63,92
320,3,0:35.0,,Turnover by M. Kidd-Gilchrist (bad pass; steal by T. Jones),63,92
321,3,0:32.0,T. Jones makes 2-pt layup from 1 ft,,65,92
322,3,0:09.0,,L. Dončić makes 3-pt jump shot from 26 ft,65,95
323,3,0:00.0,T. Jones misses 2-pt jump shot from 8 ft,,65,95
324,3,0:00.0,Offensive rebound by Team,,65,95
325,4,11:43.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,65,95
326,4,11:38.0,Defensive rebound by J. Valančiūnas,,65,95
327,4,11:21.0,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by K. Anderson),,67,95
328,4,11:03.0,,L. Dončić misses 3-pt jump shot from 28 ft,67,95
329,4,11:00.0,Defensive rebound by J. Valančiūnas,,67,95
330,4,10:51.0,J. Jackson makes 2-pt layup from 1 ft,,69,95
331,4,10:34.0,,M. Kleber misses 3-pt jump shot from 26 ft,69,95
332,4,10:31.0,Defensive rebound by J. Valančiūnas,,69,95
333,4,10:26.0,Shooting foul by M. Kidd-Gilchrist (drawn by K. Anderson),,69,95
334,4,10:26.0,K. Anderson misses free throw 1 of 2,,69,95
335,4,10:26.0,Offensive rebound by Team,,69,95
336,4,10:26.0,,J. Jackson enters the game for M. Kidd-Gilchrist,69,95
337,4,10:26.0,K. Anderson makes free throw 2 of 2,,70,95
338,4,10:16.0,,L. Dončić makes 3-pt jump shot from 29 ft,70,98
339,4,10:03.0,J. Jackson makes 2-pt layup from 3 ft (assist by J. Morant),,72,98
340,4,9:48.0,,J. Barea misses 3-pt jump shot from 26 ft,72,98
341,4,9:46.0,Defensive rebound by J. Valančiūnas,,72,98
342,4,9:35.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by K. Anderson),,75,98
343,4,9:17.0,,J. Barea makes 3-pt jump shot from 26 ft,75,101
344,4,9:02.0,J. Valančiūnas makes 2-pt hook shot from 6 ft (assist by J. Morant),,77,101
345,4,8:43.0,,J. Barea misses 3-pt jump shot from 25 ft,77,101
346,4,8:39.0,Defensive rebound by J. Valančiūnas,,77,101
347,4,8:34.0,Turnover by J. Jackson (bad pass; steal by D. Wright),,77,101
348,4,8:17.0,,L. Dončić makes 2-pt layup from 2 ft,77,103
349,4,8:03.0,K. Anderson makes 3-pt jump shot from 24 ft (assist by D. Brooks),,80,103
350,4,7:48.0,,L. Dončić misses 3-pt jump shot from 26 ft,80,103
351,4,7:45.0,Defensive rebound by J. Jackson,,80,103
352,4,7:36.0,J. Jackson makes 2-pt jump shot from 6 ft,,82,103
353,4,7:36.0,,Dallas full timeout,82,103
354,4,7:36.0,,C. Lee enters the game for L. Dončić,82,103
355,4,7:36.0,,K. Porziņģis enters the game for M. Kleber,82,103
356,4,7:15.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by J. Barea),82,106
357,4,7:02.0,J. Morant misses 2-pt jump shot from 5 ft,,82,106
358,4,7:00.0,,Defensive rebound by D. Wright,82,106
359,4,6:56.0,,J. Barea misses 3-pt jump shot from 26 ft,82,106
360,4,6:53.0,,Offensive rebound by J. Jackson,82,106
361,4,6:40.0,,J. Jackson misses 3-pt jump shot from 24 ft,82,106
362,4,6:37.0,Defensive rebound by D. Brooks,,82,106
363,4,6:31.0,Turnover by D. Brooks (bad pass; steal by K. Porziņģis),,82,106
364,4,6:27.0,,J. Jackson misses 2-pt layup from 5 ft (block by J. Jackson),82,106
365,4,6:24.0,Defensive rebound by D. Brooks,,82,106
366,4,6:22.0,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by K. Anderson),,84,106
367,4,5:54.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),84,109
368,4,5:45.0,K. Anderson makes 2-pt jump shot from 12 ft (assist by J. Morant),,86,109
369,4,5:25.0,,Offensive foul by K. Porziņģis (drawn by J. Jackson),86,109
