,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
118,2,10:18.0,Personal foul by D. Schröder (drawn by D. Booker),,27,30
119,2,10:18.0,,T. Ferguson enters the game for A. Nader,27,30
120,2,10:14.0,Personal foul by T. Ferguson (drawn by D. Booker),,27,30
121,2,10:14.0,Instant Replay (Request: Ruling Stands),,27,30
122,2,10:04.0,D. Booker makes 2-pt layup from 5 ft,,29,30
123,2,9:48.0,,D. Bazley misses 3-pt jump shot from 25 ft,29,30
124,2,9:46.0,Defensive rebound by D. Booker,,29,30
125,2,9:38.0,Turnover by A. Baynes (lost ball; steal by T. Ferguson),,29,30
126,2,9:30.0,,D. Bazley makes 3-pt jump shot from 23 ft (assist by D. Schröder),29,33
127,2,9:11.0,A. Baynes makes 3-pt jump shot from 26 ft (assist by R. Rubio),,32,33
128,2,9:01.0,,C. Paul makes 2-pt jump shot from 13 ft,32,35
129,2,8:36.0,J. Carter misses 2-pt jump shot from 11 ft,,32,35
130,2,8:33.0,,Defensive rebound by C. Paul,32,35
131,2,8:25.0,,Turnover by S. Adams (bad pass; steal by D. Booker),32,35
132,2,8:25.0,Personal take foul by C. Paul (drawn by D. Booker),,32,35
133,2,8:25.0,C. Johnson enters the game for M. Bridges,,32,35
134,2,8:25.0,K. Oubre enters the game for J. Carter,,32,35
135,2,8:11.0,K. Oubre makes 2-pt dunk from 1 ft (assist by A. Baynes),,34,35
136,2,7:51.0,,Turnover by D. Schröder (bad pass),34,35
137,2,7:41.0,C. Johnson misses 3-pt jump shot from 27 ft,,34,35
138,2,7:38.0,,Defensive rebound by D. Schröder,34,35
139,2,7:25.0,,S. Adams makes 2-pt jump shot from 9 ft,34,37
140,2,7:14.0,Offensive foul by D. Booker (drawn by D. Schröder),,34,37
141,2,7:14.0,Turnover by D. Booker (offensive foul),,34,37
142,2,7:14.0,,D. Gallinari enters the game for D. Bazley,34,37
143,2,7:14.0,,A. Nader enters the game for C. Paul,34,37
144,2,6:53.0,,D. Gallinari makes 2-pt jump shot from 16 ft (assist by D. Schröder),34,39
145,2,6:23.0,A. Baynes misses 2-pt hook shot from 4 ft (block by S. Adams),,34,39
146,2,6:20.0,,Defensive rebound by D. Gallinari,34,39
147,2,6:17.0,,Personal foul by R. Rubio (drawn by D. Schröder),34,39
148,2,6:17.0,,Oklahoma City full timeout,34,39
149,2,6:17.0,E. Okobo enters the game for D. Booker,,34,39
150,2,6:17.0,D. Šarić enters the game for R. Rubio,,34,39
151,2,6:17.0,,S. Gilgeous-Alexander enters the game for D. Schröder,34,39
152,2,6:02.0,,D. Gallinari misses 3-pt jump shot from 32 ft,34,39
153,2,6:01.0,Defensive rebound by Team,,34,39
154,2,5:51.0,Personal foul by T. Ferguson (drawn by K. Oubre),,34,39
155,2,5:51.0,K. Oubre makes free throw 1 of 2,,35,39
156,2,5:51.0,,D. Schröder enters the game for T. Ferguson,35,39
157,2,5:51.0,K. Oubre makes free throw 2 of 2,,36,39
158,2,5:44.0,,Personal foul by E. Okobo (drawn by D. Gallinari),36,39
159,2,5:40.0,,Turnover by S. Adams (bad pass),36,39
160,2,5:26.0,E. Okobo makes 2-pt layup from 3 ft (assist by D. Šarić),,38,39
161,2,5:11.0,,D. Gallinari makes 3-pt jump shot from 26 ft,38,42
162,2,4:58.0,K. Oubre misses 3-pt jump shot from 24 ft,,38,42
163,2,4:55.0,,Defensive rebound by S. Gilgeous-Alexander,38,42
164,2,4:46.0,,S. Gilgeous-Alexander misses 2-pt layup from 4 ft,38,42
165,2,4:43.0,Defensive rebound by K. Oubre,,38,42
166,2,4:34.0,C. Johnson misses 3-pt jump shot from 23 ft,,38,42
167,2,4:31.0,,Defensive rebound by S. Adams,38,42
168,2,4:19.0,Personal foul by S. Adams (drawn by K. Oubre),,38,42
169,2,4:19.0,,Personal foul by K. Oubre (drawn by S. Adams),38,42
170,2,4:14.0,,D. Schröder makes 2-pt jump shot from 16 ft (assist by S. Adams),38,44
171,2,4:14.0,,Shooting foul by E. Okobo (drawn by D. Schröder),38,44
172,2,4:14.0,J. Carter enters the game for E. Okobo,,38,44
173,2,4:14.0,,D. Schröder makes free throw 1 of 1,38,45
174,2,4:00.0,Turnover by A. Baynes (step out of bounds),,38,45
175,2,3:53.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 19 ft,38,47
176,2,3:40.0,A. Baynes misses 3-pt jump shot from 26 ft,,38,47
177,2,3:38.0,,Defensive rebound by S. Gilgeous-Alexander,38,47
178,2,3:36.0,,D. Schröder misses 3-pt jump shot from 26 ft,38,47
179,2,3:33.0,,Offensive rebound by S. Adams,38,47
180,2,3:33.0,,Personal foul by A. Baynes (drawn by S. Adams),38,47
181,2,3:33.0,Technical foul by S. Adams,,38,47
182,2,3:33.0,C. Johnson makes technical free throw,,39,47
183,2,3:33.0,C. Diallo enters the game for A. Baynes,,39,47
184,2,3:33.0,,N. Noel enters the game for S. Adams,39,47
185,2,3:33.0,,C. Paul enters the game for A. Nader,39,47
186,2,3:23.0,,Personal foul by J. Carter (drawn by C. Paul),39,47
187,2,3:23.0,,C. Paul makes free throw 1 of 2,39,48
188,2,3:23.0,D. Booker enters the game for J. Carter,,39,48
189,2,3:23.0,R. Rubio enters the game for C. Johnson,,39,48
190,2,3:23.0,,C. Paul makes free throw 2 of 2,39,49
191,2,3:06.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),,42,49
192,2,2:51.0,,N. Noel makes 2-pt layup from 5 ft (assist by D. Schröder),42,51
193,2,2:39.0,Personal foul by C. Paul (drawn by D. Booker),,42,51
194,2,2:39.0,Phoenix full timeout,,42,51
195,2,2:39.0,D. Booker makes free throw 1 of 2,,43,51
196,2,2:39.0,D. Booker makes free throw 2 of 2,,44,51
197,2,2:23.0,,S. Gilgeous-Alexander misses 2-pt layup from 6 ft,44,51
198,2,2:22.0,,Offensive rebound by N. Noel,44,51
199,2,2:22.0,,N. Noel misses 2-pt layup from 2 ft,44,51
200,2,2:19.0,Defensive rebound by R. Rubio,,44,51
201,2,2:05.0,Turnover by C. Diallo (bad pass; steal by S. Gilgeous-Alexander),,44,51
202,2,1:53.0,,D. Schröder makes 2-pt jump shot from 10 ft,44,53
203,2,1:36.0,Personal foul by N. Noel (drawn by C. Diallo),,44,53
204,2,1:36.0,C. Diallo makes free throw 1 of 2,,45,53
205,2,1:36.0,C. Diallo makes free throw 2 of 2,,46,53
206,2,1:28.0,,Personal foul by C. Diallo (drawn by C. Paul),46,53
207,2,1:28.0,,C. Paul makes free throw 1 of 2,46,54
208,2,1:28.0,F. Kaminsky enters the game for C. Diallo,,46,54
209,2,1:28.0,,C. Paul misses free throw 2 of 2,46,54
210,2,1:23.0,Defensive rebound by K. Oubre,,46,54
211,2,1:15.0,K. Oubre misses 3-pt jump shot from 25 ft,,46,54
212,2,1:12.0,,Defensive rebound by S. Gilgeous-Alexander,46,54
213,2,1:07.0,,Personal foul by D. Booker (drawn by S. Gilgeous-Alexander),46,54
214,2,1:07.0,,S. Gilgeous-Alexander makes free throw 1 of 2,46,55
215,2,1:07.0,,S. Gilgeous-Alexander misses free throw 2 of 2,46,55
216,2,1:05.0,Defensive rebound by Team,,46,55
217,2,0:57.0,Offensive foul by D. Booker (drawn by D. Schröder),,46,55
218,2,0:57.0,Turnover by D. Booker (offensive foul),,46,55
219,2,0:57.0,C. Johnson enters the game for D. Booker,,46,55
220,2,0:47.0,,Offensive foul by N. Noel (drawn by R. Rubio),46,55
221,2,0:47.0,,Turnover by N. Noel (offensive foul),46,55
222,2,0:35.0,R. Rubio makes 2-pt jump shot from 13 ft,,48,55
223,2,0:32.0,,Personal foul by F. Kaminsky (drawn by S. Gilgeous-Alexander),48,55
224,2,0:32.0,,S. Gilgeous-Alexander makes free throw 1 of 2,48,56
225,2,0:32.0,,A. Nader enters the game for N. Noel,48,56
226,2,0:32.0,,S. Gilgeous-Alexander makes free throw 2 of 2,48,57
227,2,0:20.0,R. Rubio makes 2-pt layup from 3 ft,,50,57
228,2,0:00.0,,D. Schröder misses 2-pt jump shot from 10 ft,50,57
229,2,0:00.0,Defensive rebound by C. Johnson,,50,57
230,3,11:46.0,D. Šarić makes 2-pt jump shot from 22 ft (assist by R. Rubio),,52,57
231,3,11:19.0,,D. Gallinari makes 2-pt layup from 3 ft,52,59
232,3,11:06.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by D. Booker),,55,59
233,3,10:48.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by S. Gilgeous-Alexander),55,62
234,3,10:41.0,Personal foul by T. Ferguson (drawn by R. Rubio),,55,62
235,3,10:35.0,D. Booker makes 2-pt jump shot from 9 ft (assist by D. Šarić),,57,62
236,3,10:21.0,,Offensive foul by T. Ferguson (drawn by D. Šarić),57,62
237,3,10:21.0,,Turnover by T. Ferguson (offensive foul),57,62
238,3,10:07.0,A. Baynes misses 2-pt layup from 5 ft,,57,62
239,3,10:06.0,Offensive rebound by A. Baynes,,57,62
240,3,10:05.0,A. Baynes misses 2-pt layup from 2 ft (block by S. Adams),,57,62
241,3,10:05.0,,Defensive rebound by D. Gallinari,57,62
242,3,9:57.0,,S. Adams makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),57,64
243,3,9:47.0,D. Šarić misses 2-pt layup from 3 ft (block by D. Gallinari),,57,64
244,3,9:47.0,Offensive rebound by Team,,57,64
245,3,9:47.0,,A. Nader enters the game for T. Ferguson,57,64
246,3,9:41.0,Shooting foul by A. Nader (drawn by D. Booker),,57,64
247,3,9:41.0,D. Booker makes free throw 1 of 2,,58,64
248,3,9:41.0,D. Booker makes free throw 2 of 2,,59,64
249,3,9:34.0,,Personal foul by D. Šarić (drawn by S. Adams),59,64
250,3,9:27.0,,D. Gallinari misses 3-pt jump shot from 26 ft,59,64
251,3,9:25.0,Defensive rebound by K. Oubre,,59,64
252,3,9:12.0,D. Booker makes 2-pt jump shot from 16 ft,,61,64
253,3,8:49.0,,D. Gallinari makes 2-pt dunk from 1 ft,61,66
254,3,8:42.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by R. Rubio),,64,66
255,3,8:42.0,Technical foul by D. Gallinari,,64,66
256,3,8:42.0,D. Booker makes technical free throw,,65,66
257,3,8:42.0,,Oklahoma City full timeout,65,66
258,3,8:25.0,,Personal foul by D. Šarić (drawn by S. Gilgeous-Alexander),65,66
259,3,8:18.0,,C. Paul makes 2-pt jump shot from 11 ft,65,68
260,3,8:00.0,D. Booker misses 3-pt jump shot from 25 ft,,65,68
261,3,7:58.0,,Defensive rebound by S. Adams,65,68
262,3,7:52.0,,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,65,70
263,3,7:41.0,A. Baynes makes 2-pt layup from 4 ft (assist by R. Rubio),,67,70
264,3,7:30.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by C. Paul),67,73
265,3,7:19.0,R. Rubio makes 2-pt jump shot from 16 ft,,69,73
266,3,7:10.0,,Personal foul by R. Rubio (drawn by D. Gallinari),69,73
267,3,7:04.0,,D. Gallinari makes 3-pt jump shot from 26 ft,69,76
268,3,7:04.0,,Shooting foul by A. Baynes (drawn by D. Gallinari),69,76
269,3,7:04.0,,D. Gallinari makes free throw 1 of 1,69,77
270,3,6:51.0,R. Rubio makes 2-pt jump shot from 17 ft,,71,77
271,3,6:40.0,,C. Paul makes 2-pt jump shot from 13 ft,71,79
272,3,6:33.0,Shooting foul by S. Gilgeous-Alexander (drawn by R. Rubio),,71,79
273,3,6:33.0,R. Rubio makes free throw 1 of 2,,72,79
274,3,6:33.0,M. Bridges enters the game for D. Šarić,,72,79
275,3,6:33.0,,D. Schröder enters the game for S. Gilgeous-Alexander,72,79
276,3,6:33.0,R. Rubio makes free throw 2 of 2,,73,79
277,3,6:17.0,,C. Paul makes 2-pt jump shot from 10 ft,73,81
278,3,6:07.0,Personal foul by C. Paul (drawn by D. Booker),,73,81
279,3,5:58.0,R. Rubio makes 3-pt jump shot from 25 ft,,76,81
280,3,5:45.0,,C. Paul misses 2-pt jump shot from 13 ft,76,81
281,3,5:41.0,,Offensive rebound by Team,76,81
282,3,5:36.0,,D. Gallinari misses 3-pt jump shot from 27 ft,76,81
283,3,5:33.0,Defensive rebound by D. Booker,,76,81
284,3,5:30.0,Shooting foul by D. Gallinari (drawn by D. Booker),,76,81
285,3,5:30.0,D. Booker makes free throw 1 of 2,,77,81
286,3,5:30.0,F. Kaminsky enters the game for A. Baynes,,77,81
287,3,5:30.0,,N. Noel enters the game for S. Adams,77,81
288,3,5:30.0,D. Booker misses free throw 2 of 2,,77,81
289,3,5:27.0,,Defensive rebound by N. Noel,77,81
290,3,5:22.0,,Personal foul by M. Bridges (drawn by C. Paul),77,81
291,3,5:22.0,,C. Paul makes free throw 1 of 2,77,82
292,3,5:22.0,C. Johnson enters the game for D. Booker,,77,82
293,3,5:22.0,,C. Paul makes free throw 2 of 2,77,83
294,3,5:11.0,Shooting foul by A. Nader (drawn by K. Oubre),,77,83
295,3,5:11.0,K. Oubre makes free throw 1 of 2,,78,83
296,3,5:11.0,D. Šarić enters the game for M. Bridges,,78,83
297,3,5:11.0,K. Oubre makes free throw 2 of 2,,79,83
298,3,5:03.0,,N. Noel makes 2-pt dunk from 1 ft (assist by C. Paul),79,85
299,3,4:45.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by R. Rubio),,82,85
300,3,4:31.0,,N. Noel makes 2-pt dunk from 1 ft (assist by C. Paul),82,87
301,3,4:05.0,F. Kaminsky misses 2-pt layup from 3 ft,,82,87
302,3,4:03.0,,Defensive rebound by D. Schröder,82,87
303,3,3:57.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by C. Paul),82,90
304,3,3:57.0,Phoenix full timeout,,82,90
305,3,3:57.0,E. Okobo enters the game for R. Rubio,,82,90
306,3,3:57.0,,S. Gilgeous-Alexander enters the game for C. Paul,82,90
307,3,3:35.0,E. Okobo misses 2-pt jump shot from 8 ft,,82,90
308,3,3:32.0,,Defensive rebound by D. Schröder,82,90
309,3,3:27.0,,Personal foul by F. Kaminsky (drawn by N. Noel),82,90
310,3,3:27.0,,N. Noel makes free throw 1 of 2,82,91
311,3,3:27.0,,N. Noel makes free throw 2 of 2,82,92
312,3,3:12.0,Offensive foul by D. Šarić (drawn by D. Gallinari),,82,92
313,3,3:12.0,Turnover by D. Šarić (offensive foul),,82,92
314,3,3:12.0,M. Bridges enters the game for F. Kaminsky,,82,92
315,3,2:55.0,,S. Gilgeous-Alexander makes 2-pt layup from 5 ft,82,94
316,3,2:43.0,M. Bridges makes 2-pt layup from 6 ft (assist by C. Johnson),,84,94
317,3,2:22.0,,Turnover by D. Gallinari (bad pass; steal by C. Johnson),84,94
318,3,2:09.0,C. Johnson misses 2-pt layup from 3 ft,,84,94
319,3,2:06.0,,Defensive rebound by N. Noel,84,94
320,3,2:02.0,,Turnover by D. Schröder (bad pass),84,94
321,3,2:02.0,T. Jerome enters the game for K. Oubre,,84,94
322,3,2:02.0,,D. Bazley enters the game for D. Gallinari,84,94
323,3,1:49.0,E. Okobo makes 2-pt layup from 5 ft,,86,94
324,3,1:40.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,86,94
325,3,1:38.0,Defensive rebound by D. Šarić,,86,94
326,3,1:34.0,M. Bridges misses 2-pt dunk from 1 ft,,86,94
327,3,1:33.0,Offensive rebound by T. Jerome,,86,94
328,3,1:28.0,D. Šarić misses 3-pt jump shot from 26 ft,,86,94
329,3,1:26.0,Offensive rebound by C. Johnson,,86,94
330,3,1:24.0,T. Jerome misses 3-pt jump shot from 26 ft,,86,94
331,3,1:22.0,,Defensive rebound by D. Schröder,86,94
332,3,1:18.0,,D. Schröder makes 2-pt layup from 2 ft,86,96
333,3,1:10.0,Turnover by D. Šarić (traveling),,86,96
334,3,0:58.0,,Personal foul by M. Bridges (drawn by D. Schröder),86,96
335,3,0:58.0,,D. Schröder makes free throw 1 of 2,86,97
336,3,0:58.0,,D. Schröder makes free throw 2 of 2,86,98
337,3,0:43.0,D. Šarić makes 2-pt dunk from 2 ft (assist by T. Jerome),,88,98
338,3,0:34.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft,88,101
339,3,0:16.0,E. Okobo makes 3-pt jump shot from 26 ft (assist by D. Šarić),,91,101
340,3,0:06.0,,D. Schröder misses 2-pt jump shot from 11 ft,91,101
341,3,0:03.0,Defensive rebound by D. Šarić,,91,101
342,3,0:00.0,Instant Replay (Request: Ruling Stands),,91,101
343,4,11:48.0,,D. Schröder misses 2-pt jump shot from 20 ft,91,101
344,4,11:46.0,,Offensive rebound by S. Adams,91,101
345,4,11:45.0,,Personal foul by A. Baynes (drawn by S. Adams),91,101
346,4,11:40.0,,D. Schröder makes 2-pt jump shot from 19 ft (assist by S. Adams),91,103
347,4,11:22.0,A. Baynes misses 3-pt jump shot from 26 ft,,91,103
348,4,11:18.0,,Defensive rebound by D. Bazley,91,103
349,4,11:17.0,,Personal foul by A. Baynes (drawn by S. Adams),91,103
350,4,11:17.0,,Technical foul by A. Baynes,91,103
351,4,11:17.0,,D. Schröder makes technical free throw,91,104
352,4,11:02.0,,D. Bazley misses 3-pt jump shot from 23 ft,91,104
353,4,11:02.0,,Offensive rebound by Team,91,104
354,4,11:00.0,,D. Schröder misses 2-pt jump shot from 12 ft,91,104
355,4,10:57.0,Defensive rebound by A. Baynes,,91,104
356,4,10:49.0,A. Baynes misses 2-pt jump shot from 7 ft,,91,104
357,4,10:46.0,Offensive rebound by D. Šarić,,91,104
358,4,10:44.0,D. Šarić misses 2-pt layup from 3 ft (block by D. Bazley),,91,104
359,4,10:44.0,,Defensive rebound by S. Adams,91,104
360,4,10:25.0,,S. Adams makes 2-pt jump shot from 11 ft (assist by D. Bazley),91,106
361,4,10:10.0,T. Jerome misses 2-pt jump shot from 13 ft,,91,106
362,4,10:07.0,,Defensive rebound by S. Adams,91,106
363,4,9:56.0,,S. Gilgeous-Alexander makes 2-pt layup from 4 ft,91,108
364,4,9:56.0,Phoenix full timeout,,91,108
365,4,9:56.0,K. Oubre enters the game for T. Jerome,,91,108
366,4,9:40.0,D. Booker misses 3-pt jump shot from 25 ft,,91,108
367,4,9:40.0,Offensive rebound by Team,,91,108
368,4,9:40.0,,Loose ball foul by T. Ferguson (drawn by D. Šarić),91,108
369,4,9:32.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by K. Oubre),,94,108
370,4,9:11.0,,Personal foul by K. Oubre (drawn by S. Gilgeous-Alexander),94,108
371,4,9:11.0,,A. Nader enters the game for T. Ferguson,94,108
372,4,9:04.0,,S. Gilgeous-Alexander makes 2-pt layup from 7 ft (assist by D. Schröder),94,110
