,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
86,1,2:38.0,R. O'Neale misses 2-pt layup from 2 ft,,17,24
87,1,2:36.0,Offensive rebound by G. Niang,,17,24
88,1,2:35.0,G. Niang misses 2-pt layup from 1 ft,,17,24
89,1,2:34.0,,Defensive rebound by P. George,17,24
90,1,2:23.0,,P. Beverley misses 3-pt jump shot from 24 ft,17,24
91,1,2:22.0,,Offensive rebound by I. Zubac,17,24
92,1,2:16.0,,P. George makes 3-pt jump shot from 22 ft (assist by L. Shamet),17,27
93,1,2:15.0,Utah full timeout,,17,27
94,1,2:15.0,T. Bradley enters the game for R. Gobert,,17,27
95,1,2:15.0,D. Mitchell enters the game for R. O'Neale,,17,27
96,1,2:15.0,,J. Green enters the game for P. Beverley,17,27
97,1,2:15.0,,R. McGruder enters the game for P. George,17,27
98,1,2:15.0,,P. Patterson enters the game for I. Zubac,17,27
99,1,2:05.0,J. Clarkson misses 3-pt jump shot from 26 ft,,17,27
100,1,2:03.0,,Defensive rebound by J. Green,17,27
101,1,1:49.0,,L. Shamet makes 3-pt jump shot from 23 ft (assist by L. Williams),17,30
102,1,1:35.0,E. Mudiay makes 2-pt jump shot from 13 ft,,19,30
103,1,1:09.0,,Turnover by Team (shot clock),19,30
104,1,0:58.0,Turnover by E. Mudiay (lost ball; steal by R. McGruder),,19,30
105,1,0:54.0,,L. Williams misses 3-pt jump shot from 23 ft,19,30
106,1,0:50.0,Defensive rebound by E. Mudiay,,19,30
107,1,0:43.0,G. Niang misses 3-pt jump shot from 28 ft,,19,30
108,1,0:41.0,,Defensive rebound by L. Shamet,19,30
109,1,0:33.0,,L. Williams misses 3-pt jump shot from 25 ft,19,30
110,1,0:30.0,Defensive rebound by D. Mitchell,,19,30
111,1,0:23.0,G. Niang makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,22,30
112,1,0:03.0,,P. Patterson makes 2-pt jump shot from 21 ft (assist by L. Williams),22,32
113,1,0:00.0,E. Mudiay misses 3-pt jump shot from 48 ft,,22,32
114,1,0:00.0,Offensive rebound by Team,,22,32
115,2,11:45.0,,J. Green misses 3-pt jump shot from 23 ft,22,32
116,2,11:42.0,Defensive rebound by J. Clarkson,,22,32
117,2,11:31.0,J. Clarkson makes 2-pt hook shot from 8 ft,,24,32
118,2,11:20.0,,J. Green misses 3-pt jump shot from 26 ft,24,32
119,2,11:18.0,Defensive rebound by D. Mitchell,,24,32
120,2,11:07.0,D. Mitchell makes 2-pt jump shot from 7 ft,,26,32
121,2,10:58.0,,Personal foul by J. Clarkson (drawn by L. Shamet),26,32
122,2,10:51.0,,P. Patterson makes 2-pt jump shot from 7 ft (assist by L. Williams),26,34
123,2,10:38.0,Shooting foul by P. Patterson (drawn by J. Clarkson),,26,34
124,2,10:38.0,J. Clarkson makes free throw 1 of 2,,27,34
125,2,10:38.0,,K. Leonard enters the game for R. McGruder,27,34
126,2,10:38.0,J. Clarkson misses free throw 2 of 2,,27,34
127,2,10:35.0,,Defensive rebound by P. Patterson,27,34
128,2,10:28.0,,P. Patterson misses 3-pt jump shot from 26 ft,27,34
129,2,10:24.0,Defensive rebound by J. Ingles,,27,34
130,2,10:16.0,G. Niang makes 3-pt jump shot from 27 ft (assist by D. Mitchell),,30,34
131,2,10:03.0,,L. Williams makes 2-pt layup from 3 ft,30,36
132,2,9:49.0,J. Clarkson makes 2-pt jump shot from 8 ft (assist by D. Mitchell),,32,36
133,2,9:37.0,,P. Patterson misses 3-pt jump shot from 26 ft,32,36
134,2,9:34.0,Defensive rebound by J. Clarkson,,32,36
135,2,9:24.0,T. Bradley makes 2-pt dunk from 1 ft (assist by J. Ingles),,34,36
136,2,9:09.0,,L. Williams misses 2-pt jump shot from 9 ft,34,36
137,2,9:07.0,Defensive rebound by D. Mitchell,,34,36
138,2,9:03.0,Turnover by D. Mitchell (bad pass; steal by L. Shamet),,34,36
139,2,8:58.0,,L. Shamet makes 3-pt jump shot from 27 ft (assist by K. Leonard),34,39
140,2,8:58.0,,Shooting foul by T. Bradley (drawn by L. Shamet),34,39
141,2,8:58.0,B. Bogdanović enters the game for D. Mitchell,,34,39
142,2,8:58.0,E. Mudiay enters the game for G. Niang,,34,39
143,2,8:58.0,,L. Shamet makes free throw 1 of 1,34,40
144,2,8:40.0,J. Clarkson misses 3-pt jump shot from 26 ft,,34,40
145,2,8:40.0,Offensive rebound by B. Bogdanović,,34,40
146,2,8:36.0,B. Bogdanović makes 2-pt layup from 1 ft,,36,40
147,2,8:20.0,,K. Leonard makes 2-pt layup from 4 ft,36,42
148,2,8:02.0,E. Mudiay misses 2-pt jump shot from 18 ft,,36,42
149,2,8:00.0,,Defensive rebound by K. Leonard,36,42
150,2,7:53.0,,K. Leonard misses 3-pt jump shot from 26 ft,36,42
151,2,7:51.0,Defensive rebound by E. Mudiay,,36,42
152,2,7:41.0,B. Bogdanović misses 2-pt layup from 3 ft,,36,42
153,2,7:39.0,,Defensive rebound by K. Leonard,36,42
154,2,7:34.0,,P. Patterson misses 3-pt jump shot from 26 ft,36,42
155,2,7:31.0,,Offensive rebound by J. Green,36,42
156,2,7:31.0,,J. Green makes 2-pt layup at rim,36,44
157,2,7:31.0,Utah full timeout,,36,44
158,2,7:31.0,R. Gobert enters the game for T. Bradley,,36,44
159,2,7:31.0,D. Mitchell enters the game for J. Ingles,,36,44
160,2,7:31.0,R. O'Neale enters the game for E. Mudiay,,36,44
161,2,7:31.0,,P. Beverley enters the game for P. Patterson,36,44
162,2,7:31.0,,P. George enters the game for L. Shamet,36,44
163,2,7:20.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Mitchell),,38,44
164,2,6:58.0,,J. Green misses 3-pt jump shot from 22 ft,38,44
165,2,6:55.0,Defensive rebound by R. O'Neale,,38,44
166,2,6:53.0,Personal foul by J. Green (drawn by R. Gobert),,38,44
167,2,6:40.0,R. O'Neale makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,41,44
168,2,6:29.0,,K. Leonard makes 2-pt layup from 3 ft (assist by L. Williams),41,46
169,2,6:29.0,,Shooting foul by R. Gobert (drawn by K. Leonard),41,46
170,2,6:29.0,,I. Zubac enters the game for J. Green,41,46
171,2,6:29.0,,K. Leonard makes free throw 1 of 1,41,47
172,2,6:18.0,D. Mitchell makes 2-pt jump shot from 14 ft,,43,47
173,2,5:55.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by I. Zubac),43,50
174,2,5:41.0,B. Bogdanović misses 2-pt jump shot from 14 ft,,43,50
175,2,5:38.0,,Defensive rebound by P. George,43,50
176,2,5:33.0,,P. George makes 2-pt jump shot from 4 ft,43,52
177,2,5:25.0,Personal foul by I. Zubac (drawn by R. Gobert),,43,52
178,2,5:25.0,,M. Harkless enters the game for L. Williams,43,52
179,2,5:16.0,Turnover by B. Bogdanović (bad pass; steal by K. Leonard),,43,52
180,2,5:09.0,,K. Leonard makes 2-pt layup from 4 ft,43,54
181,2,4:48.0,D. Mitchell misses 2-pt jump shot from 16 ft,,43,54
182,2,4:45.0,,Defensive rebound by I. Zubac,43,54
183,2,4:37.0,,K. Leonard misses 3-pt jump shot from 27 ft,43,54
184,2,4:33.0,Defensive rebound by R. Gobert,,43,54
185,2,4:26.0,R. Gobert makes 2-pt layup from 4 ft (assist by J. Clarkson),,45,54
186,2,4:26.0,Shooting foul by I. Zubac (drawn by R. Gobert),,45,54
187,2,4:26.0,J. Ingles enters the game for D. Mitchell,,45,54
188,2,4:26.0,R. Gobert makes free throw 1 of 1,,46,54
189,2,4:03.0,,Turnover by K. Leonard (out of bounds lost ball),46,54
190,2,3:46.0,J. Clarkson makes 2-pt layup from 3 ft,,48,54
191,2,3:35.0,,P. George misses 2-pt jump shot from 15 ft,48,54
192,2,3:32.0,Defensive rebound by R. Gobert,,48,54
193,2,3:11.0,J. Clarkson makes 3-pt jump shot from 26 ft,,51,54
194,2,3:11.0,Shooting foul by I. Zubac (drawn by J. Clarkson),,51,54
195,2,3:11.0,,J. Green enters the game for I. Zubac,51,54
196,2,3:11.0,J. Clarkson makes free throw 1 of 1,,52,54
197,2,3:11.0,,I. Zubac enters the game for J. Green,52,54
198,2,3:11.0,Instant Replay (Request: Ruling Stands),,52,54
199,2,3:11.0,,J. Green enters the game for I. Zubac,52,54
200,2,2:59.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by M. Harkless),52,56
201,2,2:35.0,J. Ingles misses 2-pt jump shot from 8 ft,,52,56
202,2,2:35.0,,Defensive rebound by P. Beverley,52,56
203,2,2:26.0,,K. Leonard misses 2-pt jump shot from 16 ft,52,56
204,2,2:26.0,,Offensive rebound by P. Beverley,52,56
205,2,2:21.0,,P. George misses 3-pt jump shot from 26 ft,52,56
206,2,2:19.0,Defensive rebound by J. Ingles,,52,56
207,2,2:16.0,B. Bogdanović misses 2-pt layup from 2 ft (block by M. Harkless),,52,56
208,2,2:16.0,Offensive rebound by Team,,52,56
209,2,2:16.0,,LA Clippers full timeout,52,56
210,2,2:16.0,D. Mitchell enters the game for J. Clarkson,,52,56
211,2,2:16.0,,L. Williams enters the game for M. Harkless,52,56
212,2,2:04.0,R. O'Neale makes 3-pt jump shot from 28 ft (assist by D. Mitchell),,55,56
213,2,1:45.0,,J. Green makes 2-pt layup from 2 ft (assist by K. Leonard),55,58
214,2,1:27.0,B. Bogdanović misses 2-pt jump shot from 10 ft,,55,58
215,2,1:25.0,,Defensive rebound by K. Leonard,55,58
216,2,1:20.0,,Shooting foul by R. O'Neale (drawn by K. Leonard),55,58
217,2,1:20.0,,K. Leonard makes free throw 1 of 2,55,59
218,2,1:20.0,,K. Leonard makes free throw 2 of 2,55,60
219,2,0:58.0,J. Ingles misses 3-pt jump shot from 25 ft,,55,60
220,2,0:55.0,Offensive rebound by R. O'Neale,,55,60
221,2,0:54.0,Turnover by R. O'Neale (bad pass; steal by J. Green),,55,60
222,2,0:45.0,,Shooting foul by R. Gobert (drawn by K. Leonard),55,60
223,2,0:45.0,,Technical foul by R. Gobert,55,60
224,2,0:45.0,,K. Leonard makes technical free throw,55,61
225,2,0:45.0,,K. Leonard makes free throw 1 of 2,55,62
226,2,0:45.0,,K. Leonard makes free throw 2 of 2,55,63
227,2,0:32.0,D. Mitchell makes 3-pt jump shot from 27 ft,,58,63
228,2,0:13.0,,L. Williams misses 3-pt jump shot from 25 ft,58,63
229,2,0:09.0,Defensive rebound by J. Ingles,,58,63
230,2,0:01.0,D. Mitchell makes 3-pt jump shot from 24 ft,,61,63
231,2,0:00.0,,P. George misses 3-pt jump shot from 54 ft,61,63
232,2,0:00.0,,Offensive rebound by Team,61,63
233,3,11:47.0,,P. George makes 3-pt jump shot from 24 ft (assist by K. Leonard),61,66
234,3,11:29.0,R. Gobert makes 2-pt layup from 5 ft (assist by J. Ingles),,63,66
235,3,11:06.0,,K. Leonard misses 3-pt jump shot from 28 ft,63,66
236,3,11:03.0,Defensive rebound by J. Ingles,,63,66
237,3,10:54.0,D. Mitchell misses 2-pt jump shot from 11 ft,,63,66
238,3,10:50.0,,Defensive rebound by I. Zubac,63,66
239,3,10:44.0,,P. George misses 3-pt jump shot from 27 ft,63,66
240,3,10:39.0,,Offensive rebound by P. Beverley,63,66
241,3,10:31.0,,P. George misses 2-pt jump shot from 10 ft,63,66
242,3,10:28.0,Defensive rebound by R. O'Neale,,63,66
243,3,10:26.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,66,66
244,3,10:15.0,,P. Beverley misses 2-pt layup from 3 ft,66,66
245,3,10:13.0,Defensive rebound by R. O'Neale,,66,66
246,3,10:05.0,R. O'Neale makes 3-pt jump shot from 26 ft (assist by J. Ingles),,69,66
247,3,10:02.0,,LA Clippers full timeout,69,66
248,3,10:02.0,,L. Williams enters the game for P. Beverley,69,66
249,3,9:50.0,,K. Leonard misses 2-pt jump shot from 17 ft,69,66
250,3,9:45.0,Defensive rebound by R. Gobert,,69,66
251,3,9:37.0,Personal foul by K. Leonard (drawn by R. Gobert),,69,66
252,3,9:27.0,J. Ingles makes 3-pt jump shot from 26 ft,,72,66
253,3,9:00.0,,K. Leonard makes 3-pt jump shot from 22 ft (assist by L. Williams),72,69
254,3,8:37.0,Turnover by D. Mitchell (bad pass; steal by L. Williams),,72,69
255,3,8:37.0,,Personal take foul by R. O'Neale (drawn by L. Williams),72,69
256,3,8:29.0,,L. Williams makes 2-pt jump shot from 16 ft,72,71
257,3,8:04.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,72,71
258,3,8:02.0,,Defensive rebound by M. Harkless,72,71
259,3,7:42.0,,K. Leonard misses 2-pt jump shot from 9 ft,72,71
260,3,7:40.0,,Offensive rebound by K. Leonard,72,71
261,3,7:38.0,,K. Leonard misses 2-pt layup from 3 ft (block by R. Gobert),72,71
262,3,7:36.0,Defensive rebound by R. O'Neale,,72,71
263,3,7:31.0,Turnover by B. Bogdanović (lost ball; steal by K. Leonard),,72,71
264,3,7:30.0,,Personal take foul by J. Ingles (drawn by K. Leonard),72,71
265,3,7:18.0,,Turnover by L. Williams (bad pass),72,71
266,3,7:09.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),,75,71
267,3,6:57.0,,Personal foul by D. Mitchell (drawn by P. George),75,71
268,3,6:49.0,,M. Harkless misses 2-pt dunk from 2 ft,75,71
269,3,6:47.0,Defensive rebound by D. Mitchell,,75,71
270,3,6:44.0,B. Bogdanović makes 2-pt dunk at rim (assist by D. Mitchell),,77,71
271,3,6:18.0,,K. Leonard misses 3-pt jump shot from 25 ft,77,71
272,3,6:16.0,,Offensive rebound by Team,77,71
273,3,6:16.0,E. Mudiay enters the game for D. Mitchell,,77,71
274,3,6:16.0,,L. Shamet enters the game for M. Harkless,77,71
275,3,6:04.0,,Shooting foul by J. Ingles (drawn by I. Zubac),77,71
276,3,6:04.0,,I. Zubac makes free throw 1 of 2,77,72
277,3,6:04.0,,I. Zubac misses free throw 2 of 2,77,72
278,3,6:02.0,Defensive rebound by Team,,77,72
279,3,5:43.0,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),,79,72
280,3,5:35.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by K. Leonard),79,75
281,3,5:07.0,Turnover by R. Gobert (traveling),,79,75
282,3,5:07.0,,J. Green enters the game for I. Zubac,79,75
283,3,4:48.0,,L. Williams makes 2-pt layup from 2 ft (assist by J. Green),79,77
284,3,4:40.0,E. Mudiay makes 2-pt layup from 2 ft (assist by J. Ingles),,81,77
285,3,4:30.0,,L. Williams misses 2-pt jump shot from 17 ft,81,77
286,3,4:27.0,Defensive rebound by R. Gobert,,81,77
287,3,4:14.0,J. Ingles makes 3-pt jump shot from 26 ft,,84,77
288,3,4:02.0,,K. Leonard misses 2-pt layup from 3 ft,84,77
289,3,4:00.0,Defensive rebound by R. O'Neale,,84,77
290,3,3:57.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,84,77
291,3,3:53.0,,Defensive rebound by J. Green,84,77
292,3,3:44.0,,P. George misses 2-pt layup from 4 ft,84,77
293,3,3:41.0,Defensive rebound by R. O'Neale,,84,77
294,3,3:27.0,Utah full timeout,,84,77
295,3,3:27.0,J. Clarkson enters the game for B. Bogdanović,,84,77
296,3,3:27.0,D. Mitchell enters the game for J. Ingles,,84,77
297,3,3:27.0,G. Niang enters the game for R. O'Neale,,84,77
298,3,3:27.0,,R. McGruder enters the game for K. Leonard,84,77
299,3,3:20.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by G. Niang),,87,77
300,3,3:04.0,,R. McGruder makes 3-pt jump shot from 24 ft (assist by L. Williams),87,80
301,3,2:47.0,Turnover by D. Mitchell (bad pass; steal by P. George),,87,80
302,3,2:44.0,,Shooting foul by E. Mudiay (drawn by P. George),87,80
303,3,2:44.0,,P. George makes free throw 1 of 2,87,81
304,3,2:44.0,T. Bradley enters the game for R. Gobert,,87,81
305,3,2:44.0,,P. George makes free throw 2 of 2,87,82
306,3,2:21.0,D. Mitchell makes 2-pt hook shot from 6 ft (assist by E. Mudiay),,89,82
307,3,2:13.0,,Shooting foul by T. Bradley (drawn by L. Williams),89,82
308,3,2:13.0,,L. Williams makes free throw 1 of 2,89,83
309,3,2:13.0,,L. Williams makes free throw 2 of 2,89,84
310,3,2:02.0,Turnover by E. Mudiay (bad pass; steal by L. Williams),,89,84
311,3,2:00.0,,P. George makes 2-pt dunk from 1 ft (assist by L. Williams),89,86
312,3,1:44.0,D. Mitchell misses 3-pt jump shot from 25 ft,,89,86
313,3,1:40.0,,Defensive rebound by Team,89,86
314,3,1:32.0,,Offensive foul by J. Green (drawn by D. Mitchell),89,86
315,3,1:32.0,,Turnover by J. Green (offensive foul),89,86
316,3,1:16.0,E. Mudiay makes 2-pt layup from 1 ft,,91,86
317,3,1:07.0,,Personal foul by T. Bradley (drawn by P. George),91,86
318,3,1:07.0,,P. George makes free throw 1 of 2,91,87
319,3,1:07.0,,P. George makes free throw 2 of 2,91,88
320,3,0:48.0,D. Mitchell makes 2-pt jump shot from 7 ft,,93,88
321,3,0:35.0,,J. Green misses 3-pt jump shot from 26 ft,93,88
322,3,0:32.0,Defensive rebound by E. Mudiay,,93,88
323,3,0:13.0,D. Mitchell misses 3-pt jump shot from 26 ft,,93,88
324,3,0:09.0,,Defensive rebound by R. McGruder,93,88
325,3,0:07.0,,Technical foul by B. Bogdanović,93,88
326,3,0:07.0,,L. Williams makes technical free throw,93,89
327,3,0:07.0,R. Gobert enters the game for T. Bradley,,93,89
328,3,0:07.0,R. O'Neale enters the game for G. Niang,,93,89
329,3,0:06.0,,P. George makes 3-pt jump shot from 26 ft (assist by L. Williams),93,92
330,3,0:01.0,D. Mitchell misses 3-pt jump shot from 28 ft,,93,92
331,3,0:00.0,Offensive rebound by Team,,93,92
332,4,11:38.0,D. Mitchell misses 3-pt jump shot from 27 ft,,93,92
333,4,11:33.0,,Defensive rebound by L. Williams,93,92
334,4,11:26.0,,L. Williams makes 2-pt jump shot from 13 ft,93,94
335,4,11:07.0,J. Clarkson misses 2-pt jump shot from 8 ft,,93,94
336,4,11:05.0,,Defensive rebound by L. Williams,93,94
337,4,11:04.0,,Shooting foul by D. Mitchell (drawn by L. Williams),93,94
338,4,11:04.0,,L. Williams makes free throw 1 of 2,93,95
339,4,11:04.0,,L. Williams makes free throw 2 of 2,93,96
340,4,10:53.0,J. Ingles misses 3-pt jump shot from 27 ft,,93,96
341,4,10:50.0,,Defensive rebound by R. McGruder,93,96
342,4,10:43.0,,L. Williams misses 2-pt jump shot from 10 ft,93,96
343,4,10:41.0,Defensive rebound by G. Niang,,93,96
344,4,10:41.0,Personal foul by J. Green (drawn by G. Niang),,93,96
345,4,10:24.0,G. Niang misses 2-pt layup from 6 ft (block by P. Beverley),,93,96
346,4,10:24.0,Offensive rebound by Team,,93,96
347,4,10:23.0,Shooting foul by L. Shamet (drawn by J. Clarkson),,93,96
348,4,10:23.0,,LA Clippers full timeout,93,96
349,4,10:23.0,,Instant Replay (Challenge: Ruling Stands),93,96
350,4,10:23.0,J. Clarkson misses free throw 1 of 3,,93,96
351,4,10:23.0,Offensive rebound by Team,,93,96
352,4,10:23.0,J. Clarkson makes free throw 2 of 3,,94,96
353,4,10:23.0,J. Clarkson makes free throw 3 of 3,,95,96
354,4,10:12.0,,L. Shamet misses 3-pt jump shot from 25 ft,95,96
355,4,10:07.0,Defensive rebound by D. Mitchell,,95,96
356,4,10:03.0,Personal foul by R. McGruder (drawn by J. Ingles),,95,96
357,4,10:03.0,B. Bogdanović enters the game for G. Niang,,95,96
358,4,10:03.0,,K. Leonard enters the game for L. Williams,95,96
359,4,9:52.0,Shooting foul by J. Green (drawn by B. Bogdanović),,95,96
360,4,9:52.0,B. Bogdanović misses free throw 1 of 2,,95,96
361,4,9:52.0,Offensive rebound by Team,,95,96
362,4,9:52.0,B. Bogdanović makes free throw 2 of 2,,96,96
363,4,9:40.0,,Shooting foul by T. Bradley (drawn by J. Green),96,96
364,4,9:40.0,,J. Green misses free throw 1 of 2,96,96
365,4,9:40.0,,Offensive rebound by Team,96,96
366,4,9:40.0,R. Gobert enters the game for T. Bradley,,96,96
367,4,9:40.0,,J. Green makes free throw 2 of 2,96,97
368,4,9:18.0,D. Mitchell makes 2-pt dunk from 1 ft (assist by J. Ingles),,98,97
369,4,9:01.0,,K. Leonard misses 2-pt jump shot from 15 ft,98,97
370,4,8:57.0,Defensive rebound by B. Bogdanović,,98,97
371,4,8:51.0,Shooting foul by P. Beverley (drawn by R. Gobert),,98,97
372,4,8:51.0,R. Gobert misses free throw 1 of 2,,98,97
373,4,8:51.0,Offensive rebound by Team,,98,97
374,4,8:51.0,E. Mudiay enters the game for D. Mitchell,,98,97
375,4,8:51.0,R. Gobert makes free throw 2 of 2,,99,97
376,4,8:38.0,,R. McGruder misses 3-pt jump shot from 22 ft,99,97
377,4,8:38.0,,Offensive rebound by Team,99,97
378,4,8:38.0,,I. Zubac enters the game for J. Green,99,97
379,4,8:25.0,,L. Shamet misses 2-pt jump shot from 22 ft,99,97
380,4,8:22.0,Defensive rebound by E. Mudiay,,99,97
381,4,8:06.0,Shooting foul by I. Zubac (drawn by R. Gobert),,99,97
382,4,8:06.0,R. Gobert makes free throw 1 of 2,,100,97
383,4,8:06.0,R. O'Neale enters the game for J. Ingles,,100,97
384,4,8:06.0,,P. George enters the game for P. Beverley,100,97
