,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
118,1,0:25.0,,Loose ball foul by D. Wade (drawn by R. Langford),26,27
119,1,0:25.0,R. Williams enters the game for E. Freedom,,26,27
120,1,0:25.0,,C. Sexton enters the game for K. Porter,26,27
121,1,0:21.0,R. Williams makes 2-pt layup from 5 ft (assist by J. Tatum),,28,27
122,2,11:37.0,J. Tatum misses 2-pt jump shot from 3 ft,,28,27
123,2,11:34.0,,Defensive rebound by M. Dellavedova,28,27
124,2,11:12.0,,Turnover by Team (shot clock),28,27
125,2,11:06.0,Shooting foul by L. Nance (drawn by R. Williams),,28,27
126,2,11:06.0,R. Williams misses free throw 1 of 2,,28,27
127,2,11:06.0,Offensive rebound by Team,,28,27
128,2,11:06.0,R. Williams misses free throw 2 of 2,,28,27
129,2,11:04.0,,Defensive rebound by L. Nance,28,27
130,2,10:47.0,,C. Osman misses 2-pt layup from 3 ft (block by R. Williams),28,27
131,2,10:47.0,,Offensive rebound by L. Nance,28,27
132,2,10:47.0,,Shooting foul by J. Tatum (drawn by L. Nance),28,27
133,2,10:47.0,,L. Nance misses free throw 1 of 2,28,27
134,2,10:47.0,,Offensive rebound by Team,28,27
135,2,10:47.0,,L. Nance misses free throw 2 of 2,28,27
136,2,10:44.0,Defensive rebound by R. Williams,,28,27
137,2,10:35.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by T. Waters),,31,27
138,2,10:17.0,,C. Sexton misses 2-pt jump shot from 11 ft,31,27
139,2,10:15.0,Defensive rebound by R. Williams,,31,27
140,2,10:06.0,T. Waters makes 2-pt jump shot from 17 ft (assist by J. Tatum),,33,27
141,2,9:46.0,,L. Nance misses 2-pt hook shot from 6 ft,33,27
142,2,9:44.0,Defensive rebound by J. Tatum,,33,27
143,2,9:37.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by R. Langford),,36,27
144,2,9:36.0,,Cleveland full timeout,36,27
145,2,9:36.0,,K. Love enters the game for M. Dellavedova,36,27
146,2,9:11.0,,C. Sexton makes 2-pt jump shot from 18 ft,36,29
147,2,8:52.0,T. Waters misses 2-pt layup at rim,,36,29
148,2,8:49.0,,Defensive rebound by C. Osman,36,29
149,2,8:45.0,,L. Nance misses 3-pt jump shot from 26 ft,36,29
150,2,8:41.0,Defensive rebound by T. Waters,,36,29
151,2,8:32.0,J. Tatum makes 3-pt jump shot from 28 ft,,39,29
152,2,8:17.0,,C. Sexton makes 3-pt jump shot from 27 ft,39,32
153,2,7:58.0,J. Tatum makes 2-pt jump shot from 12 ft,,41,32
154,2,7:42.0,,Personal foul by R. Williams (drawn by C. Sexton),41,32
155,2,7:42.0,M. Smart enters the game for T. Waters,,41,32
156,2,7:34.0,,Personal foul by R. Williams (drawn by C. Sexton),41,32
157,2,7:34.0,,K. Love makes 3-pt jump shot from 33 ft (assist by D. Wade),41,35
158,2,7:13.0,R. Langford misses 2-pt layup from 1 ft (block by D. Wade),,41,35
159,2,7:10.0,,Defensive rebound by K. Love,41,35
160,2,7:03.0,,C. Osman misses 2-pt jump shot from 6 ft,41,35
161,2,7:00.0,,Offensive rebound by C. Osman,41,35
162,2,7:00.0,,C. Osman misses 2-pt layup at rim,41,35
163,2,6:57.0,Defensive rebound by M. Smart,,41,35
164,2,6:48.0,J. Tatum makes 3-pt jump shot from 26 ft,,44,35
165,2,6:28.0,,C. Sexton misses 2-pt layup from 3 ft (block by R. Williams),44,35
166,2,6:25.0,Defensive rebound by J. Tatum,,44,35
167,2,6:24.0,Turnover by J. Tatum (lost ball; steal by L. Nance),,44,35
168,2,6:24.0,,Personal take foul by S. Ojeleye (drawn by C. Osman),44,35
169,2,6:24.0,D. Theis enters the game for R. Williams,,44,35
170,2,6:15.0,,K. Love misses 2-pt jump shot from 9 ft,44,35
171,2,6:13.0,Defensive rebound by J. Tatum,,44,35
172,2,6:06.0,D. Theis makes 2-pt layup from 1 ft (assist by J. Tatum),,46,35
173,2,5:49.0,,C. Sexton makes 3-pt jump shot from 29 ft (assist by K. Love),46,38
174,2,5:32.0,J. Tatum misses 3-pt jump shot from 27 ft,,46,38
175,2,5:29.0,,Defensive rebound by K. Love,46,38
176,2,5:19.0,,Turnover by K. Love (lost ball; steal by J. Tatum),46,38
177,2,5:15.0,J. Tatum misses 2-pt layup from 1 ft,,46,38
178,2,5:15.0,,Defensive rebound by C. Sexton,46,38
179,2,5:15.0,,Personal foul by R. Langford (drawn by C. Sexton),46,38
180,2,5:15.0,,C. Sexton makes free throw 1 of 2,46,39
181,2,5:15.0,B. Wanamaker enters the game for R. Langford,,46,39
182,2,5:15.0,G. Williams enters the game for J. Tatum,,46,39
183,2,5:15.0,,M. Dellavedova enters the game for D. Wade,46,39
184,2,5:15.0,,C. Sexton makes free throw 2 of 2,46,40
185,2,4:50.0,G. Williams makes 2-pt jump shot from 14 ft (assist by S. Ojeleye),,48,40
186,2,4:31.0,,L. Nance makes 3-pt jump shot from 26 ft (assist by C. Sexton),48,43
187,2,4:09.0,M. Smart makes 2-pt jump shot from 6 ft,,50,43
188,2,3:55.0,,M. Dellavedova misses 2-pt layup from 1 ft (block by D. Theis),50,43
189,2,3:52.0,Defensive rebound by S. Ojeleye,,50,43
190,2,3:51.0,S. Ojeleye makes 2-pt jump shot from 4 ft (assist by M. Smart),,52,43
191,2,3:51.0,Shooting foul by K. Love (drawn by S. Ojeleye),,52,43
192,2,3:51.0,S. Ojeleye makes free throw 1 of 1,,53,43
193,2,3:35.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,53,43
194,2,3:32.0,Defensive rebound by S. Ojeleye,,53,43
195,2,3:25.0,S. Ojeleye makes 3-pt jump shot from 26 ft (assist by M. Smart),,56,43
196,2,3:10.0,,Turnover by L. Nance (lost ball; steal by G. Williams),56,43
197,2,3:02.0,Boston full timeout,,56,43
198,2,3:02.0,J. Tatum enters the game for S. Ojeleye,,56,43
199,2,2:56.0,G. Williams misses 3-pt jump shot from 23 ft,,56,43
200,2,2:53.0,,Defensive rebound by L. Nance,56,43
201,2,2:38.0,,K. Love makes 3-pt jump shot from 31 ft (assist by C. Sexton),56,46
202,2,2:20.0,J. Tatum misses 2-pt jump shot from 17 ft,,56,46
203,2,2:18.0,,Defensive rebound by L. Nance,56,46
204,2,2:08.0,,C. Sexton misses 3-pt jump shot from 27 ft,56,46
205,2,2:06.0,Defensive rebound by J. Tatum,,56,46
206,2,1:56.0,M. Smart misses 3-pt jump shot from 23 ft,,56,46
207,2,1:52.0,,Defensive rebound by L. Nance,56,46
208,2,1:30.0,,C. Sexton makes 2-pt layup from 1 ft (assist by K. Love),56,48
209,2,1:15.0,Turnover by J. Tatum (bad pass),,56,48
210,2,1:06.0,,Personal foul by D. Theis (drawn by L. Nance),56,48
211,2,1:06.0,,L. Nance makes free throw 1 of 2,56,49
212,2,1:06.0,R. Williams enters the game for D. Theis,,56,49
213,2,1:06.0,,L. Nance makes free throw 2 of 2,56,50
214,2,0:52.0,Turnover by J. Tatum (bad pass; steal by L. Nance),,56,50
215,2,0:49.0,,C. Sexton makes 2-pt layup from 1 ft (assist by L. Nance),56,52
216,2,0:36.0,J. Tatum misses 2-pt jump shot from 20 ft,,56,52
217,2,0:33.0,Offensive rebound by G. Williams,,56,52
218,2,0:33.0,G. Williams makes 2-pt layup from 1 ft,,58,52
219,2,0:27.0,,K. Love misses 3-pt jump shot from 27 ft,58,52
220,2,0:25.0,Defensive rebound by G. Williams,,58,52
221,2,0:06.0,J. Tatum misses 3-pt jump shot from 26 ft,,58,52
222,2,0:05.0,,Defensive rebound by Team,58,52
223,2,0:00.0,,C. Sexton misses 3-pt jump shot from 27 ft,58,52
224,2,0:00.0,,Offensive rebound by Team,58,52
225,3,11:46.0,M. Smart misses 2-pt jump shot from 17 ft,,58,52
226,3,11:46.0,Offensive rebound by Team,,58,52
227,3,11:46.0,,Loose ball foul by M. Dellavedova (drawn by G. Williams),58,52
228,3,11:41.0,Shooting foul by C. Sexton (drawn by D. Theis),,58,52
229,3,11:41.0,D. Theis makes free throw 1 of 2,,59,52
230,3,11:41.0,D. Theis misses free throw 2 of 2,,59,52
231,3,11:39.0,,Defensive rebound by K. Love,59,52
232,3,11:26.0,,L. Nance makes 2-pt dunk from 1 ft (assist by C. Sexton),59,54
233,3,11:11.0,Turnover by M. Smart (step out of bounds),,59,54
234,3,10:59.0,,C. Sexton makes 2-pt layup from 1 ft (assist by M. Dellavedova),59,56
235,3,10:34.0,M. Smart misses 2-pt layup from 1 ft,,59,56
236,3,10:31.0,,Defensive rebound by L. Nance,59,56
237,3,10:22.0,,L. Nance makes 3-pt jump shot from 25 ft (assist by C. Sexton),59,59
238,3,9:58.0,M. Smart misses 3-pt jump shot from 25 ft,,59,59
239,3,9:55.0,,Defensive rebound by K. Love,59,59
240,3,9:45.0,,C. Sexton makes 2-pt layup from 1 ft (assist by K. Love),59,61
241,3,9:45.0,Boston full timeout,,59,61
242,3,9:45.0,R. Williams enters the game for D. Theis,,59,61
243,3,9:34.0,Shooting foul by C. Sexton (drawn by M. Smart),,59,61
244,3,9:34.0,M. Smart makes free throw 1 of 2,,60,61
245,3,9:34.0,M. Smart makes free throw 2 of 2,,61,61
246,3,9:18.0,,C. Sexton makes 2-pt layup from 1 ft,61,63
247,3,8:59.0,R. Williams makes 2-pt layup from 1 ft (assist by J. Tatum),,63,63
248,3,8:35.0,,C. Osman misses 2-pt jump shot from 14 ft,63,63
249,3,8:33.0,Defensive rebound by R. Williams,,63,63
250,3,8:25.0,J. Tatum misses 2-pt jump shot from 4 ft,,63,63
251,3,8:23.0,Offensive rebound by R. Williams,,63,63
252,3,8:16.0,R. Williams makes 2-pt dunk from 2 ft (assist by G. Williams),,65,63
253,3,8:02.0,,K. Love misses 3-pt jump shot from 26 ft,65,63
254,3,8:01.0,,Offensive rebound by L. Nance,65,63
255,3,7:57.0,,Personal foul by R. Williams (drawn by L. Nance),65,63
256,3,7:47.0,,C. Osman misses 3-pt jump shot from 23 ft (block by G. Williams),65,63
257,3,7:43.0,,Offensive rebound by C. Osman,65,63
258,3,7:40.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,65,63
259,3,7:38.0,Defensive rebound by M. Smart,,65,63
260,3,7:34.0,M. Smart makes 2-pt jump shot from 1 ft,,67,63
261,3,7:28.0,,Cleveland full timeout,67,63
262,3,7:22.0,,Personal foul by B. Wanamaker (drawn by K. Love),67,63
263,3,7:11.0,,L. Nance misses 2-pt hook shot from 6 ft (block by R. Williams),67,63
264,3,7:07.0,,Offensive rebound by L. Nance,67,63
265,3,7:05.0,,L. Nance makes 2-pt dunk from 1 ft,67,65
266,3,6:50.0,Turnover by R. Williams (bad pass; steal by C. Sexton),,67,65
267,3,6:50.0,,D. Wade enters the game for M. Dellavedova,67,65
268,3,6:27.0,,Turnover by L. Nance (bad pass; steal by M. Smart),67,65
269,3,6:17.0,J. Tatum makes 2-pt layup from 2 ft (assist by B. Wanamaker),,69,65
270,3,6:00.0,,C. Sexton misses 2-pt jump shot from 17 ft,69,65
271,3,5:58.0,,Offensive rebound by K. Love,69,65
272,3,5:56.0,,Turnover by K. Love (bad pass; steal by J. Tatum),69,65
273,3,5:46.0,Shooting foul by C. Osman (drawn by J. Tatum),,69,65
274,3,5:46.0,J. Tatum makes free throw 1 of 2,,70,65
275,3,5:46.0,J. Tatum makes free throw 2 of 2,,71,65
276,3,5:40.0,,Turnover by C. Osman (lost ball; steal by B. Wanamaker),71,65
277,3,5:37.0,Shooting foul by C. Osman (drawn by B. Wanamaker),,71,65
278,3,5:37.0,B. Wanamaker makes free throw 1 of 2,,72,65
279,3,5:37.0,S. Ojeleye enters the game for J. Tatum,,72,65
280,3,5:37.0,B. Wanamaker makes free throw 2 of 2,,73,65
281,3,5:21.0,,C. Sexton makes 2-pt layup at rim (assist by K. Love),73,67
282,3,4:59.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,73,67
283,3,4:57.0,,Defensive rebound by L. Nance,73,67
284,3,4:38.0,,Turnover by C. Sexton (bad pass; steal by R. Williams),73,67
285,3,4:31.0,R. Williams misses 2-pt jump shot from 5 ft,,73,67
286,3,4:29.0,,Defensive rebound by L. Nance,73,67
287,3,4:14.0,,K. Love makes 2-pt hook shot from 7 ft,73,69
288,3,3:52.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,73,69
289,3,3:49.0,,Defensive rebound by D. Wade,73,69
290,3,3:34.0,,L. Nance misses 3-pt jump shot from 26 ft,73,69
291,3,3:32.0,Defensive rebound by S. Ojeleye,,73,69
292,3,3:17.0,Turnover by M. Smart (lost ball; steal by C. Osman),,73,69
293,3,3:12.0,,C. Sexton misses 3-pt jump shot from 23 ft,73,69
294,3,3:09.0,,Offensive rebound by K. Love,73,69
295,3,3:07.0,,K. Love makes 2-pt layup from 1 ft,73,71
296,3,2:48.0,R. Williams misses 2-pt jump shot from 6 ft,,73,71
297,3,2:46.0,Offensive rebound by R. Williams,,73,71
298,3,2:45.0,M. Smart misses 3-pt jump shot from 25 ft,,73,71
299,3,2:42.0,,Defensive rebound by K. Love,73,71
300,3,2:37.0,,Personal take foul by B. Wanamaker (drawn by C. Sexton),73,71
301,3,2:37.0,,Cleveland full timeout,73,71
302,3,2:37.0,E. Freedom enters the game for M. Smart,,73,71
303,3,2:37.0,J. Tatum enters the game for B. Wanamaker,,73,71
304,3,2:37.0,T. Waters enters the game for R. Williams,,73,71
305,3,2:37.0,,M. Dellavedova enters the game for L. Nance,73,71
306,3,2:37.0,,A. Žižić enters the game for C. Osman,73,71
307,3,2:28.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,73,71
308,3,2:25.0,,Offensive rebound by A. Žižić,73,71
309,3,2:22.0,,K. Love misses 2-pt jump shot from 7 ft,73,71
310,3,2:17.0,,Offensive rebound by K. Love,73,71
311,3,2:17.0,,K. Love makes 2-pt layup from 1 ft,73,73
312,3,2:01.0,J. Tatum makes 2-pt jump shot from 6 ft,,75,73
313,3,1:44.0,,C. Sexton makes 2-pt layup from 1 ft,75,75
314,3,1:28.0,T. Waters misses 2-pt jump shot from 3 ft,,75,75
315,3,1:26.0,,Defensive rebound by M. Dellavedova,75,75
316,3,1:07.0,,C. Sexton misses 2-pt jump shot from 17 ft,75,75
317,3,1:05.0,Defensive rebound by E. Freedom,,75,75
318,3,0:57.0,E. Freedom makes 2-pt layup from 2 ft (assist by S. Ojeleye),,77,75
319,3,0:41.0,,K. Love misses 3-pt jump shot from 34 ft,77,75
320,3,0:39.0,Defensive rebound by E. Freedom,,77,75
321,3,0:28.0,J. Tatum makes 2-pt jump shot from 19 ft,,79,75
322,3,0:07.0,,C. Sexton makes 2-pt jump shot from 15 ft,79,77
323,3,0:01.0,G. Williams makes 2-pt dunk from 2 ft,,81,77
324,4,11:38.0,,Shooting foul by J. Green (drawn by C. Osman),81,77
325,4,11:38.0,,C. Osman makes free throw 1 of 2,81,78
326,4,11:38.0,,C. Osman makes free throw 2 of 2,81,79
327,4,11:26.0,,Violation by Team (kicked ball),81,79
328,4,11:15.0,S. Ojeleye misses 3-pt jump shot from 28 ft,,81,79
329,4,11:12.0,,Defensive rebound by L. Nance,81,79
330,4,10:56.0,,C. Osman makes 3-pt jump shot from 24 ft (assist by L. Nance),81,82
331,4,10:41.0,T. Waters makes 3-pt jump shot from 26 ft,,84,82
332,4,10:10.0,,C. Sexton misses 2-pt jump shot from 9 ft,84,82
333,4,10:07.0,Defensive rebound by E. Freedom,,84,82
334,4,9:52.0,J. Tatum misses 2-pt jump shot from 12 ft,,84,82
335,4,9:50.0,,Defensive rebound by L. Nance,84,82
336,4,9:48.0,,Turnover by C. Sexton (bad pass),84,82
337,4,9:39.0,Personal foul by M. Dellavedova (drawn by T. Waters),,84,82
338,4,9:33.0,Turnover by T. Waters (out of bounds lost ball),,84,82
339,4,9:13.0,,C. Sexton makes 2-pt jump shot from 10 ft,84,84
340,4,8:57.0,J. Tatum misses 2-pt jump shot from 8 ft,,84,84
341,4,8:57.0,Offensive rebound by E. Freedom,,84,84
342,4,8:51.0,E. Freedom makes 2-pt layup at rim,,86,84
343,4,8:45.0,,Personal foul by T. Waters (drawn by L. Nance),86,84
344,4,8:36.0,,C. Sexton makes 2-pt jump shot from 5 ft (assist by L. Nance),86,86
345,4,8:16.0,S. Ojeleye misses 3-pt jump shot from 24 ft,,86,86
346,4,8:12.0,,Defensive rebound by M. Dellavedova,86,86
347,4,8:08.0,,C. Osman misses 3-pt jump shot from 23 ft,86,86
348,4,8:06.0,Defensive rebound by E. Freedom,,86,86
349,4,8:01.0,Turnover by T. Waters (bad pass),,86,86
350,4,7:47.0,,M. Dellavedova misses 3-pt jump shot from 30 ft,86,86
351,4,7:44.0,Defensive rebound by S. Ojeleye,,86,86
352,4,7:36.0,S. Ojeleye makes 2-pt jump shot from 10 ft,,88,86
353,4,7:14.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by C. Sexton),88,89
354,4,7:02.0,T. Waters misses 3-pt jump shot from 30 ft,,88,89
355,4,7:00.0,,Defensive rebound by C. Sexton,88,89
356,4,6:51.0,,A. Žižić misses 2-pt dunk from 1 ft (block by S. Ojeleye),88,89
357,4,6:48.0,,Offensive rebound by A. Žižić,88,89
358,4,6:41.0,,L. Nance misses 2-pt jump shot from 14 ft,88,89
359,4,6:38.0,Defensive rebound by E. Freedom,,88,89
360,4,6:32.0,Boston full timeout,,88,89
361,4,6:32.0,M. Smart enters the game for J. Green,,88,89
362,4,6:32.0,D. Theis enters the game for E. Freedom,,88,89
363,4,6:32.0,B. Wanamaker enters the game for T. Waters,,88,89
364,4,6:32.0,,K. Love enters the game for A. Žižić,88,89
365,4,6:24.0,S. Ojeleye makes 2-pt jump shot from 19 ft,,90,89
366,4,6:03.0,,C. Sexton misses 3-pt jump shot from 26 ft,90,89
367,4,6:00.0,,Offensive rebound by K. Love,90,89
368,4,5:51.0,,L. Nance misses 3-pt jump shot from 23 ft,90,89
369,4,5:49.0,Defensive rebound by J. Tatum,,90,89
370,4,5:42.0,Turnover by M. Smart (bad pass; steal by L. Nance),,90,89
371,4,5:37.0,,C. Sexton misses 2-pt layup from 1 ft (block by J. Tatum),90,89
372,4,5:34.0,Defensive rebound by S. Ojeleye,,90,89
373,4,5:31.0,M. Smart makes 2-pt layup from 1 ft,,92,89
374,4,5:19.0,,K. Love misses 3-pt jump shot from 28 ft,92,89
375,4,5:19.0,,Offensive rebound by C. Osman,92,89
376,4,5:05.0,,K. Love misses 3-pt jump shot from 30 ft,92,89
377,4,5:02.0,Defensive rebound by J. Tatum,,92,89
378,4,4:54.0,M. Smart makes 2-pt jump shot from 6 ft,,94,89
379,4,4:34.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by L. Nance),94,92
380,4,4:15.0,J. Tatum makes 2-pt jump shot from 10 ft,,96,92
381,4,4:15.0,Shooting foul by C. Osman (drawn by J. Tatum),,96,92
382,4,4:15.0,J. Tatum misses free throw 1 of 1,,96,92
383,4,4:11.0,Offensive rebound by D. Theis,,96,92
384,4,4:03.0,J. Tatum misses 3-pt jump shot from 28 ft,,96,92
385,4,4:00.0,,Defensive rebound by C. Osman,96,92
386,4,3:46.0,,C. Osman misses 3-pt jump shot from 26 ft,96,92
387,4,3:43.0,,Offensive rebound by M. Dellavedova,96,92
