,QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
107,1,1:17.0,D. House enters the game for G. Clark,,22,23
108,1,1:17.0,R. Westbrook makes free throw 3 of 3,,23,23
109,1,1:00.0,,J. Evans misses 3-pt jump shot from 27 ft,23,23
110,1,0:58.0,,Offensive rebound by E. Paschall,23,23
111,1,0:55.0,,A. Burks misses 3-pt jump shot from 26 ft,23,23
112,1,0:52.0,,Offensive rebound by M. Chriss,23,23
113,1,0:49.0,,M. Chriss makes 2-pt layup from 3 ft,23,25
114,1,0:41.0,R. Westbrook makes 2-pt layup from 2 ft,,25,25
115,1,0:41.0,Shooting foul by K. Bowman (drawn by R. Westbrook),,25,25
116,1,0:41.0,R. Westbrook makes free throw 1 of 1,,26,25
117,1,0:37.0,,A. Burks makes 3-pt jump shot from 27 ft (assist by K. Bowman),26,28
118,1,0:24.0,B. McLemore misses 3-pt jump shot from 22 ft,,26,28
119,1,0:22.0,Offensive rebound by C. Capela,,26,28
120,1,0:15.0,D. House misses 3-pt jump shot from 23 ft,,26,28
121,1,0:13.0,Offensive rebound by R. Westbrook,,26,28
122,1,0:09.0,B. McLemore misses 3-pt jump shot from 27 ft,,26,28
123,1,0:09.0,,Defensive rebound by Team,26,28
124,1,0:09.0,,D. Lee enters the game for K. Bowman,26,28
125,1,0:09.0,,D. Russell enters the game for J. Evans,26,28
126,1,0:07.0,,Personal foul by A. Rivers (drawn by D. Russell),26,28
127,1,0:06.0,,Turnover by A. Burks (bad pass; steal by A. Rivers),26,28
128,1,0:02.0,A. Rivers makes 2-pt layup from 3 ft,,28,28
129,1,0:02.0,Shooting foul by A. Burks (drawn by A. Rivers),,28,28
130,1,0:02.0,A. Rivers makes free throw 1 of 1,,29,28
131,1,0:00.0,,M. Chriss misses 3-pt jump shot from 55 ft,29,28
132,1,0:00.0,,Offensive rebound by Team,29,28
133,2,11:48.0,Shooting foul by M. Chriss (drawn by C. Capela),,29,28
134,2,11:48.0,C. Capela makes free throw 1 of 2,,30,28
135,2,11:48.0,C. Capela makes free throw 2 of 2,,31,28
136,2,11:39.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by K. Bowman),31,30
137,2,11:21.0,A. Rivers misses 3-pt jump shot from 26 ft,,31,30
138,2,11:19.0,Offensive rebound by B. McLemore,,31,30
139,2,11:13.0,B. McLemore misses 3-pt jump shot from 27 ft,,31,30
140,2,11:11.0,Offensive rebound by A. Rivers,,31,30
141,2,11:01.0,R. Westbrook makes 2-pt layup from 5 ft,,33,30
142,2,10:51.0,,D. Russell makes 2-pt jump shot from 16 ft (assist by A. Burks),33,32
143,2,10:30.0,D. House makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,36,32
144,2,10:21.0,,Offensive foul by M. Chriss (drawn by D. House),36,32
145,2,10:21.0,,Turnover by M. Chriss (offensive foul),36,32
146,2,10:21.0,,D. Lee enters the game for K. Bowman,36,32
147,2,10:08.0,R. Westbrook misses 2-pt jump shot from 10 ft,,36,32
148,2,10:07.0,,Defensive rebound by Team,36,32
149,2,10:07.0,Loose ball foul by C. Capela (drawn by M. Chriss),,36,32
150,2,10:07.0,P. Tucker enters the game for C. Capela,,36,32
151,2,10:07.0,,O. Spellman enters the game for E. Paschall,36,32
152,2,9:56.0,,Offensive foul by M. Chriss (drawn by R. Westbrook),36,32
153,2,9:56.0,,Turnover by M. Chriss (offensive foul),36,32
154,2,9:56.0,,G. Robinson enters the game for M. Chriss,36,32
155,2,9:46.0,A. Rivers misses 2-pt layup from 3 ft (block by A. Burks),,36,32
156,2,9:45.0,Offensive rebound by Team,,36,32
157,2,9:37.0,A. Rivers misses 3-pt jump shot from 29 ft,,36,32
158,2,9:35.0,,Defensive rebound by Team,36,32
159,2,9:21.0,,D. Russell misses 3-pt jump shot from 27 ft,36,32
160,2,9:19.0,Defensive rebound by P. Tucker,,36,32
161,2,9:10.0,R. Westbrook makes 2-pt layup from 2 ft (assist by P. Tucker),,38,32
162,2,8:56.0,,Shooting foul by B. McLemore (drawn by D. Lee),38,32
163,2,8:56.0,,D. Lee makes free throw 1 of 2,38,33
164,2,8:56.0,J. Harden enters the game for B. McLemore,,38,33
165,2,8:56.0,,D. Lee makes free throw 2 of 2,38,34
166,2,8:41.0,Personal foul by D. Russell (drawn by R. Westbrook),,38,34
167,2,8:34.0,P. Tucker makes 2-pt hook shot from 5 ft (assist by J. Harden),,40,34
168,2,8:34.0,,Golden State full timeout,40,34
169,2,8:27.0,,D. Russell misses 3-pt jump shot from 26 ft,40,34
170,2,8:23.0,Defensive rebound by A. Rivers,,40,34
171,2,8:18.0,J. Harden misses 3-pt jump shot from 26 ft,,40,34
172,2,8:12.0,Offensive rebound by R. Westbrook,,40,34
173,2,8:09.0,J. Harden makes 2-pt jump shot from 7 ft,,42,34
174,2,8:09.0,,Violation by Team (def goaltending),42,34
175,2,7:59.0,,Personal foul by P. Tucker (drawn by D. Lee),42,34
176,2,7:59.0,,W. Cauley-Stein enters the game for O. Spellman,42,34
177,2,7:49.0,,Turnover by D. Lee (bad pass),42,34
178,2,7:49.0,C. Capela enters the game for A. Rivers,,42,34
179,2,7:49.0,B. McLemore enters the game for R. Westbrook,,42,34
180,2,7:30.0,D. House misses 2-pt jump shot from 7 ft (block by W. Cauley-Stein),,42,34
181,2,7:28.0,,Defensive rebound by D. Lee,42,34
182,2,7:25.0,,G. Robinson makes 2-pt layup from 2 ft (assist by D. Lee),42,36
183,2,7:15.0,J. Harden makes 3-pt jump shot from 27 ft,,45,36
184,2,7:00.0,,Shooting foul by J. Harden (drawn by D. Lee),45,36
185,2,7:00.0,,D. Lee makes free throw 1 of 2,45,37
186,2,7:00.0,,D. Green enters the game for A. Burks,45,37
187,2,7:00.0,,D. Lee makes free throw 2 of 2,45,38
188,2,6:54.0,J. Harden makes 3-pt jump shot from 27 ft,,48,38
189,2,6:38.0,,D. Green misses 2-pt jump shot from 20 ft,48,38
190,2,6:36.0,Defensive rebound by C. Capela,,48,38
191,2,6:32.0,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),,50,38
192,2,6:16.0,,W. Cauley-Stein makes 2-pt hook shot from 8 ft,50,40
193,2,6:05.0,J. Harden makes 3-pt jump shot from 25 ft,,53,40
194,2,5:53.0,,G. Robinson misses 2-pt layup from 3 ft,53,40
195,2,5:51.0,Defensive rebound by C. Capela,,53,40
196,2,5:47.0,Personal foul by D. Green (drawn by J. Harden),,53,40
197,2,5:47.0,R. Westbrook enters the game for D. House,,53,40
198,2,5:47.0,,K. Bowman enters the game for D. Russell,53,40
199,2,5:39.0,P. Tucker misses 3-pt jump shot from 29 ft,,53,40
200,2,5:37.0,,Defensive rebound by D. Green,53,40
201,2,5:31.0,,G. Robinson misses 2-pt jump shot from 18 ft,53,40
202,2,5:29.0,Defensive rebound by R. Westbrook,,53,40
203,2,5:24.0,Turnover by R. Westbrook (lost ball; steal by D. Lee),,53,40
204,2,5:13.0,,D. Lee misses 2-pt layup from 6 ft,53,40
205,2,5:12.0,Defensive rebound by R. Westbrook,,53,40
206,2,5:07.0,Turnover by J. Harden (lost ball; steal by W. Cauley-Stein),,53,40
207,2,4:59.0,,G. Robinson misses 2-pt layup from 3 ft,53,40
208,2,4:58.0,,Offensive rebound by D. Lee,53,40
209,2,4:54.0,,D. Lee makes 2-pt layup from 1 ft,53,42
210,2,4:40.0,B. McLemore misses 3-pt jump shot from 28 ft,,53,42
211,2,4:38.0,,Defensive rebound by K. Bowman,53,42
212,2,4:34.0,,D. Green makes 2-pt dunk from 2 ft (assist by K. Bowman),53,44
213,2,4:34.0,Houston full timeout,,53,44
214,2,4:14.0,R. Westbrook makes 2-pt jump shot from 11 ft,,55,44
215,2,4:02.0,,Personal foul by R. Westbrook (drawn by K. Bowman),55,44
216,2,4:02.0,,K. Bowman makes free throw 1 of 2,55,45
217,2,4:02.0,D. House enters the game for B. McLemore,,55,45
218,2,4:02.0,,K. Bowman makes free throw 2 of 2,55,46
219,2,3:58.0,Turnover by P. Tucker (bad pass; steal by G. Robinson),,55,46
220,2,3:56.0,,Shooting foul by D. House (drawn by D. Lee),55,46
221,2,3:56.0,,D. Lee makes free throw 1 of 3,55,47
222,2,3:56.0,,D. Lee makes free throw 2 of 3,55,48
223,2,3:56.0,,D. Lee makes free throw 3 of 3,55,49
224,2,3:41.0,D. House misses 3-pt jump shot from 26 ft,,55,49
225,2,3:39.0,Offensive rebound by D. House,,55,49
226,2,3:33.0,C. Capela makes 2-pt dunk from 2 ft (assist by R. Westbrook),,57,49
227,2,3:19.0,,D. Lee misses 2-pt jump shot from 12 ft,57,49
228,2,3:19.0,,Offensive rebound by D. Lee,57,49
229,2,3:19.0,,D. Lee makes 2-pt layup from 1 ft,57,51
230,2,3:19.0,,Shooting foul by C. Capela (drawn by D. Lee),57,51
231,2,3:19.0,,D. Russell enters the game for K. Bowman,57,51
232,2,3:19.0,,D. Lee makes free throw 1 of 1,57,52
233,2,3:08.0,J. Harden makes 3-pt jump shot from 27 ft,,60,52
234,2,2:53.0,,Personal foul by R. Westbrook (drawn by G. Robinson),60,52
235,2,2:53.0,,G. Robinson makes free throw 1 of 2,60,53
236,2,2:53.0,,G. Robinson makes free throw 2 of 2,60,54
237,2,2:43.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,63,54
238,2,2:25.0,,Personal foul by D. House (drawn by D. Russell),63,54
239,2,2:25.0,,D. Russell makes free throw 1 of 2,63,55
240,2,2:25.0,A. Rivers enters the game for D. House,,63,55
241,2,2:25.0,,D. Russell misses free throw 2 of 2,63,55
242,2,2:23.0,Defensive rebound by C. Capela,,63,55
243,2,2:13.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,66,55
244,2,1:58.0,,D. Lee makes 3-pt jump shot from 28 ft (assist by D. Green),66,58
245,2,1:44.0,R. Westbrook misses 2-pt jump shot from 11 ft,,66,58
246,2,1:42.0,Offensive rebound by C. Capela,,66,58
247,2,1:35.0,J. Harden makes 2-pt jump shot from 9 ft (assist by A. Rivers),,68,58
248,2,1:27.0,,D. Russell makes 2-pt layup from 8 ft,68,60
249,2,1:14.0,R. Westbrook misses 3-pt jump shot from 23 ft,,68,60
250,2,1:12.0,,Defensive rebound by D. Lee,68,60
251,2,1:01.0,,Shooting foul by A. Rivers (drawn by D. Lee),68,60
252,2,1:01.0,,D. Lee makes free throw 1 of 2,68,61
253,2,1:01.0,,D. Lee makes free throw 2 of 2,68,62
254,2,0:52.0,J. Harden misses 3-pt jump shot from 29 ft,,68,62
255,2,0:50.0,,Defensive rebound by D. Lee,68,62
256,2,0:41.0,,D. Russell makes 2-pt layup from 9 ft,68,64
257,2,0:28.0,R. Westbrook misses 3-pt jump shot from 23 ft,,68,64
258,2,0:26.0,,Defensive rebound by D. Green,68,64
259,2,0:22.0,,D. Russell misses 3-pt jump shot from 29 ft,68,64
260,2,0:20.0,,Offensive rebound by D. Russell,68,64
261,2,0:02.0,,Turnover by D. Russell (bad pass; steal by J. Harden),68,64
262,2,0:00.0,,Instant Replay (Request: Ruling Stands),68,64
263,3,11:49.0,R. Westbrook misses 3-pt jump shot from 26 ft,,68,64
264,3,11:47.0,,Defensive rebound by W. Cauley-Stein,68,64
265,3,11:33.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Lee),68,66
266,3,11:15.0,P. Tucker makes 2-pt jump shot from 13 ft (assist by J. Harden),,70,66
267,3,10:54.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,70,66
268,3,10:52.0,Defensive rebound by Team,,70,66
269,3,10:39.0,R. Westbrook misses 2-pt layup from 2 ft (block by W. Cauley-Stein),,70,66
270,3,10:38.0,Offensive rebound by P. Tucker,,70,66
271,3,10:34.0,R. Westbrook misses 3-pt jump shot from 27 ft,,70,66
272,3,10:32.0,,Defensive rebound by G. Robinson,70,66
273,3,10:26.0,,D. Russell misses 3-pt jump shot from 29 ft,70,66
274,3,10:23.0,Defensive rebound by R. Westbrook,,70,66
275,3,10:12.0,C. Capela makes 2-pt layup from 2 ft (assist by R. Westbrook),,72,66
276,3,10:11.0,Violation by Team (delay of game),,72,66
277,3,9:57.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,72,68
278,3,9:49.0,D. House makes 3-pt jump shot from 27 ft (assist by J. Harden),,75,68
279,3,9:30.0,,G. Robinson misses 2-pt jump shot from 9 ft,75,68
280,3,9:28.0,Defensive rebound by R. Westbrook,,75,68
281,3,9:21.0,P. Tucker misses 3-pt jump shot from 26 ft,,75,68
282,3,9:19.0,,Defensive rebound by D. Green,75,68
283,3,9:13.0,,Turnover by D. Green (bad pass; steal by J. Harden),75,68
284,3,9:06.0,D. House misses 3-pt jump shot from 24 ft,,75,68
285,3,9:03.0,,Defensive rebound by D. Lee,75,68
286,3,8:49.0,,D. Green makes 2-pt jump shot from 14 ft (assist by D. Russell),75,70
287,3,8:36.0,R. Westbrook misses 2-pt jump shot from 18 ft,,75,70
288,3,8:33.0,,Defensive rebound by D. Lee,75,70
289,3,8:23.0,,D. Lee makes 2-pt jump shot from 14 ft (assist by G. Robinson),75,72
290,3,8:07.0,C. Capela misses 2-pt layup from 4 ft (block by D. Green),,75,72
291,3,8:06.0,,Defensive rebound by D. Lee,75,72
292,3,8:01.0,,G. Robinson misses 2-pt layup from 2 ft,75,72
293,3,8:00.0,Defensive rebound by J. Harden,,75,72
294,3,7:59.0,Personal foul by D. Green (drawn by R. Westbrook),,75,72
295,3,7:59.0,T. Chandler enters the game for C. Capela,,75,72
296,3,7:59.0,Instant Replay (Request: Ruling Stands),,75,72
297,3,7:50.0,Turnover by R. Westbrook (bad pass; steal by W. Cauley-Stein),,75,72
298,3,7:42.0,,Turnover by D. Lee (bad pass; steal by D. House),75,72
299,3,7:34.0,D. House makes 3-pt jump shot from 23 ft (assist by J. Harden),,78,72
300,3,7:16.0,,D. Lee makes 3-pt jump shot from 26 ft (assist by D. Green),78,75
301,3,7:06.0,R. Westbrook misses 2-pt jump shot from 17 ft,,78,75
302,3,7:04.0,,Defensive rebound by D. Lee,78,75
303,3,6:57.0,,D. Green makes 2-pt layup at rim (assist by D. Russell),78,77
304,3,6:57.0,,Shooting foul by R. Westbrook (drawn by D. Green),78,77
305,3,6:57.0,,Golden State full timeout,78,77
306,3,6:57.0,,D. Green makes free throw 1 of 1,78,78
307,3,6:43.0,D. House makes 3-pt jump shot from 27 ft (assist by J. Harden),,81,78
308,3,6:25.0,,D. Green makes 2-pt layup from 2 ft,81,80
309,3,6:03.0,Shooting foul by G. Robinson (drawn by R. Westbrook),,81,80
310,3,6:03.0,R. Westbrook makes free throw 1 of 2,,82,80
311,3,6:03.0,R. Westbrook makes free throw 2 of 2,,83,80
312,3,5:51.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Russell),83,82
313,3,5:36.0,Turnover by R. Westbrook (bad pass; steal by D. Lee),,83,82
314,3,5:31.0,,D. Russell misses 3-pt jump shot from 27 ft,83,82
315,3,5:29.0,Defensive rebound by R. Westbrook,,83,82
316,3,5:19.0,Turnover by T. Chandler (off goaltending),,83,82
317,3,5:19.0,B. McLemore enters the game for P. Tucker,,83,82
318,3,5:19.0,A. Rivers enters the game for R. Westbrook,,83,82
319,3,5:00.0,,D. Russell misses 2-pt jump shot from 8 ft,83,82
320,3,4:53.0,Defensive rebound by T. Chandler,,83,82
321,3,4:47.0,D. House misses 3-pt jump shot from 23 ft,,83,82
322,3,4:45.0,,Defensive rebound by D. Green,83,82
323,3,4:39.0,,D. Green makes 2-pt layup from 2 ft,83,84
324,3,4:21.0,J. Harden misses 3-pt jump shot from 28 ft,,83,84
325,3,4:19.0,,Defensive rebound by W. Cauley-Stein,83,84
326,3,4:06.0,,D. Russell makes 2-pt jump shot from 7 ft,83,86
327,3,3:40.0,D. House misses 3-pt jump shot from 27 ft,,83,86
328,3,3:38.0,,Defensive rebound by W. Cauley-Stein,83,86
329,3,3:37.0,,Personal foul by A. Rivers (drawn by W. Cauley-Stein),83,86
330,3,3:37.0,C. Capela enters the game for T. Chandler,,83,86
331,3,3:37.0,,A. Burks enters the game for W. Cauley-Stein,83,86
332,3,3:37.0,,M. Chriss enters the game for D. Lee,83,86
333,3,3:37.0,,J. Evans enters the game for D. Russell,83,86
334,3,3:26.0,,Turnover by D. Green (traveling),83,86
335,3,3:16.0,J. Harden misses 2-pt layup from 7 ft,,83,86
336,3,3:14.0,,Defensive rebound by A. Burks,83,86
337,3,3:14.0,,K. Bowman enters the game for D. Green,83,86
338,3,2:56.0,,G. Robinson misses 2-pt jump shot from 11 ft,83,86
339,3,2:55.0,Defensive rebound by C. Capela,,83,86
340,3,2:43.0,A. Rivers misses 3-pt jump shot from 25 ft,,83,86
341,3,2:41.0,,Defensive rebound by G. Robinson,83,86
342,3,2:25.0,,J. Evans makes 2-pt jump shot from 4 ft (assist by A. Burks),83,88
343,3,2:09.0,C. Capela misses 2-pt hook shot from 6 ft,,83,88
344,3,2:08.0,,Defensive rebound by M. Chriss,83,88
345,3,1:57.0,Houston full timeout,,83,88
346,3,1:57.0,G. Clark enters the game for J. Harden,,83,88
347,3,1:57.0,R. Westbrook enters the game for D. House,,83,88
348,3,1:56.0,,Turnover by J. Evans (bad pass; steal by A. Rivers),83,88
349,3,1:48.0,B. McLemore misses 3-pt jump shot from 23 ft,,83,88
350,3,1:48.0,,Defensive rebound by Team,83,88
351,3,1:48.0,,D. Lee enters the game for G. Robinson,83,88
352,3,1:28.0,,M. Chriss misses 2-pt hook shot from 3 ft,83,88
353,3,1:26.0,Defensive rebound by C. Capela,,83,88
354,3,1:19.0,Turnover by C. Capela (step out of bounds),,83,88
355,3,1:04.0,,M. Chriss makes 2-pt dunk from 2 ft (assist by K. Bowman),83,90
356,3,0:49.0,Turnover by B. McLemore (bad pass; steal by D. Lee),,83,90
357,3,0:43.0,,A. Burks misses 2-pt layup from 3 ft (block by B. McLemore),83,90
358,3,0:39.0,Defensive rebound by A. Rivers,,83,90
359,3,0:35.0,R. Westbrook makes 2-pt layup from 4 ft,,85,90
360,3,0:35.0,,Violation by Team (def goaltending),85,90
361,3,0:31.0,,A. Burks misses 3-pt jump shot from 27 ft,85,90
362,3,0:25.0,Defensive rebound by R. Westbrook,,85,90
363,3,0:14.0,Personal foul by A. Burks (drawn by R. Westbrook),,85,90
364,3,0:03.0,R. Westbrook makes 2-pt jump shot from 6 ft,,87,90
365,3,0:00.0,,K. Bowman makes 2-pt jump shot from 16 ft,87,92
366,3,0:00.0,,Instant Replay (Request: Ruling Stands),87,92
367,4,11:40.0,,D. Russell misses 3-pt jump shot from 26 ft,87,92
368,4,11:38.0,,Offensive rebound by K. Bowman,87,92
369,4,11:37.0,,Turnover by K. Bowman (step out of bounds),87,92
370,4,11:26.0,Offensive foul by B. McLemore (drawn by A. Burks),,87,92
371,4,11:26.0,Turnover by B. McLemore (offensive foul),,87,92
372,4,11:09.0,,K. Bowman misses 3-pt jump shot from 24 ft,87,92
373,4,11:07.0,Defensive rebound by P. Tucker,,87,92
374,4,11:01.0,Offensive foul by R. Westbrook (drawn by A. Burks),,87,92
375,4,11:01.0,Turnover by R. Westbrook (offensive foul),,87,92
376,4,10:50.0,,A. Burks misses 3-pt jump shot from 26 ft,87,92
377,4,10:48.0,Defensive rebound by R. Westbrook,,87,92
378,4,10:44.0,R. Westbrook misses 3-pt jump shot from 27 ft,,87,92
379,4,10:42.0,,Defensive rebound by A. Burks,87,92
380,4,10:35.0,,Personal foul by B. McLemore (drawn by A. Burks),87,92
381,4,10:18.0,,D. Lee misses 2-pt jump shot from 18 ft,87,92
382,4,10:15.0,Defensive rebound by G. Clark,,87,92
383,4,10:13.0,A. Rivers misses 3-pt jump shot from 26 ft,,87,92
384,4,10:08.0,,Defensive rebound by K. Bowman,87,92
385,4,9:59.0,,Personal foul by P. Tucker (drawn by D. Lee),87,92
386,4,9:59.0,J. Harden enters the game for G. Clark,,87,92
